Date,IHC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-17,1.0,-0.29821927374301677,-1.0255237430167599,-0.0,-0.5870810055865923,-0.5807960893854749,0.0
2018-10-18,1.0,-0.29746526080580965,-1.0241603239997206,-0.0,-0.5887158717966622,-0.5810348439354794,0.0
2018-10-19,1.0,-0.28023802933849984,-1.0132507611403265,-0.0,-0.5882230833102684,-0.5780514807639081,0.0
2018-10-22,1.0,-0.28018972441490103,-1.0022503808336798,-0.0,-0.5952084198864424,-0.5844412131283756,0.0
2018-10-23,1.0,-0.28468037952766817,-1.0028741602604059,-0.0,-0.5922501558279659,-0.5830389916199182,0.0
2018-10-24,1.0,-0.2825771199336008,-1.0004149951583898,-0.0,-0.5918176787937475,-0.5834486097662195,0.0
2018-10-25,1.0,-0.24300126945947753,-0.9501904189216277,-0.0,-0.5999198236119463,-0.5475713235785394,0.0
2018-10-26,1.0,-0.2240530990985041,-0.9350790872766899,-0.0,-0.6053891622362382,-0.537661394181554,0.0
2018-10-29,1.0,-0.20602817086384081,-0.9419837804117279,-0.0,-0.5956266211379978,-0.5396460583773846,0.0
2018-10-30,1.0,-0.19380684989984565,-0.9427970971661247,-0.0,-0.5968213312317341,-0.5503562867369388,0.0
2018-10-31,1.0,-0.20142358050086526,-0.9183726777026807,-0.0,-0.5982629705815131,-0.5470663140366344,0.0
2018-11-01,1.0,-0.1870517668535663,-0.9288042769591864,-0.0,-0.5971443473725389,-0.5468770374233929,0.0
2018-11-02,1.0,-0.19668615984405455,-0.8920727745289148,-0.0,-0.6155945419103314,-0.5445094217024041,0.0
2018-11-05,1.0,-0.20083436542598268,-0.8854051235251941,-0.0,-0.6179193012189558,-0.5550811550746366,0.0
2018-11-06,1.0,-0.1990994518402506,-0.8842338814930829,-0.0,-0.6207256590968416,-0.5588292873923258,0.0
2018-11-07,1.0,-0.19817172706496897,-0.886549134835129,-0.0,-0.6202089454782892,-0.559843290891283,0.0
2018-11-08,1.0,-0.20045834015387134,-0.8890816827631363,-0.0,-0.623539040759535,-0.5607791782615813,0.0
2018-11-09,1.0,-0.19942876344086022,-0.9177083333333335,-0.0,-0.6585685483870968,-0.584475806451613,0.0
2018-11-12,1.0,-0.19851539773297222,-0.9026314909552948,-0.0,-0.6621192362991941,-0.5803992376366737,0.0
2018-11-13,1.0,-0.17560991757423283,-0.8988380946075671,-0.0,-0.6616902247674534,-0.5741335363633354,0.0
2018-11-14,1.0,-0.17886556854410202,-0.9002723166843783,-0.0,-0.6657478746014878,-0.5760494155154091,0.0
2018-11-15,1.0,-0.1792186870720902,-0.9094844945630286,-0.0,-0.6725063766948584,-0.5949456302859445,0.0
2018-11-16,1.0,-0.1743149996650365,-0.8986065518858444,-0.0,-0.6727741676157298,-0.6039391706304011,0.0
2018-11-19,1.0,-0.17424800696724055,-0.8986400482347424,-0.0,-0.6728076639646279,-0.6039391706304011,0.0
2018-11-20,1.0,-0.1293855269289661,-0.891418680513947,-0.0,-0.6794487717195925,-0.628420211703615,0.0
2018-11-21,1.0,-0.13495254416029528,-0.8848866332718166,-0.0,-0.6757184286844187,-0.5999868178223042,0.0
2018-11-23,1.0,-0.13566184942555223,-0.8793165882081839,-0.0,-0.6770253810448695,-0.5999275767850677,0.0
2018-11-26,1.0,-0.1361748417721519,-0.878065664556962,-0.0,-0.6797204641350211,-0.6024525316455696,0.0
2018-11-27,1.0,-0.12863886703383162,-0.8789339103068451,-0.0,-0.6739771833202204,-0.5966758457907161,0.0
2018-11-28,1.0,-0.12942564909520066,-0.8771636506687648,-0.0,-0.6745672698662472,-0.5971020194072909,0.0
2018-11-29,1.0,-0.09763447828904731,-0.8648736228127026,-0.0,-0.6732663642255348,-0.6046662346079067,0.0
2018-11-30,1.0,-0.09758310114689303,-0.8652886671418389,-0.0,-0.6742046264498154,-0.6027344003110219,0.0
2018-12-03,1.0,-0.09526276592299972,-0.866075186996082,-0.0,-0.674286824466535,-0.6024026163261341,0.0
2018-12-04,1.0,-0.08854099418979987,-0.8685603615235635,-0.0,-0.6705616526791478,-0.6002259522272434,0.0
2018-12-06,1.0,-0.0815686274509804,-0.806243137254902,-0.0,-0.6763607843137256,-0.5731137254901961,0.0
2018-12-07,1.0,-0.07927441626914387,-0.8071177504393674,-0.0,-0.6771905598794878,-0.5747865930203365,0.0
2018-12-10,1.0,-0.04467011401158806,-0.8214441467821318,-0.0,-0.6883994766681203,-0.5605569746433243,0.0
2018-12-11,1.0,-0.044610591900311525,-0.8214641744548286,-0.0,-0.6880996884735202,-0.5610903426791277,0.0
2018-12-12,1.0,-0.04455106237148732,-0.8214530500342702,-0.0,-0.687955635865163,-0.5614991588260951,0.0
2018-12-13,1.0,-0.044286069961409186,-0.8172227063363625,-0.0,-0.6913046184488982,-0.5593178140171792,0.0
2018-12-14,1.0,-0.04665484743864887,-0.811327796958104,-0.0,-0.6934465490964511,-0.5589250723150135,0.0
2018-12-17,1.0,-0.03783465542885474,-0.8102689638076351,-0.0,-0.6861985622211205,-0.5643591968269707,0.0
2018-12-18,1.0,-0.022423458387235876,-0.8000677631984229,-0.0,-0.6865028029322984,-0.5711205568902852,0.0
2018-12-19,1.0,-0.02795758584550891,-0.7991800752111461,-0.0,-0.6846063744528698,-0.5706799827384256,0.0
2018-12-20,1.0,-0.02718440650954672,-0.7867847620215146,-0.0,-0.6861074504275337,-0.564712372429434,0.0
2018-12-21,1.0,-0.022609543543177523,-0.7876470229751965,-0.0,-0.6886769455786458,-0.548174782131757,0.0
2018-12-24,1.0,-0.011930717054263566,-0.7763747577519381,-0.0,-0.6845930232558141,-0.555202277131783,0.0
2018-12-26,1.0,-0.012203166226912929,-0.7807327896378029,-0.0,-0.6637083233389303,-0.5417066442792037,0.0
2018-12-27,1.0,-0.0,-0.7452491309385862,-0.0,-0.5891946697566628,-0.5624275782155271,0.0
2018-12-28,1.0,-0.0,-0.7601072667385665,-0.0,-0.5925904334392399,-0.5621593260850556,0.0
2018-12-31,1.0,-0.0,-0.7580565195835399,-0.0,-0.5943305433229316,-0.5640001166554872,0.0
2019-01-02,1.0,-0.0,-0.7571607564322971,-0.0,-0.5912759695795332,-0.5654010897753431,0.0
2019-01-03,1.0,-0.0,-0.7565159148490056,-0.0,-0.5959404758437928,-0.5596843239465331,0.0
2019-01-04,1.0,-0.0,-0.7635309465139876,-0.0,-0.5696767647485143,-0.5657631540803015,0.0
2019-01-07,1.0,-0.0,-0.7467413674822777,-0.0,-0.5598845186370912,-0.5518522753258633,0.0
2019-01-08,1.0,-0.0,-0.7320037661559531,-0.0,-0.5713715084595851,-0.5497731746982795,0.0
2019-01-09,1.0,-0.0,-0.7206393526696677,-0.0,-0.5713715881246795,-0.5571542538036355,0.0
2019-01-10,1.0,-0.0,-0.7173349291841212,-0.0,-0.5762731184634237,-0.5561255022655381,0.0
2019-01-11,1.0,-0.0,-0.7206053881824132,-0.0,-0.5740946203521948,-0.5501977184148388,0.0
2019-01-14,1.0,-0.0,-0.7219902871261822,-0.0,-0.5821476243219449,-0.5358836727159126,0.0
2019-01-15,1.0,-0.0,-0.70669308051507,-0.0,-0.5706806282722513,-0.5526814772888071,0.0
2019-01-16,1.0,-0.0,-0.7076126036859837,-0.0,-0.5545395351470713,-0.5688927894006738,0.0
2019-01-17,1.0,-0.0,-0.7129595457771468,-0.0,-0.5553158268275372,-0.5706174591909156,0.0
2019-01-18,1.0,-0.0,-0.7070542221221757,-0.0,-0.5504375474830467,-0.5563465488618138,0.0
2019-01-22,1.0,-0.0,-0.7707609005414647,-0.0,-0.5681675691080079,-0.510914790538615,0.0
2019-01-23,1.0,-0.0,-0.7295247869095471,-0.0,-0.5705977935516976,-0.5505573134924029,0.0
2019-01-24,1.0,-0.0,-0.7240071841947715,-0.0,-0.579553553610628,-0.5473102032670981,0.0
2019-01-25,1.0,-0.0,-0.7128592162554427,-0.0,-0.6278955007256894,-0.5620029027576198,0.0
2019-01-28,1.0,-0.0,-0.6965802023961847,-0.0,-0.6520297778294754,-0.5593811794812144,0.0
2019-01-29,1.0,-0.0,-0.678795117545955,-0.0,-0.6576747166953126,-0.5767180353657471,0.0
2019-01-30,1.0,-0.0,-0.6789145752052641,-0.0,-0.6576602806731497,-0.5749432248296745,0.0
2019-01-31,1.0,-0.0,-0.6879006877258421,-0.0,-0.6259179391537475,-0.6002739246998484,0.0
2019-02-01,1.0,-0.0,-0.6864757683559806,-0.0,-0.6239867032133901,-0.605499504286464,0.0
2019-02-04,1.0,-0.0,-0.68052280732396,-0.0,-0.6310948097691613,-0.5993363025063313,0.0
2019-02-05,1.0,-0.0,-0.6952125644686616,-0.0,-0.6260380547218742,-0.5925580582184796,0.0
2019-02-06,1.0,-0.0,-0.6915609969392217,-0.0,-0.6277510566972745,-0.5957149103629209,0.0
2019-02-07,1.0,-0.0,-0.6881369751324908,-0.0,-0.6319666880204997,-0.5917535379418788,0.0
2019-02-08,1.0,-0.0,-0.6899962073693731,-0.0,-0.6441928990285031,-0.583219068179829,0.0
2019-02-11,1.0,-0.0,-0.6773401175541715,-0.0,-0.6523379243793316,-0.5945843202620114,0.0
2019-02-12,1.0,-0.0,-0.6955793310211039,-0.0,-0.6530774204926224,-0.5906472282640644,0.0
2019-02-13,1.0,-0.0,-0.6984182879948352,-0.0,-0.652492883763242,-0.5836194500689614,0.0
2019-02-14,1.0,-0.0,-0.6690245057416834,-0.0,-0.6750621522433999,-0.6155439801112821,0.0
2019-02-15,1.0,-0.0,-0.6806310722880827,-0.0,-0.6750453100395164,-0.6154440383872597,0.0
2019-02-19,1.0,-0.0,-0.6694761834100015,-0.0,-0.6852648760943759,-0.6130583172577533,0.0
2019-02-20,1.0,-0.0,-0.65022143489814,-0.0,-0.6948922350162386,-0.6073516386182463,0.0
2019-02-21,1.0,-0.0,-0.6423813612007461,-0.0,-0.7037508511205187,-0.6142869830367981,0.0
2019-02-22,1.0,-0.0,-0.6514918759231905,-0.0,-0.696218611521418,-0.6064992614475627,0.0
2019-02-25,1.0,-0.0,-0.648385761589404,-0.0,-0.6983207190160833,-0.6097741248817408,0.0
2019-02-26,1.0,-0.0,-0.6455259119348365,-0.0,-0.7037244717270689,-0.601995041907685,0.0
2019-02-27,1.0,-0.0,-0.6361514139653084,-0.0,-0.712567595520227,-0.6062764102715641,0.0
2019-02-28,1.0,-0.0,-0.6342480335915784,-0.0,-0.7108936069548761,-0.61189307469395,0.0
2019-03-01,1.0,-0.0,-0.6373502883335798,-0.0,-0.7156883040070975,-0.6042288925033269,0.0
2019-03-04,1.0,-0.0,-0.6081456608579865,-0.0,-0.7170149945000869,-0.5695304810976669,0.0
2019-03-05,1.0,-0.0,-0.5786970721365955,-0.0,-0.728041024465708,-0.5581275425428294,0.0
2019-03-06,1.0,-0.0,-0.5799073703470753,-0.0,-0.7261135570930299,-0.55291897764309,0.0
2019-03-07,1.0,-0.0,-0.5488577955454026,-0.0,-0.7621359223300971,-0.5444888635065677,0.0
2019-03-08,1.0,-0.0,-0.5377875136911281,-0.0,-0.8000807055975095,-0.5445033723410387,0.0
2019-03-11,1.0,-0.0,-0.5347590466756016,-0.0,-0.8019928908571761,-0.5768311869937649,0.0
2019-03-12,1.0,-0.0,-0.5027993870815654,-0.0,-0.8228429985855729,-0.6210808580858086,0.0
2019-03-13,1.0,-0.0,-0.5165757324160836,-0.0,-0.8278377416676551,-0.6208041750682007,0.0
2019-03-14,1.0,-0.0,-0.5060287025055875,-0.0,-0.8299023644277144,-0.6048994235972239,0.0
2019-03-15,1.0,-0.0,-0.487522064641792,-0.0,-0.9054415971757259,-0.6504352060381033,0.0
2019-03-18,1.0,-0.0,-0.5036300990586353,-0.0,-0.9172768104349965,-0.6554482249430874,0.0
2019-03-19,1.0,-0.0,-0.5032863270281112,-0.0,-0.9198321350325547,-0.6626346159780293,0.0
2019-03-20,1.0,-0.0,-0.5096516735754502,-0.0,-0.9199715399368928,-0.6638309719730249,0.0
2019-03-21,1.0,-0.0,-0.5166263698307534,-0.0,-0.9034131943354163,-0.720005024021101,0.0
2019-03-22,1.0,-0.0,-0.5074834227976003,-0.0,-0.9448058099147458,-0.7052731291443006,0.0
2019-03-25,1.0,-0.0,-0.44423629324341196,-0.0,-0.9729611589858873,-0.7050393405769951,0.0
2019-03-26,1.0,-0.0,-0.44443045940843295,-0.0,-0.9690371302706104,-0.7331655129011957,0.0
2019-03-27,1.0,-0.0,-0.42962217891494314,-0.0,-0.9794744452127995,-0.734142201546489,0.0
2019-03-28,1.0,-0.0,-0.4256773787019534,-0.0,-0.9799936988027724,-0.744927536231884,0.0
2019-03-29,1.0,-0.0,-0.408896438907764,-0.0,-0.9759343148357871,-0.7610104441927771,0.0
2019-04-01,1.0,-0.0,-0.41949551358473985,-0.0,-0.9778502854991529,-0.7400075296479889,0.0
2019-04-02,1.0,-0.0,-0.44597946560331564,-0.0,-1.0216019341266602,-0.6722660052120946,0.0
2019-04-03,1.0,-0.0,-0.44785044375904826,-0.0,-1.0147919682759488,-0.6845534084471581,0.0
2019-04-04,1.0,-0.0,-0.44947658053701883,-0.0,-1.0,-0.7131471583541541,0.0
2019-04-05,1.0,-0.0,-0.44906997342781224,-0.0,-1.0013602429457167,-0.7129254713399974,0.0
2019-04-08,1.0,-0.0,-0.449390919158361,-0.0,-0.9993988292991615,-0.7152665717449771,0.0
2019-04-09,1.0,-0.0,-0.44819376547520795,-0.0,-1.0138086470700272,-0.7123992127483969,0.0
2019-04-10,1.0,-0.0,-0.42473118279569894,-0.0,-1.0198292220113852,-0.7179949399114485,0.0
2019-04-11,1.0,-0.0,-0.4677482154445166,-0.0,-1.0399415963659961,-0.736924075275795,0.0
2019-04-12,1.0,-0.0,-0.46509293439544075,-0.0,-1.0396995013276342,-0.7333398095978241,0.0
2019-04-15,1.0,-0.0,-0.46648515493322956,-0.0,-1.0368857772591729,-0.7379100220407104,0.0
2019-04-16,1.0,-0.0,-0.4736482751893878,-0.0,-1.0361543713626165,-0.7414572292486263,0.0
2019-04-17,1.0,-0.0,-0.46149335418295545,-0.0,-1.0417643992702632,-0.754528277299974,0.0
2019-04-18,1.0,-0.0,-0.465678449258837,-0.0,-1.0410816093826356,-0.75109952761036,0.0
2019-04-22,1.0,-0.0,-0.4667931068310388,-0.0,-1.0464667604067885,-0.7567116837251888,0.0
2019-04-23,1.0,-0.0,-0.4735804416403786,-0.0,-1.072653785488959,-0.7397804942166142,0.0
2019-04-24,1.0,-0.0,-0.45717190266937763,-0.0,-1.0741785269233293,-0.7479832098117662,0.0
2019-04-25,1.0,-0.0,-0.44480423903444216,-0.0,-1.0829490072940176,-0.7431066627416347,0.0
2019-04-26,1.0,-0.0,-0.43825301204819284,-0.0,-1.1036864850707178,-0.7320259298061813,0.0
2019-04-29,1.0,-0.0,-0.43616325462750993,-0.0,-1.1019360324416247,-0.7321930799921512,0.0
2019-04-30,1.0,-0.0,-0.4301497025560567,-0.0,-1.0979276982414852,-0.740537360266719,0.0
2019-05-01,1.0,-0.0,-0.42157887857796367,-0.0,-1.1131878185858057,-0.7327800287544112,0.0
2019-05-02,1.0,-0.0,-0.422977610720706,-0.0,-1.108383722830528,-0.7371139075012257,0.0
2019-05-03,1.0,-0.0,-0.41790509711901974,-0.0,-1.108004171555208,-0.7330856472428627,0.0
2019-05-06,1.0,-0.0,-0.35720092348713944,-0.0,-1.122687217507235,-0.7717946216629271,0.0
2019-05-07,1.0,-0.0,-0.349329339757781,-0.0,-1.1309740851673395,-0.775328818856622,0.0
2019-05-08,1.0,-0.0,-0.3628798142055351,-0.0,-1.0971550222566286,-0.7655635120314818,0.0
2019-05-09,1.0,-0.0,-0.3634457846868348,-0.0,-1.099303360639876,-0.762433077468877,0.0
2019-05-10,1.0,-0.0,-0.3633359253499222,-0.0,-1.1019634525660964,-0.7746889580093312,0.0
2019-05-13,1.0,-0.0,-0.3596980104983475,-0.0,-1.1038493940768581,-0.7766832998509494,0.0
2019-05-14,1.0,-0.0,-0.3097845284351819,-0.0,-1.1282232426704344,-0.7732250088308018,0.0
2019-05-15,1.0,-0.0,-0.32370239434356424,-0.0,-1.1332476297605656,-0.756933954684236,0.0
2019-05-16,1.0,-0.0,-0.3269107050952136,-0.0,-1.129535512094699,-0.760229027277406,0.0
2019-05-17,1.0,-0.0,-0.31904531527173036,-0.0,-1.1332043218835672,-0.7730366069988712,0.0
2019-05-20,1.0,-0.0,-0.30647189706878203,-0.0,-1.1408209990003546,-0.7773370739415046,0.0
2019-05-21,1.0,-0.0,-0.3220164277661459,-0.0,-1.1215976807859558,-0.7775165082944113,0.0
2019-05-22,1.0,-0.0,-0.3195756618192371,-0.0,-1.1238512881694773,-0.7810595556702028,0.0
2019-05-23,1.0,-0.0,-0.3197822375414747,-0.0,-1.1353928421866444,-0.7661630641368424,0.0
2019-05-24,1.0,-0.0,-0.30308861733859327,-0.0,-1.138586869367202,-0.7656114692581545,0.0
2019-05-28,1.0,-0.0,-0.30499502742934137,-0.0,-1.1371146257739566,-0.7660004491354144,0.0
2019-05-29,1.0,-0.0,-0.32290275392736756,-0.0,-1.1242447370094766,-0.7329072060039432,0.0
2019-05-30,1.0,-0.0,-0.3195922126591927,-0.0,-1.1207164861688952,-0.7356051703877791,0.0
2019-05-31,1.0,-0.0,-0.31243086064667025,-0.0,-1.1011726034324725,-0.7470526881380574,0.0
2019-06-03,1.0,-0.0,-0.32182212036542873,-0.0,-1.1045427432266977,-0.7130568549273224,0.0
2019-06-04,1.0,-0.0,-0.3492551210428306,-0.0,-1.0641216635630044,-0.6902545003103662,0.0
2019-06-05,1.0,-0.0,-0.33729259780811854,-0.0,-1.086634421110635,-0.6373599461213494,0.0
2019-06-06,1.0,-0.0,-0.3411408101405346,-0.0,-1.0610820244328096,-0.6595327760938121,0.0
2019-06-07,1.0,-0.0,-0.3510651322233105,-0.0,-1.0520323212536729,-0.6576273261508325,0.0
2019-06-10,1.0,-0.0,-0.35076725560921934,-0.0,-1.046677263556887,-0.6593507366876566,0.0
2019-06-11,1.0,-0.0,-0.3562756760071126,-0.0,-1.06432031393709,-0.6451959041020295,0.0
2019-06-12,1.0,-0.0,-0.3528472755180353,-0.0,-1.0648963929393707,-0.6520644666155027,0.0
2019-06-13,1.0,-0.0,-0.3229012922075966,-0.0,-1.033133528118317,-0.65610409952107,0.0
2019-06-14,1.0,-0.0,-0.32568006740491096,-0.0,-1.0386374578719306,-0.6448302840635532,0.0
2019-06-17,1.0,-0.0,-0.355167801934621,-0.0,-1.0626730117259182,-0.6924512456844265,0.0
2019-06-18,1.0,-0.0,-0.3677552037891063,-0.0,-1.0669325688645146,-0.6813224479621091,0.0
2019-06-19,1.0,-0.0,-0.3563688598819598,-0.0,-1.071479873840677,-0.6949380133029385,0.0
2019-06-20,1.0,-0.0,-0.3575875121218757,-0.0,-1.0727312541057965,-0.6979072168173428,0.0
2019-06-21,1.0,-0.0,-0.3552681032322726,-0.0,-1.0789589075419694,-0.697820095214232,0.0
2019-06-24,1.0,-0.0,-0.33714357492777286,-0.0,-1.0789787715111168,-0.7241866599673408,0.0
2019-06-25,1.0,-0.0,-0.330373670504816,-0.0,-1.0792206569823988,-0.7278574341919493,0.0
2019-06-26,1.0,-0.0,-0.32203282828282825,-0.0,-1.0904987373737374,-0.7440340909090909,0.0
2019-06-27,1.0,-0.0,-0.3132514951211835,-0.0,-1.0987724268177526,-0.7355996222851747,0.0
2019-06-28,1.0,-0.0,-0.3317023895956312,-0.0,-1.0867135957574419,-0.7382493134252974,0.0
2019-07-01,1.0,-0.0,-0.33184946643935087,-0.0,-1.0863484245753614,-0.7389657132032581,0.0
2019-07-02,1.0,-0.0,-0.3360451549837606,-0.0,-1.0802825339766027,-0.7369848327184435,0.0
2019-07-03,1.0,-0.0,-0.33952388459719374,-0.0,-1.0741920227021913,-0.7393346996689264,0.0
2019-07-05,1.0,-0.0,-0.3308647422160595,-0.0,-1.0751292071095424,-0.7453989663431236,0.0
2019-07-08,1.0,-0.0,-0.3345315801091035,-0.0,-1.072430864314319,-0.7463185444454955,0.0
2019-07-09,1.0,-0.0,-0.33700475186455614,-0.0,-1.0703338892909966,-0.7395915284639835,0.0
2019-07-10,1.0,-0.0,-0.3154930463784532,-0.0,-1.0864640362469322,-0.7444780064187275,0.0
2019-07-11,1.0,-0.0,-0.3172285471001924,-0.0,-1.0899429184143303,-0.7464757639786812,0.0
2019-07-12,1.0,-0.0,-0.32275048868150574,-0.0,-1.0861025285326944,-0.7439308909767324,0.0
2019-07-15,1.0,-0.0,-0.3274823830877643,-0.0,-1.161338885329917,-0.7142536835361948,0.0
2019-07-16,1.0,-0.0,-0.3263350214757356,-0.0,-1.1681197512661068,-0.710910955830502,0.0
2019-07-17,1.0,-0.0,-0.31985951468710094,-0.0,-1.1599936143039593,-0.712962962962963,0.0
2019-07-18,1.0,-0.0,-0.31731132669774476,-0.0,-1.1418987022804588,-0.690594683129646,0.0
2019-07-19,1.0,-0.0,-0.3100095681965493,-0.0,-1.1073798574030063,-0.6690947251458378,0.0
2019-07-22,1.0,-0.0,-0.27193843134850065,-0.0,-1.0907279082602563,-0.7035015637456308,0.0
2019-07-23,1.0,-0.0,-0.2640468278406146,-0.0,-1.0820706685771775,-0.7025700435962318,0.0
2019-07-24,1.0,-0.0,-0.2673532002794739,-0.0,-1.082870075032656,-0.6875360733922659,0.0
2019-07-25,1.0,-0.0,-0.2688575142848505,-0.0,-1.0764277292378388,-0.6779635396196753,0.0
2019-07-26,1.0,-0.0,-0.27053329316059055,-0.0,-1.0717083458873156,-0.6707140705031637,0.0
2019-07-29,1.0,-0.0,-0.2616853391157692,-0.0,-1.0676725695699314,-0.6822973135766776,0.0
2019-07-30,1.0,-0.0,-0.2624333524113625,-0.0,-1.0655782148989368,-0.6843088230864235,0.0
2019-07-31,1.0,-0.0,-0.26715302061979984,-0.0,-1.06318581936573,-0.684221632702279,0.0
2019-08-01,1.0,-0.0,-0.2835906232132647,-0.0,-1.0539255514429298,-0.671752279498059,0.0
2019-08-02,1.0,-0.0,-0.2709640786563864,-0.0,-1.0376845376845376,-0.6798159105851413,0.0
2019-08-05,1.0,-0.0,-0.2702888377789062,-0.0,-1.0377848800740765,-0.6788733235759731,0.0
2019-08-06,1.0,-0.0,-0.2752017910799505,-0.0,-0.9930183232192306,-0.6776350674600837,0.0
2019-08-07,1.0,-0.0,-0.28858745118764495,-0.0,-0.9699932470125371,-0.677500807422414,0.0
2019-08-08,1.0,-0.0,-0.28575204863864656,-0.0,-0.9715980850001468,-0.6797955767027932,0.0
2019-08-09,1.0,-0.0,-0.28365764447695685,-0.0,-0.9674030724213607,-0.6750841258229701,0.0
2019-08-12,1.0,-0.0,-0.2761283528826747,-0.0,-0.9949103460379676,-0.6540497850059964,0.0
2019-08-13,1.0,-0.0,-0.26493529257106135,-0.0,-0.9978674301072127,-0.658496684292016,0.0
2019-08-14,1.0,-0.0,-0.2728355607205113,-0.0,-0.9784427658338176,-0.6540092969203951,0.0
2019-08-15,1.0,-0.0,-0.2928885840050306,-0.0,-0.9596409992568455,-0.6057565883496255,0.0
2019-08-16,1.0,-0.0,-0.2871615820502547,-0.0,-0.9704367237135825,-0.6042871043443421,0.0
2019-08-19,1.0,-0.0,-0.2782425587615958,-0.0,-0.9772067611405155,-0.5901485402082978,0.0
2019-08-20,1.0,-0.0,-0.2833465773640595,-0.0,-0.9751390623226246,-0.5794925644227494,0.0
2019-08-21,1.0,-0.0,-0.280022766078543,-0.0,-0.9822424587364827,-0.5834661354581673,0.0
2019-08-22,1.0,-0.0,-0.2798165137614679,-0.0,-0.9826200923129523,-0.5867000968716166,0.0
2019-08-23,1.0,-0.0,-0.27618803564818767,-0.0011389197346317018,-0.980353634577603,-0.589618746618832,0.0
2019-08-26,1.0,-0.0,-0.27283514620709143,-0.004237886707162029,-0.970645571408391,-0.5775392004520412,0.0
2019-08-27,1.0,-0.0,-0.2706911142454161,-0.004372355430183357,-0.9673906911142456,-0.5784485190409027,0.0
2019-08-28,1.0,-0.0,-0.24964067299833725,-0.02026322464278669,-0.9756784939266692,-0.5726686018656821,0.0
2019-08-29,1.0,-0.0,-0.23298539796865766,-0.02506822721773626,-0.9791238781194608,-0.5763160115915932,0.0
2019-08-30,1.0,-0.0,-0.22195080862533692,-0.03063230008984726,-0.987533692722372,-0.5676100628930818,0.0
2019-09-03,1.0,-0.0,-0.23140472644505017,-0.03973361058813611,-0.986399527917498,-0.5525332284261106,0.0
2019-09-04,1.0,-0.0,-0.2421896988460456,-0.05153391500140726,-0.9764987334646776,-0.5443005910498171,0.0
2019-09-05,1.0,-0.0,-0.24955071324272718,-0.05368976749410312,-0.973183196675278,-0.5315904751207459,0.0
2019-09-06,1.0,-0.0,-0.2478903249320138,-0.05607109815245732,-0.9739549749081835,-0.5256104740811349,0.0
2019-09-09,1.0,-0.0,-0.24365793210993844,-0.05722480576981983,-0.9625741416279134,-0.5212052017487678,0.0
2019-09-10,1.0,-0.0,-0.24449776601025983,-0.034144188868663466,-0.959264162391748,-0.5201059076617573,0.0
2019-09-11,1.0,-0.0,-0.23913462863442192,-0.026236736943640624,-0.9595976298746038,-0.5310183271324238,0.0
2019-09-12,1.0,-0.0,-0.21110406266376147,-0.035027718785338,-0.9740463910417297,-0.5379099208428717,0.0
2019-09-13,1.0,-0.0,-0.20887685164713685,-0.04449480433340703,-0.979742427592306,-0.5305383594959098,0.0
2019-09-16,1.0,-0.0,-0.20716867636102754,-0.0367539527054993,-0.9849341905576556,-0.5304489390469358,0.0
2019-09-17,1.0,-0.0,-0.19137183417571188,-0.03844560444113017,-0.9966028668489518,-0.5354765653050515,0.0
