Date,IWF,IWM,MTUM,NVG,SPY,VLUE,VXX
2018-12-17,-0.03383613100129123,-0.11670970771217279,-0.0,1.0,-0.20218042023711702,-0.11458211057635874,0.0
2018-12-18,-0.034876179245283016,-0.11981132075471698,-0.0,1.0,-0.20471698113207548,-0.11466686320754717,0.0
2018-12-19,-0.0378023598820059,-0.1192772861356932,-0.0,1.0,-0.2035103244837758,-0.11435103244837758,0.0
2018-12-20,-0.037082763790290574,-0.11461410702999837,-0.0,1.0,-0.20557931713626407,-0.11251230947866603,0.0
2018-12-21,-0.03660371791088817,-0.11525523753319564,-0.0,1.0,-0.20675715550309826,-0.11674535261138981,0.0
2018-12-24,-0.02240640687797194,-0.10334623934517938,-0.0,1.0,-0.20951904250150896,-0.13689696291607167,0.0
2018-12-26,-0.022995067258010215,-0.10388032611718558,-0.0,1.0,-0.20373541767297532,-0.13311084764121253,0.0
2018-12-27,-0.00969624163377381,-0.09564670213374521,-0.0,1.0,-0.18563011269378182,-0.13915107831359763,0.0
2018-12-28,-0.01058511781135859,-0.09485067678865573,-0.0,1.0,-0.1864642268853398,-0.14045692186492872,0.0
2018-12-31,-0.010428902959630977,-0.09523536658739935,-0.0,1.0,-0.18645961665186372,-0.1404320545511847,0.0
2019-01-02,-0.011890314378178455,-0.09870550161812298,-0.0,1.0,-0.19203652334720298,-0.14212031900138697,0.0
2019-01-03,-0.004492323796231682,-0.10354152128401954,-0.0,1.0,-0.18985519888346128,-0.15593742730867644,0.0
2019-01-04,-0.0,-0.10488984105845227,-0.0,1.0,-0.18524362351987494,-0.15742161489244666,0.0
2019-01-07,-0.0,-0.09684114102509052,-0.0,1.0,-0.18267565517340087,-0.15177408504730416,0.0
2019-01-08,-0.0,-0.09726835414041919,-0.0,1.0,-0.18249627763142826,-0.15190127133203526,0.0
2019-01-09,-0.0,-0.09471907540908571,-0.0,1.0,-0.1822863027806385,-0.15336422931685548,0.0
2019-01-10,-0.0,-0.094401144082946,-0.0,1.0,-0.18252413299964246,-0.15317840543439398,0.0
2019-01-11,-0.0,-0.08683084584233648,-0.0,1.0,-0.18432236738548718,-0.15980996808952108,0.0
2019-01-14,-0.0,-0.08492151667948608,-0.0,1.0,-0.17868843118821753,-0.1607554909836766,0.0
2019-01-15,-0.0,-0.08542720729708544,-0.0,1.0,-0.17883560179576713,-0.1609634433121927,0.0
2019-01-16,-0.0,-0.08499366250338238,-0.0,1.0,-0.17622513066636286,-0.16292350855206006,0.0
2019-01-17,-0.0,-0.08527992484092753,-0.0,1.0,-0.17595479067913625,-0.1622468007572846,0.0
2019-01-18,-0.0,-0.08698630136986302,-0.0,1.0,-0.17678367579908677,-0.16315639269406393,0.0
2019-01-22,-0.0,-0.04178759539933355,-0.0,1.0,-0.16596796732236913,-0.13588358594001934,0.0
2019-01-23,-0.0,-0.04376475609918767,-0.0,1.0,-0.16442796355827077,-0.1256786138270485,0.0
2019-01-24,-0.0,-0.04005609723520769,-0.0,1.0,-0.17215172966475223,-0.12345398691064512,0.0
2019-01-25,-0.0,-0.016764194211608414,-0.0,1.0,-0.18030734356054615,-0.12086825873794085,0.0
2019-01-28,-0.0,-0.010530621940115335,-0.0,1.0,-0.19014502698636826,-0.11895116061177899,0.0
2019-01-29,-0.0,-0.011348508613531217,-0.0,1.0,-0.18972175723945223,-0.11697794883285663,0.0
2019-01-30,-0.0,-0.011272056887016066,-0.0,1.0,-0.18971556491967345,-0.11585462207005531,0.0
2019-01-31,-0.0,-0.01575716054912914,-0.0,1.0,-0.1779399752312192,-0.12379120444784063,0.0
2019-02-01,-0.0,-0.015708463577731174,-0.0,1.0,-0.18074625093973803,-0.12246270723697227,0.0
2019-02-04,-0.0,-0.016189684518861578,-0.0,1.0,-0.17928723165630897,-0.12396258032168259,0.0
2019-02-05,-0.0,-0.008910891089108912,-0.0,1.0,-0.17633003300330033,-0.13490429042904292,0.0
2019-02-06,-0.0,-0.012759044260411303,-0.0,1.0,-0.17064891495291307,-0.13740407602594076,0.0
2019-02-07,-0.0,-0.01281560068173711,-0.0,1.0,-0.1746356802177331,-0.13374466567136573,0.0
2019-02-08,-0.0,-0.014918089007307357,-0.0,1.0,-0.17693302028649063,-0.12716648640092856,0.0
2019-02-11,-0.0,-0.01614055512925674,-0.0,1.0,-0.18574868361865954,-0.12110708332230836,0.0
2019-02-12,-0.0,-0.014330408038815388,-0.0,1.0,-0.1894106105999947,-0.1219211496142323,0.0
2019-02-13,-0.0,-0.01672231939365029,-0.0,1.0,-0.18837123019027932,-0.11995812794826946,0.0
2019-02-14,-0.0,-0.012747574106074704,-0.0,1.0,-0.190296424298817,-0.1262129469626479,0.0
2019-02-15,-0.0,-0.014489863742107013,-0.0,1.0,-0.18941841143236957,-0.12543702226653375,0.0
2019-02-19,-0.0,-0.011652162359662524,-0.0,1.0,-0.1921477446356208,-0.12483890254434332,0.0
2019-02-20,-0.0,-0.01292106452556297,-0.0,1.0,-0.19054582192327119,-0.12586073963789116,0.0
2019-02-21,-0.0,-0.011126028526233235,-0.0,1.0,-0.19084395645296362,-0.12730462986348348,0.0
2019-02-22,-0.0,-0.00913102421648635,-0.0,1.0,-0.19330657380578964,-0.12667800845317526,0.0
2019-02-25,-0.0,-0.008822237894372663,-0.0,1.0,-0.19463480193211002,-0.1271972428843262,0.0
2019-02-26,-0.0,-0.007982969664715274,-0.0,1.0,-0.19590207557211284,-0.12660989888238422,0.0
2019-02-27,-0.0,-0.006506206841496029,-0.0,1.0,-0.19645019225907742,-0.12755624742213176,0.0
2019-02-28,-0.0,-0.00684229443165027,-0.0,1.0,-0.19660281412654249,-0.12774057853329962,0.0
2019-03-01,-0.0,-0.005507003471806536,-0.0,1.0,-0.19862457932612368,-0.1260624925176583,0.0
2019-03-04,-0.0,-0.0049471374426491126,-0.0,1.0,-0.19872331936963894,-0.1262051998138174,0.0
2019-03-05,-0.0,-0.0007992646764976222,-0.0,1.0,-0.20606375467902863,-0.12523145372923578,0.0
2019-03-06,-0.0,-0.0,-0.0,1.0,-0.20660628662759722,-0.1252264251465104,0.0
2019-03-07,-0.0,-0.0,-0.0,1.0,-0.20989756551815883,-0.12042038047093255,0.0
2019-03-08,-0.0,-0.0,-0.0,1.0,-0.2172237703497287,-0.11607845228730285,0.0
2019-03-11,-0.0,-0.0,-0.0,1.0,-0.2184185149469624,-0.12091503267973856,0.0
2019-03-12,-0.0,-0.0,-0.0,1.0,-0.21889621509377993,-0.12948505319364104,0.0
2019-03-13,-0.0,-0.0,-0.0,1.0,-0.2239837398373984,-0.13104336043360434,0.0
2019-03-14,-0.0,-0.0,-0.0,1.0,-0.22586550587852408,-0.13019540837774432,0.0
2019-03-15,-0.0,-0.0,-0.0,1.0,-0.22625599869858742,-0.12938210015454274,0.0
2019-03-18,-0.0,-0.0,-0.0,1.0,-0.2317301260085462,-0.13346257286788898,0.0
2019-03-19,-0.0,-0.0,-0.0,1.0,-0.23014917202682356,-0.13840153277678938,0.0
2019-03-20,-0.0,-0.0,-0.0,1.0,-0.22961652888029724,-0.14137841209778035,0.0
2019-03-21,-0.0,-0.0,-0.0,1.0,-0.2337571589071877,-0.13638231989696656,0.0
2019-03-22,-0.0,-0.0,-0.0,1.0,-0.24175005175626252,-0.13841694845076255,0.0
2019-03-25,-0.0,-0.0,-0.008949251031288116,1.0,-0.2360382090534077,-0.1254813819946003,0.0
2019-03-26,-0.0,-0.0,-0.016602072510376296,1.0,-0.2284846485803029,-0.12927077320579422,0.0
2019-03-27,-0.0,-0.0,-0.017969834875503552,1.0,-0.2278745548788033,-0.1290610864394429,0.0
2019-03-28,-0.0,-0.0,-0.02319920789900712,1.0,-0.22009681234357378,-0.1318793146126131,0.0
2019-03-29,-0.0,-0.0,-0.02366253729496363,1.0,-0.21941125517317236,-0.13186949168855094,0.0
2019-04-01,-0.0,-0.0,-0.022996726542513682,1.0,-0.22137100101779772,-0.13102082359090034,0.0
2019-04-02,-0.0,-0.0,-0.03011692290782188,1.0,-0.21919953835373643,-0.1246307516865202,0.0
2019-04-03,-0.0,-0.0,-0.030726333717927587,1.0,-0.21792758639635185,-0.12489698368221526,0.0
2019-04-04,-0.0,-0.0,-0.030039025999010607,1.0,-0.2178447754630902,-0.12628483482658165,0.0
2019-04-05,-0.0,-0.0,-0.028231634296411515,1.0,-0.21953502457019367,-0.12872854409558288,0.0
2019-04-08,-0.0,-0.0,-0.02768451758489735,1.0,-0.21931586768671915,-0.12896967361990203,0.0
2019-04-09,-0.0,-0.0,-0.034630007162929084,1.0,-0.22571491542233732,-0.11714144029974104,0.0
2019-04-10,-0.0,-0.0,-0.04023859378443906,1.0,-0.22828961869076483,-0.10903405333921093,0.0
2019-04-11,-0.0,-0.0,-0.04170284312509475,1.0,-0.2317360565593087,-0.10471189757583275,0.0
2019-04-12,-0.0,-0.0,-0.040252923916187955,1.0,-0.2306208758661542,-0.10670744307145513,0.0
2019-04-15,-0.0,-0.0,-0.04184700206753963,1.0,-0.22552722260509991,-0.11097174362508613,0.0
2019-04-16,-0.0,-0.0,-0.042869351859509824,1.0,-0.224905577151049,-0.11066082209908197,0.0
2019-04-17,-0.0,-0.0,-0.052015945487399476,1.0,-0.22853359449356525,-0.0988178821192601,0.0
2019-04-18,-0.0,-0.0,-0.04572036885982497,1.0,-0.23138073578410365,-0.10544579779071214,0.0
2019-04-22,-0.0,-0.0,-0.04615023019812247,1.0,-0.2310138395387742,-0.10540723637821621,0.0
2019-04-23,-0.0,-0.0,-0.043035701954284925,1.0,-0.2307161107658311,-0.10738208687245357,0.0
2019-04-24,-0.0,-0.0,-0.04259550841136985,1.0,-0.23129195326095964,-0.10728985387144001,0.0
2019-04-25,-0.0,-0.0,-0.05045700300059459,1.0,-0.2309904727664929,-0.10131500712122679,0.0
2019-04-26,-0.0,-0.0,-0.0536210447740562,1.0,-0.23302138483017928,-0.09569953415075821,0.0
2019-04-29,-0.0,-0.0,-0.053612860457408026,1.0,-0.23098276433543258,-0.09646724118881891,0.0
2019-04-30,-0.0,-0.0,-0.05435292818289754,1.0,-0.22943645249468483,-0.09676395063091918,0.0
2019-05-01,-0.0,-0.0,-0.053626893158516806,1.0,-0.21989500013743438,-0.10082185756301365,0.0
2019-05-02,-0.0,-0.0,-0.05288322822637155,1.0,-0.2131404311446354,-0.10793729304920106,0.0
2019-05-03,-0.0,-0.0,-0.05319762650403824,1.0,-0.21184275589253337,-0.10852425690896104,0.0
2019-05-06,-0.0,-0.0,-0.05475769172736376,1.0,-0.20790639617025364,-0.1090215766155028,0.0
2019-05-07,-0.0,-0.0,-0.056876456876456885,1.0,-0.20566296448649393,-0.10863842040312628,0.0
2019-05-08,-0.0,-0.0,-0.061023513899571474,1.0,-0.199772003076585,-0.11267992528293595,0.0
2019-05-09,-0.0,-0.0,-0.06078000549299643,1.0,-0.19924471299093657,-0.11322438890414721,0.0
2019-05-10,-0.0,-0.0,-0.05999725538630438,1.0,-0.20094689172498972,-0.11136270069987649,0.0
2019-05-13,-0.0,-0.0,-0.06139097950887216,1.0,-0.20151898038784816,-0.1105037631159699,0.0
2019-05-14,-0.0,-0.0,-0.08507448446934075,1.0,-0.17964863501928557,-0.09821319049760804,0.0
2019-05-15,-0.0,-0.0,-0.09041256350535964,1.0,-0.18067530203353355,-0.0909573816042169,0.0
2019-05-16,-0.0,-0.0,-0.09298649624592911,1.0,-0.17921430226061835,-0.09042473462602368,0.0
2019-05-17,-0.0,-0.0,-0.09836803141232772,1.0,-0.16965929076853858,-0.095368590399062,0.0
2019-05-20,-0.0,-0.0,-0.1010668010954126,1.0,-0.16683243184326335,-0.09454064880035967,0.0
2019-05-21,-0.0,-0.0,-0.10205638022606565,1.0,-0.1652866675745608,-0.09449816151436742,0.0
2019-05-22,-0.0,-0.0,-0.10234878743678175,1.0,-0.1654102539634936,-0.09543738157231076,0.0
2019-05-23,-0.0,-0.0,-0.09554357004712485,1.0,-0.16785159761379423,-0.09859442673857971,0.0
2019-05-24,-0.0,-0.0,-0.09664962471445666,1.0,-0.16588708800174046,-0.09719351680626565,0.0
2019-05-28,-0.0,-0.0,-0.09614600048956945,1.0,-0.16604563875214187,-0.09772350205347186,0.0
2019-05-29,-0.0,-0.0,-0.10005686587776542,1.0,-0.16520891440331448,-0.08868369032467709,0.0
2019-05-30,-0.0,-0.0,-0.09643209359506086,1.0,-0.16618256981126975,-0.08835330514313505,0.0
2019-05-31,-0.0,-0.0,-0.09923365444291536,1.0,-0.16619444669311098,-0.0837718233087779,0.0
2019-06-03,-0.0,-0.0,-0.10347747771967794,1.0,-0.16461226190636216,-0.0761227534848709,0.0
2019-06-04,-0.0,-0.0,-0.10395275484866788,1.0,-0.15660693913160192,-0.08163210522783705,0.0
2019-06-05,-0.0,-0.0,-0.11217056637945959,1.0,-0.15754218215232185,-0.06200476754870757,0.0
2019-06-06,-0.0,-0.0,-0.10681201086088485,1.0,-0.15029547995527873,-0.07389660863546825,0.0
2019-06-07,-0.0,-0.0,-0.10700625058307678,1.0,-0.15128010342116135,-0.07447389815148,0.0
2019-06-10,-0.0,-0.0,-0.10800314948020232,1.0,-0.15311011169978514,-0.07341224827512578,0.0
2019-06-11,-0.0,-0.0,-0.11027802977746945,1.0,-0.15132877955066973,-0.07249586424035434,0.0
2019-06-12,-0.0,-0.0,-0.10952323766062207,1.0,-0.15156852541264693,-0.07325567431247748,0.0
2019-06-13,-0.0,-0.0,-0.1113914924297044,1.0,-0.15192662020347675,-0.07183102352532778,0.0
2019-06-14,-0.0,-0.0,-0.11398251351531735,1.0,-0.15314689981979576,-0.06770339718347461,0.0
2019-06-17,-0.0,-0.0,-0.11375647253509849,1.0,-0.15115037634121603,-0.06963647039982918,0.0
2019-06-18,-0.0,-0.0,-0.1135165436514822,1.0,-0.1508748982288483,-0.07031218717883694,0.0
2019-06-19,-0.0,-0.0,-0.11854536732273495,1.0,-0.14751542448995908,-0.06650853510653892,0.0
2019-06-20,-0.0,-0.0,-0.11300317867350483,1.0,-0.1535780110585784,-0.06899591313406522,0.0
2019-06-21,-0.0,-0.0,-0.11296657493253533,1.0,-0.15300451545675584,-0.06996286103615038,0.0
2019-06-24,-0.0,-0.0,-0.1168905975807424,1.0,-0.14925453108464723,-0.07343505110447282,0.0
2019-06-25,-0.0,-0.0,-0.11822759315206445,1.0,-0.15397113125209802,-0.0705337361530715,0.0
2019-06-26,-0.0,-0.0,-0.11711542082470346,1.0,-0.15419479785889126,-0.07360733787018856,0.0
2019-06-27,-0.0,-0.0,-0.11643577165651448,1.0,-0.1512721686162471,-0.07992830575171149,0.0
2019-06-28,-0.0,-0.0,-0.11530005260531179,1.0,-0.1508558479571604,-0.08269824783846123,0.0
2019-07-01,-0.0,-0.0,-0.11538513413268953,1.0,-0.150803177643203,-0.08257016845824959,0.0
2019-07-02,-0.0,-0.0,-0.1149984501556583,1.0,-0.14943194835649118,-0.08326033341868709,0.0
2019-07-03,-0.0,-0.0,-0.1169221642465181,1.0,-0.1498200056627432,-0.0815435020021842,0.0
2019-07-05,-0.0,-0.0,-0.11764705882352942,1.0,-0.15003304692663583,-0.08118753119225218,0.0
2019-07-08,-0.0,-0.0,-0.11765499379485243,1.0,-0.1500431662439972,-0.08124696487346895,0.0
2019-07-09,-0.0,-0.0,-0.11791976065657722,1.0,-0.14909100710213874,-0.08064363974502378,0.0
2019-07-10,-0.0,-0.0,-0.11520159605300405,1.0,-0.15295957294798,-0.07987005108987234,0.0
2019-07-11,-0.0,-0.0,-0.11821776032600627,1.0,-0.15421878584247528,-0.07692722881161532,0.0
2019-07-12,-0.0,-0.0,-0.11782109998784095,1.0,-0.15521690376795147,-0.07796646806900931,0.0
2019-07-15,-0.0,-0.0,-0.12079928567563178,1.0,-0.15283565127983115,-0.07926565290329564,0.0
2019-07-16,-0.0,-0.0,-0.12860505383907797,1.0,-0.15100643904550617,-0.07312915967750662,0.0
2019-07-17,-0.0,-0.0,-0.1288483157481275,1.0,-0.15282198534490932,-0.07276076444853787,0.0
2019-07-18,-0.0,-0.0,-0.12788180539019375,1.0,-0.15407511635458382,-0.07101688494425804,0.0
2019-07-19,-0.0,-0.0,-0.125015206196018,1.0,-0.15809037211251234,-0.06854277333982131,0.0
2019-07-22,-0.0,-0.0,-0.11944294213088155,1.0,-0.15581395348837207,-0.07682531097890752,0.0
2019-07-23,-0.0,-0.0,-0.12009518916141593,1.0,-0.1556559128153817,-0.07638118932367019,0.0
2019-07-24,-0.0,-0.0,-0.12263055570556784,1.0,-0.1536560998001836,-0.07382405357239294,0.0
2019-07-25,-0.0,-0.0,-0.12390717754991906,1.0,-0.15588235294117647,-0.06937398812736104,0.0
2019-07-26,-0.0,-0.0,-0.12456187651658128,1.0,-0.15488002156915612,-0.06863035858722027,0.0
2019-07-29,-0.0,-0.0,-0.12415505214728066,1.0,-0.1551465925496175,-0.06991648339787093,0.0
2019-07-30,-0.0,-0.0,-0.12510285845327865,1.0,-0.15286452361360295,-0.07099593962040172,0.0
2019-07-31,-0.0,-0.0,-0.12527487352445194,1.0,-0.1527824620573356,-0.07100168634064082,0.0
2019-08-01,-0.0,-0.0,-0.1240548299704824,1.0,-0.15409809550766246,-0.06968312374482769,0.0
2019-08-02,-0.0,-0.0,-0.13215194646055237,1.0,-0.14805488601322328,-0.0663587520030163,0.0
2019-08-05,-0.0,-0.0,-0.13045349979147888,1.0,-0.14994686074825447,-0.06489715200516594,0.0
2019-08-06,-0.0,-0.0,-0.12986527445822707,1.0,-0.13922529475384882,-0.06616105644052181,0.0
2019-08-07,-0.0,-0.0,-0.12809746604284133,1.0,-0.1358153050479199,-0.06904733341331093,0.0
2019-08-08,-0.0,-0.0,-0.12862893551224974,1.0,-0.13568020047452747,-0.06863320092772787,0.0
2019-08-09,-0.0,-0.0,-0.12647066634796697,1.0,-0.1295514301649271,-0.07188006267760869,0.0
2019-08-12,-0.0,-0.0,-0.13141455003647456,1.0,-0.12845679421712317,-0.06647655680084887,0.0
2019-08-13,-0.0,-0.0,-0.1315615321491913,1.0,-0.12650554570241151,-0.06548958360907431,0.0
2019-08-14,-0.0,-0.0,-0.13203408865693333,1.0,-0.12406685604809407,-0.06515161524740701,0.0
2019-08-15,-0.0,-0.0,-0.13710967200650218,1.0,-0.1200283159854225,-0.05378726305026087,0.0
2019-08-16,-0.0,-0.0,-0.13745213240308451,1.0,-0.12008865341236952,-0.053900225567853954,0.0
2019-08-19,-0.0,-0.0,-0.13924596895473984,1.0,-0.11902862597915496,-0.049431795891145436,0.0
2019-08-20,-0.0,-0.0,-0.13951510552277277,1.0,-0.11877690405474362,-0.05012495257035941,0.0
2019-08-21,-0.0,-0.0,-0.14822317776064198,1.0,-0.11401983976579144,-0.04472442591455047,0.0
2019-08-22,-0.0,-0.0,-0.14850696575226208,1.0,-0.11530376424812963,-0.04185979709880009,0.0
2019-08-23,-0.0,-0.0,-0.14881558672203504,1.0,-0.11624748622319726,-0.04079500639870459,0.0
2019-08-26,-0.0,-0.0,-0.148815633892491,1.0,-0.11305726276945466,-0.03749951274021907,0.0
2019-08-27,-0.0,-0.0,-0.14836306046680686,1.0,-0.11158709141418074,-0.03819092868084223,0.0
2019-08-28,-0.0,-0.0,-0.14985923532998613,1.0,-0.11192412978891787,-0.03558686542378599,0.0
2019-08-29,-0.0,-0.0,-0.15034248352446683,1.0,-0.11203362565512948,-0.03490996834621971,0.0
2019-08-30,-0.0,-0.0,-0.15312290127602418,1.0,-0.10466497907733636,-0.033734566306762415,0.0
2019-09-03,-0.0,-0.0,-0.1465252905253936,1.0,-0.10626401092530083,-0.03557164575227396,0.0
2019-09-04,-0.0,-0.0,-0.14822595404106148,1.0,-0.10360737714425643,-0.0369759379309456,0.0
2019-09-05,-0.0,-0.0,-0.14562082759862627,1.0,-0.10674916069613985,-0.033919452555213975,0.0
2019-09-06,-0.0,-0.0,-0.1509010165314714,1.0,-0.11113820720813225,-0.021472943834069204,0.0
2019-09-09,-0.0,-0.0,-0.1511648791502027,1.0,-0.11102273310412071,-0.020718940832349774,0.0
2019-09-10,-0.0,-0.0,-0.1515971776779987,1.0,-0.1103399615137909,-0.02092366901860167,0.0
2019-09-11,-0.0,-0.0,-0.15450792348325557,1.0,-0.10951843684291501,-0.018090671316477767,0.0
2019-09-12,-0.0,-0.0,-0.15751371021475064,1.0,-0.10910512018861156,-0.014709650966121675,0.0
2019-09-13,-0.0,-0.0,-0.1480075657175208,1.0,-0.11245641348962288,-0.026222673992202676,0.0
2019-09-16,-0.0,-0.0,-0.16303392165868383,1.0,-0.12239354373072633,-0.026822386982481464,0.0
2019-09-17,-0.0,-0.0,-0.16269216643055773,1.0,-0.12193714255732199,-0.02707382339052416,0.0
2019-09-18,-0.0,-0.0,-0.16596900547193827,1.0,-0.12158988019473277,-0.024656527615573375,0.0
