Date,IWF,IWM,MTUM,SPY,TWTR,VLUE,VXX
2018-10-17,-1.2166288737717308,-2.3211640211640208,-0.33083900226757373,-1.4612244897959183,1.0,-1.2287226001511717,0.0
2018-10-18,-1.2163857607134758,-2.321139747562542,-0.3305116771219106,-1.4614919507217896,1.0,-1.2284785730481442,0.0
2018-10-19,-1.1936355448814169,-2.307790453317322,-0.29870909636745724,-1.4741819273491445,1.0,-1.2309366556589612,0.0
2018-10-22,-1.1949756280464943,-2.298312710911136,-0.29336332958380207,-1.4778402699662543,1.0,-1.234570678665167,0.0
2018-10-23,-1.1985299632490811,-2.2977574439360984,-0.3009825245631141,-1.4719867996699916,1.0,-1.2310057751443786,0.0
2018-10-24,-1.199310913040222,-2.294959179087709,-0.289491423863381,-1.4736723840910795,1.0,-1.2325668489251744,0.0
2018-10-25,-1.1199971309711665,-2.1839764739635634,-0.2578539664323627,-1.4662889112035578,1.0,-1.1444556017787981,0.0
2018-10-26,-1.1312554237778423,-2.184842348857391,-0.28145791148394567,-1.471579404107608,1.0,-1.1624963841481055,0.0
2018-10-29,-1.1000869691259605,-2.2380055080446444,-0.23974489056384984,-1.4720249311494422,1.0,-1.1974923902014785,0.0
2018-10-30,-1.083671693735499,-2.2427494199535962,-0.2266531322505801,-1.4780307424593968,1.0,-1.2194750580046405,0.0
2018-10-31,-1.0825148756183238,-2.1988673023155783,-0.22761488278729658,-1.4616818409921857,1.0,-1.1983654742275431,0.0
2018-11-01,-1.0660802402917828,-2.215833512121862,-0.20975470213831077,-1.4612028892226274,1.0,-1.1986698133447757,0.0
2018-11-02,-1.0906234378347497,-2.1574662572305936,-0.19124473327144187,-1.4999642933657076,1.0,-1.2020281368278227,0.0
2018-11-05,-1.0872698729841588,-2.163978878264593,-0.19109461966604827,-1.498786927358356,1.0,-1.194591123162552,0.0
2018-11-06,-1.0967097280708014,-2.17150810077796,-0.18706730426093782,-1.494825494254514,1.0,-1.1872100492470201,0.0
2018-11-07,-1.0925292272597664,-2.169660678642715,-0.19254348445965214,-1.489877388080981,1.0,-1.1839891645280867,0.0
2018-11-08,-1.0516900014142272,-2.188092207608542,-0.1407155989251874,-1.4847263470513365,1.0,-1.2058407580257389,0.0
2018-11-09,-1.0533578656853728,-2.1893708867029935,-0.14054207062486732,-1.4855990375769585,1.0,-1.2077701507324323,0.0
2018-11-12,-1.0537930062041736,-2.1556683587140437,-0.13606880992667797,-1.5013395375070502,1.0,-1.2033276931754089,0.0
2018-11-13,-1.0293912801225795,-2.1511352556066305,-0.10300877559548682,-1.4960300877559547,1.0,-1.1851929238055439,0.0
2018-11-14,-1.0321299135768052,-2.150822414273766,-0.1030108725954837,-1.497978812378032,1.0,-1.1857401728463899,0.0
2018-11-15,-1.034720769713449,-2.1591020009760857,-0.09684166492365613,-1.5097259987450324,1.0,-1.1716516767761278,0.0
2018-11-16,-1.0294301815904823,-2.1420023655465106,-0.08738607110554512,-1.51193209490016,1.0,-1.1867390245599387,0.0
2018-11-19,-1.0294363256784969,-2.14321503131524,-0.08566457898399443,-1.5131524008350732,1.0,-1.1874043145441893,0.0
2018-11-20,-0.9899275612280097,-2.137219730941704,-0.03711624698171784,-1.5221110727837186,1.0,-1.2126250431183168,0.0
2018-11-21,-0.992097554329314,-2.1186729341235777,-0.04373594931534846,-1.5038490360378771,1.0,-1.1540976905783773,0.0
2018-11-23,-0.990821321729671,-2.097497960293718,-0.04990481370682622,-1.5076149034539028,1.0,-1.1531819418003808,0.0
2018-11-26,-0.9902820251444103,-2.0988107373428475,-0.049201495073054706,-1.5060142711518858,1.0,-1.1514780835881753,0.0
2018-11-27,-0.9830519918973666,-2.09898717083052,-0.034233625928426735,-1.4964888588791356,1.0,-1.1394328156650912,0.0
2018-11-28,-0.9829169480081026,-2.0994598244429437,-0.034976367319378796,-1.4956110735989196,1.0,-1.139230249831195,0.0
2018-11-29,-0.9240939597315437,-2.0938926174496646,-0.0,-1.5171140939597316,1.0,-1.1763758389261745,0.0
2018-11-30,-0.923787061994609,-2.1022911051212936,-0.0,-1.523719676549865,1.0,-1.1888140161725067,0.0
2018-12-03,-0.9195286195286196,-2.1032996632996634,-0.0,-1.5232323232323235,1.0,-1.187878787878788,0.0
2018-12-04,-0.916588124410933,-2.1059647233068532,-0.0,-1.5234280328531034,1.0,-1.1861451460885957,0.0
2018-12-06,-0.8891786179921772,-1.9804432855280312,-0.02027379400260756,-1.5142764015645371,1.0,-1.1147327249022165,0.0
2018-12-07,-0.8932716129873517,-1.9798539574911984,-0.0235363150345547,-1.5135610901030123,1.0,-1.1095318816012518,0.0
2018-12-10,-0.8467705437382815,-2.005366263658111,-0.0,-1.5289972198875024,1.0,-1.0842438740544385,0.0
2018-12-11,-0.8558401241753977,-2.0018755659035055,-0.001875565903505368,-1.5318199456732635,1.0,-1.0761221058077868,0.0
2018-12-12,-0.8599663037843441,-2.0040176257128044,-0.003823224468636599,-1.5369362363919128,1.0,-1.0752980819077242,0.0
2018-12-13,-0.8608859199688695,-2.0063557947986252,-0.003307607497243661,-1.5375186458265777,1.0,-1.0775017835138467,0.0
2018-12-14,-0.8620108836486137,-1.9887924332728686,-0.012503239181135009,-1.5402954133195128,1.0,-1.0747603005960094,0.0
2018-12-17,-0.8322455573505654,-1.9961873990306949,-0.0,-1.523037156704362,1.0,-1.1105654281098547,0.0
2018-12-18,-0.8168950941462789,-1.9794415268348917,-0.0,-1.508966312283848,1.0,-1.099205840912002,0.0
2018-12-19,-0.8190610388778582,-1.978799718183565,-0.0,-1.5081022225068854,1.0,-1.0989559982066228,0.0
2018-12-20,-0.813326551373347,-1.9502161749745677,-0.0012080366225839267,-1.5085834181078333,1.0,-1.084816887080366,0.0
2018-12-21,-0.8132402842691594,-1.9642102567385877,-0.0,-1.522632690953326,1.0,-1.102375312119854,0.0
2018-12-24,-0.7902550437761705,-1.9380154802690015,-0.0,-1.5085649029311,1.0,-1.1074736708539523,0.0
2018-12-26,-0.7870886869319962,-1.9464744594171106,-0.0,-1.46154810404262,1.0,-1.0725164525227202,0.0
2018-12-27,-0.6968215158924205,-1.8657045739161549,-0.0,-1.3380046514401576,1.0,-1.0627944421253503,0.0
2018-12-28,-0.6901114621207605,-1.8735769207844073,-0.0,-1.3375454491267806,1.0,-1.0593073851105679,0.0
2018-12-31,-0.6924636298592892,-1.8702599570713094,-0.0,-1.3386000476985451,1.0,-1.0609945146673025,0.0
2019-01-02,-0.6870719942833323,-1.8695289704043352,-0.0,-1.3355564818674448,1.0,-1.0627046983862325,0.0
2019-01-03,-0.6966198524160914,-1.8652106641275887,-0.0,-1.341287788621757,1.0,-1.047786241371102,0.0
2019-01-04,-0.6464019851116625,-1.881425026586317,-0.0,-1.3228760486825004,1.0,-1.0573673638189767,0.0
2019-01-07,-0.6119213696892833,-1.8301723640975383,-0.008358794027785783,-1.300743644434196,1.0,-1.0134893641551852,0.0
2019-01-08,-0.612216726101461,-1.8187047049350051,-0.01104336822730933,-1.3016219947083862,1.0,-1.0081674910847809,0.0
2019-01-09,-0.6080165384173654,-1.801653841736534,-0.009073159526817504,-1.3037785689674974,1.0,-1.0199839209831172,0.0
2019-01-10,-0.6090424005967066,-1.7969476160422286,-0.009753858511675942,-1.3046646393941133,1.0,-1.017040564576281,0.0
2019-01-11,-0.6057735934664247,-1.8029718693284937,-0.006692377495462795,-1.2781873865698727,1.0,-0.9778244101633394,0.0
2019-01-14,-0.6131399221087092,-1.7899192865609304,-0.018118191567421123,-1.2689507252920924,1.0,-0.9540554269910256,0.0
2019-01-15,-0.5940934453023727,-1.7725300118356535,-0.04007214112607789,-1.2561009975765092,1.0,-0.9731725187397846,0.0
2019-01-16,-0.5845582023990539,-1.7803683054570028,-0.025792645154023765,-1.2515627639804021,1.0,-0.989299994368418,0.0
2019-01-17,-0.5986547085201794,-1.7443946188340806,-0.037948430493273545,-1.2400224215246636,1.0,-0.9843049327354261,0.0
2019-01-18,-0.5955297172207485,-1.7285657842749904,-0.05695095106394988,-1.2451882372862224,1.0,-1.0180053056386522,0.0
2019-01-22,-0.36322321272504804,-1.9914933286721435,-0.0,-1.490648488026569,1.0,-0.9811221814368117,0.0
2019-01-23,-0.36384319215960803,-1.9424804573562013,-0.0,-1.50519192626298,1.0,-1.0221094388052736,0.0
2019-01-24,-0.39465308720560155,-1.9088594410045716,-0.0,-1.493489960071755,1.0,-0.989699670157977,0.0
2019-01-25,-0.3685740933779558,-1.7774181159817852,-0.0,-1.5458385911011139,1.0,-0.7944807154221759,0.0
2019-01-28,-0.372584541062802,-1.769158981115503,-0.0,-1.5518774703557312,1.0,-0.796058410188845,0.0
2019-01-29,-0.3715822993301856,-1.7373448995278358,-0.0,-1.5552871417590863,1.0,-0.8261227627100033,0.0
2019-01-30,-0.39551428261105687,-1.732811990876507,-0.0,-1.5282393830780927,1.0,-0.7741392418811774,0.0
2019-01-31,-0.34980409229429693,-1.7703526338702655,-0.0,-1.5055507183282544,1.0,-0.8161732694819329,0.0
2019-02-01,-0.3611216988837463,-1.76722025592159,-0.0,-1.518704056629458,1.0,-0.7980942009256738,0.0
2019-02-04,-0.3614798694232862,-1.7745919477693146,-0.0,-1.5180087051142546,1.0,-0.7866158868335147,0.0
2019-02-05,-0.34523874339848637,-1.7713834594653453,-0.0,-1.5208798388414002,1.0,-0.8070452441879458,0.0
2019-02-06,-0.3479373027103516,-1.7540002176989227,-0.0,-1.5242190051159246,1.0,-0.8163165342331556,0.0
2019-02-07,-0.36099967472622785,-1.7374498536268024,-0.0,-1.5137699230185404,1.0,-0.8090100834869348,0.0
2019-02-08,-0.3334071163743013,-1.7348237507608875,-0.0,-1.5638868905981957,1.0,-0.9016103148691272,0.0
2019-02-11,-0.3251969377565738,-1.7032619549539556,-0.0,-1.5695107067569067,1.0,-0.94957283923222,0.0
2019-02-12,-0.3329440551662774,-1.7027027027027026,-0.0,-1.5737404070737404,1.0,-0.9517295072850627,0.0
2019-02-13,-0.313289736200399,-1.7430724894701841,-0.0,-1.5606295721569499,1.0,-0.924961205941033,0.0
2019-02-14,-0.33102108768035515,-1.681132075471698,-0.0,-1.5860710321864595,1.0,-0.951165371809101,0.0
2019-02-15,-0.3256847602644591,-1.6998722151230623,-0.0,-1.582865714761931,1.0,-0.9473859658869936,0.0
2019-02-19,-0.3617492388596734,-1.6680874619429835,-0.0,-1.5712704123996677,1.0,-0.9345142540824799,0.0
2019-02-20,-0.3569649676241076,-1.6898555537107756,-0.0,-1.558027561016105,1.0,-0.9294925009685095,0.0
2019-02-21,-0.3651381215469613,-1.6560773480662985,-0.0,-1.5591712707182321,1.0,-0.9444751381215469,0.0
2019-02-22,-0.3763992280121312,-1.6350703060380478,-0.0,-1.5655913978494622,1.0,-0.9371381306865176,0.0
2019-02-25,-0.3702349290780142,-1.6352504432624113,-0.0,-1.587101063829787,1.0,-0.9481382978723404,0.0
2019-02-26,-0.37108660719233116,-1.633623316894775,-0.0,-1.587022773868233,1.0,-0.9493544633457085,0.0
2019-02-27,-0.3659779538026921,-1.6423863069849887,-0.0,-1.5765246773389463,1.0,-0.9543566166288152,0.0
2019-02-28,-0.36156618610747054,-1.61347750109218,-0.0,-1.5317824377457405,1.0,-0.9540192223678462,0.0
2019-03-01,-0.3653289653289653,-1.6111930111930113,-0.0,-1.5426699426699426,1.0,-0.9408681408681409,0.0
2019-03-04,-0.3530375874125874,-1.6063155594405594,-0.0,-1.5384615384615385,1.0,-0.9655266608391608,0.0
2019-03-05,-0.37024467677486456,-1.5821336690568726,-0.0,-1.5541080518911818,1.0,-0.9672122174174832,0.0
2019-03-06,-0.4483308526472464,-1.51217308101212,-0.0,-1.4627365511375718,1.0,-0.8924622581331065,0.0
2019-03-07,-0.504247796950029,-1.420980423196665,-0.0,-1.4781278032821485,1.0,-0.8734103741227376,0.0
2019-03-08,-0.49461964628169613,-1.4209993607500533,-0.0,-1.527807372682719,1.0,-0.8836565096952909,0.0
2019-03-11,-0.477936439768091,-1.4184560876100496,-0.0017178441056474125,-1.530760146016749,1.0,-0.9393923126476272,0.0
2019-03-12,-0.4490182290258019,-1.3510574998647698,-0.07307837940174176,-1.5348082436306594,1.0,-1.0012982095526586,0.0
2019-03-13,-0.449970649447676,-1.3360905064304391,-0.05592614333742462,-1.5110731629222478,1.0,-0.9833502321361866,0.0
2019-03-14,-0.45479729369772526,-1.3311491129934474,-0.06494059986148847,-1.5022108571732993,1.0,-0.9742688189228065,0.0
2019-03-15,-0.4604208952035039,-1.3185557098600578,-0.07328276893494284,-1.4994658690310863,1.0,-0.9895310330092939,0.0
2019-03-18,-0.43638615194098956,-1.3305874118343832,-0.13896516448608193,-1.4806977871103213,1.0,-0.9974694448931244,0.0
2019-03-19,-0.4160611443027073,-1.3330642122826848,-0.1445718284084181,-1.4740298186124117,1.0,-1.0146940093654124,0.0
2019-03-20,-0.42299805741420243,-1.3315886034966542,-0.14272609540254694,-1.4731275631340384,1.0,-1.0256313403842001,0.0
2019-03-21,-0.467614191168493,-1.3236953455571228,-0.13811435391125096,-1.5298361722903329,1.0,-0.965444287729196,0.0
2019-03-22,-0.43847203274215557,-1.3080491132332879,-0.19268758526603003,-1.565675306957708,1.0,-0.9521418826739427,0.0
2019-03-25,-0.3832491445331595,-1.1102058551952638,-0.36217478681223186,-1.605453261637065,1.0,-0.9704524469067405,0.0
2019-03-26,-0.37144261757797564,-1.1104495548150979,-0.3728082154367182,-1.6124433276888621,1.0,-0.9952477194515759,0.0
2019-03-27,-0.3821395450330042,-1.0941028858218318,-0.3756478097212373,-1.6126779771970978,1.0,-0.9906715400141837,0.0
2019-03-28,-0.3521172815957273,-1.0772794157719767,-0.42460079568368847,-1.5899504060166767,1.0,-1.0059948771050193,0.0
2019-03-29,-0.34456255110384304,-1.0772962660125374,-0.43368765331152903,-1.5892068683565006,1.0,-1.0063232488416463,0.0
2019-04-01,-0.3355499836476616,-1.0932628365856316,-0.4287583124386787,-1.5912460481848905,1.0,-1.0019622806061266,0.0
2019-04-02,-0.3198767661744396,-1.0771273770317644,-0.4431637097630936,-1.5252841814511846,1.0,-0.9463507914586211,0.0
2019-04-03,-0.3282892640968461,-1.0768291387915472,-0.4400552192842731,-1.5242646278007859,1.0,-0.9401614102155675,0.0
2019-04-04,-0.3453298601881878,-1.0765509542289087,-0.418638030939344,-1.5179947902822817,1.0,-0.957524852479932,0.0
2019-04-05,-0.3780740425983959,-1.0533276677112657,-0.4063313326605407,-1.5113932118765605,1.0,-0.9623944335263186,0.0
2019-04-08,-0.3810710498409332,-1.0424178154825028,-0.4044538706256628,-1.5097560975609756,1.0,-0.9645281018027572,0.0
2019-04-09,-0.40275122158487353,-1.0244316974718504,-0.4117272147864882,-1.5182706607180794,1.0,-0.9541108986615678,0.0
2019-04-10,-0.4027446616860064,-0.9871774492661474,-0.43612568219149045,-1.5189424044931912,1.0,-0.9535315000264929,0.0
2019-04-11,-0.42370543293718166,-0.9446095076400679,-0.45500848896434637,-1.538200339558574,1.0,-0.9440789473684209,0.0
2019-04-12,-0.4287146475306037,-0.9339911355002111,-0.45741874208526806,-1.5259075559307724,1.0,-0.930455888560574,0.0
2019-04-15,-0.4174604836177117,-0.9371925049722599,-0.46529885899717366,-1.4887993300533862,1.0,-0.9252067413377997,0.0
2019-04-16,-0.4212233792056931,-0.9363717230914133,-0.4750143896185443,-1.4821307100622678,1.0,-0.917848359583486,0.0
2019-04-17,-0.4165533117086952,-0.9099089672491367,-0.4985874228314324,-1.4940357852882702,1.0,-0.9126818039133618,0.0
2019-04-18,-0.4218848167539267,-0.9031937172774869,-0.4804712041884817,-1.496282722513089,1.0,-0.9337696335078535,0.0
2019-04-22,-0.4357574166447886,-0.9067996849566815,-0.465318981359937,-1.50212654239958,1.0,-0.9407193489104753,0.0
2019-04-23,-0.4365746088417516,-0.9111099443452694,-0.4687598445867899,-1.5003675312401556,1.0,-0.9336343589205083,0.0
2019-04-24,-0.4493121926965361,-1.0154687586321198,-0.4318545936688581,-1.627313408099,1.0,-1.000607701231976,0.0
2019-04-25,-0.4461478857648882,-1.0063094974540625,-0.43878680540181536,-1.6360969670135044,1.0,-1.0073610803630728,0.0
2019-04-26,-0.4475567141827056,-1.001885850574075,-0.4304731266293194,-1.6445171667868432,1.0,-1.0221864773420601,0.0
2019-04-29,-0.44754507628294043,-0.9910679611650486,-0.42252427184466024,-1.6497642163661583,1.0,-1.0369486823855756,0.0
2019-04-30,-0.44638694638694637,-1.005827505827506,-0.4156399156399156,-1.6504051504051505,1.0,-1.0318015318015317,0.0
2019-05-01,-0.4475889240330725,-1.0029965040785749,-0.4218411852838355,-1.643027578935686,1.0,-1.0336829254758337,0.0
2019-05-02,-0.44347681384512977,-1.0110938540048813,-0.41529842467273137,-1.6294652762369648,1.0,-1.0475926336809407,0.0
2019-05-03,-0.4381866607479747,-1.0262456997003664,-0.41499278659416267,-1.6246809455110423,1.0,-1.0447231161913217,0.0
2019-05-06,-0.433492081072101,-0.9914165466829107,-0.42994794550891574,-1.628253405692768,1.0,-1.0546018385203235,0.0
2019-05-07,-0.43184085115815135,-0.9905242158927186,-0.42979053529868116,-1.6323284938490523,1.0,-1.0569101185858363,0.0
2019-05-08,-0.4332489544353951,-0.9731454985692274,-0.4512987012987013,-1.5911292097732777,1.0,-1.0541492405899187,0.0
2019-05-09,-0.43264946922611514,-0.9711787030416369,-0.4527253726417689,-1.591111600022001,1.0,-1.0525823662064793,0.0
2019-05-10,-0.4316669416487929,-0.9707419017763845,-0.4568003079799813,-1.5934114282571632,1.0,-1.0470219435736676,0.0
2019-05-13,-0.44357013151378416,-0.9722115225884554,-0.44169922412369994,-1.591426842018379,1.0,-1.0537610741209487,0.0
2019-05-14,-0.3608908202064095,-0.884247691472026,-0.5658337859858772,-1.578164041281912,1.0,-1.042694187941336,0.0
2019-05-15,-0.32900173988690734,-0.8952261852979556,-0.5949325793823401,-1.5966180948238367,1.0,-1.0213679860809046,0.0
2019-05-16,-0.3167880830705665,-0.8988800695879091,-0.610851364575405,-1.5937262150701317,1.0,-1.0163640317494835,0.0
2019-05-17,-0.31706258813320315,-0.9039483675018983,-0.6006074411541382,-1.5797266514806378,1.0,-1.0222366851068447,0.0
2019-05-20,-0.31221915435006226,-0.8948080775269341,-0.6066266038655188,-1.5799361160738452,1.0,-1.020356234096692,0.0
2019-05-21,-0.304635761589404,-0.8790179292521401,-0.6080870080223981,-1.579820169062618,1.0,-1.0125450923383406,0.0
2019-05-22,-0.29722311914756216,-0.8633623937143471,-0.628888171348617,-1.5835755031751158,1.0,-1.0084490367021848,0.0
2019-05-23,-0.2927789462330798,-0.852019630049075,-0.6697406029229358,-1.605134012835032,1.0,-0.9731974329935825,0.0
2019-05-24,-0.2841811547542391,-0.8316698862416827,-0.6813693925735137,-1.5983580167417901,1.0,-0.9703799098518996,0.0
2019-05-28,-0.28671066044315685,-0.8250979129781641,-0.6821181393851602,-1.5992810773110147,1.0,-0.9718869038038521,0.0
2019-05-29,-0.2986314500239629,-0.8170829117631396,-0.6771393577932796,-1.5841099100058575,1.0,-0.9481335534373503,0.0
2019-05-30,-0.30484951611187916,-0.8143145804530468,-0.6674465596086355,-1.5815697117941083,1.0,-0.9492715090928427,0.0
2019-05-31,-0.29703910909378795,-0.797065498495804,-0.6662796221037631,-1.5627276085923894,1.0,-0.9547685649443184,0.0
2019-06-03,-0.29539252728799326,-0.8038413098236776,-0.6875524769101595,-1.552214525608732,1.0,-0.9086901763224181,0.0
2019-06-04,-0.37891963109354415,-0.7774967061923583,-0.6857971014492753,-1.5810276679841897,1.0,-0.846798418972332,0.0
2019-06-05,-0.37490882567468997,-0.7710221944357613,-0.7047514848390122,-1.5755965405855998,1.0,-0.7836824007502344,0.0
2019-06-06,-0.3760866170423195,-0.7752329394617667,-0.6816927801780229,-1.5689448753318411,1.0,-0.8033938889178075,0.0
2019-06-07,-0.3772514315460698,-0.7866215512753774,-0.6829255596043727,-1.5564809994794377,1.0,-0.8023425299323269,0.0
2019-06-10,-0.3728496439893976,-0.7907593160438647,-0.6970011953640664,-1.5380177745439427,1.0,-0.7985551686502781,0.0
2019-06-11,-0.3616111024156101,-0.7919862263264986,-0.7328220378776021,-1.5377471696144414,1.0,-0.7931340324516094,0.0
2019-06-12,-0.3616111024156101,-0.7926644754004278,-0.7345437470652684,-1.5369124015234517,1.0,-0.7916210152866907,0.0
2019-06-13,-0.36291459911203966,-0.8112300861843823,-0.7496996604857664,-1.5222251240532776,1.0,-0.7771741969182554,0.0
2019-06-14,-0.3617734919553482,-0.7883234631308631,-0.7705570986845552,-1.5519102772391382,1.0,-0.768198731722656,0.0
2019-06-17,-0.36575672000836734,-0.7819788725028762,-0.7717811944357285,-1.5571592929609874,1.0,-0.7529024160652651,0.0
2019-06-18,-0.3643629525152798,-0.7782479235229588,-0.7700464921903569,-1.5592122446847414,1.0,-0.7519720002089537,0.0
2019-06-19,-0.35972497135118237,-0.7837795603708719,-0.7806021460568808,-1.5584435878737368,1.0,-0.7262735701635586,0.0
2019-06-20,-0.3651348390798603,-0.7845704449428824,-0.7691826195816599,-1.5646549475770697,1.0,-0.7326691356736739,0.0
2019-06-21,-0.3556113377261793,-0.8011191297981383,-0.7656102918104801,-1.5553812362723565,1.0,-0.7518565003660705,0.0
2019-06-24,-0.35372670807453416,-0.75703933747412,-0.7776915113871635,-1.5009834368530022,1.0,-0.7865942028985506,0.0
2019-06-25,-0.3465726433682464,-0.7237892771958934,-0.7912475370735249,-1.5255107331743234,1.0,-0.7980400290366068,0.0
2019-06-26,-0.32290044638222776,-0.7233468286099866,-0.7876570123533686,-1.5219557770165058,1.0,-0.834630956088446,0.0
2019-06-27,-0.33173901741616846,-0.7153626202235508,-0.7804523004938914,-1.5177540940992982,1.0,-0.8535482193917339,0.0
2019-06-28,-0.3483485045513654,-0.6616384915474642,-0.7866319895968791,-1.5473081924577374,1.0,-0.8576332899869961,0.0
2019-07-01,-0.3679289387564283,-0.6488494104202379,-0.7844787283777466,-1.5497896213183733,1.0,-0.8434886499402628,0.0
2019-07-02,-0.36717938058615673,-0.6484618582415298,-0.7845562253169819,-1.554094782789441,1.0,-0.8421326127624195,0.0
2019-07-03,-0.3612435233160622,-0.6508290155440414,-0.7863212435233161,-1.5422279792746114,1.0,-0.8406735751295337,0.0
2019-07-05,-0.3620251852619578,-0.6381302793180287,-0.7848370212986474,-1.5454215681193968,1.0,-0.851738612219516,0.0
2019-07-08,-0.3601347848626232,-0.6432866770347331,-0.7806117159149819,-1.5452047693105238,1.0,-0.8547952306894765,0.0
2019-07-09,-0.35666874092511924,-0.6328562538892345,-0.7847438290811034,-1.5483302219456545,1.0,-0.8630989421281892,0.0
2019-07-10,-0.3753697649073642,-0.6029373605272718,-0.7761689760755618,-1.5718511598941303,1.0,-0.863355648969848,0.0
2019-07-11,-0.36455473242501163,-0.6129099103766253,-0.7710200486970936,-1.5654561467129462,1.0,-0.8666010464694608,0.0
2019-07-12,-0.33283311772315655,-0.6374126778783958,-0.7767141009055628,-1.5559120310478654,1.0,-0.8717723156532988,0.0
2019-07-15,-0.39392091561517895,-0.42806885876448236,-0.6101130447019091,-1.4731929264974906,1.0,-0.7854026924339791,0.0
2019-07-16,-0.3709445346948248,-0.409747041076816,-0.5557669993037828,-1.4681828730563935,1.0,-0.8368530981666279,0.0
2019-07-17,-0.3724570366929865,-0.4098467254993033,-0.555829075708314,-1.4699489084997677,1.0,-0.8366000928936368,0.0
2019-07-18,-0.3743968077208612,-0.4093819599109132,-0.5575352635486266,-1.4686340014847812,1.0,-0.8299461766889384,0.0
2019-07-19,-0.38353814050544865,-0.40964525852075123,-0.5498724785532112,-1.4705773243681892,1.0,-0.823510317644331,0.0
2019-07-22,-0.38783164328378944,-0.3782006760198176,-0.536741214057508,-1.4782608695652173,1.0,-0.8491920174098255,0.0
2019-07-23,-0.39412580943570763,-0.3701665124884366,-0.5363552266419981,-1.4753469010175762,1.0,-0.8493061979648474,0.0
2019-07-24,-0.3947076752563037,-0.36921584926572454,-0.5466888334718758,-1.468412302576891,1.0,-0.8391059388565623,0.0
2019-07-25,-0.3951828313530441,-0.3615179147094041,-0.5525467440361057,-1.4612231739891315,1.0,-0.8348530901722391,0.0
2019-07-26,-0.39262363016852375,-0.3551431991896123,-0.5535040058937286,-1.4666635970162998,1.0,-0.8365411179666636,0.0
2019-07-29,-0.4023263449181558,-0.3893344589841002,-0.5475352938417523,-1.520050654284508,1.0,-0.8309647765114206,0.0
2019-07-30,-0.3878668726302486,-0.39222019379300666,-0.5561016711136076,-1.5118663109113888,1.0,-0.8329354491410382,0.0
2019-07-31,-0.3884332380372123,-0.3864179594132258,-0.5574354407836153,-1.5145990532877163,1.0,-0.8398556498101889,0.0
2019-08-01,-0.39608157113926434,-0.42283238355390196,-0.5288466066971225,-1.533791739273772,1.0,-0.8281448688362455,0.0
2019-08-02,-0.3911753625918252,-0.4104822000376719,-0.5481729139197589,-1.5328216236579395,1.0,-0.8262855528348088,0.0
2019-08-05,-0.37417984422940753,-0.405286759499646,-0.5392022657540713,-1.5647864054755722,1.0,-0.836865706868067,0.0
2019-08-06,-0.3669707689443306,-0.40551107801154346,-0.5411003537516291,-1.508285235524111,1.0,-0.832759262707131,0.0
2019-08-07,-0.37301881546019094,-0.3959125034757624,-0.5253035499119474,-1.5042172583186577,1.0,-0.8358513300583927,0.0
2019-08-08,-0.37549242248690734,-0.3947258655049358,-0.524679056402651,-1.5041479353014786,1.0,-0.8355656486073134,0.0
