Date,IBUY,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-19,1.0,-0.3862275449101796,-0.5002283568456307,-0.27359687404851313,-0.24484928448188367,-0.13239622450015223,0.0
2018-10-22,1.0,-0.3847307291534297,-0.5057564744453199,-0.2785218695199126,-0.2420260756855669,-0.13045467252903653,0.0
2018-10-23,1.0,-0.38828528536169565,-0.5062212157451463,-0.285158138469759,-0.23681331263835526,-0.1279865652273479,0.0
2018-10-24,1.0,-0.38878575969485063,-0.5060902733630006,-0.2845263827082009,-0.2363636363636364,-0.12714558169103624,0.0
2018-10-25,1.0,-0.38247492647613296,-0.49511097705049895,-0.2853982856999221,-0.23487419249428146,-0.11577809617173163,0.0
2018-10-26,1.0,-0.3808185490953803,-0.49323730897593543,-0.28378208827883866,-0.23597902185641514,-0.11550525708263282,0.0
2018-10-29,1.0,-0.38564277988781853,-0.49314586110622033,-0.28573584525995427,-0.2383731166838544,-0.11238272505470735,0.0
2018-10-30,1.0,-0.38789220743275543,-0.4930427999899354,-0.28711974435749693,-0.23807966182724,-0.11000679364919609,0.0
2018-10-31,1.0,-0.38783164678044607,-0.49393344409203044,-0.28696571514876906,-0.23828223329809192,-0.11023007602074208,0.0
2018-11-01,1.0,-0.3882581002492384,-0.49341658065003396,-0.2874046474157247,-0.23826187658920975,-0.11024395156214598,0.0
2018-11-02,1.0,-0.3858863417843227,-0.505186984464349,-0.2883457314913213,-0.23705784120236828,-0.11375942513030717,0.0
2018-11-05,1.0,-0.3843021196944402,-0.5094349167804927,-0.28833409217382505,-0.23734001112966052,-0.11008246066676784,0.0
2018-11-06,1.0,-0.386144624023067,-0.5106861926802742,-0.2873763816172193,-0.2364620482080077,-0.10863242026456231,0.0
2018-11-07,1.0,-0.3836118625641544,-0.5107071524283873,-0.2914823148686573,-0.23441963947108943,-0.10800697797891437,0.0
2018-11-08,1.0,-0.3817177171115709,-0.5112781954887218,-0.28972599283443506,-0.23277993641822675,-0.10758439723469747,0.0
2018-11-09,1.0,-0.37980502096277213,-0.51202202353892,-0.2904480476839925,-0.2353386876799515,-0.1080214173864727,0.0
2018-11-12,1.0,-0.38014019282840295,-0.5167649366095605,-0.29002707695422225,-0.23465850140445885,-0.10896576157096945,0.0
2018-11-13,1.0,-0.37969061498473267,-0.5179549297196355,-0.2891210538269362,-0.23259393847629142,-0.10417139828904534,0.0
2018-11-14,1.0,-0.3798889730002523,-0.5177138531415594,-0.28914963411556904,-0.23257633106232653,-0.10401211203633612,0.0
2018-11-15,1.0,-0.3802873708091757,-0.5182001512477943,-0.28883287118729517,-0.2333753466095286,-0.1000756238971515,0.0
2018-11-16,1.0,-0.3796091073947209,-0.5160185371750957,-0.28815736449727986,-0.23327624420713278,-0.10155148095909733,0.0
2018-11-19,1.0,-0.380565780848167,-0.5139932429025265,-0.29706015833795574,-0.22941354445060766,-0.10027230094296809,0.0
2018-11-20,1.0,-0.3855786709755605,-0.5166380529186023,-0.30094930317107654,-0.22725207028883057,-0.09434962633811352,0.0
2018-11-21,1.0,-0.38765456921684927,-0.5144767266512515,-0.30466472303206993,-0.22366040012063937,-0.08286418015482054,0.0
2018-11-23,1.0,-0.3880247659317427,-0.519656699889258,-0.30280378536192487,-0.22296889157354274,-0.08340883922279271,0.0
2018-11-26,1.0,-0.3880367711875079,-0.5268605969021534,-0.3004911220249339,-0.22165974058682786,-0.08155144188389371,0.0
2018-11-27,1.0,-0.3873602211333082,-0.5284332202538007,-0.29737404196507095,-0.22022867194371148,-0.07948234702852117,0.0
2018-11-28,1.0,-0.38778587584820307,-0.5245539080170897,-0.2982156320683589,-0.22196531791907514,-0.08069866800703694,0.0
2018-11-29,1.0,-0.38455945037861694,-0.5226167193219999,-0.29569730705581465,-0.22223058021162428,-0.08229276365277569,0.0
2018-11-30,1.0,-0.38534824249109967,-0.5231158802587375,-0.29494058065486634,-0.22318608032893747,-0.08055458055458055,0.0
2018-12-03,1.0,-0.3853250106540323,-0.5245544107693465,-0.2910430924268632,-0.22461206788498658,-0.08127146474142037,0.0
2018-12-04,1.0,-0.3845691382765531,-0.525,-0.29163326653306615,-0.22357214428857713,-0.08021042084168337,0.0
2018-12-06,1.0,-0.3805754149865176,-0.5069638572100043,-0.3076218984241645,-0.2151992677436113,-0.06347871261410583,0.0
2018-12-07,1.0,-0.3823056565506666,-0.5064678093542084,-0.30926764116643174,-0.21436521481041773,-0.060918602062773615,0.0
2018-12-10,1.0,-0.38410546884662006,-0.5078780083603355,-0.309604491825175,-0.21316381805139878,-0.05869549086052092,0.0
2018-12-11,1.0,-0.3916336633663366,-0.504009900990099,-0.3149504950495049,-0.2158910891089109,-0.04878712871287128,0.0
2018-12-12,1.0,-0.3903109899640689,-0.5055631272456944,-0.3130962705984388,-0.2167265518523107,-0.05231074216330071,0.0
2018-12-13,1.0,-0.39109181141439203,-0.5079652605459056,-0.3116377171215881,-0.21635235732009925,-0.05431761786600496,0.0
2018-12-14,1.0,-0.39063859404906914,-0.5167167963409481,-0.30699246812001296,-0.21489472768400905,-0.05652638643764449,0.0
2018-12-17,1.0,-0.38519326606005005,-0.5181861007115761,-0.3018372052661592,-0.20826618401804975,-0.06590137108571145,0.0
2018-12-18,1.0,-0.3884332543936183,-0.5253396485105323,-0.30270472391873365,-0.211392247289044,-0.06496323071170385,0.0
2018-12-19,1.0,-0.39133361589668153,-0.5246702735046996,-0.3022015009100202,-0.2103019272482485,-0.06469869605325489,0.0
2018-12-20,1.0,-0.3895418326693227,-0.5217878486055776,-0.3049302788844621,-0.21013446215139442,-0.06364541832669322,0.0
2018-12-21,1.0,-0.39006439742410304,-0.5225639623063726,-0.3052537357965141,-0.20908028543723117,-0.05942465004102539,0.0
2018-12-24,1.0,-0.39123408910103424,-0.5240652346857597,-0.3050914876690533,-0.20845763723150357,-0.057229514717581545,0.0
2018-12-26,1.0,-0.3960016803815455,-0.5309264338843998,-0.302122717275805,-0.19393579954036622,-0.04816270047198953,0.0
2018-12-27,1.0,-0.3869426751592357,-0.5229789318961293,-0.30323370896619306,-0.18405193532582068,-0.052547770700636945,0.0
2018-12-28,1.0,-0.3872295592090756,-0.5227256021365742,-0.3033102197829123,-0.18413250679930412,-0.05280180334697278,0.0
2018-12-31,1.0,-0.38951264953912534,-0.5199794077270052,-0.30211806236516964,-0.18540400078446756,-0.05444695038242793,0.0
2019-01-02,1.0,-0.38937077330197,-0.5205821817112615,-0.29829461922963835,-0.1855581691659316,-0.05642948152504165,0.0
2019-01-03,1.0,-0.3891380535744921,-0.5209175795897361,-0.29718403058598636,-0.18557459010366884,-0.05798593240693086,0.0
2019-01-04,1.0,-0.38036120139788365,-0.5249150761260051,-0.29731909381949706,-0.18140717026320294,-0.05984994745717149,0.0
2019-01-07,1.0,-0.37804907766162243,-0.5222603991519849,-0.3007042425128542,-0.17930160586787533,-0.05653434705265979,0.0
2019-01-08,1.0,-0.37722515649452265,-0.5320813771517997,-0.29741294992175277,-0.17781690140845072,-0.060690532081377147,0.0
2019-01-09,1.0,-0.37712413506442694,-0.5316755910902466,-0.2973911342575613,-0.17787720971172888,-0.06100393652656544,0.0
2019-01-10,1.0,-0.37716982054667253,-0.5313432106009486,-0.2974426678402034,-0.17801085521490392,-0.06090166740012714,0.0
2019-01-11,1.0,-0.37524745215924926,-0.5307329471857664,-0.2997531588337366,-0.17772563970965616,-0.0605127453136838,0.0
2019-01-14,1.0,-0.375385142074632,-0.5296131461828141,-0.2996527607962048,-0.1796840612314765,-0.060986941849660095,0.0
2019-01-15,1.0,-0.37327493393364,-0.5283595967505139,-0.3010179113242635,-0.17996965841244986,-0.06428012136635021,0.0
2019-01-16,1.0,-0.3733607359561558,-0.5287238207085535,-0.3008661186142102,-0.1796584458798199,-0.06405363084752397,0.0
2019-01-17,1.0,-0.37376776497639486,-0.5274822044470536,-0.3018517159560676,-0.17925197524522393,-0.06377045571292288,0.0
2019-01-18,1.0,-0.3684973227882301,-0.5229896350149825,-0.30183720587512897,-0.18497322788230094,-0.07788475708601464,0.0
2019-01-22,1.0,-0.41363802114987236,-0.6050565212106479,-0.3129451805032211,-0.09935577974960495,-0.0,0.0
2019-01-23,1.0,-0.4185758062162557,-0.6105112116348071,-0.30735930735930733,-0.09560289897368549,-0.0,0.0
2019-01-24,1.0,-0.41993428258488497,-0.6027747353048558,-0.30797127905561644,-0.10329804064743824,-0.0,0.0
2019-01-25,1.0,-0.4792892186775367,-0.627962605872733,-0.2980546266689448,-0.035587883521687125,-0.0,0.0
2019-01-28,1.0,-0.48297039393197944,-0.616858331294348,-0.3078297039393198,-0.03909958404697823,-0.0,0.0
2019-01-29,1.0,-0.47698181551188235,-0.6203284466090703,-0.30793705181233016,-0.04219388629188183,-0.0,0.0
2019-01-30,1.0,-0.48116161863287177,-0.6204433135978862,-0.3066007731075989,-0.03831286392327641,-0.0,0.0
2019-01-31,1.0,-0.46878128586428347,-0.6296242033550656,-0.3045930701047542,-0.0388494127414353,-0.0,0.0
2019-02-01,1.0,-0.4653724053724054,-0.6298412698412699,-0.30581196581196585,-0.04097680097680098,-0.0,0.0
2019-02-04,1.0,-0.467050809385453,-0.6280977610664843,-0.30553995653978566,-0.04087213418951584,-0.0,0.0
2019-02-05,1.0,-0.45938484841081767,-0.6296875381721349,-0.3042044316321794,-0.049764248894534964,-0.0,0.0
2019-02-06,1.0,-0.4650190671751247,-0.6271633910237606,-0.29962354551676934,-0.05267918255597927,-0.0,0.0
2019-02-07,1.0,-0.4704962494196985,-0.6232071737483813,-0.29757861558384435,-0.052117184254892854,-0.0,0.0
2019-02-08,1.0,-0.47056234718826406,-0.6231784841075795,-0.2968948655256724,-0.0543520782396088,-0.0,0.0
2019-02-11,1.0,-0.4692563763646154,-0.6180790130709355,-0.29774318304205216,-0.06266216282371372,-0.0,0.0
2019-02-12,1.0,-0.4679405727690353,-0.607858469357834,-0.3044179454598768,-0.0633369172123937,-0.0,0.0
2019-02-13,1.0,-0.45734666862773937,-0.6281806147962935,-0.2971515418934157,-0.06863754473697112,-0.0,0.0
2019-02-14,1.0,-0.4509953118480155,-0.6202351439581749,-0.30644804987604624,-0.07685132912790554,-0.0,0.0
2019-02-15,1.0,-0.45095488241936277,-0.6209681378565466,-0.30605331631400656,-0.07675880013746379,-0.0,0.0
2019-02-19,1.0,-0.4638462669738712,-0.6097112603558997,-0.30423059953919307,-0.07331241727535663,-0.0,0.0
2019-02-20,1.0,-0.4599676010014236,-0.616906386529871,-0.30239065337980464,-0.07520494821069167,-0.0,0.0
2019-02-21,1.0,-0.4607116564417178,-0.6148466257668712,-0.303239263803681,-0.07519018404907976,-0.0,0.0
2019-02-22,1.0,-0.4677791977978765,-0.6153902870625245,-0.2923957923712151,-0.0821863940228077,-0.0,0.0
2019-02-25,1.0,-0.46004777030853705,-0.6144886853315603,-0.2970623722636724,-0.09081283396124203,-0.0,0.0
2019-02-26,1.0,-0.46424344052081284,-0.6148895245610574,-0.2892582363385283,-0.09757841783389229,-0.0,0.0
2019-02-27,1.0,-0.46659099881563365,-0.6040761942360837,-0.29135412554283463,-0.10540860639557838,-0.0,0.0
2019-02-28,1.0,-0.4608356380877124,-0.6070476096404583,-0.29106578427499014,-0.11043065981825366,-0.0,0.0
2019-03-01,1.0,-0.4608641975308642,-0.6066666666666666,-0.2916049382716049,-0.10999999999999999,-0.0,0.0
2019-03-04,1.0,-0.45844345098426653,-0.6125175982414108,-0.29090819275322943,-0.10803467779781165,-0.0,0.0
2019-03-05,1.0,-0.4569826052579561,-0.6127693220003952,-0.2915101798774461,-0.10958193318837714,-0.0,0.0
2019-03-06,1.0,-0.4589900289482149,-0.607071281886335,-0.2925749065987085,-0.11557018086448773,-0.0,0.0
2019-03-07,1.0,-0.46494911570002967,-0.5893439383460133,-0.29675921351645096,-0.11905938148404309,-0.0,0.0
2019-03-08,1.0,-0.4609460399483256,-0.5876229752558879,-0.3150650899334194,-0.12073934214448971,-0.0,0.0
2019-03-11,1.0,-0.4478558234736159,-0.5894363736208876,-0.32317408017572763,-0.13566471968448907,-0.0,0.0
2019-03-12,1.0,-0.4422637721169531,-0.5813276446229138,-0.3371062868615886,-0.14902748149077674,-0.0,0.0
2019-03-13,1.0,-0.44123124937078423,-0.5793063525621666,-0.34601832276250877,-0.15028188865398168,-0.0,0.0
2019-03-14,1.0,-0.437011141570886,-0.5851210985639194,-0.3456402001961721,-0.1472548477150977,-0.0,0.0
2019-03-15,1.0,-0.43833408873445134,-0.5841768645817597,-0.34672911315908744,-0.14876366017021705,-0.0,0.0
2019-03-18,1.0,-0.43124384640630126,-0.5862765393451314,-0.35522960793718916,-0.15182651283734316,-0.0,0.0
2019-03-19,1.0,-0.4261071907327314,-0.5894225662038091,-0.3552115739686876,-0.15856033588790247,-0.0,0.0
2019-03-20,1.0,-0.42714904613513716,-0.5955764992019458,-0.3516252438499151,-0.1591548225279319,-0.0,0.0
2019-03-21,1.0,-0.43380360173247895,-0.5905878777133304,-0.3497631772244877,-0.15868392391276817,-0.0,0.0
2019-03-22,1.0,-0.41369047619047616,-0.5831043956043955,-0.3692256817256817,-0.1777319902319902,-0.0,0.0
2019-03-25,1.0,-0.40960674299931454,-0.5717586128106832,-0.37959836502576855,-0.1778415293609891,-0.0,0.0
2019-03-26,1.0,-0.40494775113777937,-0.5759833210444687,-0.38529404286694974,-0.17632401922147922,-0.0,0.0
2019-03-27,1.0,-0.40949042320784435,-0.5739470609155108,-0.3843926230757507,-0.17243306406543715,-0.0,0.0
2019-03-28,1.0,-0.40653362145671795,-0.5732807931867294,-0.3885089614846829,-0.1739163594762934,-0.0,0.0
2019-03-29,1.0,-0.4183261878789416,-0.5680255714249474,-0.37641746365965656,-0.17410385854537153,-0.0,0.0
2019-04-01,1.0,-0.418510811085169,-0.5680895340574561,-0.37574865495888743,-0.17546441985585218,-0.0,0.0
2019-04-02,1.0,-0.4128860759493671,-0.5670632911392405,-0.380379746835443,-0.17134177215189875,-0.0,0.0
2019-04-03,1.0,-0.4158333122357528,-0.5658624268968834,-0.378212106635611,-0.17182713486417378,-0.0,0.0
2019-04-04,1.0,-0.4206059684855855,-0.5680954552363582,-0.37244768708517,-0.1721639560216852,-0.0,0.0
2019-04-05,1.0,-0.42249486679003273,-0.5618393368653197,-0.3796293949149535,-0.17095490379984282,-0.0,0.0
2019-04-08,1.0,-0.4228449804895353,-0.5585820706430852,-0.38177165154816806,-0.17060254396189126,-0.0,0.0
2019-04-09,1.0,-0.42139400542197675,-0.5600344574222808,-0.38179330613899515,-0.17041222225037372,-0.0,0.0
2019-04-10,1.0,-0.4201999746867485,-0.5525376534615871,-0.3859005189216555,-0.17268700164536135,-0.0,0.0
2019-04-11,1.0,-0.43177271921606364,-0.5414377231408097,-0.3916390246372775,-0.16721950725445014,-0.0,0.0
2019-04-12,1.0,-0.4316277185609034,-0.5421677595766767,-0.39192850089880243,-0.16611388206699243,-0.0,0.0
2019-04-15,1.0,-0.4277897403419886,-0.5451298290056998,-0.3938442051931602,-0.16648511716276124,-0.0,0.0
2019-04-16,1.0,-0.43310135391623433,-0.547614829811464,-0.39668480323927624,-0.15325825635834495,-0.0,0.0
2019-04-17,1.0,-0.4323189395664162,-0.5275100553995599,-0.4012547114922466,-0.16857656016796946,-0.0,0.0
2019-04-18,1.0,-0.4356373020290442,-0.5249203056216162,-0.39513231796791987,-0.17431564033800537,-0.0,0.0
2019-04-22,1.0,-0.44083350233218416,-0.5266426688298519,-0.3875481646724802,-0.1799330764550801,-0.0,0.0
2019-04-23,1.0,-0.4423320659062103,-0.5253992395437262,-0.3865399239543726,-0.18055766793409378,-0.0,0.0
2019-04-24,1.0,-0.43678917905722037,-0.5264824336989286,-0.3928924238202589,-0.17682818713746548,-0.0,0.0
2019-04-25,1.0,-0.4302154626108999,-0.5263624841571609,-0.40147021546261086,-0.17680608365019013,-0.0,0.0
2019-04-26,1.0,-0.43298916766026535,-0.521220731119511,-0.3983104594231209,-0.18435272330601996,-0.0,0.0
2019-04-29,1.0,-0.4332318619989853,-0.5210045662100456,-0.39794520547945206,-0.18460172501268393,-0.0,0.0
2019-04-30,1.0,-0.43288922725542445,-0.5233346022078416,-0.3956604491815759,-0.18589011546758025,-0.0,0.0
2019-05-01,1.0,-0.4345718491447135,-0.5254301812090757,-0.39188366072788183,-0.18605654535302776,-0.0,0.0
2019-05-02,1.0,-0.43734469293574724,-0.5244434301942289,-0.3915259394492621,-0.1823114762411887,-0.0,0.0
2019-05-03,1.0,-0.4404221314594485,-0.5163753519876202,-0.39105507496384995,-0.1889951546208681,-0.0,0.0
2019-05-06,1.0,-0.4406112761150458,-0.5199908613205392,-0.38900312238214907,-0.18889142741096135,-0.0,0.0
2019-05-07,1.0,-0.44381708123505775,-0.5151584515997762,-0.3855740373365889,-0.1988147922071316,-0.0,0.0
2019-05-08,1.0,-0.43568232662192397,-0.5093552979459021,-0.38982102908277405,-0.20731645312182226,-0.0,0.0
2019-05-09,1.0,-0.43750476626248763,-0.5073845293474669,-0.39022344238541906,-0.20691934212867638,-0.0,0.0
2019-05-10,1.0,-0.43605955537426067,-0.5084387109932694,-0.38606465429328984,-0.2166020803589639,-0.0022690189679787885,0.0
2019-05-13,1.0,-0.45104145395139883,-0.5093679803961609,-0.3696651010822953,-0.21441698999387382,-0.008066162956912395,0.0
2019-05-14,1.0,-0.4404484603373691,-0.49752988455729896,-0.37486881511249903,-0.22604755932116619,-0.020784805590395986,0.0
2019-05-15,1.0,-0.4368406191441846,-0.5027851220576532,-0.37189722001180786,-0.23153733603716917,-0.02387247477988551,0.0
2019-05-16,1.0,-0.4329642664474529,-0.5039175893338813,-0.3769363166953528,-0.23192128856577696,-0.023171577568268813,0.0
2019-05-17,1.0,-0.42897544671551613,-0.5006556112610875,-0.37961177529245405,-0.2225478853323049,-0.03925954492865407,0.0
2019-05-20,1.0,-0.42891659169772517,-0.5021462536948978,-0.3780233903097288,-0.22313327335818017,-0.038144197403932656,0.0
2019-05-21,1.0,-0.42622740345110927,-0.49817686935086275,-0.37805566967953985,-0.22768590797041904,-0.03761811832374692,0.0
2019-05-22,1.0,-0.4251001746635159,-0.4975598479399979,-0.3794821740470564,-0.22826980376040276,-0.03816911538066372,0.0
2019-05-23,1.0,-0.42565117893600063,-0.5004242626828829,-0.37579388547478854,-0.22509063793679776,-0.04432902213879818,0.0
2019-05-24,1.0,-0.4272934662804706,-0.49555276446312774,-0.3798990080229667,-0.21687642580678237,-0.04365211596134622,0.0
2019-05-28,1.0,-0.42701608771390515,-0.4931601598524439,-0.38256993544420537,-0.21664617276360285,-0.04237114458448611,0.0
2019-05-29,1.0,-0.43089949248935244,-0.4879753130499095,-0.38124505878452475,-0.21126724643594907,-0.038917650659253775,0.0
2019-05-30,1.0,-0.43056937957787816,-0.4893703902202486,-0.3809305055763979,-0.21356200393027588,-0.037720439986728936,0.0
2019-05-31,1.0,-0.4234626349012421,-0.4821574017511708,-0.38169415597637957,-0.2109804520464264,-0.04701181022195072,0.0
2019-06-03,1.0,-0.42314629003988113,-0.4842126654304367,-0.3881169507455483,-0.2083724947290878,-0.036350242588970454,0.0
2019-06-04,1.0,-0.42878549296490076,-0.47922486920302737,-0.3858129730278864,-0.21067201706710012,-0.0352516889317824,0.0
2019-06-05,1.0,-0.42804989351992695,-0.4777912990568907,-0.3886269141060745,-0.2113882973329277,-0.02935807727411013,0.0
2019-06-06,1.0,-0.4278397565922921,-0.4878042596348885,-0.374949290060852,-0.2015212981744422,-0.043407707910750506,0.0
2019-06-07,1.0,-0.42687195616883117,-0.4854149756493507,-0.3749746347402597,-0.20360693993506493,-0.04563210227272727,0.0
2019-06-10,1.0,-0.4237223686878929,-0.487629284120868,-0.3814388562157777,-0.19620766578787263,-0.045984587304806326,0.0
2019-06-11,1.0,-0.426909625424502,-0.48920371027421566,-0.37944143139540776,-0.19377566019565107,-0.04500988392721375,0.0
2019-06-12,1.0,-0.42811793686669886,-0.4833024354318511,-0.3721969677730655,-0.20014221499860324,-0.05579399141630901,0.0
2019-06-13,1.0,-0.42681408056932263,-0.4857542254416063,-0.3745329775066717,-0.19931376286694624,-0.05520396492565764,0.0
2019-06-14,1.0,-0.4266253240481879,-0.48614852843999395,-0.37363391450210953,-0.19902912621359226,-0.0561175214761348,0.0
2019-06-17,1.0,-0.4263020105228376,-0.486643113133213,-0.37353531759143943,-0.19772259359987798,-0.05751976209236713,0.0
2019-06-18,1.0,-0.42878930377977176,-0.4912178134770342,-0.3713428738466231,-0.19633461274497346,-0.05421824559619735,0.0
2019-06-19,1.0,-0.4300149795617843,-0.48675959072790514,-0.3769771752100947,-0.1949881940741869,-0.05014344834590093,0.0
2019-06-20,1.0,-0.4298156518206287,-0.48679599817175356,-0.37697425219643493,-0.1952160885683815,-0.05045452237062617,0.0
2019-06-21,1.0,-0.42681008676239285,-0.4902328885280836,-0.3762494291947841,-0.1892029022274088,-0.054391394794256434,0.0
2019-06-24,1.0,-0.42699311711071036,-0.4767734234119828,-0.3791684656998451,-0.1833235973890737,-0.07357834048713585,0.0
2019-06-25,1.0,-0.4271997561471246,-0.47558931111562697,-0.3789118065433855,-0.18418512497459869,-0.0742735216419427,0.0
2019-06-26,1.0,-0.42749898208469056,-0.47338151465798045,-0.3783082247557003,-0.18905232084690554,-0.07652178338762215,0.0
2019-06-27,1.0,-0.4386363056837596,-0.4619170257796364,-0.3718795420353418,-0.18168141367264196,-0.0958257898360405,0.0
2019-06-28,1.0,-0.4395237366783947,-0.4592575595329152,-0.3720361021875478,-0.18298403956962928,-0.09578807811942276,0.0
2019-07-01,1.0,-0.44816079070715303,-0.4581465253719177,-0.3680201752598328,-0.1821632361931934,-0.09089056449969432,0.0
2019-07-02,1.0,-0.4408741667938737,-0.46165979748638886,-0.3685951254261436,-0.17987075764514324,-0.09314099628555436,0.0
2019-07-03,1.0,-0.4399094124532431,-0.45950278633044095,-0.37143438764345144,-0.18058983689152397,-0.09315758670704088,0.0
2019-07-05,1.0,-0.44096269187760495,-0.4667835722273051,-0.3653298769950188,-0.17617159703161533,-0.09217749313815186,0.0
2019-07-08,1.0,-0.4403294273150149,-0.4695101802191099,-0.3633359599400117,-0.1760758496225312,-0.09262601357362549,0.0
2019-07-09,1.0,-0.4389308128160175,-0.4676677592296161,-0.36481439134080346,-0.1750133394313591,-0.09444317402241026,0.0
2019-07-10,1.0,-0.44788145286327935,-0.45560836743512184,-0.3593269450728211,-0.1851917749027781,-0.09373967414787891,0.0
2019-07-11,1.0,-0.4378955896501089,-0.4650868398399919,-0.3533849815180516,-0.17856600334194137,-0.09684034634665047,0.0
2019-07-12,1.0,-0.425018362333156,-0.4785603930805663,-0.3568877744852215,-0.17739280196540283,-0.09485094850948508,0.0
2019-07-15,1.0,-0.42398601575760647,-0.479593646289869,-0.35819420869961743,-0.17774174752362373,-0.09386162693486687,0.0
2019-07-16,1.0,-0.41713721418985644,-0.47415997771757024,-0.3485681006760692,-0.18355151545843568,-0.10865216620666952,0.0
2019-07-17,1.0,-0.41867119056059143,-0.4800476021674178,-0.34541955740112423,-0.18230617308958322,-0.10558565858105029,0.0
2019-07-18,1.0,-0.42323063692011936,-0.4805483887286892,-0.34648656852329635,-0.17688571862194566,-0.10229169828502048,0.0
2019-07-19,1.0,-0.43704284882690897,-0.48090405203614184,-0.3387917288856268,-0.17835539470021008,-0.09587203563564575,0.0
2019-07-22,1.0,-0.4360563665342677,-0.4818225516735396,-0.3378197181673287,-0.17544969261517443,-0.09879322994408885,0.0
2019-07-23,1.0,-0.4355246523388116,-0.4801011378002528,-0.3370922882427307,-0.17542351453855878,-0.10030341340075852,0.0
2019-07-24,1.0,-0.435065263583932,-0.47994030152787615,-0.336411008802995,-0.1765405241323485,-0.10161388242436506,0.0
2019-07-25,1.0,-0.43447142134547295,-0.480323722812342,-0.33780981284774914,-0.17377339403136063,-0.10270612038442084,0.0
2019-07-26,1.0,-0.43476394849785405,-0.47076495834385257,-0.3370865942943701,-0.17568795758646805,-0.1063115374905327,0.0
2019-07-29,1.0,-0.4375899598494988,-0.4597863690310851,-0.33332491603747383,-0.17933890558319235,-0.11514860735840005,0.0
2019-07-30,1.0,-0.44193906376109765,-0.45439870863599674,-0.33108857949959647,-0.17834443099273606,-0.1164497578692494,0.0
2019-07-31,1.0,-0.44216691068814057,-0.4506740041399505,-0.3319028626243248,-0.17854798808502045,-0.12106830918362196,0.0
2019-08-01,1.0,-0.4484096003223614,-0.4516080288110409,-0.3219835293525071,-0.1794645780340998,-0.11698189236154834,0.0
2019-08-02,1.0,-0.44402176651383074,-0.45120169295107576,-0.3258426966292135,-0.17690331032397844,-0.12130296770292738,0.0
2019-08-05,1.0,-0.44249326043687487,-0.45128618578519064,-0.3245320097755159,-0.17752135244765815,-0.12363004207502962,0.0
2019-08-06,1.0,-0.44130010508932593,-0.450257719061202,-0.3205474653455437,-0.16866836811289596,-0.121353150177651,0.0
2019-08-07,1.0,-0.4424705794168353,-0.45243984708792445,-0.3163930739824601,-0.16438048122329663,-0.12285435874372236,0.0
2019-08-08,1.0,-0.44536618275405415,-0.4508632967691961,-0.3150595937133005,-0.1641638139976512,-0.12323530146672997,0.0
