Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WTRG
2018-12-06,-0.0,-0.4281699169152634,-0.0,-0.6547915485318409,-0.38246098468972656,0.0,1.0
2018-12-07,-0.0,-0.4348570577724836,-0.0,-0.6655747468731388,-0.38120408973595393,0.0,1.0
2018-12-10,-0.0,-0.4372522467068817,-0.0,-0.6637695432721901,-0.3610981164594362,0.0,1.0
2018-12-11,-0.0,-0.4377016476615028,-0.0,-0.6622417062778613,-0.3629288476220969,0.0,1.0
2018-12-12,-0.0,-0.43776168661642284,-0.0,-0.6620856115462292,-0.3631101916161766,0.0,1.0
2018-12-13,-0.0,-0.43573906838258814,-0.0,-0.6629592263589164,-0.3619921750043062,0.0,1.0
2018-12-14,-0.0,-0.4216882316697474,-0.0,-0.6775600739371535,-0.3653234750462107,0.0,1.0
2018-12-17,-0.0,-0.4176727522575579,-0.0,-0.6628631723596388,-0.3733313702394975,0.0,1.0
2018-12-18,-0.0,-0.4204478346456693,-0.0,-0.666609251968504,-0.3735728346456693,0.0,1.0
2018-12-19,-0.0,-0.4210474478615222,-0.0,-0.6672986482160884,-0.3739196808903553,0.0,1.0
2018-12-20,-0.0,-0.41015653707650473,-0.0,-0.6703167487322701,-0.36924622130766027,0.0,1.0
2018-12-21,-0.0,-0.41077088107660054,-0.0,-0.6746794090399336,-0.35250377882880685,0.0,1.0
2018-12-24,-0.0,-0.40139717653907725,-0.0,-0.6702081210886334,-0.354048416048125,0.0,1.0
2018-12-26,-0.0,-0.40230250293312475,-0.0,-0.6817804067266329,-0.36021216269065315,0.0,1.0
2018-12-27,-0.0,-0.3742444276539479,-0.0,-0.6289667548167737,-0.3579287873063846,0.0,1.0
2018-12-28,-0.0,-0.3741144800226693,-0.0,-0.6292386889581562,-0.358033437234344,0.0,1.0
2018-12-31,-0.0,-0.3776564309859821,-0.0,-0.6287024560905845,-0.3575396543980332,0.0,1.0
2019-01-02,-0.0,-0.3775083315606608,-0.0,-0.628613297407171,-0.357441679075374,0.0,1.0
2019-01-03,-0.0,-0.3891090773702289,-0.0,-0.6738247940236842,-0.33914630924071004,0.0,1.0
2019-01-04,-0.0,-0.39575354270394486,-0.0,-0.6525756415166601,-0.3453657602451168,0.0,1.0
2019-01-07,-0.0,-0.37328228136524866,-0.0,-0.6465904019167978,-0.32914425313006507,0.0,1.0
2019-01-08,-0.0,-0.35986954787546044,-0.0,-0.6584547523521269,-0.3279603951103916,0.0,1.0
2019-01-09,-0.0,-0.35855162871414836,-0.0,-0.6580521094721044,-0.32855702258389813,0.0,1.0
2019-01-10,-0.0,-0.35577103681442523,-0.0,-0.6638805409466566,-0.3282071750563486,0.0,1.0
2019-01-11,-0.0,-0.35819449367836464,-0.0,-0.6696207018787663,-0.33543660640434836,0.0,1.0
2019-01-14,-0.0,-0.3596851956891662,-0.0,-0.6685810172055209,-0.3351295140858386,0.0,1.0
2019-01-15,-0.0,-0.3589415582877312,-0.0,-0.6661928789709332,-0.3438277307938313,0.0,1.0
2019-01-16,-0.0,-0.35854554068459077,-0.0,-0.667132535828497,-0.34314817008172444,0.0,1.0
2019-01-17,-0.0,-0.36003681068453713,-0.0,-0.6628754807805753,-0.3367705703296444,0.0,1.0
2019-01-18,-0.0,-0.35899203613455366,-0.0,-0.6616902412932366,-0.35661476286699156,0.0,1.0
2019-01-22,-0.0,-0.3099054373522459,-0.0,-0.8288888888888889,-0.22529550827423167,0.0,1.0
2019-01-23,-0.0,-0.27572094343639847,-0.0,-0.8389676137304536,-0.25099950320550735,0.0,1.0
2019-01-24,-0.0,-0.2701561239500783,-0.0,-0.8527025103212641,-0.2498457742134485,0.0,1.0
2019-01-25,-0.0,-0.21824485891917741,-0.0,-1.0040411286465805,-0.16891439502630318,0.0,1.0
2019-01-28,-0.0,-0.2073515325670498,-0.0,-1.0189655172413792,-0.16831896551724138,0.0,1.0
2019-01-29,-0.0,-0.1989483541021393,-0.0,-1.0250906384306946,-0.17697903911258372,0.0,1.0
2019-01-30,-0.0,-0.19972633651007032,-0.0,-1.0259260148354419,-0.17490457786206398,0.0,1.0
2019-01-31,-0.0,-0.20741150442477876,-0.0,-1.0130819545979224,-0.18427760677183533,0.0,1.0
2019-02-01,-0.0,-0.2093680548845299,-0.0,-1.0234080587496377,-0.18291622378973812,0.0,1.0
2019-02-04,-0.0,-0.2057247670994835,-0.0,-1.0291065308683691,-0.1786455567891104,0.0,1.0
2019-02-05,-0.0,-0.2031069085295253,-0.0,-1.0254004245465071,-0.18368873021999227,0.0,1.0
2019-02-06,-0.0,-0.20764671870482798,-0.0,-1.021971668112171,-0.1795798400308374,0.0,1.0
2019-02-07,-0.0,-0.20675532427483856,-0.0,-1.022308952491086,-0.18010985834056084,0.0,1.0
2019-02-08,-0.0,-0.22070988841862255,-0.0,-1.0372258560984995,-0.14683532127741442,0.0,1.0
2019-02-11,-0.0,-0.2137997587454765,-0.0,-1.047696019300362,-0.15102533172496985,0.0,1.0
2019-02-12,-0.0,-0.21480515087821025,-0.0,-1.0449614650527892,-0.156217535212969,0.0,1.0
2019-02-13,-0.0,-0.22134511394360756,-0.0,-1.0403872151409812,-0.15232715334105834,0.0,1.0
2019-02-14,-0.0,-0.22173902539199342,-0.0,-1.039839578652364,-0.15438138725809958,0.0,1.0
2019-02-15,-0.0,-0.27369496519115166,-0.0,-0.9918026944187041,-0.11053294366431439,0.0,1.0
2019-02-19,-0.0,-0.2652117798897102,-0.0,-0.9829402792443975,-0.0984395166021354,0.0,1.0
2019-02-20,-0.0,-0.2802061372686812,-0.0,-0.9718200983836964,-0.09046615132349496,0.0,1.0
2019-02-21,-0.0,-0.2725144007867747,-0.0,-0.9740785838055543,-0.09502177679951294,0.0,1.0
2019-02-22,-0.0,-0.2731044181413337,-0.0,-0.9820930505097856,-0.08864408765967421,0.0,1.0
2019-02-25,-0.0,-0.2738142968326219,-0.0,-0.992736020376878,-0.09188462536260937,0.0,1.0
2019-02-26,-0.0,-0.2704750252923323,-0.0,-0.9955297273133661,-0.08677034562266193,0.0,1.0
2019-02-27,-0.0,-0.2756098134688213,-0.0,-0.9866158586785218,-0.09001952343988898,0.0,1.0
2019-02-28,-0.0,-0.2772638467151567,-0.0,-0.9866770237506768,-0.08994185909657981,0.0,1.0
2019-03-01,-0.0,-0.2751376276290406,-0.0,-0.9878605373359055,-0.08958735237378253,0.0,1.0
2019-03-04,-0.0,-0.266791788856305,-0.0,-0.9922346041055717,-0.08701466275659824,0.0,1.0
2019-03-05,-0.0,-0.25631063388904585,-0.0,-1.0091362908542902,-0.0892672129603466,0.0,1.0
2019-03-06,-0.0,-0.25923390998560336,-0.0,-1.0062542776899295,-0.0946166009770834,0.0,1.0
2019-03-07,-0.0,-0.27255105900151283,-0.0,-0.997447049924357,-0.09384455370650528,0.0,1.0
2019-03-08,-0.0,-0.26279912289064733,-0.0,-1.0417341977309562,-0.07891600724568595,0.0,1.0
2019-03-11,-0.0,-0.26472493462248986,-0.0,-1.0382908279551835,-0.0961589213310621,0.0,1.0
2019-03-12,-0.0,-0.2411904415685134,-0.0,-1.0551354757403906,-0.12718724249915175,0.0,1.0
2019-03-13,-0.0,-0.2563248029580617,-0.0,-1.0512309039602998,-0.12506081541305827,0.0,1.0
2019-03-14,-0.0,-0.25746232377248424,-0.0,-1.051166747690812,-0.12209528439474963,0.0,1.0
2019-03-15,-0.0,-0.25646955717311387,-0.0,-1.0520729361930032,-0.12590987657326483,0.0,1.0
2019-03-18,-0.0,-0.26047403619197484,-0.0,-1.0554927222659323,-0.14272718332022027,0.0,1.0
2019-03-19,-0.0,-0.26084918461500506,-0.0,-1.0552142698541929,-0.1510374262946241,0.0,1.0
2019-03-20,-0.0,-0.26119015217122354,-0.0,-1.0544599777310404,-0.15867870840034642,0.0,1.0
2019-03-21,-0.0,-0.260612653596064,-0.0,-1.0688555393477883,-0.14290305832323782,0.0,1.0
2019-03-22,-0.0,-0.25908329374109174,-0.0,-1.0862193993648572,-0.15525993348503414,0.0,1.0
2019-03-25,-0.0,-0.1849656506535056,-0.0,-1.1309739341782197,-0.1641824359514893,0.0,1.0
2019-03-26,-0.0,-0.19508364289097752,-0.0,-1.1251028396200544,-0.17289521577622097,0.0,1.0
2019-03-27,-0.0,-0.18960534183775166,-0.0,-1.1299332270281046,-0.17199023320709586,0.0,1.0
2019-03-28,-0.0,-0.18380869348611284,-0.0,-1.1225806451612903,-0.18458089425831362,0.0,1.0
2019-03-29,-0.0,-0.17295204795204797,-0.0,-1.128021978021978,-0.1965534465534466,0.0,1.0
2019-04-01,-0.0,-0.18576501775621468,-0.0,-1.135122292802481,-0.1799879957985295,0.0,1.0
2019-04-02,-0.0,-0.19687943969492286,-0.0,-1.1473044041773635,-0.14827646369731562,0.0,1.0
2019-04-03,-0.0,-0.19749270991700524,-0.0,-1.1495900107170451,-0.14522842260050348,0.0,1.0
2019-04-04,-0.0,-0.1969765005238737,-0.0,-1.1484807663523424,-0.1492042109464651,0.0,1.0
2019-04-05,-0.0,-0.19260758734442945,-0.0,-1.1525216174338981,-0.15402109261758384,0.0,1.0
2019-04-08,-0.0,-0.19599610107220514,-0.0,-1.1523830946489715,-0.1509334932893454,0.0,1.0
2019-04-09,-0.0,-0.185912877647295,-0.0,-1.1864398273612367,-0.1369065542507277,0.0,1.0
2019-04-10,-0.0,-0.1747962382445141,-0.0,-1.1989717868338559,-0.13406896551724137,0.0,1.0
2019-04-11,-0.0,-0.17059030217849613,-0.0,-1.2075845798614597,-0.13161329183816886,0.0,1.0
2019-04-12,-0.0,-0.17111172441478284,-0.0,-1.2052588002107534,-0.13259904157362573,0.0,1.0
2019-04-15,-0.0,-0.17307692307692307,-0.0,-1.2002410122514562,-0.13722635067282588,0.0,1.0
2019-04-16,-0.0,-0.1714787848355511,-0.0,-1.197188049209139,-0.1420286216419784,0.0,1.0
2019-04-17,-0.0,-0.1731026307160693,-0.0,-1.2265745201402376,-0.12258178424597069,0.0,1.0
2019-04-18,-0.0,-0.19541926453747294,-0.0,-1.2335411629978368,-0.11589260720193408,0.0,1.0
2019-04-22,-0.0,-0.16552775584656013,-0.0,-1.3460020146470284,-0.2109662138248346,0.0,1.0
2019-04-23,-0.0,-0.1709848794442174,-0.0,-1.354256913227081,-0.19915542841574718,0.0,1.0
2019-04-24,-0.0,-0.17558799675587994,-0.0,-1.332441200324412,-0.19540416328737495,0.0,1.0
2019-04-25,-0.0,-0.1765389082462253,-0.0,-1.3434621721632498,-0.1809955973313886,0.0,1.0
2019-04-26,-0.0,-0.17434068309554687,-0.0,-1.3486273238218762,-0.1791504539559014,0.0,1.0
2019-04-29,-0.0,-0.17532572849651296,-0.0,-1.350191923014543,-0.17762339838892796,0.0,1.0
2019-04-30,-0.0,-0.16255438748209605,-0.0,-1.3559170878036915,-0.1840121071264492,0.0,1.0
2019-05-01,-0.0,-0.15498465632892486,-0.0,-1.349102463134454,-0.21160687613719686,0.0,1.0
2019-05-02,-0.0,-0.16197297737261923,-0.0,-1.333740300613164,-0.21737478973357208,0.0,1.0
2019-05-03,-0.0,-0.15905759730742086,-0.0,-1.3366538190109114,-0.21860919602627435,0.0,1.0
2019-05-06,-0.0,-0.12459951126798804,-0.0,-1.353760521314146,-0.23681781156665763,0.0,1.0
2019-05-07,-0.0,-0.12210566365909337,-0.0,-1.3591422980758778,-0.23646592020871834,0.0,1.0
2019-05-08,-0.0,-0.12967769846420074,-0.0,-1.3116753190568895,-0.2625459658230586,0.0,1.0
2019-05-09,-0.0,-0.13134352635003255,-0.0,-1.3070917371502928,-0.27244632400780744,0.0,1.0
2019-05-10,-0.0,-0.12886821034408136,-0.0,-1.313379138714564,-0.26279484959965377,0.0,1.0
2019-05-13,-0.0,-0.12466331111413413,-0.0,-1.328390695143518,-0.26769147054822473,0.0,1.0
2019-05-14,-0.0,-0.06263200649878148,-0.0,-1.3596804765773083,-0.28551313295423775,0.0,1.0
2019-05-15,-0.0,-0.05855500910251881,-0.0,-1.3841534657500747,-0.2744613210879548,0.0,1.0
2019-05-16,-0.0,-0.05721212121212121,-0.0,-1.3681616161616161,-0.2682289562289562,0.0,1.0
2019-05-17,-0.0,-0.05009441596978689,-0.0,-1.361748044240626,-0.2857566765578635,0.0,1.0
2019-05-20,-0.0,-0.03583852439123048,-0.0,-1.3704932179165656,-0.2903217107569506,0.0,1.0
2019-05-21,-0.0,-0.04353200408448433,-0.0,-1.3576879668941795,-0.28594077497715914,0.0,1.0
2019-05-22,-0.0,-0.03596698113207547,-0.0,-1.3610634648370497,-0.2830456689536878,0.0,1.0
2019-05-23,-0.0,-0.03522635949638361,-0.0018751674256630056,-1.3748459683900347,-0.2668363246718457,0.0,1.0
2019-05-24,-0.0,-0.019480692765457795,-0.00888639820670883,-1.37744509380087,-0.2627758652896752,0.0,1.0
2019-05-28,-0.0,-0.020640191260459555,-0.004250232434586267,-1.3692389427546818,-0.26223934121397263,0.0,1.0
2019-05-29,-0.0,-0.017968191801847097,-0.0030432136335970784,-1.3696842996639234,-0.25557701976765723,0.0,1.0
2019-05-30,-0.0,-0.017360285374554103,-0.005179019685559519,-1.3675254326859558,-0.2523186682520809,0.0,1.0
2019-05-31,-0.0,-0.01923991754321053,-0.0023785612347375653,-1.3662720016914214,-0.25495533590570324,0.0,1.0
2019-06-03,-0.0,-0.02498813854183141,-0.03231588381042754,-1.3731614739838685,-0.20538773788813328,0.0,1.0
2019-06-04,-0.0,-0.016623939530089595,-0.019531146761106854,-1.3688981684594446,-0.23788883896714857,0.0,1.0
2019-06-05,-0.0,-0.0021374204983839015,-0.04733604420811177,-1.3713377124387447,-0.18579918673756646,0.0,1.0
2019-06-06,-0.0,-0.0,-0.05575577144050977,-1.3768933458685888,-0.17886242557192103,0.0,1.0
2019-06-07,-0.0,-0.006789043528213698,-0.05937801916599212,-1.363213828759433,-0.18176358461498293,0.0,1.0
2019-06-10,-0.0,-0.01109692880773138,-0.06048607674073302,-1.3465315585193676,-0.18677225246815493,0.0,1.0
2019-06-11,-0.0,-0.009454488939543076,-0.10179764803398436,-1.315158265554577,-0.16383463710304097,0.0,1.0
2019-06-12,-0.0,-0.011060743427017227,-0.1029400336743945,-1.313482709493589,-0.16285455251910372,0.0,1.0
2019-06-13,-0.0,-0.03358945073201121,-0.12189803758695877,-1.2946994081611463,-0.1455975495794829,0.0,1.0
2019-06-14,-0.0,-0.024354780079970918,-0.1340811133613751,-1.3033961676273564,-0.1346004050475152,0.0,1.0
2019-06-17,-0.0,-0.012355977269172619,-0.13542046817162817,-1.3275898024086334,-0.13140607893227674,0.0,1.0
2019-06-18,-0.0,-0.0029222219323192526,-0.13757925222428052,-1.3295848879380072,-0.1390142719231873,0.0,1.0
2019-06-19,-0.0,-0.0,-0.15573834297724382,-1.3120215885207192,-0.12701419341446327,0.0,1.0
2019-06-20,-0.0,-0.0,-0.1577046027496946,-1.3115107726693869,-0.12973984458247784,0.0,1.0
2019-06-21,-0.0,-0.0,-0.157669348559564,-1.3014274591227615,-0.1362574617181417,0.0,1.0
2019-06-24,-0.0,-0.0,-0.16432896451291487,-1.2374492220433817,-0.1530620065915536,0.0,1.0
2019-06-25,-0.0,-0.0,-0.16536538068993675,-1.2335425597060625,-0.15263319044703,0.0,1.0
2019-06-26,-0.0,-0.0,-0.15925519143827743,-1.2230338944088273,-0.17192408878444992,0.0,1.0
2019-06-27,-0.0,-0.0,-0.17886701280008224,-1.2396545519971212,-0.15175037269315786,0.0,1.0
2019-06-28,-0.0,-0.0,-0.18049669979710814,-1.241466985129825,-0.1462875927780774,0.0,1.0
2019-07-01,-0.0,-0.0,-0.17701357466063347,-1.2435940530058178,-0.1650678733031674,0.0,1.0
2019-07-02,-0.0,-0.0,-0.17139820072074877,-1.2450027222524696,-0.17622047652381323,0.0,1.0
2019-07-03,-0.0,-0.0,-0.17515956618753567,-1.2461470603497484,-0.173265528514348,0.0,1.0
2019-07-05,-0.0,-0.0,-0.1809807219562686,-1.2383749514814335,-0.16830120326044765,0.0,1.0
2019-07-08,-0.0,-0.0,-0.1822483065308444,-1.2372925177103262,-0.1659341227571229,0.0,1.0
2019-07-09,-0.0,-0.0,-0.18142358868363262,-1.237772897558455,-0.16444903759204235,0.0,1.0
2019-07-10,-0.0,-0.0,-0.1783055928874186,-1.2433319549260828,-0.16285020159206037,0.0,1.0
2019-07-11,-0.0,-0.0,-0.18526370217166496,-1.2435367114788005,-0.15651499482936918,0.0,1.0
2019-07-12,-0.0,-0.0,-0.1889651967365486,-1.2533305793658989,-0.13957451203139523,0.0,1.0
2019-07-15,-0.0,-0.0,-0.19864180954348273,-1.2537698822557322,-0.1296736211526544,0.0,1.0
2019-07-16,-0.0,-0.0,-0.20442560231620308,-1.2516802812532313,-0.12896804880570778,0.0,1.0
2019-07-17,-0.0,-0.0,-0.20475267983985534,-1.2496965000645743,-0.12850316414826296,0.0,1.0
2019-07-18,-0.0,-0.0,-0.21631205673758866,-1.2352502826600884,-0.11807482783430978,0.0,1.0
2019-07-19,-0.0,-0.0,-0.2159064628035462,-1.2352306308621355,-0.11856610561480149,0.0,1.0
2019-07-22,-0.0,-0.0,-0.22007642259630278,-1.249561086440153,-0.11220696065269029,0.0,1.0
2019-07-23,-0.0,-0.0,-0.2189103473171235,-1.2469896604182245,-0.11254931284325606,0.0,1.0
2019-07-24,-0.0,-0.0,-0.22896715065389764,-1.241478735454639,-0.10392853465142622,0.0,1.0
2019-07-25,-0.0,-0.0,-0.23243674141123224,-1.2479170952478913,-0.09113351162312282,0.0,1.0
2019-07-26,-0.0,-0.0,-0.23173363477545988,-1.2507450416195665,-0.08665604768266366,0.0,1.0
2019-07-29,-0.0,-0.0,-0.23296098012972305,-1.2494080098836613,-0.09150108102542984,0.0,1.0
2019-07-30,-0.0,-0.0,-0.23571980427504508,-1.2426474375482874,-0.0969611125418491,0.0,1.0
2019-07-31,-0.0,-0.0,-0.23658436001855765,-1.2419970101551627,-0.098896850353111,0.0,1.0
2019-08-01,-0.0,-0.0,-0.2401470550428054,-1.2359822094248916,-0.09473738334575932,0.0,1.0
2019-08-02,-0.0,-0.0,-0.24551267236730606,-1.2367306062707033,-0.08561230516395758,0.0,1.0
2019-08-05,-0.0,-0.0,-0.2408513912040005,-1.2417745864854468,-0.08180535966149505,0.0,1.0
2019-08-06,-0.0,-0.0,-0.24674898366285383,-1.19306618185491,-0.08524606721713002,0.0,1.0
2019-08-07,-0.0,-0.0,-0.2382570608669385,-1.187358405074762,-0.0916276493983789,0.0,1.0
2019-08-08,-0.0,-0.0,-0.24632659770870743,-1.1931665865810173,-0.08950203586151083,0.0,1.0
2019-08-09,-0.0,-0.0,-0.24217454655077122,-1.1777370245691603,-0.0922473998894639,0.0,1.0
2019-08-12,-0.0,-0.0,-0.25564042007939297,-1.1895130897944828,-0.06728305110295965,0.0,1.0
2019-08-13,-0.0,-0.0,-0.2507061434479976,-1.2032432159790174,-0.06799152627862404,0.0,1.0
2019-08-14,-0.0,-0.0,-0.2531242158092848,-1.187176913425345,-0.06913425345043915,0.0,1.0
2019-08-15,-0.0,-0.0,-0.26904603561664076,-1.1582058671395847,-0.035862952289465254,0.0,1.0
2019-08-16,-0.0,-0.0,-0.2735376182127954,-1.1642509691597323,-0.031408182918096744,0.0,1.0
2019-08-19,-0.0,-0.0,-0.2746506593190317,-1.1633536705372958,-0.022141310765597323,0.0,1.0
2019-08-20,-0.0,-0.0,-0.27203684648929394,-1.1657112058405605,-0.012151501788426675,0.0,1.0
2019-08-21,-0.0,-0.0,-0.2921320851563073,-1.1518099381614646,-0.0002933053063818346,0.0,1.0
2019-08-22,-0.0,-0.0,-0.29073061144754836,-1.1511525688611057,-0.0,0.0,1.0
2019-08-23,-0.0,-0.0,-0.29020449997559666,-1.1501293376933965,-0.0,0.0,1.0
2019-08-26,-0.0,-0.0,-0.2889039242219215,-1.1275130485211677,-0.0,0.0,1.0
2019-08-27,-0.0,-0.0,-0.2891327945965505,-1.123121457001568,-0.0,0.0,1.0
2019-08-28,-0.0,-0.0,-0.28783053464582126,-1.124831113684617,-0.0,0.0,1.0
2019-08-29,-0.0,-0.0,-0.2891139240506329,-1.1219770946353225,-0.0,0.0,1.0
2019-08-30,-0.0,-0.0,-0.288348579682234,-1.118969667790082,-0.0,0.0,1.0
2019-09-03,-0.0,-0.0,-0.29272228109045373,-1.115523552644254,-0.0,0.0,1.0
2019-09-04,-0.0,-0.0,-0.30112207390210877,-1.1171406461597988,-0.0,0.0,1.0
2019-09-05,-0.0,-0.0,-0.2850795023298266,-1.1168035740020177,-0.0,0.0,1.0
2019-09-06,-0.0,-0.0,-0.294093637454982,-1.1068667466986795,-0.0,0.0,1.0
2019-09-09,-0.0,-0.0,-0.2955719468537517,-1.1070373128949327,-0.0,0.0,1.0
2019-09-10,-0.0,-0.0,-0.3382640380299703,-1.0747810139716707,-0.0,0.0,1.0
2019-09-11,-0.0,-0.0,-0.35846783907492163,-1.0505902192242833,-0.0,0.0,1.0
2019-09-12,-0.0,-0.0,-0.3603781300363217,-1.0450292256993723,-0.0,0.0,1.0
2019-09-13,-0.0,-0.0,-0.3593355609509844,-1.0445683790475733,-0.0,0.0,1.0
2019-09-16,-0.0,-0.0,-0.3554872336848173,-1.0464535344558403,-0.0,0.0,1.0
2019-09-17,-0.0,-0.0,-0.35776865653728906,-1.042557787859149,-0.0,0.0,1.0
2019-09-18,-0.0,-0.0,-0.3661768942667819,-1.0346682032075292,-0.0,0.0,1.0
2019-09-19,-0.0,-0.0,-0.36868117367625536,-1.03049351023248,-0.0,0.0,1.0
2019-09-20,-0.0,-0.0,-0.3852342868122102,-1.0164757307202728,-0.0,0.0,1.0
