Date,IWF,IWM,MBWM,MTUM,SPY,VLUE,VXX
2018-12-14,-0.0,-0.8526357827476039,1.0,-0.0,-0.27301317891373805,-0.370357428115016,0.0
2018-12-17,-0.0,-0.851713581721795,1.0,-0.0,-0.26307274944622816,-0.37407600985589484,0.0
2018-12-18,-0.0,-0.8430644282672214,1.0,-0.0,-0.2568959540434804,-0.3761451988312781,0.0
2018-12-19,-0.0,-0.8429862572737403,1.0,-0.0,-0.257026123560728,-0.3761792744831002,0.0
2018-12-20,-0.0,-0.832946864670186,1.0,-0.0,-0.2614583847254428,-0.37241600473629677,0.0
2018-12-21,-0.0,-0.8345534047361698,1.0,-0.0,-0.2604156431168321,-0.3615505551734303,0.0
2018-12-24,-0.0,-0.8198607548552584,1.0,-0.0,-0.2511298399902284,-0.37193111029681203,0.0
2018-12-26,-0.0,-0.821312477086643,1.0,-0.0,-0.250714896737138,-0.37203959428082606,0.0
2018-12-27,-0.0,-0.7999474237644586,1.0,-0.0,-0.21711595449765797,-0.37276550998948477,0.0
2018-12-28,-0.0,-0.8014855150342719,1.0,-0.0,-0.21575792314489742,-0.3710443982708796,0.0
2018-12-31,-0.0,-0.8207526647813791,1.0,-0.0,-0.2215212819955043,-0.3747613177676262,0.0
2019-01-02,-0.0,-0.8214493174557073,1.0,-0.0,-0.2197211733952948,-0.37919934165940555,0.0
2019-01-03,-0.0,-0.8257714132631938,1.0,-0.0,-0.21100314166727552,-0.39862643384233215,0.0
2019-01-04,-0.0,-0.8284564474290285,1.0,-0.0,-0.19622293873790878,-0.39962180901355177,0.0
2019-01-07,-0.0,-0.8194070728425907,1.0,-0.0,-0.1910676532769556,-0.39200941764366715,0.0
2019-01-08,-0.0,-0.8126229429544691,1.0,-0.0,-0.19560523916902559,-0.39065873434726284,0.0
2019-01-09,-0.0,-0.8171396986373796,1.0,-0.0,-0.19691908389608517,-0.3891278748407873,0.0
2019-01-10,-0.0,-0.814161419026102,1.0,-0.0,-0.20114887275873672,-0.3881651684853146,0.0
2019-01-11,-0.0,-0.8090543114046718,1.0,-0.0,-0.20487910710411494,-0.396668514813297,0.0
2019-01-14,-0.0,-0.8092825782795388,1.0,-0.0,-0.21127032373232982,-0.39175954069571084,0.0
2019-01-15,-0.0,-0.8076690748302607,1.0,-0.0,-0.21117742286225144,-0.397346993017131,0.0
2019-01-16,-0.0,-0.8072964484174922,1.0,-0.0,-0.2129258274945639,-0.3958202464363373,0.0
2019-01-17,-0.0,-0.8051000941778754,1.0,-0.0,-0.21252807225133422,-0.3971650044674121,0.0
2019-01-18,-0.0,-0.7958246245078502,1.0,-0.0,-0.21999708355611725,-0.4145481942351626,0.0
2019-01-22,-0.0,-0.9425603057081442,1.0,-0.0,-0.05037019345593504,-0.39541437783615957,0.0
2019-01-23,-0.0,-0.9426409628926734,1.0,-0.0,-0.12558058233032013,-0.4289067572291864,0.0
2019-01-24,-0.0,-0.9389467375833397,1.0,-0.0,-0.13147052213648963,-0.4266486877918446,0.0
2019-01-25,-0.0,-1.001022622402913,1.0,-0.0,-0.05769086873020228,-0.4354874915820717,0.0
2019-01-28,-0.0,-0.9962912258867455,1.0,-0.0,-0.05968886123210952,-0.4331300560049782,0.0
2019-01-29,-0.0,-0.9828235235459826,1.0,-0.0,-0.06414379378256425,-0.4459900780295665,0.0
2019-01-30,-0.0,-0.9874190240364173,1.0,-0.0,-0.070558515294765,-0.4432105249993747,0.0
2019-01-31,-0.0,-0.994222833562586,1.0,-0.0,-0.045216956358634486,-0.46149806177316494,0.0
2019-02-01,-0.0,-0.9930117222723175,1.0,-0.0,-0.04440937781785392,-0.4673379420899709,0.0
2019-02-04,-0.0,-0.9931812484331912,1.0,-0.0,-0.041840060165455,-0.4718475808473302,0.0
2019-02-05,-0.0,-0.98635,1.0,-0.0,-0.0425,-0.471125,0.0
2019-02-06,-0.0,-0.9743685827774864,1.0,-0.0,-0.04209448150091184,-0.48172574883209673,0.0
2019-02-07,-0.0,-0.9695594724639126,1.0,-0.0,-0.04567325671262247,-0.4778738999277006,0.0
2019-02-08,-0.0,-0.9761458723616835,1.0,-0.0,-0.06077182465342826,-0.4608967153740477,0.0
2019-02-11,-0.0,-0.9670492131903378,1.0,-0.0,-0.05795830409942869,-0.48078079583041,0.0
2019-02-12,-0.0,-0.9705076996508153,1.0,-0.0,-0.06405908508553772,-0.47755419901022433,0.0
2019-02-13,-0.0,-0.9649157928980755,1.0,-0.0,-0.06496333925577438,-0.47256074672805987,0.0
2019-02-14,-0.0,-0.9071083196251433,1.0,-0.0,-0.09752754099995015,-0.4877623249090275,0.0
2019-02-15,-0.0,-0.904234348878409,1.0,-0.0,-0.10050652493949148,-0.49045587244554234,0.0
2019-02-19,-0.0,-0.9037639114668001,1.0,-0.0,-0.10473927722896087,-0.4924346629986245,0.0
2019-02-20,-0.0,-0.9040496260536781,1.0,-0.0,-0.10397958928437431,-0.49328397408639535,0.0
2019-02-21,-0.0,-0.8937074829931974,1.0,-0.0,-0.10479191676670668,-0.5025010004001601,0.0
2019-02-22,-0.0,-0.8887833412494064,1.0,-0.0,-0.11134164937629679,-0.49966252531060174,0.0
2019-02-25,-0.0,-0.8847533294875976,1.0,-0.0,-0.11843194301622732,-0.5049033131850217,0.0
2019-02-26,-0.0,-0.8862621091201125,1.0,-0.0,-0.12212016262611054,-0.5012799277217287,0.0
2019-02-27,-0.0,-0.8931265084473049,1.0,-0.0,-0.12439662107803702,-0.4965305711987128,0.0
2019-02-28,-0.0,-0.8965370030888224,1.0,-0.0,-0.12807312724441877,-0.48662765877300923,0.0
2019-03-01,-0.0,-0.9003840072283713,1.0,-0.0,-0.124589011871596,-0.48487814672589913,0.0
2019-03-04,-0.0,-0.8983918312049977,1.0,-0.0,-0.12268245565618806,-0.48779447552622995,0.0
2019-03-05,-0.0,-0.8874698310539018,1.0,-0.0,-0.1389531375703942,-0.4876558728881738,0.0
2019-03-06,-0.0,-0.8854572412233307,1.0,-0.0,-0.13997436735104163,-0.4875731912647953,0.0
2019-03-07,-0.0,-0.8810408921933086,1.0,-0.0,-0.14201748216618107,-0.48874711142369137,0.0
2019-03-08,-0.0,-0.890845247052922,1.0,-0.0,-0.12646099824429397,-0.49084524705292204,0.0
2019-03-11,-0.0,-0.8902022787732772,1.0,-0.0,-0.1277919991969081,-0.4916930181197611,0.0
2019-03-12,-0.0,-0.8816545674531155,1.0,-0.0,-0.13349465618068157,-0.5055202661826981,0.0
2019-03-13,-0.0,-0.8850164515312579,1.0,-0.0,-0.14115413819286257,-0.5048342191850165,0.0
2019-03-14,-0.0,-0.88260551107519,1.0,-0.0,-0.1435607304321471,-0.499507488697497,0.0
2019-03-15,-0.0,-0.8627742000402496,1.0,-0.0,-0.13810625880458846,-0.5147413966592876,0.0
2019-03-18,-0.0,-0.8748735073871686,1.0,-0.0,-0.13848411252782836,-0.5164946367132159,0.0
2019-03-19,-0.0,-0.8741762141336308,1.0,-0.0,-0.13989151373821354,-0.5206580148027984,0.0
2019-03-20,-0.0,-0.8904444954479381,1.0,-0.0,-0.14097365669548365,-0.5187820365695051,0.0
2019-03-21,-0.0,-0.8921067430090486,1.0,-0.0,-0.13399110474924594,-0.530008690762231,0.0
2019-03-22,-0.0,-0.8879045473166733,1.0,-0.0,-0.15534104875051208,-0.5171804588283491,0.0
2019-03-25,-0.0,-0.8860814581573356,1.0,-0.0,-0.15695159101963496,-0.5169341832424545,0.0
2019-03-26,-0.0,-0.9053284915913363,1.0,-0.0,-0.16057585825027684,-0.5094903293929794,0.0
2019-03-27,-0.0,-0.9166043284236592,1.0,-0.0,-0.153145716717827,-0.5097634586117058,0.0
2019-03-28,-0.0,-0.9194990594480376,1.0,-0.0,-0.15053985105779885,-0.5068157806581286,0.0
2019-03-29,-0.0,-0.9170935111065351,1.0,-0.0,-0.14972587578183313,-0.5070911945638464,0.0
2019-04-01,-0.0,-0.9222973841919803,1.0,-0.0,-0.15188147843308725,-0.4979037526685357,0.0
2019-04-02,-0.0,-0.9238239601264034,1.0,-0.0,-0.15633430105593094,-0.48899108496261845,0.0
2019-04-03,-0.0,-0.9237333881705782,1.0,-0.0,-0.15368994679073594,-0.4930725136878904,0.0
2019-04-04,-0.0,-0.9204981089356008,1.0,-0.0,-0.15668819306867007,-0.49571616023876297,0.0
2019-04-05,-0.0,-0.9134972170686456,1.0,-0.0,-0.16066274994846425,-0.5026283240568955,0.0
2019-04-08,-0.0,-0.9191398293066549,1.0,-0.0,-0.15983807338266767,-0.49947141788928134,0.0
2019-04-09,-0.0,-0.9065468814539448,1.0,-0.0,-0.1897459727385378,-0.4852850061957869,0.0
2019-04-10,-0.0,-0.9036642720554035,1.0,-0.0,-0.1860819680603649,-0.49434079280582977,0.0
2019-04-11,-0.0,-0.9024522737855037,1.0,-0.0,-0.19424181282011488,-0.4900667390966941,0.0
2019-04-12,-0.0,-0.9016944767817877,1.0,-0.0,-0.19433449747768725,-0.49095847885137756,0.0
2019-04-15,-0.0,-0.9008829393335233,1.0,-0.0,-0.19926982729603065,-0.4891121410631522,0.0
2019-04-16,-0.0,-0.8983458880173955,1.0,-0.0,-0.2000983665967746,-0.49015039734927907,0.0
2019-04-17,-0.0,-0.8891191173042554,1.0,-0.0,-0.2082416016990857,-0.49270895387085917,0.0
2019-04-18,-0.0,-0.8807081018219407,1.0,-0.0,-0.21330921307662487,-0.49029590386354827,0.0
2019-04-22,-0.0,-0.8841876020844677,1.0,-0.0,-0.21684685385393174,-0.49158694355863214,0.0
2019-04-23,-0.0,-0.8912546738678853,1.0,-0.0,-0.2122455338595762,-0.49309306190278357,0.0
2019-04-24,-0.0,-0.8943824897969794,1.0,-0.0,-0.2139125009748109,-0.4912007070628298,0.0
2019-04-25,-0.0,-0.8840704276709903,1.0,-0.0,-0.22203990206803148,-0.498463301557535,0.0
2019-04-26,-0.0,-0.8743968912187362,1.0,-0.0,-0.23986125237983463,-0.4937798294343166,0.0
2019-04-29,-0.0,-0.8678659887889454,1.0,-0.0,-0.23798722461217572,-0.5013687915526007,0.0
2019-04-30,-0.0,-0.8665064395621619,1.0,-0.0,-0.23378353666501214,-0.5121084667833538,0.0
2019-05-01,-0.0,-0.8653433756995659,1.0,-0.0,-0.24316125320361942,-0.5066949108216957,0.0
2019-05-02,-0.0,-0.8631433126845972,1.0,-0.0,-0.23638882354478688,-0.514231945424606,0.0
2019-05-03,-0.0,-0.86401526039353,1.0,-0.0,-0.23598735268755391,-0.5130784708249497,0.0
2019-05-06,-0.0,-0.8540688575899844,1.0,-0.0,-0.24021909233176839,-0.5139801773604591,0.0
2019-05-07,-0.0,-0.855134825014343,1.0,-0.0,-0.23866896156052783,-0.514030146560267,0.0
2019-05-08,-0.0,-0.8485077151258099,1.0,-0.0,-0.24704014987900394,-0.5065181754312925,0.0
2019-05-09,-0.0,-0.848950066352684,1.0,-0.0,-0.2488615961073092,-0.504254377976113,0.0
2019-05-10,-0.0,-0.8525215573556311,1.0,-0.0,-0.26054350666318266,-0.49994773974392476,0.0
2019-05-13,-0.0,-0.8538324886357699,1.0,-0.0,-0.2571712210669314,-0.5014629813469879,0.0
2019-05-14,-0.0,-0.8387214137214138,1.0,-0.0,-0.26356548856548856,-0.49646569646569644,0.0
2019-05-15,-0.0,-0.839623622374714,1.0,-0.0,-0.26809107922645037,-0.4916042836348513,0.0
2019-05-16,-0.0,-0.8427229436102943,1.0,-0.0,-0.2647739988029873,-0.49467849800931585,0.0
2019-05-17,-0.0,-0.8449815670595565,1.0,-0.0,-0.258502518303131,-0.4927047094864738,0.0
2019-05-20,-0.0,-0.8423683597088762,1.0,-0.0,-0.2567795073687482,-0.4909218057965759,0.0
2019-05-21,-0.0,-0.8456721438737222,1.0,-0.0,-0.25162375469012804,-0.49036097813429935,0.0
2019-05-22,-0.0,-0.836724129005539,1.0,-0.0,-0.2632914013563183,-0.48837811254335556,0.0
2019-05-23,-0.0,-0.8371100419059445,1.0,-0.0,-0.2700863986755652,-0.47956438512080296,0.0
2019-05-24,-0.0,-0.8445681729897707,1.0,-0.0,-0.2682377314515085,-0.4768613233199534,0.0
2019-05-28,-0.0,-0.8538955989839823,1.0,-0.0,-0.26139132237831114,-0.4765693846871598,0.0
2019-05-29,-0.0,-0.8633132576834596,1.0,-0.0,-0.25739912632150336,-0.46413523922764754,0.0
2019-05-30,-0.0,-0.8619549493697044,1.0,-0.0,-0.2544430667493284,-0.4668061582971688,0.0
2019-05-31,-0.0,-0.86680815819443,1.0,-0.0,-0.24616937571177142,-0.4752821203023087,0.0
2019-06-03,-0.0,-0.8710857967578155,1.0,-0.0,-0.24857606762712298,-0.4576170717249555,0.0
2019-06-04,-0.0,-0.8724376516755306,1.0,-0.0,-0.23101151443176537,-0.4782619920483296,0.0
2019-06-05,-0.0,-0.864062219256141,1.0,-0.0,-0.23678739187350806,-0.4659513847891373,0.0
2019-06-06,-0.0,-0.8762944879866374,1.0,-0.0,-0.2063985609662084,-0.48701015032763717,0.0
2019-06-07,-0.0,-0.8806438342075492,1.0,-0.0,-0.20533785868559087,-0.48524118070554356,0.0
2019-06-10,-0.0,-0.8850683841831105,1.0,-0.0,-0.19419568397013162,-0.4867465551307382,0.0
2019-06-11,-0.0,-0.8898915111316777,1.0,-0.0,-0.19584554475808524,-0.4851149159339812,0.0
2019-06-12,-0.0,-0.881103597233293,1.0,-0.0,-0.19657504306909054,-0.4936103468668844,0.0
2019-06-13,-0.0,-0.8784585741811176,1.0,-0.0,-0.2003339755940912,-0.4902504816955684,0.0
2019-06-14,-0.0,-0.8706725950294277,1.0,-0.0,-0.21568274692230588,-0.48374412089747876,0.0
2019-06-17,-0.0,-0.8643387930369495,1.0,-0.0,-0.22509063793679776,-0.48185955619552084,0.0
2019-06-18,-0.0,-0.8542057998610504,1.0,-0.0,-0.22975580886704577,-0.4891799397884878,0.0
2019-06-19,-0.0,-0.8556915796512525,1.0,-0.0,-0.22933491075561957,-0.48685767193045626,0.0
2019-06-20,-0.0,-0.8571649285438394,1.0,-0.0,-0.22940646324192096,-0.4884253894682632,0.0
2019-06-21,-0.0,-0.8629169459194721,1.0,-0.0,-0.22054956952105995,-0.4942516884054235,0.0
2019-06-24,-0.0,-0.862781954887218,1.0,-0.0,-0.22126377587805132,-0.490884746111855,0.0
2019-06-25,-0.0,-0.8256492333109609,1.0,-0.0,-0.25287831070266925,-0.5028912179255511,0.0
2019-06-26,-0.0,-0.8228463547728037,1.0,-0.0,-0.25300643959965863,-0.5103059456383996,0.0
2019-06-27,-0.0,-0.818652581430273,1.0,-0.0,-0.2574180518875252,-0.5131272331831598,0.0
2019-06-28,-0.0,-0.8058388115326881,1.0,-0.0,-0.26831098918163465,-0.5139758786686681,0.0
2019-07-01,-0.0,-0.8078096715800362,1.0,-0.0,-0.2677527799327644,-0.5104215153866046,0.0
2019-07-02,-0.0,-0.8145801133436373,1.0,-0.0,-0.25850077279752703,-0.5028851107676455,0.0
2019-07-03,-0.0,-0.8195148303449695,1.0,-0.0,-0.24754971316852312,-0.5053893447894425,0.0
2019-07-05,-0.0,-0.8148157671440693,1.0,-0.0,-0.24820652593144946,-0.5082924069836209,0.0
2019-07-08,-0.0,-0.8190802172066809,1.0,-0.0,-0.2435082481920889,-0.5109504079059114,0.0
2019-07-09,-0.0,-0.8241430700447094,1.0,-0.0,-0.24068554396423247,-0.5046764993062336,0.0
2019-07-10,-0.0,-0.8219480853251092,1.0,-0.0,-0.24353636597275763,-0.5045232588023645,0.0
2019-07-11,-0.0,-0.8226802532036436,1.0,-0.0,-0.24620451855282793,-0.5043229890381349,0.0
2019-07-12,-0.0,-0.8228861098245073,1.0,-0.0,-0.24453193350831146,-0.5057897174617879,0.0
2019-07-15,-0.0,-0.819862978416525,1.0,-0.0,-0.24396023283366816,-0.511796219028486,0.0
2019-07-16,-0.0,-0.8239995874587458,1.0,-0.0,-0.2409756600660066,-0.5134333745874587,0.0
2019-07-17,-0.0,-0.8434764646647215,1.0,-0.0,-0.23215161765085596,-0.506416380490072,0.0
2019-07-18,-0.0,-0.8427358832358574,1.0,-0.0,-0.2339423425288546,-0.511153666994462,0.0
2019-07-19,-0.0,-0.8440355100033647,1.0,-0.0,-0.23555141444729144,-0.5086316225379818,0.0
2019-07-22,-0.0,-0.8267249857653087,1.0,-0.0,-0.22907500388218854,-0.5323515709922874,0.0
2019-07-23,-0.0,-0.8292872301878979,1.0,-0.0,-0.2283762099487551,-0.5304363579895439,0.0
2019-07-24,-0.0,-0.8309589678620369,1.0,-0.0,-0.22951624996768105,-0.5250407218760503,0.0
2019-07-25,-0.0,-0.8460240838783349,1.0,-0.0,-0.21431537423440258,-0.5349320045676321,0.0
2019-07-26,-0.0,-0.8439145889007084,1.0,-0.0,-0.21453960511636355,-0.5360506447344524,0.0
2019-07-29,-0.0,-0.8534132360604482,1.0,-0.0,-0.22498697238144869,-0.5271235018238666,0.0
2019-07-30,-0.0,-0.8543345065832356,1.0,-0.0,-0.22734975883196454,-0.5255116673184721,0.0
2019-07-31,-0.0,-0.8555092471997916,1.0,-0.0,-0.2261786923678041,-0.5231310237040896,0.0
2019-08-01,-0.0,-0.8605025856916401,1.0,-0.0,-0.22213559938671035,-0.516046880278579,0.0
2019-08-02,-0.0,-0.8645420404756937,1.0,-0.0,-0.21776549134153975,-0.5256624243688712,0.0
2019-08-05,-0.0,-0.8619377703653515,1.0,-0.0,-0.21782978058060143,-0.5261635482357846,0.0
2019-08-06,-0.0,-0.858818665702031,1.0,-0.0,-0.19872358017673508,-0.5263293886620847,0.0
2019-08-07,-0.0,-0.8590899721735545,1.0,-0.0,-0.1870297846027002,-0.5304029681541791,0.0
2019-08-08,-0.0,-0.8617402282857953,1.0,-0.0,-0.18592667027389143,-0.5289222127747287,0.0
2019-08-09,-0.0,-0.8556362423340433,1.0,-0.0,-0.1736675989838598,-0.5366811218598445,0.0
2019-08-12,-0.0,-0.8543258628647624,1.0,-0.0,-0.19067644494589464,-0.5192317554746397,0.0
2019-08-13,-0.0,-0.8420715621238122,1.0,-0.0,-0.1897395179673693,-0.5294675101810824,0.0
2019-08-14,-0.0,-0.8501365179004312,1.0,-0.0,-0.17466636045829184,-0.5269080609354666,0.0
2019-08-15,-0.0,-0.8591584909477091,1.0,-0.0,-0.1671133812076464,-0.5023010013148579,0.0
2019-08-16,-0.0,-0.8588372151834712,1.0,-0.0,-0.1672356675012012,-0.5028197152466934,0.0
2019-08-19,-0.0,-0.8613771089831281,1.0,-0.0,-0.1662106703146375,-0.5057252875310331,0.0
2019-08-20,-0.0,-0.8665166948916918,1.0,-0.0,-0.16346080934206206,-0.4976366807370523,0.0
2019-08-21,-0.0,-0.8682411122044761,1.0,-0.0,-0.15764640577296696,-0.4972623823581359,0.0
2019-08-22,-0.0,-0.8696003229713363,1.0,-0.0,-0.16093056116269683,-0.4926826806620912,0.0
2019-08-23,-0.0,-0.8689782219193983,1.0,-0.0,-0.16158174981704393,-0.4929467282408459,0.0
2019-08-26,-0.0,-0.8687380304404797,1.0,-0.0,-0.15945973188186674,-0.49170950509021266,0.0
2019-08-27,-0.0,-0.8686252771618624,1.0,-0.0,-0.15939326748639385,-0.4916095545252973,0.0
2019-08-28,-0.0,-0.8769052185323507,1.0,-0.0,-0.15075199353992128,-0.49578580801453515,0.0
2019-08-29,-0.0,-0.8700302724520688,1.0,-0.0,-0.15754288597376387,-0.4951311806256307,0.0
2019-08-30,-0.0,-0.8684190629804179,1.0,-0.0,-0.15837092668666045,-0.4934348143854432,0.0
2019-09-03,-0.0,-0.8712182331585316,1.0,-0.0,-0.16165792658329972,-0.4883017345703913,0.0
2019-09-04,-0.0,-0.8737423405703911,1.0,-0.0,-0.15954308192752858,-0.4883374940111456,0.0
2019-09-05,-0.0,-0.8750409144698743,1.0,-0.0,-0.15761512702369262,-0.4851574892363471,0.0
2019-09-06,-0.0,-0.8750251660962352,1.0,-0.0,-0.15904972820616067,-0.4825347292128045,0.0
2019-09-09,-0.0,-0.8846105448596955,1.0,-0.0,-0.15895306404932677,-0.47310934944004024,0.0
2019-09-10,-0.0,-0.8896831189751077,1.0,-0.0,-0.13460522010520753,-0.4926379904860185,0.0
2019-09-11,-0.0,-0.8938612166821878,1.0,-0.0,-0.12869044323072665,-0.4943998389167149,0.0
2019-09-12,-0.0,-0.8913322430494401,1.0,-0.0,-0.12945024531387594,-0.49528242546232226,0.0
2019-09-13,-0.0,-0.8892802334649929,1.0,-0.0,-0.132405846687967,-0.49410048051523303,0.0
2019-09-16,-0.0,-0.8896829391041772,1.0,-0.0,-0.13180674383492705,-0.4948917966784097,0.0
2019-09-17,-0.0,-0.8818570709612481,1.0,-0.0,-0.13535480624056367,-0.49914443885254156,0.0
2019-09-18,-0.0,-0.889196327505974,1.0,-0.0,-0.1326877122374544,-0.49354798138598915,0.0
2019-09-19,-0.0,-0.8725472998371131,1.0,-0.0,-0.15534394186192207,-0.4780603934344067,0.0
2019-09-20,-0.0,-0.8846665161662527,1.0,-0.0,-0.15564251135023954,-0.46805628715478964,0.0
2019-09-23,-0.0,-0.8904442939213767,1.0,-0.0,-0.14663455507889916,-0.47163894533503925,0.0
