Date,CHTR,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-17,1.0,-0.3632066102570214,-0.9533627299090295,-0.0,-0.8518253684503237,-0.8040757954951734,0.0
2018-10-18,1.0,-0.3627264061010486,-0.9526533206228154,-0.0,-0.8525182713695583,-0.8040991420400382,0.0
2018-10-19,1.0,-0.3406385494678755,-0.9373669688608594,-0.0,-0.8581789515175404,-0.8055183287347262,0.0
2018-10-22,1.0,-0.34083106428317744,-0.9248253817923523,-0.0,-0.8668955447693459,-0.8136221932836115,0.0
2018-10-23,1.0,-0.3420523138832998,-0.9246064623032313,-0.0,-0.8656645756894308,-0.812877263581489,0.0
2018-10-24,1.0,-0.339467255102845,-0.9203640948853338,-0.0,-0.8662227125857042,-0.8143273701631334,0.0
2018-10-25,1.0,-0.300133155792277,-0.8638006467567054,-0.0,-0.8650941601673959,-0.7754612897089596,0.0
2018-10-26,1.0,-0.28659064393511724,-0.8487825072447406,-0.0,-0.863685973429679,-0.7644424372436114,0.0
2018-10-29,1.0,-0.2990401462634265,-0.8555648663060866,-0.0,-0.8839034051953988,-0.7704349813361774,0.0
2018-10-30,1.0,-0.27224389870706145,-0.8626348404865734,-0.0,-0.8912478004743325,-0.799173743401423,0.0
2018-10-31,1.0,-0.27261580903482896,-0.8658569293842675,-0.0,-0.8923713552243381,-0.800720334112418,0.0
2018-11-01,1.0,-0.2634478536995945,-0.8716045604101308,-0.0,-0.8908868314331625,-0.7998699211875431,0.0
2018-11-02,1.0,-0.2686913223611692,-0.8414991067695465,-0.0,-0.8973735223687711,-0.7933786917024592,0.0
2018-11-05,1.0,-0.2707936991096568,-0.8376074880146108,-0.0,-0.8981051670344723,-0.7983791187885244,0.0
2018-11-06,1.0,-0.26874142922444005,-0.8363553253085481,-0.0,-0.9013027578851136,-0.8028340697851594,0.0
2018-11-07,1.0,-0.26776664253324695,-0.8386617383683268,-0.0,-0.9004686964142818,-0.803642876195557,0.0
2018-11-08,1.0,-0.2441943888532266,-0.8360080051353699,-0.0,-0.8903069893894195,-0.8054978665559038,0.0
2018-11-09,1.0,-0.244995089521795,-0.8362922112261088,-0.0,-0.8901186069351062,-0.8058472463549143,0.0
2018-11-12,1.0,-0.24385199669098293,-0.8186809054673986,-0.0,-0.8956155523802362,-0.8020606151763555,0.0
2018-11-13,1.0,-0.20668363146471072,-0.8195494349225357,-0.0,-0.9103734750392933,-0.8055908988848139,0.0
2018-11-14,1.0,-0.20797934054418207,-0.8187806429881358,-0.0,-0.9107002507578876,-0.8051948051948052,0.0
2018-11-15,1.0,-0.20665171898355755,-0.8185724962630792,-0.0,-0.9122571001494768,-0.7994394618834081,0.0
2018-11-16,1.0,-0.20099283368169604,-0.8069946252612721,-0.0,-0.9135562854583458,-0.8109137055837564,0.0
2018-11-19,1.0,-0.19459987231965148,-0.8166660407826053,-0.0,-0.9251943370010138,-0.8188441173157084,0.0
2018-11-20,1.0,-0.15475302193702434,-0.8072675720041784,-0.0,-0.9303089091180421,-0.8384569467243694,0.0
2018-11-21,1.0,-0.15029311825547964,-0.8089690452186252,-0.0,-0.9334602890108659,-0.8412307232739629,0.0
2018-11-23,1.0,-0.15181801230654485,-0.7961961588663061,-0.0,-0.9387283236994219,-0.8425135185530487,0.0
2018-11-26,1.0,-0.15045008030478468,-0.808052889104695,-0.0,-0.9367646509543196,-0.8398759944720426,0.0
2018-11-27,1.0,-0.14068073721759808,-0.8097502972651605,-0.0,-0.9313317479191436,-0.8340517241379309,0.0
2018-11-28,1.0,-0.1441381106522305,-0.7998288499460505,-0.0,-0.9380883283104514,-0.8385608512854857,0.0
2018-11-29,1.0,-0.12606341840680588,-0.7875372886973815,-0.0,-0.931204655102567,-0.838028947077671,0.0
2018-11-30,1.0,-0.1263491361844771,-0.7885217519431245,-0.0,-0.9335469849338786,-0.8351935757173905,0.0
2018-12-03,1.0,-0.12343951390167557,-0.7899834284662124,-0.0,-0.9340084698950469,-0.8351316516295342,0.0
2018-12-04,1.0,-0.11066553842757809,-0.7997866156506384,-0.0,-0.9324528163055076,-0.8361355358522498,0.0
2018-12-06,1.0,-0.10049458820156261,-0.7280481685900652,-0.0,-0.9448785033330944,-0.81058705469142,0.0
2018-12-07,1.0,-0.10931610123855681,-0.7287740082570454,-0.0,-0.9467959073774905,-0.8051337282355052,0.0
2018-12-10,1.0,-0.08942482125706969,-0.7279194678618433,-0.0,-0.9466083306655285,-0.7931206203535731,0.0
2018-12-11,1.0,-0.09265516628134447,-0.7268006402276365,-0.0,-0.9470033789791925,-0.790361017250578,0.0
2018-12-12,1.0,-0.09152699192199566,-0.7276965232554002,-0.0,-0.9469413899861215,-0.7923917298316787,0.0
2018-12-13,1.0,-0.09185633001422475,-0.7258890469416784,-0.0,-0.9472261735419629,-0.7911806543385491,0.0
2018-12-14,1.0,-0.09203130558520099,-0.728210601209534,-0.0,-0.9458555674137318,-0.7913553895410885,0.0
2018-12-17,1.0,-0.07374464013607852,-0.7277720684645097,-0.0,-0.9338034657500267,-0.8084269463836422,0.0
2018-12-18,1.0,-0.05645019204341238,-0.7155290884104444,-0.0,-0.9350928503470877,-0.816660206490715,0.0
2018-12-19,1.0,-0.05225485702196679,-0.7174641232678679,-0.0,-0.938013469200663,-0.8182363104262896,0.0
2018-12-20,1.0,-0.05248929148233972,-0.7084474404887297,-0.0,-0.9370479601151604,-0.8130047047257917,0.0
2018-12-21,1.0,-0.04745265217695157,-0.7069326996994898,-0.0,-0.9385002446012999,-0.8014186875393109,0.0
2018-12-24,1.0,-0.03134654771409727,-0.6898323324192037,-0.0,-0.9352587912660117,-0.8149060992119971,0.0
2018-12-26,1.0,-0.02970672364475997,-0.690974256470345,-0.0,-0.9205638074232347,-0.8050453182617087,0.0
2018-12-27,1.0,-0.0,-0.6581398443217351,-0.0,-0.859756503226665,-0.8085623045705542,0.0
2018-12-28,1.0,-0.0,-0.6619343684543006,-0.0,-0.8576985736609369,-0.8051334907071849,0.0
2018-12-31,1.0,-0.0,-0.6624218646096555,-0.0,-0.8575275967548874,-0.8049607660593163,0.0
2019-01-02,1.0,-0.0,-0.6612742492692002,-0.0,-0.8544047302684029,-0.8061719372840819,0.0
2019-01-03,1.0,-0.0,-0.6610873102852778,-0.0,-0.8557669954501678,-0.8041911593769719,0.0
2019-01-04,1.0,-0.0,-0.6657965171992202,-0.0,-0.8295278062320325,-0.8090407428212669,0.0
2019-01-07,1.0,-0.0,-0.6468247496656773,-0.0,-0.8202485403959686,-0.7946116964023615,0.0
2019-01-08,1.0,-0.0,-0.6299179260031267,-0.0,-0.8342886920270975,-0.7926980198019802,0.0
2019-01-09,1.0,-0.0,-0.6171562408509808,-0.0,-0.834520672717218,-0.8013076998145798,0.0
2019-01-10,1.0,-0.0,-0.6135372600065083,-0.0,-0.8403514480963229,-0.8002277904328018,0.0
2019-01-11,1.0,-0.0,-0.6027285485818727,-0.0,-0.8472208622996833,-0.813864682267698,0.0
2019-01-14,1.0,-0.0,-0.6040884302648336,-0.0,-0.8477288312706136,-0.8136694641282696,0.0
2019-01-15,1.0,-0.0,-0.5970012739685754,-0.0,-0.8415705745924934,-0.8279815764544474,0.0
2019-01-16,1.0,-0.0,-0.5972453409053821,-0.0,-0.8335454812493881,-0.8330559091354157,0.0
2019-01-17,1.0,-0.0,-0.5974381539063263,-0.0,-0.831980704670643,-0.829927316580294,0.0
2019-01-18,1.0,-0.0,-0.5594241174954909,-0.0,-0.8063643390878641,-0.8550631280597785,0.0
2019-01-22,1.0,-0.0,-0.491198795969114,-0.0,-0.8787789556340793,-0.901812589975134,0.0
2019-01-23,1.0,-0.0,-0.4410541823539041,-0.0,-0.8831559993452284,-0.9496480602389916,0.0
2019-01-24,1.0,-0.0,-0.44552739165985283,-0.0,-0.8741782502044154,-0.9509076042518396,0.0
2019-01-25,1.0,-0.0,-0.3621188441459116,-0.0,-0.933827685964154,-1.0292621288198718,0.0
2019-01-28,1.0,-0.0,-0.3463958714832695,-0.0,-0.9577825869818544,-1.0252705177293158,0.0
2019-01-29,1.0,-0.0,-0.3425771615225651,-0.0,-0.9548030131324577,-1.0357642823811746,0.0
2019-01-30,1.0,-0.0,-0.3411537307961476,-0.0,-0.9523111274036059,-1.039090878794948,0.0
2019-01-31,1.0,-0.0,-0.353844100373732,-0.0,-0.9095368392952482,-1.0735451147891084,0.0
2019-02-01,1.0,-0.0,-0.43614431164231965,-0.0,-1.0958388667552015,-1.156964733657961,0.0
2019-02-04,1.0,-0.0,-0.43421588594704685,-0.0,-1.092501388631735,-1.1763006850583224,0.0
2019-02-05,1.0,-0.0,-0.41548382314790794,-0.0,-1.0867583293184597,-1.2037949820257199,0.0
2019-02-06,1.0,-0.0,-0.4020163831127915,-0.0,-1.0936283776270432,-1.2109418436561772,0.0
2019-02-07,1.0,-0.0,-0.3957692735153558,-0.0,-1.0908383655021672,-1.2180565331752677,0.0
2019-02-08,1.0,-0.0,-0.40384758226249723,-0.0,-1.1109336700586794,-1.1991012404367525,0.0
2019-02-11,1.0,-0.0,-0.3716414038468665,-0.0,-1.112922951487974,-1.221472779157247,0.0
2019-02-12,1.0,-0.0,-0.3632540657214097,-0.0,-1.1331174872539167,-1.2251497897361467,0.0
2019-02-13,1.0,-0.0,-0.36812595150569977,-0.0,-1.129553302885151,-1.2155137202480413,0.0
2019-02-14,1.0,-0.0,-0.3446413942057049,-0.0,-1.1595665450212258,-1.2196320846056452,0.0
2019-02-15,1.0,-0.0,-0.39355534081617477,-0.0,-1.1295993458708093,-1.1935256076711513,0.0
2019-02-19,1.0,-0.0,-0.3880221811460258,-0.0,-1.1228096118299444,-1.1860258780036967,0.0
2019-02-20,1.0,-0.0,-0.4159731939023492,-0.0,-1.0970616392959718,-1.1691214375138081,0.0
2019-02-21,1.0,-0.0,-0.4125400390265454,-0.0,-1.0980818084753874,-1.1710909023968188,0.0
2019-02-22,1.0,-0.0,-0.41341871848662176,-0.0,-1.100437966950057,-1.1665378528578263,0.0
2019-02-25,1.0,-0.0,-0.4084054113994234,-0.0,-1.1120351888814963,-1.175870481259703,0.0
2019-02-26,1.0,-0.0,-0.39810356867213054,-0.0,-1.1152559814767173,-1.1619317137711787,0.0
2019-02-27,1.0,-0.0,-0.39886301118650286,-0.0,-1.103245919677242,-1.1655602420685862,0.0
2019-02-28,1.0,-0.0,-0.4007981547248563,-0.0,-1.1020759345366675,-1.1583861165012999,0.0
2019-03-01,1.0,-0.0,-0.40176446901197055,-0.0,-1.1066368927773913,-1.1523227294358824,0.0
2019-03-04,1.0,-0.0,-0.39659714599341384,-0.0,-1.1041712403951702,-1.158214416392243,0.0
2019-03-05,1.0,-0.0,-0.3913059400864279,-0.0,-1.1159818354940305,-1.1548743865817037,0.0
2019-03-06,1.0,-0.0,-0.3856249771505868,-0.0,-1.115709428581874,-1.1545717105984719,0.0
2019-03-07,1.0,-0.0,-0.36564632055164364,-0.0,-1.1364515305191725,-1.1463387938268452,0.0
2019-03-08,1.0,-0.0,-0.34333026678932843,-0.0,-1.1795400183992641,-1.1569825206991722,0.0
2019-03-11,1.0,-0.0,-0.34542282277823144,-0.0,-1.1848318360680081,-1.1819734204469523,0.0
2019-03-12,1.0,-0.0,-0.28153851904459315,-0.0,-1.2046499458004711,-1.2516727096026614,0.0
2019-03-13,1.0,-0.0,-0.30104820227674045,-0.0,-1.2104669947777735,-1.2454822106172747,0.0
2019-03-14,1.0,-0.0,-0.3026582563640459,-0.0,-1.206540512127356,-1.245400615754299,0.0
2019-03-15,1.0,-0.0,-0.29257625457150394,-0.0,-1.2199977378124645,-1.257738566527165,0.0
2019-03-18,1.0,-0.0,-0.31176492977581544,-0.0,-1.2277623415673886,-1.2666615917481823,0.0
2019-03-19,1.0,-0.0,-0.31389843451699123,-0.0,-1.2249331806032835,-1.2794196258113781,0.0
2019-03-20,1.0,-0.0,-0.31221286370597245,-0.0,-1.2269525267993875,-1.2893185298621748,0.0
2019-03-21,1.0,-0.0,-0.31106176053911244,-0.0,-1.261860091128384,-1.2560401271202664,0.0
2019-03-22,1.0,-0.0,-0.30914206428736607,-0.0,-1.2982347953441762,-1.2467817775379633,0.0
2019-03-25,1.0,-0.0,-0.22630575676706066,-0.0,-1.3335493709492947,-1.252535264963782,0.0
2019-03-26,1.0,-0.0,-0.23498139287612968,-0.0,-1.2922457659299764,-1.2701450596187438,0.0
2019-03-27,1.0,-0.0,-0.22952622994348143,-0.0,-1.2984485832416646,-1.2652581269203051,0.0
2019-03-28,1.0,-0.0,-0.22727272727272727,-0.0,-1.2945241892610313,-1.2756132756132754,0.0
2019-03-29,1.0,-0.0,-0.2172227711484381,-0.0,-1.2975602340959187,-1.2854754123280383,0.0
2019-04-01,1.0,-0.0,-0.23712990130701522,-0.0,-1.3078535228441872,-1.2655565293602105,0.0
2019-04-02,1.0,-0.0,-0.2606546781735924,-0.0,-1.3372999277648938,-1.2038930920427329,0.0
2019-04-03,1.0,-0.0,-0.25697921407980584,-0.0,-1.3422090729783038,-1.1938628432711273,0.0
2019-04-04,1.0,-0.0,-0.2542250579165243,-0.0,-1.348486574759789,-1.1950932361095288,0.0
2019-04-05,1.0,-0.0,-0.2512167300380228,-0.0,-1.3554752851711025,-1.1955893536121673,0.0
2019-04-08,1.0,-0.0,-0.25069394273546525,-0.0,-1.3549564622228982,-1.1968135670557816,0.0
2019-04-09,1.0,-0.0,-0.24862088643713148,-0.0,-1.357808636104242,-1.1980597298839644,0.0
2019-04-10,1.0,-0.0,-0.23106161389638527,-0.0,-1.3731422707058423,-1.1967767684062487,0.0
2019-04-11,1.0,-0.0,-0.20985026981834765,-0.0,-1.410427909097819,-1.1799802386562286,0.0
2019-04-12,1.0,-0.0,-0.15787999719946788,-0.0,-1.2760624518658545,-1.0667226773086884,0.0
2019-04-15,1.0,-0.0,-0.1598984771573604,-0.0,-1.2505736735971074,-1.0663722967804743,0.0
2019-04-16,1.0,-0.0,-0.14720741919856045,-0.0,-1.2452072807806769,-1.0679977853138625,0.0
2019-04-17,1.0,-0.0,-0.15026283026698023,-0.0,-1.2486166828053673,-1.0594134735094758,0.0
2019-04-18,1.0,-0.0,-0.14151302362586046,-0.0,-1.247881282645543,-1.0697360683524162,0.0
2019-04-22,1.0,-0.0,-0.14926616009159988,-0.0,-1.2494361750112764,-1.0709899031955865,0.0
2019-04-23,1.0,-0.0,-0.14884979702300405,-0.0,-1.2484993581069357,-1.0723777800909058,0.0
2019-04-24,1.0,-0.0,-0.14647440320132465,-0.0,-1.2274389402511383,-1.0757899820615426,0.0
2019-04-25,1.0,-0.0,-0.14630441536921326,-0.0,-1.2380640038664688,-1.067870335209031,0.0
2019-04-26,1.0,-0.0,-0.13186622769017503,-0.0,-1.2824813723791373,-1.0512909374458501,0.0
2019-04-29,1.0,-0.0,-0.1308054900873423,-0.0,-1.2832385969776792,-1.051920144184112,0.0
2019-04-30,1.0,-0.0,-0.12698412698412698,-0.0,-1.2850211409163372,-1.0536840646010952,0.0
2019-05-01,1.0,-0.0,-0.13188451006897509,-0.0,-1.2835950227028525,-1.0506048317216041,0.0
2019-05-02,1.0,-0.0,-0.129743216550577,-0.0,-1.2735558096822261,-1.062064663686454,0.0
2019-05-03,1.0,-0.0,-0.13887447684272422,-0.0,-1.262356888381585,-1.0576943032063921,0.0
2019-05-06,1.0,-0.0,-0.11993505820581021,-0.0,-1.2619779612421844,-1.072437735327645,0.0
2019-05-07,1.0,-0.0,-0.11677699627637565,-0.0,-1.2559991725279271,-1.0750241346021239,0.0
2019-05-08,1.0,-0.0,-0.12899132283842643,-0.0,-1.2312995164111533,-1.0694172925884007,0.0
2019-05-09,1.0,-0.0,-0.12790618161925602,-0.0,-1.216698577680525,-1.0744324398249452,0.0
2019-05-10,1.0,-0.0,-0.13286284136238108,-0.0,-1.2085847737888242,-1.0679144931983227,0.0
2019-05-13,1.0,-0.0,-0.12989978866998433,-0.0,-1.208125979957734,-1.0705228713613746,0.0
2019-05-14,1.0,-0.0,-0.10453349524387776,-0.0,-1.210045200026985,-1.0585576469000877,0.0
2019-05-15,1.0,-0.0,-0.11231480544024837,-0.0,-1.2212547669670277,-1.0412743410617258,0.0
2019-05-16,1.0,-0.0,-0.11106993666621749,-0.0,-1.2175582805551812,-1.0401900013475274,0.0
2019-05-17,1.0,-0.0,-0.10193618026040613,-0.0,-1.2155771436281455,-1.055623018282399,0.0
2019-05-20,1.0,-0.0,-0.08207823713736986,-0.0,-1.2266585801408403,-1.060648943697564,0.0
2019-05-21,1.0,-0.0,-0.0878423964377277,-0.0,-1.2241262987451087,-1.0613952233166914,0.0
2019-05-22,1.0,-0.0,-0.08176691729323307,-0.0,-1.2249597207303973,-1.04984559613319,0.0
2019-05-23,1.0,-0.0,-0.08665482216486206,-0.0,-1.234655224430961,-1.0308739231001307,0.0
2019-05-24,1.0,-0.0,-0.06526463606272359,-0.0,-1.2414657795312445,-1.036711357785282,0.0
2019-05-28,1.0,-0.0,-0.058998231387859985,-0.0,-1.2442019554843662,-1.0338038509026597,0.0
2019-05-29,1.0,-0.0,-0.05730877716940435,-0.0,-1.2437033349925337,-1.017388418782147,0.0
2019-05-30,1.0,-0.0,-0.05476505625413632,-0.0,-1.2381204500330905,-1.0161813368630044,0.0
2019-05-31,1.0,-0.0,-0.038077403245942575,-0.0,-1.2261975162625667,-1.0210592023128984,0.0
2019-06-03,1.0,-0.0,-0.04241334205362982,-0.011118378024852844,-1.2307390451275342,-0.9858404185742315,0.0
2019-06-04,1.0,-0.0,-0.04328494834575651,-0.01490780698313064,-1.2350268078985223,-0.9760363541258009,0.0
2019-06-05,1.0,-0.0,-0.039466442192508173,-0.030530643960242174,-1.2349532165636028,-0.9326901285330399,0.0
2019-06-06,1.0,-0.0,-0.05901957612036887,-0.014398964568839994,-1.2153049668338456,-0.9469665102734185,0.0
2019-06-07,1.0,-0.0,-0.07218628719275551,-0.020569210866752913,-1.1994178525226393,-0.9419793014230273,0.0
2019-06-10,1.0,-0.0,-0.07798563930836848,-0.0405061660817207,-1.164986959461635,-0.9364072511833081,0.0
2019-06-11,1.0,-0.0,-0.0749838605551969,-0.05635894125242091,-1.1630406714009038,-0.9335054874112331,0.0
2019-06-12,1.0,-0.0,-0.07551007231404959,-0.05952995867768596,-1.1632877066115703,-0.9299780475206612,0.0
2019-06-13,1.0,-0.0,-0.08655771590982494,-0.06895549383114787,-1.153316969188037,-0.9209353400943091,0.0
2019-06-14,1.0,-0.0,-0.0755046019699661,-0.08548361052801551,-1.162635233327951,-0.9058291619570484,0.0
2019-06-17,1.0,-0.0,-0.06916817359855335,-0.0870576078532679,-1.1729527253939551,-0.8999935417204856,0.0
2019-06-18,1.0,-0.0,-0.07534556258881281,-0.0867458984627309,-1.1709404469706755,-0.8965249967704431,0.0
2019-06-19,1.0,-0.0,-0.04661779835390947,-0.11435828189300411,-1.1604616769547325,-0.8935828189300412,0.0
2019-06-20,1.0,-0.0,-0.05839838103498122,-0.10748128874755067,-1.154476245543028,-0.8919083871382225,0.0
2019-06-21,1.0,-0.0,-0.06350273801517918,-0.10612610881608865,-1.138758125980722,-0.8940019854612995,0.0
2019-06-24,1.0,-0.0,-0.061711755078463465,-0.1118706074901319,-1.1318956387792434,-0.9036937197137448,0.0
2019-06-25,1.0,-0.0,-0.05116114960225815,-0.11216961765460612,-1.1369643315370799,-0.9073004875545292,0.0
2019-06-26,1.0,-0.0,-0.05117099775425088,-0.10779595765158807,-1.1266923323708695,-0.9225537375681745,0.0
2019-06-27,1.0,-0.0,-0.053074600012851,-0.11896806528304313,-1.1315941656492965,-0.9091113538520851,0.0
2019-06-28,1.0,-0.0,-0.04493046857436491,-0.12046761088094551,-1.1368147220348783,-0.9094003918168098,0.0
2019-07-01,1.0,-0.0,-0.04053143352267257,-0.12278168223099388,-1.1413946920830524,-0.9044639132248643,0.0
2019-07-02,1.0,-0.0,-0.0457254550115355,-0.12086644450140988,-1.1360548577287874,-0.9016918738784926,0.0
2019-07-03,1.0,-0.0,-0.04639769452449567,-0.12103746397694523,-1.131860390650016,-0.902753762407941,0.0
2019-07-05,1.0,-0.0,-0.07331593021775117,-0.10648796638227429,-1.1116770660893927,-0.8920157901438941,0.0
2019-07-08,1.0,-0.0,-0.07441120305537875,-0.10607893061744113,-1.1111075747931254,-0.8910884786760026,0.0
2019-07-09,1.0,-0.0,-0.07083783955722375,-0.10557287359246771,-1.1108531077040524,-0.8936001017876456,0.0
2019-07-10,1.0,-0.0,-0.036339977148660656,-0.09724514409038973,-1.1419004697219752,-0.8983750158689855,0.0
2019-07-11,1.0,-0.0,-0.019312085831492583,-0.12395077311454718,-1.1360050489113285,-0.8763016724518775,0.0
2019-07-12,1.0,-0.0,-0.0,-0.13465976423626272,-1.1450757812012724,-0.8388324081581737,0.0
2019-07-15,1.0,-0.0,-0.00863816384445068,-0.1462874606293074,-1.1370567873514827,-0.8264571054354943,0.0
2019-07-16,1.0,-0.0,-0.018268097512561258,-0.19186154705043112,-1.1131443458842505,-0.7782705787482166,0.0
2019-07-17,1.0,-0.0,-0.003018635453565378,-0.19744340058524568,-1.0990913291236717,-0.7806560911751117,0.0
2019-07-18,1.0,-0.0,-0.003351268255188317,-0.20372021521906228,-1.0923904688701,-0.7751268255188317,0.0
2019-07-19,1.0,-0.0,-0.008314991440449988,-0.219888725849841,-1.0616593299095132,-0.7671191000244558,0.0
2019-07-22,1.0,-0.0,-0.028484479610468655,-0.22921485088253193,-1.048995739500913,-0.7365185636031649,0.0
2019-07-23,1.0,-0.0,-0.036840025532690966,-0.2288519407884738,-1.0430408219094804,-0.7308732788230645,0.0
2019-07-24,1.0,-0.0,-0.036861745699462996,-0.24125481629804918,-1.035314462546646,-0.7204271715057189,0.0
2019-07-25,1.0,-0.0,-0.02686069425496438,-0.2453236319539185,-1.0457177504926483,-0.7137789904502048,0.0
2019-07-26,1.0,-0.0,-0.01402193950016621,-0.24205977456105893,-1.047898220059835,-0.7179897857423468,0.0
2019-07-29,1.0,-0.0,-0.0,-0.24434677174901484,-1.0446195816914214,-0.7422249166414064,0.0
2019-07-30,1.0,-0.0,-0.0,-0.24678990984427646,-1.0452296390735514,-0.743496342166773,0.0
2019-07-31,1.0,-0.0,-0.008339651250947688,-0.24618650492797575,-1.0405458680818802,-0.7375284306292647,0.0
2019-08-01,1.0,-0.0,-0.0009934971098265895,-0.23362235067437379,-1.041847302504817,-0.7341040462427746,0.0
2019-08-02,1.0,-0.0,-0.0,-0.24508743464936003,-1.039180337720089,-0.7203593534042425,0.0
2019-08-05,1.0,-0.0,-0.0,-0.23353437153059078,-1.042878146847901,-0.7241275842410058,0.0
2019-08-06,1.0,-0.0,-0.0,-0.23960764617248206,-0.9854639997636423,-0.7293999468195113,0.0
2019-08-07,1.0,-0.0,-0.0,-0.22738987816307402,-0.9777706185567009,-0.7236117619493908,0.0
2019-08-08,1.0,-0.0,-0.0,-0.22989449003516998,-0.9776963657678781,-0.7232121922626026,0.0
2019-08-09,1.0,-0.0,-0.0,-0.23091902575132248,-0.9552113003545893,-0.7203394756728478,0.0
2019-08-12,1.0,-0.0,-0.0,-0.2295908024673482,-0.9593408821059338,-0.7070168833801511,0.0
2019-08-13,1.0,-0.0,-0.0,-0.22590439836904658,-0.9610479743211591,-0.7048089991613892,0.0
2019-08-14,1.0,-0.0,-0.0,-0.2263057765479073,-0.9522656520235212,-0.7039663322956301,0.0
2019-08-15,1.0,-0.0,-0.0,-0.2407549529575623,-0.9368977573121856,-0.6647622296125749,0.0
2019-08-16,1.0,-0.0,-0.0,-0.24506120125249076,-0.9432963279248505,-0.6581838884144606,0.0
2019-08-19,1.0,-0.0,-0.0,-0.24676614092817428,-0.9448541926699194,-0.6450981504595484,0.0
2019-08-20,1.0,-0.0,-0.0,-0.24465766607228778,-0.9466757238685573,-0.639013897144151,0.0
2019-08-21,1.0,-0.0,-0.0,-0.22713664350675028,-0.9593571711009434,-0.6379144777721291,0.0
2019-08-22,1.0,-0.0,-0.0,-0.22578733491364714,-0.9629472852466417,-0.6332543176430748,0.0
2019-08-23,1.0,-0.0,-0.0,-0.22667870953173955,-0.963250444551074,-0.6326173473707979,0.0
2019-08-26,1.0,-0.0,-0.0,-0.22413070800167575,-0.9526881720430109,-0.6160871386677839,0.0
2019-08-27,1.0,-0.0,-0.0,-0.22561863173216887,-0.9583193371402978,-0.6153006382264025,0.0
2019-08-28,1.0,-0.0,-0.0,-0.23331561127123146,-0.9608528975571536,-0.6040518230405462,0.0
2019-08-29,1.0,-0.0,-0.0,-0.2376566468503168,-0.9598649138965643,-0.5935415445588769,0.0
2019-08-30,1.0,-0.0,-0.0,-0.2390795631825273,-0.9574882995319813,-0.5892578560285269,0.0
2019-09-03,1.0,-0.0,-0.0,-0.25019502953304357,-0.9481778669341357,-0.5877911512314722,0.0
2019-09-04,1.0,-0.0,-0.0,-0.2391195736649273,-0.9505384700788275,-0.5859609192850006,0.0
2019-09-05,1.0,-0.0,-0.0,-0.2381665418850345,-0.9529157308044256,-0.5818428860605052,0.0
2019-09-06,1.0,-0.0,-0.0,-0.24463816244638165,-0.9606752456067524,-0.5620866196208663,0.0
2019-09-09,1.0,-0.0,-0.0,-0.24405025459375693,-0.9596800974097852,-0.5635930927606818,0.0
2019-09-10,1.0,-0.0,-0.0,-0.29502667735603905,-0.9565421723384845,-0.5128963591629115,0.0
2019-09-11,1.0,-0.0,-0.0,-0.300027616680475,-0.9532173432753385,-0.5084230875448772,0.0
2019-09-12,1.0,-0.0,-0.0,-0.3019430337822919,-0.9518933539412674,-0.5061547803047031,0.0
2019-09-13,1.0,-0.0,-0.0,-0.2981652641743689,-0.9507518278383226,-0.5100841495378673,0.0
