Date,IWF,IWM,MTUM,SPY,UNH,VLUE,VXX
2018-11-12,-0.24588594493893606,-0.3094338646243014,-0.013092527427033741,-0.525667563651418,1.0,-0.49337611260608566,0.0
2018-11-13,-0.23867232728676185,-0.3060337064196578,-0.0040396243406664095,-0.5301428020069471,1.0,-0.494146404219735,0.0
2018-11-14,-0.2378842140519929,-0.3080926493700565,-0.0034266869347898904,-0.5313168268363693,1.0,-0.4957359647540773,0.0
2018-11-15,-0.23774168600154677,-0.3081722093323021,-0.0027584428976540343,-0.5316576437226089,1.0,-0.49765403454498575,0.0
2018-11-16,-0.235902715223266,-0.3021490155707116,-0.0,-0.532260970274096,1.0,-0.5033586411015314,0.0
2018-11-19,-0.2301505198365489,-0.3081001396575803,-0.0,-0.5399058604458697,1.0,-0.5080949671546061,0.0
2018-11-20,-0.21856148491879349,-0.3039185357050786,-0.0,-0.5415828821861304,1.0,-0.5139468935292602,0.0
2018-11-21,-0.22072926816759836,-0.2994256115698241,-0.0,-0.5406943945843377,1.0,-0.5033847889635367,0.0
2018-11-23,-0.22192897042996979,-0.2893199405524522,-0.0,-0.5460462255931943,1.0,-0.5050991646594578,0.0
2018-11-26,-0.22116591928251123,-0.2941191543882127,-0.0,-0.5441639974375401,1.0,-0.5030108904548367,0.0
2018-11-27,-0.21834820173308453,-0.294036451010966,-0.0,-0.5424963574550753,1.0,-0.5012653050791135,0.0
2018-11-28,-0.2217382392128728,-0.28310443783949985,-0.0,-0.5507584298452393,1.0,-0.5066618837757507,0.0
2018-11-29,-0.2207290226795679,-0.2825218860390109,-0.0,-0.5499667229816209,1.0,-0.5065530128500486,0.0
2018-11-30,-0.22111569084252836,-0.28304446890760604,-0.0,-0.5516243823762832,1.0,-0.5042881646655231,0.0
2018-12-03,-0.219199467676716,-0.28397399805497264,-0.0,-0.5518759277268772,1.0,-0.5041715718892359,0.0
2018-12-04,-0.21787495205216723,-0.2839023142820611,-0.0,-0.5515151515151515,1.0,-0.503925329241785,0.0
2018-12-06,-0.2157967551251415,-0.25289900641428753,-0.0,-0.5536158973713998,1.0,-0.4930700540812476,0.0
2018-12-07,-0.2136980097124022,-0.2532521450318295,-0.0,-0.554311451073145,1.0,-0.49490476310293635,0.0
2018-12-10,-0.2072724538893344,-0.25177927024859664,-0.0,-0.5553077385725742,1.0,-0.49165497193263835,0.0
2018-12-11,-0.2001003638188433,-0.2554259189562163,-0.0,-0.5541086438338979,1.0,-0.4994605444737172,0.0
2018-12-12,-0.20068752666047723,-0.25538855293202517,-0.0,-0.5542368203146564,1.0,-0.49890848869595766,0.0
2018-12-13,-0.20090854331894387,-0.25592310009035235,-0.0,-0.5538851520931634,1.0,-0.49907137837566506,0.0
2018-12-14,-0.20426033721397027,-0.24653753512645524,-0.0,-0.5592884383781613,1.0,-0.4989462063428342,0.0
2018-12-17,-0.20489703666499245,-0.24633350075339025,-0.0,-0.5622049221496735,1.0,-0.4978653942742341,0.0
2018-12-18,-0.20285384692546896,-0.24400641990169525,-0.0,-0.5626191192697362,1.0,-0.4982947136121978,0.0
2018-12-19,-0.19184392699811204,-0.25014474512271867,-0.0,-0.5718313404657017,1.0,-0.5034864694776588,0.0
2018-12-20,-0.19114289298707815,-0.24383389787981433,-0.0,-0.5736544975536318,1.0,-0.5004390917074394,0.0
2018-12-21,-0.1898514664857121,-0.24355977782804292,-0.0,-0.5755108195732489,1.0,-0.5043605016461836,0.0
2018-12-24,-0.18273082315241337,-0.23462847987182053,-0.0,-0.5744792709793711,1.0,-0.5116913679150811,0.0
2018-12-26,-0.1829869935715354,-0.23558578761150148,-0.0,-0.5663028853341308,1.0,-0.506777296058205,0.0
2018-12-27,-0.16919500856373867,-0.2250061169562026,-0.0,-0.5424516760459995,1.0,-0.510129679471495,0.0
2018-12-28,-0.16892553087386242,-0.2251688032097074,-0.0,-0.5423965162931793,1.0,-0.509956942949408,0.0
2018-12-31,-0.16871360767235893,-0.22579145667172285,-0.0,-0.5422762636394775,1.0,-0.509786172138768,0.0
2019-01-02,-0.16844422700587086,-0.22563600782778867,-0.0,-0.5421966731898239,1.0,-0.5099070450097847,0.0
2019-01-03,-0.17366150225534419,-0.22109727397528928,-0.019489115512845656,-0.5528044714649931,1.0,-0.4844087075897235,0.0
2019-01-04,-0.16988199578906135,-0.22146599422220045,-0.01863095529550017,-0.5524653576849631,1.0,-0.4857513587621799,0.0
2019-01-07,-0.14790670722874114,-0.2026896518421942,-0.03921000531170023,-0.5502438553286011,1.0,-0.47433483026703366,0.0
2019-01-08,-0.1486900142206368,-0.1934247631902432,-0.04172190219094218,-0.5545566294680518,1.0,-0.4718841138615055,0.0
2019-01-09,-0.14861673414304993,-0.19291016001542316,-0.04178716020821285,-0.5544148833622518,1.0,-0.4721418931945248,0.0
2019-01-10,-0.14924726002649644,-0.19113573407202217,-0.042057087799590505,-0.555293267493677,1.0,-0.47103456581958325,0.0
2019-01-11,-0.1490638328634425,-0.18901660280970622,-0.042796211956914625,-0.555892913082243,1.0,-0.4729270584833369,0.0
2019-01-14,-0.1468140034260622,-0.18976041691799164,-0.04458706299611552,-0.553888098052935,1.0,-0.47767027770405573,0.0
2019-01-15,-0.15939573290057754,-0.1843826070354637,-0.037014939621020475,-0.5488759486420696,1.0,-0.4568278363801251,0.0
2019-01-16,-0.1681713407606608,-0.18704379562043794,-0.03983384556281214,-0.559906838263542,1.0,-0.4461198616980407,0.0
2019-01-17,-0.1646452979112523,-0.19677062277408797,-0.034627971893348736,-0.5631437096929445,1.0,-0.4472278371354317,0.0
2019-01-18,-0.16181910495394214,-0.19615096346800126,-0.039747588307826216,-0.5620028529290878,1.0,-0.45799182805057903,0.0
2019-01-22,-0.05159906490251367,-0.12411732099390257,-0.0,-0.74800568770636,1.0,-0.4863470946906707,0.0
2019-01-23,-0.04425652886190614,-0.11453213838296232,-0.0,-0.7617085862966175,1.0,-0.48865278982364846,0.0
2019-01-24,-0.04892325480560775,-0.10984246278363925,-0.0,-0.765019029724912,1.0,-0.48504119092354386,0.0
2019-01-25,-0.0,-0.048459641147168345,-0.0,-0.9029356289597137,1.0,-0.46677467717754023,0.0
2019-01-28,-0.0,-0.04585427135678392,-0.0,-0.9044259760340163,1.0,-0.46562137611132587,0.0
2019-01-29,-0.0,-0.045160355486862445,-0.0,-0.9031829598145286,1.0,-0.4666489567233385,0.0
2019-01-30,-0.0,-0.044485231965609676,-0.0,-0.902625159997102,1.0,-0.4679402033472601,0.0
2019-01-31,-0.0,-0.04901510574018127,-0.0,-0.8887009063444109,1.0,-0.4791782477341389,0.0
2019-02-01,-0.0,-0.04574532287266144,-0.0,-0.8995051297525649,1.0,-0.46875075437537717,0.0
2019-02-04,-0.0,-0.04088520322067402,-0.0,-0.903741381804156,1.0,-0.46605756713755364,0.0
2019-02-05,-0.0,-0.03242357815624022,-0.0,-0.8989232288680654,1.0,-0.4775371570351456,0.0
2019-02-06,-0.0,-0.035408682237809436,-0.0,-0.8914358714778122,1.0,-0.4835490635620797,0.0
2019-02-07,-0.0,-0.03499758803666184,-0.0,-0.8837916063675832,1.0,-0.4931982633863965,0.0
2019-02-08,-0.0,-0.036739324595070844,-0.0,-0.8926545489656504,1.0,-0.4844666521833586,0.0
2019-02-11,-0.0,-0.03179885825337058,-0.0,-0.8806024535406292,1.0,-0.5168711283857645,0.0
2019-02-12,-0.0,-0.021886055874100283,-0.0,-0.8957423447602781,1.0,-0.5222886421861657,0.0
2019-02-13,-0.0,-0.013310945636832628,-0.0,-0.8945588163722197,1.0,-0.5255511753540663,0.0
2019-02-14,-0.0,-0.0018283764017552413,-0.0,-0.9059483178937103,1.0,-0.5300828863968795,0.0
2019-02-15,-0.0,-0.012710417174920713,-0.0,-0.9011222249329104,1.0,-0.525786777262747,0.0
2019-02-19,-0.0,-0.015103746608988928,-0.0,-0.9012879732140675,1.0,-0.5276046630984677,0.0
2019-02-20,-0.0,-0.02845558242348746,-0.0,-0.8932854595637625,1.0,-0.5207982218314159,0.0
2019-02-21,-0.0,-0.018999706945394157,-0.0,-0.8963075119663965,1.0,-0.5268389176516558,0.0
2019-02-22,-0.0,-0.008351852304085569,-0.0,-0.9057608244401573,1.0,-0.5279249798529878,0.0
2019-02-25,-0.0,-0.0035516582569930922,-0.0,-0.9138784108166363,1.0,-0.5319894185078137,0.0
2019-02-26,-0.0,-0.01033401900284063,-0.0,-0.9101038299539621,1.0,-0.5283818199627779,0.0
2019-02-27,-0.0,-0.01348512239214345,-0.0,-0.921068060780769,1.0,-0.5084037719255387,0.0
2019-02-28,-0.0,-0.0,-0.0,-0.9222507413591168,1.0,-0.5697126766179073,0.0
2019-03-01,-0.0,-0.0074400661339211905,-0.0,-0.9035045968085373,1.0,-0.5941531601493023,0.0
2019-03-04,-0.0,-0.01532249974922259,-0.0,-0.8978082054368542,1.0,-0.5946433945230214,0.0
2019-03-05,-0.0,-0.034221306261608526,-0.0,-0.8912042337735033,1.0,-0.618909498002697,0.0
2019-03-06,-0.0,-0.030773552621498074,-0.0,-0.9108205429425136,1.0,-0.6122276987511812,0.0
2019-03-07,-0.0,-0.037868948480912726,-0.0,-0.9064354292408384,1.0,-0.602388774288843,0.0
2019-03-08,-0.0,-0.02385138750860026,-0.0,-0.92322197589379,1.0,-0.6011517977728512,0.0
2019-03-11,-0.0,-0.02537719388278764,-0.0,-0.9172482808169968,1.0,-0.6233449656163399,0.0
2019-03-12,-0.0,-0.015272107085637502,-0.0,-0.9269729701793374,1.0,-0.6418677967853637,0.0
2019-03-13,-0.0,-0.024433942667220605,-0.0,-0.9319952222683839,1.0,-0.6401641046946406,0.0
2019-03-14,-0.0,-0.019917618228270505,-0.0,-0.9431670055790188,1.0,-0.6439334688982742,0.0
2019-03-15,-0.0,-0.0,-0.0,-0.9379824812205962,1.0,-0.6612429496010189,0.0
2019-03-18,-0.0,-0.02202677662656262,-0.0,-0.930292037476838,1.0,-0.6574888430722655,0.0
2019-03-19,-0.0,-0.02330238485344984,-0.0,-0.9271540402070166,1.0,-0.6502561701906321,0.0
2019-03-20,-0.0,-0.01818418314255983,-0.0,-0.9292143600416233,1.0,-0.6540842872008324,0.0
2019-03-21,-0.0,-0.02206535947712418,-0.0,-0.9150326797385621,1.0,-0.6772549019607843,0.0
2019-03-22,-0.0,-0.02222862984612965,-0.0,-0.9295132244619781,1.0,-0.6695850481008676,0.0
2019-03-25,-0.0,-0.0,-0.005578873276154227,-0.9369900153810058,1.0,-0.6644073098881618,0.0
2019-03-26,-0.0,-0.0,-0.01050348809865963,-0.9341572387845217,1.0,-0.66814725785802,0.0
2019-03-27,-0.0,-0.0,-0.011999165275459099,-0.9369782971619367,1.0,-0.6595367278797998,0.0
2019-03-28,-0.0,-0.0,-0.015527139874739042,-0.9323851774530272,1.0,-0.6616910229645094,0.0
2019-03-29,-0.0,-0.0,-0.02032456689626383,-0.927128991859737,1.0,-0.661605092882488,0.0
2019-04-01,-0.0,-0.0,-0.02452933364580892,-0.9197458531885531,1.0,-0.6597140848371221,0.0
2019-04-02,-0.0,-0.0,-0.04953504546508333,-0.8985600577007289,1.0,-0.6278045387805569,0.0
2019-04-03,-0.0,-0.0,-0.05247985998507194,-0.8899441484570046,1.0,-0.631379816230407,0.0
2019-04-04,-0.0,-0.0,-0.04746199433135789,-0.8897706776603969,1.0,-0.6393970626127287,0.0
2019-04-05,-0.0,-0.0,-0.04448687843521792,-0.8914922715660724,1.0,-0.6444662348721389,0.0
2019-04-08,-0.0,-0.0,-0.0435982767071692,-0.8913912751850993,1.0,-0.6447643371256095,0.0
2019-04-09,-0.0,-0.0,-0.054170649169486704,-0.9017850223450699,1.0,-0.6273152333961923,0.0
2019-04-10,-0.0,-0.0,-0.060495006064985674,-0.9021085503393812,1.0,-0.6182672206880533,0.0
2019-04-11,-0.0,-0.0,-0.0653106585340639,-0.9122299183293704,1.0,-0.606973017678073,0.0
2019-04-12,-0.0,-0.0,-0.07181248525209093,-0.935895755224037,1.0,-0.614142261608243,0.0
2019-04-15,-0.0,-0.0,-0.08044434903939036,-0.9382580229687667,1.0,-0.6645379413974455,0.0
2019-04-16,-0.0,-0.0,-0.09095826684337219,-0.9504503286181808,1.0,-0.6632677900089254,0.0
2019-04-17,-0.0,-0.0,-0.12411415437655621,-0.988070156237174,1.0,-0.6240183872821299,0.0
2019-04-18,-0.0,-0.0,-0.13001864853005704,-0.9883995173321632,1.0,-0.624012724879333,0.0
2019-04-22,-0.0,-0.0,-0.12432701068499959,-1.002484883624617,1.0,-0.6341423010022363,0.0
2019-04-23,-0.0,-0.0,-0.13001662971175165,-1.0248059866962307,1.0,-0.6168237250554324,0.0
2019-04-24,-0.0,-0.0,-0.1345226882375755,-1.0186436921713113,1.0,-0.6170701977948917,0.0
2019-04-25,-0.0,-0.0,-0.15060274275602742,-1.0098706038487062,1.0,-0.6044016810440168,0.0
2019-04-26,-0.0,-0.0,-0.1591022030810005,-1.0098282811550992,1.0,-0.5918226492187069,0.0
2019-04-29,-0.0,-0.0,-0.17158421591129056,-1.0144622957166165,1.0,-0.5792107955645273,0.0
2019-04-30,-0.0,-0.0,-0.17458654906284451,-1.0142502756339582,1.0,-0.5674751929437707,0.0
2019-05-01,-0.0,-0.014186946902654868,-0.15843473451327436,-1.0291205752212391,1.0,-0.5637444690265487,0.0
2019-05-02,-0.0,-0.010529224816913086,-0.15785546497167333,-1.0282713831698218,1.0,-0.5669199944728478,0.0
2019-05-03,-0.0,-0.010386740331491713,-0.16060773480662982,-1.026049723756906,1.0,-0.5653591160220995,0.0
2019-05-06,-0.0,-0.0,-0.16647822849736646,-1.0182830984750295,1.0,-0.5728704188842622,0.0
2019-05-07,-0.0,-0.005019940318487325,-0.17829154697827482,-1.0239841592994394,1.0,-0.5815600858967566,0.0
2019-05-08,-0.0,-0.006848365541908116,-0.20120886128594004,-0.9765436548645577,1.0,-0.587989020434192,0.0
2019-05-09,-0.0,-0.00504476536297364,-0.2050891149485822,-0.9816226404634533,1.0,-0.5800925797599579,0.0
2019-05-10,-0.0,-0.005901584838745428,-0.20625069267427684,-0.9791643577524104,1.0,-0.5793527651557132,0.0
2019-05-13,-0.0,-0.002243208064471461,-0.20817524716829597,-0.9780941039630008,1.0,-0.5809078069179429,0.0
2019-05-14,-0.0,-0.0,-0.2654687885178997,-0.9222931332000328,1.0,-0.5512887233284943,0.0
2019-05-15,-0.0,-0.0,-0.2798177726549207,-0.9310609802952962,1.0,-0.5335089741478676,0.0
2019-05-16,-0.0,-0.0,-0.2806286168783083,-0.9266339376319903,1.0,-0.5353939826115576,0.0
2019-05-17,-0.0,-0.0,-0.28494180939833114,-0.9124670619235837,1.0,-0.5474308300395258,0.0
2019-05-20,-0.0,-0.0,-0.29780089725593817,-0.9095037569152011,1.0,-0.5450416976302536,0.0
2019-05-21,-0.0,-0.0,-0.3092735148856331,-0.9010843473222415,1.0,-0.5487680379659521,0.0
2019-05-22,-0.0,-0.0,-0.30902672439945944,-0.9007970434926501,1.0,-0.548084613475275,0.0
2019-05-23,-0.0,-0.0,-0.31721363423438315,-0.8993965445978342,1.0,-0.5388939406464412,0.0
2019-05-24,-0.0,-0.0,-0.3202716823406479,-0.8947918385304956,1.0,-0.5347852389594676,0.0
2019-05-28,-0.0,-0.0,-0.3232362068492022,-0.8922362892373603,1.0,-0.5308269024798835,0.0
2019-05-29,-0.0,-0.0,-0.3216102510517777,-0.8947947314873373,1.0,-0.5333131685319108,0.0
2019-05-30,-0.0,-0.0,-0.3208081363386476,-0.8922484881803189,1.0,-0.5357064321055525,0.0
2019-05-31,-0.0,-0.0,-0.3201000054948074,-0.8902686960822023,1.0,-0.5370350019231825,0.0
2019-06-03,-0.0,-0.0,-0.3357308901955422,-0.8866949268426091,1.0,-0.5124299193217559,0.0
2019-06-04,-0.0,-0.0,-0.3494378941595832,-0.9171373731834384,1.0,-0.4754044420071291,0.0
2019-06-05,-0.0,-0.0,-0.36062987843019934,-0.9169137044793167,1.0,-0.44211156136963203,0.0
2019-06-06,-0.0,-0.0,-0.35764776249252356,-0.9121853080311022,1.0,-0.4488880430645425,0.0
2019-06-07,-0.0,-0.0,-0.3598357088456098,-0.905940594059406,1.0,-0.45427592209770423,0.0
2019-06-10,-0.0,-0.0,-0.3725159711839065,-0.8931629740383309,1.0,-0.45282044311540026,0.0
2019-06-11,-0.0,-0.0,-0.38309813109573365,-0.8912166948182858,1.0,-0.4500354165531521,0.0
2019-06-12,-0.0,-0.0,-0.3885664459522058,-0.8895337747622551,1.0,-0.4467424180495382,0.0
2019-06-13,-0.0,-0.0,-0.3955588291458657,-0.883623864473361,1.0,-0.4487819516054232,0.0
2019-06-14,-0.0,-0.0,-0.41333260804525795,-0.8798106998123317,1.0,-0.4267141730356026,0.0
2019-06-17,-0.0,-0.0,-0.4128465326332399,-0.8855456103599314,1.0,-0.42217808852735533,0.0
2019-06-18,-0.0,-0.0,-0.41164631327005197,-0.8868550602442409,1.0,-0.4213289090760736,0.0
2019-06-19,-0.0,-0.0,-0.42293595417153096,-0.8836369559905519,1.0,-0.4084109358455733,0.0
2019-06-20,-0.0,-0.0,-0.43001658825768907,-0.880183830527833,1.0,-0.40915889375356923,0.0
2019-06-21,-0.0,-0.0,-0.4284741700934071,-0.8738596443451977,1.0,-0.42090357016421126,0.0
2019-06-24,-0.0,-0.0,-0.41805297143482545,-0.8860402758016854,1.0,-0.43203458465579514,0.0
2019-06-25,-0.0,-0.0,-0.4173465476646772,-0.8850407928598807,1.0,-0.43541586814871597,0.0
2019-06-26,-0.0,-0.0,-0.412054794520548,-0.874986301369863,1.0,-0.45265753424657534,0.0
2019-06-27,-0.0,-0.0,-0.4275041885248153,-0.8842593864154467,1.0,-0.43481007443214587,0.0
2019-06-28,-0.0,-0.0,-0.42986959505833905,-0.8778311599176389,1.0,-0.43766643788606724,0.0
2019-07-01,-0.0,-0.0,-0.4342372509194708,-0.8895537135642532,1.0,-0.42089806224954707,0.0
2019-07-02,-0.0,-0.0,-0.4362302636961087,-0.8742057756810558,1.0,-0.41651441193313515,0.0
2019-07-03,-0.0,-0.0,-0.43692909960852544,-0.8720911265767726,1.0,-0.40955306655067425,0.0
2019-07-05,-0.0,-0.0,-0.4345003666784366,-0.8697884129614037,1.0,-0.4118477877067659,0.0
2019-07-08,-0.0,-0.0,-0.43088966810731466,-0.8711571393623094,1.0,-0.41615700345211887,0.0
2019-07-09,-0.0,-0.0,-0.43112210234529985,-0.8695817593825583,1.0,-0.4169089871456912,0.0
2019-07-10,-0.0,-0.0,-0.4288045251822038,-0.870825628195366,1.0,-0.4198303056673556,0.0
2019-07-11,-0.0,-0.0,-0.4343863086006584,-0.8717383614942997,1.0,-0.41476886240579,0.0
2019-07-12,-0.0,-0.0,-0.4290290234527324,-0.9167177316026963,1.0,-0.4396133920115871,0.0
2019-07-15,-0.0,-0.0,-0.438489238757223,-0.9065963207994864,1.0,-0.4464171063283366,0.0
2019-07-16,-0.0,-0.0,-0.4440536013400335,-0.9048297040759352,1.0,-0.4428531546621998,0.0
2019-07-17,-0.0,-0.0,-0.4423162832253742,-0.9071923162832254,1.0,-0.4425117266026357,0.0
2019-07-18,-0.0,-0.0,-0.4473471210471964,-0.907672555750928,1.0,-0.43601551815568396,0.0
2019-07-19,-0.0,-0.0,-0.4402491023339317,-0.9334324506283662,1.0,-0.43155296229802514,0.0
2019-07-22,-0.0,-0.0,-0.44056611721097416,-0.9380247676279801,1.0,-0.4295302013422819,0.0
2019-07-23,-0.0,-0.0,-0.43948758287448025,-0.9382795819755029,1.0,-0.4315372513765592,0.0
2019-07-24,-0.0,-0.0,-0.4476535309307286,-0.9343493881217021,1.0,-0.42480633209834967,0.0
2019-07-25,-0.0,-0.0,-0.454200618151166,-0.9572351784209047,1.0,-0.3983422309637539,0.0
2019-07-26,-0.0,-0.0,-0.45136022909121537,-0.9586737415424352,1.0,-0.3974844886156265,0.0
2019-07-29,-0.0,-0.0,-0.45100852392606966,-0.9630911188004613,1.0,-0.3991054097392185,0.0
2019-07-30,-0.0,-0.0,-0.45310521428370426,-0.9577341925317274,1.0,-0.40312913301629283,0.0
2019-07-31,-0.0,-0.0,-0.4537803298992287,-0.9573833248888137,1.0,-0.4037043292236671,0.0
2019-08-01,-0.0,-0.0,-0.45788257831868384,-0.9547554654045526,1.0,-0.4046089700247915,0.0
2019-08-02,-0.0,-0.0,-0.4695170006755236,-0.9505460481873452,1.0,-0.39461832920513396,0.0
2019-08-05,-0.0,-0.0,-0.46014237879512654,-0.9590027856720786,1.0,-0.3946931539998312,0.0
2019-08-06,-0.0,-0.0,-0.4623378066738907,-0.9169514600872439,1.0,-0.3991553443916535,0.0
2019-08-07,-0.0,-0.0,-0.45668811002661935,-0.9109083850931677,1.0,-0.4052795031055901,0.0
2019-08-08,-0.0,-0.0,-0.45615932983828467,-0.9115974591550858,1.0,-0.40609137055837563,0.0
2019-08-09,-0.0,-0.0,-0.4496507165143441,-0.8944970593919983,1.0,-0.4169864980534003,0.0
2019-08-12,-0.0,-0.0,-0.45789778525526104,-0.9011777036158534,1.0,-0.3990126044625865,0.0
2019-08-13,-0.0,-0.0,-0.45580971827488204,-0.9060456389172483,1.0,-0.39745040147898786,0.0
2019-08-14,-0.0,-0.0,-0.45502426649018307,-0.9074840061769247,1.0,-0.3950474299580851,0.0
2019-08-15,-0.0,-0.0,-0.4691536323505368,-0.8898305084745763,1.0,-0.36595999782004474,0.0
2019-08-16,-0.0,-0.0,-0.47044073155441685,-0.8893128730682222,1.0,-0.3658317206792227,0.0
2019-08-19,-0.0,-0.0,-0.47339399701208745,-0.8905337498302323,1.0,-0.35235637647697954,0.0
2019-08-20,-0.0,-0.0,-0.47976032318412276,-0.8883496461784562,1.0,-0.3431662283436813,0.0
2019-08-21,-0.0,-0.0,-0.4910585872839272,-0.882065615587094,1.0,-0.3405063634636781,0.0
2019-08-22,-0.0,-0.0,-0.4825222198135704,-0.8819640147409495,1.0,-0.34527422501625843,0.0
2019-08-23,-0.0,-0.0,-0.4859418037034006,-0.9001336278600451,1.0,-0.3410237530338978,0.0
2019-08-26,-0.0,-0.0,-0.49549694435509806,-0.8779350273399806,1.0,-0.30695829312747935,0.0
2019-08-27,-0.0,-0.0,-0.49176817025833225,-0.8741533931200642,1.0,-0.31109623878998793,0.0
2019-08-28,-0.0,-0.0,-0.47253429836880195,-0.8862212379820676,1.0,-0.34190342443556226,0.0
2019-08-29,-0.0,-0.0,-0.4696891822436227,-0.8869261774014662,1.0,-0.34850001352557686,0.0
2019-08-30,-0.0,-0.0,-0.47084402430790007,-0.8863200540175556,1.0,-0.34371370695476033,0.0
2019-09-03,-0.0,-0.0,-0.4740161316515996,-0.8761976939316841,1.0,-0.356439127375088,0.0
2019-09-04,-0.0,-0.0,-0.4809458032014301,-0.8727824273448715,1.0,-0.3547574551068498,0.0
2019-09-05,-0.0,-0.0,-0.4857645943383449,-0.8922118380062305,1.0,-0.33094947853176215,0.0
2019-09-06,-0.0,-0.0,-0.4882978435563733,-0.8958305148948835,1.0,-0.3215725533699505,0.0
2019-09-09,-0.0,-0.0,-0.4890692640692641,-0.8964556277056278,1.0,-0.32010281385281386,0.0
