Date,IWF,IWM,KEN,MTUM,SPY,VLUE,VXX
2018-11-02,-0.284516158439309,-1.0598933406262818,1.0,-0.0,-1.1582114043484206,-1.0554719905191667,0.0
2018-11-05,-0.2796281951975213,-1.0733585455870962,1.0,-0.0,-1.1590194559620903,-1.044425206178521,0.0
2018-11-06,-0.2918170603554621,-1.0869009000776715,1.0,-0.0,-1.1548864622835473,-1.0352720793164893,0.0
2018-11-07,-0.2904742343329225,-1.0869505682596192,1.0,-0.0,-1.152540052033411,-1.0344150805605001,0.0
2018-11-08,-0.2554770794907553,-1.0779612218273427,1.0,-0.0,-1.132574564757749,-1.0326150524090152,0.0
2018-11-09,-0.25574279581677856,-1.1007443942092523,1.0,-0.0,-1.1595652372471117,-1.050737543955793,0.0
2018-11-12,-0.2536622976098689,-1.0749240328359564,1.0,-0.0,-1.1635448319651684,-1.0431765612952968,0.0
2018-11-13,-0.20586909484313018,-1.074828705373242,1.0,-0.0,-1.1806256761630003,-1.0464298593580958,0.0
2018-11-14,-0.20678775859737683,-1.0739622301347636,1.0,-0.0,-1.1805561815477532,-1.045837652679497,0.0
2018-11-15,-0.20508665316227775,-1.07305874409183,1.0,-0.0,-1.1807337384650012,-1.0425388251181635,0.0
2018-11-16,-0.19722008421243264,-1.0648797935437133,1.0,-0.0,-1.194231901118305,-1.0711730882419521,0.0
2018-11-19,-0.19941149841557265,-1.0640561339972838,1.0,-0.0,-1.1928927116342236,-1.0705749207786328,0.0
2018-11-20,-0.12551792469825257,-1.0533687623851558,1.0,-0.0,-1.2092415780940373,-1.1155647631057468,0.0
2018-11-21,-0.14163592189327814,-1.0579951408260595,1.0,-0.0,-1.2258616035274001,-1.0737424637811572,0.0
2018-11-23,-0.14921632950610533,-1.0380900309823218,1.0,-0.0,-1.269181702205212,-1.0997357390195006,0.0
2018-11-26,-0.1480098369614719,-1.0438109117405956,1.0,-0.0,-1.2659622916476911,-1.0963657892339922,0.0
2018-11-27,-0.13106664252082578,-1.0494386091995653,1.0,-0.0,-1.258783049619703,-1.0880568634552699,0.0
2018-11-28,-0.13606028964452718,-1.0382712126027147,1.0,-0.0,-1.2696690425387025,-1.095836927407273,0.0
2018-11-29,-0.11919020378977477,-1.014792634966035,1.0,-0.0,-1.2498212370396855,-1.0852699320700752,0.0
2018-11-30,-0.12139066294863722,-1.0259512458397049,1.0,-0.0,-1.2647746694252047,-1.0854996851668615,0.0
2018-12-03,-0.12161007420733079,-1.0259051045648753,1.0,-0.0,-1.26453789071284,-1.085405891612323,0.0
2018-12-04,-0.10961848468565287,-1.0286584273687982,1.0,-0.0,-1.258149740283002,-1.081452624037256,0.0
2018-12-06,-0.0957000524383849,-0.9268047544135641,1.0,-0.0,-1.2941793392763503,-1.05318126201713,0.0
2018-12-07,-0.08682871182871182,-0.9335731835731835,1.0,-0.0,-1.301991926991927,-1.065110565110565,0.0
2018-12-10,-0.036079113236252985,-0.9486633340578134,1.0,-0.0,-1.3174092588567703,-1.0446859378396,0.0
2018-12-11,-0.001289691363515076,-0.994085208574224,1.0,-0.0,-1.3422129324913281,-1.1096237658987815,0.0
2018-12-12,-0.0077862800375889385,-1.001476708282991,1.0,-0.0,-1.3541862442386003,-1.1113796035262005,0.0
2018-12-13,-0.008672329012069737,-0.9988377291014752,1.0,-0.0,-1.3533303531515422,-1.1094322753687975,0.0
2018-12-14,-0.016088666428316054,-0.9796210225241331,1.0,-0.0,-1.3638720057204148,-1.109447622452628,0.0
2018-12-17,-0.0,-0.972924988903684,1.0,-0.0,-1.3431424766977362,-1.1224589436307146,0.0
2018-12-18,-0.0,-0.9507646070891895,1.0,-0.0,-1.3378414213736411,-1.1310881287014938,0.0
2018-12-19,-0.0,-0.9509812588401698,1.0,-0.0,-1.3379596888260257,-1.131143917963225,0.0
2018-12-20,-0.0,-0.9305837675527687,1.0,-0.0,-1.3579440077717921,-1.127263092819924,0.0
2018-12-21,-0.0,-0.923925413639149,1.0,-0.0,-1.3549417841197584,-1.0982666549943099,0.0
2018-12-24,-0.0,-0.8806513078122294,1.0,-0.0,-1.3335354235232981,-1.116360644379006,0.0
2018-12-26,-0.0,-0.8749035080195557,1.0,-0.0,-1.31250536066558,-1.101080710180976,0.0
2018-12-27,-0.0,-0.8253525814369514,1.0,-0.0,-1.1937845821025919,-1.1410741773099806,0.0
2018-12-28,-0.0,-0.825889509207566,1.0,-0.0,-1.1964419631697356,-1.1439880009999166,0.0
2018-12-31,-0.0,-0.8276034504313039,1.0,-0.0,-1.196066174938534,-1.143559611618119,0.0
2019-01-02,-0.0,-0.8262408394403731,1.0,-0.0,-1.191788807461692,-1.1459027315123251,0.0
2019-01-03,-0.0,-0.8819601040763226,1.0,-0.0,-1.2105377276669558,-1.2440589765828276,0.0
2019-01-04,-0.0,-0.8913062246395579,1.0,-0.0,-1.1713718380385045,-1.2539929206595872,0.0
2019-01-07,-0.0,-0.8378503883823033,1.0,-0.0,-1.1620229652144545,-1.221631205673759,0.0
2019-01-08,-0.0,-0.8129185386115113,1.0,-0.0,-1.198736967025515,-1.2267101805543783,0.0
2019-01-09,-0.0,-0.9336817444584611,1.0,-0.0,-1.289917102180573,-1.2817174265633449,0.0
2019-01-10,-0.0,-0.9324567723342939,1.0,-0.0,-1.289760446685879,-1.2806646253602305,0.0
2019-01-11,-0.0,-0.9147704139334992,1.0,-0.0,-1.3031440850486316,-1.305994118977607,0.0
2019-01-14,-0.0,-0.9157813842050541,1.0,-0.0,-1.3046878531711947,-1.3001672618778535,0.0
2019-01-15,-0.0,-0.9092638731596829,1.0,-0.0,-1.3034654586636467,-1.3172366930917327,0.0
2019-01-16,-0.0,-0.9075225225225225,1.0,-0.0,-1.269279279279279,-1.3277027027027026,0.0
2019-01-17,-0.0,-0.8998337302835573,1.0,-0.0,-1.2663910483979688,-1.3275064036309712,0.0
2019-01-18,-0.0,-0.9020855104729882,1.0,-0.0,-1.2779317551910583,-1.3635785360534325,0.0
2019-01-22,-0.0,-0.8189942009696739,1.0,-0.0,-1.447571061888012,-1.486738283106759,0.0
2019-01-23,-0.0,-0.749057773961166,1.0,-0.0,-1.4726873717856974,-1.5490196078431373,0.0
2019-01-24,-0.0,-0.7256494277437431,1.0,-0.0,-1.4940399867027592,-1.5292776748824617,0.0
2019-01-25,-0.0,-0.5789605322395077,1.0,-0.0,-1.7583912760742333,-1.664899204642089,0.0
2019-01-28,-0.0,-0.5257932548393534,1.0,-0.0,-1.8163041309119936,-1.6469267611255238,0.0
2019-01-29,-0.0,-0.5017290632987521,1.0,-0.0,-1.827544730115772,-1.6825038841277,0.0
2019-01-30,-0.0,-0.5042919532152,1.0,-0.0,-1.8305807941368406,-1.6849555745193516,0.0
2019-01-31,-0.0,-0.5201773389087612,1.0,-0.0,-1.8055317648244242,-1.7123280769812081,0.0
2019-02-01,-0.0,-0.5169538632573651,1.0,-0.0,-1.824043660619536,-1.7123149224316538,0.0
2019-02-04,-0.0,-0.5100956429330499,1.0,-0.0,-1.8212641060675065,-1.72911289914478,0.0
2019-02-05,-0.0,-0.4877554124626071,1.0,-0.0,-1.804238706079197,-1.7781777620037522,0.0
2019-02-06,-0.0,-0.47541649735879726,1.0,-0.0,-1.8173506704591629,-1.7864689150751727,0.0
2019-02-07,-0.0,-0.48494188984335523,1.0,-0.0,-1.8118746841839313,-1.756189994946943,0.0
2019-02-08,-0.0,-0.4844843322178278,1.0,-0.0,-1.8415475103944834,-1.7444985295608966,0.0
2019-02-11,-0.0,-0.4632667617689015,1.0,-0.0,-1.8504687181577337,-1.7810271041369472,0.0
2019-02-12,-0.0,-0.4927662630822901,1.0,-0.0,-1.8583008413708186,-1.7792427662630823,0.0
2019-02-13,-0.0,-0.5297219804413495,1.0,-0.0,-1.8400491526291534,-1.750294403768368,0.0
2019-02-14,-0.0,-0.5024460579844482,1.0,-0.0,-1.8840311035583708,-1.7631185951902777,0.0
2019-02-15,-0.0,-0.5050453047775948,1.0,-0.0,-1.882001647446458,-1.76127471169687,0.0
2019-02-19,-0.0,-0.47363020726451877,1.0,-0.0,-1.903704083726657,-1.7529755797250153,0.0
2019-02-20,-0.0,-0.4652187275893863,1.0,-0.0,-1.905644913431001,-1.7515623399241882,0.0
2019-02-21,-0.0,-0.5130452301803163,1.0,-0.0,-1.8517175380276016,-1.6720056411806183,0.0
2019-02-22,-0.0,-0.5027927338600111,1.0,-0.0,-1.8662003723645146,-1.6629597946963217,0.0
2019-02-25,-0.0,-0.4958451560599919,1.0,-0.0,-1.8909606809890553,-1.6800263477908388,0.0
2019-02-26,-0.0,-0.49931725079654077,1.0,-0.0,-1.8779143276184695,-1.6801699286906389,0.0
2019-02-27,-0.0,-0.5024782520736394,1.0,-0.0,-1.8753287477240541,-1.6798502933441228,0.0
2019-02-28,-0.0,-0.4978042501640503,1.0,-0.0,-1.8648225733178536,-1.6851244258240372,0.0
2019-03-01,-0.0,-0.49856140527989495,1.0,-0.0,-1.8650244813487455,-1.6841148856695773,0.0
2019-03-04,-0.0,-0.48829819429032584,1.0,-0.0,-1.8602340361141938,-1.695299102189045,0.0
2019-03-05,-0.0,-0.46732472791698304,1.0,-0.0,-1.8976967856238927,-1.6969374841812197,0.0
2019-03-06,-0.0,-0.4643399858170398,1.0,-0.0,-1.9104953905379394,-1.690507547360956,0.0
2019-03-07,-0.0,-0.4098775427588301,1.0,-0.0,-1.9740916911243804,-1.676247343386297,0.0
2019-03-08,-0.0,-0.377392467585923,1.0,-0.0,-2.0644165466145297,-1.7033340193455444,0.0
2019-03-11,-0.0,-0.37731915780696273,1.0,-0.0,-2.0598290598290596,-1.7744423598082135,0.0
2019-03-12,-0.0,-0.2110915049155533,1.0,-0.0,-1.995916309553819,-1.8345853289639527,0.0
2019-03-13,-0.0,-0.24375700744062784,1.0,-0.0,-2.0130975435735396,-1.8394149424115787,0.0
2019-03-14,-0.0,-0.2503943418307637,1.0,-0.0,-2.001933547041164,-1.8359537984022793,0.0
2019-03-15,-0.0,-0.2141884050658459,1.0,-0.0,-1.978959584237348,-1.8524648064988143,0.0
2019-03-18,-0.0,-0.2492287124640066,1.0,-0.0,-2.0079699712052657,-1.884718222953517,0.0
2019-03-19,-0.0,-0.2571798188874515,1.0,-0.0,-2.0071927554980595,-1.9102716688227683,0.0
2019-03-20,-0.0,-0.25375469336670836,1.0,-0.0,-2.0210158531497706,-1.9400292031706299,0.0
2019-03-21,-0.0,-0.2555132683384599,1.0,-0.0,-2.0576612272561388,-1.9003701579688232,0.0
2019-03-22,-0.0,-0.25517532741867344,1.0,-0.0,-2.13059780312632,-1.8951732150401353,0.0
2019-03-25,-0.0,-0.15154531428855822,1.0,-0.0,-2.021699099188772,-1.8036131986263872,0.0
2019-03-26,-0.0,-0.14990167901981546,1.0,-0.0,-2.024857560631271,-1.8673423082740885,0.0
2019-03-27,-0.0,-0.17473378509196513,1.0,-0.0,-1.8972410454985478,-1.768247821878025,0.0
2019-03-28,-0.0,-0.16643275419832548,1.0,-0.0,-1.8831244253012631,-1.789962735324009,0.0
2019-03-29,-0.0,-0.15317541055079203,1.0,-0.0,-1.8887274136511167,-1.80235430896672,0.0
2019-04-01,-0.0,-0.17029126213592233,1.0,-0.0,-1.8933980582524272,-1.7906796116504855,0.0
2019-04-02,-0.0,-0.1957271507951715,1.0,-0.0,-1.90041195631347,-1.6940026825062273,0.0
2019-04-03,-0.0,-0.198678350811665,1.0,-0.0,-1.8897667959584352,-1.7001388689364556,0.0
2019-04-04,-0.0,-0.19474616010335422,1.0,-0.0,-1.8738695631369922,-1.7163022154170056,0.0
2019-04-05,-0.0,-0.18744563641635253,1.0,-0.0,-1.9197835121291196,-1.7250410747076448,0.0
2019-04-08,-0.0,-0.18112552442494095,1.0,-0.0,-1.9224574432174375,-1.7187153397309158,0.0
2019-04-09,-0.0,-0.16503584576632435,1.0,-0.0,-1.971081185816702,-1.7079538849060258,0.0
2019-04-10,-0.0,-0.13780369290573372,1.0,-0.0,-2.016520894071914,-1.7047619047619047,0.0
2019-04-11,-0.0,-0.12391262323603325,1.0,-0.0,-2.046056446936014,-1.6628165474579548,0.0
2019-04-12,-0.0,-0.12621218700246054,1.0,-0.0,-2.0381145365947795,-1.6602981618179184,0.0
2019-04-15,-0.0,-0.12855968669922158,1.0,-0.0,-2.034231010975197,-1.6720978581443695,0.0
2019-04-16,-0.0,-0.1299492385786802,1.0,-0.0,-2.034276045443558,-1.670195794053662,0.0
2019-04-17,-0.0,-0.11884114141756696,1.0,-0.0,-2.0651131243641294,-1.660723802141369,0.0
2019-04-18,-0.0,-0.11061090134572561,1.0,-0.0,-2.0424532868622327,-1.687675476812857,0.0
2019-04-22,-0.0,-0.13312784382797593,1.0,-0.0,-2.0595919565536476,-1.6998385439600765,0.0
2019-04-23,-0.0,-0.15827582855476724,1.0,-0.0,-2.0544270580231316,-1.6469044610749344,0.0
2019-04-24,-0.0,-0.12713877175124813,1.0,-0.0,-2.0571470117783917,-1.6627890068343756,0.0
2019-04-25,-0.0,-0.1166093151747201,1.0,-0.0,-2.0713420249115493,-1.6586536131439924,0.0
2019-04-26,-0.0,-0.0963727057000339,1.0,-0.0,-2.081795728606712,-1.6646810983582738,0.0
2019-04-29,-0.0,-0.08543614084370611,1.0,-0.0,-2.0816099191165787,-1.6762241487867489,0.0
2019-04-30,-0.0,-0.0909090909090909,1.0,-0.0,-2.082214278813641,-1.6573277944159985,0.0
2019-05-01,-0.0,-0.09133104481941691,1.0,-0.0,-2.0895904849393223,-1.6539670260600492,0.0
2019-05-02,-0.0,-0.09227871939736346,1.0,-0.0,-2.06190545173596,-1.6746342170070985,0.0
2019-05-03,-0.0,-0.07120038722168441,1.0,-0.0,-2.0836882865440463,-1.685382381413359,0.0
2019-05-06,-0.0,-0.025943282284168315,1.0,-0.0,-2.1002463887144307,-1.7049615923474564,0.0
2019-05-07,-0.0,-0.035591496779816954,1.0,-0.0,-2.0989298339063485,-1.7078591835746453,0.0
2019-05-08,-0.0,-0.05869096140014384,1.0,-0.0,-2.045360824742268,-1.6909614001438504,0.0
2019-05-09,-0.0,-0.05766465343687087,1.0,-0.0,-2.051577030006711,-1.6841625922730323,0.0
2019-05-10,-0.0,-0.05875587079459407,1.0,-0.0,-2.0555449055880377,-1.678232531390779,0.0
2019-05-13,-0.0,-0.057131920187568776,1.0,-0.0,-2.0520120579932053,-1.6757739604765776,0.0
2019-05-14,-0.0,-0.0,1.0,-0.0,-2.042262739597943,-1.6328658251519401,0.0
2019-05-15,-0.0,-0.0,1.0,-0.0,-2.056701512040321,-1.610089602389397,0.0
2019-05-16,-0.0,-0.0,1.0,-0.0,-2.0556490047659097,-1.6168115129427156,0.0
2019-05-17,-0.0,-0.0,1.0,-0.0,-2.0260243891043315,-1.6462645423538755,0.0
2019-05-20,-0.0,-0.0,1.0,-0.0,-2.031287999251707,-1.6455429800766999,0.0
2019-05-21,-0.0,-0.0,1.0,-0.0,-2.0276181129959343,-1.6454974531520163,0.0
2019-05-22,-0.0,-0.0,1.0,-0.0,-2.0318697214315713,-1.634268116280155,0.0
2019-05-23,-0.0,-0.0,1.0,-0.0,-2.0545607162842754,-1.6087483678418206,0.0
2019-05-24,-0.0,-0.0,1.0,-0.0,-2.0437204121414645,-1.5975122992666853,0.0
2019-05-28,-0.0,-0.0,1.0,-0.0,-2.0428935775562254,-1.594249942035706,0.0
2019-05-29,-0.0,-0.0,1.0,-0.0,-2.0404503753127603,-1.5930404967102214,0.0
2019-05-30,-0.0,-0.0,1.0,-0.0,-2.0223103162164655,-1.5872591499953903,0.0
2019-05-31,-0.0,-0.0,1.0,-0.0,-2.027146376609492,-1.6212057825500863,0.0
2019-06-03,-0.0,-0.0,1.0,-0.0,-2.046320645905421,-1.5672433679354094,0.0
2019-06-04,-0.0,-0.0,1.0,-0.0,-2.1710982117779234,-1.5101114127890647,0.0
2019-06-05,-0.0,-0.0,1.0,-0.0,-2.151176742039686,-1.4634979233964005,0.0
2019-06-06,-0.0,-0.0,1.0,-0.0,-2.1774156210935693,-1.4523820547247557,0.0
2019-06-07,-0.0,-0.0,1.0,-0.0,-2.189486952056393,-1.478829186312497,0.0
2019-06-10,-0.0,-0.0,1.0,-0.0,-2.1716042481833426,-1.4864449413079932,0.0
2019-06-11,-0.0,-0.0,1.0,-0.0,-2.2021321760460397,-1.5150714656351716,0.0
2019-06-12,-0.0,-0.0,1.0,-0.0,-2.2251351095098135,-1.515549445339907,0.0
2019-06-13,-0.0,-0.04133191365792276,1.0,-0.05468976865743878,-2.2549123995740974,-1.48886845416707,0.0
2019-06-14,-0.0,-0.014204407257868364,1.0,-0.0911611616481004,-2.2936226103030597,-1.465534854307535,0.0
2019-06-17,-0.0,-0.009814400932853951,1.0,-0.09391701486735983,-2.298659022446798,-1.4562238849480127,0.0
2019-06-18,-0.0,-0.02325805828990542,1.0,-0.10147654892877822,-2.2608087241845203,-1.4397317120247057,0.0
2019-06-19,-0.0,-0.007365684575389948,1.0,-0.12873098401694588,-2.2598690544964377,-1.4182072020026961,0.0
2019-06-20,-0.0,-0.009005538165181796,1.0,-0.1298820130026487,-2.2583674452203226,-1.4185889718275946,0.0
2019-06-21,-0.0,-0.018671402515119517,1.0,-0.1322837669194586,-2.2386483632523757,-1.4101948737640395,0.0
2019-06-24,-0.0,-0.0,1.0,-0.13430249350149226,-2.2288437469914313,-1.450515066910561,0.0
2019-06-25,-0.0,-0.0,1.0,-0.12865833213584327,-2.218996982325047,-1.4423049288690903,0.0
2019-06-26,-0.0,-0.0,1.0,-0.11327975507079985,-2.190489858400306,-1.4800038270187523,0.0
2019-06-27,-0.0,-0.0,1.0,-0.11525146648716224,-2.1888162323300318,-1.5040869314357148,0.0
2019-06-28,-0.0,-0.0,1.0,-0.11544559212106653,-2.1916886860437184,-1.4970453999519577,0.0
2019-07-01,-0.0,-0.0,1.0,-0.11262733038631559,-2.192437055544878,-1.4999039015952336,0.0
2019-07-02,-0.0,-0.0,1.0,-0.10947790398014698,-2.170564092774649,-1.492364226400687,0.0
2019-07-03,-0.0,-0.0,1.0,-0.08319652341863833,-2.2009174311926603,-1.544471269917914,0.0
2019-07-05,-0.0,-0.0,1.0,-0.08469259723964868,-2.1967956760930414,-1.5443490010616738,0.0
2019-07-08,-0.0,-0.0,1.0,-0.07926302658094234,-2.1767584684771135,-1.5419825352653296,0.0
2019-07-09,-0.0,-0.0,1.0,-0.0773321834123904,-2.1745005030904125,-1.5395045757270853,0.0
2019-07-10,-0.0,-0.0,1.0,-0.054141799952255903,-2.195846264024827,-1.5244211028885177,0.0
2019-07-11,-0.0,-0.0,1.0,-0.05716197486020169,-2.200066912010706,-1.5222004492663577,0.0
2019-07-12,-0.0,-0.0,1.0,-0.057820041095235815,-2.1995508195154585,-1.5211449323840014,0.0
2019-07-15,-0.0,-0.0,1.0,-0.06958393113342898,-2.2176948828311813,-1.4951697752271638,0.0
2019-07-16,-0.0,-0.0,1.0,-0.10088935641197284,-2.207994644735584,-1.4725542698670748,0.0
2019-07-17,-0.0,-0.0,1.0,-0.09452166021875148,-2.2095811243253567,-1.4721306777475283,0.0
2019-07-18,-0.0,-0.0,1.0,-0.0943594144852906,-2.2094121012730654,-1.4642635769799266,0.0
2019-07-19,-0.0,-0.0,1.0,-0.09530630759681039,-2.21811583822757,-1.4614429642362603,0.0
2019-07-22,-0.0,-0.0,1.0,-0.08964133912794307,-2.218778356177468,-1.4673098046707103,0.0
2019-07-23,-0.0,-0.0,1.0,-0.09762220538082607,-2.1937286851079953,-1.445291777188329,0.0
2019-07-24,-0.0,-0.0,1.0,-0.11622184364944159,-2.186163164868446,-1.4297274275979557,0.0
2019-07-25,-0.0,-0.0,1.0,-0.13222201174464862,-2.211687819662815,-1.3918355749194924,0.0
2019-07-26,-0.0,-0.0,1.0,-0.13013439333711907,-2.214035585841378,-1.3879897785349233,0.0
2019-07-29,-0.0,-0.0,1.0,-0.1312408136171827,-2.214688729789958,-1.3953819164572567,0.0
2019-07-30,-0.0,-0.0,1.0,-0.1380604103343465,-2.2078742401215807,-1.4032579787234043,0.0
2019-07-31,-0.0,-0.0,1.0,-0.14052924129412322,-2.203050026129507,-1.4071927407477791,0.0
2019-08-01,-0.0,-0.0,1.0,-0.15452797448764244,-2.1565445762791353,-1.3787459550719878,0.0
2019-08-02,-0.0,-0.0,1.0,-0.17427134742527237,-2.113977092839184,-1.3676785548002608,0.0
2019-08-05,-0.0,-0.0,1.0,-0.15140307891452084,-2.1006888262216266,-1.370902870879756,0.0
2019-08-06,-0.0,-0.0,1.0,-0.13831209339631048,-1.9920238837893236,-1.3255948667676676,0.0
2019-08-07,-0.0,-0.0,1.0,-0.11808576755748912,-1.979978691290065,-1.3412501109828643,0.0
2019-08-08,-0.0,-0.0,1.0,-0.10178263369752731,-1.975671252266997,-1.3459547927633033,0.0
2019-08-09,-0.0,-0.0,1.0,-0.08060409166739838,-1.9418298358064798,-1.367767143735183,0.0
2019-08-12,-0.0,-0.0,1.0,-0.10600737748111716,-1.9563059898120498,-1.329000526962937,0.0
2019-08-13,-0.0,-0.0,1.0,-0.09501394700139469,-1.940594490934449,-1.3228294979079498,0.0
2019-08-14,-0.0,-0.0,1.0,-0.0927826124604927,-1.9232800796640255,-1.3135472139238862,0.0
2019-08-15,-0.0,-0.0,1.0,-0.12272996030070107,-1.8710617450798208,-1.2295379677337614,0.0
2019-08-16,-0.0,-0.0,1.0,-0.11346217927357548,-1.8260163278907031,-1.2257997334221926,0.0
2019-08-19,-0.0,-0.0,1.0,-0.11082283172720533,-1.8193311918293384,-1.188122889383082,0.0
2019-08-20,-0.0,-0.0,1.0,-0.11183264148616992,-1.826476511446303,-1.1716739961366158,0.0
2019-08-21,-0.0,-0.0,1.0,-0.15046114396790605,-1.8322511270110426,-1.1531080689854833,0.0
2019-08-22,-0.0,-0.0,1.0,-0.14852631143813816,-1.8409739159191436,-1.1442685296184532,0.0
2019-08-23,-0.0,-0.0,1.0,-0.14959685755633656,-1.8411825511680795,-1.1440148852594583,0.0
2019-08-26,-0.0,-0.0,1.0,-0.14839392582339292,-1.8217644424540977,-1.101005577494606,0.0
2019-08-27,-0.0,-0.0,1.0,-0.14124638743029266,-1.8180078967720927,-1.1112467944804005,0.0
2019-08-28,-0.0,-0.0,1.0,-0.13948324586192973,-1.806176826806621,-1.0914412595882115,0.0
2019-08-29,-0.0,-0.0,1.0,-0.15604876270705925,-1.8266169859462964,-1.0673929771981694,0.0
2019-08-30,-0.0,-0.0,1.0,-0.155367346111764,-1.827896421769259,-1.0690926773919034,0.0
2019-09-03,-0.0,-0.0,1.0,-0.17870445344129554,-1.8131983805668015,-1.0566396761133603,0.0
2019-09-04,-0.0,-0.0,1.0,-0.1872369698931693,-1.805438653285853,-1.0539414049854323,0.0
2019-09-05,-0.0,-0.0,1.0,-0.18820870828457287,-1.8195795165651103,-1.0275614381986198,0.0
2019-09-06,-0.0,-0.0,1.0,-0.2099782029547106,-1.8471784935819813,-0.9792928069750545,0.0
2019-09-09,-0.0,-0.0,1.0,-0.21142672692059394,-1.8471594577146546,-0.9762750161394448,0.0
2019-09-10,-0.0,-0.0,1.0,-0.27454545454545454,-1.8674343434343434,-0.8984242424242425,0.0
2019-09-11,-0.0,-0.0,1.0,-0.3130033590999231,-1.8742563438423248,-0.8598891092314541,0.0
2019-09-12,-0.0,-0.0,1.0,-0.32458291457286437,-1.854753768844221,-0.8407638190954774,0.0
2019-09-13,-0.0,-0.0,1.0,-0.32223963985690746,-1.854495759475863,-0.842718758792556,0.0
2019-09-16,-0.0,-0.0,1.0,-0.32290453431864735,-1.8497530021285995,-0.8435680147797101,0.0
2019-09-17,-0.0,-0.0,1.0,-0.3251460116809345,-1.839707176574126,-0.8355068405472437,0.0
2019-09-18,-0.0,-0.0,1.0,-0.3116587450573152,-1.8388385189918923,-0.8435515437153014,0.0
2019-09-19,-0.0,-0.0,1.0,-0.31064391062792274,-1.8649826132139573,-0.8213357848035493,0.0
2019-09-20,-0.0,-0.0,1.0,-0.34295307378687345,-1.83543848429131,-0.8187305140298985,0.0
2019-09-23,-0.0,-0.0,1.0,-0.34451865776106866,-1.8324601047874258,-0.8225012998440188,0.0
