Date,IWF,IWM,MTUM,NKX,SPY,VLUE,VXX
2018-10-22,-0.060063371749867984,-0.20213724332888078,-0.0,1.0,-0.1525581684321705,-0.13847037991985336,0.0
2018-10-23,-0.06226309575591872,-0.2024016653203256,-0.0,1.0,-0.15104393214441061,-0.13774622506679923,0.0
2018-10-24,-0.06165425201738051,-0.1993016759776536,-0.0,1.0,-0.15156734947237743,-0.1393234016139044,0.0
2018-10-25,-0.04954791496567783,-0.18121201124920622,-0.0,1.0,-0.15413226889231607,-0.12711300613867973,0.0
2018-10-26,-0.04428088621855051,-0.1772887720615847,-0.0,1.0,-0.15600450619601952,-0.12449117536612843,0.0
2018-10-29,-0.03670848267622461,-0.17955495818399045,-0.0,1.0,-0.15141875746714456,-0.1257616487455197,0.0
2018-10-30,-0.044793571792642345,-0.18107816388330886,-0.0,1.0,-0.15260996012352712,-0.12061883488741643,0.0
2018-10-31,-0.04620663931368892,-0.17511376352107422,-0.0,1.0,-0.15168966803431555,-0.11897053338306603,0.0
2018-11-01,-0.041570404376145835,-0.17854853855211578,-0.0,1.0,-0.15143610916516373,-0.11895783339046967,0.0
2018-11-02,-0.04313416879491596,-0.17088851933242263,-0.0,1.0,-0.15336758329868744,-0.1174199679277781,0.0
2018-11-05,-0.04128869423205404,-0.17609680053448148,-0.0,1.0,-0.15396035929032736,-0.11331007349120333,0.0
2018-11-06,-0.038219692454404576,-0.17493145786148528,-0.0,1.0,-0.15818333532006199,-0.118712003814519,0.0
2018-11-07,-0.03779628443305574,-0.17551360934404003,-0.0,1.0,-0.1576657777512924,-0.11882663170597262,0.0
2018-11-08,-0.03779316506589234,-0.17529595711413895,-0.0,1.0,-0.15763532127168492,-0.1183679547315911,0.0
2018-11-09,-0.03763160637965183,-0.17530639901118375,-0.0,1.0,-0.15788298014921595,-0.11836011377343597,0.0
2018-11-12,-0.037686838550711727,-0.16694126552967894,-0.0,1.0,-0.16233987917650025,-0.11735019518784047,0.0
2018-11-13,-0.030418418653885736,-0.16372136787321004,-0.0,1.0,-0.1616336852009762,-0.1144255932253227,0.0
2018-11-14,-0.031259653716588946,-0.1634034039924094,-0.0,1.0,-0.1620647552920755,-0.11431471483840598,0.0
2018-11-15,-0.031121946920851264,-0.16371700912068385,-0.0,1.0,-0.16342326729037848,-0.11044692819480958,0.0
2018-11-16,-0.030900896933397926,-0.1629013079667063,-0.0,1.0,-0.1632536222310301,-0.11093495397894922,0.0
2018-11-19,-0.033340680332084344,-0.16269194034237014,-0.0,1.0,-0.16242744838733378,-0.11093968114025421,0.0
2018-11-20,-0.03324628070072479,-0.16231403503623934,-0.0,1.0,-0.1619619120279351,-0.10965697350274363,0.0
2018-11-21,-0.033609885776050945,-0.16062925418480326,-0.0,1.0,-0.1607607139727148,-0.10564984955157607,0.0
2018-11-23,-0.033596375858541576,-0.16144965658336985,-0.0,1.0,-0.16057284816600906,-0.10571386818646793,0.0
2018-11-26,-0.03361393663042207,-0.16127382205074245,-0.0,1.0,-0.16071846135858764,-0.10585467087571612,0.0
2018-11-27,-0.03313771860675601,-0.16109018714782053,-0.0,1.0,-0.16028729088201804,-0.1052961957315115,0.0
2018-11-28,-0.032321697327469055,-0.16514458553121847,-0.0,1.0,-0.15902216637199174,-0.10469482882066719,0.0
2018-11-29,-0.027275370747310266,-0.16270718232044198,-0.0,1.0,-0.15828729281767956,-0.10564117476010469,0.0
2018-11-30,-0.02759232592980466,-0.1633430786461288,-0.0,1.0,-0.15969222265857952,-0.10389667059388227,0.0
2018-12-03,-0.02791361043194784,-0.16342123646524626,-0.0,1.0,-0.15988473629060426,-0.10413028292001399,0.0
2018-12-04,-0.025977986234135855,-0.16410129817326402,-0.0,1.0,-0.15865594052217347,-0.1033746696483025,0.0
2018-12-06,-0.026338931124475207,-0.13729717462838986,-0.0,1.0,-0.1622886644729377,-0.09243447180301828,0.0
2018-12-07,-0.025754481506693894,-0.13733832539142274,-0.0,1.0,-0.16235534377127298,-0.09275017018379851,0.0
2018-12-10,-0.01796053741075946,-0.13816122322783742,-0.0,1.0,-0.1625442689302378,-0.0866827814941818,0.0
2018-12-11,-0.029550593555681178,-0.1366591294516676,-0.0,1.0,-0.16948841153193894,-0.07751554550593556,0.0
2018-12-12,-0.02873628238488517,-0.13717615114831996,-0.0,1.0,-0.16951861070256818,-0.07875608100463855,0.0
2018-12-13,-0.028276544606249114,-0.135190159762477,-0.0,1.0,-0.17245864555351337,-0.07790188039021631,0.0
2018-12-14,-0.028036325572184346,-0.13630576852349563,-0.0,1.0,-0.17205137635442894,-0.07815373299006988,0.0
2018-12-17,-0.028108077537574053,-0.13612905962362323,-0.0,1.0,-0.17242354404965574,-0.0772265188683247,0.0
2018-12-18,-0.027861764955212073,-0.13604509875950155,-0.0,1.0,-0.17249710361976886,-0.07647856678628953,0.0
2018-12-19,-0.028216576708960918,-0.1359680108514426,-0.0,1.0,-0.17232316952553198,-0.07644050074886258,0.0
2018-12-20,-0.027822779460449393,-0.13252095513136578,-0.0,1.0,-0.1734028315841375,-0.07501584841868,0.0
2018-12-21,-0.027421838577059467,-0.13302629162369495,-0.0,1.0,-0.17415198564627102,-0.07816848678354972,0.0
2018-12-24,-0.023945444319460066,-0.12829021372328459,-0.0,1.0,-0.17269403824521934,-0.08114454443194599,0.0
2018-12-26,-0.02514898189887374,-0.1304202196697975,-0.0,1.0,-0.16420805828088147,-0.0758377178903884,0.0
2018-12-27,-0.012086158211357714,-0.12248489230223579,-0.0,1.0,-0.14725742425689226,-0.08229773418636692,0.0
2018-12-28,-0.01227931344994133,-0.1222200998717494,-0.0,1.0,-0.1473790487625181,-0.08248969902038365,0.0
2018-12-31,-0.009416917601970982,-0.12759375855461264,-0.0,1.0,-0.14874076101834108,-0.08297289898713386,0.0
2019-01-02,-0.01012179065174457,-0.12830535439982443,-0.0,1.0,-0.15008503401360546,-0.08299045424621462,0.0
2019-01-03,-0.004107455445135146,-0.13203126076828714,-0.0,1.0,-0.14803379691527338,-0.09416824027236015,0.0
2019-01-04,-0.0,-0.13419652164371537,-0.0,1.0,-0.14124650244143305,-0.09614857080155813,0.0
2019-01-07,-0.0,-0.12789307834401825,-0.0,1.0,-0.13894925567749647,-0.09141040964902748,0.0
2019-01-08,-0.0,-0.12826748546274658,-0.0,1.0,-0.1388103907396337,-0.09154393782946578,0.0
2019-01-09,-0.0,-0.12656474868981998,-0.0,1.0,-0.13863469736877834,-0.0925000678849757,0.0
2019-01-10,-0.0,-0.12707662632272437,-0.0,1.0,-0.138446282787943,-0.0928589863754296,0.0
2019-01-11,-0.0,-0.12043765820200865,-0.0,1.0,-0.14061947143518141,-0.09982036417081734,0.0
2019-01-14,-0.0,-0.11767410412440837,-0.0,1.0,-0.13425287356321838,-0.10035158891142663,0.0
2019-01-15,-0.0,-0.11714640265450915,-0.0,1.0,-0.13455987482802342,-0.09711618872912675,0.0
2019-01-16,-0.0,-0.11794968485697356,-0.0,1.0,-0.12675752841674298,-0.10207132467812315,0.0
2019-01-17,-0.0,-0.11956492438741677,-0.0,1.0,-0.126384882874626,-0.10186807558562685,0.0
2019-01-18,-0.0,-0.12010574160743429,-0.0,1.0,-0.12718665281955138,-0.10145259835722858,0.0
2019-01-22,-0.0,-0.09965107117397666,-0.0,1.0,-0.09777510974374366,-0.05320226616140772,0.0
2019-01-23,-0.0,-0.10303668815071888,-0.0,1.0,-0.09562469013386217,-0.04079077838373823,0.0
2019-01-24,-0.0,-0.10064452156668319,-0.0,1.0,-0.09965294992563213,-0.03916707982151711,0.0
2019-01-25,-0.0,-0.09244669580994362,-0.0,1.0,-0.10295532311289164,-0.022283647699182934,0.0
2019-01-28,-0.0,-0.0877554504218895,-0.0,1.0,-0.11054479832219677,-0.021021313954055505,0.0
2019-01-29,-0.0,-0.08546351229278058,-0.0,1.0,-0.1087795112185356,-0.026477697209404526,0.0
2019-01-30,-0.0,-0.08447126071768815,-0.0,1.0,-0.10819063438942766,-0.028727068422209734,0.0
2019-01-31,-0.0,-0.08631319358816276,-0.0,1.0,-0.10121961641293599,-0.03330444018507892,0.0
2019-02-01,-0.0,-0.08621069105492248,-0.0,1.0,-0.10661710764415316,-0.02984545410084609,0.0
2019-02-04,-0.0,-0.08836372977138454,-0.0,1.0,-0.10915807370983328,-0.02566266681345027,0.0
2019-02-05,-0.0,-0.08750229399889888,-0.0,1.0,-0.10864378785098183,-0.02731999755306784,0.0
2019-02-06,-0.0,-0.08736569008982549,-0.0,1.0,-0.10938150133392076,-0.027033311305284285,0.0
2019-02-07,-0.0,-0.08516712409331503,-0.0,1.0,-0.10576357576945697,-0.03431925112722996,0.0
2019-02-08,-0.0,-0.08606959078657192,-0.0,1.0,-0.10857632933104631,-0.03053173241852487,0.0
2019-02-11,-0.0,-0.08670895376175548,-0.0,1.0,-0.10750146943573669,-0.030331602664576802,0.0
2019-02-12,-0.0,-0.08861069599941204,-0.0,1.0,-0.10512261446875229,-0.0311864572870477,0.0
2019-02-13,-0.0,-0.08929817047053783,-0.0,1.0,-0.10460747720736706,-0.029859878847212876,0.0
2019-02-14,-0.0,-0.08661967514557156,-0.0,1.0,-0.10756972111553785,-0.0316886300950046,0.0
2019-02-15,-0.0,-0.10212082970876879,-0.0,1.0,-0.09889854078094562,-0.02418554503240667,0.0
2019-02-19,-0.0,-0.10187457061536953,-0.0,1.0,-0.10020610462263226,-0.024732554715870058,0.0
2019-02-20,-0.0,-0.09984301797934705,-0.0,1.0,-0.10339964188476539,-0.023167112266673208,0.0
2019-02-21,-0.0,-0.10529674537332483,-0.0,1.0,-0.1019709390800648,-0.019967110107505768,0.0
2019-02-22,-0.0,-0.10307596039409592,-0.0,1.0,-0.10481822754990615,-0.019042243843784893,0.0
2019-02-25,-0.0,-0.09956811162653345,-0.0,1.0,-0.10797209336663753,-0.022911001464236937,0.0
2019-02-26,-0.0,-0.09853789634597367,-0.0,1.0,-0.10754968193697914,-0.026714828147344542,0.0
2019-02-27,-0.0,-0.09528915840851945,-0.0,1.0,-0.10784893753389536,-0.02943351575210767,0.0
2019-02-28,-0.0,-0.09425607755590365,-0.0,1.0,-0.10684904473525167,-0.03229029194469455,0.0
2019-03-01,-0.0,-0.09236265089923627,-0.0,1.0,-0.10952204976595221,-0.02993348115299335,0.0
2019-03-04,-0.0,-0.09312124983058782,-0.0,1.0,-0.10977908652957628,-0.029188176878626963,0.0
2019-03-05,-0.0,-0.09255251119090953,-0.0,1.0,-0.1098799744207782,-0.02733779330021152,0.0
2019-03-06,-0.0,-0.0912174618390974,-0.0,1.0,-0.1103409286434137,-0.027443895484600446,0.0
2019-03-07,-0.0,-0.08729360386663068,-0.0,1.0,-0.11599892048381953,-0.023430408008047302,0.0
2019-03-08,-0.0,-0.08557691128310171,-0.0,1.0,-0.1211102797777478,-0.01988249579904083,0.0
2019-03-11,-0.0,-0.0848942821276491,-0.0,1.0,-0.12260319491963471,-0.023211164988800548,0.0
2019-03-12,-0.0,-0.08007474137504332,-0.0,1.0,-0.1261198831856655,-0.031245359600059402,0.0
2019-03-13,-0.0,-0.0804279561617992,-0.0,1.0,-0.12827514304509177,-0.03246906378383745,0.0
2019-03-14,-0.0,-0.0790772665261069,-0.0,1.0,-0.13034850551903757,-0.030794989458018108,0.0
2019-03-15,-0.0,-0.0788168769030013,-0.0,1.0,-0.12973342447026656,-0.03421363325669546,0.0
2019-03-18,-0.0,-0.07969964266973188,-0.0,1.0,-0.13135010869836827,-0.03835678052924861,0.0
2019-03-19,-0.0,-0.079612890302226,-0.0,1.0,-0.1310939730074868,-0.04125247264441495,0.0
2019-03-20,-0.0,-0.07919192425229196,-0.0,1.0,-0.13120585141024999,-0.042044486749160864,0.0
2019-03-21,-0.0,-0.07843995945996672,-0.0,1.0,-0.14102676392938027,-0.03175635940491235,0.0
2019-03-22,-0.0,-0.07779983914748165,-0.0,1.0,-0.14544586307429375,-0.03341459736604001,0.0
2019-03-25,-0.0,-0.051093431914973335,-0.0,1.0,-0.16178546004071487,-0.03604391212579151,0.0
2019-03-26,-0.0,-0.05416562421816362,-0.0,1.0,-0.1618714035526645,-0.03491368526394796,0.0
2019-03-27,-0.0,-0.05034379297412176,-0.0,1.0,-0.1648831103887986,-0.03494186773346668,0.0
2019-03-28,-0.0,-0.04911507747765789,-0.0,1.0,-0.16481838435927604,-0.03772498560592785,0.0
2019-03-29,-0.0,-0.04931119480486981,-0.0,1.0,-0.16487531437294328,-0.03704908597239775,0.0
2019-04-01,-0.0,-0.05098029396299171,-0.0,1.0,-0.16404587224879186,-0.03694568946090092,0.0
2019-04-02,-0.0,-0.05112708265272786,-0.0,1.0,-0.16613474731736738,-0.0392405699494886,0.0
2019-04-03,-0.0,-0.050711620837363545,-0.0,1.0,-0.16590249601165724,-0.0395568228924592,0.0
2019-04-04,-0.0,-0.050301583312390055,-0.0,1.0,-0.16695149535059062,-0.03935662226690124,0.0
2019-04-05,-0.0,-0.050975661854322944,-0.0,1.0,-0.16637139231281492,-0.039152122834131206,0.0
2019-04-08,-0.0,-0.047986838469846534,-0.0,1.0,-0.1676336874890111,-0.040250671891090856,0.0
2019-04-09,-0.0,-0.04710213209704371,-0.0,1.0,-0.1686077921425251,-0.04068196951993266,0.0
2019-04-10,-0.0,-0.04234053239578101,-0.0,1.0,-0.17276494224008035,-0.04054495228528378,0.0
2019-04-11,-0.0,-0.04034831997185293,-0.0,1.0,-0.17787941996933979,-0.03833781508381292,0.0
2019-04-12,-0.0,-0.04088705829168445,-0.0,1.0,-0.1758294195946455,-0.03902855564206243,0.0
2019-04-15,-0.0,-0.04153434836636584,-0.0,1.0,-0.17341751496818086,-0.04025405113657759,0.0
2019-04-16,-0.0,-0.04116915891370673,-0.0,1.0,-0.1730259771240599,-0.0413323791228797,0.0
2019-04-17,-0.0,-0.04213543172476211,-0.0,1.0,-0.1828089449800762,-0.03207924276897163,0.0
2019-04-18,-0.0,-0.04054547055641519,-0.0,1.0,-0.18180674541772027,-0.03565183479890805,0.0
2019-04-22,-0.0,-0.04175160437901095,-0.0,1.0,-0.1811878696363408,-0.03539700515917957,0.0
2019-04-23,-0.0,-0.044342911805057325,-0.0,1.0,-0.1798889853868519,-0.034449772810230456,0.0
2019-04-24,-0.0,-0.0367927367576244,-0.0,1.0,-0.1821453651685393,-0.03506219903691814,0.0
2019-04-25,-0.0,-0.040730972117558405,-0.0006028636021100226,1.0,-0.18553127354935944,-0.029100728460185882,0.0
2019-04-26,-0.0,-0.03780478617884138,-0.005198001155111368,1.0,-0.1890741531275896,-0.023491449664766594,0.0
2019-04-29,-0.0,-0.03875521173456573,-0.005211734565730648,1.0,-0.1895438790375245,-0.022328829055106244,0.0
2019-04-30,-0.0,-0.03839152323201888,-0.00627722747416921,1.0,-0.18982335881887688,-0.02095338530877682,0.0
2019-05-01,-0.0,-0.042146793587174346,-0.007201903807615231,1.0,-0.17974699398797594,-0.023409318637274548,0.0
2019-05-02,-0.0,-0.041248983167511424,-0.007095926412614979,1.0,-0.17647206057192916,-0.026669169638946246,0.0
2019-05-03,-0.0,-0.041374649579495396,-0.006632959551461755,1.0,-0.17673708450140171,-0.026757108530236284,0.0
2019-05-06,-0.0,-0.04824572418816084,-0.0024110304643745134,1.0,-0.17925760353617798,-0.025830675339679032,0.0
2019-05-07,-0.0,-0.04570659759333073,-0.0019489745878861796,1.0,-0.1818078939757824,-0.027952067799167597,0.0
2019-05-08,-0.0,-0.04518812629986765,-0.006932627465809541,1.0,-0.17448793092582088,-0.03386903636478225,0.0
2019-05-09,-0.0,-0.04450604838709677,-0.007182459677419355,1.0,-0.17492439516129032,-0.03346774193548387,0.0
2019-05-10,-0.0,-0.04443827946684153,-0.006494243452163277,1.0,-0.17533196302694795,-0.034766270286629423,0.0
2019-05-13,-0.0,-0.04436236195854975,-0.005231707932025617,1.0,-0.17495335585699157,-0.03609248146840805,0.0
2019-05-14,-0.0,-0.02182293040017077,-0.02142112730879823,1.0,-0.17010082746324132,-0.042289775366959236,0.0
2019-05-15,-0.0,-0.023932892320849157,-0.021254118771537087,1.0,-0.17228412606585006,-0.04015645043640114,0.0
2019-05-16,-0.0,-0.024095475489085277,-0.022660321776569223,1.0,-0.17248281592265274,-0.0396681521766498,0.0
2019-05-17,-0.0,-0.022740157480314962,-0.024264566929133858,1.0,-0.1712503937007874,-0.041587401574803146,0.0
2019-05-20,-0.0,-0.020889996977938956,-0.026518585675430643,1.0,-0.16996574997481614,-0.04181776971894833,0.0
2019-05-21,-0.0,-0.020737907082095938,-0.027407258267478734,1.0,-0.168709417627221,-0.041513565208637436,0.0
2019-05-22,-0.0,-0.016287054621373143,-0.03212134170114827,1.0,-0.1692847530530367,-0.03999446617449158,0.0
2019-05-23,-0.0,-0.013990848753016894,-0.03407833869670153,1.0,-0.1723401045856798,-0.03663012872083669,0.0
2019-05-24,-0.0,-0.008445057010399699,-0.03895501816814935,1.0,-0.169352211502318,-0.0362235308858539,0.0
2019-05-28,-0.0,-0.008770391159445712,-0.039078357180444535,1.0,-0.16919337459593556,-0.03587089984213296,0.0
2019-05-29,-0.0,-0.00884612497184755,-0.03918820850329071,1.0,-0.16913991141362827,-0.03404569455218839,0.0
2019-05-30,-0.0,-0.008197745619954512,-0.04043887930819025,1.0,-0.16711654295068853,-0.03390317662642773,0.0
2019-05-31,-0.0,-0.011275845688426633,-0.03799034927619572,1.0,-0.16631247343550765,-0.034502587694077054,0.0
2019-06-03,-0.0,-0.013394246449155392,-0.04551056228449081,1.0,-0.16466458367047168,-0.021249050825937036,0.0
2019-06-04,-0.0,-0.011055501606035707,-0.047272229277159426,1.0,-0.17062573143099027,-0.01602300739523418,0.0
2019-06-05,-0.0,-0.009120876397253824,-0.05137928470518254,1.0,-0.17109078741913897,-0.00765856197486802,0.0
2019-06-06,-0.0,-0.011571435650924227,-0.049680360771098664,1.0,-0.16829377075177163,-0.009366172753853015,0.0
2019-06-07,-0.0,-0.012691487779485401,-0.04930345545585246,1.0,-0.1675053294333449,-0.009890436765653661,0.0
2019-06-10,-0.0,-0.013437697385531874,-0.05077839565039694,1.0,-0.1640142179507821,-0.010254758926470405,0.0
2019-06-11,-0.0,-0.013308078932382577,-0.052019114115229394,1.0,-0.16338607046473047,-0.009247567406967243,0.0
2019-06-12,-0.0,-0.014164376098853479,-0.052918307208478815,1.0,-0.16302652106084245,-0.008047940965257657,0.0
2019-06-13,-0.0,-0.016557934165157644,-0.05453575769602858,1.0,-0.16108947485922656,-0.008099124351946024,0.0
2019-06-14,-0.0,-0.018787976688991886,-0.0543012289225493,1.0,-0.16019483827677475,-0.009307006970935795,0.0
2019-06-17,-0.0,-0.017047925545794554,-0.05428745386995365,1.0,-0.16184346226966043,-0.009381329290870911,0.0
2019-06-18,-0.0,-0.011325956558995567,-0.05454342237621549,1.0,-0.16349366019646558,-0.012530581324590489,0.0
2019-06-19,-0.0,-0.00799761561770404,-0.05693954597387115,1.0,-0.16264716109482888,-0.014293875117977249,0.0
2019-06-20,-0.0,-0.008573558648111332,-0.05629970178926442,1.0,-0.16307157057654076,-0.014612326043737574,0.0
2019-06-21,-0.0,-0.009559088592489464,-0.056210921476251445,1.0,-0.1622683257299837,-0.01501609755491193,0.0
2019-06-24,-0.0,-0.00822620188418603,-0.05765808370564883,1.0,-0.16014336739138552,-0.018480952795788583,0.0
2019-06-25,-0.0,-0.0016420156986652402,-0.05824179925114133,1.0,-0.16357959422309024,-0.020475438181840798,0.0
2019-06-26,-0.0,-0.0011205179282868525,-0.05491782868525897,1.0,-0.15525398406374502,-0.03374003984063745,0.0
2019-06-27,-0.0,-0.0,-0.059118885649497896,1.0,-0.15198973362238669,-0.034810993994667465,0.0
2019-06-28,-0.0,-0.002518703241895262,-0.05906483790523691,1.0,-0.1488778054862843,-0.0364214463840399,0.0
2019-07-01,-0.0,-0.00424768619439704,-0.057960363233224135,1.0,-0.14904271353654133,-0.03440501251884054,0.0
2019-07-02,-0.0,-0.004484249075123628,-0.058731206636688627,1.0,-0.1493877754387713,-0.03303396818674406,0.0
2019-07-03,-0.0,-0.005754212905877518,-0.05754212905877517,1.0,-0.1488996001942981,-0.03330468681886684,0.0
2019-07-05,-0.0,-0.00690934442148246,-0.056469885217737714,1.0,-0.1479969125812315,-0.03353833129995269,0.0
2019-07-08,-0.0,-0.008180697538319782,-0.055247724471118524,1.0,-0.1477630710612494,-0.033980401190372427,0.0
2019-07-09,-0.0,-0.007177956086334515,-0.05547054798780867,1.0,-0.14660695403371277,-0.03475772843192138,0.0
2019-07-10,-0.0,-0.004205810987370124,-0.054339575685932937,1.0,-0.1498537920736639,-0.03592359858147203,0.0
2019-07-11,-0.0,-0.0013240400709485624,-0.05593444752554398,1.0,-0.155549726448325,-0.036286192510429936,0.0
2019-07-12,-0.0,-0.0014986137822514173,-0.05501161425681245,1.0,-0.15071059270175088,-0.04161150935384769,0.0
2019-07-15,-0.0,-0.0006618298972290555,-0.05515665388793846,1.0,-0.15273285798129393,-0.04019680073925151,0.0
2019-07-16,-0.0,-0.0017487103261344757,-0.057944765735270236,1.0,-0.15188798261282305,-0.03749734570754069,0.0
2019-07-17,-0.0,-0.004350652597889683,-0.05723358503775566,1.0,-0.15317297594639195,-0.03545531829774466,0.0
2019-07-18,-0.0,-0.005551249031031983,-0.06255157410417343,1.0,-0.1507464179440374,-0.031432072216248656,0.0
2019-07-19,-0.0,-0.00570907455526684,-0.06052618428942635,1.0,-0.1533454927043774,-0.029657205676594047,0.0
2019-07-22,-0.0,-0.00428535732133933,-0.05834582708645677,1.0,-0.15167416291854072,-0.03506996501749125,0.0
2019-07-23,-0.0,-0.0051484554633609925,-0.05729531140657803,1.0,-0.15151704488653406,-0.035664300709787065,0.0
2019-07-24,-0.0,-0.004998188156793163,-0.05787901885566483,1.0,-0.15122018268377715,-0.03544964950205551,0.0
2019-07-25,-0.0,-0.011152230446089218,-0.053573214642928586,1.0,-0.14810462092418483,-0.037419983996799355,0.0
2019-07-26,-0.0,-0.014943603165700755,-0.05475166697825138,1.0,-0.1431918738705054,-0.03345173552688976,0.0
2019-07-29,-0.0,-0.011644596432984286,-0.054141757048537874,1.0,-0.14515182906281593,-0.037155373613069906,0.0
2019-07-30,-0.0,-0.010057094311807404,-0.05472058768411978,1.0,-0.14507202378721437,-0.03947878015566633,0.0
2019-07-31,-0.0,-0.007874114162156758,-0.0549563174142909,1.0,-0.14610856278668652,-0.040920396455398765,0.0
2019-08-01,-0.0,-0.011058629479682112,-0.05654271005148198,1.0,-0.14299995001749388,-0.03897385914929775,0.0
2019-08-02,-0.0,-0.008250227786168076,-0.05999825259925861,1.0,-0.13835669441705464,-0.0415382119097842,0.0
2019-08-05,-0.0,-0.008060994022885236,-0.0594467113390484,1.0,-0.1386466015298419,-0.04167758519572243,0.0
2019-08-06,-0.0,-0.008152847301382762,-0.061468503741884326,1.0,-0.12425038410070871,-0.045162809139118805,0.0
2019-08-07,-0.0,-0.011035969084423305,-0.06121185097106619,1.0,-0.1219406460562822,-0.04441636940150615,0.0
2019-08-08,-0.0,-0.011429493304873356,-0.0637867487372954,1.0,-0.12289497524230278,-0.042863702361598886,0.0
2019-08-09,-0.0,-0.007116734209745973,-0.06408767421172284,1.0,-0.11696896313136307,-0.04737076208362163,0.0
2019-08-12,-0.0,-0.006939213967328896,-0.06740421538727481,1.0,-0.11562063983997826,-0.04477151218066651,0.0
2019-08-13,-0.0,-0.006084792944596359,-0.06733919641317469,1.0,-0.1147365309289779,-0.04356662478752494,0.0
2019-08-14,-0.0,-0.008550053437833986,-0.067786199525816,1.0,-0.10998366153581562,-0.042136039212314035,0.0
2019-08-15,-0.0,-0.013114394114991886,-0.0727940369154945,1.0,-0.10450037208280977,-0.02953483549060033,0.0
2019-08-16,-0.0,-0.009407142595688088,-0.07452506741175466,1.0,-0.10640686196756914,-0.02978318427506436,0.0
2019-08-19,-0.0,-0.006083243098560704,-0.07651503169369654,1.0,-0.1072354093414281,-0.026814935578455584,0.0
2019-08-20,-0.0,-0.009633934746472207,-0.0736619872113763,1.0,-0.10763556062462841,-0.022410425033670238,0.0
2019-08-21,-0.0,-0.009715921496324689,-0.0724873244220179,1.0,-0.10827005652458699,-0.022488537395987482,0.0
2019-08-22,-0.0,-0.010143487323670562,-0.07248291240486694,1.0,-0.10969993698191866,-0.01957196180134762,0.0
2019-08-23,-0.0,-0.011926960986123555,-0.07199767515075194,1.0,-0.10980069261133847,-0.017133654614583584,0.0
2019-08-26,-0.0,-0.011714216634429401,-0.07277562862669244,1.0,-0.10889748549323015,-0.01549806576402321,0.0
2019-08-27,-0.0,-0.010032354645547614,-0.07254442727448329,1.0,-0.10712043654626233,-0.017565675101410085,0.0
2019-08-28,-0.0,-0.01249290176036343,-0.0700037454541061,1.0,-0.10542849203184844,-0.020285862723065956,0.0
2019-08-29,-0.0,-0.011824671167852354,-0.070646069112123,1.0,-0.10586643798388752,-0.01950648001642651,0.0
2019-08-30,-0.0,-0.015193719929095975,-0.07148283471403248,1.0,-0.09967562613802168,-0.019498607242339833,0.0
2019-09-03,-0.0,-0.007881417208966016,-0.06464208242950109,1.0,-0.10085562786213546,-0.03174258857556037,0.0
2019-09-04,-0.0,-0.0074909975551889,-0.06955066058073296,1.0,-0.0958052822371828,-0.031481459178880684,0.0
