Date,IWF,IWM,MTDR,MTUM,SPY,VLUE,VXX
2018-12-11,-0.007351563963289005,-1.2980427046263345,1.0,-0.0,-1.221623899606668,-1.1555066491852406,0.0
2018-12-12,-0.0032870022539444026,-1.3032963936889557,1.0,-0.0,-1.2245961682945155,-1.1645379413974455,0.0
2018-12-13,-0.0029087497067792636,-1.296739385409336,1.0,-0.0,-1.230682617874736,-1.1612479474548438,0.0
2018-12-14,-0.0040356640075082115,-1.2982167996245892,1.0,-0.0,-1.2291881745659314,-1.1611450023463161,0.0
2018-12-17,-0.0028692380056444026,-1.3024929444967073,1.0,-0.0,-1.238005644402634,-1.1603010348071496,0.0
2018-12-18,-0.0,-1.2849404622927856,1.0,-0.0,-1.2266635535839363,-1.1580200793836095,0.0
2018-12-19,-0.0,-1.285967945423111,1.0,-0.0,-1.2281201812999392,-1.158637446848278,0.0
2018-12-20,-0.0,-1.2659633794962355,1.0,-0.0,-1.2320382935217027,-1.149270378287945,0.0
2018-12-21,-0.0,-1.2637174686821062,1.0,-0.0,-1.2305736606111035,-1.1282762446262655,0.0
2018-12-24,-0.0,-1.2479182959930073,1.0,-0.0,-1.2204996089616782,-1.1320789437364862,0.0
2018-12-26,-0.0,-1.2528725150465077,1.0,-0.0,-1.1924585081159949,-1.1142166697063651,0.0
2018-12-27,-0.0,-1.2168449197860964,1.0,-0.0,-1.1374331550802141,-1.1020499108734403,0.0
2018-12-28,-0.0,-1.2217619811152682,1.0,-0.0,-1.1346427935150543,-1.097541421699626,0.0
2018-12-31,-0.0,-1.2176588628762544,1.0,-0.0,-1.1393534002229655,-1.1023411371237457,0.0
2019-01-02,-0.0,-1.216153606272553,1.0,-0.0,-1.1352964761438054,-1.103488216688199,0.0
2019-01-03,-0.0,-1.2191071428571427,1.0,-0.0,-1.1289732142857143,-1.1161607142857144,0.0
2019-01-04,-0.0,-1.2261561014615077,1.0,-0.0,-1.0940873350806273,-1.122029230154147,0.0
2019-01-07,-0.0,-1.1950505006339907,1.0,-0.0,-1.0791832451576233,-1.0981155174675352,0.0
2019-01-08,-0.0,-1.2193983174029863,1.0,-0.0,-1.0762894771616085,-1.109016429546756,0.0
2019-01-09,-0.0,-1.218982602950892,1.0,-0.0,-1.0761946707773618,-1.1091389561770535,0.0
2019-01-10,-0.0,-1.2273149171270716,1.0,-0.0,-1.0769502762430938,-1.1156243093922653,0.0
2019-01-11,-0.0,-1.212771606850467,1.0,-0.0,-1.0824445722883569,-1.1301500199141479,0.0
2019-01-14,-0.0,-1.2202518176981734,1.0,-0.0,-1.0965596737010108,-1.116598687710587,0.0
2019-01-15,-0.0,-1.2158490566037736,1.0,-0.0,-1.0947835738068812,-1.1288790233074362,0.0
2019-01-16,-0.0,-1.2196388161689666,1.0,-0.0,-1.0866574965612106,-1.1308071171850735,0.0
2019-01-17,-0.0,-1.210069136677894,1.0,-0.0,-1.0882379010813685,-1.1335312887785853,0.0
2019-01-18,-0.0,-1.2054398148148147,1.0,-0.0,-1.096153846153846,-1.1500178062678064,0.0
2019-01-22,-0.0,-1.2429129565691441,1.0,-0.0,-1.1517808468108304,-1.1482827548609849,0.0
2019-01-23,-0.0,-1.1842872767043384,1.0,-0.0,-1.1562613926358003,-1.216505650747357,0.0
2019-01-24,-0.0,-1.192584494852874,1.0,-0.0,-1.141750933770611,-1.220643162977134,0.0
2019-01-25,-0.0,-1.1479020491612844,1.0,-0.0,-1.2113284698666418,-1.2873937084707958,0.0
2019-01-28,-0.0,-1.1325015131058243,1.0,-0.0,-1.237208436146934,-1.2859537222403277,0.0
2019-01-29,-0.0,-1.122333722287048,1.0,-0.0,-1.2460676779463244,-1.2990431738623105,0.0
2019-01-30,-0.0,-1.1135886551289824,1.0,-0.0,-1.2362270840136214,-1.3150160936698232,0.0
2019-01-31,-0.0,-1.117924308180503,1.0,-0.0,-1.2229688739558542,-1.3256801530636053,0.0
2019-02-01,-0.0,-1.115348619560131,1.0,-0.0,-1.2353766963032289,-1.3287318671034158,0.0
2019-02-04,-0.0,-1.114704230625234,1.0,-0.0,-1.2344627480344441,-1.3307749906402095,0.0
2019-02-05,-0.0,-1.0969977986979533,1.0,-0.0,-1.2253290244016675,-1.3612945529483398,0.0
2019-02-06,-0.0,-1.1123901705586619,1.0,-0.0,-1.20904007893624,-1.3772024620589203,0.0
2019-02-07,-0.0,-1.1201916302663097,1.0,-0.0,-1.2139401625099808,-1.3627354281151662,0.0
2019-02-08,-0.0,-1.1115680990876,1.0,-0.0,-1.2230889235569424,-1.3927575284829574,0.0
2019-02-11,-0.0,-1.0924688373856581,1.0,-0.0,-1.2251765486515949,-1.4219631262145125,0.0
2019-02-12,-0.0,-1.1021474724439375,1.0,-0.0,-1.23365640440897,-1.4152413530976813,0.0
2019-02-13,-0.0,-1.11558361418332,1.0,-0.0,-1.2286989129918833,-1.4024778088954288,0.0
2019-02-14,-0.0,-1.0684423305588586,1.0,-0.0,-1.2649227110582641,-1.4229250891795482,0.0
2019-02-15,-0.0,-1.081483950852462,1.0,-0.0,-1.2615010953424137,-1.4193732736451092,0.0
2019-02-19,-0.0,-1.0900763358778625,1.0,-0.0,-1.2581106870229006,-1.4228053435114503,0.0
2019-02-20,-0.0,-1.1473237443999058,1.0,-0.0,-1.1977363829285546,-1.3708087715161519,0.0
2019-02-21,-0.0,-1.1737451737451736,1.0,-0.0,-1.18711743101987,-1.3476316037291647,0.0
2019-02-22,-0.0,-1.1686604567591847,1.0,-0.0,-1.1949501158447207,-1.3647453780320582,0.0
2019-02-25,-0.0,-1.1738696334331766,1.0,-0.0,-1.2097656064279942,-1.3707982693862029,0.0
2019-02-26,-0.0,-1.1731811697574894,1.0,-0.0,-1.2098906324298622,-1.371992391821208,0.0
2019-02-27,-0.0,-1.199636676546515,1.0,-0.0,-1.2093412372119703,-1.3716416483411416,0.0
2019-02-28,-0.0,-1.233262383900929,1.0,-0.0,-1.2544504643962848,-1.349748452012384,0.0
2019-03-01,-0.0,-1.2335833534962497,1.0,-0.0,-1.2527945802080813,-1.3527219937091701,0.0
2019-03-04,-0.0,-1.2121653791964242,1.0,-0.0,-1.2562308701355487,-1.3899820240003886,0.0
2019-03-05,-0.0,-1.1975074241760382,1.0,-0.0,-1.282216055693491,-1.3885399931843627,0.0
2019-03-06,-0.0,-1.1959630350194552,1.0,-0.0,-1.2934338521400779,-1.374464980544747,0.0
2019-03-07,-0.0,-1.1597868217054264,1.0,-0.0,-1.3056686046511627,-1.3795058139534884,0.0
2019-03-08,-0.0,-1.1441137663099252,1.0,-0.0,-1.3525387284366905,-1.3902653569857792,0.0
2019-03-11,-0.0,-1.1324203162717374,1.0,-0.0,-1.3486378639341838,-1.445292871570028,0.0
2019-03-12,-0.0,-1.0606722605630305,1.0,-0.0,-1.3749069063105108,-1.5294672558462836,0.0
2019-03-13,-0.0,-1.066085290855933,1.0,-0.0,-1.425496521826797,-1.5492993245286824,0.0
2019-03-14,-0.0,-1.0600977280741524,1.0,-0.0,-1.4326734169563247,-1.5447584504558964,0.0
2019-03-15,-0.0,-1.056343001261034,1.0,-0.0,-1.4383354350567465,-1.5494073139974778,0.0
2019-03-18,-0.0,-1.0729351969504448,1.0,-0.0,-1.4501143583227445,-1.5594917407878017,0.0
2019-03-19,-0.0,-1.0787755102040815,1.0,-0.0,-1.4481632653061223,-1.5751020408163265,0.0
2019-03-20,-0.0,-1.0855756956854736,1.0,-0.0,-1.4358437579780445,-1.584580035741639,0.0
2019-03-21,-0.0,-1.0881068584639095,1.0,-0.0,-1.5317236064731572,-1.5176470588235296,0.0
2019-03-22,-0.0,-1.0840223232740802,1.0,-0.0,-1.5746176105828855,-1.5087846217445227,0.0
2019-03-25,-0.0,-0.9996929532777238,1.0,-0.0,-1.6071337188475512,-1.5106186991453867,0.0
2019-03-26,-0.0,-1.0011265297762302,1.0,-0.0,-1.6083260791643197,-1.5110860771160837,0.0
2019-03-27,-0.0,-0.9601591593123501,1.0,-0.0,-1.6214865071672702,-1.5196143447431514,0.0
2019-03-28,-0.0,-0.9533459241488438,1.0,-0.0,-1.6091572660915725,-1.5419325200347098,0.0
2019-03-29,-0.0,-0.9519715085220045,1.0,-0.0,-1.5957771559399643,-1.5399643856525058,0.0
2019-04-01,-0.0,-0.9741040933883877,1.0,-0.0,-1.5988683284905947,-1.5246469898557373,0.0
2019-04-02,-0.0,-0.9914047401078222,1.0,-0.0,-1.6179941002949854,-1.4766046180449597,0.0
2019-04-03,-0.0,-0.9884683769367539,1.0,-0.0,-1.621539243078486,-1.47000254000508,0.0
2019-04-04,-0.0,-0.9801605801605802,1.0,-0.0,-1.72017612017612,-1.4796684796684798,0.0
2019-04-05,-0.0,-0.9683215621105109,1.0,-0.0,-1.7218009970918156,-1.5030639800581638,0.0
2019-04-08,-0.0,-0.9893050918196995,1.0,-0.0,-1.7255843071786312,-1.5021389816360602,0.0
2019-04-09,-0.0,-0.9694604504976428,1.0,-0.0,-1.770717653221582,-1.498166579360922,0.0
2019-04-10,-0.0,-0.9534506231018954,1.0,-0.0,-1.8033301916431037,-1.4793695674939784,0.0
2019-04-11,-0.0,-0.9358283171944517,1.0,-0.0,-1.8411934048678358,-1.4572101544098404,0.0
2019-04-12,-0.0,-0.937949498661347,1.0,-0.0,-1.857840306577773,-1.453777101160166,0.0
2019-04-15,-0.0,-0.9349355216881594,1.0,-0.0,-1.9221997229031227,-1.4716508579345626,0.0
2019-04-16,-0.0,-0.9380894027385583,1.0,-0.0,-1.9216260855666258,-1.4682188715435025,0.0
2019-04-17,-0.0,-0.9187906579929614,1.0,-0.0,-1.93755998720273,-1.4758451530340195,0.0
2019-04-18,-0.0,-0.9092646668436422,1.0,-0.0,-1.9348553225378284,-1.465091584815503,0.0
2019-04-22,-0.0,-0.9138794205368554,1.0,-0.0,-1.9401363442692798,-1.4719322539412014,0.0
2019-04-23,-0.0,-0.8940677966101696,1.0,-0.0,-1.9920081527569191,-1.477579918472431,0.0
2019-04-24,-0.0,-0.8484751203852327,1.0,-0.0,-2.0021936864633494,-1.4997324772605671,0.0
2019-04-25,-0.0,-0.8326357587465122,1.0,-0.0,-2.0171174071689206,-1.5162051942476926,0.0
2019-04-26,-0.0,-0.8165019338203696,1.0,-0.0,-2.0270734851740437,-1.5282015470562957,0.0
2019-04-29,-0.0,-0.7717397193476729,1.0,-0.0,-2.0466489678712683,-1.5996640840873382,0.0
2019-04-30,-0.0,-0.7704518366020154,1.0,-0.0,-2.0491927619460397,-1.5980604615884713,0.0
2019-05-01,-0.0,-0.779527985276605,1.0,-0.0,-2.0371873985060085,-1.596297499188048,0.0
2019-05-02,-0.0,-0.7883707041641783,1.0,-0.0,-2.0381671100494057,-1.6026385797274554,0.0
2019-05-03,-0.0,-0.7647887323943663,1.0,-0.0,-2.0488082340195017,-1.6034669555796317,0.0
2019-05-06,-0.0,-0.7618327209855197,1.0,-0.0,-2.0503566025502487,-1.590825588934515,0.0
2019-05-07,-0.0,-0.7776033773544057,1.0,-0.0,-2.044165403767049,-1.5907122753842822,0.0
2019-05-08,-0.0,-0.7670152855993564,1.0,-0.0,-1.997211048538482,-1.5991954947707159,0.0
2019-05-09,-0.0,-0.7615409447971592,1.0,-0.0,-2.040621973528462,-1.5782847304422682,0.0
2019-05-10,-0.0,-0.7706377728906291,1.0,-0.0,-2.0282143431851094,-1.5650914552378907,0.0
2019-05-13,-0.0,-0.7744919786096256,1.0,-0.0,-2.0162032085561497,-1.5569518716577542,0.0
2019-05-14,-0.0,-0.6960063475271092,1.0,-0.0,-2.042369743454113,-1.5512298333774135,0.0
2019-05-15,-0.0,-0.706253312135665,1.0,-0.0,-2.054954954954955,-1.5382617912029675,0.0
2019-05-16,-0.0,-0.703913873568095,1.0,-0.0,-2.060935511243106,-1.538502333474756,0.0
2019-05-17,-0.0,-0.6601652373980339,1.0,-0.0,-2.003817193055846,-1.5650491528968835,0.0
2019-05-20,-0.0,-0.6638830897703549,1.0,-0.0,-1.9940501043841337,-1.5612734864300628,0.0
2019-05-21,-0.0,-0.6643363939899833,1.0,-0.0,-1.9905571786310519,-1.5621348080133555,0.0
2019-05-22,-0.0,-0.6565646027854573,1.0,-0.0,-1.9954097334515675,-1.564237650618121,0.0
2019-05-23,-0.0,-0.6832569762598917,1.0,-0.0,-1.9697521865889214,-1.553102873802582,0.0
2019-05-24,-0.0,-0.7121608882371425,1.0,-0.0,-1.9826123389546455,-1.542474075625851,0.0
2019-05-28,-0.0,-0.6961375189979561,1.0,-0.0,-1.992505633876631,-1.5522247261673916,0.0
2019-05-29,-0.0,-0.6987102501174873,1.0,-0.0,-1.9936817920735208,-1.529267401180095,0.0
2019-05-30,-0.0,-0.6912625418060201,1.0,-0.0,-1.9922136287625418,-1.542276337792642,0.0
2019-05-31,-0.0,-0.7098383032339353,1.0,-0.0,-1.977372952540949,-1.5626837463250733,0.0
2019-06-03,-0.0,-0.7212558115237946,1.0,-0.0,-1.9869926343833255,-1.5155931672151701,0.0
2019-06-04,-0.0,-0.7120317642756386,1.0,-0.0,-1.9871480068961913,-1.5252076694007626,0.0
2019-06-05,-0.0,-0.6690765523252832,1.0,-0.0,-2.0172793929139106,-1.4410603496897914,0.0
2019-06-06,-0.0,-0.6806523197605409,1.0,-0.0,-1.9587655467822676,-1.5212881250967643,0.0
2019-06-07,-0.0,-0.6845841263309501,1.0,-0.0,-1.9440872383107866,-1.51509696003292,0.0
2019-06-10,-0.0,-0.6967087050138419,1.0,-0.0,-1.9212037321849686,-1.5087665333743463,0.0
2019-06-11,-0.0,-0.6997531372145648,1.0,-0.0,-1.9392614688335734,-1.5039600905163548,0.0
2019-06-12,-0.0,-0.6726285040742069,1.0,-0.0,-1.9304566186644803,-1.5216522318454364,0.0
2019-06-13,-0.0,-0.7176428607840137,1.0,-0.0,-1.885915277565377,-1.4940612733853291,0.0
2019-06-14,-0.0,-0.7289384788617054,1.0,-0.0,-1.8835090592691166,-1.5057836011874297,0.0
2019-06-17,-0.0,-0.734019668100799,1.0,-0.0,-1.8784060643310798,-1.5094755173120264,0.0
2019-06-18,-0.0,-0.7677722696376552,1.0,-0.0,-1.855419839525732,-1.4874533653600448,0.0
2019-06-19,-0.0,-0.7424095524825228,1.0,-0.0,-1.8619176404551716,-1.4984946675511557,0.0
2019-06-20,-0.0,-0.7509449381959342,1.0,-0.0,-1.857186638063132,-1.4996424558177548,0.0
2019-06-21,-0.0,-0.7462954417269139,1.0,-0.0,-1.880274829513408,-1.5008972978516124,0.0
2019-06-24,-0.0,-0.750729086722947,1.0,-0.0,-1.876745970836531,-1.4889741621898183,0.0
2019-06-25,-0.0,-0.7583086205133449,1.0,-0.0,-1.8697208303507515,-1.4849677881173946,0.0
2019-06-26,-0.0,-0.7591863852404558,1.0,-0.0,-1.8464251034905708,-1.5049828793376603,0.0
2019-06-27,-0.0,-0.7354331517829618,1.0,-0.0,-1.8458020758400988,-1.5569828383516597,0.0
2019-06-28,-0.0,-0.7076954690229117,1.0,-0.0,-1.8701325387855747,-1.559282852152471,0.0
2019-07-01,-0.0,-0.7118312757201647,1.0,-0.0,-1.8659979423868314,-1.566203703703704,0.0
2019-07-02,-0.0,-0.7260563017858062,1.0,-0.0,-1.8469456023879365,-1.57341361741547,0.0
2019-07-03,-0.0,-0.7496514329976762,1.0,-0.0,-1.824580428608314,-1.5896720888200362,0.0
2019-07-05,-0.0,-0.7218898287600578,1.0,-0.0,-1.8339178873530018,-1.6020218691974417,0.0
2019-07-08,-0.0,-0.7296669248644463,1.0,-0.0,-1.8284017557449006,-1.6059385489284792,0.0
2019-07-09,-0.0,-0.7183578621223858,1.0,-0.0,-1.8309320939839917,-1.6146656338755487,0.0
2019-07-10,-0.0,-0.731757663329549,1.0,-0.0,-1.815615646609557,-1.613066363917845,0.0
2019-07-11,-0.0,-0.7215268761360686,1.0,-0.0,-1.8506361983900286,-1.6212931706050377,0.0
2019-07-12,-0.0,-0.7294490315210055,1.0,-0.0,-1.8494573401879837,-1.61401048969206,0.0
2019-07-15,-0.0,-0.7690990242889765,1.0,-0.0,-1.8535914469586883,-1.5672098816690887,0.0
2019-07-16,-0.0,-0.7992732935375033,1.0,-0.0,-1.8696080975862965,-1.5218790552815988,0.0
2019-07-17,-0.0,-0.809318512362352,1.0,-0.0,-1.8698836484521089,-1.5150633700394764,0.0
2019-07-18,-0.0,-0.8044532512906085,1.0,-0.0,-1.8816290347812483,-1.5284976795119154,0.0
2019-07-19,-0.0,-0.811210668889352,1.0,-0.0,-1.8732548447593251,-1.5249531152323401,0.0
2019-07-22,-0.0,-0.7464540842737344,1.0,-0.0,-1.8449114815198262,-1.58515374262346,0.0
2019-07-23,-0.0,-0.7505436470953712,1.0,-0.0,-1.8421870146008077,-1.584860722791757,0.0
2019-07-24,-0.0,-0.7506594259115593,1.0,-0.0,-1.8394103956555472,-1.581949831911042,0.0
2019-07-25,-0.0,-0.7207631061937751,1.0,-0.0,-1.8817599007341537,-1.5675731568607176,0.0
2019-07-26,-0.0,-0.7189393547050598,1.0,-0.0,-1.8853902325340512,-1.5746025169610025,0.0
2019-07-29,-0.0,-0.6518714634272958,1.0,-0.0,-1.896070186367648,-1.6433577324404298,0.0
2019-07-30,-0.0,-0.6610661688446381,1.0,-0.0,-1.891049574777017,-1.6334785314250155,0.0
2019-07-31,-0.0,-0.7488250652741514,1.0,-0.0,-1.8712271540469974,-1.6018798955613576,0.0
2019-08-01,-0.0,-0.7770400961890324,1.0,-0.0,-1.8717653824036802,-1.5788593235401747,0.0
2019-08-02,-0.0,-0.7669907988289418,1.0,-0.0,-1.870869928900042,-1.59012965286491,0.0
2019-08-05,-0.0,-0.7630163455010706,1.0,-0.0,-1.8718993158911692,-1.5872891534805995,0.0
2019-08-06,-0.0,-0.7763586534981126,1.0,-0.0,-1.8170019132323283,-1.5775893272661459,0.0
2019-08-07,-0.0,-0.7654327343870668,1.0,-0.0,-1.7994645523348605,-1.583689440354219,0.0
2019-08-08,-0.0,-0.7492037398541046,1.0,-0.0,-1.7904551525737182,-1.5975033391554507,0.0
2019-08-09,-0.0,-0.718663665200041,1.0,-0.0,-1.7629694055049627,-1.6345032231658652,0.0
2019-08-12,-0.0,-0.7084208907795603,1.0,-0.0,-1.8151811798472655,-1.6017118548511096,0.0
2019-08-13,-0.0,-0.6872018466273403,1.0,-0.0,-1.8257501923570145,-1.6165683508591946,0.0
2019-08-14,-0.0,-0.7088555788612062,1.0,-0.0,-1.7968997800173938,-1.6100680411316315,0.0
2019-08-15,-0.0,-0.7362043721916495,1.0,-0.0,-1.7589236128641388,-1.5536426515878226,0.0
2019-08-16,-0.0,-0.7297256405083721,1.0,-0.0,-1.7516138793625176,-1.562033487996772,0.0
2019-08-19,-0.0,-0.7532836350727725,1.0,-0.0,-1.7492266342106597,-1.5687408083574217,0.0
2019-08-20,-0.0,-0.7482513938165231,1.0,-0.0,-1.750025342118601,-1.5701976685250887,0.0
2019-08-21,-0.0,-0.7556962025316455,1.0,-0.0,-1.751392405063291,-1.5562531645569622,0.0
2019-08-22,-0.0,-0.7575129009410099,1.0,-0.0,-1.7482545785692603,-1.553425073358292,0.0
2019-08-23,-0.0,-0.7621963562753036,1.0,-0.0,-1.751417004048583,-1.547165991902834,0.0
2019-08-26,-0.0,-0.7403976163052732,1.0,-0.0,-1.7435525063848964,-1.52381190845811,0.0
2019-08-27,-0.0,-0.7349157275356538,1.0,-0.0,-1.7167647352149196,-1.5348060237359131,0.0
2019-08-28,-0.0,-0.7224951615304451,1.0,-0.0,-1.7325691032703092,-1.5074686119795544,0.0
2019-08-29,-0.0,-0.6750404788773858,1.0,-0.0,-1.7055100338550613,-1.526029144791718,0.0
2019-08-30,-0.0,-0.6672539519404883,1.0,-0.0,-1.709195908579259,-1.51759408799491,0.0
2019-09-03,-0.0,-0.6850609606815845,1.0,-0.0,-1.7168388581501248,-1.4945404690789796,0.0
2019-09-04,-0.0,-0.7194695064832618,1.0,-0.0,-1.7299709116008477,-1.480747423951092,0.0
2019-09-05,-0.0,-0.7244269164407198,1.0,-0.0,-1.7293566674882919,-1.4760167611535617,0.0
2019-09-06,-0.0,-0.7189895812856302,1.0,-0.0,-1.751474346373108,-1.4440239827010024,0.0
2019-09-09,-0.0,-0.7309240891682215,1.0,-0.0,-1.7460964352351958,-1.4331238338407148,0.0
2019-09-10,-0.0,-0.7513398173878523,1.0,-0.0,-1.6546744739976182,-1.5563219531560144,0.0
2019-09-11,-0.0,-0.7235039115053067,1.0,-0.0,-1.7598285913598086,-1.499426976929593,0.0
2019-09-12,-0.0,-0.6802829530736275,1.0,-0.0,-1.7887316927368735,-1.5126033675401016,0.0
2019-09-13,-0.0,-0.685657469550087,1.0,-0.0,-1.7750932140193885,-1.510663683818046,0.0
2019-09-16,-0.0,-0.686452895848869,1.0,-0.0,-1.774098931145911,-1.5109122545364158,0.0
2019-09-17,-0.0,-0.814138454293339,1.0,-0.0,-1.9185809219821044,-1.499869185285961,0.0
2019-09-18,-0.0,-0.8452558635394456,1.0,-0.0,-1.9285714285714288,-1.556716417910448,0.0
2019-09-19,-0.0,-0.8428708439897697,1.0,-0.0,-1.9302536231884055,-1.555093776641091,0.0
