Date,GPK,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-15,1.0,-0.2143938744607297,-0.5669266592383074,-0.0,-0.5141853089911717,-0.5615268135196138,0.0
2018-10-16,1.0,-0.21322668190258537,-0.5686901871161263,-0.0,-0.5137266104842165,-0.5610627053278103,0.0
2018-10-17,1.0,-0.20864944733327648,-0.56019663001165,-0.0,-0.51143693348109,-0.5612195607080953,0.0
2018-10-18,1.0,-0.20917801597907365,-0.5619402348525774,-0.0,-0.5106195445111029,-0.5615137471212078,0.0
2018-10-19,1.0,-0.1978872443791662,-0.5534120438368545,-0.0,-0.511495876172184,-0.5617161902609874,0.0
2018-10-22,1.0,-0.19805167301990678,-0.5501905972045743,-0.0,-0.5126923619935055,-0.5627276577721304,0.0
2018-10-23,1.0,-0.19152209212887786,-0.5579864968806084,-0.0,-0.5264222431131242,-0.5728000455801499,0.0
2018-10-24,1.0,-0.255402212253005,-0.7847333995411117,-0.0,-0.6802506763467006,-0.704153967329886,0.0
2018-10-25,1.0,-0.21460730365182593,-0.7395364348841087,-0.0,-0.7032849758212439,-0.6775387693846924,0.0
2018-10-26,1.0,-0.19288903588556308,-0.7282288738217297,-0.0,-0.7157929551843889,-0.6705143046138581,0.0
2018-10-29,1.0,-0.15135664146868252,-0.785130939524838,-0.0,-0.7233733801295897,-0.7148690604751621,0.0
2018-10-30,1.0,-0.1636874534497935,-0.7880357505586025,-0.0,-0.7257431105694361,-0.7080032500507821,0.0
2018-10-31,1.0,-0.1638323923542616,-0.796238351132576,-0.0,-0.7291680838038228,-0.7118903475954016,0.0
2018-11-01,1.0,-0.13602289764208803,-0.823054381899959,-0.0,-0.7321452909908682,-0.7161987188224069,0.0
2018-11-02,1.0,-0.1385903651218768,-0.8061497779435196,-0.0,-0.7339051428958877,-0.7115299861002814,0.0
2018-11-05,1.0,-0.13317725298588493,-0.8235613463626493,-0.0,-0.7364956568946798,-0.6997828447339849,0.0
2018-11-06,1.0,-0.13794741306191688,-0.8272094995759118,-0.0,-0.7330279898218829,-0.694520780322307,0.0
2018-11-07,1.0,-0.1412690268513768,-0.8344108089618607,-0.0,-0.7431503335043612,-0.7017615871387036,0.0
2018-11-08,1.0,-0.11150676569335638,-0.8367077016990537,-0.0,-0.734187947230983,-0.7089225760504628,0.0
2018-11-09,1.0,-0.11063988600122142,-0.8371785302300332,-0.0,-0.7360046142362761,-0.7089977607382778,0.0
2018-11-12,1.0,-0.1094784488582624,-0.8227604377786785,-0.0,-0.7400351303877853,-0.705647885420889,0.0
2018-11-13,1.0,-0.08594770147654601,-0.8186627381390833,-0.0,-0.741420296648475,-0.7021461814042255,0.0
2018-11-14,1.0,-0.086240374958152,-0.8183126883160361,-0.0,-0.7413458319383996,-0.7019082691663877,0.0
2018-11-15,1.0,-0.08496841260821607,-0.8184309924123409,-0.0,-0.7427883811879533,-0.696426780760103,0.0
2018-11-16,1.0,-0.08564745196324143,-0.8175104427736006,-0.0,-0.7421888053467001,-0.6963408521303258,0.0
2018-11-19,1.0,-0.08342811266474878,-0.819328293303004,-0.0,-0.7445975781093197,-0.6977654378805112,0.0
2018-11-20,1.0,-0.04292316387937627,-0.8120823220400971,-0.0,-0.7505735279449414,-0.7192539149516242,0.0
2018-11-21,1.0,-0.05513717944464718,-0.8147165179311947,-0.0,-0.760707295226089,-0.6869588295790068,0.0
2018-11-23,1.0,-0.05663065809530122,-0.802505136191928,-0.0,-0.7660878785870502,-0.6884816753926702,0.0
2018-11-26,1.0,-0.055787451136288344,-0.8069634930100046,-0.0,-0.763897170873915,-0.686145895448221,0.0
2018-11-27,1.0,-0.047827806711055444,-0.8082273056892346,-0.0,-0.7590810205023403,-0.6810600566945745,0.0
2018-11-28,1.0,-0.045546190712278965,-0.8238307717732607,-0.0,-0.7558750619732276,-0.679986779044786,0.0
2018-11-29,1.0,-0.01732479079497908,-0.8120750523012552,-0.0,-0.7536283995815899,-0.6858002092050208,0.0
2018-11-30,1.0,-0.017124742638648324,-0.8123468087192393,-0.0,-0.7545017811039576,-0.6841073237687506,0.0
2018-12-03,1.0,-0.01879686937158202,-0.8136031699250091,-0.0,-0.7563611356714806,-0.6859547434260078,0.0
2018-12-04,1.0,-0.005734132835282939,-0.8257806612274321,-0.0,-0.7565451030505587,-0.6885874373341198,0.0
2018-12-06,1.0,-0.0,-0.7762880674200345,-0.0,-0.7522824490838282,-0.6636659643746409,0.0
2018-12-07,1.0,-0.0005430095505797426,-0.7775896764301913,-0.0,-0.7550388092119973,-0.6609703900086242,0.0
2018-12-10,1.0,-0.0,-0.7775457910221126,-0.0,-0.747492961310936,-0.6384486412957515,0.0
2018-12-11,1.0,-0.0,-0.7783756409444831,-0.0,-0.7448249667658416,-0.6419256820915363,0.0
2018-12-12,1.0,-0.0,-0.7796475882613932,-0.0,-0.7445014895100462,-0.6450529251441973,0.0
2018-12-13,1.0,-0.0,-0.7759204736125622,-0.0,-0.7469212017602178,-0.6430176971538925,0.0
2018-12-14,1.0,-0.0,-0.7728020760807646,-0.0,-0.7487815684536997,-0.6431736185834547,0.0
2018-12-17,1.0,-0.0,-0.7718199360981937,-0.0,-0.7256018474581633,-0.6660339755148524,0.0
2018-12-18,1.0,-0.0,-0.761125078566939,-0.0,-0.7178189817724702,-0.6637020741671904,0.0
2018-12-19,1.0,-0.0,-0.7629391764261428,-0.0,-0.7202808210552828,-0.6649981110691349,0.0
2018-12-20,1.0,-0.0,-0.7500391493626484,-0.0,-0.7229477904099721,-0.6589620720974663,0.0
2018-12-21,1.0,-0.0,-0.7484886257401059,-0.0,-0.7217824867559987,-0.6459956372701776,0.0
2018-12-24,1.0,-0.0,-0.722253189644494,-0.0,-0.7104236343366779,-0.664065403195838,0.0
2018-12-26,1.0,-0.0,-0.7288208401092326,-0.0,-0.688502960940137,-0.6509772636617471,0.0
2018-12-27,1.0,-0.0,-0.6943125148420802,-0.0,-0.6296307290429827,-0.6444728093089527,0.0
2018-12-28,1.0,-0.0,-0.6939921559305918,-0.0,-0.6310910387449489,-0.6461849298787734,0.0
2018-12-31,1.0,-0.0,-0.6905960501623425,-0.0,-0.6365613178040571,-0.6516040630305918,0.0
2019-01-02,1.0,-0.0,-0.6895997619401875,-0.0,-0.6343103704805831,-0.6518375241779497,0.0
2019-01-03,1.0,-0.0,-0.6900473369257792,-0.0,-0.6327964512191491,-0.6542915835541396,0.0
2019-01-04,1.0,-0.0,-0.6909300811082825,-0.0,-0.6145284471020069,-0.6546977680421526,0.0
2019-01-07,1.0,-0.0,-0.6660655594659841,-0.0,-0.6055670283005148,-0.6369506413426019,0.0
2019-01-08,1.0,-0.0,-0.6512661168544547,-0.0,-0.6175513996979904,-0.6351202230224183,0.0
2019-01-09,1.0,-0.0,-0.6474325500435161,-0.0,-0.6169132579054251,-0.636727589208007,0.0
2019-01-10,1.0,-0.0,-0.6463099898506597,-0.0,-0.6174568653037553,-0.6360446570972887,0.0
2019-01-11,1.0,-0.0,-0.6424574492888786,-0.0,-0.6241256703194218,-0.6478782933084636,0.0
2019-01-14,1.0,-0.0,-0.639922921958483,-0.0,-0.6233686607690286,-0.6563020057808531,0.0
2019-01-15,1.0,-0.0,-0.6350802326600999,-0.0,-0.6205535907403619,-0.667231754011633,0.0
2019-01-16,1.0,-0.0,-0.6299580027998133,-0.0,-0.6181462902473168,-0.6683679421371909,0.0
2019-01-17,1.0,-0.0,-0.6286039121942687,-0.0,-0.6186339387225608,-0.6679590706352214,0.0
2019-01-18,1.0,-0.0,-0.621637478365455,-0.0,-0.6210801138197072,-0.6907506820381941,0.0
2019-01-22,1.0,-0.0,-0.6141439942972556,-0.0,-0.6350540572650588,-0.7209813472733754,0.0
2019-01-23,1.0,-0.0,-0.5740757264804734,-0.0,-0.6442996936438535,-0.7559560988667796,0.0
2019-01-24,1.0,-0.0,-0.5748476289579307,-0.0,-0.6422179277538279,-0.7560576780139736,0.0
2019-01-25,1.0,-0.0,-0.5416051799427797,-0.0,-0.6655322993525071,-0.8044571600662551,0.0
2019-01-28,1.0,-0.0,-0.5323771356253955,-0.0,-0.6785488293608943,-0.8023021062464217,0.0
2019-01-29,1.0,-0.0,-0.5292094146047074,-0.0,-0.6749547374773688,-0.8133373566686785,0.0
2019-01-30,1.0,-0.0,-0.529124457308249,-0.0,-0.6746864447660397,-0.8111131210805597,0.0
2019-01-31,1.0,-0.0,-0.548099583056378,-0.0,-0.616532721010333,-0.8566982899268839,0.0
2019-02-01,1.0,-0.0,-0.5458858368839332,-0.0,-0.6265675520502826,-0.8493336959477835,0.0
2019-02-04,1.0,-0.0,-0.5420147717641361,-0.0,-0.6236227146143601,-0.8613633611817411,0.0
2019-02-05,1.0,-0.0,-0.5323703972868217,-0.0,-0.618701550387597,-0.8770288275193799,0.0
2019-02-06,1.0,-0.0,-0.5158273816729209,-0.0,-0.6258927490618569,-0.8845478755598596,0.0
2019-02-07,1.0,-0.0,-0.5145710394916023,-0.0,-0.6256014525646845,-0.8860341957936146,0.0
2019-02-08,1.0,-0.0,-0.5135241676269028,-0.0,-0.636575899084238,-0.8821941900661047,0.0
2019-02-11,1.0,-0.0,-0.5142268416108602,-0.0,-0.6314960152722644,-0.8844883488379138,0.0
2019-02-12,1.0,-0.0,-0.5208700407072119,-0.0,-0.6376146788990826,-0.8793972902363449,0.0
2019-02-13,1.0,-0.0,-0.5280416514431859,-0.0,-0.6383509925709414,-0.8782730483497746,0.0
2019-02-14,1.0,-0.0,-0.5231679063528838,-0.0,-0.6468418485550542,-0.8783684916473601,0.0
2019-02-15,1.0,-0.0,-0.5340517109801887,-0.0,-0.6432736042003724,-0.8752709179156872,0.0
2019-02-19,1.0,-0.0,-0.5237906423473434,-0.0,-0.652687122552309,-0.8736350881473801,0.0
2019-02-20,1.0,-0.0,-0.5111956191055674,-0.0,-0.6581076969881351,-0.8730149072102221,0.0
2019-02-21,1.0,-0.0,-0.5259765921872624,-0.0,-0.6528955768353852,-0.8611035111719106,0.0
2019-02-22,1.0,-0.0,-0.5213280228633973,-0.0,-0.6577179167553434,-0.8613298470706273,0.0
2019-02-25,1.0,-0.0,-0.5183241280400355,-0.0,-0.6659241402459491,-0.8672301730188277,0.0
2019-02-26,1.0,-0.0,-0.5205228438797947,-0.0,-0.671298558514537,-0.862203762521378,0.0
2019-02-27,1.0,-0.0,-0.5323919502557662,-0.0,-0.674028241492327,-0.8566483903574601,0.0
2019-02-28,1.0,-0.0,-0.5334497335048705,-0.0,-0.674845310298352,-0.8548673650676959,0.0
2019-03-01,1.0,-0.0,-0.5332720869698361,-0.0,-0.6770785484611851,-0.8519675394273465,0.0
2019-03-04,1.0,-0.0,-0.5296620546100158,-0.0,-0.6728296804212073,-0.8586078119260439,0.0
2019-03-05,1.0,-0.0,-0.5137676705593116,-0.0,-0.7025814382298708,-0.8567916410571603,0.0
2019-03-06,1.0,-0.0,-0.509929906542056,-0.0,-0.7106492867683226,-0.8536952779144121,0.0
2019-03-07,1.0,-0.0,-0.4856678124232752,-0.0,-0.7388288730665357,-0.8444942302970784,0.0
2019-03-08,1.0,-0.0,-0.47472057958450725,-0.0,-0.7669277686615685,-0.854422737546054,0.0
2019-03-11,1.0,-0.0,-0.4744799150371713,-0.0,-0.7711001436871369,-0.8780533516586494,0.0
2019-03-12,1.0,-0.0,-0.46044967745976073,-0.0,-0.7784493016847247,-0.8925283397006325,0.0
2019-03-13,1.0,-0.0,-0.474474379957195,-0.0,-0.7860694951529649,-0.8868500566536573,0.0
2019-03-14,1.0,-0.0,-0.4742472390900796,-0.0,-0.7868357297926565,-0.8852531227385709,0.0
2019-03-15,1.0,-0.0,-0.4663362898898394,-0.0,-0.7934724282693097,-0.8966888671443453,0.0
2019-03-18,1.0,-0.0,-0.4813929777607851,-0.0,-0.8018861912954822,-0.9028547760147838,0.0
2019-03-19,1.0,-0.0,-0.4879682142971579,-0.0,-0.8024287865679772,-0.9138069146720498,0.0
2019-03-20,1.0,-0.0,-0.5006757626464153,-0.0,-0.8018084695585018,-0.9154331316771787,0.0
2019-03-21,1.0,-0.0,-0.5004341813269868,-0.0,-0.8161322484160421,-0.8996237095166115,0.0
2019-03-22,1.0,-0.0,-0.49792772956870873,-0.0,-0.8433816863100634,-0.8966131330138583,0.0
2019-03-25,1.0,-0.0,-0.4462727739286631,-0.0,-0.8640620990505518,-0.8972607133692584,0.0
2019-03-26,1.0,-0.0,-0.45150792627915964,-0.0,-0.8652532542853459,-0.9053035184946513,0.0
2019-03-27,1.0,-0.0,-0.4471054667354306,-0.0,-0.8685211449200619,-0.9076843733883445,0.0
2019-03-28,1.0,-0.0,-0.4451937659320448,-0.0,-0.8653802716917813,-0.9161692104159272,0.0
2019-03-29,1.0,-0.0,-0.44957888282939107,-0.0,-0.8628222917809546,-0.9145503243086256,0.0
2019-04-01,1.0,-0.0,-0.45714008975559356,-0.0,-0.8615568398282374,-0.9099215445710781,0.0
2019-04-02,1.0,-0.0,-0.4672165479911074,-0.0,-0.8730869607242968,-0.8816573766794471,0.0
2019-04-03,1.0,-0.0,-0.46705757273108023,-0.0,-0.8738683591610554,-0.8808273462418247,0.0
2019-04-04,1.0,-0.0,-0.46638926520869617,-0.0,-0.8693955228694922,-0.889845816398942,0.0
2019-04-05,1.0,-0.0,-0.46169752188943813,-0.0,-0.8729927950631643,-0.8962230622597008,0.0
2019-04-08,1.0,-0.0,-0.44796365406457894,-0.0,-0.8943047217264319,-0.902871977932825,0.0
2019-04-09,1.0,-0.0,-0.4644238696176041,-0.0,-0.8098801445874817,-0.8965058025239394,0.0
2019-04-10,1.0,-0.0,-0.4448172179142269,-0.0,-0.8210792846969457,-0.8991612596929894,0.0
2019-04-11,1.0,-0.0,-0.4337334175615919,-0.0,-0.8481996209728364,-0.8766582438408087,0.0
2019-04-12,1.0,-0.0,-0.43097345132743364,-0.0,-0.8495259165613147,-0.8800252844500632,0.0
2019-04-15,1.0,-0.0,-0.42965007455347226,-0.0,-0.8606960439072364,-0.8821103391389868,0.0
2019-04-16,1.0,-0.0,-0.4370904947298452,-0.0,-0.855600924255373,-0.8725667078150224,0.0
2019-04-17,1.0,-0.0,-0.4453760242984149,-0.0,-0.8638276331192457,-0.8546208118454773,0.0
2019-04-18,1.0,-0.0,-0.4543904518329071,-0.0,-0.8461999936850747,-0.8568722174860283,0.0
2019-04-22,1.0,-0.0,-0.4528056778936029,-0.0,-0.8526662653274611,-0.8629954690916004,0.0
2019-04-23,1.0,-0.0,-0.465171453878274,-0.0,-0.8544856383651779,-0.8436985954700746,0.0
2019-04-24,1.0,-0.0,-0.5115555411493954,-0.0,-0.8861625230948754,-0.8436679524164533,0.0
2019-04-25,1.0,-0.0,-0.5037354641720262,-0.0,-0.8948223218346001,-0.8496394465016566,0.0
2019-04-26,1.0,-0.0,-0.5016557366404778,-0.0,-0.9024413999090968,-0.8424777611843387,0.0
2019-04-29,1.0,-0.0,-0.5112586229337499,-0.0,-0.9082715085253157,-0.8344071326304829,0.0
2019-04-30,1.0,-0.0,-0.5051035382357737,-0.0,-0.9206913419207567,-0.8352193053970326,0.0
2019-05-01,1.0,-0.0,-0.5009954632984105,-0.0,-0.9191226867717616,-0.8436959430790822,0.0
2019-05-02,1.0,-0.0,-0.5009301263013608,-0.0,-0.9154400966025913,-0.8471981984922162,0.0
2019-05-03,1.0,-0.0,-0.485646010268996,-0.0,-0.9083863467562243,-0.8352116769464267,0.0
2019-05-06,1.0,-0.0,-0.4680830485524534,-0.0,-0.9065703784899091,-0.8492810626088078,0.0
2019-05-07,1.0,-0.0,-0.46464776909666167,-0.0,-0.9103441596177438,-0.8535545941757603,0.0
2019-05-08,1.0,-0.0,-0.46926584880210676,-0.0,-0.8952726572034171,-0.8470036611214593,0.0
2019-05-09,1.0,-0.0,-0.46929993577392415,-0.0,-0.8964033397559409,-0.8456326268464996,0.0
2019-05-10,1.0,-0.0,-0.46800385109114245,-0.0,-0.9005776636713735,-0.8406611039794609,0.0
2019-05-13,1.0,-0.0,-0.4672786211766216,-0.0,-0.9009211413165581,-0.8413518631447185,0.0
2019-05-14,1.0,-0.0,-0.436092610212496,-0.0,-0.9084998414208689,-0.8269901680938787,0.0
2019-05-15,1.0,-0.0,-0.4402911541273323,-0.0,-0.9323289151648073,-0.8059184387018848,0.0
2019-05-16,1.0,-0.0,-0.43977431215924945,-0.0,-0.9252250538861417,-0.8047419804741981,0.0
2019-05-17,1.0,-0.0,-0.4349827022566414,-0.0,-0.9226521090551306,-0.8162630526549656,0.0
2019-05-20,1.0,-0.0,-0.44452945677123185,-0.0,-0.9245090538128028,-0.8188918643203263,0.0
2019-05-21,1.0,-0.0,-0.4424716589493853,-0.0,-0.9301293309915376,-0.8207568258023312,0.0
2019-05-22,1.0,-0.0,-0.4396703191387407,-0.0,-0.9331054531514552,-0.8218062166565505,0.0
2019-05-23,1.0,-0.0,-0.436419969974766,-0.0,-0.9324112818219568,-0.8253425751429393,0.0
2019-05-24,1.0,-0.0,-0.41901789694923885,-0.0,-0.9361505636583657,-0.8293420801222852,0.0
2019-05-28,1.0,-0.0,-0.4184313600611407,-0.0,-0.9365028818902654,-0.8294430468426583,0.0
2019-05-29,1.0,-0.0,-0.42078862149977775,-0.0,-0.9367896374372977,-0.8172264905708301,0.0
2019-05-30,1.0,-0.0,-0.41630179579922577,-0.0,-0.9337204137318357,-0.8227679421283076,0.0
2019-05-31,1.0,-0.0,-0.42123287671232884,-0.0,-0.9403538812785388,-0.8094241501775749,0.0
2019-06-03,1.0,-0.0,-0.42989034534913034,-0.0,-0.9590685656667507,-0.7620368036299471,0.0
2019-06-04,1.0,-0.0,-0.42638424142938314,-0.0,-0.9447881810720373,-0.7855925247806048,0.0
2019-06-05,1.0,-0.0,-0.43066473806678823,-0.0,-0.9407584428652286,-0.7730016980064146,0.0
2019-06-06,1.0,-0.0,-0.4338175187071621,-0.0,-0.9374017480978433,-0.7728416022134188,0.0
2019-06-07,1.0,-0.0,-0.44093151890379967,-0.0,-0.9312360539300419,-0.7706401835381377,0.0
2019-06-10,1.0,-0.0,-0.4324882629107981,-0.0,-0.9301095461658841,-0.7672926447574335,0.0
2019-06-11,1.0,-0.0,-0.442815976203018,-0.0,-0.9157809934000557,-0.7399683946332848,0.0
2019-06-12,1.0,-0.0,-0.4453773701821787,-0.0,-0.9134651133969512,-0.7394348742099394,0.0
2019-06-13,1.0,-0.0,-0.46150744416873446,-0.0,-0.9071960297766749,-0.7330645161290322,0.0
2019-06-14,1.0,-0.0,-0.4611856580619171,-0.0,-0.9158325327713907,-0.721931265301063,0.0
2019-06-17,1.0,-0.0,-0.46171485234420995,-0.0,-0.9129249171082395,-0.724086641256856,0.0
2019-06-18,1.0,-0.0,-0.45876080959613186,-0.0,-0.9138951740383722,-0.7268387936645694,0.0
2019-06-19,1.0,-0.0,-0.4540139211136891,-0.0,-0.9187625676720804,-0.7208352668213457,0.0
2019-06-20,1.0,-0.0,-0.45622519841269843,-0.0,-0.9196118551587301,-0.7243613591269841,0.0
2019-06-21,1.0,-0.0,-0.46426911997026304,-0.0,-0.908217947526562,-0.7251184834123222,0.0
2019-06-24,1.0,-0.0,-0.4653668229376882,-0.0,-0.9071067093048527,-0.7322797975721071,0.0
2019-06-25,1.0,-0.0,-0.47724808722857237,-0.0,-0.8948982436576526,-0.7254592200229223,0.0
2019-06-26,1.0,-0.0,-0.475110876779456,-0.0,-0.8705765592531712,-0.7557299258753838,0.0
2019-06-27,1.0,-0.0,-0.48105518571517447,-0.0,-0.8927393765942885,-0.7369812729422012,0.0
2019-06-28,1.0,-0.0,-0.49129364856866964,-0.0,-0.8858673644207706,-0.7378438152197614,0.0
2019-07-01,1.0,-0.0,-0.4908881343260334,-0.0,-0.8851126133142269,-0.739167004143173,0.0
2019-07-02,1.0,-0.0,-0.4936811305484654,-0.0,-0.880346137085227,-0.7386851771151093,0.0
2019-07-03,1.0,-0.0,-0.4906424189580543,-0.0,-0.8850932644100519,-0.7382679911562295,0.0
2019-07-05,1.0,-0.0,-0.48283589057296694,-0.0,-0.8875229529115185,-0.74190034546077,0.0
2019-07-08,1.0,-0.0,-0.4841581076875195,-0.0,-0.8860566448801743,-0.7421413009648304,0.0
2019-07-09,1.0,-0.0,-0.4803708081876438,-0.0,-0.886175573943881,-0.7442605611895725,0.0
2019-07-10,1.0,-0.0,-0.4353724639925661,-0.0,-0.9111661762428371,-0.7509059934954313,0.0
2019-07-11,1.0,-0.0,-0.43207582233785546,-0.0,-0.9204918540543889,-0.7447500464597658,0.0
2019-07-12,1.0,-0.0,-0.42698265179677825,-0.0,-0.9265799256505576,-0.7443308550185874,0.0
2019-07-15,1.0,-0.0,-0.44746539497723964,-0.0,-0.9282507044870406,-0.7209302325581395,0.0
2019-07-16,1.0,-0.0,-0.46046958841227015,-0.0,-0.9339970844576783,-0.7072051115039857,0.0
2019-07-17,1.0,-0.0,-0.46760064612326047,-0.0,-0.9309766401590458,-0.7077845427435387,0.0
2019-07-18,1.0,-0.0,-0.4695614496611061,-0.0,-0.9212652038005632,-0.7041255300052613,0.0
2019-07-19,1.0,-0.0,-0.472307358905297,-0.0,-0.9222934274480666,-0.70130955697966,0.0
2019-07-22,1.0,-0.0,-0.46693417942018167,-0.0,-0.9151113599601842,-0.7285989797188006,0.0
2019-07-23,1.0,-0.0,-0.4714681095873371,-0.0,-0.9128339086357559,-0.72544080604534,0.0
2019-07-24,1.0,-0.0,-0.4632721731953526,-0.0,-0.9437496031997968,-0.7673798488984827,0.0
2019-07-25,1.0,-0.0,-0.45040588533739223,-0.0,-0.9602042110603756,-0.7603373921867073,0.0
2019-07-26,1.0,-0.0,-0.4492220919547515,-0.0,-0.9605817674831268,-0.7588643493139834,0.0
2019-07-29,1.0,-0.0,-0.4431202256806872,-0.0,-0.9603790928397096,-0.7661732543028305,0.0
2019-07-30,1.0,-0.0,-0.44094613018802115,-0.0,-0.9600177557944133,-0.7697136878150861,0.0
2019-07-31,1.0,-0.0,-0.44257667544165685,-0.0,-0.9593707380506835,-0.7697040819562941,0.0
2019-08-01,1.0,-0.0,-0.4500095219958103,-0.0,-0.956547959118898,-0.7674093823398718,0.0
2019-08-02,1.0,-0.0,-0.4444444444444445,-0.0,-0.9519184994763401,-0.7773017233171475,0.0
2019-08-05,1.0,-0.0,-0.437829093446679,-0.0,-0.9521030260737169,-0.7820529087102709,0.0
2019-08-06,1.0,-0.0,-0.43930021868166197,-0.0,-0.9085598250546704,-0.7761324586066854,0.0
2019-08-07,1.0,-0.0,-0.44990807391480486,-0.0,-0.8894082453024214,-0.7768221619768784,0.0
2019-08-08,1.0,-0.0,-0.4577267637178052,-0.0,-0.887458006718925,-0.7654286425283067,0.0
2019-08-09,1.0,-0.0,-0.41964819534912995,-0.0,-0.8892035621007583,-0.8378803612448472,0.0
2019-08-12,1.0,-0.0,-0.4212578456856654,-0.0,-0.8865149305775692,-0.8622329296899766,0.0
2019-08-13,1.0,-0.0,-0.40975222363405334,-0.0,-0.8936149936467598,-0.8732528589580685,0.0
2019-08-14,1.0,-0.0,-0.4163898117386489,-0.0,-0.8782787533618098,-0.8693877551020409,0.0
2019-08-15,1.0,-0.0,-0.4347269890795632,-0.0,-0.8598127925117004,-0.825616224648986,0.0
2019-08-16,1.0,-0.0,-0.4378952615346272,-0.0,-0.8575345026324808,-0.8199320851116857,0.0
2019-08-19,1.0,-0.0,-0.4204728807248355,-0.0,-0.8685614993173637,-0.8138575152041704,0.0
2019-08-20,1.0,-0.0,-0.4253613544213687,-0.0,-0.8661673217988796,-0.8035841406419265,0.0
2019-08-21,1.0,-0.0,-0.4390574464808255,-0.0,-0.8715847836131219,-0.7695980286462344,0.0
2019-08-22,1.0,-0.0,-0.43954353910983973,-0.0,-0.8727200024607056,-0.7636492264156747,0.0
2019-08-23,1.0,-0.0,-0.4416075214305466,-0.0,-0.8700648293237472,-0.7608074476910315,0.0
2019-08-26,1.0,-0.0,-0.4288622827276043,-0.0,-0.8628904825574328,-0.7470220007293059,0.0
2019-08-27,1.0,-0.0,-0.4280681507577368,-0.0,-0.8637592249521668,-0.7451939138093358,0.0
2019-08-28,1.0,-0.0,-0.41420369976610677,-0.0,-0.8844202788493666,-0.7389508216639834,0.0
2019-08-29,1.0,-0.0,-0.413546372373647,-0.0,-0.8906709517023921,-0.7276778946730134,0.0
2019-08-30,1.0,-0.0,-0.4062462208247672,-0.0,-0.894697061313339,-0.7223969040996493,0.0
2019-09-03,1.0,-0.0,-0.4098152459859091,-0.0,-0.8958906594901878,-0.7180913791539415,0.0
2019-09-04,1.0,-0.0,-0.4144252804245568,-0.0,-0.8898202870582559,-0.7110722470148354,0.0
2019-09-05,1.0,-0.0,-0.4234621747631222,-0.0,-0.889637539479621,-0.6948714092344713,0.0
2019-09-06,1.0,-0.0,-0.4198331232366889,-0.0,-0.9055165376072994,-0.6760309742481542,0.0
2019-09-09,1.0,-0.0,-0.41523312017772973,-0.0,-0.9060914467561321,-0.6808670329340418,0.0
2019-09-10,1.0,-0.0,-0.40484127699192124,-0.0,-0.9762140733399406,-0.6222482505931466,0.0
2019-09-11,1.0,-0.0,-0.41118361970903433,-0.0,-0.9852122373226366,-0.5970783691552415,0.0
2019-09-12,1.0,-0.0,-0.41569671763262617,-0.0,-0.9821369797432751,-0.5942969988929117,0.0
2019-09-13,1.0,-0.0,-0.4135423835313126,-0.0,-0.9856676939648723,-0.592920618772628,0.0
2019-09-16,1.0,-0.0,-0.4160428768189712,-0.0,-0.9837115994969758,-0.5944367926223127,0.0
2019-09-17,1.0,-0.0,-0.4151463407327522,-0.0,-0.984452233306372,-0.5961175519007819,0.0
2019-09-18,1.0,-0.0,-0.41841568721515954,-0.0,-0.9923542816023028,-0.5875209882465819,0.0
2019-09-19,1.0,-0.0,-0.43127650677976226,-0.0,-0.9649961173167672,-0.5904366525297174,0.0
