Date,IWF,IWM,MTUM,SPWR,SPY,VLUE,VXX
2018-11-01,-0.6358538000386773,-1.89608715271063,-0.0,1.0,-1.5424482691935797,-1.3718171855862826,0.0
2018-11-02,-0.6403346318411137,-1.8450092598505652,-0.0,1.0,-1.5447985184239095,-1.355961427932818,0.0
2018-11-05,-0.6397650363938194,-1.845932831056059,-0.0,1.0,-1.544502617801047,-1.354680117481803,0.0
2018-11-06,-0.6343278793711903,-1.84716073147257,-0.0,1.0,-1.5607314725697787,-1.3742059672762272,0.0
2018-11-07,-0.6351508120649653,-1.8598865687032742,-0.0,1.0,-1.5667697860273269,-1.3831528744521784,0.0
2018-11-08,-0.5875508646998983,-1.8503942014242116,-0.0,1.0,-1.540818921668362,-1.3793870803662258,0.0
2018-11-09,-0.5901827210797734,-1.8526134844336923,-0.0,1.0,-1.5418603170560898,-1.3819952887247726,0.0
2018-11-12,-0.589239261468181,-1.8167628957553454,-0.0,1.0,-1.5604974303660935,-1.378338937884652,0.0
2018-11-13,-0.5279538539553752,-1.830121703853955,-0.0,1.0,-1.5908975659229208,-1.3897692697768762,0.0
2018-11-14,-0.5269978401727862,-1.8359166560792783,-0.0,1.0,-1.594968873078389,-1.3944860881717698,0.0
2018-11-15,-0.5246275752773376,-1.8364500792393028,-0.0,1.0,-1.5984786053882725,-1.3796513470681457,0.0
2018-11-16,-0.5197904172716369,-1.8208446436462344,-0.0,1.0,-1.5915661890032196,-1.3805315321002463,0.0
2018-11-19,-0.5140956604371238,-1.8302819132087427,-0.0,1.0,-1.6025340513145394,-1.3881533101045298,0.0
2018-11-20,-0.43728409019533954,-1.8130142578983734,-0.0,1.0,-1.6084416807989448,-1.4222096601972238,0.0
2018-11-21,-0.43630948687721033,-1.794999069305702,-0.0,1.0,-1.5937209158031889,-1.3796612272755475,0.0
2018-11-23,-0.43806515545645985,-1.774928774928775,-0.0,1.0,-1.599962839093274,-1.3804657500309676,0.0
2018-11-26,-0.43654036651807826,-1.7823179791976227,-0.0,1.0,-1.5960252600297178,-1.37630014858841,0.0
2018-11-27,-0.4923585027846134,-1.843608340888486,-0.0,1.0,-1.6806113197772308,-1.4592669343349307,0.0
2018-11-28,-0.4964350531501167,-1.8325123152709362,-0.0,1.0,-1.6882291936738398,-1.4645449831475241,0.0
2018-11-29,-0.43030690537084393,-1.8057544757033248,-0.0,1.0,-1.6820332480818414,-1.4757672634271097,0.0
2018-11-30,-0.4290951186571484,-1.8167727828156155,-0.0,1.0,-1.6915557270564023,-1.4937938131069524,0.0
2018-12-03,-0.42373535847599436,-1.8217917363882097,-0.0,1.0,-1.6946196421675892,-1.495687990732398,0.0
2018-12-04,-0.40775641025641024,-1.8258974358974358,-0.0,1.0,-1.686346153846154,-1.4901923076923078,0.0
2018-12-06,-0.38324873096446704,-1.6962981304939952,-0.0,1.0,-1.6824935000619041,-1.4283768726012134,0.0
2018-12-07,-0.38980741841600103,-1.6962040993250356,-0.0,1.0,-1.6831382748157782,-1.4232460214254752,0.0
2018-12-10,-0.3350855745721272,-1.7029339853300736,-0.0,1.0,-1.6836185819070906,-1.3908312958435207,0.0
2018-12-11,-0.34709227664648684,-1.6995046780407264,-0.0,1.0,-1.6874579587843206,-1.381031003485599,0.0
2018-12-12,-0.34192873407594315,-1.7133362053049417,-0.0,1.0,-1.6985045233552836,-1.400455412640778,0.0
2018-12-13,-0.34144393241167437,-1.7062980030721966,-0.0,1.0,-1.7003993855606758,-1.396190476190476,0.0
2018-12-14,-0.3464301062066425,-1.693535514764565,-0.0,1.0,-1.704156179016514,-1.394990484375959,0.0
2018-12-17,-0.3204126480283238,-1.689415211817849,-0.0,1.0,-1.683982419728971,-1.4104504944451226,0.0
2018-12-18,-0.3002599915351593,-1.6684805610980105,-0.0,1.0,-1.6724711288469678,-1.4051030896668482,0.0
2018-12-19,-0.3073805202661827,-1.6674531155474892,-0.0,1.0,-1.6702359346642468,-1.4045372050816696,0.0
2018-12-20,-0.3048516872823346,-1.6414074696769545,-0.0,1.0,-1.6681277771106042,-1.3901765341659662,0.0
2018-12-21,-0.2950193856248136,-1.63739934387116,-0.0,1.0,-1.6659707724425887,-1.3664181330152103,0.0
2018-12-24,-0.27012004021051383,-1.6099580154928743,-0.0,1.0,-1.6553722429188102,-1.3778605641298562,0.0
2018-12-26,-0.2656911142454161,-1.6079572167371885,-0.0,1.0,-1.6387517630465442,-1.3644217207334273,0.0
2018-12-27,-0.18828076858439302,-1.5343118032603216,-0.0,1.0,-1.517730099154109,-1.3616043919108174,0.0
2018-12-28,-0.18112087789037568,-1.5421308997256595,-0.0,1.0,-1.5174402329096917,-1.3581546385980627,0.0
2018-12-31,-0.177255649638311,-1.5516177872483599,-0.0,1.0,-1.519486345539169,-1.3591655918802221,0.0
2019-01-02,-0.1684352366515075,-1.5557239907922071,-0.0,1.0,-1.5208017517264611,-1.3694907641345238,0.0
2019-01-03,-0.17099725012626973,-1.554183736461081,-0.0,1.0,-1.5216903305460465,-1.3651158875357765,0.0
2019-01-04,-0.10409565849024978,-1.5827792367435884,-0.0,1.0,-1.5091914846063588,-1.3914622562440633,0.0
2019-01-07,-0.07118292483214149,-1.5335444074458213,-0.0,1.0,-1.4980621212948306,-1.3560783885583274,0.0
2019-01-08,-0.07399139761528829,-1.517177546686993,-0.0,1.0,-1.5029128327979528,-1.3505199542658028,0.0
2019-01-09,-0.060522847100175754,-1.4962104569420036,-0.0,1.0,-1.5326230228471,-1.4027899824253076,0.0
2019-01-10,-0.06076741505187462,-1.494373387495197,-0.0,1.0,-1.5327990338694626,-1.4014931108305428,0.0
2019-01-11,-0.061795590741657046,-1.4871075925009622,-0.0,1.0,-1.537522678541976,-1.4114024960140745,0.0
2019-01-14,-0.07163670350211666,-1.4843037000384849,-0.0,1.0,-1.5354335037660123,-1.4064544504920555,0.0
2019-01-15,-0.062403697996918334,-1.4701738939027076,-0.0,1.0,-1.5348338102575392,-1.435560202509355,0.0
2019-01-16,-0.047082738160641686,-1.4657180529612133,-0.0,1.0,-1.5281837160751568,-1.4529172618393582,0.0
2019-01-17,-0.048945286750164796,-1.4608327840035156,-0.0,1.0,-1.5304328718962865,-1.4530872335750382,0.0
2019-01-18,-0.06015828214068294,-1.450993414134706,-0.0,1.0,-1.5339531794786654,-1.4891803641596104,0.0
2019-01-22,-0.0,-1.502091331003266,-0.0,1.0,-1.723543230390191,-1.5040967168968087,0.0
2019-01-23,-0.0,-1.408917052006622,-0.0,1.0,-1.7268367871210824,-1.5729862419364047,0.0
2019-01-24,-0.0,-1.4069083642592064,-0.0,1.0,-1.7306308878104482,-1.5718526976876963,0.0
2019-01-25,-0.0,-1.3281636985493572,-0.0,1.0,-1.867319259346621,-1.701379879702795,0.0
2019-01-28,-0.0,-1.293780639064438,-0.0,1.0,-1.9142401512019374,-1.6983048845313333,0.0
2019-01-29,-0.0,-1.270108470155889,-0.0,1.0,-1.9202773990871909,-1.736945053642345,0.0
2019-01-30,-0.0,-1.2669677949199272,-0.0,1.0,-1.9018595647327974,-1.6973074441250657,0.0
2019-01-31,-0.0,-1.2906068260588617,-0.0,1.0,-1.8610115725782768,-1.7227868178346941,0.0
2019-02-01,-0.0,-1.2857478281286687,-0.0,1.0,-1.8808405729044375,-1.7033341159896689,0.0
2019-02-04,-0.0,-1.281560242025495,-0.0,1.0,-1.8991364624331788,-1.6937672560653234,0.0
2019-02-05,-0.0,-1.264577944980014,-0.0,1.0,-1.8911944509757819,-1.722372442981425,0.0
2019-02-06,-0.0,-1.2627758763129944,-0.0,1.0,-1.9152012274283017,-1.7231205004130767,0.0
2019-02-07,-0.0,-1.2556851655473076,-0.0,1.0,-1.9242959820902554,-1.7113821138211383,0.0
2019-02-08,-0.0,-1.2691577698695136,-0.0,1.0,-1.9718861209964411,-1.6902135231316726,0.0
2019-02-11,-0.0,-1.2695982434276898,-0.0,1.0,-1.9587561569046346,-1.7060708563290015,0.0
2019-02-12,-0.0,-1.282101630370106,-0.0,1.0,-1.9618588599309772,-1.7062358681423302,0.0
2019-02-13,-0.0,-1.3066341114816578,-0.0,1.0,-1.9570033349213911,-1.6916388756550735,0.0
2019-02-14,-0.0,-1.256137626187205,-0.0,1.0,-1.9958186488262348,-1.7214025446508572,0.0
2019-02-15,-0.0,-1.31651376146789,-0.0,1.0,-1.9966199903428294,-1.72253742153549,0.0
2019-02-19,-0.0,-1.2797666564322998,-0.0,1.0,-2.0976358612219834,-1.7632176849861838,0.0
2019-02-20,-0.0,-1.2929680252334714,-0.0,1.0,-2.1014286597810625,-1.7902158451357535,0.0
2019-02-21,-0.0,-1.294951119910902,-0.0,1.0,-2.10475188714268,-1.7876500433114713,0.0
2019-02-22,-0.0,-1.3115367816809136,-0.0,1.0,-2.1418855681038247,-1.7860485430835467,0.0
2019-02-25,-0.0,-1.280138768430182,-0.0,1.0,-2.141556188824185,-1.7733861974972123,0.0
2019-02-26,-0.0,-1.2862021857923498,-0.0,1.0,-2.156482861400894,-1.7669523099850972,0.0
2019-02-27,-0.0,-1.271296123452181,-0.0,1.0,-2.178831435504947,-1.77226059361583,0.0
2019-02-28,-0.0,-1.2711822200087157,-0.0,1.0,-2.1776754031002925,-1.7766295212600387,0.0
2019-03-01,-0.0,-1.2689148830263812,-0.0,1.0,-2.1877799900447985,-1.7653061224489797,0.0
2019-03-04,-0.0,-1.2537758717135932,-0.0,1.0,-2.1873951146746227,-1.7742557026539871,0.0
2019-03-05,-0.0,-1.2031500926497838,-0.0,1.0,-2.2140827671402104,-1.7594193946880792,0.0
2019-03-06,-0.0,-1.200426179604262,-0.0,1.0,-2.1710197869101977,-1.716834094368341,0.0
2019-03-07,-0.0,-1.151986392904872,-0.0,1.0,-2.2176527760903904,-1.7049568703681204,0.0
2019-03-08,-0.0,-1.1316938210882264,-0.0,1.0,-2.293944051644636,-1.722594528127882,0.0
2019-03-11,-0.0,-1.1257588898525583,-0.0,1.0,-2.279085615165407,-1.7901746995415686,0.0
2019-03-12,-0.0,-1.0837683164580845,-0.0,1.0,-2.330419470473555,-1.8746619709452235,0.0
2019-03-13,-0.0,-1.1171656939862977,-0.0,1.0,-2.341601116467902,-1.8848008119766557,0.0
2019-03-14,-0.0,-1.1201089021147272,-0.0,1.0,-2.3299354185133594,-1.8814739774597948,0.0
2019-03-15,-0.0,-1.117635843660629,-0.0,1.0,-2.3373371464887196,-1.9002224340641882,0.0
2019-03-18,-0.0,-1.1618851137902133,-0.0,1.0,-2.3618077493391785,-1.923409193475598,0.0
2019-03-19,-0.0,-1.1648287869994196,-0.0,1.0,-2.3402979299671114,-1.9435738698652218,0.0
2019-03-20,-0.0,-1.1575667077841978,-0.0,1.0,-2.35506070246056,-1.9796143608387977,0.0
2019-03-21,-0.0,-1.1521471597901418,-0.0,1.0,-2.3958805622125787,-1.929075717339206,0.0
2019-03-22,-0.0,-1.1417157825802227,-0.0,1.0,-2.4978388998035363,-1.9092992796332677,0.0
2019-03-25,-0.0,-1.0158822390083284,-0.0,1.0,-2.536509781134999,-1.9038026986893923,0.0
2019-03-26,-0.0,-1.0384840408242866,-0.0,1.0,-2.532275888968342,-1.9299226418773971,0.0
2019-03-27,-0.0,-1.0402588996763755,-0.0,1.0,-2.5216828478964404,-1.9105501618122978,0.0
2019-03-28,-0.0,-1.0415099234660785,-0.0,1.0,-2.5184200285380722,-1.9259307303152158,0.0
2019-03-29,-0.0,-1.049896184791072,-0.0,1.0,-2.5160264728782766,-1.9224630158318192,0.0
2019-04-01,-0.0,-1.059996116756197,-0.0,1.0,-2.498349621383729,-1.9137272668435699,0.0
2019-04-02,-0.0,-1.0740692947932127,-0.0,1.0,-2.504161558810246,-1.8737983095683595,0.0
2019-04-03,-0.0,-1.0286088257292447,-0.0,1.0,-2.4457741211667914,-1.7584143605086013,0.0
2019-04-04,-0.0,-1.0220843672456574,-0.0,1.0,-2.3787841191066996,-1.802605459057072,0.0
2019-04-05,-0.0,-1.00962972166998,-0.0,1.0,-2.388543737574553,-1.814550198807157,0.0
2019-04-08,-0.0,-0.9792188741519466,-0.0,1.0,-2.337509932155736,-1.7953670313550516,0.0
2019-04-09,-0.0,-0.9511086542595663,-0.0,1.0,-2.401572384988637,-1.789509243903937,0.0
2019-04-10,-0.0,-0.9258669280725401,-0.0,1.0,-2.4066903565739493,-1.7941428746477146,0.0
2019-04-11,-0.0,-0.9334439528023598,-0.0,1.0,-2.4234882005899703,-1.7885939036381515,0.0
2019-04-12,-0.0,-0.9362708947885939,-0.0,1.0,-2.4220747295968534,-1.7871804326450345,0.0
2019-04-15,-0.0,-0.942008486562942,-0.0,1.0,-2.4093229198696267,-1.798351884877929,0.0
2019-04-16,-0.0,-0.9511400651465799,-0.0,1.0,-2.4031712863376558,-1.791530944625407,0.0
2019-04-17,-0.0,-0.9342356198092894,-0.0,1.0,-2.418578898800369,-1.7991387265456782,0.0
2019-04-18,-0.0,-0.9329234552720567,-0.0,1.0,-2.413894866277283,-1.8013525976022133,0.0
2019-04-22,-0.0,-0.939894075625077,-0.0,1.0,-2.413659317649957,-1.8048404975982264,0.0
2019-04-23,-0.0,-0.9228973398046323,-0.0,1.0,-2.4116237635927997,-1.8091785955642934,0.0
2019-04-24,-0.0,-0.8957604761028284,-0.0,1.0,-2.4130928277808454,-1.8265537763052946,0.0
2019-04-25,-0.0,-0.913003663003663,-0.0,1.0,-2.388217338217338,-1.8037851037851038,0.0
2019-04-26,-0.0,-0.8930164355104784,-0.0,1.0,-2.4095435938168266,-1.8072951671045396,0.0
2019-04-29,-0.0,-0.8847979552093476,-0.0,1.0,-2.3990384615384617,-1.8019109055501463,0.0
2019-04-30,-0.0,-0.8902060915557177,-0.0,1.0,-2.3988692321721685,-1.7902608061280323,0.0
2019-05-01,-0.0,-0.8921885480822002,-0.0,1.0,-2.4513689859137755,-1.7543142874565523,0.0
2019-05-02,-0.0,-0.8985577800766751,-0.0,1.0,-2.4111239578896124,-1.775634394206779,0.0
2019-05-03,-0.0,-0.8950823658136283,-0.0,1.0,-2.4107349097319313,-1.7728405568050576,0.0
2019-05-06,-0.0,-0.8716827594583105,-0.0,1.0,-2.4140402016153515,-1.787028602659865,0.0
2019-05-07,-0.0,-0.8803501945525293,-0.0,1.0,-2.4119041828793777,-1.787512159533074,0.0
2019-05-08,-0.0,-0.8726607741542213,-0.0,1.0,-2.390368790003048,-1.8326729655592806,0.0
2019-05-09,-0.0,-0.8744084455769932,-0.0,1.0,-2.386300206285645,-1.8065161994903534,0.0
2019-05-10,-0.0,-0.8721247799963585,-0.0,1.0,-2.3892092007040118,-1.807731990046732,0.0
2019-05-13,-0.0,-0.8781418031761911,-0.0,1.0,-2.5040640240090037,-1.870138802050769,0.0
2019-05-14,-0.0,-0.7756133645666378,-0.0,1.0,-2.5283565528294907,-1.860498089014918,0.0
2019-05-15,-0.0,-0.7932936921473671,-0.0,1.0,-2.538772757923129,-1.798075154784528,0.0
2019-05-16,-0.0,-0.7946028825513647,-0.0,1.0,-2.539650413983441,-1.7988960441582338,0.0
2019-05-17,-0.0,-0.7786381514257621,-0.0,1.0,-2.544124877089479,-1.8227015732546707,0.0
2019-05-20,-0.0,-0.7819083782459578,-0.0,1.0,-2.5284786869181772,-1.814000489955904,0.0
2019-05-21,-0.0,-0.7999026290165531,-0.0,1.0,-2.488984907497566,-1.796616358325219,0.0
2019-05-22,-0.0,-0.7701663387587193,-0.013831753413223635,1.0,-2.4264591903654686,-1.7515053955762236,0.0
2019-05-23,-0.0,-0.7618650628237956,-0.031858512475436196,1.0,-2.4314297624010006,-1.7297088072411124,0.0
2019-05-24,-0.0,-0.7462554022852406,-0.033094547392102304,1.0,-2.427032147297377,-1.713989698656089,0.0
2019-05-28,-0.0,-0.7357360882836347,-0.04977694294435313,1.0,-2.3982155435548247,-1.6861939422399623,0.0
2019-05-29,-0.0,-0.7349460798600991,-0.05240454677936461,1.0,-2.389041095890411,-1.6528125910813174,0.0
2019-05-30,-0.0,-0.7336048879837066,-0.04242071574047134,1.0,-2.388827465813209,-1.6542333430317135,0.0
2019-05-31,-0.0,-0.7298037159997669,-0.05276952647213,1.0,-2.395014269905061,-1.6468052886015492,0.0
2019-06-03,-0.0,-0.7395011233365978,-0.05564836684140792,1.0,-2.3668414079152025,-1.5987096030877355,0.0
2019-06-04,-0.0,-0.7077170049306272,-0.045808966861598445,1.0,-2.363261093911249,-1.6165004013301227,0.0
2019-06-05,-0.0,-0.6810921037725162,-0.07108870510932366,1.0,-2.3466636456327175,-1.5655375552282769,0.0
2019-06-06,-0.0,-0.7016868561077776,-0.052813313709951314,1.0,-2.326955734178648,-1.5791916676100983,0.0
2019-06-07,-0.0,-0.7059156844968268,-0.06363327289211243,1.0,-2.316976427923844,-1.5797824116047143,0.0
2019-06-10,-0.0,-0.7166487890250098,-0.07311014509117597,1.0,-2.272398803138937,-1.5833568565460394,0.0
2019-06-11,-0.0,-0.7123543387261002,-0.08202285326394389,1.0,-2.2837990722932457,-1.5785156691933477,0.0
2019-06-12,-0.0,-0.715732307518244,-0.0819709226678735,1.0,-2.281043163432709,-1.5783221134807943,0.0
2019-06-13,-0.0,-0.7197601370645346,-0.08366647629925757,1.0,-2.2916047972587092,-1.615990862364363,0.0
2019-06-14,-0.0,-0.7342331993107409,-0.07541642734060884,1.0,-2.3004595060310167,-1.6337736932797244,0.0
2019-06-17,-0.0,-0.7380487244311653,-0.07521259480579177,1.0,-2.2997586761663986,-1.6327855665364284,0.0
2019-06-18,-0.0,-0.7225145864317584,-0.07104450291728635,1.0,-2.296705182473401,-1.6298478434961676,0.0
2019-06-19,-0.0,-0.8508404674123602,-0.1815909516965569,1.0,-2.35412110229332,-1.8622133349996874,0.0
2019-06-20,-0.0,-0.8603383458646616,-0.18477443609022556,1.0,-2.3549498746867172,-1.8654761904761905,0.0
2019-06-21,-0.0,-0.8733170517878389,-0.1816644749201578,1.0,-2.3405974074769866,-1.8664913269459578,0.0
2019-06-24,-0.0,-0.8568022088353413,-0.1907003012048193,1.0,-2.332015562248996,-1.895519578313253,0.0
2019-06-25,-0.0,-0.8377682942136312,-0.19693736663737918,1.0,-2.3415338270365256,-1.8997113091502449,0.0
2019-06-26,-0.0,-0.8322227809906966,-0.18569273321599195,1.0,-2.337377420165954,-1.930915262760875,0.0
2019-06-27,-0.0,-0.8170486023671619,-0.20164945857466635,1.0,-2.3363762276504656,-1.940569126164694,0.0
2019-06-28,-0.0,-0.8077624709064604,-0.1976473548468264,1.0,-2.3439013650374285,-1.941183871170661,0.0
2019-07-01,-0.0,-0.7938921704159859,-0.204788236772653,1.0,-2.3571697876083952,-1.9278622596455952,0.0
2019-07-02,-0.0,-0.7904206632812989,-0.2035609052723967,1.0,-2.360917810795561,-1.9143627358786284,0.0
2019-07-03,-0.0,-0.7882050960996682,-0.20515870531521943,1.0,-2.3540349339510422,-1.9131659675702746,0.0
2019-07-05,-0.0,-0.7581380818494221,-0.21462043111527648,1.0,-2.355576382380506,-1.9197125898156828,0.0
2019-07-08,-0.0,-0.7712029085438475,-0.203848805867235,1.0,-2.364884347771579,-1.9285400865041056,0.0
2019-07-09,-0.0,-0.7509279647687952,-0.2100660585089651,1.0,-2.378420887071406,-1.9518716577540107,0.0
2019-07-10,-0.0,-0.7364877619077582,-0.20700937519662746,1.0,-2.3926256842635123,-1.9558925313030897,0.0
2019-07-11,-0.0,-0.7455658650508111,-0.2095562709082876,1.0,-2.393359843463991,-1.9634538913084645,0.0
2019-07-12,-0.0,-0.798401309164149,-0.1933534743202417,1.0,-2.3480614300100706,-1.9541792547834844,0.0
2019-07-15,-0.0,-0.7985774532636747,-0.2095423931516334,1.0,-2.3581544659155282,-1.9281802731793287,0.0
2019-07-16,-0.0,-0.8048857268777939,-0.20821003588742681,1.0,-2.355915129383618,-1.9270288988226407,0.0
2019-07-17,-0.0,-0.7850175087543773,-0.21817158579289642,1.0,-2.328851925962981,-1.9210230115057527,0.0
2019-07-18,-0.0,-0.7820968043356381,-0.20594281442720985,1.0,-2.329658007849,-1.9116676010714506,0.0
2019-07-19,-0.0,-0.7870416562733848,-0.20429034671988025,1.0,-2.3392990770765776,-1.9053379895235718,0.0
2019-07-22,-0.0,-0.7231376905511324,-0.16719126087761524,1.0,-2.323767203604271,-1.9575387273961613,0.0
2019-07-23,-0.0,-0.7359633935196636,-0.1626885975760574,1.0,-2.3240786544645067,-1.9607964382883996,0.0
2019-07-24,-0.0,-0.7378388414407724,-0.1886990964228246,1.0,-2.3190988983785124,-1.9431860378759747,0.0
2019-07-25,-0.0,-0.6827204281003049,-0.22624603322755277,1.0,-2.3862858565117295,-1.9271358347333707,0.0
2019-07-26,-0.0,-0.6706869754429593,-0.22977929748212622,1.0,-2.390052844264843,-1.926453217283183,0.0
2019-07-29,-0.0,-0.6514058223438667,-0.23457327693456087,1.0,-2.387596417019159,-1.9468773326698183,0.0
2019-07-30,-0.0,-0.6317732449005131,-0.24621449130271558,1.0,-2.4039544487548494,-1.9750969841071206,0.0
2019-07-31,-0.0,-0.6537332083723837,-0.24173695720087474,1.0,-2.386754139331459,-1.9658856607310213,0.0
2019-08-01,-0.0,-0.7252972005624441,-0.2179470791256551,1.0,-2.465294643998466,-1.982807107247859,0.0
2019-08-02,-0.0,-0.8396867612293144,-0.7211879432624113,1.0,-2.6532949172576834,-2.1735372340425534,0.0
2019-08-05,-0.0,-0.832887501857631,-0.7070887204636647,1.0,-2.69594293357111,-2.1946054391440035,0.0
2019-08-06,-0.0,-0.8274008426558187,-0.6895249164608456,1.0,-2.6038064797326745,-2.1435420601481914,0.0
2019-08-07,-0.0,-0.8574535962877031,-0.6537122969837588,1.0,-2.583381670533643,-2.1560324825986084,0.0
2019-08-08,-0.0,-0.8670103092783504,-0.6821060382916053,1.0,-2.6357142857142857,-2.1787923416789394,0.0
2019-08-09,-0.0,-0.8299455000736484,-0.6702017970245986,1.0,-2.629916040653999,-2.234865223155104,0.0
2019-08-12,-0.0,-0.8179611650485438,-0.6921888790820829,1.0,-2.6349661665195647,-2.209988231832892,0.0
2019-08-13,-0.0,-0.783364004416636,-0.6853882959146117,1.0,-2.6569009937430987,-2.235333087964667,0.0
2019-08-14,-0.0,-0.795810751428153,-0.6755529515160393,1.0,-2.6291196718910212,-2.2234510033689765,0.0
2019-08-15,-0.0,-0.8099592769879259,-0.6669286275630492,1.0,-2.5538329642066153,-2.1136672144030864,0.0
2019-08-16,-0.0,-0.8157688191223689,-0.6663574741348556,1.0,-2.5443453442739923,-2.1087406350338926,0.0
2019-08-19,-0.0,-0.7831359478051202,-0.6712289908517126,1.0,-2.5484008226366925,-2.0889298631302746,0.0
2019-08-20,-0.0,-0.7844620387388661,-0.6705075639756822,1.0,-2.5429096564399827,-2.0712568924077477,0.0
2019-08-21,-0.0,-0.7972877023572849,-0.702357284862255,1.0,-2.5489917637034933,-2.0515478557228057,0.0
2019-08-22,-0.0,-0.8026717828465857,-0.7050380160591203,1.0,-2.5588005400412137,-2.03929510410005,0.0
2019-08-23,-0.0,-0.8094967301677566,-0.7059994313335229,1.0,-2.5612738129087287,-2.031489906170031,0.0
2019-08-26,-0.0,-0.766484670306594,-0.6944561108777826,1.0,-2.545779084418312,-1.9931401371972561,0.0
2019-08-27,-0.0,-0.7639419404125286,-0.6771303562747413,1.0,-2.517605389263143,-1.9862490450725743,0.0
2019-08-28,-0.0,-0.7453157529493407,-0.6907009021512838,1.0,-2.5246356696738377,-1.9789035392088827,0.0
2019-08-29,-0.0,-0.7052079016438735,-0.7014090343970162,1.0,-2.527006492609477,-1.973476999585578,0.0
2019-08-30,-0.0,-0.6811254396248534,-0.7153989380042756,1.0,-2.540445486518171,-1.9591062685332046,0.0
2019-09-03,-0.0,-0.7043876700916412,-0.7395862260483199,1.0,-2.565467925576229,-1.933074146070536,0.0
2019-09-04,-0.0,-0.6878025820333513,-0.666083916083916,1.0,-2.4981172673480367,-1.8720414201183433,0.0
2019-09-05,-0.0,-0.6944760629394041,-0.6733177100770003,1.0,-2.481084700368262,-1.84680281218614,0.0
2019-09-06,-0.0,-0.676940562947115,-0.7004078357959483,1.0,-2.5013037373804905,-1.8072474426689842,0.0
