Date,BUSE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-19,1.0,-0.0,-0.7594230211655552,-0.0,-0.2929834734705712,-0.36377694017589635,0.0
2018-10-22,1.0,-0.0,-0.7623700120918985,-0.0,-0.29264812575574367,-0.3633615477629988,0.0
2018-10-23,1.0,-0.0,-0.7679116691501575,-0.0,-0.3035151574370374,-0.3713511004714561,0.0
2018-10-24,1.0,-0.0,-0.7664283448427319,-0.0,-0.3023840316244113,-0.37134281740318686,0.0
2018-10-25,1.0,-0.0,-0.757737563120636,-0.0,-0.29679383411051247,-0.3615694991422842,0.0
2018-10-26,1.0,-0.0,-0.7563272797527049,-0.0,-0.2972855486862442,-0.3613794435857805,0.0
2018-10-29,1.0,-0.0,-0.7608198811557244,-0.0,-0.28395121129742346,-0.3610075300117882,0.0
2018-10-30,1.0,-0.0,-0.7605937333527047,-0.0,-0.2808126301515812,-0.38004261707588743,0.0
2018-10-31,1.0,-0.0,-0.7506806408866402,-0.0,-0.280592699674738,-0.3780749307312372,0.0
2018-11-01,1.0,-0.0,-0.7615649784248969,-0.0,-0.27420871200250707,-0.3748523491550756,0.0
2018-11-02,1.0,-0.0,-0.7396033422973493,-0.0,-0.2872646945831732,-0.37423165578179024,0.0
2018-11-05,1.0,-0.0,-0.7460809026527429,-0.0,-0.2868803264914176,-0.36771095906853923,0.0
2018-11-06,1.0,-0.0,-0.7488058375939128,-0.0,-0.2861429154364994,-0.36537769136602577,0.0
2018-11-07,1.0,-0.0,-0.7489435266999614,-0.0,-0.2865443718786016,-0.3655877833269305,0.0
2018-11-08,1.0,-0.0,-0.7472207643494442,-0.0,-0.2731523450546305,-0.3652607471730521,0.0
2018-11-09,1.0,-0.0,-0.7479929274586639,-0.0,-0.2757574309471471,-0.3656217146133996,0.0
2018-11-12,1.0,-0.0,-0.7418563088287858,-0.0,-0.2771595377099964,-0.36392231621589416,0.0
2018-11-13,1.0,-0.0,-0.7390522605218954,-0.0,-0.2697011994605976,-0.35707019328585965,0.0
2018-11-14,1.0,-0.0,-0.7389874615566595,-0.0,-0.2697184764608469,-0.35703808847882657,0.0
2018-11-15,1.0,-0.0,-0.7423193165322101,-0.0,-0.2704362104661955,-0.36700697270412413,0.0
2018-11-16,1.0,-0.0,-0.7470336858691241,-0.0,-0.2734261226633562,-0.366891875760976,0.0
2018-11-19,1.0,-0.0,-0.7477658303464755,-0.0,-0.27440860215053764,-0.36728793309438473,0.0
2018-11-20,1.0,-0.0,-0.737914635596243,-0.0,-0.26534300321008203,-0.3746046843419332,0.0
2018-11-21,1.0,-0.0,-0.7372801210516361,-0.0,-0.2629090221297522,-0.36412426707017215,0.0
2018-11-23,1.0,-0.0,-0.7343746307805005,-0.0,-0.26420756634135967,-0.36444622982584657,0.0
2018-11-26,1.0,-0.0,-0.7362105213426877,-0.0,-0.262868211560721,-0.36314459168969837,0.0
2018-11-27,1.0,-0.0,-0.736781392720938,-0.0,-0.25803945571825415,-0.3593624935260606,0.0
2018-11-28,1.0,-0.0,-0.7371097612657156,-0.0,-0.2579695813909686,-0.3592786175071809,0.0
2018-11-29,1.0,-0.0,-0.729193476684059,-0.0,-0.25241582629448517,-0.3581506352511758,0.0
2018-11-30,1.0,-0.0,-0.7295078132310283,-0.0,-0.25264339852156825,-0.3571395152989613,0.0
2018-12-03,1.0,-0.0,-0.7297689552658069,-0.0,-0.2533533088321356,-0.35775650179077223,0.0
2018-12-04,1.0,-0.0,-0.7324549107560042,-0.0,-0.24827118960844782,-0.35552752079244937,0.0
2018-12-06,1.0,-0.0,-0.7458731129191554,-0.0,-0.246555048676104,-0.35907444857263787,0.0
2018-12-07,1.0,-0.0,-0.746183699870634,-0.0,-0.24588968599317887,-0.3600141126661179,0.0
2018-12-10,1.0,-0.0,-0.7491598991879025,-0.0,-0.23919537011107997,-0.3452580976383833,0.0
2018-12-11,1.0,-0.0,-0.749457219563441,-0.0,-0.2372825960079374,-0.3477996965098634,0.0
2018-12-12,1.0,-0.0,-0.7506197670611348,-0.0,-0.23698489171617007,-0.3511389681463118,0.0
2018-12-13,1.0,-0.0,-0.7507661356352492,-0.0,-0.23709266147331975,-0.3514866540342012,0.0
2018-12-14,1.0,-0.0,-0.7595488757063472,-0.0,-0.23297146474712188,-0.3522005205280312,0.0
2018-12-17,1.0,-0.0,-0.760707002039429,-0.0,-0.2318619751986685,-0.35160224102768467,0.0
2018-12-18,1.0,-0.0,-0.754360193993658,-0.0,-0.22572747621712366,-0.351590188397687,0.0
2018-12-19,1.0,-0.0,-0.7552411635616566,-0.0,-0.22720268945230426,-0.352150161086987,0.0
2018-12-20,1.0,-0.0,-0.7616141223972395,-0.0,-0.22916030892743963,-0.3566985140496256,0.0
2018-12-21,1.0,-0.0,-0.7641035232506488,-0.0,-0.23007504734294998,-0.34376826502700303,0.0
2018-12-24,1.0,-0.0,-0.7445753399143229,-0.0,-0.22129353697150306,-0.3623114173961632,0.0
2018-12-26,1.0,-0.0,-0.7471818898733589,-0.0,-0.21385164911629634,-0.358421858329081,0.0
2018-12-27,1.0,-0.0,-0.7308823194219679,-0.0,-0.1902992729013288,-0.35812458687575505,0.0
2018-12-28,1.0,-0.0,-0.7345046030443898,-0.0,-0.18865645793455474,-0.3555737854343269,0.0
2018-12-31,1.0,-0.0,-0.7394202236932208,-0.0,-0.18838164802556495,-0.3548048390778361,0.0
2019-01-02,1.0,-0.0,-0.7390054744525547,-0.0,-0.18697536496350364,-0.35501824817518246,0.0
2019-01-03,1.0,-0.0,-0.7396944298536096,-0.0,-0.18359330394866058,-0.3605179619521776,0.0
2019-01-04,1.0,-0.0,-0.7440771224591879,-0.0,-0.16595425401300531,-0.36362602882997586,0.0
2019-01-07,1.0,-0.0,-0.734014539398168,-0.0,-0.16108122707118902,-0.3555850644820058,0.0
2019-01-08,1.0,-0.0,-0.7240774866286125,-0.0,-0.16901883230707,-0.3541956941885029,0.0
2019-01-09,1.0,-0.0,-0.7177489954881142,-0.0,-0.16891512716334822,-0.35805517520034125,0.0
2019-01-10,1.0,-0.0,-0.7150072959928162,-0.0,-0.1727915590975418,-0.3571220114490964,0.0
2019-01-11,1.0,-0.0,-0.7010688942782718,-0.0,-0.1758286176232821,-0.3687011587173269,0.0
2019-01-14,1.0,-0.0,-0.6995079425708315,-0.0,-0.1786011189251129,-0.3687285146156784,0.0
2019-01-15,1.0,-0.0,-0.6933981368975294,-0.0,-0.1795823770307367,-0.3771432428783583,0.0
2019-01-16,1.0,-0.0,-0.6937366468008547,-0.0,-0.17557629596311705,-0.37962442370403693,0.0
2019-01-17,1.0,-0.0,-0.6973891869955359,-0.0,-0.17585787076701087,-0.38134102899400285,0.0
2019-01-18,1.0,-0.0,-0.6894298613789505,-0.0,-0.1828618100142932,-0.3964425891054292,0.0
2019-01-22,1.0,-0.0,-0.8131956192680972,-0.0,-0.017184578399073995,-0.3956014602439676,0.0
2019-01-23,1.0,-0.0,-0.8013683366018899,-0.0,-0.01584507042253521,-0.41134783383847384,0.0
2019-01-24,1.0,-0.0,-0.7986090988119385,-0.0,-0.020618326906359362,-0.40978088848271405,0.0
2019-01-25,1.0,-0.0,-0.8370342323882491,-0.0,-0.0,-0.3901868638499744,0.0
2019-01-28,1.0,-0.0,-0.8329772555303334,-0.0,-0.0,-0.3925090132193884,0.0
2019-01-29,1.0,-0.0,-0.825512183159819,-0.0,-0.0,-0.40379427959961656,0.0
2019-01-30,1.0,-0.0,-0.825448140551146,-0.0,-0.0,-0.4041068402746812,0.0
2019-01-31,1.0,-0.0,-0.8220666830653638,-0.0,-0.0,-0.4141192781591717,0.0
2019-02-01,1.0,-0.0,-0.8210083466444689,-0.0,-0.0,-0.4287610519921708,0.0
2019-02-04,1.0,-0.0,-0.8113875792370683,-0.0,-0.0,-0.4444945746576733,0.0
2019-02-05,1.0,-0.0,-0.8059979782095923,-0.0,-0.0,-0.4404358081545547,0.0
2019-02-06,1.0,-0.0,-0.7957341715312078,-0.0,-0.0,-0.4494387067804221,0.0
2019-02-07,1.0,-0.0,-0.790219050184038,-0.0,-0.0,-0.4541700332166263,0.0
2019-02-08,1.0,-0.0,-0.801215491915409,-0.0,-0.0,-0.44138951806418336,0.0
2019-02-11,1.0,-0.0,-0.7950543527086515,-0.0,-0.0,-0.4509253436348935,0.0
2019-02-12,1.0,-0.0,-0.8014225903750057,-0.0,-0.0,-0.4495115472921262,0.0
2019-02-13,1.0,-0.0,-0.7989919218739452,-0.0,-0.0,-0.4511824666411646,0.0
2019-02-14,1.0,-0.0,-0.7852105535903385,-0.0,-0.0,-0.4679043778023117,0.0
2019-02-15,1.0,-0.0,-0.7734922387185438,-0.0,-0.0,-0.4794196498974925,0.0
2019-02-19,1.0,-0.0,-0.7759219970207195,-0.0,-0.0,-0.4811086534555139,0.0
2019-02-20,1.0,-0.0,-0.7721484631217063,-0.0,-0.0,-0.48962974690701827,0.0
2019-02-21,1.0,-0.0,-0.7728034420289855,-0.0,-0.0,-0.49168931159420287,0.0
2019-02-22,1.0,-0.0,-0.768312570781427,-0.0,-0.0,-0.4966704416761042,0.0
2019-02-25,1.0,-0.0,-0.7639669871213496,-0.0,-0.0,-0.5034010520587702,0.0
2019-02-26,1.0,-0.0,-0.7657157111756168,-0.0,-0.0,-0.5020636792452831,0.0
2019-02-27,1.0,-0.0,-0.7690230341540906,-0.0,-0.0,-0.5003744468398956,0.0
2019-02-28,1.0,-0.0,-0.7729045718432511,-0.0,-0.0,-0.49487481857764876,0.0
2019-03-01,1.0,-0.0,-0.7773497688751926,-0.0,-0.0,-0.4885797153992568,0.0
2019-03-04,1.0,-0.0,-0.778193273501949,-0.0,-0.0,-0.48814704015955035,0.0
2019-03-05,1.0,-0.0,-0.7731975134987976,-0.0,-0.0,-0.49550796315622303,0.0
2019-03-06,1.0,-0.0,-0.7713987710586582,-0.0,-0.0,-0.49602067886538337,0.0
2019-03-07,1.0,-0.0,-0.7783328413451713,-0.0,-0.0,-0.4923590453915847,0.0
2019-03-08,1.0,-0.0,-0.781631037212985,-0.0,-0.0,-0.4805338762583418,0.0
2019-03-11,1.0,-0.0,-0.7816313132456478,-0.0,-0.0,-0.4822176442623322,0.0
2019-03-12,1.0,-0.0,-0.778373002418571,-0.0,-0.0,-0.48195113130354195,0.0
2019-03-13,1.0,-0.0,-0.7778304977518697,-0.0,-0.0,-0.4815743690548815,0.0
2019-03-14,1.0,-0.0,-0.7760746568086017,-0.0,-0.0,-0.47807857899601014,0.0
2019-03-15,1.0,-0.0,-0.7706262425447317,-0.0,-0.0,-0.488545996746792,0.0
2019-03-18,1.0,-0.0,-0.7747437941243452,-0.0,-0.0,-0.5026417672511956,0.0
2019-03-19,1.0,-0.0,-0.7746212982759405,-0.0,-0.0,-0.4998635309102488,0.0
2019-03-20,1.0,-0.0,-0.7942613362691805,-0.0,-0.0,-0.49936925158833917,0.0
2019-03-21,1.0,-0.0,-0.7917379049027309,-0.0,-0.0,-0.5187144771498544,0.0
2019-03-22,1.0,-0.0,-0.7941659154473799,-0.0,-0.0,-0.517278043593833,0.0
2019-03-25,1.0,-0.0,-0.8183369567758375,-0.0,-0.0,-0.5193445075624752,0.0
2019-03-26,1.0,-0.0,-0.821482141183088,-0.0,-0.0,-0.5221946189181588,0.0
2019-03-27,1.0,-0.0,-0.824813406562456,-0.0,-0.0,-0.5222738581420457,0.0
2019-03-28,1.0,-0.0,-0.8270525056867482,-0.0,-0.0,-0.5179982646624299,0.0
2019-03-29,1.0,-0.0,-0.8281407506388166,-0.0,-0.0,-0.5161403755538364,0.0
2019-04-01,1.0,-0.0,-0.834242885583792,-0.0,-0.0,-0.507928328844127,0.0
2019-04-02,1.0,-0.0,-0.8406781248536506,-0.0,-0.0,-0.5009132206247365,0.0
2019-04-03,1.0,-0.0,-0.8408308549750603,-0.0,-0.0,-0.5009249935601714,0.0
2019-04-04,1.0,-0.0,-0.8342457420924575,-0.0,-0.0,-0.5052638966872544,0.0
2019-04-05,1.0,-0.0,-0.8265461442989953,-0.0,-0.0,-0.5152097042362364,0.0
2019-04-08,1.0,-0.0,-0.8275862068965517,-0.0,-0.0,-0.5118139708978617,0.0
2019-04-09,1.0,-0.0,-0.8209370904325034,-0.0,-0.0,-0.5194486051301255,0.0
2019-04-10,1.0,-0.0,-0.8109687675331962,-0.0,-0.0,-0.5267907237703385,0.0
2019-04-11,1.0,-0.0,-0.8168809913490764,-0.0,-0.001636661211129296,-0.5195697919102175,0.0
2019-04-12,1.0,-0.0,-0.8169043722235211,-0.0,-0.0004909983633387888,-0.5206920738835632,0.0
2019-04-15,1.0,-0.0,-0.8158949969692731,-0.0,-0.0,-0.5154333939478716,0.0
2019-04-16,1.0,-0.0,-0.8182775321120236,-0.0,-0.0,-0.5212091434454037,0.0
2019-04-17,1.0,-0.0,-0.8107854190154077,-0.0,-0.0,-0.537955655768508,0.0
2019-04-18,1.0,-0.0,-0.7979617714741933,-0.0,-0.0013619499365988823,-0.5488658244493495,0.0
2019-04-22,1.0,-0.0,-0.8059039894369517,-0.0,-0.0049278506083184,-0.5469914175233425,0.0
2019-04-23,1.0,-0.0,-0.8104479375960288,-0.0,-0.0,-0.5533388488358351,0.0
2019-04-24,1.0,-0.0,-0.8151617186758988,-0.0,-0.008987005596130134,-0.5470928578203548,0.0
2019-04-25,1.0,-0.0,-0.8194381889297143,-0.0,-0.007893801114140097,-0.5432025601517126,0.0
2019-04-26,1.0,-0.0,-0.8133039062129195,-0.0,-0.015401775119844321,-0.5444491907541886,0.0
2019-04-29,1.0,-0.0,-0.820576209945802,-0.0,-0.018755348483407815,-0.5377959494152325,0.0
2019-04-30,1.0,-0.0,-0.817555037801341,-0.0,-0.014668822214825733,-0.5452189624839523,0.0
2019-05-01,1.0,-0.0,-0.8164504225687418,-0.0,-0.02687775264849423,-0.5373645994524462,0.0
2019-05-02,1.0,-0.0,-0.8161526746620978,-0.0,-0.017323434228060156,-0.5461403007805063,0.0
2019-05-03,1.0,-0.0,-0.7995857556429026,-0.0,-0.015275260667969024,-0.5387765669498905,0.0
2019-05-06,1.0,-0.0,-0.8065961008038851,-0.0,-0.013366651736250264,-0.537471416110705,0.0
2019-05-07,1.0,-0.0,-0.8177599811565187,-0.0,-0.006289011894947592,-0.5313861735955718,0.0
2019-05-08,1.0,-0.0,-0.8084635140548054,-0.0,-0.027002191277302606,-0.5207464480101789,0.0
2019-05-09,1.0,-0.0,-0.8084299312034681,-0.0,-0.023913862972387144,-0.5237018188672133,0.0
2019-05-10,1.0,-0.0,-0.8088519338578226,-0.0,-0.02355490648702125,-0.5231073632637678,0.0
2019-05-13,1.0,-0.0,-0.8091491566946198,-0.0,-0.02317911994723452,-0.5232969000282672,0.0
2019-05-14,1.0,-0.0,-0.7992144503504398,-0.0,-0.033962086645655955,-0.5187685215673361,0.0
2019-05-15,1.0,-0.0,-0.8026698168930891,-0.0,-0.03463673951565269,-0.5253632604843473,0.0
2019-05-16,1.0,-0.0,-0.8062002652519894,-0.0,-0.03187760515346722,-0.5302434634331186,0.0
2019-05-17,1.0,-0.0,-0.805922065616487,-0.0,-0.03292668482766788,-0.5300011844131233,0.0
2019-05-20,1.0,-0.0,-0.7980539312010227,-0.0,-0.03657757049172566,-0.5328487890338313,0.0
2019-05-21,1.0,-0.0,-0.8011474088473758,-0.0,-0.0337584751789863,-0.5357735527002039,0.0
2019-05-22,1.0,-0.0,-0.7954997160704145,-0.0,-0.039821124361158436,-0.5307826992239257,0.0
2019-05-23,1.0,-0.0,-0.7923399020605144,-0.0,-0.05488396300063873,-0.5184405384306026,0.0
2019-05-24,1.0,-0.0,-0.8032191439356171,-0.0,-0.05215677895686442,-0.5186240296275194,0.0
2019-05-28,1.0,-0.0,-0.8099224512059193,-0.0,-0.043185429364194755,-0.5184148741907179,0.0
2019-05-29,1.0,-0.0,-0.8199877027857919,-0.0,-0.040438915953270586,-0.5044459159059735,0.0
2019-05-30,1.0,-0.0,-0.8179303496701893,-0.0,-0.0378040995815306,-0.5084994207627018,0.0
2019-05-31,1.0,-0.0,-0.8232880286534311,-0.0,-0.028700870514006497,-0.519960150857468,0.0
2019-06-03,1.0,-0.0,-0.8293259010817705,-0.0,-0.03309084037980065,-0.49952761112948185,0.0
2019-06-04,1.0,-0.0,-0.8287786097267166,-0.0,-0.04173654250419255,-0.4914849894890993,0.0
2019-06-05,1.0,-0.0,-0.8207562689478508,-0.0,-0.047542948461845785,-0.48182181382341194,0.0
2019-06-06,1.0,-0.0,-0.8287346056218857,-0.0,-0.026276205697095045,-0.49529942653003667,0.0
2019-06-07,1.0,-0.0,-0.8339173584816915,-0.0,-0.025540321253027916,-0.4923214411702453,0.0
2019-06-10,1.0,-0.0,-0.8375801413776097,-0.0,-0.013574129306498204,-0.4973110072567577,0.0
2019-06-11,1.0,-0.0,-0.8418959309030147,-0.0,-0.010284530841825327,-0.5012590901602693,0.0
2019-06-12,1.0,-0.0,-0.8412324507679261,-0.0,-0.009304626401582965,-0.5050645434844059,0.0
2019-06-13,1.0,-0.0,-0.8410708394212189,-0.0,-0.014281001084036387,-0.5012725644530329,0.0
2019-06-14,1.0,-0.0,-0.8369462770970783,-0.0,-0.023256361922714422,-0.4960650329877474,0.0
2019-06-17,1.0,-0.0,-0.821139945491172,-0.0,-0.056641782201682665,-0.4921673184026543,0.0
2019-06-18,1.0,-0.0,-0.8169995025229195,-0.0,-0.05818112903607893,-0.49375784710871057,0.0
2019-06-19,1.0,-0.0,-0.8154533844189017,-0.0,-0.06295823281774751,-0.4866846412184854,0.0
2019-06-20,1.0,-0.0,-0.815479993374506,-0.0,-0.06362840443908095,-0.4871394429852583,0.0
2019-06-21,1.0,-0.0,-0.8189885699410748,-0.0,-0.057670918427716114,-0.4898123387841068,0.0
2019-06-24,1.0,-0.0,-0.8237755295007564,-0.0,-0.05685041603630862,-0.48324035552193645,0.0
2019-06-25,1.0,-0.0,-0.8106689366531885,-0.0,-0.06689366531886216,-0.4869830460381641,0.0
2019-06-26,1.0,-0.0,-0.8069145157470993,-0.0,-0.042173810087615435,-0.5188728392138291,0.0
2019-06-27,1.0,-0.0,-0.802284251931188,-0.0,-0.04966589261172456,-0.5176058006729539,0.0
2019-06-28,1.0,-0.0,-0.7993321333838574,-0.0,-0.05132152330428192,-0.5176913603637742,0.0
2019-07-01,1.0,-0.0,-0.8019713049849906,-0.0,-0.05027536814238778,-0.5114520055782731,0.0
2019-07-02,1.0,-0.0,-0.8042199276988872,-0.0,-0.0491458544999173,-0.5094156841433736,0.0
2019-07-03,1.0,-0.0,-0.8039743862385105,-0.0,-0.049030032371635834,-0.5098887077337493,0.0
2019-07-05,1.0,-0.0,-0.8017715837959135,-0.0,-0.04929727176095429,-0.51106649344514,0.0
2019-07-08,1.0,-0.0,-0.8056369306369306,-0.0,-0.04309204309204309,-0.5137497637497638,0.0
2019-07-09,1.0,-0.0,-0.8070154718318177,-0.0,-0.041785756466280854,-0.5132868784693516,0.0
2019-07-10,1.0,-0.0,-0.8013939751919669,-0.0,-0.04555227406969876,-0.5156999409332546,0.0
2019-07-11,1.0,-0.0,-0.7980122288061569,-0.0,-0.05387284874524894,-0.5088883118109493,0.0
2019-07-12,1.0,-0.0,-0.7911127901211249,-0.0,-0.061931858427974405,-0.5080631832455789,0.0
2019-07-15,1.0,-0.0,-0.7968916078134964,-0.0,-0.06512034390722063,-0.4999881899992914,0.0
2019-07-16,1.0,-0.0,-0.8035262099159863,-0.0,-0.06574369897053603,-0.49731392734587626,0.0
2019-07-17,1.0,-0.0,-0.8058132929369438,-0.0,-0.0650681689074039,-0.4960944896799848,0.0
2019-07-18,1.0,-0.0,-0.8079924331993379,-0.0,-0.06445968314022227,-0.4921730905651454,0.0
2019-07-19,1.0,-0.0,-0.8099191145168156,-0.0,-0.06276902700912919,-0.49240811692918973,0.0
2019-07-22,1.0,-0.0,-0.792725296022311,-0.0,-0.05719552834960176,-0.5135307603223748,0.0
2019-07-23,1.0,-0.0,-0.7941141709017847,-0.0,-0.05658905566717882,-0.5130835598629004,0.0
2019-07-24,1.0,-0.0,-0.7936864506975645,-0.0,-0.05649089619295342,-0.5144478600141877,0.0
2019-07-25,1.0,-0.0,-0.7933388449273651,-0.0,-0.057541041691272,-0.5112318412660919,0.0
2019-07-26,1.0,-0.0,-0.7832048796633411,-0.0,-0.06761549009409427,-0.5133339637807933,0.0
2019-07-29,1.0,-0.0,-0.7764213215984102,-0.0,-0.07107199470035726,-0.5183949653393901,0.0
2019-07-30,1.0,-0.0,-0.7775515036703765,-0.0,-0.07378640776699029,-0.5166469334596259,0.0
2019-07-31,1.0,-0.0,-0.7829028290282902,-0.0,-0.07074936133976724,-0.5117560790992525,0.0
2019-08-01,1.0,-0.0,-0.7894351563237932,-0.0,-0.06737035987531878,-0.5045810900160574,0.0
2019-08-02,1.0,-0.0,-0.7919490119888167,-0.0,-0.05688764630621239,-0.5205184097047814,0.0
2019-08-05,1.0,-0.0,-0.7911942241685406,-0.0,-0.05714285714285715,-0.5188069594034798,0.0
2019-08-06,1.0,-0.0,-0.7876337749281034,-0.0,-0.05136485785677243,-0.518245250106077,0.0
2019-08-07,1.0,-0.0,-0.7839597583621277,-0.0,-0.045788966457466565,-0.5208142350092847,0.0
2019-08-08,1.0,-0.0,-0.7809301997318089,-0.0,-0.045216082057072955,-0.526407415249253,0.0
2019-08-09,1.0,-0.0,-0.7801916482690591,-0.0,-0.03877589365399972,-0.5296397200432148,0.0
2019-08-12,1.0,-0.0,-0.7791772211276855,-0.0,-0.04632235669387372,-0.5199362041467304,0.0
2019-08-13,1.0,-0.0,-0.7764761012183692,-0.0,-0.04189315838800375,-0.5246485473289597,0.0
2019-08-14,1.0,-0.0,-0.7807083119188899,-0.0,-0.030860159790683548,-0.5245526328084847,0.0
2019-08-15,1.0,-0.0,-0.7875591208383567,-0.0,-0.028888064546044704,-0.5020402485393676,0.0
2019-08-16,1.0,-0.0,-0.7873657846524895,-0.0,-0.02854757542728601,-0.5031655110039193,0.0
2019-08-19,1.0,-0.0,-0.7869156710358427,-0.0,-0.027676603642268878,-0.5053474074933303,0.0
2019-08-20,1.0,-0.0,-0.7912507815937564,-0.0,-0.02415414186795118,-0.5004515875037632,0.0
2019-08-21,1.0,-0.0,-0.7904998145400594,-0.0,-0.025778931750741838,-0.5019705118694362,0.0
2019-08-22,1.0,-0.0,-0.7916724625585385,-0.0,-0.029883618491213428,-0.49680066768674364,0.0
2019-08-23,1.0,-0.0,-0.7934008857560229,-0.0,-0.031117397454031116,-0.49423794838500246,0.0
2019-08-26,1.0,-0.0,-0.7924968794785262,-0.0,-0.027853543525495815,-0.49114696500392957,0.0
2019-08-27,1.0,-0.0,-0.7933101851851853,-0.0,-0.032199074074074074,-0.4892824074074074,0.0
2019-08-28,1.0,-0.0,-0.7957208354559347,-0.0,-0.027485759273838742,-0.4923586347427407,0.0
2019-08-29,1.0,-0.0,-0.7868985507246377,-0.0,-0.026318840579710144,-0.505623188405797,0.0
2019-08-30,1.0,-0.0,-0.7829649346140494,-0.0,-0.02923272769355399,-0.5023724106006249,0.0
2019-09-03,1.0,-0.0,-0.7881167477414871,-0.0,-0.037016446606439664,-0.49129024785730835,0.0
2019-09-04,1.0,-0.0,-0.7898760569906174,-0.0,-0.03475037646241168,-0.4920653307077494,0.0
2019-09-05,1.0,-0.0,-0.7994775412072035,-0.0,-0.03442217444575445,-0.4778648542432439,0.0
2019-09-06,1.0,-0.0,-0.797862764557897,-0.0,-0.042675467953008514,-0.4674914025896093,0.0
2019-09-09,1.0,-0.0,-0.8052556293835363,-0.0,-0.041620524178663715,-0.4602713178294574,0.0
2019-09-10,1.0,-0.0,-0.8082432307550134,-0.0,-0.02386563164217725,-0.4782367618519545,0.0
2019-09-11,1.0,-0.0,-0.8025786773880493,-0.0,-0.036461943712740884,-0.4715790933037571,0.0
2019-09-12,1.0,-0.0,-0.8125405055087491,-0.0,-0.03247384501435053,-0.46958614943060834,0.0
2019-09-13,1.0,-0.0,-0.8126692434096326,-0.0,-0.0318698359062189,-0.46990071053301546,0.0
2019-09-16,1.0,-0.0,-0.8146849085967806,-0.0,-0.033727439548442546,-0.47441406703677036,0.0
2019-09-17,1.0,-0.0,-0.8221051165382116,-0.0,-0.029064908533754295,-0.4703082923205497,0.0
2019-09-18,1.0,-0.0,-0.8099932728664548,-0.0,-0.028161172840938088,-0.4815467767751514,0.0
2019-09-19,1.0,-0.0,-0.8023641209873682,-0.0,-0.040120523815042296,-0.4752810290879592,0.0
2019-09-20,1.0,-0.0,-0.8115925221505775,-0.0,-0.04195852855221041,-0.46588115229391847,0.0
2019-09-23,1.0,-0.0,-0.8118359393123926,-0.0,-0.042639075766714614,-0.4653876490511762,0.0
2019-09-24,1.0,-0.0,-0.8156388328814109,-0.0,-0.04259658393010267,-0.45931539549004613,0.0
2019-09-25,1.0,-0.0,-0.8176046710998865,-0.0,-0.036886860214555485,-0.46252230125813854,0.0
2019-09-26,1.0,-0.0,-0.8294147891932317,-0.0,-0.05770309432551183,-0.4499859773768346,0.0
2019-09-27,1.0,-0.0,-0.8300819306523933,-0.0,-0.06406554452191468,-0.45343568795924594,0.0
2019-09-30,1.0,-0.0,-0.7777777777777778,-0.0,-0.09293270471231206,-0.47489034316140083,0.0
