Date,AEIS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-29,1.0,-0.36172087499521133,-0.9215032754855764,-0.0,-0.6983871585641497,-0.8493659732597786,0.0
2018-10-30,1.0,-0.35125818683212684,-0.9217894212723582,-0.0,-0.6989926845149182,-0.8580566088322035,0.0
2018-10-31,1.0,-0.3805525035316277,-0.9084523622665202,-0.0,-0.7467038141579029,-0.888322084445142,0.0
2018-11-01,1.0,-0.39450047273873307,-0.9023794516230697,-0.0,-0.7511818468326504,-0.8914670658682634,0.0
2018-11-02,1.0,-0.3937266677487421,-0.9753286804090245,-0.0,-0.7660282421684792,-0.922739814965103,0.0
2018-11-05,1.0,-0.39040318001135715,-0.9840999432140829,-0.0,-0.7664476352721667,-0.9152267380546767,0.0
2018-11-06,1.0,-0.4139994262530224,-1.015327240686857,-0.0,-0.7656653415843613,-0.9032416704233434,0.0
2018-11-07,1.0,-0.4133595445795962,-1.0151943318179957,-0.0,-0.7643035589957816,-0.9026907482491706,0.0
2018-11-08,1.0,-0.37659115864817605,-1.0210256618813291,-0.0,-0.7544837122290454,-0.914758631908577,0.0
2018-11-09,1.0,-0.3764079209531167,-1.0206969462855284,-0.0,-0.7547269548245435,-0.9143658764689139,0.0
2018-11-12,1.0,-0.3753347942537132,-1.0147309471633796,-0.0,-0.7553769986202419,-0.912710007304602,0.0
2018-11-13,1.0,-0.3541121005762179,-1.011363178466374,-0.0,-0.7534754402224281,-0.9105451907966313,0.0
2018-11-14,1.0,-0.3557149766242141,-1.0105191036595196,-0.0,-0.7539900048363695,-0.9101241334837981,0.0
2018-11-15,1.0,-0.3551894961536913,-1.0134520117604415,-0.0,-0.7597567360747512,-0.899150187281002,0.0
2018-11-16,1.0,-0.35385172081055005,-1.0082824059183018,-0.0,-0.7581617883563847,-0.9003296880025732,0.0
2018-11-19,1.0,-0.35167974250653794,-1.0098571715952525,-0.0,-0.7602494467913901,-0.9015489841078255,0.0
2018-11-20,1.0,-0.3137403969270166,-1.0024407810499358,-0.0,-0.7632842509603074,-0.921814980793854,0.0
2018-11-21,1.0,-0.3269896882589481,-1.001114782816419,-0.0,-0.7678066648086953,-0.8854162519409166,0.0
2018-11-23,1.0,-0.327483983924237,-0.997572718952688,-0.0,-0.7687318451315109,-0.8853607098802277,0.0
2018-11-26,1.0,-0.3264104400413782,-1.0038593140765495,-0.0,-0.7660141640805284,-0.8823903875228774,0.0
2018-11-27,1.0,-0.321957220524624,-1.0040874637882458,-0.0,-0.7626493114806143,-0.8796777649906743,0.0
2018-11-28,1.0,-0.3241633916875074,-0.9970624429359691,-0.0,-0.7665039101266325,-0.8819816601167082,0.0
2018-11-29,1.0,-0.3062357294701204,-0.9861821903787102,-0.0,-0.7616723092669868,-0.8826076686875048,0.0
2018-11-30,1.0,-0.30613610422324555,-0.98642106506081,-0.0,-0.7621915220214901,-0.8812138387058684,0.0
2018-12-03,1.0,-0.30490539317886783,-0.9864285433303174,-0.0,-0.7617717635026159,-0.8806498564179223,0.0
2018-12-04,1.0,-0.2939259491931367,-0.9937963799128351,-0.0,-0.7583729239467587,-0.8802465742667556,0.0
2018-12-06,1.0,-0.28697487051601767,-0.9372722041051218,-0.0,-0.7558795319393823,-0.8564358334931902,0.0
2018-12-07,1.0,-0.2790250653544518,-0.9410272182069813,-0.0,-0.7595340612025219,-0.8647931723819775,0.0
2018-12-10,1.0,-0.26249475010499795,-0.9424993318315453,-0.0,-0.7573975793211409,-0.855713794815013,0.0
2018-12-11,1.0,-0.26880488736158836,-0.9403207331042381,-0.0,-0.7591828942344406,-0.8499809087437953,0.0
2018-12-12,1.0,-0.26729571761469995,-0.9412461321006991,-0.0,-0.7592161057416816,-0.8523895022347863,0.0
2018-12-13,1.0,-0.2678564604272557,-0.9420262162265448,-0.0,-0.7588565750754767,-0.8528681163297283,0.0
2018-12-14,1.0,-0.26792813455657494,-0.9438837920489297,-0.0,-0.7579128440366972,-0.8528669724770642,0.0
2018-12-17,1.0,-0.2465789975223937,-0.9457975986277871,-0.0,-0.7432437583380979,-0.8760434534019439,0.0
2018-12-18,1.0,-0.22810946217785708,-0.9344896952214674,-0.0,-0.7450943181386877,-0.8877671082096634,0.0
2018-12-19,1.0,-0.24441479222264584,-0.9350362180709113,-0.0,-0.7436141822340832,-0.8893633244376669,0.0
2018-12-20,1.0,-0.24495929392071827,-0.9299246747317964,-0.0,-0.7432093129422507,-0.8862512363996045,0.0
2018-12-21,1.0,-0.2395193692669244,-0.9345766052611629,-0.0,-0.7507770449548935,-0.8655901751193996,0.0
2018-12-24,1.0,-0.2131920349977372,-0.9104314376225675,-0.0,-0.749849147684417,-0.8978729823502791,0.0
2018-12-26,1.0,-0.21334231301679948,-0.9167882665469376,-0.0,-0.7263815617166162,-0.8850226362854042,0.0
2018-12-27,1.0,-0.18339024921892028,-0.8866162900530407,-0.0,-0.6751071714015839,-0.8878151565792342,0.0
2018-12-28,1.0,-0.18628950050968401,-0.8851390709188875,-0.0,-0.6777704965778361,-0.8913644968690841,0.0
2018-12-31,1.0,-0.18632590650939276,-0.8853939129168488,-0.0,-0.6777340905781273,-0.8911460608708316,0.0
2019-01-02,1.0,-0.18353762775979338,-0.8850616520568871,-0.0,-0.6760629978539993,-0.8926635870948969,0.0
2019-01-03,1.0,-0.18605919569485857,-0.8839357137662717,-0.0,-0.6774416406079559,-0.8886626427168934,0.0
2019-01-04,1.0,-0.18329879666993856,-0.8849020249391064,-0.0,-0.6774275638928273,-0.889846220961937,0.0
2019-01-07,1.0,-0.17063292953910114,-0.8639165651207799,-0.0,-0.6734642677944234,-0.8759587126370869,0.0
2019-01-08,1.0,-0.1718162615015574,-0.8589380974544414,-0.0,-0.6751637964985142,-0.8743331781891089,0.0
2019-01-09,1.0,-0.1631905804645152,-0.840614567254191,-0.0,-0.6865060846465879,-0.8994866640341747,0.0
2019-01-10,1.0,-0.16012977649603463,-0.8496395097332373,-0.0,-0.6885364095169431,-0.9065969718817593,0.0
2019-01-11,1.0,-0.16072073373293855,-0.8506535711706507,-0.0,-0.6902578175778147,-0.9092222141980213,0.0
2019-01-14,1.0,-0.16463876954182766,-0.8483229230602592,-0.0,-0.6907968372025851,-0.9067408022529515,0.0
2019-01-15,1.0,-0.16460221732692934,-0.8451843559279189,-0.0,-0.6914159835325557,-0.9101151998844391,0.0
2019-01-16,1.0,-0.15500072160484918,-0.843772550151537,-0.0,-0.687076057151104,-0.9221388367729829,0.0
2019-01-17,1.0,-0.16438799740951285,-0.8292797006548175,-0.0,-0.6825573864862919,-0.9216377635460891,0.0
2019-01-18,1.0,-0.17039630404966435,-0.8243701725258067,-0.0,-0.6863856204432254,-0.9281744026564644,0.0
2019-01-22,1.0,-0.0,-0.8796104280847281,-0.0,-0.7439638572063397,-1.0795808028440232,0.0
2019-01-23,1.0,-0.0,-0.8554598665324534,-0.0,-0.748723110763151,-1.1239234984901016,0.0
2019-01-24,1.0,-0.0,-0.8654188948306595,-0.0,-0.7219994058229352,-1.1261883541295303,0.0
2019-01-25,1.0,-0.0,-0.8440599769319493,-0.0,-0.6790849673202615,-1.3215301806997308,0.0
2019-01-28,1.0,-0.0,-0.8562321304381424,-0.0,-0.6786183447956108,-1.3287999381809752,0.0
2019-01-29,1.0,-0.0,-0.8430734673327911,-0.0,-0.6793307772743117,-1.35037372681151,0.0
2019-01-30,1.0,-0.0,-0.8478176452314382,-0.0,-0.6846070208139173,-1.3507688723205964,0.0
2019-01-31,1.0,-0.0,-0.8585225281358307,-0.0,-0.6751820553759882,-1.3605280579461816,0.0
2019-02-01,1.0,-0.0,-0.8573098959348325,-0.0,-0.6807888685349027,-1.3595120240090424,0.0
2019-02-04,1.0,-0.0,-0.8632788161993771,-0.0,-0.6745716510903428,-1.3562305295950157,0.0
2019-02-05,1.0,-0.0,-0.8625087216063262,-0.0,-0.6505155438406078,-1.3632452128071944,0.0
2019-02-06,1.0,-0.0,-0.8694597660681453,-0.0,-0.6418651957907914,-1.4005789617806985,0.0
2019-02-07,1.0,-0.0,-0.8620932691178198,-0.0,-0.6345980657034339,-1.4188887583695524,0.0
2019-02-08,1.0,-0.0,-0.8577033230020793,-0.0,-0.6470242065204599,-1.4185334850327591,0.0
2019-02-11,1.0,-0.0,-0.8411369265243543,-0.0,-0.6509808546605339,-1.439163423359673,0.0
2019-02-12,1.0,-0.0,-0.8314979277679099,-0.0,-0.6791000592066311,-1.4365107558713242,0.0
2019-02-13,1.0,-0.0,-0.8513081567420385,-0.0,-0.6721913105244465,-1.4226352551201609,0.0
2019-02-14,1.0,-0.0,-0.8171320098077989,-0.0,-0.7038282053310132,-1.433797358221941,0.0
2019-02-15,1.0,-0.0,-0.8347647128665848,-0.0,-0.6962836901887838,-1.4266830252899039,0.0
2019-02-19,1.0,-0.0,-0.81457163199114,-0.0,-0.716161696068349,-1.4246499485800175,0.0
2019-02-20,1.0,-0.0,-0.7853742968411943,-0.0,-0.7287282168286063,-1.4196137052043585,0.0
2019-02-21,1.0,-0.0,-0.7978710821998818,-0.0,-0.7270254287403903,-1.4175438596491228,0.0
2019-02-22,1.0,-0.0,-0.7973825291706086,-0.0,-0.7274124881740776,-1.417179123304951,0.0
2019-02-25,1.0,-0.0,-0.7925468787087585,-0.0,-0.7384286731545217,-1.4250336260780123,0.0
2019-02-26,1.0,-0.0,-0.7957448491319651,-0.0,-0.7361885553841895,-1.4227073199667815,0.0
2019-02-27,1.0,-0.0,-0.7941781363708273,-0.0,-0.739875019775352,-1.421017244106945,0.0
2019-02-28,1.0,-0.0,-0.7881668052750386,-0.0,-0.7364856837352975,-1.4355867094372499,0.0
2019-03-01,1.0,-0.0,-0.7982864813644978,-0.0,-0.7237839545167404,-1.426129185091598,0.0
2019-03-04,1.0,-0.0,-0.8044961546046144,-0.0,-0.7046736343916388,-1.4348254782094263,0.0
2019-03-05,1.0,-0.0,-0.7914476544283287,-0.0,-0.7291625498952694,-1.4315298581195905,0.0
2019-03-06,1.0,-0.0,-0.7897960796711982,-0.0,-0.7294103699019918,-1.4327379070502686,0.0
2019-03-07,1.0,-0.0,-0.7614389397286209,-0.0,-0.7502366677185232,-1.432746923319659,0.0
2019-03-08,1.0,-0.0,-0.7508574619127382,-0.0,-0.776461673446598,-1.4608758076094759,0.0
2019-03-11,1.0,-0.0,-0.7513314379529892,-0.0,-0.7839266407720338,-1.4690265486725664,0.0
2019-03-12,1.0,-0.0,-0.717557251908397,-0.0,-0.8045963084131023,-1.516781776323761,0.0
2019-03-13,1.0,-0.0,-0.7235857830253528,-0.0,-0.8084994541264,-1.5114229105171648,0.0
2019-03-14,1.0,-0.0,-0.732130577242021,-0.0,-0.8020711136280895,-1.5109421139921524,0.0
2019-03-15,1.0,-0.0,-0.724551869575797,-0.0,-0.8132857490469625,-1.5176413334414796,0.0
2019-03-18,1.0,-0.0,-0.7312701588208875,-0.0,-0.8253378516310782,-1.5261911566570039,0.0
2019-03-19,1.0,-0.0,-0.7306354597160276,-0.0,-0.8298211874462949,-1.5313638037562913,0.0
2019-03-20,1.0,-0.0,-0.7293427422663494,-0.0,-0.8298596865512431,-1.5434889636497906,0.0
2019-03-21,1.0,-0.0,-0.7309444649673684,-0.0,-0.8725526413003324,-1.5010877149776298,0.0
2019-03-22,1.0,-0.0,-0.7275773622372994,-0.0,-0.9076203872248884,-1.5018202879364555,0.0
2019-03-25,1.0,-0.0,-0.6528586662291854,-0.0,-0.9418833565745222,-1.5066442457550653,0.0
2019-03-26,1.0,-0.0,-0.6563477688127779,-0.0,-0.9420385312036884,-1.5181541248147539,0.0
2019-03-27,1.0,-0.0,-0.624871446789255,-0.0,-0.9659796783084454,-1.5228516187420298,0.0
2019-03-28,1.0,-0.0,-0.6225241918879967,-0.0,-0.9617459337039324,-1.5334980440601194,0.0
2019-03-29,1.0,-0.0,-0.6251798265444531,-0.0,-0.9533067532574294,-1.5318344362694727,0.0
2019-04-01,1.0,-0.0,-0.623558009228741,-0.0,-0.9537738958470666,-1.5426829268292683,0.0
2019-04-02,1.0,-0.0,-0.6335937500000001,-0.0,-0.9653371710526316,-1.512952302631579,0.0
2019-04-03,1.0,-0.0,-0.6373482650100135,-0.0,-0.9465402378714186,-1.5032492745330446,0.0
2019-04-04,1.0,-0.0,-0.6414237645437224,-0.0,-0.9331090120403779,-1.4794664936960311,0.0
2019-04-05,1.0,-0.0,-0.6367694805194806,-0.0,-0.941112012987013,-1.480560064935065,0.0
2019-04-08,1.0,-0.0,-0.649082102006757,-0.0,-0.9416697195424757,-1.4797492571335533,0.0
2019-04-09,1.0,-0.0,-0.6503052503052503,-0.0,-0.9403744403744404,-1.4793243793243793,0.0
2019-04-10,1.0,-0.0,-0.6393429291697161,-0.0,-0.9534032690900219,-1.4732861673578923,0.0
2019-04-11,1.0,-0.0,-0.6183382717051589,-0.0,-0.9613589316881114,-1.4792791330113244,0.0
2019-04-12,1.0,-0.0,-0.615291065347819,-0.0,-0.9620966434246797,-1.4764472190692393,0.0
2019-04-15,1.0,-0.0,-0.6139168561221175,-0.0,-0.9678467034751542,-1.4779961026307242,0.0
2019-04-16,1.0,-0.0,-0.6114448051948052,-0.0,-0.967573051948052,-1.4794237012987013,0.0
2019-04-17,1.0,-0.0,-0.5777081977878985,-0.0,-0.9779603122966818,-1.5106945348080676,0.0
2019-04-18,1.0,-0.0,-0.5581546988344609,-0.0,-0.9723286331404353,-1.5448284293748473,0.0
2019-04-22,1.0,-0.0,-0.5550239234449761,-0.0,-0.982865088128246,-1.5515887621150781,0.0
2019-04-23,1.0,-0.0,-0.5452985867167716,-0.0,-0.9822318438036107,-1.5570623315088634,0.0
2019-04-24,1.0,-0.0,-0.5186999836681365,-0.0,-0.9880777396700964,-1.5761881430671238,0.0
2019-04-25,1.0,-0.0,-0.5426401149661261,-0.0,-1.0070622048860605,-1.5561896941079862,0.0
2019-04-26,1.0,-0.0,-0.5346648584227182,-0.0,-1.0266715982410717,-1.5483088809435746,0.0
2019-04-29,1.0,-0.0,-0.5158123870543783,-0.0,-1.022999835715459,-1.5683012978478725,0.0
2019-04-30,1.0,-0.0,-0.5147046742791423,-0.0,-1.0285878583750923,-1.56411730879816,0.0
2019-05-01,1.0,-0.0,-0.5103777074513994,-0.0,-1.0388393407587029,-1.5607661008589864,0.0
2019-05-02,1.0,-0.0,-0.5069826665571346,-0.0,-1.0324899367452558,-1.567937238150004,0.0
2019-05-03,1.0,-0.0,-0.5140252166413405,-0.0,-1.0271879748654975,-1.5657316522239106,0.0
2019-05-06,1.0,-0.0,-0.5208018617564202,-0.0,-1.021883803535704,-1.5401135018168455,0.0
2019-05-07,1.0,-0.0,-0.5011307100859339,-0.0,-1.0459685045845155,-1.564573825089429,0.0
2019-05-08,1.0,-0.0,-0.5550824462533918,-0.0,-1.0900020872469214,-1.5294093091212688,0.0
2019-05-09,1.0,-0.0,-0.5520380888740394,-0.0,-1.099774473772135,-1.5245990644837955,0.0
2019-05-10,1.0,-0.0,-0.5497725280687842,-0.0,-1.1034266872573981,-1.520639425685546,0.0
2019-05-13,1.0,-0.0,-0.5505406872364411,-0.0,-1.098868523234938,-1.5257818045175566,0.0
2019-05-14,1.0,-0.0,-0.5178764446661678,-0.0,-1.1149912696433024,-1.5244449987528061,0.0
2019-05-15,1.0,-0.0,-0.5271069287141905,-0.0,-1.1240839440373083,-1.5126998667554963,0.0
2019-05-16,1.0,-0.0,-0.5235399155089063,-0.0,-1.2647097251861852,-1.5670049213884412,0.0
2019-05-17,1.0,-0.0,-0.5174971638013788,-0.0,-1.2493236757134132,-1.5965616545946417,0.0
2019-05-20,1.0,-0.0,-0.5163655407174652,-0.0,-1.2491053504407783,-1.5987169416077507,0.0
2019-05-21,1.0,-0.0,-0.5066730635031402,-0.0,-1.2562369155617585,-1.5985694347522679,0.0
2019-05-22,1.0,-0.0,-0.5023775247567945,-0.0,-1.2601753697160059,-1.5998778519391006,0.0
2019-05-23,1.0,-0.0,-0.4733246865542585,-0.0,-1.2470384781668826,-1.603026372676178,0.0
2019-05-24,1.0,-0.0,-0.447902397260274,-0.0,-1.2360873287671232,-1.5968749999999998,0.0
2019-05-28,1.0,-0.0,-0.44107844812852504,-0.0,-1.2305161510852847,-1.6011792855922065,0.0
2019-05-29,1.0,-0.0,-0.4526949174241454,-0.0,-1.2379550206973071,-1.5768787607220587,0.0
2019-05-30,1.0,-0.0,-0.4480522251141358,-0.0,-1.235141016341682,-1.5836071169518282,0.0
2019-05-31,1.0,-0.0,-0.44743244973748236,-0.0,-1.2419857429461731,-1.5791181115806547,0.0
2019-06-03,1.0,-0.0,-0.46291115632417773,-0.0,-1.2445744320108512,-1.5312394031875214,0.0
2019-06-04,1.0,-0.0,-0.45291898079450543,-0.0,-1.2692584898461017,-1.51744605079069,0.0
2019-06-05,1.0,-0.0,-0.44077042507658093,-0.0,-1.2902102303722045,-1.465234358608535,0.0
2019-06-06,1.0,-0.0,-0.44735296585283996,-0.0,-1.2824062421344073,-1.4652235925832702,0.0
2019-06-07,1.0,-0.0,-0.4482816570036131,-0.0,-1.287160742794723,-1.4658852197294345,0.0
2019-06-10,1.0,-0.0,-0.4516927465704577,-0.0,-1.2748248521206527,-1.4685992364811007,0.0
2019-06-11,1.0,-0.0,-0.4528564793311658,-0.0,-1.2821433095469321,-1.4874382468437275,0.0
2019-06-12,1.0,-0.0,-0.4523618557136224,-0.0,-1.286208788889358,-1.4828401367723418,0.0
2019-06-13,1.0,-0.0,-0.4345255815931612,-0.0,-1.2978352400799558,-1.520605622421639,0.0
2019-06-14,1.0,-0.0,-0.424264330668481,-0.0,-1.3255655723762545,-1.5025939785677835,0.0
2019-06-17,1.0,-0.0,-0.4260865867142979,-0.0,-1.3213404780130986,-1.5053585098239348,0.0
2019-06-18,1.0,-0.0,-0.4153335602450647,-0.0,-1.326072157930565,-1.5131466984343092,0.0
2019-06-19,1.0,-0.0,-0.4244393476044852,-0.0,-1.3204213387699626,-1.5025059463132857,0.0
2019-06-20,1.0,-0.0,-0.42056035212459797,-0.0,-1.3153038767563907,-1.4964448958862369,0.0
2019-06-21,1.0,-0.0,-0.42628639133378465,-0.0,-1.3083107650643195,-1.4969109681787407,0.0
2019-06-24,1.0,-0.0,-0.41127870519447507,-0.0,-1.3000593170070334,-1.525591051605796,0.0
2019-06-25,1.0,-0.0,-0.39507481032509645,-0.0,-1.3135675836053067,-1.5299029373119146,0.0
2019-06-26,1.0,-0.0,-0.39783078422234464,-0.0,-1.2871668855653944,-1.5517518959454306,0.0
2019-06-27,1.0,-0.0,-0.39140396283253426,-0.0,-1.2903814332385761,-1.561075989647418,0.0
2019-06-28,1.0,-0.0,-0.39795398590712283,-0.0,-1.285083623397572,-1.5618473554631123,0.0
2019-07-01,1.0,-0.0,-0.38519996603549295,-0.0,-1.3129404772013247,-1.5474229430245394,0.0
2019-07-02,1.0,-0.0,-0.3839137996860815,-0.0,-1.309209689051033,-1.5490179442582614,0.0
2019-07-03,1.0,-0.0,-0.3950585838003057,-0.0,-1.2975887247410427,-1.552555612158261,0.0
2019-07-05,1.0,-0.0,-0.39512360886925496,-0.0,-1.292498513295387,-1.560105343641152,0.0
2019-07-08,1.0,-0.0,-0.3948262679466486,-0.0,-1.2930082405912837,-1.5598504799932036,0.0
2019-07-09,1.0,-0.0,-0.40765233821445446,-0.0,-1.3176879804182593,-1.568944046034268,0.0
2019-07-10,1.0,-0.0,-0.39228489196271316,-0.0,-1.3317582370376735,-1.5716740409811416,0.0
2019-07-11,1.0,-0.0,-0.3796387661418336,-0.0,-1.3529966965549787,-1.5575528765712814,0.0
2019-07-12,1.0,-0.0,-0.3927252426350597,-0.0,-1.3623636519797304,-1.5393369406510349,0.0
2019-07-15,1.0,-0.0,-0.4575481775840704,-0.0,-1.325727470837072,-1.4896380805879588,0.0
2019-07-16,1.0,-0.0,-0.4590100871943922,-0.0,-1.3366814840143615,-1.4785860830911268,0.0
2019-07-17,1.0,-0.0,-0.4577097408706063,-0.0,-1.339220046181476,-1.4791328145044043,0.0
2019-07-18,1.0,-0.0,-0.4639175257731959,-0.0,-1.3442272318945974,-1.4695641014672542,0.0
2019-07-19,1.0,-0.0,-0.4656717698014495,-0.0,-1.343196535014366,-1.479480252154895,0.0
2019-07-22,1.0,-0.0,-0.4560778931114352,-0.0,-1.340353435703869,-1.4928369220211033,0.0
2019-07-23,1.0,-0.004211250053714924,-0.45068969962614414,-0.0,-1.3489321473078082,-1.4933608353745005,0.0
2019-07-24,1.0,-0.004811616617261674,-0.4501868797525454,-0.0,-1.3492718133780126,-1.4917729948017355,0.0
2019-07-25,1.0,-0.0,-0.4588007736943907,-0.0,-1.3445948850204168,-1.494949494949495,0.0
2019-07-26,1.0,-0.0,-0.46779733791326755,-0.0,-1.3367969085444398,-1.4890940317732932,0.0
2019-07-29,1.0,-0.0032173651923984386,-0.4652739050233795,-0.0,-1.3307880399811247,-1.4905409463343484,0.0
2019-07-30,1.0,-0.0012443147687290826,-0.47013644555050205,-0.0,-1.329571784089934,-1.4897880374152581,0.0
2019-07-31,1.0,-0.0,-0.4856186142354254,-0.0,-1.3227869837726454,-1.4845453764918004,0.0
2019-08-01,1.0,-0.0,-0.499978563772776,-0.0,-1.3144694533762056,-1.4727974276527331,0.0
2019-08-02,1.0,-0.0,-0.4907681103542818,-0.0,-1.2972197232575078,-1.4959516771623185,0.0
2019-08-05,1.0,-0.0,-0.4893170627274674,-0.0,-1.2800685078141725,-1.5123528152429888,0.0
2019-08-06,1.0,-0.0,-0.4925795949431314,-0.0,-1.2313221428269416,-1.5042492917847023,0.0
2019-08-07,1.0,-0.0,-0.5101675406062156,-0.0,-1.2102996973184976,-1.5426525131090933,0.0
2019-08-08,1.0,-0.0,-0.5067605033056088,-0.0,-1.2100661121774365,-1.5485178076348902,0.0
2019-08-09,1.0,-0.0,-0.496600084997875,-0.0,-1.195537611559711,-1.5577560560985975,0.0
2019-08-12,1.0,-0.0,-0.49555753942949454,-0.0,-1.198954215023594,-1.5566891978064024,0.0
2019-08-13,1.0,-0.0,-0.4910456628755729,-0.0,-1.1959769139365135,-1.5567390935325072,0.0
2019-08-14,1.0,-0.0,-0.5028755074424899,-0.0,-1.1759979702300407,-1.5498139377537212,0.0
2019-08-15,1.0,-0.0,-0.5379330446369087,-0.0,-1.1618087941372417,-1.4641489007328448,0.0
2019-08-16,1.0,-0.0,-0.5330890008745992,-0.0,-1.167423264337179,-1.464245554121028,0.0
2019-08-19,1.0,-0.0,-0.5070130301269815,-0.0,-1.185492571997676,-1.4572163665034443,0.0
2019-08-20,1.0,-0.0,-0.5076655341012679,-0.0,-1.1827297588464407,-1.4531366536836,0.0
2019-08-21,1.0,-0.0,-0.5157103544584549,-0.0,-1.1761613340452624,-1.4154515956791391,0.0
2019-08-22,1.0,-0.03901339973912012,-0.49986165461085413,-0.0,-1.0973556267046127,-1.3164947231115856,0.0
2019-08-23,1.0,-0.04286052569263557,-0.4928171126371458,-0.0,-1.0906938195595548,-1.3202699502723183,0.0
2019-08-26,1.0,-0.05253694003596279,-0.4784223281995153,-0.0,-1.0757563912125714,-1.3022437651473693,0.0
2019-08-27,1.0,-0.07052279446086822,-0.46794772055391326,-0.0,-1.0512291893573986,-1.3001400342305898,0.0
2019-08-28,1.0,-0.08288169711985134,-0.44564880768039644,-0.0,-1.0473056673892847,-1.2953313719417778,0.0
2019-08-29,1.0,-0.0898407298592856,-0.4434822947270759,-0.0,-1.0457708365548166,-1.286724911087057,0.0
2019-08-30,1.0,-0.09008695652173913,-0.44042512077294693,-0.0,-1.0474589371980676,-1.2867632850241548,0.0
2019-09-03,1.0,-0.08692620569436375,-0.43625798954096456,-0.0,-1.0444315320550068,-1.3061011040092971,0.0
2019-09-04,1.0,-0.08394075682382134,-0.41063120347394544,-0.0,-1.0562965260545907,-1.326341501240695,0.0
2019-09-05,1.0,-0.08001239301343868,-0.40757522946438945,-0.0,-1.0577436969908214,-1.3274853801169593,0.0
2019-09-06,1.0,-0.07852167182662538,-0.40777863777089784,-0.0,-1.0619969040247677,-1.3216718266253868,0.0
2019-09-09,1.0,-0.08978268421662099,-0.4229744856602462,-0.0,-1.0444281468329022,-1.3027753116918206,0.0
2019-09-10,1.0,-0.11147540983606558,-0.41288331726133076,-0.0,-1.0565477338476374,-1.2763741562198652,0.0
2019-09-11,1.0,-0.16037087912087913,-0.41903235653235654,-0.0,-1.0323565323565325,-1.2038690476190477,0.0
2019-09-12,1.0,-0.16193019263780278,-0.4157924852183864,-0.0,-1.0326530612244897,-1.2042723631508678,0.0
