Date,CHNG,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-05-18,1.0,-0.462062380649268,-0.6514640356460853,-0.4199872692552514,-0.6492043284532145,-0.0,0.0
2020-05-19,1.0,-0.4600089508343457,-0.6760756984847517,-0.40320312000511477,-0.6574068154210089,-0.0,0.0
2020-05-20,1.0,-0.4624604468309522,-0.670534087640234,-0.4063668616358232,-0.6568223223703136,-0.0,0.0
2020-05-21,1.0,-0.46159005973105055,-0.6670073785415402,-0.4086306576803909,-0.6569457309866802,-0.0,0.0
2020-05-22,1.0,-0.46093151035011504,-0.6728533094812166,-0.4054753386148735,-0.6552197802197802,-0.0,0.0
2020-05-26,1.0,-0.46094873023478683,-0.6725443219932918,-0.4053346110844913,-0.6555502315923974,-0.0,0.0
2020-05-27,1.0,-0.46657292598747285,-0.6606161319187013,-0.41815799565384126,-0.6503259619071967,-0.0,0.0
2020-05-28,1.0,-0.4710429643826865,-0.6525794601501358,-0.4214981632327105,-0.6492892509183836,-0.0,0.0
2020-05-29,1.0,-0.47112374624672587,-0.6519836453076088,-0.42145275666006515,-0.649715709448668,-0.0,0.0
2020-06-01,1.0,-0.47115568900530247,-0.6518878170318789,-0.4216124704529483,-0.6496198811729381,-0.0,0.0
2020-06-02,1.0,-0.4712346270563808,-0.6519086407922058,-0.4216898259064047,-0.649544801149976,-0.0,0.0
2020-06-03,1.0,-0.47108441433957443,-0.6507125055914117,-0.4264170234519778,-0.6468783947856094,-0.0,0.0
2020-06-04,1.0,-0.47107306009008726,-0.6493307350733157,-0.4280739865188641,-0.6461042072644796,-0.0,0.0
2020-06-05,1.0,-0.4897184231697506,-0.6425744167337087,-0.4430893000804505,-0.6426387771520514,-0.0,0.0
2020-06-08,1.0,-0.4885611464558833,-0.6294261294261294,-0.45771479982006297,-0.6374269005847953,-0.0,0.0
2020-06-09,1.0,-0.4889638554216867,-0.6287871485943775,-0.4580240963855421,-0.6370763052208834,-0.0,0.0
2020-06-10,1.0,-0.4893664867643279,-0.6277949113338473,-0.45865458750963767,-0.636757902852737,-0.0,0.0
2020-06-11,1.0,-0.4866341087263848,-0.6352332605063616,-0.4517735509574605,-0.6393458424367048,-0.0,0.0
2020-06-12,1.0,-0.47552648372686657,-0.6298021697511168,-0.4585513720485003,-0.6268985322271857,-0.0,0.0
2020-06-15,1.0,-0.4806575167571018,-0.6168209383977018,-0.46696457069901054,-0.6274178104053623,-0.0,0.0
2020-06-16,1.0,-0.47876151484135115,-0.6244882292732856,-0.47143679631525076,-0.6239124872057319,-0.0,0.0
2020-06-17,1.0,-0.4809189656829761,-0.6264859495658304,-0.4714345220929861,-0.6253965202345477,-0.0,0.0
2020-06-18,1.0,-0.48322169161244827,-0.6215185410724016,-0.47463222332617544,-0.6256850741963399,-0.0,0.0
2020-06-19,1.0,-0.48397127652753735,-0.6216580111559916,-0.47457844457267423,-0.6255369622363275,-0.0,0.0
2020-06-22,1.0,-0.4822936398369024,-0.6204449866760844,-0.48791215847433134,-0.6198991877227341,-0.0,0.0
2020-06-23,1.0,-0.48044979919678715,-0.6173493975903613,-0.48877108433734934,-0.6262811244979919,-0.0,0.0
2020-06-24,1.0,-0.4801682885313293,-0.6193596043292546,-0.4877798117994669,-0.6243054886469475,-0.0,0.0
2020-06-25,1.0,-0.48099189502122736,-0.622410909558729,-0.4856876366911103,-0.6271709764569665,-0.0,0.0
2020-06-26,1.0,-0.4809739779343176,-0.6225674675930394,-0.48579883560101644,-0.6272314966708482,-0.0,0.0
2020-06-29,1.0,-0.4796551835054199,-0.6258483708063945,-0.48283958956544115,-0.628228633921966,-0.0,0.0
2020-06-30,1.0,-0.48377865663483494,-0.6159287482717598,-0.48757274685701424,-0.6280505449985531,-0.0,0.0
2020-07-01,1.0,-0.476129363449692,-0.6170431211498972,-0.48559419917864477,-0.6296522073921971,-0.0,0.0
2020-07-02,1.0,-0.46785634046923646,-0.6308694675353853,-0.4813364572969156,-0.6294572648201046,-0.0,0.0
2020-07-06,1.0,-0.464300586181492,-0.6338447740158236,-0.4772414234921042,-0.6277587366667734,-0.0,0.0
2020-07-07,1.0,-0.45806060219036365,-0.6374724608065391,-0.4761326990006066,-0.6212522749768511,-0.0,0.0
2020-07-08,1.0,-0.45466139523020027,-0.6498533350337967,-0.4688496365259533,-0.6150044637163627,-0.0,0.0
2020-07-09,1.0,-0.451844294959671,-0.65336181337074,-0.4663181050148245,-0.6165396754550961,-0.0,0.0
2020-07-10,1.0,-0.4459058260175579,-0.6647406225059856,-0.45934557063048687,-0.6223144453312052,-0.0,0.0
2020-07-13,1.0,-0.45001276813074564,-0.6626979060265576,-0.45923774259448413,-0.6200842696629213,-0.0,0.0
2020-07-14,1.0,-0.43582887700534756,-0.6727463712757831,-0.451139546727782,-0.6233766233766234,-0.0,0.0
2020-07-15,1.0,-0.43576955048276744,-0.6742119061321057,-0.4590766673060937,-0.6281092141441268,-0.0,0.0
2020-07-16,1.0,-0.4359875970974651,-0.6739123485599208,-0.46031390851261067,-0.626410510500911,-0.0,0.0
2020-07-17,1.0,-0.43755196009464725,-0.6737865319434674,-0.4602545245251647,-0.6259192939822217,-0.0,0.0
2020-07-20,1.0,-0.4498459761262996,-0.6705172635091773,-0.4627454755487101,-0.6256898986009498,-0.0,0.0
2020-07-21,1.0,-0.44524306112626344,-0.6731269051820953,-0.4616075725974651,-0.6287502005454838,-0.0,0.0
2020-07-22,1.0,-0.4479738184618346,-0.6710944267975744,-0.46279718933487346,-0.6266884846151378,-0.0,0.0
2020-07-23,1.0,-0.4538899797212476,-0.6691988283387518,-0.46486625679981974,-0.6308945182991599,-0.0,0.0
2020-07-24,1.0,-0.43964879554883735,-0.6837551860547391,-0.458881420255363,-0.6339047374007012,-0.0,0.0
2020-07-27,1.0,-0.4432860314702191,-0.680728513048235,-0.45699391833188535,-0.636805354442192,-0.0,0.0
2020-07-28,1.0,-0.44926054875906346,-0.6719583479732967,-0.44759957836905484,-0.6253553518382471,-0.0,0.0
2020-07-29,1.0,-0.44771737071415035,-0.667613815747932,-0.4282060996400833,-0.6136263181158047,-0.0,0.0
2020-07-30,1.0,-0.44121515815847173,-0.6740995928593799,-0.4169119949890385,-0.5996241778891325,-0.0,0.0
2020-07-31,1.0,-0.44104024535269454,-0.6725918507855042,-0.4166927458221193,-0.5991738123552607,-0.0,0.0
2020-08-03,1.0,-0.4366302886269114,-0.6757246943306545,-0.41846211576346976,-0.5962350292379374,-0.0,0.0
2020-08-04,1.0,-0.4354909318323953,-0.6725140712945592,-0.41719824890556606,-0.6017510944340213,-0.0,0.0
2020-08-05,1.0,-0.4354363761669069,-0.674487814046739,-0.4193346281561306,-0.603408307750141,-0.0,0.0
2020-08-06,1.0,-0.4266080777860883,-0.6743019197207679,-0.4155759162303665,-0.599912739965096,-0.0,0.0
2020-08-07,1.0,-0.442267297865003,-0.6726024391008559,-0.4140514781954416,-0.6061698592344108,-0.0,0.0
2020-08-10,1.0,-0.4498540352198888,-0.6650657626267382,-0.4192171265341997,-0.6048906048906049,-0.0,0.0
2020-08-11,1.0,-0.447254606995111,-0.6608060674439012,-0.4204588191049267,-0.6054907860097782,-0.0,0.0
2020-08-12,1.0,-0.44572538454309074,-0.6622286269227154,-0.41787537984398987,-0.6069045455969425,-0.0,0.0
2020-08-13,1.0,-0.4424895122409367,-0.6721244756120468,-0.40523448750860935,-0.6108258718928058,-0.0,0.0
2020-08-14,1.0,-0.4448133299924831,-0.6713856176396893,-0.40722876472062136,-0.6086193936356803,-0.0,0.0
2020-08-17,1.0,-0.4452902296150111,-0.6719293299501926,-0.407292547692886,-0.6080568868840648,-0.0,0.0
2020-08-18,1.0,-0.44490742191171406,-0.6712303017011811,-0.40374071869419476,-0.6130831166389925,-0.0,0.0
2020-08-19,1.0,-0.4468151768649935,-0.6759093899802613,-0.39900366575805996,-0.6113669831124479,-0.0,0.0
2020-08-20,1.0,-0.44022723016418003,-0.6739808976840003,-0.39584243710593664,-0.6112116861227292,-0.0,0.0
2020-08-21,1.0,-0.41935284673335804,-0.6944547363220946,-0.35550203779177475,-0.6069223169074965,-0.011300481659874028,0.0
2020-08-24,1.0,-0.412302014454867,-0.7010302937105951,-0.335352914039674,-0.6008303859757036,-0.0259880055359065,0.0
2020-08-25,1.0,-0.4097392262487757,-0.6861838883447601,-0.3360369735553379,-0.5984023016650343,-0.030362389813907934,0.0
2020-08-26,1.0,-0.4034087462849518,-0.6859343725359375,-0.3146418390246861,-0.5848547340328744,-0.04385273245587433,0.0
2020-08-27,1.0,-0.4177107407857925,-0.676803308599927,-0.3245347281352633,-0.5879455054129668,-0.033967887118355425,0.0
2020-08-28,1.0,-0.4180402651906818,-0.6759625326926586,-0.3248585852442066,-0.5880725016726476,-0.03424365914482087,0.0
2020-08-31,1.0,-0.4179395119576462,-0.6752571046065843,-0.3265076370717459,-0.5882979370778312,-0.03468630195338648,0.0
2020-09-01,1.0,-0.4157824531619475,-0.6684047777845147,-0.33247438307160615,-0.585399866610077,-0.029527678409022012,0.0
2020-09-02,1.0,-0.4088925259138025,-0.6639388979814511,-0.3325453112687155,-0.5851063829787234,-0.040370976541189305,0.0
2020-09-03,1.0,-0.4140731537319313,-0.6585654110730629,-0.32782811600351525,-0.5866844449831813,-0.04324373465862602,0.0
2020-09-04,1.0,-0.3892401252408477,-0.6638969171483622,-0.3068400770712909,-0.5923049132947976,-0.0583152697495183,0.0
2020-09-08,1.0,-0.3895814513700692,-0.6636555254441433,-0.30620295091839805,-0.5896717856067449,-0.0619993977717555,0.0
2020-09-09,1.0,-0.374805598755832,-0.6743629620768035,-0.27596004306735256,-0.5850879291781313,-0.08060174662040914,0.0
2020-09-10,1.0,-0.3756806893662857,-0.6736580695350367,-0.2779606247381964,-0.5858715815929627,-0.07890012566572915,0.0
2020-09-11,1.0,-0.36791890280262374,-0.6728980322003578,-0.27337507453786525,-0.584257602862254,-0.0830948121645796,0.0
2020-09-14,1.0,-0.36585729182183824,-0.6733204230597348,-0.2726947713391926,-0.5836436764486816,-0.08377774467451214,0.0
2020-09-15,1.0,-0.3648813599690375,-0.6707255351454344,-0.267170799964274,-0.5854297537884426,-0.08898746613474649,0.0
2020-09-16,1.0,-0.3652150601691886,-0.6668354581198618,-0.2662933396878351,-0.5855772667699273,-0.09478136542356726,0.0
2020-09-17,1.0,-0.35994639666468137,-0.6687909469922573,-0.26319237641453247,-0.5840381179273377,-0.1019952352590828,0.0
2020-09-18,1.0,-0.3556699497128575,-0.6679858362841075,-0.2625048353021692,-0.5821703811705895,-0.10726931889189753,0.0
2020-09-21,1.0,-0.35579097726461134,-0.667747887156291,-0.262617545530294,-0.5823711462921081,-0.10730865373169861,0.0
2020-09-22,1.0,-0.3499343518739556,-0.6788016232991168,-0.2588624970159943,-0.5840892814514205,-0.11231797565051325,0.0
2020-09-23,1.0,-0.34903915015516834,-0.6779362616376224,-0.259608498448317,-0.5837013607066126,-0.11372045834328003,0.0
2020-09-24,1.0,-0.3419826024997773,-0.6754445862898197,-0.25558887272511355,-0.5804411721046224,-0.11539945966808182,0.0
2020-09-25,1.0,-0.34094621484363397,-0.6777939473137121,-0.2548483858513261,-0.5787472899527784,-0.1175492263372041,0.0
2020-09-28,1.0,-0.3392724793216922,-0.6753135098277548,-0.2502445821351279,-0.577658533693042,-0.1221428359669147,0.0
2020-09-29,1.0,-0.33828974260241107,-0.6736471076093717,-0.2519771333787506,-0.5771748467166257,-0.12087912087912087,0.0
2020-09-30,1.0,-0.33842691305377876,-0.6721748400852878,-0.25405709547500593,-0.5752487562189055,-0.12150556740108978,0.0
2020-10-01,1.0,-0.33829888053071133,-0.6736065865071373,-0.2540425279867322,-0.5751643665225374,-0.12047621868151395,0.0
2020-10-02,1.0,-0.3357504365584396,-0.6708793322875662,-0.2531151034421523,-0.5758723769497144,-0.12407138840382395,0.0
2020-10-05,1.0,-0.3300813008130081,-0.6750036954915004,-0.24747967479674798,-0.5757575757575758,-0.12804138950480415,0.0
2020-10-06,1.0,-0.3303608338746825,-0.6677788932853008,-0.24286895411326995,-0.578515325104825,-0.13326049725388295,0.0
2020-10-07,1.0,-0.3281203894954264,-0.6706993213337268,-0.24187075833579227,-0.5761286515196223,-0.13387429920330482,0.0
2020-10-08,1.0,-0.3286810268515787,-0.6673059899675421,-0.24125110652109769,-0.5802891708468575,-0.13319563293006786,0.0
2020-10-09,1.0,-0.3245552020737599,-0.6632791327913279,-0.23756922351832213,-0.5743784611759161,-0.14589961117002473,0.0
2020-10-12,1.0,-0.3221816468370833,-0.6624160678525151,-0.23645305689716106,-0.5726233949817411,-0.15131346448344918,0.0
2020-10-13,1.0,-0.31996469030454616,-0.6635280270707665,-0.23528027070766516,-0.5705458290422245,-0.15315580403119022,0.0
2020-10-14,1.0,-0.31941256106892696,-0.6638707398905174,-0.23385720171875918,-0.5721643416328211,-0.15377597268821,0.0
2020-10-15,1.0,-0.3159411764705882,-0.6613235294117646,-0.23505882352941176,-0.5694705882352941,-0.15941176470588234,0.0
2020-10-16,1.0,-0.3154782915637134,-0.6626073655724203,-0.23346864336980822,-0.5689787033768678,-0.16096011295446525,0.0
2020-10-19,1.0,-0.313437215717346,-0.6593596854183174,-0.2210581917422308,-0.5671273879742934,-0.17357748628106934,0.0
2020-10-20,1.0,-0.31322260696050236,-0.6600446035565467,-0.2202300604495569,-0.5681378015141734,-0.17283878161863958,0.0
2020-10-21,1.0,-0.3127842492884598,-0.6586661189519087,-0.2205334350517884,-0.5686452862298641,-0.17355711393445028,0.0
2020-10-22,1.0,-0.31282276995305164,-0.6585093896713615,-0.22042253521126762,-0.5685739436619719,-0.17394366197183098,0.0
2020-10-23,1.0,-0.31072916055610955,-0.6610254003637003,-0.21678301167360825,-0.5689857452924267,-0.17557341467706924,0.0
2020-10-26,1.0,-0.3120708878586937,-0.6637521272225808,-0.21597910920720612,-0.5711812687048882,-0.17114605950355025,0.0
2020-10-27,1.0,-0.3117847291507717,-0.6657961147954692,-0.21383297141851046,-0.5741827572040613,-0.16884793708550971,0.0
2020-10-28,1.0,-0.3139067406168383,-0.6661091058485195,-0.21357513865657185,-0.574346333303988,-0.166593303401121,0.0
