Date,DCI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-20,1.0,-0.11160054998217651,-0.5197586189336457,-0.0,-0.4904516983245914,-0.42440291286856446,0.0
2018-11-21,1.0,-0.11276881379974163,-0.517059702626713,-0.0,-0.48937409762152034,-0.41378960966589834,0.0
2018-11-23,1.0,-0.1131282440815293,-0.5148246613495379,-0.0,-0.4900873528294721,-0.41390049373338395,0.0
2018-11-26,1.0,-0.11304083647687284,-0.5150763310463555,-0.0,-0.4898858198941745,-0.41370667611838274,0.0
2018-11-27,1.0,-0.11045145643331733,-0.515423287775055,-0.0,-0.4884672713033373,-0.4120203117499937,0.0
2018-11-28,1.0,-0.10827025795509203,-0.5273776675189226,-0.0,-0.48520365541857585,-0.4105764119180822,0.0
2018-11-29,1.0,-0.10414090691160514,-0.5245148754699841,-0.0,-0.48383759368139495,-0.4109364354386939,0.0
2018-11-30,1.0,-0.10414774447471994,-0.524724997477041,-0.0,-0.4845090321929559,-0.4096023816732264,0.0
2018-12-03,1.0,-0.10417034588894215,-0.5246865302621287,-0.0,-0.48444635063198527,-0.40956681888134827,0.0
2018-12-04,1.0,-0.10128463476070529,-0.5257430730478588,-0.0,-0.4831234256926952,-0.4087405541561713,0.0
2018-12-06,1.0,-0.0956170067491268,-0.5825783240106095,-0.0,-0.5061057275663752,-0.4418183250610573,0.0
2018-12-07,1.0,-0.09789401817131453,-0.5823223570190642,-0.0,-0.5060133396355234,-0.4396827897694449,0.0
2018-12-10,1.0,-0.09979407571677491,-0.584904166006653,-0.0,-0.5098474048260204,-0.44550926659274515,0.0
2018-12-11,1.0,-0.09169024138751554,-0.5888744943552865,-0.0,-0.5086587526108453,-0.4546439996827327,0.0
2018-12-12,1.0,-0.08967470421640508,-0.5902967099865012,-0.0,-0.5089595299224478,-0.45790212011328446,0.0
2018-12-13,1.0,-0.08992510651811471,-0.5897795538148041,-0.0,-0.5090639637970731,-0.45764416333659724,0.0
2018-12-14,1.0,-0.09354992327636384,-0.5797661251918091,-0.0,-0.5146833165775967,-0.4576168051219642,0.0
2018-12-17,1.0,-0.09113984294439598,-0.5801538827635441,-0.0,-0.5143703233653262,-0.458369688797229,0.0
2018-12-18,1.0,-0.09131450414100659,-0.5856073476321937,-0.0,-0.5183425355701847,-0.45922701210448075,0.0
2018-12-19,1.0,-0.09165958802293481,-0.5855011679762158,-0.0,-0.5181567211722234,-0.4591739222764918,0.0
2018-12-20,1.0,-0.09218729274439581,-0.5841623557500994,-0.0,-0.5179466772781536,-0.45857540787902906,0.0
2018-12-21,1.0,-0.08937587565095562,-0.5848423167411245,-0.0,-0.5196277987787147,-0.44960215707525975,0.0
2018-12-24,1.0,-0.08153590898317137,-0.5777303731795318,-0.0,-0.518158594717021,-0.4561902504542941,0.0
2018-12-26,1.0,-0.07966534241890079,-0.5786524244257939,-0.0,-0.5174300823489174,-0.45520797705806526,0.0
2018-12-27,1.0,-0.05964081716667524,-0.5629856429784388,-0.0,-0.48759841506715385,-0.46274378634281893,0.0
2018-12-28,1.0,-0.06074886691388545,-0.5620364647713226,-0.0,-0.4883343634116193,-0.46405026782035436,0.0
2018-12-31,1.0,-0.06254669105335016,-0.5594425410237255,-0.0,-0.4889615909734924,-0.46510729282052604,0.0
2019-01-02,1.0,-0.06317037953795379,-0.5600505363036303,-0.0,-0.49012479372937295,-0.46503712871287123,0.0
2019-01-03,1.0,-0.07191480583775979,-0.5576040431127843,-0.0,-0.49767933577432827,-0.45129183641895726,0.0
2019-01-04,1.0,-0.06613634023272577,-0.5593656677994028,-0.0,-0.4963958397693337,-0.4525023169601483,0.0
2019-01-07,1.0,-0.05832611685599307,-0.5477815699658704,-0.0,-0.496103102236259,-0.44478121338698995,0.0
2019-01-08,1.0,-0.060648442466624285,-0.5372663699936427,-0.0,-0.5024030514939606,-0.4425937698664972,0.0
2019-01-09,1.0,-0.06198347107438016,-0.5451739618406285,-0.0,-0.5038516477910417,-0.43975104581165186,0.0
2019-01-10,1.0,-0.062109424818262975,-0.5450835352633593,-0.0,-0.5037877821706415,-0.4397143221527866,0.0
2019-01-11,1.0,-0.06392016376663255,-0.5414790174002048,-0.0,-0.5067041965199591,-0.4467246673490277,0.0
2019-01-14,1.0,-0.06645674935360828,-0.5406138801423342,-0.0,-0.5060799221769962,-0.4468422804188107,0.0
2019-01-15,1.0,-0.06414166004663915,-0.5363247315685621,-0.0,-0.5070855649232504,-0.45501370986341383,0.0
2019-01-16,1.0,-0.05329780146568954,-0.5364372469635628,-0.0,-0.5033311125916056,-0.4693537641572285,0.0
2019-01-17,1.0,-0.04878111301940478,-0.5426418189741354,-0.0,-0.5037040834636385,-0.46822691035861674,0.0
2019-01-18,1.0,-0.05187876913561157,-0.5416473377660945,-0.0,-0.5050255141487552,-0.47863512190093294,0.0
2019-01-22,1.0,-0.0,-0.5672771420453078,-0.0,-0.5513910056053523,-0.4644434686022783,0.0
2019-01-23,1.0,-0.0,-0.5455984636146579,-0.0,-0.5549153949963667,-0.4947316516142427,0.0
2019-01-24,1.0,-0.0,-0.5461390663135484,-0.0,-0.5550708833151582,-0.49524848107181807,0.0
2019-01-25,1.0,-0.0,-0.5289141480278665,-0.0,-0.5892567178251532,-0.5008380912471846,0.0
2019-01-28,1.0,-0.0,-0.5230498779943851,-0.0,-0.6004775273528717,-0.5002492587830923,0.0
2019-01-29,1.0,-0.0,-0.5191766037537181,-0.0,-0.6119139750980547,-0.5012240385374713,0.0
2019-01-30,1.0,-0.0,-0.5171705467186348,-0.0,-0.6103971347308543,-0.5059254187295902,0.0
2019-01-31,1.0,-0.0,-0.5189813475046697,-0.0,-0.5941438004788088,-0.517692246981137,0.0
2019-02-01,1.0,-0.0,-0.517577353522054,-0.0,-0.5968136932192233,-0.5189203423304807,0.0
2019-02-04,1.0,-0.0,-0.5191299997366827,-0.0,-0.5970982436738025,-0.5169444663875503,0.0
2019-02-05,1.0,-0.0,-0.523338868242798,-0.0,-0.5983764265570227,-0.5139295221528162,0.0
2019-02-06,1.0,-0.0,-0.5135962020308584,-0.0,-0.6059607015692998,-0.5179216668864566,0.0
2019-02-07,1.0,-0.0,-0.5183319265667862,-0.0,-0.61112576492931,-0.5082559611732432,0.0
2019-02-08,1.0,-0.0,-0.516443458277201,-0.0,-0.6213117785350133,-0.503764165147793,0.0
2019-02-11,1.0,-0.0,-0.5124286016500952,-0.0,-0.6228316056695579,-0.5091231224878359,0.0
2019-02-12,1.0,-0.0,-0.5092112228692429,-0.0,-0.6272366331392271,-0.5104552673372154,0.0
2019-02-13,1.0,-0.0,-0.5124039226080042,-0.0,-0.626848661542539,-0.5111582295255764,0.0
2019-02-14,1.0,-0.0,-0.5058961011367258,-0.0,-0.6293158397960267,-0.520689472006799,0.0
2019-02-15,1.0,-0.0,-0.5219205016473589,-0.0,-0.6213731533638007,-0.5137102773939846,0.0
2019-02-19,1.0,-0.0,-0.5175650878919236,-0.0,-0.6276626864877803,-0.5141345105443715,0.0
2019-02-20,1.0,-0.0,-0.5599633891213388,-0.0,-0.5695345188284519,-0.4855910041841004,0.0
2019-02-21,1.0,-0.0,-0.5815065450840018,-0.0,-0.5623285344760013,-0.4689729051811982,0.0
2019-02-22,1.0,-0.0,-0.5883151110299297,-0.0,-0.5565848185162956,-0.46452521984187045,0.0
2019-02-25,1.0,-0.0,-0.5866931791423563,-0.0,-0.5621255330839068,-0.4675178566756495,0.0
2019-02-26,1.0,-0.0,-0.5873580660352676,-0.0,-0.5620323373973105,-0.4669038773481241,0.0
2019-02-27,1.0,-0.0,-0.5874964017480961,-0.0,-0.5639180383639075,-0.4654960353806296,0.0
2019-02-28,1.0,-0.0,-0.589684513679801,-0.0,-0.5659641314308156,-0.4624950909804948,0.0
2019-03-01,1.0,-0.0,-0.589294136142116,-0.0,-0.5630666037834722,-0.46779856416705967,0.0
2019-03-04,1.0,-0.0,-0.584256712508186,-0.0,-0.5605239030779307,-0.47473477406679765,0.0
2019-03-05,1.0,-0.0,-0.5741236356003359,-0.0,-0.5742023509655751,-0.47549328295549953,0.0
2019-03-06,1.0,-0.0,-0.5731636935991605,-0.0,-0.5790398740818469,-0.4710912906610703,0.0
2019-03-07,1.0,-0.0,-0.6091572660915727,-0.0,-0.5514266755142667,-0.4936960849369609,0.0
2019-03-08,1.0,-0.0,-0.6101330929529667,-0.0,-0.5504798769818124,-0.49064107322763667,0.0
2019-03-11,1.0,-0.0,-0.605116974682192,-0.0,-0.5506089093045614,-0.5149556671295802,0.0
2019-03-12,1.0,-0.0,-0.5870115190009689,-0.0,-0.5617127785552805,-0.542604155452686,0.0
2019-03-13,1.0,-0.0,-0.5959579584447867,-0.0,-0.5632109372889141,-0.5427305395693173,0.0
2019-03-14,1.0,-0.0,-0.6001727815123782,-0.0,-0.557193380308307,-0.5423449690883075,0.0
2019-03-15,1.0,-0.0,-0.6028042413477581,-0.0,-0.5544701006512729,-0.5339092523817213,0.0
2019-03-18,1.0,-0.0,-0.6066869957093126,-0.0,-0.5567908897104461,-0.5350675985643738,0.0
2019-03-19,1.0,-0.0,-0.6091792276675777,-0.0,-0.5538657213216788,-0.5430952831975753,0.0
2019-03-20,1.0,-0.0,-0.613993710691824,-0.0,-0.5507753198872262,-0.5461396660160486,0.0
2019-03-21,1.0,-0.0,-0.6145607375271149,-0.0,-0.5530368763557484,-0.5438991323210411,0.0
2019-03-22,1.0,-0.0,-0.6116496922825554,-0.0,-0.5680790806600947,-0.5434344534611404,0.0
2019-03-25,1.0,-0.0,-0.5984403869144659,-0.0,-0.5756167807846974,-0.5430388001304207,0.0
2019-03-26,1.0,-0.0,-0.6078709255423524,-0.0,-0.5750572331843453,-0.5424615720047966,0.0
2019-03-27,1.0,-0.0,-0.6089469236431044,-0.0,-0.5744350243982226,-0.5426764441294333,0.0
2019-03-28,1.0,-0.0,-0.6068963635867638,-0.0,-0.5710232697711215,-0.5500722917860164,0.0
2019-03-29,1.0,-0.0,-0.6101953935159917,-0.0,-0.5699432376378125,-0.5488210894007205,0.0
2019-04-01,1.0,-0.0,-0.6075977042907899,-0.0,-0.5702650997540312,-0.5551243509155507,0.0
2019-04-02,1.0,-0.0,-0.6073868781384628,-0.0,-0.5747880251351426,-0.5618362922920725,0.0
2019-04-03,1.0,-0.0,-0.6069360989930583,-0.0,-0.5751090624742776,-0.5616648832551375,0.0
2019-04-04,1.0,-0.0,-0.606547471917827,-0.0,-0.5698277992914229,-0.5700749773420121,0.0
2019-04-05,1.0,-0.0,-0.6004894547254379,-0.0,-0.5722220694585751,-0.5770341243434982,0.0
2019-04-08,1.0,-0.0,-0.5975425382775776,-0.0,-0.5737925726380605,-0.577503504769235,0.0
2019-04-09,1.0,-0.0,-0.595929592959296,-0.0,-0.5775027502750275,-0.5768426842684269,0.0
2019-04-10,1.0,-0.0,-0.601715483479508,-0.0,-0.570770588559766,-0.5855259528931546,0.0
2019-04-11,1.0,-0.0,-0.5914735099337749,-0.0,-0.5896799116997793,-0.578228476821192,0.0
2019-04-12,1.0,-0.0,-0.589929845881898,-0.0,-0.5896812682980721,-0.5823620394409766,0.0
2019-04-15,1.0,-0.0,-0.5889677259048618,-0.0,-0.5919218133127192,-0.5799398139201016,0.0
2019-04-16,1.0,-0.0,-0.5908651589208295,-0.0,-0.5910032308839367,-0.5795708723386629,0.0
2019-04-17,1.0,-0.0,-0.5818362721795368,-0.0,-0.5949090708086895,-0.5870322259687137,0.0
2019-04-18,1.0,-0.0,-0.5803339415049483,-0.0,-0.5907281472881074,-0.5933266987338972,0.0
2019-04-22,1.0,-0.0,-0.5755242237057145,-0.0,-0.5961330711060636,-0.5983767762665854,0.0
2019-04-23,1.0,-0.0,-0.564237934656421,-0.0,-0.5892807783735972,-0.610592072530267,0.0
2019-04-24,1.0,-0.0,-0.5555647611157138,-0.0,-0.5899751449875725,-0.616128141397404,0.0
2019-04-25,1.0,-0.0,-0.5535625449118347,-0.0,-0.5937206345696756,-0.61654966557957,0.0
2019-04-26,1.0,-0.0,-0.5521237662193634,-0.0,-0.5845347676610846,-0.6358822224686703,0.0
2019-04-29,1.0,-0.0,-0.558626047389157,-0.0,-0.5867044004217302,-0.6292103656844792,0.0
2019-04-30,1.0,-0.0,-0.5566255029832108,-0.0,-0.584598307201332,-0.6338837241570695,0.0
2019-05-01,1.0,-0.0,-0.5533374055975122,-0.0,-0.5957907596623723,-0.6274155930697468,0.0
2019-05-02,1.0,-0.0,-0.5592702635159525,-0.0,-0.583372670979924,-0.6341598867075778,0.0
2019-05-03,1.0,-0.0,-0.5584714932378017,-0.0,-0.5837429531506012,-0.6348690605126496,0.0
2019-05-06,1.0,-0.0,-0.5494725152692949,-0.0,-0.5831482509716823,-0.6436146585230428,0.0
2019-05-07,1.0,-0.0,-0.5479258066307547,-0.0,-0.5841061809296384,-0.644665963236519,0.0
2019-05-08,1.0,-0.0,-0.539431827611961,-0.0,-0.5789051478520649,-0.6478382340737462,0.0
2019-05-09,1.0,-0.0,-0.538997676734152,-0.0,-0.5825589113840027,-0.6442360880628388,0.0
2019-05-10,1.0,-0.0,-0.5386935229505022,-0.0,-0.582491768807238,-0.6456021912956866,0.0
2019-05-13,1.0,-0.0,-0.5391424619640387,-0.0,-0.5802489626556017,-0.6468603042876901,0.0
2019-05-14,1.0,-0.0,-0.5301493689026071,-0.0,-0.5825938378437965,-0.643140605192085,0.0
2019-05-15,1.0,-0.0,-0.5303310090124852,-0.0,-0.5911032715045613,-0.6346498360113552,0.0
2019-05-16,1.0,-0.0,-0.5322491730981257,-0.0,-0.5877067254685777,-0.6363836824696802,0.0
2019-05-17,1.0,-0.0,-0.5166263603385731,-0.0,-0.5750796966032758,-0.6564251951192701,0.0
2019-05-20,1.0,-0.0,-0.5204092859500495,-0.0,-0.5740455495654088,-0.6561227857850148,0.0
2019-05-21,1.0,-0.0,-0.5187486254673411,-0.0,-0.5742797448867386,-0.6560094567846932,0.0
2019-05-22,1.0,-0.0,-0.5157108327840035,-0.0,-0.5770709734124368,-0.6538672819160624,0.0
2019-05-23,1.0,-0.0,-0.5216186556927298,-0.0,-0.5801920438957476,-0.6416735253772291,0.0
2019-05-24,1.0,-0.0,-0.5252561320625154,-0.0,-0.5800807537012113,-0.6413876452330596,0.0
2019-05-28,1.0,-0.0,-0.5236970728760503,-0.0,-0.5813059476083255,-0.6408918666593443,0.0
2019-05-29,1.0,-0.0,-0.5268094676503662,-0.0,-0.5813609061737198,-0.6345135898631414,0.0
2019-05-30,1.0,-0.0,-0.525067769228663,-0.0,-0.5777497877933244,-0.6353330960269434,0.0
2019-05-31,1.0,-0.0,-0.525961222477818,-0.0,-0.5805400372439479,-0.6320243181071311,0.0
2019-06-03,1.0,-0.0,-0.534264894517071,-0.0,-0.5911956551404165,-0.6037226058240768,0.0
2019-06-04,1.0,-0.0,-0.5375673531905583,-0.0,-0.5661770739312382,-0.6313831678564591,0.0
2019-06-05,1.0,-0.0,-0.5446793535637909,-0.0,-0.5917814894020194,-0.5705584580818062,0.0
2019-06-06,1.0,-0.0,-0.5497550810532867,-0.0,-0.5863711401585884,-0.570160482801548,0.0
2019-06-07,1.0,-0.0,-0.5586393088552916,-0.0,-0.5760799136069114,-0.5650647948164147,0.0
2019-06-10,1.0,-0.0,-0.5594633988339452,-0.0,-0.5744439645864825,-0.5652936730727706,0.0
2019-06-11,1.0,-0.0,-0.5622802747579642,-0.0,-0.5784250094650873,-0.5636324300935691,0.0
2019-06-12,1.0,-0.0,-0.5623292673031672,-0.0,-0.5777188759364942,-0.5646011954669623,0.0
2019-06-13,1.0,-0.0,-0.5736790818536163,-0.0,-0.5765212213079256,-0.556599177132958,0.0
2019-06-14,1.0,-0.0,-0.5714015100262495,-0.0,-0.585689930452196,-0.5490758531107082,0.0
2019-06-17,1.0,-0.0,-0.5769251612203977,-0.0,-0.5796889394678372,-0.5529995122744269,0.0
2019-06-18,1.0,-0.0,-0.5669699850604374,-0.0,-0.5834578296889855,-0.5658563085698765,0.0
2019-06-19,1.0,-0.0,-0.5678995570291056,-0.0,-0.5826833709269776,-0.5670299209174661,0.0
2019-06-20,1.0,-0.0,-0.5712342555564625,-0.0,-0.581898310617808,-0.5672896433526483,0.0
2019-06-21,1.0,-0.0,-0.5707588312254689,-0.0,-0.5893207588312255,-0.5656072830353249,0.0
2019-06-24,1.0,-0.0,-0.5787448840381991,-0.0,-0.5880218281036835,-0.5617462482946795,0.0
2019-06-25,1.0,-0.0,-0.5737436568996562,-0.0,-0.5921863916625744,-0.5622851530528729,0.0
2019-06-26,1.0,-0.0,-0.5743340876250715,-0.0,-0.5769513890782192,-0.5750974672155729,0.0
2019-06-27,1.0,-0.0,-0.5687066659387454,-0.0,-0.5781241469672982,-0.5828738330512638,0.0
2019-06-28,1.0,-0.0,-0.5646956142264892,-0.0,-0.5808422430722234,-0.581933231507746,0.0
2019-07-01,1.0,-0.0,-0.5584291709816319,-0.0,-0.5909412983049,-0.5758707145582385,0.0
2019-07-02,1.0,-0.0,-0.5641493504725074,-0.0,-0.5831313488929437,-0.576132247610229,0.0
2019-07-03,1.0,-0.0,-0.5688213342050067,-0.0,-0.5770749911470677,-0.5781101032388113,0.0
2019-07-05,1.0,-0.0,-0.5613342409802586,-0.0,-0.5797685500340367,-0.5818379850238258,0.0
2019-07-08,1.0,-0.0,-0.5573310064625201,-0.0,-0.585362528290568,-0.5841081994928149,0.0
2019-07-09,1.0,-0.0,-0.5558914855368524,-0.0,-0.5821212616440594,-0.5857710954949066,0.0
2019-07-10,1.0,-0.0,-0.5699591836734694,-0.0,-0.5661224489795919,-0.5850068027210884,0.0
2019-07-11,1.0,-0.0,-0.5715844907091598,-0.0,-0.5706294851155558,-0.5863734344729734,0.0
2019-07-12,1.0,-0.0,-0.5705989803429755,-0.0,-0.579977643883421,-0.5757517925788599,0.0
2019-07-15,1.0,-0.0,-0.5926794675976435,-0.0,-0.5713233689722889,-0.5634409775256383,0.0
2019-07-16,1.0,-0.0,-0.5952757623697561,-0.0,-0.5774916807593693,-0.5548524357645518,0.0
2019-07-17,1.0,-0.0,-0.5976085828942698,-0.0,-0.5745133902978351,-0.557806229696159,0.0
2019-07-18,1.0,-0.0,-0.5996076187362054,-0.0,-0.5693070655876182,-0.5559824518379247,0.0
2019-07-19,1.0,-0.0,-0.6007906215921484,-0.0,-0.5748091603053435,-0.5507088331515813,0.0
2019-07-22,1.0,-0.0,-0.6018039130197831,-0.0,-0.571202790342798,-0.5519374352825768,0.0
2019-07-23,1.0,-0.0,-0.6031945050152638,-0.0,-0.5726668120366333,-0.5497982991713912,0.0
2019-07-24,1.0,-0.0,-0.6019433375184235,-0.0,-0.573229979802391,-0.554206015612206,0.0
2019-07-25,1.0,-0.0,-0.5974412133777075,-0.0,-0.5787549784494517,-0.551694036772328,0.0
2019-07-26,1.0,-0.0,-0.6029852372392003,-0.0,-0.5740589420929345,-0.5467124257776325,0.0
2019-07-29,1.0,-0.0,-0.5892501839788492,-0.0,-0.5753495598135681,-0.5610128376352586,0.0
2019-07-30,1.0,-0.0,-0.5878680479825518,-0.0,-0.5755725190839694,-0.5628407851690294,0.0
2019-07-31,1.0,-0.0,-0.5962408063198039,-0.0,-0.5710160719150096,-0.556796513211659,0.0
2019-08-01,1.0,-0.0,-0.6060193752040928,-0.0,-0.5660988353107652,-0.5490911069990203,0.0
2019-08-02,1.0,-0.0,-0.605528322440087,-0.0,-0.5637799564270153,-0.5540032679738561,0.0
2019-08-05,1.0,-0.0,-0.6038766855154415,-0.0,-0.566740974336668,-0.5479556328838625,0.0
2019-08-06,1.0,-0.0,-0.6036226007028926,-0.0,-0.5539334955393349,-0.5458772641254392,0.0
2019-08-07,1.0,-0.0,-0.6063996540727528,-0.0,-0.5505378087670937,-0.5456191557213123,0.0
2019-08-08,1.0,-0.0,-0.6079342773754189,-0.0,-0.5510485352934819,-0.5434007134363853,0.0
2019-08-09,1.0,-0.0,-0.6044430065782379,-0.0,-0.5454545454545454,-0.5461285452388654,0.0
2019-08-12,1.0,-0.0,-0.6019009666388432,-0.0,-0.5559923530520477,-0.5347209133256146,0.0
2019-08-13,1.0,-0.0,-0.6024028382518949,-0.0,-0.5532709777992797,-0.532091598129334,0.0
2019-08-14,1.0,-0.0,-0.6043383714999061,-0.0,-0.5502161131842466,-0.5300813444656233,0.0
2019-08-15,1.0,-0.0,-0.6127509799216063,-0.0,-0.5424899341386022,-0.5112124363384263,0.0
2019-08-16,1.0,-0.0,-0.6063940599877139,-0.0,-0.5569562778771934,-0.5075452044550092,0.0
2019-08-19,1.0,-0.0,-0.6037468976008112,-0.0,-0.5581116063088789,-0.5068452936937899,0.0
2019-08-20,1.0,-0.0,-0.6072931649885462,-0.0,-0.5566565446699697,-0.4997336316658676,0.0
2019-08-21,1.0,-0.0,-0.6090683990521579,-0.0,-0.5584546979419047,-0.4949546047551852,0.0
2019-08-22,1.0,-0.0,-0.6215545968846063,-0.0,-0.4643124693239648,-0.49740383870217764,0.0
2019-08-23,1.0,-0.0,-0.6139891719908654,-0.0,-0.4518256228671131,-0.5000384881841274,0.0
2019-08-26,1.0,-0.0,-0.6121074517207071,-0.0,-0.4372560524503176,-0.5017219827036404,0.0
2019-08-27,1.0,-0.0,-0.6101029666632685,-0.0,-0.4343205219696198,-0.5042562952390661,0.0
2019-08-28,1.0,-0.0,-0.596792289254934,-0.0,-0.4559640981182111,-0.4971186699984701,0.0
2019-08-29,1.0,-0.0,-0.5952241392492162,-0.0,-0.4592624684624991,-0.49399831799994903,0.0
2019-08-30,1.0,-0.0,-0.5885985868957454,-0.0,-0.46177502160321254,-0.49118080618106036,0.0
2019-09-03,1.0,-0.0,-0.5909738113399441,-0.0,-0.4603356216628528,-0.4912789219425375,0.0
2019-09-04,1.0,-0.0,-0.6130880810458185,-0.0,-0.46435058456343214,-0.48082580777200745,0.0
2019-09-05,1.0,-0.0,-0.6139436223772649,-0.0,-0.4639270106570574,-0.47775307316823834,0.0
2019-09-06,1.0,-0.0,-0.6228675712132032,-0.0,-0.4683540955857071,-0.5536512470575788,0.0
2019-09-09,1.0,-0.0,-0.6365869117414039,-0.0,-0.46381978555960496,-0.5404848676913326,0.0
2019-09-10,1.0,-0.0,-0.627887919640497,-0.0,-0.5111551678561987,-0.5043880518107322,0.0
2019-09-11,1.0,-0.0,-0.6266356498982262,-0.0,-0.5126490258796161,-0.5041899072140421,0.0
2019-09-12,1.0,-0.0,-0.6287776632029825,-0.0,-0.5113825652415325,-0.5038470690886016,0.0
