Date,IWF,IWM,IX,MTUM,SPY,VLUE,VXX
2019-02-21,-0.0,-0.28433686026743804,1.0,-0.0,-0.5496942477988379,-0.7033315571794676,0.0
2019-02-22,-0.0,-0.2779738479116415,1.0,-0.0,-0.5552875460200585,-0.7057763107782151,0.0
2019-02-25,-0.0,-0.2716929264133174,1.0,-0.0,-0.5637742764782243,-0.7099040395041616,0.0
2019-02-26,-0.0,-0.2664143659038378,1.0,-0.0,-0.5676259175535293,-0.7059002819334027,0.0
2019-02-27,-0.0,-0.2642343555476511,1.0,-0.0,-0.5744048375212785,-0.7020757641200235,0.0
2019-02-28,-0.0,-0.26173899786563676,1.0,-0.0,-0.5711962597824982,-0.7079987803638581,0.0
2019-03-01,-0.0,-0.26444811380668104,1.0,-0.0,-0.5719547821668995,-0.7038994030229899,0.0
2019-03-04,-0.0,-0.26257394571813036,1.0,-0.0,-0.562469850458273,-0.7138649808312387,0.0
2019-03-05,-0.0,-0.25555018691351117,1.0,-0.0,-0.5754138799176054,-0.712102331968568,0.0
2019-03-06,-0.0,-0.2560786605350746,1.0,-0.0,-0.5758530450468762,-0.7087832516070022,0.0
2019-03-07,-0.0,-0.23597016440024354,1.0,-0.0,-0.5961031053379339,-0.7049675258778161,0.0
2019-03-08,-0.0,-0.21988806256229396,1.0,-0.0,-0.6236295330828796,-0.7121316670500141,0.0
2019-03-11,-0.0,-0.2188103266325191,1.0,-0.0,-0.6267792334817637,-0.7283467607011402,0.0
2019-03-12,-0.0,-0.19311400550049296,1.0,-0.0,-0.6395360904986768,-0.7618961133309118,0.0
2019-03-13,-0.0,-0.2071391349661282,1.0,-0.0,-0.6425221469515373,-0.7558624283480981,0.0
2019-03-14,-0.0,-0.20617941061923925,1.0,-0.0,-0.6440607555497858,-0.746150850318058,0.0
2019-03-15,-0.0,-0.2051668572616696,1.0,-0.0,-0.6448435388294002,-0.7489863811206986,0.0
2019-03-18,-0.0,-0.20688758258336368,1.0,-0.0,-0.6451906570254382,-0.7489465744160639,0.0
2019-03-19,-0.0,-0.20753340800750217,1.0,-0.0,-0.6452629659537888,-0.7521164917033525,0.0
2019-03-20,-0.0,-0.20701717746567116,1.0,-0.0,-0.6439461181016028,-0.7595937973163474,0.0
2019-03-21,-0.0,-0.2078230670809724,1.0,-0.0,-0.6713841815285794,-0.73193722745907,0.0
2019-03-22,-0.0,-0.20677184338801824,1.0,-0.0,-0.6890560301902616,-0.7248283453011164,0.0
2019-03-25,-0.0,-0.12311544681517032,1.0,-0.0,-0.7450310396995148,-0.7402316239762116,0.0
2019-03-26,-0.0,-0.14667297631253778,1.0,-0.0,-0.7503483450324684,-0.7319977916239452,0.0
2019-03-27,-0.0,-0.13941738375305912,1.0,-0.0,-0.7554538038472671,-0.7366385095129075,0.0
2019-03-28,-0.0,-0.1335966298051606,1.0,-0.0,-0.7498420221169035,-0.7495260663507108,0.0
2019-03-29,-0.0,-0.13712630053997105,1.0,-0.0,-0.7486369024101145,-0.7482418016594231,0.0
2019-04-01,-0.0,-0.1456246705324196,1.0,-0.0,-0.7494464944649446,-0.7406694781233526,0.0
2019-04-02,-0.0,-0.1524847910247294,1.0,-0.0,-0.7580785336177609,-0.7230518026915278,0.0
2019-04-03,-0.0,-0.15311685233467645,1.0,-0.0,-0.7566300597824656,-0.7238418793289616,0.0
2019-04-04,-0.0,-0.15131960174893325,1.0,-0.0,-0.7459305694568825,-0.7366591160512037,0.0
2019-04-05,-0.0,-0.14760547019378004,1.0,-0.0,-0.7455779080204868,-0.7468979354770579,0.0
2019-04-08,-0.0,-0.13963440405748098,1.0,-0.0,-0.75364539306847,-0.7483093829247675,0.0
2019-04-09,-0.0,-0.13029203844422674,1.0,-0.0,-0.7753448595408933,-0.7420106436495538,0.0
2019-04-10,-0.0,-0.12999656093754133,1.0,-0.0,-0.7783656517023358,-0.7370704478717494,0.0
2019-04-11,-0.0,-0.11030717447191964,1.0,-0.0,-0.8076912883305506,-0.732342105960616,0.0
2019-04-12,-0.0,-0.11192427014557313,1.0,-0.0,-0.808766207938907,-0.7309150690743245,0.0
2019-04-15,-0.0,-0.11252355298426263,1.0,-0.0,-0.807091106923914,-0.7342427217961308,0.0
2019-04-16,-0.0,-0.11455790255811485,1.0,-0.0,-0.8067614902876552,-0.732326716909033,0.0
2019-04-17,-0.0,-0.07328598959845825,1.0,-0.0,-0.8231737902267746,-0.743525436257557,0.0
2019-04-18,-0.0,-0.07849766250231109,1.0,-0.0,-0.8193655740735849,-0.7433770898814083,0.0
2019-04-22,-0.0,-0.07851851851851852,1.0,-0.0,-0.8215079365079364,-0.7455026455026454,0.0
2019-04-23,-0.0,-0.07999255140858183,1.0,-0.0,-0.8147694926977201,-0.7654491766646271,0.0
2019-04-24,-0.0,-0.0781794483015455,1.0,-0.0,-0.8193812677892162,-0.7625089777352168,0.0
2019-04-25,-0.0,-0.0461292897047087,1.0,-0.0,-0.8347432827879755,-0.7793828145783454,0.0
2019-04-26,-0.0,-0.03326502914016553,1.0,-0.0,-0.8485509753306544,-0.7793863267424223,0.0
2019-04-29,-0.0,-0.041836544354731255,1.0,-0.0,-0.8523996056172889,-0.7705385455805153,0.0
2019-04-30,-0.0,-0.03999680238755063,1.0,-0.0,-0.8528565337881049,-0.7718503517373694,0.0
2019-05-01,-0.0,-0.04586886993603412,1.0,-0.0,-0.851998933901919,-0.7673773987206823,0.0
2019-05-02,-0.0,-0.048410731889270774,1.0,-0.0,-0.839421309247862,-0.7764633788932407,0.0
2019-05-03,-0.0,-0.04900394162139129,1.0,-0.0,-0.8392457654202622,-0.7750079897730905,0.0
2019-05-06,-0.0,-0.034052515363537206,1.0,-0.0,-0.8429593764133123,-0.7833674745271223,0.0
2019-05-07,-0.0,-0.03273762033934365,1.0,-0.0,-0.8403010478166054,-0.7863943407265571,0.0
2019-05-08,-0.0,-0.03449096098953378,1.0,-0.0,-0.8207262924199176,-0.7877946928850831,0.0
2019-05-09,-0.0,-0.030649818538239424,1.0,-0.0,-0.8342472648282073,-0.784206204137858,0.0
2019-05-10,-0.0,-0.03549792751620789,1.0,-0.0,-0.842730364544585,-0.7788022106493783,0.0
2019-05-13,-0.0,-0.035844197222738496,1.0,-0.0,-0.8413296869606774,-0.7779518360194354,0.0
2019-05-14,-0.0,-0.03832548737998351,1.0,-0.0,-0.8416979174978058,-0.7796483949041199,0.0
2019-05-15,-0.0,-0.04610183928238707,1.0,-0.0,-0.8485719609252308,-0.7670952114775479,0.0
2019-05-16,-0.0,-0.04605841165038204,1.0,-0.0,-0.8492585394425068,-0.7670189824552063,0.0
2019-05-17,-0.0,-0.03939612173588328,1.0,-0.0,-0.851617721586514,-0.7762929769811422,0.0
2019-05-20,-0.0,-0.04099826504737755,1.0,-0.0,-0.8511677565728013,-0.776991859068464,0.0
2019-05-21,-0.0,-0.03732636574506092,1.0,-0.0,-0.8520276215106514,-0.7768149945343535,0.0
2019-05-22,-0.0,-0.03511576479364826,1.0,-0.0,-0.8538885780513148,-0.7753443636266751,0.0
2019-05-23,-0.0,-0.04112069883881965,1.0,-0.0,-0.8510972621710877,-0.7710663683818046,0.0
2019-05-24,-0.0,-0.02213659314376827,1.0,-0.0,-0.8574275843741694,-0.7778899813978208,0.0
2019-05-28,-0.0,-0.03656975193384902,1.0,-0.0,-0.855294745265404,-0.7755401440384102,0.0
2019-05-29,-0.0,-0.04587643945639744,1.0,-0.0,-0.8541528150847052,-0.7594744820616472,0.0
2019-05-30,-0.0,-0.044223562867090116,1.0,-0.0,-0.8521540383235442,-0.7612884364950699,0.0
2019-05-31,-0.0,-0.04544366740234531,1.0,-0.0,-0.860371739303853,-0.7532640199962772,0.0
2019-06-03,-0.0,-0.05397606946209233,1.0,-0.0,-0.8692820838627701,-0.7239517153748412,0.0
2019-06-04,-0.0,-0.057511115816218504,1.0,-0.0,-0.8827810713529537,-0.7063571882278213,0.0
2019-06-05,-0.0,-0.0696386108860958,1.0,-0.0,-0.8806867177088505,-0.6627557553110874,0.0
2019-06-06,-0.0,-0.07164311646250686,1.0,-0.0,-0.8690678298116854,-0.6711416407657953,0.0
2019-06-07,-0.0,-0.08236092620147753,1.0,-0.0,-0.8603910512438979,-0.6677369671339441,0.0
2019-06-10,-0.0,-0.08651465798045603,1.0,-0.0,-0.8500325732899023,-0.6693159609120523,0.0
2019-06-11,-0.0,-0.08525917221569394,1.0,-0.0,-0.8555686120903512,-0.6704791748270008,0.0
2019-06-12,-0.0,-0.07694712979128124,1.0,-0.0,-0.8537405216666232,-0.6750397373426792,0.0
2019-06-13,-0.0,-0.07461870803185675,1.0,-0.0,-0.8508666909583051,-0.6771901514757169,0.0
2019-06-14,-0.0,-0.0649069779561207,1.0,-0.0,-0.8772994945020585,-0.6634530199593517,0.0
2019-06-17,-0.0,-0.06240883517399458,1.0,-0.0,-0.8831527401541988,-0.6591477391123152,0.0
2019-06-18,-0.0,-0.07117919858266897,1.0,-0.0,-0.8802042624146735,-0.6539784273878381,0.0
2019-06-19,-0.0,-0.07691507348159708,1.0,-0.0,-0.8777734425803094,-0.6464039537000911,0.0
2019-06-20,-0.0,-0.08378913371881022,1.0,-0.0,-0.8744074594988801,-0.6463770380788665,0.0
2019-06-21,-0.0,-0.08482421468691492,1.0,-0.0,-0.8690971499895985,-0.6464530892448512,0.0
2019-06-24,-0.0,-0.09577683068578072,1.0,-0.0,-0.8638770502389256,-0.6233242929097249,0.0
2019-06-25,-0.0,-0.08158887682844886,1.0,-0.0,-0.8755104150514292,-0.627280715356386,0.0
2019-06-26,-0.0,-0.08432989690721648,1.0,-0.0,-0.8699484536082475,-0.6230670103092784,0.0
2019-06-27,-0.0,-0.08194014447884417,1.0,-0.0,-0.8765221878224974,-0.621517027863777,0.0
2019-06-28,-0.0,-0.0801700811751063,1.0,-0.0,-0.8767684576729802,-0.6200489627625305,0.0
2019-07-01,-0.0,-0.07865052794231266,1.0,-0.0,-0.8813546227143961,-0.6152974504249292,0.0
2019-07-02,-0.0,-0.07989412550752943,1.0,-0.0,-0.8729763067276559,-0.6168988024875366,0.0
2019-07-03,-0.0,-0.07609505459216442,1.0,-0.0,-0.8763262684649968,-0.616621708413616,0.0
2019-07-05,-0.0,-0.07937892980880278,1.0,-0.0,-0.8702681894007444,-0.6167586295393301,0.0
2019-07-08,-0.0,-0.07764995891536565,1.0,-0.0,-0.8721754313886607,-0.6179642563681184,0.0
2019-07-09,-0.0,-0.07400132646293557,1.0,-0.0,-0.8654405387480232,-0.611448395490026,0.0
2019-07-10,-0.0,-0.09304810113702847,1.0,-0.0,-0.8455472744384809,-0.6050924630529342,0.0
2019-07-11,-0.0,-0.09046709940180732,1.0,-0.0,-0.852259131984218,-0.6028000509100165,0.0
2019-07-12,-0.0,-0.07831509289895647,1.0,-0.0,-0.8662509544413336,-0.6006108424535505,0.0
2019-07-15,-0.0,-0.09552405913636479,1.0,-0.0,-0.8686735031425736,-0.5803710018066618,0.0
2019-07-16,-0.0,-0.09707379134860052,1.0,-0.0,-0.8661832061068702,-0.5812468193384224,0.0
2019-07-17,-0.0,-0.13772499813279557,1.0,-0.0,-0.8141509199093783,-0.5377050812856324,0.0
2019-07-18,-0.0,-0.1427052949028526,1.0,-0.0,-0.8012557472685025,-0.5279576803282741,0.0
2019-07-19,-0.0,-0.14530442736014634,1.0,-0.0,-0.8006081131189281,-0.5260920080092948,0.0
2019-07-22,-0.0,-0.12960399466060216,1.0,-0.0,-0.7964848964255697,-0.5458298314134573,0.0
2019-07-23,-0.0,-0.13169670449207643,1.0,-0.0,-0.7949269450419045,-0.5456253553857945,0.0
2019-07-24,-0.0,-0.13379187929886843,1.0,-0.0,-0.7926681951532184,-0.5388408155215344,0.0
2019-07-25,-0.0,-0.12476649297020942,1.0,-0.0,-0.8061400058991249,-0.5270622357683611,0.0
2019-07-26,-0.0,-0.12744277627368938,1.0,-0.0,-0.8059069652965789,-0.5278857986709328,0.0
2019-07-29,-0.0,-0.13989472395642064,1.0,-0.0,-0.79351205777941,-0.5148733015056922,0.0
2019-07-30,-0.0,-0.1597712248384461,1.0,-0.0,-0.8054915942459581,-0.5106836019708336,0.0
2019-07-31,-0.0,-0.12467247273725451,1.0,-0.0,-0.8330297207596138,-0.5377436178973374,0.0
2019-08-01,-0.0,-0.1303632830019435,1.0,-0.0,-0.8291971894154582,-0.5321174066875966,0.0
2019-08-02,-0.0,-0.12157282665537765,1.0,-0.0,-0.8327066264910228,-0.5359464103394178,0.0
2019-08-05,-0.0,-0.11636191520103632,1.0,-0.0,-0.839395147227343,-0.5353993323700862,0.0
2019-08-06,-0.0,-0.12027006974328536,1.0,-0.0,-0.8168125834693576,-0.5360587624276599,0.0
2019-08-07,-0.0,-0.12070924087519137,1.0,-0.0,-0.8113794636242406,-0.5374129500666766,0.0
2019-08-08,-0.0,-0.1135399190762854,1.0,-0.0,-0.8087930524030396,-0.544853449126616,0.0
2019-08-09,-0.0,-0.10249355116079105,1.0,-0.0,-0.7969291241862179,-0.5572779756786636,0.0
2019-08-12,-0.0,-0.10137322216772929,1.0,-0.0,-0.8077243746934772,-0.5431093673369299,0.0
2019-08-13,-0.0,-0.10675391903110808,1.0,-0.0,-0.8026322215168237,-0.532402207354593,0.0
2019-08-14,-0.0,-0.1126146956458247,1.0,-0.0,-0.7911991627522087,-0.5300459999513228,0.0
2019-08-15,-0.0,-0.12923453942626495,1.0,-0.0,-0.7716111671712076,-0.501729854403921,0.0
2019-08-16,-0.0,-0.12999207511827285,1.0,-0.0,-0.7766143944669917,-0.49484882687735643,0.0
2019-08-19,-0.0,-0.1293163439157248,1.0,-0.0,-0.7772658555899503,-0.49305305593549786,0.0
2019-08-20,-0.0,-0.1324060996337347,1.0,-0.0,-0.7769372561223757,-0.48454743494601776,0.0
2019-08-21,-0.0,-0.1340260360683148,1.0,-0.0,-0.7713842111549026,-0.4832198734026036,0.0
2019-08-22,-0.0,-0.13464798147396567,1.0,-0.0,-0.7711939265165803,-0.48153365005849064,0.0
2019-08-23,-0.0,-0.13349410247839166,1.0,-0.0,-0.7709994747146744,-0.4831908695859796,0.0
2019-08-26,-0.0,-0.12175209427800654,1.0,-0.0,-0.7702683515547352,-0.4743717165980406,0.0
2019-08-27,-0.0,-0.12191660951209707,1.0,-0.0,-0.7684175673438497,-0.47468249651160044,0.0
2019-08-28,-0.0,-0.11478898214919021,1.0,-0.0,-0.7785553847972574,-0.4709776569334436,0.0
2019-08-29,-0.0,-0.1085635946770038,1.0,-0.0,-0.785425579691304,-0.46968586758692416,0.0
2019-08-30,-0.0,-0.10250483513373271,1.0,-0.0,-0.7902259540544365,-0.46587103165243643,0.0
2019-09-03,-0.0,-0.10877822076482106,1.0,-0.0,-0.7839062020807285,-0.4663945835004364,0.0
2019-09-04,-0.0,-0.08383078120944719,1.0,-0.0,-0.793148196210745,-0.4824811834933818,0.0
2019-09-05,-0.0,-0.08182246291499883,1.0,-0.0,-0.7926771838945137,-0.480127148575465,0.0
2019-09-06,-0.0,-0.07600169101413876,1.0,-0.0,-0.8129080745925126,-0.4597209826671051,0.0
2019-09-09,-0.0,-0.088110775851987,1.0,-0.0,-0.8030781465628142,-0.44782822258087146,0.0
2019-09-10,-0.0,-0.09174569722514928,1.0,-0.0,-0.7853647113921087,-0.46451235218358505,0.0
2019-09-11,-0.0,-0.09134987000210808,1.0,-0.0,-0.7790972759000305,-0.4718337900826834,0.0
2019-09-12,-0.0,-0.09352972859049716,1.0,-0.0,-0.7761983935554878,-0.4720277263892466,0.0
2019-09-13,-0.0,-0.09957587621178224,1.0,-0.0,-0.7649375466070096,-0.46583706189410884,0.0
2019-09-16,-0.0,-0.11061261302930088,1.0,-0.0,-0.7426747762540181,-0.4593094516778058,0.0
2019-09-17,-0.0,-0.11435838150289017,1.0,-0.0,-0.7406011560693642,-0.4571791907514451,0.0
