Date,IWF,IWM,MTUM,NLY,SPY,VLUE,VXX
2018-12-20,-0.0,-0.23759885659838015,-0.0,1.0,-0.38818484992853736,-0.27988565983801805,0.0
2018-12-21,-0.0,-0.2376806613589935,-0.0,1.0,-0.38910208679382174,-0.28245222139488707,0.0
2018-12-24,-0.0,-0.22474766638840404,-0.0,1.0,-0.3830538058738711,-0.2894247552553692,0.0
2018-12-26,-0.0,-0.22428933721942543,-0.0,1.0,-0.3807676293576593,-0.28750141943298385,0.0
2018-12-27,-0.0,-0.21871719898035688,-0.0,1.0,-0.3690020992652571,-0.28662468136152347,0.0
2018-12-28,-0.0,-0.21814153476407744,-0.0,1.0,-0.37077301488950226,-0.28870237894064854,0.0
2018-12-31,-0.0,-0.2181350458164338,-0.0,1.0,-0.37079390115667715,-0.28879375093886134,0.0
2019-01-02,-0.0,-0.2176662663263774,-0.0,1.0,-0.3689010659060201,-0.29002777360756643,0.0
2019-01-03,-0.0,-0.21798554397822212,-0.0,1.0,-0.3677274007321881,-0.2916924809912701,0.0
2019-01-04,-0.0,-0.22303086997193639,-0.0,1.0,-0.3508138447146867,-0.29706267539756787,0.0
2019-01-07,-0.0,-0.20773836941501614,-0.0,1.0,-0.3476923076923077,-0.28703823122984806,0.0
2019-01-08,-0.0,-0.20254957507082152,-0.0,1.0,-0.3510724403075678,-0.2859166329421287,0.0
2019-01-09,-0.0,-0.1897783205654861,-0.0,1.0,-0.3572776729210614,-0.3033566485326228,0.0
2019-01-10,-0.0,-0.189443694152036,-0.0,1.0,-0.35748247090818275,-0.3031284110040146,0.0
2019-01-11,-0.0,-0.17601880297590405,-0.0,1.0,-0.360569271199615,-0.31409853055483583,0.0
2019-01-14,-0.0,-0.16604991158831142,-0.0,1.0,-0.34006598975518165,-0.3168237417284941,0.0
2019-01-15,-0.0,-0.15906103971962615,-0.0,1.0,-0.3379453855140187,-0.32836229556074764,0.0
2019-01-16,-0.0,-0.15719313602129947,-0.0,1.0,-0.33811112934697374,-0.3282819993799807,0.0
2019-01-17,-0.0,-0.16054091539528434,-0.0,1.0,-0.33715964668953935,-0.32723191473830204,0.0
2019-01-18,-0.0,-0.16213097941542745,-0.0,1.0,-0.3381803530876859,-0.3310380191927332,0.0
2019-01-22,-0.0,-0.09605602521851267,-0.0,1.0,-0.3647370683479008,-0.3302944547929502,0.0
2019-01-23,-0.0,-0.08531365842302252,-0.0,1.0,-0.36960297988932866,-0.33588223706595516,0.0
2019-01-24,-0.0,-0.08742152987677285,-0.0,1.0,-0.36435176077119813,-0.3367195464382165,0.0
2019-01-25,-0.0,-0.03816725500385257,-0.0,1.0,-0.4011324744207716,-0.35259017685953375,0.0
2019-01-28,-0.0,-0.03360968359983526,-0.0,1.0,-0.4060379250452128,-0.35095886976919083,0.0
2019-01-29,-0.0,-0.03176394711383425,-0.0,1.0,-0.4038123902683722,-0.3559425275000896,0.0
2019-01-30,-0.0,-0.031034482758620693,-0.0,1.0,-0.4027872074325532,-0.3528497409326425,0.0
2019-01-31,-0.0,-0.03919641101717636,-0.0,1.0,-0.3832597544192032,-0.3649037516309496,0.0
2019-02-01,-0.0,-0.03657522859517872,-0.0,1.0,-0.36502714844095435,-0.3670256981659327,0.0
2019-02-04,-0.0,-0.03618933069194849,-0.0,1.0,-0.3683493703127211,-0.3642457902929107,0.0
2019-02-05,-0.0,-0.025681651983145874,-0.0,1.0,-0.3624856356861789,-0.35296166034056486,0.0
2019-02-06,-0.0,-0.037093372973346694,-0.0,1.0,-0.35359698551526253,-0.33778131157741903,0.0
2019-02-07,-0.0,-0.03892847260653016,-0.0,1.0,-0.3581211953514112,-0.3323360542335363,0.0
2019-02-08,-0.0,-0.04502337091009074,-0.0,1.0,-0.35936211163046466,-0.3140809733296673,0.0
2019-02-11,-0.0,-0.04094805328926985,-0.0,1.0,-0.36044270026506936,-0.3198388929050914,0.0
2019-02-12,-0.0,-0.036886362088922174,-0.0,1.0,-0.3469564921359025,-0.3183427520936883,0.0
2019-02-13,-0.0,-0.03404969323073794,-0.0,1.0,-0.3458865801159283,-0.31492152808379376,0.0
2019-02-14,-0.0,-0.01938083337583516,-0.0,1.0,-0.36435966746570103,-0.316332602301899,0.0
2019-02-15,-0.0,-0.014661256776569266,-0.0,1.0,-0.3694636707695455,-0.32067237205496263,0.0
2019-02-19,-0.0,-0.005521660588295443,-0.0,1.0,-0.37917106922526334,-0.3195235011418249,0.0
2019-02-20,-0.0,-0.0,-0.0,1.0,-0.3832729499413175,-0.3176506608154309,0.0
2019-02-21,-0.0,-0.0,-0.0,1.0,-0.3841059602649007,-0.3183574796983265,0.0
2019-02-22,-0.0,-0.0,-0.0,1.0,-0.38236095500834444,-0.3205783181771738,0.0
2019-02-25,-0.0,-0.0,-0.0,1.0,-0.3886930632079668,-0.32240511960576296,0.0
2019-02-26,-0.0,-0.0,-0.0,1.0,-0.39176436457960034,-0.3147493984538985,0.0
2019-02-27,-0.0,-0.0,-0.0,1.0,-0.3990859325704736,-0.3062637493818108,0.0
2019-02-28,-0.0,-0.0,-0.0,1.0,-0.3986423101195654,-0.3070152995957632,0.0
2019-03-01,-0.0,-0.0,-0.0,1.0,-0.40507905104633907,-0.3004451418143366,0.0
2019-03-04,-0.0,-0.0,-0.0,1.0,-0.4048080849326256,-0.2965666258336736,0.0
2019-03-05,-0.0,-0.0,-0.0,1.0,-0.4062611472541659,-0.29236805897640605,0.0
2019-03-06,-0.0,-0.0,-0.0,1.0,-0.406984051497189,-0.2914720519048185,0.0
2019-03-07,-0.0,-0.0,-0.0,1.0,-0.41213786552683357,-0.28404233665784656,0.0
2019-03-08,-0.0,-0.0,-0.0,1.0,-0.4265320393648412,-0.2790332759120602,0.0
2019-03-11,-0.0,-0.0,-0.0,1.0,-0.42517427286150883,-0.2917997321520552,0.0
2019-03-12,-0.0,-0.0,-0.0,1.0,-0.4298830226665278,-0.3056857232114964,0.0
2019-03-13,-0.0,-0.0,-0.0,1.0,-0.43529145009941744,-0.30887431541493704,0.0
2019-03-14,-0.0,-0.0,-0.0,1.0,-0.4372304952776662,-0.3085490825928318,0.0
2019-03-15,-0.0,-0.0,-0.0,1.0,-0.4365381259815041,-0.3083580526958645,0.0
2019-03-18,-0.0,-0.0,-0.0,1.0,-0.4408385229365846,-0.3133935619682484,0.0
2019-03-19,-0.0,-0.0,-0.0,1.0,-0.43991627677911843,-0.31897491821155943,0.0
2019-03-20,-0.0,-0.0,-0.0,1.0,-0.441714225322342,-0.3197174663566547,0.0
2019-03-21,-0.0,-0.0,-0.0,1.0,-0.4477151816228023,-0.31390268822886935,0.0
2019-03-22,-0.0,-0.0,-0.0,1.0,-0.4622845591885949,-0.31089084332222144,0.0
2019-03-25,-0.0,-0.0,-0.0,1.0,-0.46282567252700696,-0.3023370754783591,0.0
2019-03-26,-0.0,-0.0,-0.0,1.0,-0.4607068164900216,-0.31165148346389704,0.0
2019-03-27,-0.0,-0.0,-0.0,1.0,-0.4623751151420675,-0.3090235952667753,0.0
2019-03-28,-0.0,-0.0,-0.0,1.0,-0.45245721768984376,-0.31721733590528606,0.0
2019-03-29,-0.0,-0.0,-0.0,1.0,-0.4572356165841716,-0.31685205882874734,0.0
2019-04-01,-0.0,-0.0,-0.0,1.0,-0.46333232687423404,-0.31277196596984175,0.0
2019-04-02,-0.0,-0.0,-0.0,1.0,-0.47275470358537447,-0.3021831735889244,0.0
2019-04-03,-0.0,-0.0,-0.0,1.0,-0.4701358671521179,-0.30590533700381844,0.0
2019-04-04,-0.0,-0.0,-0.0,1.0,-0.47135851604420603,-0.3053907110621513,0.0
2019-04-05,-0.0,-0.0,-0.0,1.0,-0.47126232250258016,-0.30814263852806145,0.0
2019-04-08,-0.0,-0.0,-0.0,1.0,-0.4727502267110013,-0.30537527338679565,0.0
2019-04-09,-0.0,-0.0,-0.0,1.0,-0.48467603824746686,-0.29925431711146,0.0
2019-04-10,-0.0,-0.0,-0.0,1.0,-0.4838151320485367,-0.3006245538900785,0.0
2019-04-11,-0.0,-0.0,-0.0,1.0,-0.4821998395578929,-0.300508066672609,0.0
2019-04-12,-0.0,-0.0,-0.0,1.0,-0.48080692875218306,-0.3012795380831878,0.0
2019-04-15,-0.0,-0.0,-0.0,1.0,-0.47690664768176566,-0.3029278277120228,0.0
2019-04-16,-0.0,-0.0,-0.0,1.0,-0.4771938566674378,-0.30245057037603884,0.0
2019-04-17,-0.0,-0.0,-0.0,1.0,-0.4805834741617006,-0.2983011651694388,0.0
2019-04-18,-0.0,-0.0,-0.0,1.0,-0.48286837005031913,-0.29519389769029714,0.0
2019-04-22,-0.0,-0.0,-0.0,1.0,-0.4807071101487345,-0.29416776117283727,0.0
2019-04-23,-0.0,-0.0,-0.0,1.0,-0.4807630935073225,-0.29222368001134713,0.0
2019-04-24,-0.0,-0.0,-0.0,1.0,-0.4577980528900774,-0.29005645570062744,0.0
2019-04-25,-0.0,-0.0,-0.0,1.0,-0.465075170204946,-0.2851042231828762,0.0
2019-04-26,-0.0,-0.0,-0.0,1.0,-0.45076278115052104,-0.2887783324925635,0.0
2019-04-29,-0.0,-0.0,-0.0,1.0,-0.45436977715877436,-0.28657729805013926,0.0
2019-04-30,-0.0,-0.0,-0.0,1.0,-0.458368171683389,-0.2835493311036789,0.0
2019-05-01,-0.0,-0.0,-0.0,1.0,-0.449773078996331,-0.28908518666643485,0.0
2019-05-02,-0.0,-0.0,-0.0,1.0,-0.4430450212232969,-0.29656948020318696,0.0
2019-05-03,-0.0,-0.0,-0.0,1.0,-0.46131597975415756,-0.3022415039768619,0.0
2019-05-06,-0.0,-0.0,-0.0,1.0,-0.4519618015863246,-0.3067128611878089,0.0
2019-05-07,-0.0,-0.0,-0.0,1.0,-0.45423484034590245,-0.30699730534176367,0.0
2019-05-08,-0.0,-0.0,-0.0,1.0,-0.44432529357991696,-0.3136382814148091,0.0
2019-05-09,-0.0,-0.0,-0.0,1.0,-0.4421711312662589,-0.3155452436194896,0.0
2019-05-10,-0.0,-0.0,-0.0,1.0,-0.43842061833950735,-0.31722818167453776,0.0
2019-05-13,-0.0,-0.0,-0.0,1.0,-0.4382659690276363,-0.3175369596516487,0.0
2019-05-14,-0.0,-0.0,-0.0,1.0,-0.4344555561373196,-0.31083651849136956,0.0
2019-05-15,-0.0,-0.0,-0.0,1.0,-0.4392987964416536,-0.30498866213151926,0.0
2019-05-16,-0.0,-0.0,-0.0,1.0,-0.43018724126582714,-0.30192437600678984,0.0
2019-05-17,-0.0,-0.0,-0.0,1.0,-0.4255868788792954,-0.308176427754083,0.0
2019-05-20,-0.0,-0.0,-0.0,1.0,-0.43169160395970463,-0.31420989227787766,0.0
2019-05-21,-0.0,-0.0,-0.0,1.0,-0.431898043740494,-0.3163231412038251,0.0
2019-05-22,-0.0,-0.0,-0.0,1.0,-0.4327953699008585,-0.31571401094577817,0.0
2019-05-23,-0.0,-0.0,-0.0,1.0,-0.4386685304910012,-0.30864930980255106,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-0.43594616269744413,-0.307489800899613,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-0.43630817500435765,-0.30676311661146943,0.0
2019-05-29,-0.0,-0.0,-0.0,1.0,-0.43848962539058384,-0.3169609942772882,0.0
2019-05-30,-0.0,-0.0,-0.0,1.0,-0.43852264955016573,-0.31521720068045106,0.0
2019-05-31,-0.0,-0.0,-0.0,1.0,-0.4314346730149839,-0.3190204453157821,0.0
2019-06-03,-0.0,-0.0,-0.0,1.0,-0.4307422969187675,-0.3199579831932773,0.0
2019-06-04,-0.0,-0.0,-0.0,1.0,-0.398818394720034,-0.37536370733092045,0.0
2019-06-05,-0.0,-0.0,-0.0,1.0,-0.398607207875992,-0.3688954875656186,0.0
2019-06-06,-0.0,-0.0,-0.0,1.0,-0.3736306729264476,-0.4047161758429364,0.0
2019-06-07,-0.0,-0.0,-0.0,1.0,-0.3756768310059846,-0.40545739526930746,0.0
2019-06-10,-0.0,-0.0,-0.0,1.0,-0.36833395612021563,-0.4110749301588996,0.0
2019-06-11,-0.0,-0.0,-0.0,1.0,-0.3741153400481326,-0.40857473928157595,0.0
2019-06-12,-0.0,-0.0,-0.0,1.0,-0.37323014372837837,-0.41000035664610013,0.0
2019-06-13,-0.0,-0.0,-0.0,1.0,-0.3761244010616127,-0.40510500347339734,0.0
2019-06-14,-0.0,-0.0,-0.0,1.0,-0.36002125586750505,-0.41130103622354086,0.0
2019-06-17,-0.0,-0.0,-0.0,1.0,-0.36650751547303273,-0.4018390804597701,0.0
2019-06-18,-0.0,-0.0,-0.0,1.0,-0.3651127076309333,-0.40008119891970134,0.0
2019-06-19,-0.0,-0.0,-0.0,1.0,-0.37036384459518984,-0.39159545414500924,0.0
2019-06-20,-0.0,-0.0,-0.0,1.0,-0.37639683354879844,-0.39454902863619457,0.0
2019-06-21,-0.0,-0.0,-0.0,1.0,-0.37125239209015526,-0.4006662414061946,0.0
2019-06-24,-0.0,-0.0,-0.0,1.0,-0.36342670616828393,-0.4105802834891518,0.0
2019-06-25,-0.0,-0.0,-0.0,1.0,-0.3693187875342028,-0.4074304395721545,0.0
2019-06-26,-0.0,-0.0,-0.0,1.0,-0.34972182228621196,-0.42775378161716343,0.0
2019-06-27,-0.0,-0.0,-0.0,1.0,-0.3521585229192977,-0.42659954819544993,0.0
2019-06-28,-0.0,-0.0,-0.0,1.0,-0.3513398099711754,-0.4279385075264226,0.0
2019-07-01,-0.0,-0.0,-0.0,1.0,-0.3525720786377049,-0.42495289558818305,0.0
2019-07-02,-0.0,-0.0,-0.0,1.0,-0.34771104876229714,-0.4280463117519622,0.0
2019-07-03,-0.0,-0.0,-0.0,1.0,-0.3446205230244457,-0.43195707788516197,0.0
2019-07-05,-0.0,-0.0,-0.0,1.0,-0.347837684045807,-0.43038267302084077,0.0
2019-07-08,-0.0,-0.0,-0.0,1.0,-0.3435238044425475,-0.4349179249141902,0.0
2019-07-09,-0.0,-0.0,-0.0,1.0,-0.34113967909877574,-0.4357042591375113,0.0
2019-07-10,-0.0,-0.0,-0.0,1.0,-0.34278501715525056,-0.4349611562461112,0.0
2019-07-11,-0.0,-0.0,-0.0,1.0,-0.34595950610255133,-0.43320997758246454,0.0
2019-07-12,-0.0,-0.0,-0.0,1.0,-0.3488293481354967,-0.43027682892115,0.0
2019-07-15,-0.0,-0.0,-0.0,1.0,-0.3569446420947773,-0.4219083534936673,0.0
2019-07-16,-0.0,-0.0,-0.0,1.0,-0.3698849104859335,-0.40617007672634275,0.0
2019-07-17,-0.0,-0.0,-0.0,1.0,-0.3694447404881168,-0.40681729368716474,0.0
2019-07-18,-0.0,-0.0,-0.0,1.0,-0.35754012954097436,-0.4025274570543509,0.0
2019-07-19,-0.0,-0.0,-0.0,1.0,-0.3566120795914774,-0.4042613136115514,0.0
2019-07-22,-0.0,-0.0,-0.0,1.0,-0.35621001427589494,-0.4062461446271525,0.0
2019-07-23,-0.0,-0.0,-0.0,1.0,-0.3639160492954011,-0.4042116802517814,0.0
2019-07-24,-0.0,-0.0,-0.0,1.0,-0.36378916824430724,-0.4055273447867089,0.0
2019-07-25,-0.0,-0.0,-0.0,1.0,-0.37156944174457035,-0.3956209023273897,0.0
2019-07-26,-0.0,-0.0,-0.0,1.0,-0.37080536912751677,-0.39535499823383957,0.0
2019-07-29,-0.0,-0.0,-0.0,1.0,-0.37833767430323006,-0.3935044915749748,0.0
2019-07-30,-0.0,-0.0,-0.0,1.0,-0.3764858018458486,-0.394962002444598,0.0
2019-07-31,-0.0,-0.0,-0.0,1.0,-0.37657593758311914,-0.396630906995301,0.0
2019-08-01,-0.0,-0.0,-0.0,1.0,-0.3769469851700559,-0.39909421898588043,0.0
2019-08-02,-0.0,-0.0,-0.0,1.0,-0.3749063536798545,-0.40883307766401483,0.0
2019-08-05,-0.0,-0.0,-0.0,1.0,-0.3772587278132844,-0.40301935162272345,0.0
2019-08-06,-0.0,-0.0,-0.0,1.0,-0.3767146440834772,-0.4024053943459,0.0
2019-08-07,-0.0,-0.0,-0.0,1.0,-0.37991406514646364,-0.4029667136158605,0.0
2019-08-08,-0.0,-0.0,-0.0,1.0,-0.3793330955777461,-0.40381597717546364,0.0
2019-08-09,-0.0,-0.0,-0.0,1.0,-0.39120607071739955,-0.4027411513553272,0.0
2019-08-12,-0.0,-0.0,-0.0,1.0,-0.3922758026596795,-0.4023797132140486,0.0
2019-08-13,-0.0,-0.0,-0.0,1.0,-0.39222348055870143,-0.40541803735461723,0.0
2019-08-14,-0.0,-0.0,-0.0,1.0,-0.3874602975218476,-0.4070019918531412,0.0
2019-08-15,-0.0,-0.0,-0.0,1.0,-0.39526200358884195,-0.41728444291384964,0.0
2019-08-16,-0.0,-0.0,-0.0,1.0,-0.3945860681002284,-0.4185371867860898,0.0
2019-08-19,-0.0,-0.0,-0.0,1.0,-0.39448013754411365,-0.4153108315989503,0.0
2019-08-20,-0.0,-0.0,-0.0,1.0,-0.3940374602256292,-0.41388848712756726,0.0
2019-08-21,-0.0,-0.0,-0.0,1.0,-0.3978207533554625,-0.4061913696060037,0.0
2019-08-22,-0.0,-0.0,-0.0,1.0,-0.3997942832394976,-0.4047387036235022,0.0
2019-08-23,-0.0,-0.0,-0.0,1.0,-0.39906560600321084,-0.40478380864765406,0.0
2019-08-26,-0.0,-0.0,-0.0,1.0,-0.39602696629213485,-0.4017258426966292,0.0
2019-08-27,-0.0,-0.0,-0.0,1.0,-0.3915276455905328,-0.4042056494334405,0.0
2019-08-28,-0.0,-0.0,-0.0,1.0,-0.3758147980027236,-0.43990921470721744,0.0
2019-08-29,-0.0,-0.0,-0.0,1.0,-0.39497130363487293,-0.4270201330053749,0.0
2019-08-30,-0.0,-0.0,-0.0,1.0,-0.39688482579378787,-0.4206030424746915,0.0
2019-09-03,-0.0,-0.0,-0.0,1.0,-0.4010582395403386,-0.41724094041493176,0.0
2019-09-04,-0.0,-0.0,-0.0,1.0,-0.40503307396541355,-0.41722397361371794,0.0
2019-09-05,-0.0,-0.0,-0.0,1.0,-0.40605950322991535,-0.41361113638431446,0.0
2019-09-06,-0.0,-0.0,-0.0,1.0,-0.40467635740210467,-0.41915774498896563,0.0
2019-09-09,-0.0,-0.0,-0.0,1.0,-0.4089722764687631,-0.41616323848807285,0.0
2019-09-10,-0.0,-0.0,-0.0,1.0,-0.4062505701410301,-0.41820072613161596,0.0
2019-09-11,-0.0,-0.0,-0.0,1.0,-0.37949630390520384,-0.4547939174936258,0.0
2019-09-12,-0.0,-0.0,-0.0,1.0,-0.37927111241604583,-0.4557932983447719,0.0
2019-09-13,-0.0,-0.0,-0.0,1.0,-0.37546802731077017,-0.45993319139563904,0.0
2019-09-16,-0.0,-0.0,-0.0,1.0,-0.37431909469398233,-0.45976927168350973,0.0
2019-09-17,-0.0,-0.0,-0.0,1.0,-0.37537366809103745,-0.45858015295174864,0.0
2019-09-18,-0.0,-0.0,-0.0,1.0,-0.38332170528403037,-0.4526860793889766,0.0
2019-09-19,-0.0,-0.0,-0.0,1.0,-0.37268344545671184,-0.46039631184352836,0.0
2019-09-20,-0.0,-0.0,-0.0,1.0,-0.3782726120266769,-0.4589832625989821,0.0
2019-09-23,-0.0,-0.0,-0.0,1.0,-0.37506904805744795,-0.46621248388878656,0.0
2019-09-24,-0.0,-0.0,-0.0,1.0,-0.3767651661603608,-0.4643284543864494,0.0
2019-09-25,-0.0,-0.0,-0.0,1.0,-0.3744680851063829,-0.4676429953025697,0.0
2019-09-26,-0.0,-0.0,-0.0,1.0,-0.39618824926697105,-0.4595813383810266,0.0
2019-09-27,-0.0,-0.0,-0.0,1.0,-0.3975193281050114,-0.45649554109423957,0.0
2019-09-30,-0.0,-0.0,-0.0,1.0,-0.40322041453086693,-0.45401530346928165,0.0
2019-10-01,-0.0,-0.0,-0.0,1.0,-0.40427586975500124,-0.4531827553541245,0.0
2019-10-02,-0.0,-0.0,-0.0,1.0,-0.41651496668856147,-0.4601857933752463,0.0
2019-10-03,-0.0,-0.0,-0.0,1.0,-0.41423071172248804,-0.4547884270334928,0.0
2019-10-04,-0.0,-0.0,-0.0,1.0,-0.4254059539918809,-0.45401067508645315,0.0
2019-10-07,-0.0,-0.0,-0.0,1.0,-0.41858589647411854,-0.45688297074268563,0.0
2019-10-08,-0.0,-0.0,-0.0,1.0,-0.4161842129915875,-0.45742229217019836,0.0
2019-10-09,-0.0,-0.0,-0.0,1.0,-0.4137956818394242,-0.45553790073838674,0.0
2019-10-10,-0.0,-0.0,-0.0,1.0,-0.4061968316382472,-0.4842338084615675,0.0
2019-10-11,-0.0,-0.0,-0.0,1.0,-0.40757601623703027,-0.48927331702042903,0.0
