Date,COP,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-21,1.0,-0.03528796455820822,-0.5442714742800886,-0.0,-0.7958712773812453,-0.7011137090819591,0.0
2018-12-24,1.0,-0.01511396665136913,-0.524705522410892,-0.0,-0.7955025240936211,-0.7241854061496099,0.0
2018-12-26,1.0,-0.01216864891307671,-0.5246277555263399,-0.0,-0.7963127159323692,-0.724340355275629,0.0
2018-12-27,1.0,-0.009524670705609308,-0.5126443017753263,-0.0,-0.7711366307984447,-0.7208306959640715,0.0
2018-12-28,1.0,-0.008647443430052125,-0.5133628611889481,-0.0,-0.7708879448009883,-0.7201482418873723,0.0
2018-12-31,1.0,-0.010882016036655213,-0.510399710616748,-0.0,-0.7716283836739616,-0.7214686200036173,0.0
2019-01-02,1.0,-0.009579467405711533,-0.5100012049644536,-0.0,-0.7708760091577299,-0.721954452343656,0.0
2019-01-03,1.0,-0.007926700623888604,-0.5110461436450767,-0.0,-0.7696133096235572,-0.7253684559510534,0.0
2019-01-04,1.0,-0.0,-0.513278319579895,-0.0,-0.7591897974493623,-0.7282820705176294,0.0
2019-01-07,1.0,-0.0,-0.4893013358553021,-0.0,-0.753428301217638,-0.7127024470977658,0.0
2019-01-08,1.0,-0.0,-0.4737292638290335,-0.0,-0.7669874254678553,-0.7110514198004604,0.0
2019-01-09,1.0,-0.0,-0.4695803474003952,-0.0,-0.7664336901707511,-0.7130555309799759,0.0
2019-01-10,1.0,-0.0,-0.4765909562024342,-0.0,-0.7663833693624329,-0.7183215375048122,0.0
2019-01-11,1.0,-0.0,-0.4763332937403492,-0.0,-0.7696876113552678,-0.7234529041453854,0.0
2019-01-14,1.0,-0.0,-0.48674253709110404,-0.0,-0.7818030149556098,-0.7106298039683012,0.0
2019-01-15,1.0,-0.0,-0.4869617046639845,-0.0,-0.7813738638056921,-0.7118164208016688,0.0
2019-01-16,1.0,-0.0,-0.4875695953791645,-0.0,-0.7716080626432846,-0.7181647661297526,0.0
2019-01-17,1.0,-0.0,-0.4801464460054769,-0.0,-0.7749136802000239,-0.7214847005595905,0.0
2019-01-18,1.0,-0.0,-0.4834046628557747,-0.0,-0.776254751144764,-0.7331876814413552,0.0
2019-01-22,1.0,-0.0,-0.40412658074665697,-0.0,-0.8752647183396866,-0.7459611544744963,0.0
2019-01-23,1.0,-0.0,-0.3674325309992706,-0.0,-0.8811694626793094,-0.7905421833211768,0.0
2019-01-24,1.0,-0.0,-0.36834427425237054,-0.0,-0.8802577194262096,-0.7905421833211768,0.0
2019-01-25,1.0,-0.0,-0.2916410382580883,-0.0,-0.9624492557510149,-0.8212879813015131,0.0
2019-01-28,1.0,-0.0,-0.2634420145385394,-0.0,-0.9942643315032359,-0.8094960586449099,0.0
2019-01-29,1.0,-0.0,-0.2606153846153846,-0.0,-1.0072615384615384,-0.8090461538461539,0.0
2019-01-30,1.0,-0.0,-0.25947692307692305,-0.0,-1.0055384615384615,-0.8119076923076922,0.0
2019-01-31,1.0,-0.0,-0.25353535353535356,-0.0,-0.978389960208142,-0.8289868380777472,0.0
2019-02-01,1.0,-0.0,-0.25232871675450425,-0.0,-1.0031560240225519,-0.8086162519916658,0.0
2019-02-04,1.0,-0.0,-0.25176347911427344,-0.0,-0.999662638778139,-0.8154634116420291,0.0
2019-02-05,1.0,-0.0,-0.25915804341818405,-0.0,-0.9963459944115208,-0.8150888936653669,0.0
2019-02-06,1.0,-0.0,-0.27052399067370225,-0.0,-0.9828199779114,-0.8145171186648669,0.0
2019-02-07,1.0,-0.0,-0.27655341291704927,-0.0,-0.9798898071625345,-0.804468931741659,0.0
2019-02-08,1.0,-0.0,-0.27689815380853405,-0.0,-0.977044871011126,-0.8026653625137548,0.0
2019-02-11,1.0,-0.0,-0.25292388708591024,-0.0,-0.9735166248239543,-0.8351907415345048,0.0
2019-02-12,1.0,-0.0,-0.26164841569277014,-0.0,-0.9734363976565136,-0.8323364313978098,0.0
2019-02-13,1.0,-0.0,-0.25932151589242053,-0.0,-0.9701711491442543,-0.826742053789731,0.0
2019-02-14,1.0,-0.0,-0.24168555154039323,-0.0,-0.9870766215471305,-0.8336497825687512,0.0
2019-02-15,1.0,-0.0,-0.26813463546465205,-0.0,-0.9776119402985074,-0.8253178551686013,0.0
2019-02-19,1.0,-0.0,-0.25663771140918995,-0.0,-0.9891341047914299,-0.823690107124221,0.0
2019-02-20,1.0,-0.0,-0.2644419862340216,-0.0,-0.991519174041298,-0.8168018682399213,0.0
2019-02-21,1.0,-0.0,-0.2686723268118617,-0.0,-0.9909253106927527,-0.8165989910175956,0.0
2019-02-22,1.0,-0.0,-0.2573527152032945,-0.0,-1.002581517563539,-0.8133009619226159,0.0
2019-02-25,1.0,-0.0,-0.2511163807705337,-0.0,-1.007606787595085,-0.8209479227618489,0.0
2019-02-26,1.0,-0.0,-0.25704160246533125,-0.0,-1.0078274268104777,-0.8167950693374422,0.0
2019-02-27,1.0,-0.0,-0.25873910499245434,-0.0,-1.0021867011611076,-0.818934984138717,0.0
2019-02-28,1.0,-0.0,-0.2611629841915503,-0.0,-1.0032972789744536,-0.8171088718375397,0.0
2019-03-01,1.0,-0.0,-0.26292225035509176,-0.0,-0.9966961032544928,-0.8281356141542642,0.0
2019-03-04,1.0,-0.0,-0.26097019070542493,-0.0,-1.0036104425106462,-0.8212676664815157,0.0
2019-03-05,1.0,-0.0,-0.2524949791441372,-0.0,-1.0212884288583346,-0.8160049436119264,0.0
2019-03-06,1.0,-0.0,-0.2570423621609947,-0.0,-1.013637345345716,-0.8146925426552714,0.0
2019-03-07,1.0,-0.0,-0.2003718491877229,-0.0,-1.0334664268950593,-0.8141058855801762,0.0
2019-03-08,1.0,-0.0,-0.18009333169593514,-0.0,-1.0722399607024438,-0.817818985631831,0.0
2019-03-11,1.0,-0.0,-0.16680608482820583,-0.0,-1.068036062831118,-0.8633702016916069,0.0
2019-03-12,1.0,-0.0,-0.13169071263506338,-0.0,-1.085784772968584,-0.905377552932359,0.0
2019-03-13,1.0,-0.0,-0.1509327480796363,-0.0,-1.0858441762031668,-0.898479385483618,0.0
2019-03-14,1.0,-0.0,-0.14918290383406663,-0.0,-1.0911376492771843,-0.9023884349465745,0.0
2019-03-15,1.0,-0.0,-0.1430191889592589,-0.0,-1.0928569177931122,-0.9150518322462741,0.0
2019-03-18,1.0,-0.0,-0.15685403243723617,-0.0,-1.09540736979084,-0.9216364617386613,0.0
2019-03-19,1.0,-0.0,-0.1548581391662704,-0.0,-1.0975431922650183,-0.9177048660643525,0.0
2019-03-20,1.0,-0.0,-0.16289176500444105,-0.0,-1.0872985661718055,-0.9219959396015734,0.0
2019-03-21,1.0,-0.0,-0.16144066453187914,-0.0,-1.112583621318284,-0.8964205320059604,0.0
2019-03-22,1.0,-0.0,-0.16002421230367325,-0.0,-1.1376596897002134,-0.8881455286883939,0.0
2019-03-25,1.0,-0.0,-0.13242312189880218,-0.0,-1.1417464681900067,-0.8862867798110047,0.0
2019-03-26,1.0,-0.0,-0.14978742305983883,-0.0,-1.1472809188400277,-0.8757218097595024,0.0
2019-03-27,1.0,-0.0,-0.12932483430057398,-0.0,-1.1580249262677196,-0.8838994069704754,0.0
2019-03-28,1.0,-0.0,-0.12363901850617402,-0.0,-1.1538583626956163,-0.8968034790337429,0.0
2019-03-29,1.0,-0.0,-0.11894300976704492,-0.0,-1.1431235578594685,-0.898789392167399,0.0
2019-04-01,1.0,-0.0,-0.1327974174763427,-0.0,-1.1477988416621832,-0.8842611640345602,0.0
2019-04-02,1.0,-0.0,-0.14204473650954125,-0.0,-1.1569884999368127,-0.8603247820042966,0.0
2019-04-03,1.0,-0.0,-0.14425938825913495,-0.0,-1.1478057121144956,-0.8742954847698056,0.0
2019-04-04,1.0,-0.0,-0.14031413612565447,-0.0,-1.1608123115976519,-0.871965730604474,0.0
2019-04-05,1.0,-0.0,-0.13547095462056694,-0.0,-1.1702999872886741,-0.8720287275962882,0.0
2019-04-08,1.0,-0.0,-0.1359504132231405,-0.0,-1.168976478067387,-0.8737126509853783,0.0
2019-04-09,1.0,-0.0,-0.12271424020388658,-0.0,-1.1988212806626313,-0.8641924179675056,0.0
2019-04-10,1.0,-0.0,-0.11413925944792895,-0.0,-1.1989557133305742,-0.8707376866503233,0.0
2019-04-11,1.0,-0.0,-0.12704566398678063,-0.0,-1.173122755727859,-0.8775620451873272,0.0
2019-04-12,1.0,-0.0,-0.12168910803464189,-0.0,-1.171249762943296,-0.8678487894304318,0.0
2019-04-15,1.0,-0.0,-0.1215686274509804,-0.0,-1.1708728652751423,-0.8700822264389626,0.0
2019-04-16,1.0,-0.0,-0.12422025901649728,-0.0,-1.16877236312973,-0.8734682245654033,0.0
2019-04-17,1.0,-0.0,-0.11567601838643209,-0.0,-1.1916944048185132,-0.8627040735457283,0.0
2019-04-18,1.0,-0.0,-0.11675432482098726,-0.0,-1.179107787846144,-0.8725049109688866,0.0
2019-04-22,1.0,-0.0,-0.11877163453904539,-0.0,-1.1812696497189494,-0.8756708691924163,0.0
2019-04-23,1.0,-0.0,-0.12108679053194196,-0.0,-1.1963285823364724,-0.8640557393738865,0.0
2019-04-24,1.0,-0.0,-0.09310454401016842,-0.0,-1.2039720368605022,-0.880552907530982,0.0
2019-04-25,1.0,-0.0,-0.07630445189085687,-0.0,-1.2145205042284986,-0.900494654539652,0.0
2019-04-26,1.0,-0.0,-0.07228915662650602,-0.0,-1.2163880988143556,-0.9070978875715061,0.0
2019-04-29,1.0,-0.0,-0.05295700647145512,-0.0,-1.2176587428717882,-0.9330749022874353,0.0
2019-04-30,1.0,-0.0,-0.05065197193477077,-0.0,-1.220933585365072,-0.9322077339570051,0.0
2019-05-01,1.0,-0.0,-0.03864269922137845,-0.0,-1.2364382069274888,-0.9291230093883176,0.0
2019-05-02,1.0,-0.0,-0.041535899570870435,-0.0,-1.2203612374303467,-0.9405623518862487,0.0
2019-05-03,1.0,-0.0,-0.020979693965932057,-0.0,-1.23847560388798,-0.9484810573252493,0.0
2019-05-06,1.0,-0.0,-0.01389466944133184,-0.0,-1.2428045461821673,-0.944837522010565,0.0
2019-05-07,1.0,-0.0,-0.017187299961592625,-0.0,-1.241134297785175,-0.9422929202406862,0.0
2019-05-08,1.0,-0.0,-0.029435188429804717,-0.0,-1.2137873912904973,-0.9424038737217673,0.0
2019-05-09,1.0,-0.0,-0.028135841369871732,-0.0,-1.2272828543238168,-0.9273687895859193,0.0
2019-05-10,1.0,-0.0,-0.03060088430829914,-0.0,-1.226834621624201,-0.9235295988803003,0.0
2019-05-13,1.0,-0.0,-0.03380228495892739,-0.0,-1.211122651307714,-0.902401410002203,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-1.222139070782663,-0.8960399126909885,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-1.2142302314742892,-0.8927761379524622,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-1.2111888111888112,-0.8968142968142968,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-1.2059033933625702,-0.9044197692140212,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-1.2044691695673795,-0.9034373446046743,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-1.200988007208103,-0.9059528987758654,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-1.2022758363387638,-0.9067902002238527,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-1.2085475379374417,-0.888386497367606,0.0
2019-05-24,1.0,-0.0,-0.009820532128514055,-0.0,-1.23246109437751,-0.8952685742971886,0.0
2019-05-28,1.0,-0.0,-0.011407082419304293,-0.0,-1.2317455343152617,-0.8906612347226576,0.0
2019-05-29,1.0,-0.0,-0.02840713772305385,-0.0,-1.235819869370918,-0.8608394012312884,0.0
2019-05-30,1.0,-0.0,-0.024741495111055573,-0.0,-1.233513479741339,-0.8656711755334104,0.0
2019-05-31,1.0,-0.0,-0.042672077415326984,-0.0,-1.2181988450132666,-0.8607148431403151,0.0
2019-06-03,1.0,-0.0,-0.06221702035913389,-0.0,-1.2120922783133643,-0.8057412141559122,0.0
2019-06-04,1.0,-0.0,-0.04296778952544873,-0.0,-1.2101671994098844,-0.8203835751167937,0.0
2019-06-05,1.0,-0.0,-0.0392450294719482,-0.0,-1.2585285404513942,-0.7563143267263231,0.0
2019-06-06,1.0,-0.0,-0.04370661588549665,-0.0,-1.2133423428957553,-0.8144234903863874,0.0
2019-06-07,1.0,-0.0,-0.036037689672050906,-0.0,-1.2095570239843367,-0.813631913852178,0.0
2019-06-10,1.0,-0.0,-0.052927655456085174,-0.0,-1.1690055649649165,-0.8024739898378902,0.0
2019-06-11,1.0,-0.0,-0.04963830624413572,-0.0,-1.1766397288053512,-0.8004782227064983,0.0
2019-06-12,1.0,-0.0,-0.0463970499335026,-0.0,-1.1776085116672712,-0.7986035545883206,0.0
2019-06-13,1.0,-0.0,-0.08165969106621299,-0.008159947005510223,-1.152148384571377,-0.7691126434012826,0.0
2019-06-14,1.0,-0.0,-0.07910420805490338,-0.017518511829510565,-1.1529107218108483,-0.7604900367226536,0.0
2019-06-17,1.0,-0.0,-0.07774774774774774,-0.016846846846846848,-1.1419519519519519,-0.7664564564564564,0.0
2019-06-18,1.0,-0.0,-0.09171313785453018,-0.019038196318282664,-1.1294297535527973,-0.7579600647598488,0.0
2019-06-19,1.0,-0.0,-0.06728240076518412,-0.03840865614538498,-1.1192910090865615,-0.7640184122429459,0.0
2019-06-20,1.0,-0.0,-0.07657361468109272,-0.02929045370315022,-1.118745890370016,-0.7642417359077052,0.0
2019-06-21,1.0,-0.0,-0.07718773373223635,-0.031084517576664174,-1.1198204936424834,-0.763679880329095,0.0
2019-06-24,1.0,-0.0,-0.07792440973157375,-0.03225902983511386,-1.1181733848041415,-0.7641021037196636,0.0
2019-06-25,1.0,-0.0,-0.07280885432246485,-0.03529763685312594,-1.1196230930302125,-0.7636254860903381,0.0
2019-06-26,1.0,-0.0,-0.07419692215747796,-0.03627670700732108,-1.1164201404452412,-0.7613028537277753,0.0
2019-06-27,1.0,-0.0,-0.055675232865074795,-0.010164143329591311,-1.1277344579629238,-0.8404988015413088,0.0
2019-06-28,1.0,-0.0,-0.007433585181574458,-0.02342797952717524,-1.1677431147940531,-0.8479466244211554,0.0
2019-07-01,1.0,-0.0,-0.0,-0.03090433937036587,-1.1738786921113407,-0.8339917345326365,0.0
2019-07-02,1.0,-0.0,-0.0,-0.03181652269132498,-1.179005961795839,-0.8309100863852051,0.0
2019-07-03,1.0,-0.0,-0.016151276471850193,-0.011860614790523766,-1.1828434827913819,-0.8539336173342731,0.0
2019-07-05,1.0,-0.0,-0.019413908197323696,-0.00979881801757663,-1.1789202927396882,-0.8539669902318032,0.0
2019-07-08,1.0,-0.0,-0.018310419792400258,-0.008849015585290426,-1.1781438500872654,-0.856639823632077,0.0
2019-07-09,1.0,-0.0,-0.012182803269154245,-0.009213627598028714,-1.1789770118460927,-0.8606324038078914,0.0
2019-07-10,1.0,-0.0,-0.02101174455590898,-0.011377538536824078,-1.1684303890384145,-0.8576278443846342,0.0
2019-07-11,1.0,-0.0,-0.015797061439833133,-0.01441673568295451,-1.1785528051286769,-0.8586239685899205,0.0
2019-07-12,1.0,-0.0,-0.013709974236290026,-0.01567292356766041,-1.182063550484603,-0.8556618819776715,0.0
2019-07-15,1.0,-0.0,-0.025819508754714667,-0.026371469749471035,-1.1750636288368954,-0.8392260280273527,0.0
2019-07-16,1.0,-0.0,-0.04105553850874501,-0.04710033752684872,-1.167628106781221,-0.81264191469776,0.0
2019-07-17,1.0,-0.0,-0.045062202426662576,-0.04598371985870066,-1.1708493318998618,-0.8098295192750729,0.0
2019-07-18,1.0,-0.0,-0.045455940578864984,-0.050366778183603945,-1.169608053773672,-0.8038427304257083,0.0
2019-07-19,1.0,-0.0,-0.04699923254029164,-0.05774366845740599,-1.1603069838833462,-0.8047889485801996,0.0
2019-07-22,1.0,-0.0,-0.030559906631039038,-0.04739089038361129,-1.1627199852575325,-0.830676617832243,0.0
2019-07-23,1.0,-0.0,-0.03083443383188477,-0.047449402659623476,-1.1621571819047327,-0.8307484413869353,0.0
2019-07-24,1.0,-0.0,-0.03270097152839498,-0.056636734193508835,-1.1552300101137025,-0.8201599803855466,0.0
2019-07-25,1.0,-0.0,-0.013110044922531552,-0.06918681050025975,-1.16318797176298,-0.8104697002108608,0.0
2019-07-26,1.0,-0.0,-0.01064057483565204,-0.06564745451765784,-1.1678336645772818,-0.813514753095857,0.0
2019-07-29,1.0,-0.0,-0.0,-0.06549403487304985,-1.1636892015907006,-0.8298562251453043,0.0
2019-07-30,1.0,-0.0,-0.0,-0.06828611638010157,-1.1614452670868263,-0.8296518387077035,0.0
2019-07-31,1.0,-0.0,-0.0392156862745098,-0.06446960630887723,-1.1531498358341772,-0.8117156095615085,0.0
2019-08-01,1.0,-0.0,-0.0341291796968968,-0.0315131104161655,-1.1492662978109212,-0.7920976665864805,0.0
2019-08-02,1.0,-0.0,-0.0251934497030772,-0.045168256253374124,-1.1503209165616939,-0.7785075880271131,0.0
2019-08-05,1.0,-0.0,-0.027964003140665578,-0.04913329709488434,-1.1528356586338104,-0.7899377906625596,0.0
2019-08-06,1.0,-0.0,-0.033617961425927025,-0.05162118588403893,-1.116588045620111,-0.7838120260345136,0.0
2019-08-07,1.0,-0.0,-0.04297772077902711,-0.034030242476662,-1.1097557338423454,-0.7957290703570044,0.0
2019-08-08,1.0,-0.0,-0.0337876122029046,-0.020159246115766558,-1.1176154832553007,-0.8105448364297855,0.0
2019-08-09,1.0,-0.0,-0.03207344700131155,-0.016424227971861213,-1.1194408012400143,-0.8128353404077739,0.0
2019-08-12,1.0,-0.0,-0.029957076427804936,-0.015410754739477764,-1.1233158459520687,-0.8121199475378563,0.0
2019-08-13,1.0,-0.0,-0.016982987218067517,-0.011560349194052976,-1.1315734588683968,-0.8193844412001311,0.0
2019-08-14,1.0,-0.0,-0.021498351990973066,-0.010957032989874394,-1.1192208332096087,-0.8177094159218458,0.0
2019-08-15,1.0,-0.0,-0.03915874692009856,-0.015575501583949313,-1.0911357503226562,-0.7873694708435997,0.0
2019-08-16,1.0,-0.0,-0.04315257622936373,-0.01363022149109923,-1.0837201104517948,-0.79707420245579,0.0
2019-08-19,1.0,-0.0,-0.030779593510220818,-0.017161600187430445,-1.0894980378375214,-0.791161483043402,0.0
2019-08-20,1.0,-0.0,-0.0232565011820331,-0.008983451536643027,-1.1122340425531916,-0.8106087470449173,0.0
2019-08-21,1.0,-0.0,-0.02061459288397267,-0.011209369731744107,-1.113306320428263,-0.812516636597557,0.0
2019-08-22,1.0,-0.0,-0.02014350408751397,-0.021672646003646417,-1.1110980415220844,-0.7877727459860026,0.0
2019-08-23,1.0,-0.0,-0.02147311448405695,-0.022443816919637604,-1.1122484998235087,-0.7853865160607131,0.0
2019-08-26,1.0,-0.0,-0.014368739230746766,-0.020297304401156506,-1.1061592827312285,-0.7796501270406822,0.0
2019-08-27,1.0,-0.0,-0.014253585302450564,-0.02000759412331688,-1.1070187224347927,-0.7795659666442738,0.0
2019-08-28,1.0,-0.0,-0.010507574209742855,-0.022386970607979916,-1.1109424710312017,-0.7749335979685357,0.0
2019-08-29,1.0,-0.0,-0.009726603575184017,-0.021264166374576468,-1.1114908283678,-0.7784203762121744,0.0
2019-08-30,1.0,-0.0,-0.0,-0.02308924151987189,-1.1197263065948466,-0.7688164216043093,0.0
2019-09-03,1.0,-0.0,-0.010909090909090908,-0.040232727272727274,-1.1049018181818182,-0.7530472727272727,0.0
2019-09-04,1.0,-0.0,-0.0005525183203443062,-0.038559962777713154,-1.1100965453065024,-0.7587821333023147,0.0
2019-09-05,1.0,-0.0,-0.0012212497455729697,-0.039806926230699896,-1.1099706318513565,-0.7567677590067169,0.0
2019-09-06,1.0,-0.0,-0.0,-0.04818018227201486,-1.1211470366285483,-0.7330933998955129,0.0
2019-09-09,1.0,-0.0,-0.0008118530545971179,-0.04830525674852852,-1.1187625039867786,-0.7315955811998028,0.0
2019-09-10,1.0,-0.0,-0.009288554758932978,-0.009607848828771299,-1.1215349336739138,-0.7622420249049375,0.0
