Date,COF,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-24,1.0,-0.18077966194559347,-0.4294441552749089,-0.0347916609593732,-0.5169164178286716,-0.5775415719255952,0.0
2018-10-25,1.0,-0.1576817962595788,-0.3993623064144472,-0.029633996034510477,-0.5310272761373989,-0.5616526445528107,0.0
2018-10-26,1.0,-0.15602287302265924,-0.3969912355707567,-0.027949978623343308,-0.531530568619068,-0.5595874305258657,0.0
2018-10-29,1.0,-0.15613800481412143,-0.3963894089328698,-0.026450922706606043,-0.5347686547205135,-0.5607649104038512,0.0
2018-10-30,1.0,-0.14526710402999063,-0.3996251171508904,-0.01818181818181818,-0.5390815370196813,-0.5755790601151426,0.0
2018-10-31,1.0,-0.14654965456533917,-0.39104804075862254,-0.01925898263490624,-0.5375176718504094,-0.5731014430899731,0.0
2018-11-01,1.0,-0.1478318879252835,-0.3896731154102735,-0.020547031354236158,-0.5373982655103402,-0.5729686457638425,0.0
2018-11-02,1.0,-0.15554315179544428,-0.3682853573611886,-0.015097148021157272,-0.5478297849719586,-0.5711931531244185,0.0
2018-11-05,1.0,-0.15994136460554373,-0.3603678038379531,-0.014285714285714287,-0.549227078891258,-0.5814232409381663,0.0
2018-11-06,1.0,-0.15886430285257264,-0.35963743001866166,-0.015115969074913357,-0.5498533724340176,-0.5825113303119168,0.0
2018-11-07,1.0,-0.15978336268075344,-0.36019956245664586,-0.01363321060775839,-0.5510645109652633,-0.583213275705672,0.0
2018-11-08,1.0,-0.15041405669391655,-0.36158297059135786,-0.0044325299925682135,-0.5493682981208197,-0.5883851788937254,0.0
2018-11-09,1.0,-0.14884462151394423,-0.36223107569721114,-0.005418326693227092,-0.551261620185923,-0.5883134130146083,0.0
2018-11-12,1.0,-0.14873954030293401,-0.35133990043427604,-0.004739963986865798,-0.5561910814532359,-0.5869876072449953,0.0
2018-11-13,1.0,-0.13633252606086133,-0.3474781509950511,-0.0,-0.5603085184795199,-0.5882910392755607,0.0
2018-11-14,1.0,-0.13807366036145213,-0.3470151219769219,-0.0,-0.5612519100057959,-0.5881500605932873,0.0
2018-11-15,1.0,-0.13739634066078715,-0.34671580887192316,-0.0,-0.5620113202579966,-0.5864946689482691,0.0
2018-11-16,1.0,-0.1351131197939932,-0.3410673463488977,-0.0,-0.5613159208555587,-0.5901411041332738,0.0
2018-11-19,1.0,-0.14069742941424357,-0.34115571007163925,-0.002344079224610198,-0.5593657817109144,-0.5902602191319005,0.0
2018-11-20,1.0,-0.10656382811270267,-0.335248439057663,-0.0,-0.5679469017262185,-0.6136733301852143,0.0
2018-11-21,1.0,-0.10773567178202317,-0.3309583463827122,-0.0,-0.5673608936214636,-0.603794759369454,0.0
2018-11-23,1.0,-0.10831746694139432,-0.3270650217782531,-0.0,-0.5687905897081453,-0.6040009389426463,0.0
2018-11-26,1.0,-0.10826530346104693,-0.326986776557732,-0.0,-0.5688688349286665,-0.6040531024229937,0.0
2018-11-27,1.0,-0.10806577916992952,-0.3268076220308014,-0.0,-0.5701644479248238,-0.6052727747324459,0.0
2018-11-28,1.0,-0.10875013052104,-0.3252845358671818,-0.0,-0.5707946120914692,-0.6055915213532422,0.0
2018-11-29,1.0,-0.10101062586059079,-0.3214257878465096,-0.0,-0.5691720142370944,-0.6064014964537165,0.0
2018-11-30,1.0,-0.09996876789339441,-0.3223673936807038,-0.0,-0.5695434907084482,-0.6107958981833325,0.0
2018-12-03,1.0,-0.10002082140440373,-0.3223934204362084,-0.0,-0.5695174639529436,-0.6107438446723231,0.0
2018-12-04,1.0,-0.09612386989504312,-0.3236516678790398,-0.0,-0.5679102151096331,-0.6102566767120441,0.0
2018-12-06,1.0,-0.08991981672394044,-0.3260439446006456,-0.0,-0.5719046131417265,-0.6154847443507236,0.0
2018-12-07,1.0,-0.0900926697209496,-0.32580174927113703,-0.0,-0.5720012494793836,-0.6151863806747189,0.0
2018-12-10,1.0,-0.0781593726545718,-0.3258365899738606,-0.0,-0.5735396878801211,-0.6105230466626983,0.0
2018-12-11,1.0,-0.07890990967675146,-0.32573306762597376,-0.0,-0.5734879267061777,-0.6099277931623489,0.0
2018-12-12,1.0,-0.07679950251334404,-0.32733067316163134,-0.0,-0.5737679432036068,-0.6131782142301913,0.0
2018-12-13,1.0,-0.0769828524063617,-0.3266072631197223,-0.0,-0.5741076516603637,-0.6125472724446976,0.0
2018-12-14,1.0,-0.07395289657500453,-0.3388642206122926,-0.0,-0.5699410558022383,-0.6139025213575342,0.0
2018-12-17,1.0,-0.07039477097058672,-0.33809721429683043,-0.0,-0.5686310110494371,-0.6166415936089641,0.0
2018-12-18,1.0,-0.06581669597600083,-0.3339971035481535,-0.0,-0.5681442019240716,-0.6181338574531913,0.0
2018-12-19,1.0,-0.062022925453463405,-0.3355758532356975,-0.0,-0.570626439309649,-0.6193236214971408,0.0
2018-12-20,1.0,-0.06212880235500698,-0.3318958839022879,-0.0,-0.5710633682797087,-0.6171564323710169,0.0
2018-12-21,1.0,-0.05856018113518242,-0.3332475685689291,-0.0,-0.5762620285082077,-0.6048731539134462,0.0
2018-12-24,1.0,-0.05472905264780698,-0.3303784783781701,-0.0,-0.5766849096842159,-0.6076466507361443,0.0
2018-12-26,1.0,-0.054393947139716785,-0.3326005827922908,-0.0,-0.5667399417207709,-0.6023976279331322,0.0
2018-12-27,1.0,-0.04562862181909801,-0.3235323759133283,-0.0,-0.5469639707734947,-0.6034013605442178,0.0
2018-12-28,1.0,-0.04496108410367498,-0.3240976297826252,-0.0,-0.5468124228608852,-0.6029571043550541,0.0
2018-12-31,1.0,-0.045819793949469764,-0.3230308068213305,-0.0,-0.5468903498828686,-0.6031889972039598,0.0
2019-01-02,1.0,-0.0457992190452198,-0.3230633581055548,-0.0,-0.5471218037536214,-0.6032245874795313,0.0
2019-01-03,1.0,-0.03855092966855295,-0.3273797493936944,-0.0,-0.543679264349232,-0.6166885610347614,0.0
2019-01-04,1.0,-0.022455504367746647,-0.33242705737230316,-0.0,-0.5397125091256953,-0.6228633285502102,0.0
2019-01-07,1.0,-0.019399954883825853,-0.32756848885881146,-0.0,-0.5391884101561522,-0.6202972654585558,0.0
2019-01-08,1.0,-0.021149321719977972,-0.3200931070731341,-0.0,-0.5432247084146768,-0.6184111728487761,0.0
2019-01-09,1.0,-0.01932693269326933,-0.31330633063306335,-0.0,-0.5440294029402941,-0.6235873587358736,0.0
2019-01-10,1.0,-0.019673032696730326,-0.3127687231276873,-0.0,-0.5441705829417058,-0.6231626837316269,0.0
2019-01-11,1.0,-0.019446391030133146,-0.3059115026529182,-0.0,-0.5471768945840424,-0.6301932125337872,0.0
2019-01-14,1.0,-0.019095829991980753,-0.306285084202085,-0.0,-0.5462860866078588,-0.6343724939855653,0.0
2019-01-15,1.0,-0.017185148018063222,-0.3022328148519819,-0.0,-0.5480933266432514,-0.6412694430506773,0.0
2019-01-16,1.0,-0.008975580404151832,-0.30529509100937674,-0.0,-0.5430978288121145,-0.6498019355162213,0.0
2019-01-17,1.0,-0.004605047937794106,-0.3132690807519062,-0.0,-0.5456604343340296,-0.6528850751151262,0.0
2019-01-18,1.0,-0.010760817519719766,-0.313374158917366,-0.0,-0.5438118999017162,-0.652176104432852,0.0
2019-01-22,1.0,-0.0,-0.2241119429231774,-0.0,-0.5557202431794201,-0.7323519067477264,0.0
2019-01-23,1.0,-0.0,-0.20758849891736744,-0.0,-0.5586887557278816,-0.7514980613323935,0.0
2019-01-24,1.0,-0.0,-0.2431106175262791,-0.0,-0.5549730106665978,-0.7846018750484259,0.0
2019-01-25,1.0,-0.0,-0.1968439178596212,-0.0,-0.5037137937238171,-0.869541751265774,0.0
2019-01-28,1.0,-0.0,-0.1819936684425913,-0.0,-0.5258538594188351,-0.8659562968110571,0.0
2019-01-29,1.0,-0.0,-0.1880954820202848,-0.0,-0.5120889253150293,-0.8610285831369736,0.0
2019-01-30,1.0,-0.0,-0.1871622140826311,-0.0,-0.5110524832868011,-0.863220716682462,0.0
2019-01-31,1.0,-0.0,-0.18635513539825274,-0.0,-0.5100555939845771,-0.8655240437578459,0.0
2019-02-01,1.0,-0.0,-0.1849716906207568,-0.0,-0.5078523300796761,-0.8691107524402428,0.0
2019-02-04,1.0,-0.0,-0.18114550528714443,-0.0,-0.5080523337685946,-0.8711626597024862,0.0
2019-02-05,1.0,-0.0,-0.18127112567858242,-0.0,-0.5077844924715764,-0.8716583017515108,0.0
2019-02-06,1.0,-0.0,-0.1852051006298971,-0.0,-0.5018179955958416,-0.8735340810160291,0.0
2019-02-07,1.0,-0.0,-0.18502676536126833,-0.0,-0.509924954537305,-0.8663268703736905,0.0
2019-02-08,1.0,-0.0,-0.18677719783031418,-0.0,-0.5114113192099069,-0.8604032340599734,0.0
2019-02-11,1.0,-0.0,-0.1851368302485728,-0.0,-0.5073855054655301,-0.8674448967053222,0.0
2019-02-12,1.0,-0.0,-0.18922659012864537,-0.0,-0.5100456152939368,-0.863410383886013,0.0
2019-02-13,1.0,-0.0,-0.19373716632443533,-0.0,-0.5108316221765914,-0.862140657084189,0.0
2019-02-14,1.0,-0.0,-0.18916696644226322,-0.0,-0.5199393596793257,-0.8603987871935864,0.0
2019-02-15,1.0,-0.0,-0.19783525298231183,-0.0,-0.5159656519950638,-0.8571575483340189,0.0
2019-02-19,1.0,-0.0,-0.20073180787466502,-0.0,-0.5166460523603381,-0.8594104308390023,0.0
2019-02-20,1.0,-0.0,-0.20491866670103892,-0.0,-0.5127220231496997,-0.8603026475213323,0.0
2019-02-21,1.0,-0.0,-0.20928193889390231,-0.0,-0.5113832667268274,-0.8576511537965709,0.0
2019-02-22,1.0,-0.0,-0.210424561132163,-0.0,-0.5095506921351791,-0.8578093986028408,0.0
2019-02-25,1.0,-0.0,-0.2036507077113466,-0.0,-0.5102482790625725,-0.8642844251940083,0.0
2019-02-26,1.0,-0.0,-0.20470248530473342,-0.0,-0.5094874703516551,-0.8639269877281633,0.0
2019-02-27,1.0,-0.0,-0.20634430197229517,-0.0,-0.5012101550028323,-0.8672434213914207,0.0
2019-02-28,1.0,-0.0,-0.21840503456102342,-0.0,-0.5137986175590632,-0.8469772000412669,0.0
2019-03-01,1.0,-0.0,-0.22541142429018005,-0.0,-0.5254346758984163,-0.8326917611801482,0.0
2019-03-04,1.0,-0.0,-0.22233693828562578,-0.0,-0.5307281315334383,-0.8280463567612214,0.0
2019-03-05,1.0,-0.0,-0.21890843248836006,-0.0,-0.5383600620796689,-0.829384376616658,0.0
2019-03-06,1.0,-0.0,-0.21801205286708225,-0.0,-0.5394563277552182,-0.8289579184232988,0.0
2019-03-07,1.0,-0.0,-0.20375009685167492,-0.0,-0.5555670342725794,-0.8233941992303521,0.0
2019-03-08,1.0,-0.0,-0.1947582000051694,-0.0,-0.5553774974799038,-0.8345524567706583,0.0
2019-03-11,1.0,-0.0,-0.19595875646053557,-0.0,-0.5557229306807262,-0.8455185310235567,0.0
2019-03-12,1.0,-0.0,-0.18263480872176524,-0.0,-0.5636506071288679,-0.8650215432824128,0.0
2019-03-13,1.0,-0.0,-0.1906209064710506,-0.0,-0.5679329316216924,-0.8613046895467645,0.0
2019-03-14,1.0,-0.0,-0.18800419067574647,-0.0,-0.5722367731796753,-0.8589313776846518,0.0
2019-03-15,1.0,-0.0,-0.18725089154604574,-0.0,-0.5725298930144745,-0.8624134675896792,0.0
2019-03-18,1.0,-0.0,-0.1930222738308878,-0.0,-0.5776417185685633,-0.8683891058798692,0.0
2019-03-19,1.0,-0.0,-0.1940870300404238,-0.0,-0.5775053502074031,-0.8704853496789875,0.0
2019-03-20,1.0,-0.0,-0.19912136770232364,-0.0,-0.5757423384322236,-0.871619118191923,0.0
2019-03-21,1.0,-0.0,-0.19897824130446293,-0.0,-0.5719201651754989,-0.876144846206787,0.0
2019-03-22,1.0,-0.0,-0.19890820436718254,-0.0,-0.5894106423574307,-0.8616705533177867,0.0
2019-03-25,1.0,-0.0,-0.19271150133551954,-0.0,-0.5905111998519027,-0.8613439822283341,0.0
2019-03-26,1.0,-0.0,-0.1927957103418985,-0.0,-0.5880229348056912,-0.8736992992142705,0.0
2019-03-27,1.0,-0.0,-0.19943231556887814,-0.0,-0.5817704326604238,-0.8715017110114862,0.0
2019-03-28,1.0,-0.0,-0.19995227236569976,-0.0,-0.5812165243676088,-0.8703664421700165,0.0
2019-03-29,1.0,-0.0,-0.20425114106782719,-0.0,-0.5810954251141068,-0.8682995435728691,0.0
2019-04-01,1.0,-0.0,-0.20620336192474173,-0.0,-0.5800515176461216,-0.869293889582282,0.0
2019-04-02,1.0,-0.0,-0.20528563801388147,-0.0,-0.583555792845702,-0.8806727175654032,0.0
2019-04-03,1.0,-0.0,-0.20584623598505072,-0.0,-0.5867058195408436,-0.8769887880405766,0.0
2019-04-04,1.0,-0.0,-0.20312458343330933,-0.0,-0.5691434055826602,-0.893758831213842,0.0
2019-04-05,1.0,-0.0,-0.19968990590248076,-0.0,-0.5684612917023096,-0.9051005132591958,0.0
2019-04-08,1.0,-0.0,-0.19322341875317317,-0.0,-0.5714667450498356,-0.9074633246933704,0.0
2019-04-09,1.0,-0.0,-0.18559378765564333,-0.0,-0.5940286517606106,-0.8981121970812692,0.0
2019-04-10,1.0,-0.0,-0.14860502349019708,-0.0,-0.553423794651059,-0.922574210650639,0.0
2019-04-11,1.0,-0.0,-0.13976181732333037,-0.0,-0.5776192224961965,-0.905776192224962,0.0
2019-04-12,1.0,-0.0,-0.13882328242271558,-0.0,-0.5771269616333385,-0.9082821602897181,0.0
2019-04-15,1.0,-0.0,-0.13673077429029967,-0.0,-0.5864663632297614,-0.9077586887316162,0.0
2019-04-16,1.0,-0.0,-0.1440633384186438,-0.0,-0.5829870061549792,-0.9032826555841968,0.0
2019-04-17,1.0,-0.0,-0.1389005897219882,-0.0,-0.5818765796124684,-0.9119102780117945,0.0
2019-04-18,1.0,-0.0,-0.13714917010810954,-0.0,-0.5845805823710445,-0.9086724360154667,0.0
2019-04-22,1.0,-0.0,-0.13795647362596827,-0.0,-0.5872371818517153,-0.909548400695579,0.0
2019-04-23,1.0,-0.0,-0.14208543044612507,-0.0,-0.5858915913462805,-0.9071385280244539,0.0
2019-04-24,1.0,-0.0,-0.12955220740974469,-0.0,-0.5897031369146223,-0.910178538560648,0.0
2019-04-25,1.0,-0.0,-0.13325812037571497,-0.0,-0.5830665897045706,-0.9073831138164454,0.0
2019-04-26,1.0,-0.0,-0.12460920053595355,-0.0,-0.604576622967186,-0.8980111919712056,0.0
2019-04-29,1.0,-0.0,-0.1743993484457717,-0.0,-0.6668929007737207,-0.8735170354282611,0.0
2019-04-30,1.0,-0.0,-0.17107732477493404,-0.0,-0.678978431745859,-0.8697473277667473,0.0
2019-05-01,1.0,-0.0,-0.15624915111509521,-0.0,-0.6991551897427539,-0.8610273544671718,0.0
2019-05-02,1.0,-0.0,-0.1523615635179153,-0.0,-0.6960912052117264,-0.8659880564603691,0.0
2019-05-03,1.0,-0.0,-0.15097922204741496,-0.0,-0.6969022947973742,-0.8646449302880703,0.0
2019-05-06,1.0,-0.0,-0.14348851712263766,-0.0,-0.697838995688837,-0.8700957132398796,0.0
2019-05-07,1.0,-0.0,-0.14088405285865466,-0.0,-0.6982335223726698,-0.8743657232789732,0.0
2019-05-08,1.0,-0.0,-0.15510657313869405,-0.0,-0.6934160279500582,-0.8598434580072042,0.0
2019-05-09,1.0,-0.0,-0.15737429562201993,-0.0,-0.6943812310359774,-0.8573905504984828,0.0
2019-05-10,1.0,-0.0,-0.15838366329929854,-0.0,-0.6953931154023237,-0.854562197004577,0.0
2019-05-13,1.0,-0.0,-0.15790043876279725,-0.0,-0.6956286225014897,-0.8548832674286333,0.0
2019-05-14,1.0,-0.0,-0.17231872808543672,-0.0,-0.6756510800032118,-0.8285913117957229,0.0
2019-05-15,1.0,-0.0,-0.17421014551008923,-0.0,-0.6770372752364874,-0.8284963957445668,0.0
2019-05-16,1.0,-0.0,-0.17831512425021423,-0.0,-0.672932733504713,-0.8265584832904884,0.0
2019-05-17,1.0,-0.0,-0.17451791373475853,-0.0,-0.6830584949239942,-0.8281409464467959,0.0
2019-05-20,1.0,-0.0,-0.16805797879479265,-0.0,-0.6860018789424239,-0.8301436048852503,0.0
2019-05-21,1.0,-0.0,-0.17577025178988015,-0.0,-0.6753009948247661,-0.8304239401496261,0.0
2019-05-22,1.0,-0.0,-0.17342029295413233,-0.0,-0.6751844328023093,-0.8243344381481877,0.0
2019-05-23,1.0,-0.0,-0.17522577887030408,-0.0,-0.6776839630203603,-0.8190562710415219,0.0
2019-05-24,1.0,-0.0,-0.1727989311957248,-0.0,-0.6782899131596526,-0.8209485637942552,0.0
2019-05-28,1.0,-0.0,-0.18210999358014124,-0.0,-0.6723197089664027,-0.8205114487481275,0.0
2019-05-29,1.0,-0.0,-0.18000481940614207,-0.0,-0.6728158719108945,-0.824627165385954,0.0
2019-05-30,1.0,-0.0,-0.17579150372314778,-0.0,-0.6711040874270102,-0.8316280066427385,0.0
2019-05-31,1.0,-0.0,-0.179203302594896,-0.0,-0.6630388162127386,-0.8384355565086854,0.0
2019-06-03,1.0,-0.0,-0.17545598200176768,-0.0,-0.6635509012507701,-0.839328280258189,0.0
2019-06-04,1.0,-0.0,-0.17159858475394016,-0.0,-0.6534791465637396,-0.8553125335048782,0.0
2019-06-05,1.0,-0.0,-0.17465525059347575,-0.0,-0.6567442852951374,-0.8359339574831293,0.0
2019-06-06,1.0,-0.0,-0.18453871982092418,-0.0,-0.6430741352662155,-0.8372062036987689,0.0
2019-06-07,1.0,-0.0,-0.19056377449020392,-0.0,-0.64073037451686,-0.8343329334932694,0.0
2019-06-10,1.0,-0.0,-0.1903379584010227,-0.0,-0.6334123412074889,-0.8394364696796186,0.0
2019-06-11,1.0,-0.0,-0.19097945022684815,-0.0,-0.6388043768348012,-0.8390178809714438,0.0
2019-06-12,1.0,-0.0,-0.19308172743287247,-0.0,-0.6353760743073721,-0.8406021459456574,0.0
2019-06-13,1.0,-0.0,-0.1935552767173025,-0.0,-0.6351816749873187,-0.8409910030167926,0.0
2019-06-14,1.0,-0.0,-0.18907159254711442,-0.0,-0.6458544658587368,-0.8344455715124659,0.0
2019-06-17,1.0,-0.0,-0.1865709481999413,-0.0,-0.6513837367564249,-0.8307757999519629,0.0
2019-06-18,1.0,-0.0,-0.1717626378309274,-0.0,-0.6546902466307996,-0.8369466787407447,0.0
2019-06-19,1.0,-0.0,-0.1750046543791058,-0.0,-0.6548046490598154,-0.8298624963429879,0.0
2019-06-20,1.0,-0.0,-0.1788890664110348,-0.0,-0.6523406294935293,-0.8316024924109283,0.0
2019-06-21,1.0,-0.0,-0.18034010341702647,-0.0,-0.6551255397409244,-0.8299216376139452,0.0
2019-06-24,1.0,-0.0,-0.18994103181109026,-0.0,-0.6505539836581431,-0.8038183885554115,0.0
2019-06-25,1.0,-0.0,-0.20627874212499003,-0.0,-0.644940056886148,-0.8070124139397645,0.0
2019-06-26,1.0,-0.0,-0.20406372170952902,-0.0,-0.6275099066514188,-0.827930108241802,0.0
2019-06-27,1.0,-0.0,-0.19820563335285662,-0.0,-0.63154251637293,-0.8325435280336511,0.0
2019-06-28,1.0,-0.0,-0.17766538000798615,-0.0,-0.6501530680154399,-0.8342339944096899,0.0
2019-07-01,1.0,-0.0,-0.18304093567251464,-0.0,-0.6447900053163211,-0.8303296119085593,0.0
2019-07-02,1.0,-0.0,-0.18196568692645299,-0.0,-0.64803830296582,-0.8299241920468148,0.0
2019-07-03,1.0,-0.0,-0.1870928284627862,-0.0,-0.6412370037493019,-0.8307230036961204,0.0
2019-07-05,1.0,-0.0,-0.2048836220639813,-0.0,-0.630353916462961,-0.8217929641832289,0.0
2019-07-08,1.0,-0.0,-0.2063996609451155,-0.0,-0.6181659249841067,-0.8243006993006993,0.0
2019-07-09,1.0,-0.0,-0.2064195966634991,-0.0,-0.613953120050681,-0.8192640692640691,0.0
2019-07-10,1.0,-0.0,-0.19912322400042254,-0.0,-0.6220884170495959,-0.8197063328579729,0.0
2019-07-11,1.0,-0.0,-0.20160755497784968,-0.0,-0.6284054434039843,-0.8227445154786852,0.0
2019-07-12,1.0,-0.0,-0.21510907124581255,-0.0,-0.5894067684840811,-0.8332146342750125,0.0
2019-07-15,1.0,-0.0,-0.20516533277169333,-0.0,-0.5975147430497051,-0.829981044650379,0.0
2019-07-16,1.0,-0.0,-0.2104555874680509,-0.0,-0.5918684619641116,-0.8326526310242154,0.0
2019-07-17,1.0,-0.0,-0.21396574440052699,-0.0,-0.589433465085639,-0.8316469038208169,0.0
2019-07-18,1.0,-0.0,-0.21093152635325757,-0.0,-0.5915310992169167,-0.8341814538455454,0.0
2019-07-19,1.0,-0.0,-0.2117144439463066,-0.0,-0.5913130620533241,-0.834172842110815,0.0
2019-07-22,1.0,-0.0,-0.21032459293719605,-0.0,-0.5806724466060478,-0.8522414886868259,0.0
2019-07-23,1.0,-0.0,-0.21023659556449478,-0.0,-0.5863018049012862,-0.8499444238606892,0.0
2019-07-24,1.0,-0.0,-0.20718782373097455,-0.0,-0.5884399819374717,-0.8606263447286636,0.0
2019-07-25,1.0,-0.0,-0.21681262810445337,-0.0,-0.5771288630979317,-0.8679692283120825,0.0
2019-07-26,1.0,-0.0,-0.21467167079240862,-0.0,-0.5777103462961484,-0.869386994596609,0.0
2019-07-29,1.0,-0.0,-0.2295772769702627,-0.0,-0.5822643019069209,-0.8551806907587678,0.0
2019-07-30,1.0,-0.0,-0.2357699700982486,-0.0,-0.5828171721486544,-0.8512120888509184,0.0
2019-07-31,1.0,-0.0,-0.14282191105143452,-0.0,-0.6736634423040035,-0.9237662017373196,0.0
2019-08-01,1.0,-0.0,-0.16214511041009466,-0.0,-0.6714305307913866,-0.9095323000960087,0.0
2019-08-02,1.0,-0.0,-0.157606313020605,-0.0,-0.6753616834721613,-0.9070583077597545,0.0
2019-08-05,1.0,-0.0,-0.15594269592133017,-0.0,-0.673432492398718,-0.9098255129153313,0.0
2019-08-06,1.0,-0.0,-0.16087607128281867,-0.0,-0.6571894980274793,-0.9026254931301864,0.0
2019-08-07,1.0,-0.0,-0.1608031997387968,-0.0,-0.6566266699317062,-0.9034364541670067,0.0
2019-08-08,1.0,-0.0,-0.1590519469917549,-0.0,-0.6562083321995157,-0.9059022014204469,0.0
2019-08-09,1.0,-0.0,-0.14824951224799482,-0.0,-0.6436429655321917,-0.9178408844569695,0.0
2019-08-12,1.0,-0.0,-0.14645507230677574,-0.0,-0.6506526566646808,-0.9109841304230083,0.0
2019-08-13,1.0,-0.0,-0.14392113316902744,-0.0,-0.6505701053543862,-0.9138477371827858,0.0
2019-08-14,1.0,-0.0,-0.14573475733405436,-0.0,-0.6438556171420846,-0.9142084628903608,0.0
2019-08-15,1.0,-0.0,-0.15506252521177893,-0.0,-0.6413876563130294,-0.8928062390748958,0.0
2019-08-16,1.0,-0.0,-0.15543902111066288,-0.0,-0.6440231276052172,-0.8897942718838241,0.0
2019-08-19,1.0,-0.0,-0.15156803780474706,-0.0,-0.6458221458489958,-0.8876329073139297,0.0
2019-08-20,1.0,-0.0,-0.15459079695377026,-0.0,-0.6430869891665774,-0.8838624906146091,0.0
2019-08-21,1.0,-0.0,-0.1525000670978824,-0.0,-0.6449180063877185,-0.8865240613006253,0.0
2019-08-22,1.0,-0.0,-0.1529947742194828,-0.0,-0.6480235830095136,-0.8788690874983252,0.0
2019-08-23,1.0,-0.0,-0.15201543739279588,-0.0,-0.6486653087478559,-0.8794221698113207,0.0
2019-08-26,1.0,-0.0,-0.14670682623877176,-0.0,-0.6451475331183197,-0.8736039662019884,0.0
2019-08-27,1.0,-0.0,-0.14608927381745504,-0.0,-0.6447435043304464,-0.8740572951365757,0.0
2019-08-28,1.0,-0.0,-0.1422599712444752,-0.0,-0.6434847435965706,-0.8768038766707492,0.0
2019-08-29,1.0,-0.0,-0.13405797101449274,-0.0,-0.645220588235294,-0.8848039215686274,0.0
2019-08-30,1.0,-0.0,-0.12878425113061984,-0.0,-0.6491620111731843,-0.8823357275871243,0.0
2019-09-03,1.0,-0.0,-0.12926310188880022,-0.0,-0.6488427773343974,-0.8821495078478319,0.0
2019-09-04,1.0,-0.0,-0.13071721420584634,-0.0,-0.6490335977849955,-0.8825142431180448,0.0
2019-09-05,1.0,-0.0,-0.148874691832569,-0.0,-0.6454417729236805,-0.8565596585637409,0.0
2019-09-06,1.0,-0.0,-0.1497917716650309,-0.0,-0.6451630016711318,-0.8576354810472426,0.0
2019-09-09,1.0,-0.0,-0.15259542187209887,-0.0,-0.6453940213787432,-0.8544866183920851,0.0
2019-09-10,1.0,-0.0,-0.159224332580688,-0.0,-0.6160977553459954,-0.881073183689733,0.0
2019-09-11,1.0,-0.0,-0.1554215587313393,-0.0,-0.6250597673059555,-0.8758433830951495,0.0
