Date,IWF,IWM,MTUM,PAA,SPY,VLUE,VXX
2019-02-25,-0.0,-0.6968991463373485,-0.0,1.0,-0.637109019131491,-1.0401525120626243,0.0
2019-02-26,-0.0,-0.6860238862050456,-0.0,1.0,-0.6402308105206655,-1.0285493827160492,0.0
2019-02-27,-0.0,-0.6900221580608339,-0.0,1.0,-0.6449338615456925,-1.0223259249311756,0.0
2019-02-28,-0.0,-0.6873195945492381,-0.0,1.0,-0.6429482446130094,-1.026146203933678,0.0
2019-03-01,-0.0,-0.6627883916176374,-0.0,1.0,-0.6454683678191314,-0.9971243471937595,0.0
2019-03-04,-0.0,-0.6571513431456669,-0.0,1.0,-0.6508151277143422,-0.9921127318328823,0.0
2019-03-05,-0.0,-0.6504027617951669,-0.0,1.0,-0.6587210258096334,-0.9787276015124117,0.0
2019-03-06,-0.0,-0.6503583875846649,-0.0,1.0,-0.6584796475307424,-0.979121457223647,0.0
2019-03-07,-0.0,-0.584860220652846,-0.0,1.0,-0.6935919549581802,-0.9760471246786214,0.0
2019-03-08,-0.0,-0.5719503767810721,-0.0,1.0,-0.7273026424035013,-0.9914442725986377,0.0
2019-03-11,-0.0,-0.563603830478147,-0.0,1.0,-0.7199045694025648,-1.0300540110672984,0.0
2019-03-12,-0.0,-0.5071550085059542,-0.0,1.0,-0.7333466760065379,-1.0951999733146536,0.0
2019-03-13,-0.0,-0.5228613569321534,-0.0,1.0,-0.7402453740949316,-1.0889983909895415,0.0
2019-03-14,-0.0,-0.5243918783086511,-0.0,1.0,-0.7389934999664947,-1.0871473564296723,0.0
2019-03-15,-0.0,-0.5194238323876037,-0.0,1.0,-0.7439143135345667,-1.094281972937582,0.0
2019-03-18,-0.0,-0.5333423554487938,-0.0,1.0,-0.7525459282065162,-1.097405014040667,0.0
2019-03-19,-0.0,-0.5378085633764559,-0.0,1.0,-0.7513496995008658,-1.106312179552477,0.0
2019-03-20,-0.0,-0.536961404941801,-0.0,1.0,-0.7514464638213871,-1.115036416853856,0.0
2019-03-21,-0.0,-0.5282745124502328,-0.0,1.0,-0.7596329037047035,-1.0861394156150888,0.0
2019-03-22,-0.0,-0.5218601493550578,-0.0,1.0,-0.8017311608961305,-1.0708418194161575,0.0
2019-03-25,-0.0,-0.45561572874970563,-0.0,1.0,-0.8320831511318915,-1.0760200477648088,0.0
2019-03-26,-0.0,-0.4514514178201854,-0.0,1.0,-0.8312390807687138,-1.077072974062626,0.0
2019-03-27,-0.0,-0.4289645913743917,-0.0,1.0,-0.8471891256922301,-1.080114113106226,0.0
2019-03-28,-0.0,-0.41477481081441475,-0.0,1.0,-0.8182484915158182,-1.1006433976731007,0.0
2019-03-29,-0.0,-0.41401613656064545,-0.0,1.0,-0.8175968527038742,-1.1023871440954858,0.0
2019-04-01,-0.0,-0.4191895822316235,-0.0,1.0,-0.8115415124272872,-1.0743984664198838,0.0
2019-04-02,-0.0,-0.4295598313125988,-0.0,1.0,-0.8229441222983658,-1.0421718502899313,0.0
2019-04-03,-0.0,-0.43328860817488624,-0.0,1.0,-0.8026965997971005,-1.0365873613247372,0.0
2019-04-04,-0.0,-0.43034157214974106,-0.0,1.0,-0.8191175506457746,-1.0285845407460827,0.0
2019-04-05,-0.0,-0.41476751800916833,-0.0,1.0,-0.8222658808120498,-1.0373608382449246,0.0
2019-04-08,-0.0,-0.4184976004701119,-0.0,1.0,-0.8196598217492083,-1.0265417387613853,0.0
2019-04-09,-0.0,-0.4167374681393373,-0.0,1.0,-0.8262858636690411,-1.0247369452976929,0.0
2019-04-10,-0.0,-0.4017929910350448,-0.0,1.0,-0.8154523227383862,-1.0427057864710676,0.0
2019-04-11,-0.0,-0.3749633060439023,-0.0,1.0,-0.8609217521771748,-1.0257999282429304,0.0
2019-04-12,-0.0,-0.3737469387755102,-0.0,1.0,-0.860538775510204,-1.0310204081632652,0.0
2019-04-15,-0.0,-0.3739667396347241,-0.0,1.0,-0.8597052961740778,-1.0335544156565493,0.0
2019-04-16,-0.0,-0.3751470396026663,-0.0,1.0,-0.8592014115801857,-1.033230950202588,0.0
2019-04-17,-0.0,-0.36786767114313784,-0.0,1.0,-0.8905011464133639,-1.017097936455945,0.0
2019-04-18,-0.0,-0.3711087105960915,-0.0,1.0,-0.8786867000556483,-1.0236341615110152,0.0
2019-04-22,-0.0,-0.37746608114308183,-0.0,1.0,-0.8782853772039064,-1.0214655567936028,0.0
2019-04-23,-0.0,-0.3768915148531102,-0.0,1.0,-0.8919743968488429,-1.0135565402921385,0.0
2019-04-24,-0.0,-0.3547582312969832,-0.0,1.0,-0.8963989101533006,-1.0315136394970947,0.0
2019-04-25,-0.0,-0.33993561949809487,-0.0,1.0,-0.908060701616082,-1.036723163841808,0.0
2019-04-26,-0.0,-0.3247832369942197,-0.0,1.0,-0.9174001576458225,-1.042137414608513,0.0
2019-04-29,-0.0,-0.3175518495462141,-0.0,1.0,-0.9121588414534255,-1.0467219291635268,0.0
2019-04-30,-0.0,-0.3322153114722069,-0.0,1.0,-0.9052395063336482,-1.0189195349897426,0.0
2019-05-01,-0.0,-0.3376263449625041,-0.0,1.0,-0.9149331594391915,-1.0079556569938053,0.0
2019-05-02,-0.0,-0.3349436918557206,-0.0,1.0,-0.899330830749143,-1.029965725477395,0.0
2019-05-03,-0.0,-0.3195223802688242,-0.0,1.0,-0.9098916873287223,-1.0330157901605115,0.0
2019-05-06,-0.0,-0.30435065993156263,-0.0,1.0,-0.9127260876649828,-1.0418445494541306,0.0
2019-05-07,-0.0,-0.3045165498124898,-0.0,1.0,-0.9116256318278169,-1.0449046143812164,0.0
2019-05-08,-0.0,-0.30420239023122886,-0.0,1.0,-0.9005261106780981,-1.0428682774746687,0.0
2019-05-09,-0.0,-0.301940046716844,-0.0,1.0,-0.9210031144562677,-1.0212821178302622,0.0
2019-05-10,-0.0,-0.30846508033615605,-0.0,1.0,-0.8946775284154941,-1.0167112084232217,0.0
2019-05-13,-0.0,-0.3060314176740578,-0.0,1.0,-0.9082358264916931,-1.0180037494343526,0.0
2019-05-14,-0.0,-0.26708074534161486,-0.0,1.0,-0.9242492155983864,-1.0103092783505154,0.0
2019-05-15,-0.0,-0.265896508688278,-0.0,1.0,-0.9327338474831195,-1.0014720471055074,0.0
2019-05-16,-0.0,-0.2676872818114851,-0.0,1.0,-0.9343432725875156,-1.000736636453896,0.0
2019-05-17,-0.0,-0.2619543953048331,-0.0,1.0,-0.9328437189314006,-1.0122831211314582,0.0
2019-05-20,-0.0,-0.25327776887321685,-0.0,1.0,-0.9370411924987979,-1.015322968424427,0.0
2019-05-21,-0.0,-0.25261234694531703,-0.0,1.0,-0.9371434066286302,-1.0155779216616452,0.0
2019-05-22,-0.0,-0.24725433063302488,-0.0,1.0,-0.9423329384265634,-1.0123595145848676,0.0
2019-05-23,-0.0,-0.25680424226935855,-0.0,1.0,-0.9462688474316381,-0.9914387937643753,0.0
2019-05-24,-0.0,-0.24568786864339234,-0.0,1.0,-0.9483500717360115,-0.9942292364100113,0.0
2019-05-28,-0.0,-0.24208755277610233,-0.0,1.0,-0.9467318497825465,-0.9856829941906605,0.0
2019-05-29,-0.0,-0.2436019257569999,-0.0,1.0,-0.9473900924870138,-0.9764031420245787,0.0
2019-05-30,-0.0,-0.24117535425101214,-0.0,1.0,-0.9438891700404859,-0.9778909412955465,0.0
2019-05-31,-0.0,-0.24821592819309204,-0.0,1.0,-0.932570014906911,-0.990897269180754,0.0
2019-06-03,-0.0,-0.26522703834494826,-0.0,1.0,-0.915591112222257,-0.9442795087346479,0.0
2019-06-04,-0.0,-0.2470283592799426,-0.0,1.0,-0.9353570648613235,-0.9374473528218888,0.0
2019-06-05,-0.0,-0.24417633410672857,-0.0,1.0,-0.9480587780355763,-0.9013457076566126,0.0
2019-06-06,-0.0,-0.25905757866402646,-0.0,1.0,-0.9144828439714118,-0.9203923145942268,0.0
2019-06-07,-0.0,-0.26482690344336846,-0.0,1.0,-0.9109612350338767,-0.9179840980107044,0.0
2019-06-10,-0.0,-0.271778724455146,-0.0,1.0,-0.8907822436253626,-0.9244304500833488,0.0
2019-06-11,-0.0,-0.2658566594893879,-0.0,1.0,-0.884004921562596,-0.9261150415256845,0.0
2019-06-12,-0.0,-0.2559247533273906,-0.0,1.0,-0.8833799526634494,-0.9345280177050995,0.0
2019-06-13,-0.0,-0.25930028616265116,-0.0,1.0,-0.8822117603618573,-0.9355364780454782,0.0
2019-06-14,-0.0,-0.263753197522113,-0.0,1.0,-0.8835639658520048,-0.9346318611890159,0.0
2019-06-17,-0.0,-0.2545718074444136,-0.0,1.0,-0.8945014956671908,-0.9347765750763253,0.0
2019-06-18,-0.0,-0.24148386497942512,-0.0,1.0,-0.902849540546394,-0.9495993317038459,0.0
2019-06-19,-0.0,-0.2391277489498394,-0.0,1.0,-0.9132382011366444,-0.9363417346182357,0.0
2019-06-20,-0.0,-0.24864096861872995,-0.0,1.0,-0.9048678033110946,-0.935198912774895,0.0
2019-06-21,-0.0,-0.2526257259359941,-0.0,1.0,-0.9016742864203632,-0.9347893241072531,0.0
2019-06-24,-0.0,-0.23345411750131623,-0.0,1.0,-0.904054012202298,-0.9595218185759855,0.0
2019-06-25,-0.0,-0.24089081348592642,-0.0,1.0,-0.8969996906897618,-0.9552118775131457,0.0
2019-06-26,-0.0,-0.24284346725133557,-0.0,1.0,-0.8929685328721859,-0.9522280208751506,0.0
2019-06-27,-0.0,-0.23533048908674947,-0.0,1.0,-0.8981326902862795,-0.9581401100599763,0.0
2019-06-28,-0.0,-0.21116879906051056,-0.0,1.0,-0.9203597255701836,-0.9588973360529082,0.0
2019-07-01,-0.0,-0.20906956629185716,-0.0,1.0,-0.9220931669343877,-0.9579266032373656,0.0
2019-07-02,-0.0,-0.21798700698913143,-0.0,1.0,-0.9087718217925428,-0.9521844884386833,0.0
2019-07-03,-0.0,-0.21675511518758245,-0.0,1.0,-0.9057946562777999,-0.9450596644068837,0.0
2019-07-05,-0.0,-0.1840457059057163,-0.0,1.0,-0.919709144236351,-0.951452751214445,0.0
2019-07-08,-0.0,-0.18424826828598456,-0.0,1.0,-0.9193189100119007,-0.9478807482225139,0.0
2019-07-09,-0.0,-0.18179322126971534,-0.0,1.0,-0.9193386009335245,-0.94960187925196,0.0
2019-07-10,-0.0,-0.17746315564641627,-0.0,1.0,-0.9229548713880329,-0.9508741952216764,0.0
2019-07-11,-0.0,-0.1780257981886378,-0.0,1.0,-0.9193730369286127,-0.9520324459488305,0.0
2019-07-12,-0.0,-0.17403743722416679,-0.0,1.0,-0.9326434332673871,-0.9369958910363719,0.0
2019-07-15,-0.0,-0.16886158338148968,-0.0,1.0,-0.949268530064783,-0.9233249186410779,0.0
2019-07-16,-0.0,-0.17778384445051112,-0.024175690842357506,1.0,-0.9420632753966087,-0.8892832226165559,0.0
2019-07-17,-0.0,-0.17885414455127233,-0.02356616420490734,1.0,-0.9414940402171604,-0.8890540171666009,0.0
2019-07-18,-0.0,-0.17874015748031497,-0.0225923682616596,1.0,-0.9449727437916414,-0.8821623258631133,0.0
2019-07-19,-0.0,-0.17996306276302645,-0.01886221199551909,1.0,-0.9513155106118866,-0.8775015895122468,0.0
2019-07-22,-0.0,-0.17263833782596844,-0.012811581912348184,1.0,-0.9512978162764635,-0.8919647454341701,0.0
2019-07-23,-0.0,-0.16688404258545908,-0.01689465861870242,1.0,-0.9563226060845037,-0.8930510479541388,0.0
2019-07-24,-0.0,-0.16689746522969476,-0.03621530495514481,1.0,-0.9340116804142332,-0.8733216930579808,0.0
2019-07-25,-0.0,-0.154752873898582,-0.03104394001283772,1.0,-0.914103985528389,-0.8177335589659801,0.0
2019-07-26,-0.0,-0.1420820814981186,-0.03281509786191406,1.0,-0.9206020476621065,-0.8213983607035557,0.0
2019-07-29,-0.0,-0.1121860248266216,-0.03240282067719564,1.0,-0.9200710997144356,-0.8492627775511393,0.0
2019-07-30,-0.0,-0.12167609105408148,-0.03163694359866609,1.0,-0.9124836885602436,-0.8340147890387124,0.0
2019-07-31,-0.0,-0.1404977834439197,-0.029785877785182394,1.0,-0.9049923217338395,-0.8221829455567468,0.0
2019-08-01,-0.0,-0.14760115606936416,-0.020809248554913295,1.0,-0.9070520231213873,-0.8146820809248556,0.0
2019-08-02,-0.0,-0.15091657964961133,-0.006555284835827822,1.0,-0.9191031442162663,-0.8239935027265344,0.0
2019-08-05,-0.0,-0.1487148280158799,-0.002984728621519024,1.0,-0.923874931177374,-0.8222492683068185,0.0
2019-08-06,-0.0,-0.15271020548337244,-0.005151393738194722,1.0,-0.8864117680728063,-0.8176120428138057,0.0
2019-08-07,-0.0,-0.1686147866594267,-0.0,1.0,-0.8628504472578664,-0.8264125060729901,0.0
2019-08-08,-0.0,-0.16066228946617184,-0.0,1.0,-0.8604624607479304,-0.8335712246645731,0.0
2019-08-09,-0.0,-0.14833106267029972,-0.0,1.0,-0.8460490463215259,-0.8439486830154405,0.0
2019-08-12,-0.0,-0.1483282156260662,-0.0,1.0,-0.8461560332082338,-0.8486864551347663,0.0
2019-08-13,-0.0,-0.12738058070558853,-0.0,1.0,-0.8478982771833226,-0.862940992819232,0.0
2019-08-14,-0.0,-0.1337644367887499,-0.0,1.0,-0.8285940191455116,-0.8614915426538278,0.0
2019-08-15,-0.0,-0.16116807846633974,-0.0,1.0,-0.8218345965225144,-0.8034440481497994,0.0
2019-08-16,-0.0,-0.16547765020622004,-0.0,1.0,-0.8151265187827443,-0.806181027756103,0.0
2019-08-19,-0.0,-0.1574104958861463,-0.0,1.0,-0.8196019568601289,-0.8026184122748499,0.0
2019-08-20,-0.0,-0.16079454030960438,-0.0,1.0,-0.8178438661710037,-0.7955945181157409,0.0
2019-08-21,-0.0,-0.1657613214345103,-0.024970899617537835,1.0,-0.8032259852558064,-0.7775067900892413,0.0
2019-08-22,-0.0,-0.16447005624793207,-0.03443807212970111,1.0,-0.7990515054593581,-0.7592643652806882,0.0
2019-08-23,-0.0,-0.17034891739070473,-0.03450558543649152,1.0,-0.802289339401462,-0.751068818094056,0.0
2019-08-26,-0.0,-0.16676720592267616,-0.03731834384425555,1.0,-0.7962709075952837,-0.7416232519879352,0.0
2019-08-27,-0.0,-0.16409751831201488,-0.027222040013119057,1.0,-0.7893571662840276,-0.7524598228927517,0.0
2019-08-28,-0.0,-0.15704217657342656,-0.03171437937062937,1.0,-0.7916848776223776,-0.7512019230769231,0.0
2019-08-29,-0.0,-0.15036504334035164,-0.030816767383992784,1.0,-0.7937710207541495,-0.7594268682836127,0.0
2019-08-30,-0.0,-0.14692809031659895,-0.0346322707316408,1.0,-0.7916064465108669,-0.75375637424668,0.0
2019-09-03,-0.0,-0.15249706788860704,-0.04132231404958678,1.0,-0.7870877996890597,-0.7466383001936556,0.0
2019-09-04,-0.0,-0.14418173388966157,-0.04884234639613842,1.0,-0.7825683820120537,-0.75150672229949,0.0
2019-09-05,-0.0,-0.14573301776435704,-0.03977257270328355,1.0,-0.7896841589814739,-0.7452324600778042,0.0
2019-09-06,-0.0,-0.13548071168181075,-0.056341476685347405,1.0,-0.8126394254311985,-0.7160073997497143,0.0
2019-09-09,-0.0,-0.14378657955628146,-0.057737852184565126,1.0,-0.8136109976861303,-0.7070368858037295,0.0
2019-09-10,-0.0,-0.1388587546105446,-0.09109893686266002,1.0,-0.8022076372315036,-0.6798926014319809,0.0
2019-09-11,-0.0,-0.13753729319229724,-0.09039869812855979,1.0,-0.8024952535937075,-0.6818009221589367,0.0
2019-09-12,-0.0,-0.12246280588601935,-0.09574266280046612,1.0,-0.8056963225928837,-0.6860518685130484,0.0
2019-09-13,-0.0,-0.12668055292558228,-0.08675305001758325,1.0,-0.7996050531555171,-0.6920767170719831,0.0
2019-09-16,-0.0,-0.12508101101749838,-0.0735850075610283,1.0,-0.8090840354288183,-0.6926171959386477,0.0
2019-09-17,-0.0,-0.18438166167462697,-0.05936479667557139,1.0,-0.8014787231171916,-0.6531746674222186,0.0
