Date,IWF,IWM,MTUM,SPY,TEI,VLUE,VXX
2018-11-01,-0.07954412526528634,-0.15698267074413863,-0.0,-0.24804064103206833,1.0,-0.1865109206062733,0.0
2018-11-02,-0.0808641049984177,-0.1502190243008711,-0.0,-0.24948783290860943,1.0,-0.1850130748346908,0.0
2018-11-05,-0.07950515326595516,-0.15388201601758272,-0.0,-0.24975440816530411,1.0,-0.18188781031985216,0.0
2018-11-06,-0.07710919770391136,-0.1528167133894006,-0.0,-0.2528200507275397,1.0,-0.18595648111066612,0.0
2018-11-07,-0.0768858720125419,-0.1528044163511733,-0.0,-0.2523224203205524,1.0,-0.18579362564419022,0.0
2018-11-08,-0.07226335535708356,-0.1517812676383678,-0.0,-0.25010790530894117,1.0,-0.1859457485308277,0.0
2018-11-09,-0.07195152320079687,-0.15185523366813314,-0.0,-0.2504855980742093,1.0,-0.18587200132813148,0.0
2018-11-12,-0.0718622309715628,-0.14483283429006272,-0.0,-0.2530893811312015,1.0,-0.18450263858790056,0.0
2018-11-13,-0.06783006299445714,-0.1416964094804191,-0.0,-0.2528331058076613,1.0,-0.18240431586045822,0.0
2018-11-14,-0.0674247909946679,-0.1423046540714897,-0.0,-0.2530939371996577,1.0,-0.18285497992232244,0.0
2018-11-15,-0.06719302574224854,-0.14203470680154617,-0.0,-0.25316226663376923,1.0,-0.18248211201579076,0.0
2018-11-16,-0.06568815774351901,-0.13848528132131538,-0.0,-0.2527212727183175,1.0,-0.18489878343102004,0.0
2018-11-19,-0.0672917453488563,-0.13814676759881114,-0.0,-0.2519253189707548,1.0,-0.1846992561454211,0.0
2018-11-20,-0.051436500163238655,-0.13364348677766894,-0.0,-0.2541136141038198,1.0,-0.19317662422461637,0.0
2018-11-21,-0.05227007014809042,-0.13092686412055077,-0.0,-0.25310145492335673,1.0,-0.18751623798389191,0.0
2018-11-23,-0.05276137322344084,-0.12663054059315984,-0.0,-0.25499707962878837,1.0,-0.188039457459926,0.0
2018-11-26,-0.05200584700341075,-0.1318986519408803,-0.0,-0.2537761897027773,1.0,-0.18648692545070653,0.0
2018-11-27,-0.04824987060041407,-0.13316834886128365,-0.0,-0.25181159420289856,1.0,-0.18428118530020704,0.0
2018-11-28,-0.04819452533488643,-0.1339060376625898,-0.0,-0.25152074030932503,1.0,-0.1841713583123018,0.0
2018-11-29,-0.04218621788167908,-0.13106366547069329,-0.0,-0.2504947468344247,1.0,-0.1851720753624121,0.0
2018-11-30,-0.042338255638130165,-0.13118103143197246,-0.0,-0.25116623234565516,1.0,-0.183910819418975,0.0
2018-12-03,-0.04201910397838742,-0.13121924548933844,-0.0,-0.25106937252757855,1.0,-0.18378734763451582,0.0
2018-12-04,-0.03994030617157162,-0.1317757309284637,-0.0,-0.24987964953945893,1.0,-0.1830610738470426,0.0
2018-12-06,-0.039291835034040344,-0.10987248628166224,-0.0,-0.24982311598874232,1.0,-0.17331488498608513,0.0
2018-12-07,-0.039002688214302556,-0.10977661096351261,-0.0,-0.24989388627753062,1.0,-0.17338196223923535,0.0
2018-12-10,-0.028638651272223002,-0.111142273952539,-0.0,-0.25159320026800047,1.0,-0.16678352732202123,0.0
2018-12-11,-0.022947953417215648,-0.1140841112741578,-0.0,-0.2509132348808892,1.0,-0.17313996690499234,0.0
2018-12-12,-0.0227482084029415,-0.11424065949507409,-0.0,-0.25083920123655323,1.0,-0.17347655701103842,0.0
2018-12-13,-0.0229453874769452,-0.11543030416705742,-0.0,-0.2503985745099878,1.0,-0.17424739754290536,0.0
2018-12-14,-0.023367772793347612,-0.1147131000203198,-0.0,-0.2507463619738344,1.0,-0.17425012113728372,0.0
2018-12-17,-0.02009133843540066,-0.11381454868525649,-0.0,-0.24786071667939585,1.0,-0.1769097682248235,0.0
2018-12-18,-0.018348481317486207,-0.11145809057717702,-0.0,-0.24718402858696492,1.0,-0.17664879981356324,0.0
2018-12-19,-0.00959375,-0.11664062499999998,-0.0,-0.25509374999999995,1.0,-0.18115625,0.0
2018-12-20,-0.008765237969204899,-0.11128582771558904,-0.0,-0.25778829537139386,1.0,-0.1790412729056063,0.0
2018-12-21,-0.00784055448401311,-0.11293534678772484,-0.0,-0.26043185774097943,1.0,-0.1869031377899045,0.0
2018-12-24,-0.0,-0.09894677626027441,-0.0,-0.2594149451511079,1.0,-0.20426915023283435,0.0
2018-12-26,-0.0,-0.1023322891790466,-0.0,-0.24968210154141982,1.0,-0.19870979747542103,0.0
2018-12-27,-0.0,-0.0917624899366579,-0.0,-0.22787963483359408,1.0,-0.19935290811599046,0.0
2018-12-28,-0.0,-0.09115584019518146,-0.0,-0.23084781945715155,1.0,-0.20283623055809696,0.0
2018-12-31,-0.0,-0.10337279565914416,-0.0,-0.2335213959797756,1.0,-0.20458749537550872,0.0
2019-01-02,-0.0,-0.10384360196886235,-0.0,-0.23448903701646373,1.0,-0.2046629326173834,0.0
2019-01-03,-0.0,-0.10598735589438453,-0.0,-0.22917441428040164,1.0,-0.21436097681913968,0.0
2019-01-04,-0.0,-0.10628421620788032,-0.0,-0.22081887578070786,1.0,-0.21503585473051123,0.0
2019-01-07,-0.0,-0.09456541572897026,-0.0,-0.21849340064472966,1.0,-0.20752995559880785,0.0
2019-01-08,-0.0,-0.101397693423967,-0.0,-0.2161460322309631,1.0,-0.2099747956923547,0.0
2019-01-09,-0.0,-0.10034660192692349,-0.0,-0.216007817629365,1.0,-0.21052631578947367,0.0
2019-01-10,-0.0,-0.10157288943917091,-0.0,-0.21563412359945586,1.0,-0.21135415233640575,0.0
2019-01-11,-0.0,-0.0998694416711466,-0.0,-0.21962982873819215,1.0,-0.21648106904231626,0.0
2019-01-14,-0.0,-0.09920775324975002,-0.0,-0.2162756711022229,1.0,-0.22285978001692178,0.0
2019-01-15,-0.0,-0.0954709530126801,-0.0,-0.2180143769475211,1.0,-0.2291056057754605,0.0
2019-01-16,-0.0,-0.09649420325604342,-0.0,-0.2148803650715343,1.0,-0.23031265416872224,0.0
2019-01-17,-0.0,-0.09273379854275458,-0.0,-0.21596808232050155,1.0,-0.23172666635858097,0.0
2019-01-18,-0.0,-0.09534230417035278,-0.0,-0.218373143362667,1.0,-0.23833247970697333,0.0
2019-01-22,-0.0,-0.03386328932003952,-0.0,-0.21599449085301953,1.0,-0.24719302973142906,0.0
2019-01-23,-0.0,-0.02074688796680498,-0.0,-0.219257905537996,1.0,-0.25796545680602784,0.0
2019-01-24,-0.0,-0.01716834558218204,-0.0,-0.22504452992860247,1.0,-0.2546064153033274,0.0
2019-01-25,-0.0,-0.0,-0.0,-0.22918160095579454,1.0,-0.26424731182795697,0.0
2019-01-28,-0.0,-0.0,-0.0,-0.23195206144742153,1.0,-0.2623918468596363,0.0
2019-01-29,-0.0,-0.0,-0.0,-0.2229525299947835,1.0,-0.2674714956405097,0.0
2019-01-30,-0.0,-0.0,-0.0,-0.22078096345663548,1.0,-0.27017638025376095,0.0
2019-01-31,-0.0,-0.0,-0.0,-0.2195078219552647,1.0,-0.27465746260851376,0.0
2019-02-01,-0.0,-0.0,-0.0,-0.22689075630252098,1.0,-0.2710346170553783,0.0
2019-02-04,-0.0,-0.0,-0.0,-0.2305744888023369,1.0,-0.26745562130177514,0.0
2019-02-05,-0.0,-0.0,-0.0,-0.22749276861052412,1.0,-0.2712408015227133,0.0
2019-02-06,-0.0,-0.0,-0.0,-0.22748538011695907,1.0,-0.2719898035687509,0.0
2019-02-07,-0.0,-0.0,-0.0,-0.22841726618705036,1.0,-0.27038369304556353,0.0
2019-02-08,-0.0,-0.0,-0.0,-0.22835558097187317,1.0,-0.2765579617450977,0.0
2019-02-11,-0.0,-0.0,-0.0,-0.22535359773456445,1.0,-0.28093509466929767,0.0
2019-02-12,-0.0,-0.0,-0.0,-0.22470944693166917,1.0,-0.28269946788465306,0.0
2019-02-13,-0.0,-0.0,-0.0,-0.22563661597875936,1.0,-0.2829320540671011,0.0
2019-02-14,-0.0,-0.0,-0.0,-0.22972748797297501,1.0,-0.27836341974694234,0.0
2019-02-15,-0.0,-0.0,-0.0,-0.23109008750321147,1.0,-0.2801916305218456,0.0
2019-02-19,-0.0,-0.0,-0.0,-0.23443356305162616,1.0,-0.276870995042921,0.0
2019-02-20,-0.0,-0.0,-0.0,-0.23495663173111672,1.0,-0.2708709794000723,0.0
2019-02-21,-0.0,-0.0,-0.0,-0.23167098055739482,1.0,-0.2731896707397821,0.0
2019-02-22,-0.0,-0.0,-0.0,-0.2329698428216891,1.0,-0.2711288260509889,0.0
2019-02-25,-0.0,-0.0,-0.0,-0.23567023057319078,1.0,-0.27232970910681165,0.0
2019-02-26,-0.0,-0.0,-0.0,-0.23166307930821678,1.0,-0.27352228426930775,0.0
2019-02-27,-0.0,-0.0,-0.0,-0.2320372126631441,1.0,-0.27332941938009003,0.0
2019-02-28,-0.0,-0.0,-0.0,-0.23448369319721749,1.0,-0.2712229349233596,0.0
2019-03-01,-0.0,-0.0,-0.0,-0.24108837797932925,1.0,-0.26552565763702657,0.0
2019-03-04,-0.0,-0.0,-0.0,-0.23504865776867226,1.0,-0.27138380886384866,0.0
2019-03-05,-0.0,-0.0,-0.0,-0.238711333202494,1.0,-0.27095819683268163,0.0
2019-03-06,-0.0,-0.0,-0.0,-0.23918029818313513,1.0,-0.26984366511740204,0.0
2019-03-07,-0.0,-0.0,-0.0,-0.23914683078408303,1.0,-0.26927022053277827,0.0
2019-03-08,-0.0,-0.0,-0.0,-0.24081232070058883,1.0,-0.2690774573456138,0.0
2019-03-11,-0.0,-0.0,-0.0,-0.2404936320252895,1.0,-0.2793094015015654,0.0
2019-03-12,-0.0,-0.0,-0.0,-0.2402652089362549,1.0,-0.29096421516835863,0.0
2019-03-13,-0.0,-0.0,-0.0,-0.24398071371537375,1.0,-0.2915515017505067,0.0
2019-03-14,-0.0,-0.0,-0.0,-0.2443584189747607,1.0,-0.29181068251993175,0.0
2019-03-15,-0.0,-0.0,-0.0,-0.24418103448275866,1.0,-0.29524322660098523,0.0
2019-03-18,-0.0,-0.0,-0.0,-0.24904202671465583,1.0,-0.30233171473339643,0.0
2019-03-19,-0.0,-0.0,-0.0,-0.2500815230050156,1.0,-0.3027376201493812,0.0
2019-03-20,-0.0,-0.0,-0.0,-0.2494049193335097,1.0,-0.3063615290072655,0.0
2019-03-21,-0.0,-0.0,-0.0,-0.2812773130228493,1.0,-0.2794668497939818,0.0
2019-03-22,-0.0,-0.0,-0.0,-0.30215431963068806,1.0,-0.268033790786044,0.0
2019-03-25,-0.0,-0.0,-0.0,-0.3026610140325079,1.0,-0.2617211332384275,0.0
2019-03-26,-0.0,-0.0,-0.0,-0.2996649415614038,1.0,-0.2733793710968838,0.0
2019-03-27,-0.0,-0.0,-0.0,-0.301034526130432,1.0,-0.2711936356204012,0.0
2019-03-28,-0.0,-0.0,-0.0,-0.30010220929318343,1.0,-0.2723484550672223,0.0
2019-03-29,-0.0,-0.0,-0.0,-0.299235873085752,1.0,-0.27304172824753936,0.0
2019-04-01,-0.0,-0.0,-0.0,-0.30021391047217594,1.0,-0.27265720846833813,0.0
2019-04-02,-0.0,-0.0,-0.0,-0.3086101460439233,1.0,-0.26344500165065793,0.0
2019-04-03,-0.0,-0.0,-0.0,-0.30441764539185745,1.0,-0.26993922982461666,0.0
2019-04-04,-0.0,-0.0,-0.0,-0.2962805291455781,1.0,-0.2804345426737934,0.0
2019-04-05,-0.0,-0.0,-0.0,-0.29148495591880275,1.0,-0.27724092492077934,0.0
2019-04-08,-0.0,-0.0,-0.0,-0.2922383010712272,1.0,-0.27389901647559983,0.0
2019-04-09,-0.0,-0.0,-0.0,-0.29489851892484914,1.0,-0.272376772980174,0.0
2019-04-10,-0.0,-0.0,-0.0,-0.29308507303617326,1.0,-0.27421478277224,0.0
2019-04-11,-0.0,-0.0,-0.0,-0.2958388840999922,1.0,-0.271436407805031,0.0
2019-04-12,-0.0,-0.0,-0.0,-0.29437107361626796,1.0,-0.27226582694928797,0.0
2019-04-15,-0.0,-0.0,-0.0,-0.29483625428745946,1.0,-0.27135898761139565,0.0
2019-04-16,-0.0,-0.0,-0.0,-0.2946990257753792,1.0,-0.2741006855654738,0.0
2019-04-17,-0.0,-0.0,-0.0,-0.3015596560597502,1.0,-0.26751082658633024,0.0
2019-04-18,-0.0,-0.0,-0.0,-0.3063183151159691,1.0,-0.2618909467279314,0.0
2019-04-22,-0.0,-0.0,-0.0,-0.30860566791432076,1.0,-0.2640832887742585,0.0
2019-04-23,-0.0,-0.0,-0.0,-0.3139802812044453,1.0,-0.25349154348950576,0.0
2019-04-24,-0.0,-0.0,-0.0,-0.308966099574681,1.0,-0.25470665499124345,0.0
2019-04-25,-0.0,-0.0,-0.0,-0.3119874804381847,1.0,-0.25295774647887326,0.0
2019-04-26,-0.0,-0.0,-0.0,-0.3100971694127587,1.0,-0.2546276737235757,0.0
2019-04-29,-0.0,-0.0,-0.0,-0.3070604219699218,1.0,-0.2546343291740197,0.0
2019-04-30,-0.0,-0.0,-0.0,-0.3047888027213007,1.0,-0.25559005726590417,0.0
2019-05-01,-0.0,-0.0,-0.0,-0.27541170665515324,1.0,-0.2665607845556035,0.0
2019-05-02,-0.0,-0.0,-0.0,-0.2741831569259089,1.0,-0.2597944470010738,0.0
2019-05-03,-0.0,-0.0,-0.0,-0.2737260437924844,1.0,-0.26069877706341776,0.0
2019-05-06,-0.0,-0.0,-0.0,-0.27502487562189054,1.0,-0.2557979334098737,0.0
2019-05-07,-0.0,-0.0,-0.0,-0.2744405182567726,1.0,-0.2552429902253224,0.0
2019-05-08,-0.0,-0.0,-0.0,-0.27013312546807894,1.0,-0.25828786280893207,0.0
2019-05-09,-0.0,-0.0,-0.0,-0.26985169459166375,1.0,-0.2574954561422265,0.0
2019-05-10,-0.0,-0.0,-0.0,-0.2667662935740645,1.0,-0.25815059928634604,0.0
2019-05-13,-0.0,-0.0,-0.0,-0.26838762861417276,1.0,-0.2581900894574543,0.0
2019-05-14,-0.0,-0.0,-0.0,-0.26599254922831295,1.0,-0.2545578955371398,0.0
2019-05-15,-0.0,-0.0,-0.0,-0.2722415866299335,1.0,-0.2498515959147019,0.0
2019-05-16,-0.0,-0.0,-0.0,-0.27105547358654153,1.0,-0.25001901343108773,0.0
2019-05-17,-0.0,-0.0,-0.0,-0.2680509674374705,1.0,-0.2542739271415306,0.0
2019-05-20,-0.0,-0.0,-0.0,-0.26830420406235234,1.0,-0.25545888125314276,0.0
2019-05-21,-0.0,-0.0,-0.0,-0.2662677750373009,1.0,-0.2562193599464085,0.0
2019-05-22,-0.0,-0.0,-0.0,-0.2701974455388269,1.0,-0.25212744904017415,0.0
2019-05-23,-0.0,-0.0,-0.0,-0.2835150444633938,1.0,-0.23920392252405898,0.0
2019-05-24,-0.0,-0.0,-0.0,-0.2812637454308292,1.0,-0.23547344951540247,0.0
2019-05-28,-0.0,-0.0,-0.0,-0.28310606406105104,1.0,-0.23708973715814594,0.0
2019-05-29,-0.0,-0.0,-0.0,-0.2831041197590215,1.0,-0.23820969999391467,0.0
2019-05-30,-0.0,-0.0,-0.0,-0.2888247598980044,1.0,-0.23805597544775775,0.0
2019-05-31,-0.0,-0.0,-0.0,-0.2914828328473505,1.0,-0.23516480161213993,0.0
2019-06-03,-0.0,-0.0,-0.0,-0.2908165597525484,1.0,-0.23290008989928235,0.0
2019-06-04,-0.0,-0.0,-0.0,-0.3127508584509729,1.0,-0.21338420450209844,0.0
2019-06-05,-0.0,-0.0,-0.0,-0.31500492834938204,1.0,-0.20141026613086663,0.0
2019-06-06,-0.0,-0.0,-0.0,-0.3319226670726138,1.0,-0.190394276145532,0.0
2019-06-07,-0.0,-0.0,-0.0,-0.3331249237525924,1.0,-0.19182322801024768,0.0
2019-06-10,-0.0,-0.0,-0.007223832577056744,-0.31611855584052934,1.0,-0.1942694975187046,0.0
2019-06-11,-0.0,-0.0,-0.0,-0.31898078757323883,1.0,-0.19500083268989113,0.0
2019-06-12,-0.0,-0.0,-0.0,-0.3170447494665476,1.0,-0.19629534345253408,0.0
2019-06-13,-0.0,-0.0,-0.003017025728103822,-0.322003062508528,1.0,-0.1910580815354993,0.0
2019-06-14,-0.0,-0.0,-0.004198305521453796,-0.32263295897179406,1.0,-0.1888024977644402,0.0
2019-06-17,-0.0,-0.0,-0.0036991555616197446,-0.3259047012628674,1.0,-0.1864283440214672,0.0
2019-06-18,-0.0,-0.0,-0.00603103406473512,-0.3220693417383926,1.0,-0.18724996969329616,0.0
2019-06-19,-0.0,-0.0,-0.01793314451024643,-0.32050951940990263,1.0,-0.17618102782363723,0.0
2019-06-20,-0.0,-0.0,-0.019885201956715986,-0.3187993154523012,1.0,-0.17581668660739977,0.0
2019-06-21,-0.0,-0.0,-0.0198003352917189,-0.3135732733231638,1.0,-0.17694944948724534,0.0
2019-06-24,-0.0,-0.0,-0.022891529831564308,-0.3039402461519853,1.0,-0.18517342526233027,0.0
2019-06-25,-0.0,-0.0,-0.024208566108007448,-0.307474527259239,1.0,-0.18228338707968084,0.0
2019-06-26,-0.0,-0.0,-0.021519716303458312,-0.30280665595732426,1.0,-0.19114660685599974,0.0
2019-06-27,-0.0,-0.0,-0.016214412474025088,-0.3002624034946685,1.0,-0.20030639020764762,0.0
2019-06-28,-0.0,-0.0,-0.016982305044654363,-0.29961638185925915,1.0,-0.19967854922594047,0.0
2019-07-01,-0.0,-0.0,-0.01842396327328374,-0.3034650990136513,1.0,-0.19322434508568054,0.0
2019-07-02,-0.0,-0.0,-0.01713541824346826,-0.30136841149223453,1.0,-0.1952256970724471,0.0
2019-07-03,-0.0,-0.0,-0.01641031851762141,-0.3006994065641274,1.0,-0.19675729683904566,0.0
2019-07-05,-0.0,-0.0,-0.0148030303030303,-0.3010151515151515,1.0,-0.19934848484848483,0.0
2019-07-08,-0.0,-0.0,-0.015527009422243769,-0.3009210167540219,1.0,-0.19838216135971157,0.0
2019-07-09,-0.0,-0.0,-0.015393464210574115,-0.29940817654804974,1.0,-0.19881332586616615,0.0
2019-07-10,-0.0,-0.0,-0.019321480406386066,-0.29287614900822445,1.0,-0.19965529753265604,0.0
2019-07-11,-0.0,-0.0,-0.01821727693284552,-0.29338130801560186,1.0,-0.20020862939557946,0.0
2019-07-12,-0.0,-0.0,-0.019126467344503028,-0.29695880104545935,1.0,-0.1946941427082232,0.0
2019-07-15,-0.0,-0.0,-0.02559801743808272,-0.29588829956027024,1.0,-0.18962781631080283,0.0
2019-07-16,-0.0,-0.0,-0.01900273409767224,-0.2960076131780487,1.0,-0.19555595836920892,0.0
2019-07-17,-0.0,-0.0,-0.019181141813681843,-0.29419132849403135,1.0,-0.19575026787196473,0.0
2019-07-18,-0.0,-0.0,-0.0205635374108637,-0.2936032925781309,1.0,-0.19340881337534485,0.0
2019-07-19,-0.0,-0.0,-0.02639676601906601,-0.2859599372511162,1.0,-0.19602992639073247,0.0
2019-07-22,-0.0,-0.0,-0.026811430294805098,-0.2859383246625952,1.0,-0.19520470481791452,0.0
2019-07-23,-0.0,-0.0,-0.027803759466554022,-0.2863500588359533,1.0,-0.19447545484717738,0.0
2019-07-24,-0.0,-0.0,-0.03451550183128099,-0.2831024763742144,1.0,-0.18960917599891478,0.0
2019-07-25,-0.0,-0.0,-0.03450147777308644,-0.2796911755835696,1.0,-0.19373906749502384,0.0
2019-07-26,-0.0,-0.0,-0.03427580487069291,-0.27978587046671194,1.0,-0.19389278443790997,0.0
2019-07-29,-0.0,-0.0,-0.037663992803058696,-0.26991528600344855,1.0,-0.19178349201589323,0.0
2019-07-30,-0.0,-0.0,-0.038026351331072364,-0.26915573696689576,1.0,-0.1934631891713437,0.0
2019-07-31,-0.0,-0.0,-0.03803826316420775,-0.2687417536284035,1.0,-0.19257526688257168,0.0
2019-08-01,-0.0,-0.0,-0.03469177005851804,-0.2709340437313857,1.0,-0.19099929658619813,0.0
2019-08-02,-0.0,-0.0,-0.04159007696331166,-0.26760815960546963,1.0,-0.1852200552940297,0.0
2019-08-05,-0.0,-0.0,-0.03752594561500441,-0.2693565487478908,1.0,-0.18639031164603462,0.0
2019-08-06,-0.0,-0.0,-0.04047100133188038,-0.28129918876377286,1.0,-0.19173023368446543,0.0
2019-08-07,-0.0,-0.0,-0.037436548223350255,-0.2791576021271453,1.0,-0.19416243654822335,0.0
2019-08-08,-0.0,-0.0,-0.03824484555547164,-0.2786798580167661,1.0,-0.19353523147798504,0.0
2019-08-09,-0.0,-0.0,-0.03806514706988641,-0.27169186790039873,1.0,-0.19479425261415784,0.0
2019-08-12,-0.0,-0.0,-0.044361625390718924,-0.27267672517432073,1.0,-0.18572673719644145,0.0
2019-08-13,-0.0,-0.0,-0.04322224062890619,-0.2748452583545429,1.0,-0.18793391665788167,0.0
2019-08-14,-0.0,-0.0,-0.0446347155464198,-0.2916402639753953,1.0,-0.20924841197471525,0.0
2019-08-15,-0.0,-0.0,-0.04263426670622961,-0.2985491855761873,1.0,-0.22051129886152454,0.0
2019-08-16,-0.0,-0.0,-0.04338094719990052,-0.29643906305858214,1.0,-0.2144955468859288,0.0
2019-08-19,-0.0,-0.0,-0.04472496627017974,-0.29538017772125985,1.0,-0.21069118992602703,0.0
2019-08-20,-0.0,-0.0,-0.053063245694124204,-0.2897974342705932,1.0,-0.20460840903111993,0.0
2019-08-21,-0.0,-0.0,-0.04928369419073671,-0.2933222062528011,1.0,-0.20283740553572258,0.0
2019-08-22,-0.0,-0.0,-0.048238339559468636,-0.29311921628198967,1.0,-0.20870212205291958,0.0
2019-08-23,-0.0,-0.0,-0.04831659226190476,-0.2931547619047619,1.0,-0.20862785218253965,0.0
2019-08-26,-0.0,-0.0,-0.049562637396424226,-0.28864394533351784,1.0,-0.19909606604252178,0.0
2019-08-27,-0.0,-0.0,-0.044255844456446265,-0.29039425970218347,1.0,-0.2084407067355914,0.0
2019-08-28,-0.0,-0.0,-0.04377005677610467,-0.29082325351765,1.0,-0.20822019254505061,0.0
2019-08-29,-0.0,-0.0,-0.0470883812694596,-0.2929344307777675,1.0,-0.20131631677918554,0.0
2019-08-30,-0.0,-0.0,-0.04897287656067409,-0.2915769727535518,1.0,-0.19706008979642042,0.0
2019-09-03,-0.0,-0.0,-0.053941652108037905,-0.30786475162721666,1.0,-0.18424266786227794,0.0
2019-09-04,-0.0,-0.0,-0.056238961360889905,-0.3091593592166827,1.0,-0.18389985436742787,0.0
2019-09-05,-0.0,-0.0,-0.06396982350475776,-0.3022616848543177,1.0,-0.18607286443861476,0.0
2019-09-06,-0.0,-0.0,-0.07057438503005144,-0.30824400520478346,1.0,-0.17022430138174607,0.0
2019-09-09,-0.0,-0.0,-0.06978438454265032,-0.3078139289755553,1.0,-0.17246136437617224,0.0
2019-09-10,-0.0,-0.0,-0.07681341329242404,-0.3115925185563975,1.0,-0.16118884911595618,0.0
2019-09-11,-0.0,-0.0,-0.07231773295921372,-0.3111135225634427,1.0,-0.16677259832266264,0.0
2019-09-12,-0.0,-0.0,-0.07401726088101768,-0.3112846495917197,1.0,-0.1641488092471219,0.0
2019-09-13,-0.0,-0.0,-0.07468468189283833,-0.31132046236325883,1.0,-0.16346958381108806,0.0
2019-09-16,-0.0,-0.0,-0.08154386401069019,-0.30993815842630285,1.0,-0.16232636191304886,0.0
2019-09-17,-0.0,-0.0,-0.08206856912059404,-0.3096484550976341,1.0,-0.16172929644416137,0.0
2019-09-18,-0.0,-0.0,-0.08258945897694636,-0.3080183187145851,1.0,-0.16182566172475354,0.0
2019-09-19,-0.0,-0.0,-0.08264334425923911,-0.3047084957979277,1.0,-0.1660944806052227,0.0
2019-09-20,-0.0,-0.0,-0.08363924838227974,-0.3056091338974614,1.0,-0.16625186660029867,0.0
2019-09-23,-0.0,-0.0,-0.08636809109717966,-0.3006549165409206,1.0,-0.1685982297030319,0.0
2019-09-24,-0.0,-0.0,-0.0803303420066255,-0.3048664789959096,1.0,-0.17010124889186118,0.0
2019-09-25,-0.0,-0.0,-0.07989746776448656,-0.30532856920925894,1.0,-0.16827714773963026,0.0
2019-09-26,-0.0,-0.0,-0.08943456786276312,-0.3111668562347112,1.0,-0.1575076736105701,0.0
2019-09-27,-0.0,-0.0,-0.0837204193082669,-0.3225315422760655,1.0,-0.16301550436256354,0.0
2019-09-30,-0.0,-0.0,-0.09415870221327968,-0.31657130281690143,1.0,-0.16120158450704228,0.0
