Date,ANAB,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-19,1.0,-0.9918766453553965,-2.315456938698759,-0.07062805566002256,-1.6035351635953363,-1.5400526513726962,0.0
2018-10-22,1.0,-0.9922550567711858,-2.312429505977893,-0.0724114595082337,-1.6027520866230545,-1.5395894428152492,0.0
2018-10-23,1.0,-0.9918668574440846,-2.31681602530311,-0.06724903983733715,-1.6097597710670986,-1.5449958581218466,0.0
2018-10-24,1.0,-0.9960075329566854,-2.3133709981167607,-0.04903954802259887,-1.6186064030131826,-1.5560075329566854,0.0
2018-10-25,1.0,-0.9078522768017211,-2.180136249551811,-0.02932950878451058,-1.5977052707063464,-1.4560057368232342,0.0
2018-10-26,1.0,-0.8807106598984772,-2.1417089678511,-0.008671742808798646,-1.5905950366610266,-1.4285109983079527,0.0
2018-10-29,1.0,-0.8451847704367301,-2.1536954087346025,-0.0,-1.569778835386338,-1.43015117581187,0.0
2018-10-30,1.0,-0.8575436627621519,-2.1581679175142034,-0.0,-1.573612962053728,-1.4247737953286106,0.0
2018-10-31,1.0,-0.8646940334791972,-2.107591859415156,-0.0,-1.5646315204556505,-1.4089740918246858,0.0
2018-11-01,1.0,-0.8669029747011398,-2.107450653322213,-0.0,-1.5660967472894078,-1.4098554350847927,0.0
2018-11-02,1.0,-0.8683038820091833,-2.1101989703631556,-0.0,-1.5665785445944065,-1.4119243077779322,0.0
2018-11-05,1.0,-0.8640945429266597,-2.119499478623566,-0.0,-1.5657977059436912,-1.4023635731664927,0.0
2018-11-06,1.0,-0.8735312521727038,-2.1272335395953554,-0.0,-1.5595494681220885,-1.3923381770145309,0.0
2018-11-07,1.0,-0.8717521189384465,-2.127692093928025,-0.0,-1.5565513408364595,-1.3914130887869947,0.0
2018-11-08,1.0,-0.8357245829614883,-2.116015651815748,-0.0,-1.531132010709137,-1.3820278712157616,0.0
2018-11-09,1.0,-0.84455205811138,-2.1321342096160496,-0.0,-1.5433414043583535,-1.3979245935662399,0.0
2018-11-12,1.0,-0.8477139671034291,-2.157931419013103,-0.0,-1.5521327014218012,-1.4118344020072484,0.0
2018-11-13,1.0,-0.7925062103229368,-2.1530499585978475,-0.0,-1.5540988131382834,-1.4006348330113165,0.0
2018-11-14,1.0,-0.7930178004691596,-2.1524078929212087,-0.0,-1.5538843659445287,-1.4001655857596247,0.0
2018-11-15,1.0,-0.7923338185346918,-2.162611769598669,-0.0,-1.5607541415401678,-1.415748249809385,0.0
2018-11-16,1.0,-0.7823557925351429,-2.142303164600789,-0.0,-1.5640191122498441,-1.4359808877501556,0.0
2018-11-19,1.0,-0.7727113784180712,-2.169032799496468,-0.0,-1.5936079446115112,-1.4581439261486815,0.0
2018-11-20,1.0,-0.6725817675713291,-2.1571329157967987,-0.0,-1.611830201809325,-1.5174669450243563,0.0
2018-11-21,1.0,-0.6991722890728246,-2.166029074215761,-0.0,-1.6317034151770187,-1.4586492314112818,0.0
2018-11-23,1.0,-0.6988295945381078,-2.175073150341368,-0.0,-1.6322279503971018,-1.460568482652919,0.0
2018-11-26,1.0,-0.6971133733091619,-2.190071119788035,-0.0,-1.6287825965695162,-1.4564914237902664,0.0
2018-11-27,1.0,-0.6785244653609246,-2.1892864558100906,-0.0,-1.6127759706554086,-1.4403072877015708,0.0
2018-11-28,1.0,-0.6760094352712641,-2.2121548494519216,-0.0,-1.6094075204662135,-1.4400582766754546,0.0
2018-11-29,1.0,-0.5888689407540394,-2.202596326474244,-0.0,-1.6311973484325368,-1.4824609860516502,0.0
2018-11-30,1.0,-0.5896125423026453,-2.204434007873472,-0.0,-1.6345051453829684,-1.4780026244906415,0.0
2018-12-03,1.0,-0.5864091065884789,-2.203794411866161,-0.0,-1.6327699206622974,-1.4759572266298724,0.0
2018-12-04,1.0,-0.5619021211701095,-2.2385969776791903,-0.0,-1.6415499792042145,-1.4898793844447527,0.0
2018-12-06,1.0,-0.5405550341868883,-2.099544174822362,-0.0,-1.6407025070384769,-1.4225767529159403,0.0
2018-12-07,1.0,-0.5596015346301407,-2.105404859662112,-0.0,-1.6493235511879922,-1.4165040048462003,0.0
2018-12-10,1.0,-0.48824907934382317,-2.1411449614998324,-0.0,-1.6749246735855372,-1.3914295279544693,0.0
2018-12-11,1.0,-0.4838904146292451,-2.143278183401433,-0.0,-1.6739232366534933,-1.397347444570969,0.0
2018-12-12,1.0,-0.4870987199249379,-2.143355003015883,-0.0,-1.6758930366597413,-1.3956169157563165,0.0
2018-12-13,1.0,-0.4860320225095464,-2.1337844174984926,-0.0,-1.6874120720841426,-1.392041267501842,0.0
2018-12-14,1.0,-0.4933734939759036,-2.113186077643909,-0.0,-1.6957831325301205,-1.3910977242302542,0.0
2018-12-17,1.0,-0.46170226924868574,-2.110667465229254,-0.0,-1.6703267451919879,-1.4119917481865976,0.0
2018-12-18,1.0,-0.4363145416227608,-2.0862750263435195,-0.0,-1.6560853530031614,-1.4072049525816648,0.0
2018-12-19,1.0,-0.4176712147304279,-2.1033249437011525,-0.0,-1.6792290369585374,-1.4232348655451053,0.0
2018-12-20,1.0,-0.41317640870537176,-2.071207837464659,-0.0,-1.68275363271747,-1.4078506147675718,0.0
2018-12-21,1.0,-0.4020100502512563,-2.0702212360503816,-0.0,-1.682046596619461,-1.3718592964824121,0.0
2018-12-24,1.0,-0.3687576716842173,-2.0344983526067573,-0.0,-1.667355772336714,-1.3898184637250466,0.0
2018-12-26,1.0,-0.3709864603481625,-2.0841392649903288,-0.0,-1.6233397807865895,-1.3689232753062541,0.0
2018-12-27,1.0,-0.291516521101814,-1.987540462957308,-0.0,-1.4762719110731084,-1.3522873022659256,0.0
2018-12-28,1.0,-0.28526970954356845,-1.9938369538686844,-0.0,-1.4747986331462044,-1.3481205760312422,0.0
2018-12-31,1.0,-0.28600195264827927,-1.9932877715401514,-0.0,-1.474615572370027,-1.3481205760312422,0.0
2019-01-02,1.0,-0.2829970127415717,-1.9928671584466255,-0.0,-1.4728403340852283,-1.3477412668414313,0.0
2019-01-03,1.0,-0.2958879074017667,-1.9874505025890954,-0.0,-1.4809625342674384,-1.3276880901614379,0.0
2019-01-04,1.0,-0.24351611148056346,-2.002901880176531,-0.0,-1.461278036394414,-1.3378876730548335,0.0
2019-01-07,1.0,-0.21089237298125663,-1.9470116703996228,-0.0,-1.4422963574207237,-1.2938818814098785,0.0
2019-01-08,1.0,-0.21047669553944967,-1.946025573036356,-0.0,-1.4425785162924991,-1.2932649814389252,0.0
2019-01-09,1.0,-0.204776751573622,-1.9256426848638155,-0.0,-1.4447320430613566,-1.307547502794282,0.0
2019-01-10,1.0,-0.20530307484273033,-1.9233347051560938,-0.0,-1.4448233288259158,-1.3058380857193252,0.0
2019-01-11,1.0,-0.22039128915802958,-1.8497146849889368,-0.0,-1.4279725165948527,-1.3246186095260277,0.0
2019-01-14,1.0,-0.24102117783579924,-1.841659413983174,-0.0,-1.4257035102988105,-1.2938207136640556,0.0
2019-01-15,1.0,-0.24066968957098012,-1.8403673991396348,-0.0,-1.4268108359493081,-1.3054296012091617,0.0
2019-01-16,1.0,-0.2270166676345897,-1.8418026598524884,-0.0,-1.420291538416865,-1.31842731865962,0.0
2019-01-17,1.0,-0.22880863910822108,-1.8387134231305153,-0.0,-1.420111472364143,-1.3182187645146308,0.0
2019-01-18,1.0,-0.22973209595517421,-1.8153271464425378,-0.0,-1.4237436526002452,-1.3678865347574856,0.0
2019-01-22,1.0,-0.0,-2.047779922779923,-0.0,-1.6423141891891895,-1.342724420849421,0.0
2019-01-23,1.0,-0.0,-1.995644283121597,-0.0,-1.6621899576527526,-1.3917120387174833,0.0
2019-01-24,1.0,-0.0,-1.9385454976865582,-0.0,-1.6643136789654762,-1.3290425910546921,0.0
2019-01-25,1.0,-0.0,-1.932354740061162,-0.0,-1.8639755351681955,-1.3199388379204893,0.0
2019-01-28,1.0,-0.0,-1.8891744691267363,-0.0,-1.9179364787956674,-1.312465577382045,0.0
2019-01-29,1.0,-0.0,-1.8789245982694684,-0.0,-1.9670580964153275,-1.334487021013597,0.0
2019-01-30,1.0,-0.0,-1.87639416595171,-0.0,-1.9516484863341095,-1.300159333251624,0.0
2019-01-31,1.0,-0.0,-1.8683295724827713,-0.0,-1.9461486857351955,-1.284198328962615,0.0
2019-02-01,1.0,-0.0,-1.8550417624984867,-0.0,-1.957692773272001,-1.239801476818787,0.0
2019-02-04,1.0,-0.0,-1.8306086746697232,-0.0,-1.9449840139952945,-1.2568619171140738,0.0
2019-02-05,1.0,-0.0,-1.8100144613159797,-0.0,-1.9366112316220778,-1.2789226319595084,0.0
2019-02-06,1.0,-0.0,-1.8049251569290197,-0.0,-1.9301062288749398,-1.3007001448575568,0.0
2019-02-07,1.0,-0.0,-1.7971463266545231,-0.0,-1.9238008500303583,-1.3506982392228293,0.0
2019-02-08,1.0,-0.0,-1.8004018754186204,-0.0,-1.9487913292333923,-1.3398282895938625,0.0
2019-02-11,1.0,-0.0,-1.78677908113392,-0.0,-1.9518572825024438,-1.3708455522971652,0.0
2019-02-12,1.0,-0.0,-1.80499755022048,-0.0,-1.9581700146986771,-1.3612812346888779,0.0
2019-02-13,1.0,-0.0,-1.8366057184930664,-0.0,-1.9531844398085654,-1.3459320161983064,0.0
2019-02-14,1.0,-0.0,-1.7858682929834286,-0.0,-2.011519743731904,-1.362841126101152,0.0
2019-02-15,1.0,-0.0,-1.795327045188336,-0.0,-2.00795265396708,-1.3615683373404845,0.0
2019-02-19,1.0,-0.0,-1.7180635400907716,-0.0,-2.0199092284417546,-1.313464447806354,0.0
2019-02-20,1.0,-0.0,-1.7352119519008866,-0.0,-2.033341430827159,-1.3046277177213652,0.0
2019-02-21,1.0,-0.0,-1.7124111536358666,-0.0,-2.042707004434724,-1.3198469108802624,0.0
2019-02-22,1.0,-0.0,-1.67931597075352,-0.0,-2.0653815940540214,-1.2979636231796483,0.0
2019-02-25,1.0,-0.0,-1.6759512106317132,-0.0,-2.0892651253110017,-1.3031737362704048,0.0
2019-02-26,1.0,-0.0,-1.6779774189632148,-0.0,-2.0763627534296467,-1.3158310064343814,0.0
2019-02-27,1.0,-0.0,-1.666140297600972,-0.0,-2.0987549347099907,-1.3085332523534772,0.0
2019-02-28,1.0,-0.0,-1.6717450682852806,-0.0,-2.0993019726858875,-1.2987556904400606,0.0
2019-03-01,1.0,-0.0,-1.6649659863945576,-0.0,-2.098578717201166,-1.3103134110787171,0.0
2019-03-04,1.0,-0.0,-1.665269933807008,-0.0,-2.0917592761280135,-1.3157223537985059,0.0
2019-03-05,1.0,-0.0,-1.6431618722574355,-0.0,-2.129449049244271,-1.3220380302291566,0.0
2019-03-06,1.0,-0.0,-1.6489671931956258,-0.0,-2.112879708383961,-1.313487241798299,0.0
2019-03-07,1.0,-0.0,-1.6610407019254207,-0.0,-2.1085181574457716,-1.3234828174506459,0.0
2019-03-08,1.0,-0.0,-1.6494107484420313,-0.0,-2.18948602455729,-1.331338310606528,0.0
2019-03-11,1.0,-0.0,-1.6389044158747905,-0.0,-2.1654555617663505,-1.4064343829575805,0.0
2019-03-12,1.0,-0.0,-1.5637849732788431,-0.0,-2.213832128261553,-1.509713926438227,0.0
2019-03-13,1.0,-0.0,-1.5741015549390285,-0.0,-2.306600425833925,-1.5713917026904962,0.0
2019-03-14,1.0,-0.0,-1.5691771089006585,-0.0,-2.317659217155406,-1.5722774835292597,0.0
2019-03-15,1.0,-0.0,-1.5354959129819141,-0.0,-2.2963892643367445,-1.604363776790886,0.0
2019-03-18,1.0,-0.0,-1.556658878504673,-0.0,-2.315939771547248,-1.617471443406023,0.0
2019-03-19,1.0,-0.0,-1.5535185899909947,-0.0,-2.2554998070243153,-1.6235044384407566,0.0
2019-03-20,1.0,-0.0,-1.5425305173416004,-0.0,-2.268294258218692,-1.6478718594587611,0.0
2019-03-21,1.0,-0.0,-1.5446190898719736,-0.0,-2.2208137913550514,-1.572506021041957,0.0
2019-03-22,1.0,-0.0,-1.5354582693292371,-0.0,-2.2784818228366617,-1.586405529953917,0.0
2019-03-25,1.0,-0.0,-1.4084684798384552,-0.0,-2.317094718243201,-1.5848425569508424,0.0
2019-03-26,1.0,-0.0,-1.4161794611082867,-0.0,-2.3087824097610574,-1.6298296898830704,0.0
2019-03-27,1.0,-0.0,-1.3916412601626016,-0.0,-2.3296493902439024,-1.630271849593496,0.0
2019-03-28,1.0,-0.0,-1.384522215847517,-0.0,-2.3380506151590486,-1.6521323388793268,0.0
2019-03-29,1.0,-0.0,-1.3832186544342508,-0.0,-2.339385830784914,-1.6484454638124366,0.0
2019-04-01,1.0,-0.0,-1.3761039293485215,-0.0,-2.339178292589274,-1.6843082042749262,0.0
2019-04-02,1.0,-0.0,-1.3994003572339881,-0.0,-2.361061495279408,-1.618652717529982,0.0
2019-04-03,1.0,-0.0,-1.3980551468236198,-0.0,-2.3954961294862773,-1.6039280916128205,0.0
2019-04-04,1.0,-0.0,-1.4003465092402465,-0.0,-2.384625256673511,-1.6318660164271046,0.0
2019-04-05,1.0,-0.0,-1.3786021436364801,-0.0,-2.3912457480264426,-1.648225402734099,0.0
2019-04-08,1.0,-0.0,-1.376401973979363,-0.0,-2.392360443504454,-1.6402614881753508,0.0
2019-04-09,1.0,-0.0,-1.3841775390125353,-0.0,-2.372217958557176,-1.6391020721412126,0.0
2019-04-10,1.0,-0.0,-1.3570653907496013,-0.0,-2.375885167464115,-1.646634768740032,0.0
2019-04-11,1.0,-0.0,-1.3459452561730363,-0.0,-2.3905442480699293,-1.6439099087602882,0.0
2019-04-12,1.0,-0.0,-1.3524212387145653,-0.0,-2.340488667213839,-1.620619988635646,0.0
2019-04-15,1.0,-0.0,-1.3609759180835599,-0.0,-2.3214714619809116,-1.6383288034890335,0.0
2019-04-16,1.0,-0.0,-1.3546981561000253,-0.0,-2.3180727456428394,-1.6420181864107097,0.0
2019-04-17,1.0,-0.0,-1.357891414141414,-0.0,-2.3294823232323227,-1.6257575757575757,0.0
2019-04-18,1.0,-0.0,-1.3876116283488504,-0.0,-2.3259864462600546,-1.6199252644245994,0.0
2019-04-22,1.0,-0.0,-1.38335762722606,-0.0,-2.3278408010647063,-1.6263388047404779,0.0
2019-04-23,1.0,-0.0,-1.4266574411875708,-0.0,-2.2926154233236886,-1.5708265190590012,0.0
2019-04-24,1.0,-0.0,-1.4032531558123469,-0.0,-2.2873202286001377,-1.5895873893110595,0.0
2019-04-25,1.0,-0.0,-1.4056111215952696,-0.0,-2.301880858023526,-1.5830030823425802,0.0
2019-04-26,1.0,-0.0,-1.3743295260932669,-0.004858963841736606,-2.362718495614312,-1.5683725626301508,0.0
2019-04-29,1.0,-0.0,-1.3806696146557171,-0.0010739102969046115,-2.3715729627289956,-1.5637397346809856,0.0
2019-04-30,1.0,-0.0,-1.3780711172866797,-0.0036000757910692855,-2.3725762647634685,-1.5616749826312133,0.0
2019-05-01,1.0,-0.0,-1.4069308192126384,-0.0,-2.4158491527583132,-1.5474582749394827,0.0
2019-05-02,1.0,-0.0,-1.42317492674226,-0.0,-2.387756402089438,-1.559306918078736,0.0
2019-05-03,1.0,-0.0,-1.4446429710931021,-0.0,-2.3808946461617,-1.555739901729309,0.0
2019-05-06,1.0,-0.0,-1.4081970343028067,-0.0,-2.396868834722841,-1.559027556800102,0.0
2019-05-07,1.0,-0.0,-1.4252485342849859,-0.0,-2.3885419321947485,-1.5589472342594952,0.0
2019-05-08,1.0,-0.0,-1.4095731245263956,-0.05418034857287194,-2.2957817630714827,-1.555190704723415,0.0
2019-05-09,1.0,-0.0,-1.4097043500094155,-0.06973824618668005,-2.2778231121712382,-1.519741384721612,0.0
2019-05-10,1.0,-0.0,-1.4090423190592969,-0.07633779789976733,-2.2925863044708548,-1.5101553166069295,0.0
2019-05-13,1.0,-0.0,-1.4093384239844777,-0.08374538398948489,-2.2802778994805033,-1.4856356011766914,0.0
2019-05-14,1.0,-0.0,-1.2835048370201492,-0.24622589192186828,-2.1858401626717607,-1.4462998336311543,0.0
2019-05-15,1.0,-0.0,-1.290845243962543,-0.2754435682602267,-2.198250369640217,-1.396131099063578,0.0
2019-05-16,1.0,-0.0,-1.2950113797133542,-0.29248938918619677,-2.176785384757335,-1.3868487420803346,0.0
2019-05-17,1.0,-0.0,-1.26260826832115,-0.3240985318508508,-2.125744824620677,-1.430370415873211,0.0
2019-05-20,1.0,-0.0,-1.2462462462462462,-0.33265918980204695,-2.1221425507139795,-1.4275295703867132,0.0
2019-05-21,1.0,-0.0,-1.2559392603477835,-0.33645603722752876,-2.1078863580700467,-1.4227283859906932,0.0
2019-05-22,1.0,-0.0,-1.23560877758191,-0.3566348550240107,-2.081393228375175,-1.4050209713695219,0.0
2019-05-23,1.0,-0.0,-1.2081541164354517,-0.364390864481735,-2.100502816986733,-1.3849881868298297,0.0
2019-05-24,1.0,-0.0,-1.121685721235709,-0.4305521770858672,-2.106178545366091,-1.4228289953782536,0.0
2019-05-28,1.0,-0.0,-1.121300516560316,-0.42497721057429355,-2.104770586447888,-1.4260103312063201,0.0
2019-05-29,1.0,-0.0,-1.1414533543612762,-0.43091107606453966,-2.1086376319301223,-1.3847506975615673,0.0
2019-05-30,1.0,-0.0,-1.12911098907804,-0.42729879797425097,-2.125511013484654,-1.4197327475745927,0.0
2019-05-31,1.0,-0.0,-1.1265591724977184,-0.3968360206875571,-2.1040462427745665,-1.4571341648919989,0.0
2019-06-03,1.0,-0.0,-1.131636231708792,-0.42846777119361473,-2.0908816059983066,-1.3956342967710726,0.0
2019-06-04,1.0,-0.0,-1.0793138485446179,-0.41826549518857215,-2.076624230470385,-1.4026657103580182,0.0
2019-06-05,1.0,-0.0,-1.0831126022720583,-0.4587085761375007,-2.092765907351816,-1.2516334098534345,0.0
2019-06-06,1.0,-0.0,-1.0971707546614906,-0.4538556555496736,-2.078230692312217,-1.2527498382448092,0.0
2019-06-07,1.0,-0.0,-1.1407185628742516,-0.43724316073734887,-2.0511917341787016,-1.241458259950687,0.0
2019-06-10,1.0,-0.0,-1.1496967576393748,-0.4804641940751109,-1.9812222999766738,-1.2202006064847213,0.0
2019-06-11,1.0,-0.0,-1.1451061320754716,-0.552063679245283,-1.9972877358490566,-1.2017688679245282,0.0
2019-06-12,1.0,-0.0,-1.1402928672649977,-0.545406235238545,-2.004133207368918,-1.2148086915446386,0.0
2019-06-13,1.0,-0.0,-1.1346854791299235,-0.5491475602586714,-1.988418577307466,-1.2066431510875955,0.0
2019-06-14,1.0,-0.0,-1.0980566417822015,-0.5821187344472094,-2.0501244223249198,-1.1945728166844412,0.0
2019-06-17,1.0,-0.0,-1.0977546063155401,-0.5822027371289769,-2.051721073523313,-1.1927839326974348,0.0
2019-06-18,1.0,-0.0,-1.0437223042836041,-0.5861152141802067,-2.061388478581979,-1.2171344165435745,0.0
2019-06-19,1.0,-0.0,-1.062382408278457,-0.5937793979303857,-2.0560324553151457,-1.167333019755409,0.0
2019-06-20,1.0,-0.0,-1.0936647116892166,-0.5580976714476511,-2.0131235119911737,-1.1419778177806166,0.0
2019-06-21,1.0,-0.0,-1.10211655552334,-0.5559292548564801,-1.9928095100028995,-1.1478689475210206,0.0
2019-06-24,1.0,-0.0,-1.146264196054991,-0.5971906754333532,-2.0323968918111177,-1.2014345487148834,0.0
2019-06-25,1.0,-0.0,-1.1970147442509556,-0.5779989078332625,-2.0620108003155146,-1.2305078575329167,0.0
2019-06-26,1.0,-0.0,-1.1911389327823023,-0.543636805639966,-2.011365017624894,-1.3314087759815243,0.0
2019-06-27,1.0,-0.0,-1.1917666402776934,-0.5645819377626211,-2.0204616040436028,-1.3129529261311736,0.0
2019-06-28,1.0,-0.0,-1.1489710435257694,-0.5685060401869726,-2.0421902507132885,-1.3108723365507193,0.0
2019-07-01,1.0,-0.0,-1.1474514563106795,-0.5682038834951456,-2.0459344660194176,-1.3063106796116504,0.0
2019-07-02,1.0,-0.0,-1.166757791142701,-0.5549480590486604,-2.03341230787923,-1.3198469108802624,0.0
2019-07-03,1.0,-0.0,-1.1673323650447833,-0.5537400145243282,-2.0222101186153476,-1.3085209392398935,0.0
2019-07-05,1.0,-0.0,-1.1920154384272104,-0.5355807502110722,-2.00030153178145,-1.302737908575564,0.0
2019-07-08,1.0,-0.0,-1.191632603991344,-0.5298749699446983,-1.9856936763645108,-1.3038591007453715,0.0
2019-07-09,1.0,-0.0,-1.173211274391713,-0.5345097566851361,-1.9941580342086247,-1.3208263069139967,0.0
2019-07-10,1.0,-0.0,-1.1287587202309357,-0.5237551118595141,-2.032595621842675,-1.3288429155641086,0.0
2019-07-11,1.0,-0.0,-1.1562665411986122,-0.47720990413456454,-1.9471269775921896,-1.300711639122508,0.0
2019-07-12,1.0,-0.0,-1.16114050558495,-0.48059964726631393,-1.953909465020576,-1.2831863609641387,0.0
2019-07-15,1.0,-0.0,-1.1976389052038061,-0.5110419358627981,-1.929225889815576,-1.2354634089040293,0.0
2019-07-16,1.0,-0.0,-1.1827273796917284,-0.5146487822096718,-1.935521826097188,-1.2501470761266031,0.0
2019-07-17,1.0,-0.0,-1.196835517770693,-0.5113354587318456,-1.9522375723225884,-1.2435352461919944,0.0
2019-07-18,1.0,-0.0,-1.1986786219915053,-0.5149834827748938,-1.9594738084001888,-1.225873053327041,0.0
2019-07-19,1.0,-0.0,-1.2053038804559684,-0.5211741775441499,-1.961786072884059,-1.2180615439135314,0.0
2019-07-22,1.0,-0.0,-1.1319746270409963,-0.47709385645483376,-1.9530130388817102,-1.311288617408669,0.0
2019-07-23,1.0,-0.0,-1.1260765129767414,-0.47618489659616847,-1.944519304001406,-1.3117933095084655,0.0
2019-07-24,1.0,-0.0,-1.1297051625684653,-0.49353222235170724,-1.9190071087285865,-1.2845822165248806,0.0
2019-07-25,1.0,-0.0,-1.1181744091279544,-0.49796251018744914,-1.9289789265339388,-1.276283618581907,0.0
2019-07-26,1.0,-0.0,-1.1145335972982415,-0.49458483754512633,-1.9356003260742982,-1.2780365669034586,0.0
2019-07-29,1.0,-0.0,-1.077021524141943,-0.49220477021524145,-1.9375218150087261,-1.3105875509016869,0.0
2019-07-30,1.0,-0.0,-1.0727082363890181,-0.49685900418799445,-1.9318287575616568,-1.3152047463936716,0.0
2019-07-31,1.0,-0.0,-1.1198205023602774,-0.49280261087475963,-1.917827379217903,-1.2973949530858442,0.0
2019-08-01,1.0,-0.0,-1.1382501891844694,-0.5060247977181442,-1.8942895395541066,-1.2824378601781246,0.0
2019-08-02,1.0,-0.0,-1.1116100064143681,-0.559741092775089,-1.8976033587964312,-1.2622893463175695,0.0
2019-08-05,1.0,-0.0,-1.110877806940799,-0.5535724701079032,-1.900554097404491,-1.267599883347915,0.0
2019-08-06,1.0,-0.0,-1.1047354707148522,-0.5627619802877535,-1.7394924662965898,-1.25744873683018,0.0
2019-08-07,1.0,-0.0,-1.1118577075098814,-0.5458498023715415,-1.7280067758328628,-1.2608695652173914,0.0
2019-08-08,1.0,-0.0,-1.1012800992499858,-0.5352732194214178,-1.7310663734280722,-1.2715276602943666,0.0
2019-08-09,1.0,-0.0,-1.0722776718627343,-0.5206908152966244,-1.7053941908713695,-1.3089604126948526,0.0
2019-08-12,1.0,-0.0,-1.0676038982860983,-0.537638624397894,-1.7069004144729474,-1.2888428363391957,0.0
2019-08-13,1.0,-0.0,-1.0509439278670047,-0.5349675965060581,-1.7360383206537053,-1.313496759650606,0.0
2019-08-14,1.0,-0.0,-1.0580605311920939,-0.531529002189904,-1.723061373462856,-1.3024875063170307,0.0
2019-08-15,1.0,-0.0,-1.1359420945487446,-0.5961886451029179,-1.7429880117620449,-1.179710472743723,0.0
2019-08-16,1.0,-0.0,-1.1362735662118553,-0.5938968465153144,-1.735831965124837,-1.1954934042914567,0.0
2019-08-19,1.0,-0.0,-1.0856333238877869,-0.6174553697931425,-1.7789742136582603,-1.1852649475772172,0.0
2019-08-20,1.0,-0.0,-1.1026235440461383,-0.6206038674657922,-1.7732669908402128,-1.1577518941535678,0.0
2019-08-21,1.0,-0.0,-1.0752341920374706,-0.6518735362997657,-1.8688524590163933,-1.2587822014051522,0.0
2019-08-22,1.0,-0.0,-1.0737413219765473,-0.6593547634327052,-1.8620850592147482,-1.2387842016218422,0.0
2019-08-23,1.0,-0.0,-1.0679605991723495,-0.6634609780264615,-1.8571428571428572,-1.2399603660313576,0.0
2019-08-26,1.0,-0.0,-1.044007813397679,-0.6679305986441457,-1.8325864644375502,-1.2005630242445133,0.0
2019-08-27,1.0,-0.0,-1.0339761248852157,-0.6627640036730945,-1.8277662993572081,-1.2147038567493114,0.0
2019-08-28,1.0,-0.0,-1.0252380406103019,-0.6689227945394058,-1.8328553401399563,-1.2089595044166572,0.0
2019-08-29,1.0,-0.0,-1.0072808576506334,-0.6803875480135297,-1.8425729519004759,-1.2027174224617325,0.0
2019-08-30,1.0,-0.0,-0.9898297337447148,-0.6886641526682664,-1.8488172780253682,-1.1863215632499142,0.0
2019-09-03,1.0,-0.0,-1.0110409196972283,-0.723066416254055,-1.795515337772466,-1.161573046497069,0.0
2019-09-04,1.0,-0.0,-0.9946511892568567,-0.7371685444406509,-1.7903721406623418,-1.1680323204734266,0.0
2019-09-05,1.0,-0.0,-1.0196943972835315,-0.746406338426712,-1.770118845500849,-1.1230899830220713,0.0
