Date,BME,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-26,1.0,-0.2235096851694279,-0.3387556934781521,-0.0,-0.5454977726612944,-0.39483958156063864,0.0
2018-10-29,1.0,-0.22120553013825345,-0.33798344958623966,-0.0,-0.5464386609665242,-0.3944598614965374,0.0
2018-10-30,1.0,-0.21994750656167977,-0.3379327584051994,-0.0,-0.5464066991626046,-0.39542557180352456,0.0
2018-10-31,1.0,-0.22477691332554497,-0.32156794511694964,-0.0,-0.5465934229822774,-0.39270711640277395,0.0
2018-11-01,1.0,-0.2363917963578227,-0.31640478629062474,-0.0,-0.5499987509679998,-0.395268666783243,0.0
2018-11-02,1.0,-0.23947793660658795,-0.30050963331261654,-0.0,-0.5539589807333748,-0.3920696084524549,0.0
2018-11-05,1.0,-0.23866686549358784,-0.30261457401332137,-0.0,-0.5539815090963316,-0.3900984193259767,0.0
2018-11-06,1.0,-0.23113751441319497,-0.3020504336491703,-0.0,-0.5671278889055998,-0.40632676592971373,0.0
2018-11-07,1.0,-0.23057845028434,-0.3023774331738357,-0.0,-0.5660996567878347,-0.40614274619836155,0.0
2018-11-08,1.0,-0.23002930788306905,-0.30192129455674954,-0.0,-0.5669948147591493,-0.4059768041882718,0.0
2018-11-09,1.0,-0.2296227643905616,-0.30198887831270976,-0.0,-0.5674314914082461,-0.40584139071188813,0.0
2018-11-12,1.0,-0.22987902419516096,-0.28659268146370726,-0.0,-0.5778094381123775,-0.4052189562087582,0.0
2018-11-13,1.0,-0.2222498508056495,-0.28167893375770836,-0.0,-0.5800179033220608,-0.4026258205689278,0.0
2018-11-14,1.0,-0.22270014917951267,-0.2812779711586275,-0.0,-0.5800099453008453,-0.4023620089507708,0.0
2018-11-15,1.0,-0.2222774491773945,-0.2808787713107013,-0.0,-0.5805457527710125,-0.4015110094935136,0.0
2018-11-16,1.0,-0.21818362381448927,-0.27335021599880827,-0.0,-0.5815333432643129,-0.40967773970902227,0.0
2018-11-19,1.0,-0.22175014907573046,-0.27305704631286026,-0.0,-0.5802027429934407,-0.40961041542436893,0.0
2018-11-20,1.0,-0.1941925120474484,-0.2660323736562461,-0.0,-0.5857901890522674,-0.4252563944149265,0.0
2018-11-21,1.0,-0.1919614147909968,-0.2658669304971556,-0.0,-0.588276032649023,-0.42730645560227554,0.0
2018-11-23,1.0,-0.1906060075532101,-0.2905484831053197,-0.0,-0.5881499637345872,-0.43175849736137856,0.0
2018-11-26,1.0,-0.18887490561288697,-0.3079788572866851,-0.0,-0.5889504153032973,-0.4312106720362447,0.0
2018-11-27,1.0,-0.18345197513535194,-0.3091537998796872,-0.0,-0.586123922197714,-0.42778724684178865,0.0
2018-11-28,1.0,-0.18118326843361388,-0.3214169074236905,-0.0,-0.5830674538374575,-0.42657957543022235,0.0
2018-11-29,1.0,-0.16449170692832593,-0.3145639288738357,-0.0,-0.5813617572346467,-0.42999452109378894,0.0
2018-11-30,1.0,-0.1655870951606853,-0.3193197449043391,-0.0,-0.5886957609103414,-0.4273602600975366,0.0
2018-12-03,1.0,-0.16637460571771895,-0.3196815701196616,-0.0,-0.589295548991138,-0.428027837580734,0.0
2018-12-04,1.0,-0.16471206021354806,-0.3196719261833913,-0.0,-0.5887824760571129,-0.42739616413693077,0.0
2018-12-06,1.0,-0.16240590478052594,-0.2763466614527324,-0.0,-0.594852869293186,-0.41045067944080554,0.0
2018-12-07,1.0,-0.15332662033057445,-0.2812338826534372,-0.0,-0.6005108431367734,-0.42090527298180125,0.0
2018-12-10,1.0,-0.14070266055939967,-0.28091803917746805,-0.0,-0.6022561153883637,-0.41253289153103984,0.0
2018-12-11,1.0,-0.11271404533306939,-0.3031277838265862,-0.0,-0.6085816094229437,-0.45008908245075724,0.0
2018-12-12,1.0,-0.11554960450296314,-0.3041483795779712,-0.0,-0.6115202459768405,-0.4483870167869275,0.0
2018-12-13,1.0,-0.11610226341027106,-0.30733682824417996,-0.0,-0.6106735571070089,-0.45042112847524163,0.0
2018-12-14,1.0,-0.11610626506622927,-0.3086557817043167,-0.0,-0.6098809612564924,-0.4505330649370014,0.0
2018-12-17,1.0,-0.1149573817748068,-0.3082925374617927,-0.0,-0.6113665167366616,-0.45041127208568377,0.0
2018-12-18,1.0,-0.11808127377623259,-0.321971128410551,-0.0,-0.623863149673746,-0.4554455445544554,0.0
2018-12-19,1.0,-0.11868591439296601,-0.32184516161539817,-0.0,-0.6234852492882876,-0.45531957775930265,0.0
2018-12-20,1.0,-0.12039627338757283,-0.34453199188974154,-0.0,-0.6310345712599134,-0.4706003131175731,0.0
2018-12-21,1.0,-0.11863224005582695,-0.3476519087126205,-0.0,-0.6364012302602673,-0.4819208601483549,0.0
2018-12-24,1.0,-0.1167213623091036,-0.347192433913021,-0.0,-0.6380526628595055,-0.482079640300783,0.0
2018-12-26,1.0,-0.11830099632931305,-0.39352385946512847,-0.0,-0.6263765076035658,-0.48366544310435233,0.0
2018-12-27,1.0,-0.09529267919914412,-0.3743186102195731,-0.0,-0.5882367925008916,-0.4894034336950431,0.0
2018-12-28,1.0,-0.10160805334030591,-0.3824290756961694,-0.0,-0.6132566348542293,-0.517453261864296,0.0
2018-12-31,1.0,-0.10639696985638382,-0.3778210321426692,-0.0,-0.6205218580672313,-0.5255931400915356,0.0
2019-01-02,1.0,-0.10642216317188034,-0.377963113999316,-0.0,-0.6209581941119209,-0.5256123549685602,0.0
2019-01-03,1.0,-0.09398516163222045,-0.3873343932167462,-0.0,-0.6182829888712241,-0.5500794912559619,0.0
2019-01-04,1.0,-0.0911329397124626,-0.3873811856284254,-0.0,-0.6184966506923667,-0.5506632423416029,0.0
2019-01-07,1.0,-0.0814441864711867,-0.3703858294419951,-0.0,-0.6170923225419351,-0.5397959982260715,0.0
2019-01-08,1.0,-0.08174443777876314,-0.3698322856621195,-0.0,-0.6171783301598894,-0.5395550223010511,0.0
2019-01-09,1.0,-0.08111840733791954,-0.3662705857827809,-0.0,-0.6169220346049614,-0.5414842609964562,0.0
2019-01-10,1.0,-0.07901344353193493,-0.372338756080975,-0.0,-0.617905529110216,-0.5462154103677355,0.0
2019-01-11,1.0,-0.07732094097878597,-0.36541692921655117,-0.0,-0.6250525099768957,-0.5577084646082756,0.0
2019-01-14,1.0,-0.08118827484765707,-0.3659119562933389,-0.0,-0.6242120193317924,-0.5552899768859003,0.0
2019-01-15,1.0,-0.08161925026926209,-0.36498804739012797,-0.0,-0.6236898100717156,-0.5566501168991514,0.0
2019-01-16,1.0,-0.09627238815841689,-0.3655652265932961,-0.0,-0.6403873118336464,-0.5433477076113125,0.0
2019-01-17,1.0,-0.10101358522606665,-0.3592390150711102,-0.0,-0.6456166419019317,-0.5474686902992996,0.0
2019-01-18,1.0,-0.10251347457174877,-0.3582368322749346,-0.0,-0.645658786488073,-0.5618496184428198,0.0
2019-01-22,1.0,-0.0,-0.3115157348733991,-0.0,-0.7969573006069356,-0.5652255287291784,0.0
2019-01-23,1.0,-0.0,-0.2902931875435493,-0.0,-0.8050865626842472,-0.5845795143913812,0.0
2019-01-24,1.0,-0.0,-0.28139422560910166,-0.0,-0.8225287109584629,-0.5793442095094987,0.0
2019-01-25,1.0,-0.0,-0.2043823401478904,-0.0,-0.9408438451500652,-0.5733471074380165,0.0
2019-01-28,1.0,-0.0,-0.18348349165736683,-0.0,-0.9703040365823785,-0.568115626446011,0.0
2019-01-29,1.0,-0.0,-0.17591025711010425,-0.0,-0.9789016867732956,-0.5745946831158907,0.0
2019-01-30,1.0,-0.0,-0.17047891350964975,-0.0,-0.9796832902622752,-0.5990542695331831,0.0
2019-01-31,1.0,-0.0,-0.1735319172322827,-0.0,-0.944107059437773,-0.6302932043637163,0.0
2019-02-01,1.0,-0.0,-0.1728843402663145,-0.0,-0.950286123032904,-0.6279850335644326,0.0
2019-02-04,1.0,-0.0,-0.1683007435968053,-0.0,-0.9466262737537869,-0.6391352244560727,0.0
2019-02-05,1.0,-0.0,-0.172776889574949,-0.0,-0.9468824080710072,-0.6368046750096478,0.0
2019-02-06,1.0,-0.0,-0.16950980121098178,-0.0,-0.9392297271143797,-0.6560590560977633,0.0
2019-02-07,1.0,-0.0,-0.16402658543339796,-0.0,-0.9323733037939629,-0.6729160897258378,0.0
2019-02-08,1.0,-0.0,-0.154988554519569,-0.0,-0.9375244263301883,-0.6990676120819608,0.0
2019-02-11,1.0,-0.0,-0.15567274959540153,-0.0,-0.9347898878285619,-0.6998716446230259,0.0
2019-02-12,1.0,-0.0,-0.15278244317545628,-0.0,-0.945386854775501,-0.7010973015339828,0.0
2019-02-13,1.0,-0.0,-0.16160174613834788,-0.0,-0.9408439668681442,-0.6958809044101186,0.0
2019-02-14,1.0,-0.0,-0.14593442347067567,-0.0,-0.9560205312315934,-0.7028861526379266,0.0
2019-02-15,1.0,-0.0,-0.17564164237810917,-0.0,-0.9535074563513398,-0.7005857551147457,0.0
2019-02-19,1.0,-0.0,-0.16093352192362095,-0.0,-0.968854314002829,-0.6990664780763791,0.0
2019-02-20,1.0,-0.0,-0.1648441926345609,-0.0,-0.9746458923512749,-0.693342776203966,0.0
2019-02-21,1.0,-0.0,-0.16517009885845396,-0.0,-0.9754411806362066,-0.6920091776902813,0.0
2019-02-22,1.0,-0.0,-0.16417910447761194,-0.0,-0.9772579229091732,-0.6907020872865275,0.0
2019-02-25,1.0,-0.0,-0.16281315684826453,-0.0,-0.9833551099244447,-0.6942566607964552,0.0
2019-02-26,1.0,-0.0,-0.16478773250035494,-0.0,-0.9786454635808604,-0.6962941928155615,0.0
2019-02-27,1.0,-0.0,-0.1735753506500896,-0.0,-0.980426185666733,-0.6910296167743036,0.0
2019-02-28,1.0,-0.0,-0.1749501850270424,-0.0,-0.980529461998292,-0.6910902362653003,0.0
2019-03-01,1.0,-0.0,-0.17521987874647768,-0.0,-0.9811288532149263,-0.6899780832835226,0.0
2019-03-04,1.0,-0.0,-0.1830141833851774,-0.0,-0.9839331069318797,-0.6868525441625525,0.0
2019-03-05,1.0,-0.0,-0.18126948711347576,-0.0,-0.9891587287965903,-0.6900655053062159,0.0
2019-03-06,1.0,-0.0,-0.18275812687956466,-0.0,-0.9865673779178002,-0.6947730201918946,0.0
2019-03-07,1.0,-0.0,-0.17883222129950457,-0.0,-0.9897769250594198,-0.6950259156381546,0.0
2019-03-08,1.0,-0.0,-0.16213564213564216,-0.0,-1.0255988455988456,-0.6982683982683983,0.0
2019-03-11,1.0,-0.0,-0.16355017884665715,-0.0,-1.0252130165469509,-0.7193416116555675,0.0
2019-03-12,1.0,-0.0,-0.1303056152013413,-0.0,-1.044003882695532,-0.7671265111627495,0.0
2019-03-13,1.0,-0.0,-0.1447706910316686,-0.0,-1.0463349004997191,-0.7657825482716816,0.0
2019-03-14,1.0,-0.0,-0.1439575033200531,-0.0,-1.0474546259406818,-0.7597462003836506,0.0
2019-03-15,1.0,-0.0,-0.13444108761329307,-0.0,-1.0562466678514306,-0.7712220839997631,0.0
2019-03-18,1.0,-0.0,-0.14067615022915303,-0.0,-1.0583001011844533,-0.7770370811261235,0.0
2019-03-19,1.0,-0.0,-0.1378422863983241,-0.0,-1.0676642226544966,-0.7871315277569952,0.0
2019-03-20,1.0,-0.0,-0.1390496177484635,-0.0,-1.0677559586268925,-0.7912157097886373,0.0
2019-03-21,1.0,-0.0,-0.14030512843569223,-0.0,-1.0861133591103918,-0.7709138866408896,0.0
2019-03-22,1.0,-0.0,-0.1383229550813131,-0.0,-1.1261108760050782,-0.7583580194667795,0.0
2019-03-25,1.0,-0.0,-0.06525256156749955,-0.0,-1.1660075498831564,-0.7647252681406913,0.0
2019-03-26,1.0,-0.0,-0.06542365733907647,-0.0,-1.1665110394891411,-0.7802042230187656,0.0
2019-03-27,1.0,-0.0,-0.05507657060171229,-0.0,-1.180694561678524,-0.7787893404075726,0.0
2019-03-28,1.0,-0.0,-0.05434388593523441,-0.0,-1.1769574673755439,-0.7894816336394395,0.0
2019-03-29,1.0,-0.0,-0.05230890036543746,-0.0,-1.177675092869439,-0.7901603696656699,0.0
2019-04-01,1.0,-0.0,-0.05532557788185526,-0.0,-1.1767940776552348,-0.7894848164375283,0.0
2019-04-02,1.0,-0.0,-0.06850182410227032,-0.0,-1.191877468568155,-0.7546657822534447,0.0
2019-04-03,1.0,-0.0,-0.06994271932469098,-0.0,-1.1871872173650888,-0.7576424479951763,0.0
2019-04-04,1.0,-0.0,-0.06628782153976363,-0.0,-1.2002841338451773,-0.7560982982196293,0.0
2019-04-05,1.0,-0.0,-0.06021687768825346,-0.0,-1.2003695401950687,-0.7684315744835526,0.0
2019-04-08,1.0,-0.0,-0.05978738225762486,-0.0,-1.200684495865766,-0.7682708907532483,0.0
2019-04-09,1.0,-0.0,-0.05456424597987659,-0.0,-1.2243365656442837,-0.7608900507645073,0.0
2019-04-10,1.0,-0.0,-0.043833535844471444,-0.0,-1.2386087484811665,-0.755224787363305,0.0
2019-04-11,1.0,-0.0,-0.027825928291214306,-0.0,-1.2604385244655292,-0.7528206063923607,0.0
2019-04-12,1.0,-0.0,-0.03156450137236962,-0.0,-1.2666971637694417,-0.7514486123818237,0.0
2019-04-15,1.0,-0.0,-0.030677096064531898,-0.0,-1.2717245172329503,-0.7530860425323881,0.0
2019-04-16,1.0,-0.0,-0.03202346757929475,-0.0,-1.270366069791603,-0.7532848499663876,0.0
2019-04-17,1.0,-0.0,-0.030672373154695447,-0.0,-1.3462039449199852,-0.7245068850018609,0.0
2019-04-18,1.0,-0.0,-0.03325062034739454,-0.0,-1.3413461538461537,-0.7271712158808933,0.0
2019-04-22,1.0,-0.0,-0.03615769984752777,-0.0,-1.3436226156766344,-0.7318978124902761,0.0
2019-04-23,1.0,-0.0,-0.0355663521131147,-0.0,-1.3389703821358498,-0.7398548693512722,0.0
2019-04-24,1.0,-0.0,-0.03477016856378678,-0.0,-1.333426634322324,-0.7418361634633327,0.0
2019-04-25,1.0,-0.0,-0.029964180034262575,-0.0,-1.3415667341535586,-0.7432487151534029,0.0
2019-04-26,1.0,-0.0,-0.020713104782106872,-0.0,-1.3581745016689022,-0.7405558848301462,0.0
2019-04-29,1.0,-0.0,-0.017193048028405905,-0.0,-1.355136111630225,-0.7423534541830187,0.0
2019-04-30,1.0,-0.0,-0.015043917024855167,-0.0,-1.3557279013268546,-0.7439107954899395,0.0
2019-05-01,1.0,-0.0,-0.008484621623307756,-0.0,-1.3612826751512883,-0.7495788882650197,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-1.3572791243158717,-0.7701954652071932,0.0
2019-05-03,1.0,-0.0,-0.0017198786703774352,-0.0,-1.356390131023484,-0.7689421182651115,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-1.360780132948702,-0.7748024582967515,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-1.3577987401673508,-0.7761133222601775,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-1.328887230668781,-0.7802754718154401,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-1.3393112451047429,-0.7687884627338843,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-1.3406931246506428,-0.7647040556487176,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-1.3376716158290365,-0.7684972355097223,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-1.3273621139960055,-0.7453064986941158,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-1.3463100880162493,-0.7311811411337478,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-1.3485464400098546,-0.731029810298103,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-1.331738929177596,-0.7542045980558556,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-1.3321403227299373,-0.7532319274320447,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-1.3308481468930033,-0.749992297975908,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-1.3339593017886278,-0.7445740849059508,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-1.340613368605617,-0.7354271124919253,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-1.3382425135002456,-0.729995090819833,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-1.3393443125709201,-0.7274818290551108,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-1.3393348413523263,-0.7174298465488782,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-1.337865501542974,-0.7175287970912646,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-1.3224424047170384,-0.7168865114582701,0.0
2019-06-03,1.0,-0.0,-0.0,-0.009705802316088653,-1.3291204305626947,-0.6847579596649835,0.0
2019-06-04,1.0,-0.0,-0.0,-0.027048885693745504,-1.313922837287323,-0.6544751976994967,0.0
2019-06-05,1.0,-0.0,-0.0,-0.044650528873218576,-1.3047020829012475,-0.6135225622944506,0.0
2019-06-06,1.0,-0.0,-0.0,-0.039242980689491766,-1.3016822651344628,-0.6208091458358014,0.0
2019-06-07,1.0,-0.0,-0.0,-0.04869678411881305,-1.2852282476849797,-0.6245673204934765,0.0
2019-06-10,1.0,-0.0,-0.0,-0.04324563996452853,-1.286550399054094,-0.6261602128288501,0.0
2019-06-11,1.0,-0.0,-0.0,-0.06224988883948422,-1.280035571365051,-0.6219949607232844,0.0
2019-06-12,1.0,-0.0,-0.0,-0.06474265904174939,-1.2771045068002014,-0.6212035912175176,0.0
2019-06-13,1.0,-0.0,-0.0,-0.08651226158038147,-1.2598921928681435,-0.6153299372112309,0.0
2019-06-14,1.0,-0.0,-0.0,-0.09337715013174645,-1.2615685229594102,-0.605619208337034,0.0
2019-06-17,1.0,-0.0,-0.0,-0.09374537489269749,-1.2638605215641003,-0.6024627771364295,0.0
2019-06-18,1.0,-0.0,-0.0,-0.09436978272452785,-1.263098691610917,-0.6026582203540346,0.0
2019-06-19,1.0,-0.0,-0.0,-0.1109572085347165,-1.2422197335848166,-0.5938936696923258,0.0
2019-06-20,1.0,-0.0,-0.0,-0.11400247831474597,-1.2408095828170176,-0.5955626364548298,0.0
2019-06-21,1.0,-0.0,-0.0,-0.11526773860451395,-1.2360525151202244,-0.598967399321434,0.0
2019-06-24,1.0,-0.0,-0.0,-0.11539939123496556,-1.2325423328112532,-0.6071987942906114,0.0
2019-06-25,1.0,-0.0,-0.0,-0.11507092198581562,-1.2344562647754138,-0.6055555555555555,0.0
2019-06-26,1.0,-0.0,-0.0,-0.10330773774365032,-1.2089781453041937,-0.6410513880685174,0.0
2019-06-27,1.0,-0.0,-0.0,-0.11410487711099938,-1.2121794682204015,-0.6313329981367011,0.0
2019-06-28,1.0,-0.0,-0.0,-0.11737435776294809,-1.207937164117404,-0.627502509891927,0.0
2019-07-01,1.0,-0.0,-0.0,-0.11927931115829206,-1.205649917433357,-0.6238794527011088,0.0
2019-07-02,1.0,-0.0,-0.0,-0.11842260153031195,-1.2009417304296646,-0.6235138316656857,0.0
2019-07-03,1.0,-0.0,-0.0,-0.11487182505812756,-1.1980751684963356,-0.630191011566648,0.0
2019-07-05,1.0,-0.0,-0.0,-0.11053388512224471,-1.1918346981303747,-0.6326788177629068,0.0
2019-07-08,1.0,-0.0,-0.0,-0.10897511152852783,-1.1911540267668466,-0.6348321202160131,0.0
2019-07-09,1.0,-0.0,-0.0,-0.10812555001466706,-1.1903784100909358,-0.6349075975359343,0.0
2019-07-10,1.0,-0.0,-0.0,-0.10960269755167862,-1.1859258173288374,-0.6365928749450227,0.0
2019-07-11,1.0,-0.0,-0.0,-0.12110909197491061,-1.185298083123278,-0.6246262969693417,0.0
2019-07-12,1.0,-0.0,-0.0,-0.12011941696423344,-1.1750570742843762,-0.6317098870221858,0.0
2019-07-15,1.0,-0.0,-0.0,-0.1436431749004917,-1.1736420042144697,-0.6094298759072817,0.0
2019-07-16,1.0,-0.0,-0.0,-0.14389437011447143,-1.1719998828936968,-0.6117633281611383,0.0
2019-07-17,1.0,-0.0,-0.0,-0.14624551997435822,-1.1591246831201376,-0.6084676126926776,0.0
2019-07-18,1.0,-0.0,-0.0,-0.14671207754781243,-1.160189794195558,-0.6040520478560825,0.0
2019-07-19,1.0,-0.0,-0.0,-0.1521688500727802,-1.1548471615720524,-0.6041630276564773,0.0
2019-07-22,1.0,-0.0,-0.0,-0.14293202865629914,-1.1530374512202224,-0.6162560428679597,0.0
2019-07-23,1.0,-0.0,-0.0,-0.14266989018671172,-1.1528647577990736,-0.6172846698319303,0.0
2019-07-24,1.0,-0.0,-0.0,-0.1449482016063322,-1.1508846467233151,-0.6141892678384355,0.0
2019-07-25,1.0,-0.0,-0.0,-0.15030095083015907,-1.1603326451687943,-0.5971038934604984,0.0
2019-07-26,1.0,-0.0,-0.0,-0.149119748997734,-1.1624832955667885,-0.5935157747951891,0.0
2019-07-29,1.0,-0.0,-0.0,-0.14698879145130378,-1.155874324873686,-0.600905975956792,0.0
2019-07-30,1.0,-0.0,-0.0,-0.15013942140118508,-1.1503717904031603,-0.6041303590101081,0.0
2019-07-31,1.0,-0.0,-0.0,-0.15033970152720516,-1.149526740607398,-0.603565414319726,0.0
2019-08-01,1.0,-0.0,-0.0,-0.1556128359592215,-1.141768999073216,-0.5988183503243745,0.0
2019-08-02,1.0,-0.0,-0.0,-0.170095783777527,-1.1295251323899644,-0.5941487976386839,0.0
2019-08-05,1.0,-0.0,-0.0,-0.1660598705501618,-1.135488904299584,-0.587956541840037,0.0
2019-08-06,1.0,-0.0,-0.0,-0.17876968392432308,-1.0617707035232808,-0.591678939617084,0.0
2019-08-07,1.0,-0.0,-0.0,-0.16794173277249247,-1.0501369166925445,-0.6049459390791294,0.0
2019-08-08,1.0,-0.0,-0.0,-0.16849206797267544,-1.0498786202224355,-0.6044148365607181,0.0
2019-08-09,1.0,-0.0,-0.0,-0.16241886081996232,-1.0387782055244892,-0.6088178267344816,0.0
2019-08-12,1.0,-0.0,-0.0,-0.16441655929639795,-1.0464679849868355,-0.590078987171587,0.0
2019-08-13,1.0,-0.0,-0.0,-0.16007717257577453,-1.045828207135667,-0.5902024382060171,0.0
2019-08-14,1.0,-0.0,-0.0,-0.16210649372338354,-1.029392935675119,-0.5919225095332201,0.0
2019-08-15,1.0,-0.0,-0.0,-0.16847885476997052,-0.9990711397661459,-0.5644191891596547,0.0
2019-08-16,1.0,-0.0,-0.0,-0.17012788282872446,-0.9972674609246912,-0.5651437315553612,0.0
2019-08-19,1.0,-0.0,-0.0,-0.17090295542371958,-0.9982855276764817,-0.5521689435584826,0.0
2019-08-20,1.0,-0.0,-0.0,-0.17942668076912646,-0.98858243158951,-0.544002386570119,0.0
2019-08-21,1.0,-0.0,-0.0,-0.2063255864289386,-0.9700224561023782,-0.5292064608641541,0.0
2019-08-22,1.0,-0.0,-0.0,-0.2060858285590747,-0.9716517133282888,-0.5246730083234245,0.0
2019-08-23,1.0,-0.0,-0.0,-0.2042124542124542,-0.9695916828269768,-0.5195809092867917,0.0
2019-08-26,1.0,-0.0,-0.0,-0.20270270270270271,-0.957993496455035,-0.5046910816141585,0.0
2019-08-27,1.0,-0.0,-0.0,-0.2034758576705376,-0.9504397969758975,-0.5034413116845154,0.0
2019-08-28,1.0,-0.0,-0.0,-0.2077746209606755,-0.9532673057008576,-0.4942513475478612,0.0
2019-08-29,1.0,-0.0,-0.0,-0.21271238105335702,-0.9544358151986642,-0.4834468682906142,0.0
2019-08-30,1.0,-0.0,-0.0,-0.21639681994664695,-0.9490504741026385,-0.4757666200047543,0.0
2019-09-03,1.0,-0.0,-0.0,-0.2255422578003223,-0.9448363319331061,-0.47155953607566514,0.0
2019-09-04,1.0,-0.0,-0.0,-0.22813879125815914,-0.9439496842049628,-0.470574244866679,0.0
2019-09-05,1.0,-0.0,-0.0,-0.23026627998945423,-0.9462694437121012,-0.45989981544951225,0.0
2019-09-06,1.0,-0.0,-0.0,-0.23957264282518878,-0.9571327070340253,-0.43480434725401956,0.0
2019-09-09,1.0,-0.0,-0.0,-0.23972440634286166,-0.9556367843900386,-0.4343492781444763,0.0
2019-09-10,1.0,-0.0,-0.0,-0.23824797560206123,-0.9593017141655275,-0.4315385424334841,0.0
2019-09-11,1.0,-0.0,-0.0,-0.23952064334708678,-0.9588972694541537,-0.4296339123807521,0.0
2019-09-12,1.0,-0.0,-0.0,-0.23595446814078241,-0.9537354441973048,-0.42705743817872566,0.0
2019-09-13,1.0,-0.0,-0.0,-0.23080144479924616,-0.9538292414803958,-0.43275925247343344,0.0
2019-09-16,1.0,-0.0,-0.0,-0.22806879761250295,-0.9553915023953506,-0.4344092777297835,0.0
2019-09-17,1.0,-0.0,-0.0,-0.22406986168849846,-0.9594216539859336,-0.4310926347164484,0.0
