Date,DX,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-02-13,1.0,-0.0,-0.4669791305018709,-0.0,-0.1743046715272152,-0.28750530417004205,0.0
2019-02-14,1.0,-0.0,-0.4446570418043717,-0.0,-0.19477783575887592,-0.2932683945033919,0.0
2019-02-15,1.0,-0.0,-0.4470178830352828,-0.0,-0.19381343644272597,-0.2924697921701305,0.0
2019-02-19,1.0,-0.0,-0.4375652173913044,-0.0,-0.20359420289855074,-0.2911884057971015,0.0
2019-02-20,1.0,-0.0,-0.429794784755439,-0.0,-0.20932340688165404,-0.2895965128838142,0.0
2019-02-21,1.0,-0.0,-0.42324908354235,-0.0,-0.21234806096855105,-0.29378738182519776,0.0
2019-02-22,1.0,-0.0,-0.4272802605461448,-0.0,-0.2088030679693974,-0.29103312713187257,0.0
2019-02-25,1.0,-0.0,-0.42614998067259374,-0.0,-0.21308465403942792,-0.29350599149594125,0.0
2019-02-26,1.0,-0.0,-0.42094198426168794,-0.0,-0.2162282055238389,-0.2915445147353803,0.0
2019-02-27,1.0,-0.0,-0.41726743513628123,-0.0,-0.22705192952696712,-0.283280003084159,0.0
2019-02-28,1.0,-0.0,-0.41503872384695417,-0.0,-0.22411667244634534,-0.28740415366238975,0.0
2019-03-01,1.0,-0.0,-0.41096970163026764,-0.0,-0.22710319901568748,-0.28441248846508765,0.0
2019-03-04,1.0,-0.0,-0.40536861278880265,-0.0,-0.23200076694468413,-0.27999233055315886,0.0
2019-03-05,1.0,-0.0,-0.4078376406436005,-0.0,-0.22959947774663034,-0.2826120348680926,0.0
2019-03-06,1.0,-0.0,-0.4041610738255034,-0.0,-0.2321955896452541,-0.2811888782358581,0.0
2019-03-07,1.0,-0.0,-0.3996439100968717,-0.0,-0.2381781981085117,-0.2766588811884979,0.0
2019-03-08,1.0,-0.0,-0.3970619380427039,-0.0,-0.2510444945031672,-0.27722905716321067,0.0
2019-03-11,1.0,-0.0,-0.39578735431912343,-0.0,-0.25252642583343016,-0.28764471289735544,0.0
2019-03-12,1.0,-0.0,-0.3843997586186759,-0.0,-0.2591345311557104,-0.30306982538786476,0.0
2019-03-13,1.0,-0.0,-0.3936729390155735,-0.0,-0.2622662524180785,-0.2980440432225414,0.0
2019-03-14,1.0,-0.0,-0.3932209343168247,-0.0,-0.2635717909690512,-0.29457908909963704,0.0
2019-03-15,1.0,-0.0,-0.39268854121961694,-0.0,-0.26458195154305336,-0.2934922554718895,0.0
2019-03-18,1.0,-0.0,-0.40063636720744783,-0.0,-0.2704364222021448,-0.29302352987390495,0.0
2019-03-19,1.0,-0.0,-0.40169734031085236,-0.0,-0.2686932831579153,-0.2895670410223241,0.0
2019-03-20,1.0,-0.0,-0.4074357465175593,-0.0,-0.26217382774180886,-0.2923288208750245,0.0
2019-03-21,1.0,-0.0,-0.4073972387825541,-0.0,-0.27170928773140884,-0.2819854094759962,0.0
2019-03-22,1.0,-0.0,-0.4035731911953411,-0.0,-0.2886783140854802,-0.28186753528773073,0.0
2019-03-25,1.0,-0.0,-0.37381731277791924,-0.0,-0.3017884777370761,-0.28329644067464593,0.0
2019-03-26,1.0,-0.0,-0.37448826956384823,-0.0,-0.29875216501338375,-0.2949535506219493,0.0
2019-03-27,1.0,-0.0,-0.3794828367174114,-0.0,-0.2952123993146503,-0.2947003564606022,0.0
2019-03-28,1.0,-0.0,-0.37675875931107866,-0.0,-0.28928388444409414,-0.30455602412012767,0.0
2019-03-29,1.0,-0.0,-0.37884133961483113,-0.0,-0.2892905718397035,-0.30304941751591724,0.0
2019-04-01,1.0,-0.0,-0.3795076146137457,-0.0,-0.2890396906809753,-0.304130829322181,0.0
2019-04-02,1.0,-0.0,-0.3871482305677544,-0.0,-0.3013647373914414,-0.28080505720868865,0.0
2019-04-03,1.0,-0.0,-0.3868909284279356,-0.0,-0.3001536219324852,-0.2824674045771458,0.0
2019-04-04,1.0,-0.0,-0.3872539389414954,-0.0,-0.302424266237083,-0.27486149856587166,0.0
2019-04-05,1.0,-0.0,-0.3840056644965875,-0.0,-0.3067088881458607,-0.27612454025136196,0.0
2019-04-08,1.0,-0.0,-0.38916381917442366,-0.0,-0.3048780487804878,-0.26974588586465575,0.0
2019-04-09,1.0,-0.0,-0.37976105985332387,-0.0,-0.32521094550902924,-0.26646163551770363,0.0
2019-04-10,1.0,-0.0,-0.3772811477671357,-0.0,-0.32694809033936384,-0.26654447991801666,0.0
2019-04-11,1.0,-0.0,-0.36888056759952703,-0.0,-0.3352581789515176,-0.2666929444225463,0.0
2019-04-12,1.0,-0.0,-0.369802847970378,-0.0,-0.3326965119256297,-0.2670513855789494,0.0
2019-04-15,1.0,-0.0,-0.37100175400563645,-0.0,-0.3298515992983977,-0.2699394966595061,0.0
2019-04-16,1.0,-0.0,-0.37254554057251005,-0.0,-0.3291144231527482,-0.26979339168835265,0.0
2019-04-17,1.0,-0.0,-0.3994826311899482,-0.0,-0.2973703660481581,-0.24812307931691752,0.0
2019-04-18,1.0,-0.0,-0.3971671167932851,-0.0,-0.2873491751996425,-0.2584763052052772,0.0
2019-04-22,1.0,-0.0,-0.3953001801662179,-0.0,-0.28491446947829285,-0.25705651019973264,0.0
2019-04-23,1.0,-0.0,-0.39452677374871326,-0.0,-0.29692932196476773,-0.2507817507331948,0.0
2019-04-24,1.0,-0.0,-0.3885965251712263,-0.0,-0.2866540262353442,-0.25950934489029914,0.0
2019-04-25,1.0,-0.0,-0.39721031291830755,-0.0,-0.2929171435777058,-0.24984965177410906,0.0
2019-04-26,1.0,-0.0,-0.3999143818956627,-0.0,-0.2833764666965033,-0.26257515907454615,0.0
2019-04-29,1.0,-0.0,-0.3985920149355322,-0.0,-0.2825693782695786,-0.2635693588222711,0.0
2019-04-30,1.0,-0.0,-0.39270152505446626,-0.0,-0.2860838779956427,-0.26643713040771866,0.0
2019-05-01,1.0,-0.0,-0.3883729532932266,-0.0,-0.294550551953741,-0.2640032708369838,0.0
2019-05-02,1.0,-0.0,-0.39035778906204405,-0.0,-0.2820872001400806,-0.2731181540496897,0.0
2019-05-03,1.0,-0.0,-0.3793548892194472,-0.0,-0.2959954591716903,-0.28190323338291706,0.0
2019-05-06,1.0,-0.0,-0.36106004302757677,-0.0,-0.3042831996870722,-0.2904557011539214,0.0
2019-05-07,1.0,-0.0,-0.3604826251051098,-0.0,-0.30455443221151024,-0.2904941627393081,0.0
2019-05-08,1.0,-0.0,-0.356057943852251,-0.0,-0.3028581468900082,-0.29337003631252195,0.0
2019-05-09,1.0,-0.0,-0.355250571032544,-0.0,-0.3065615055736681,-0.2904164145012983,0.0
2019-05-10,1.0,-0.0,-0.3575631234413965,-0.0,-0.3021352867830424,-0.28855595386533667,0.0
2019-05-13,1.0,-0.0,-0.3581028437865213,-0.0,-0.30009738994935725,-0.2895792754187768,0.0
2019-05-14,1.0,-0.0,-0.33161173011451567,-0.0,-0.3113780563293098,-0.29141519653358094,0.0
2019-05-15,1.0,-0.0,-0.33354626403406895,-0.0,-0.3188346883468835,-0.2833333333333334,0.0
2019-05-16,1.0,-0.0,-0.33440383834084625,-0.0,-0.3156377565826385,-0.28460600901545785,0.0
2019-05-17,1.0,-0.0,-0.3304452326956252,-0.0,-0.31755538756759905,-0.2903219553798143,0.0
2019-05-20,1.0,-0.0,-0.3376277123674224,-0.0,-0.31742726476598226,-0.291038240731731,0.0
2019-05-21,1.0,-0.0,-0.3393205018312164,-0.0,-0.31736538611392506,-0.2914361411984727,0.0
2019-05-22,1.0,-0.0,-0.3380062001598783,-0.0,-0.3183528631870382,-0.29337674745072045,0.0
2019-05-23,1.0,-0.0,-0.3377677212967659,-0.0,-0.3169156946124137,-0.29592712519018455,0.0
2019-05-24,1.0,-0.0,-0.3240365901128844,-0.0,-0.3206111327364733,-0.3016348773841962,0.0
2019-05-28,1.0,-0.0,-0.3245383612554239,-0.0,-0.32062732278715,-0.3006245986807542,0.0
2019-05-29,1.0,-0.0,-0.32172639390684504,-0.0,-0.3225075676203496,-0.30871985157699444,0.0
2019-05-30,1.0,-0.0,-0.32094219416681274,-0.0,-0.31914976523077526,-0.30820036238237186,0.0
2019-05-31,1.0,-0.0,-0.3234757711842802,-0.0,-0.3081991645912184,-0.3293785421528445,0.0
2019-06-03,1.0,-0.0,-0.328619975782196,-0.0,-0.31307370805827894,-0.31135502519432834,0.0
2019-06-04,1.0,-0.0,-0.3274294485771638,-0.0,-0.2867910418388633,-0.35374109497382605,0.0
2019-06-05,1.0,-0.0,-0.3208511302244846,-0.0,-0.3015037154057691,-0.328008893569715,0.0
2019-06-06,1.0,-0.0,-0.32365557852045396,-0.0,-0.2870958936161916,-0.3390983894240144,0.0
2019-06-07,1.0,-0.0,-0.3175257329244712,-0.0,-0.29373620578526927,-0.3419012090079885,0.0
2019-06-10,1.0,-0.0,-0.3200374678011084,-0.0,-0.2836429630786043,-0.3477870579970338,0.0
2019-06-11,1.0,-0.0,-0.3236501544356258,-0.0,-0.2852171873167299,-0.3460139969503851,0.0
2019-06-12,1.0,-0.0,-0.3260763352811273,-0.0,-0.28214348531337335,-0.34610799507514317,0.0
2019-06-13,1.0,-0.0,-0.3341691316186409,-0.0,-0.2916413641795138,-0.3330917353914866,0.0
2019-06-14,1.0,-0.0,-0.3295170365739294,-0.0,-0.2914387308533917,-0.332760237574242,0.0
2019-06-17,1.0,-0.0,-0.32035166040100255,-0.0,-0.3047070802005013,-0.3329808897243108,0.0
2019-06-18,1.0,-0.0,-0.2950855377791858,-0.0,-0.3266077934421036,-0.3583478536353556,0.0
2019-06-19,1.0,-0.0,-0.2832204427417603,-0.0,-0.3347025020241316,-0.35683959003929777,0.0
2019-06-20,1.0,-0.0,-0.2854995351781158,-0.0,-0.33376189251735666,-0.3587040370275135,0.0
2019-06-21,1.0,-0.0,-0.28993649726008425,-0.0,-0.3273853093038438,-0.3609566954835902,0.0
2019-06-24,1.0,-0.0,-0.27801027390467875,-0.0,-0.3296773041908804,-0.37569170352446496,0.0
2019-06-25,1.0,-0.0,-0.26030446361143134,-0.0,-0.34593982272745344,-0.38111610159386305,0.0
2019-06-26,1.0,-0.0,-0.25678658791241576,-0.0,-0.33426804287731443,-0.39766919237117915,0.0
2019-06-27,1.0,-0.0,-0.2628138493523109,-0.0,-0.3591675995522149,-0.3770590116743963,0.0
2019-06-28,1.0,-0.0,-0.25054967019788127,-0.0,-0.3703777733359984,-0.3778932640415751,0.0
2019-07-01,1.0,-0.0,-0.2549062800384492,-0.0,-0.36534764498558153,-0.3823293816084588,0.0
2019-07-02,1.0,-0.0,-0.26090872698158524,-0.0,-0.3573058446757406,-0.38336669335468376,0.0
2019-07-03,1.0,-0.0,-0.26716364073584226,-0.0,-0.3492044407037794,-0.38755961684902407,0.0
2019-07-05,1.0,-0.0,-0.252332145573928,-0.0,-0.357989350202186,-0.3915001801657525,0.0
2019-07-08,1.0,-0.0,-0.2536231884057971,-0.0,-0.3567339258547522,-0.3913844182880935,0.0
2019-07-09,1.0,-0.0,-0.25254121978549704,-0.0,-0.35641107731711225,-0.3920281735232912,0.0
2019-07-10,1.0,-0.0,-0.24690221199079174,-0.0,-0.36230607546792115,-0.39261335201681513,0.0
2019-07-11,1.0,-0.0,-0.2454274094997696,-0.0,-0.3662479716329107,-0.39163010597592,0.0
2019-07-12,1.0,-0.0,-0.23948291411965125,-0.0,-0.3728229281491131,-0.3919230383805993,0.0
2019-07-15,1.0,-0.0,-0.2568956192536506,-0.0,-0.3703503395228652,-0.37581876089177335,0.0
2019-07-16,1.0,-0.0,-0.2557407295991015,-0.0,-0.3809437859735676,-0.3688105408820167,0.0
2019-07-17,1.0,-0.0,-0.2505546782865937,-0.0,-0.3749625217373923,-0.3733234723860161,0.0
2019-07-18,1.0,-0.0,-0.25361841448563616,-0.0,-0.37489768621109587,-0.3678704757341638,0.0
2019-07-19,1.0,-0.0,-0.25630076028176324,-0.0,-0.3701434757448167,-0.36902600123720397,0.0
2019-07-22,1.0,-0.0,-0.23302321882951654,-0.0,-0.3667302798982188,-0.3881599872773536,0.0
2019-07-23,1.0,-0.0,-0.23595929885925515,-0.0,-0.3684566159227315,-0.3829444731507612,0.0
2019-07-24,1.0,-0.0,-0.23631055234463447,-0.0,-0.36878587459532464,-0.3810403384377048,0.0
2019-07-25,1.0,-0.0,-0.2227101132525333,-0.0,-0.39103914166501097,-0.3731372938605206,0.0
2019-07-26,1.0,-0.0,-0.22468083411340595,-0.0,-0.3910852635981597,-0.37592861837519165,0.0
2019-07-29,1.0,-0.0,-0.21953453184415378,-0.0,-0.38949610782615623,-0.3818511218618726,0.0
2019-07-30,1.0,-0.0,-0.217322019043066,-0.0,-0.3902035775467113,-0.38440699573722165,0.0
2019-07-31,1.0,-0.0,-0.21574960127591705,-0.0,-0.39134768740031894,-0.3865430622009569,0.0
2019-08-01,1.0,-0.0,-0.2054369566104739,-0.0,-0.4227927670517164,-0.4126699048940773,0.0
2019-08-02,1.0,-0.0,-0.20007339898464735,-0.0,-0.43183069300874666,-0.4069565926560238,0.0
2019-08-05,1.0,-0.0,-0.2006565532990784,-0.0,-0.43252997308539276,-0.40579887448005875,0.0
2019-08-06,1.0,-0.0,-0.2022338019066085,-0.0,-0.4110518662142511,-0.4064469219583131,0.0
2019-08-07,1.0,-0.0,-0.20565241106240278,-0.0,-0.39593139532534694,-0.41857740247671765,0.0
2019-08-08,1.0,-0.0,-0.207095809593082,-0.0,-0.39536105386511494,-0.4180102638703681,0.0
2019-08-09,1.0,-0.0,-0.20774939837003784,-0.0,-0.39778357499646105,-0.4167323909482497,0.0
2019-08-12,1.0,-0.0,-0.20843124544202252,-0.0,-0.3968681630337898,-0.4204683575074953,0.0
2019-08-13,1.0,-0.0,-0.20464984520750287,-0.0,-0.3963294955585682,-0.42243175977823194,0.0
2019-08-14,1.0,-0.0,-0.2109327741259023,-0.0,-0.38583296366495945,-0.41960721054966327,0.0
2019-08-15,1.0,-0.0,-0.2021494790384773,-0.0,-0.4053244728853885,-0.44357617523997045,0.0
2019-08-16,1.0,-0.0,-0.19949121943213524,-0.0,-0.40770146069259805,-0.44434186771705236,0.0
2019-08-19,1.0,-0.0,-0.19956531545385578,-0.0,-0.40745525004613403,-0.44337823706710955,0.0
2019-08-20,1.0,-0.0,-0.20035646241779853,-0.0,-0.4065925060946879,-0.44170610288242884,0.0
2019-08-21,1.0,-0.0,-0.20862220586130029,-0.0,-0.4126429024275518,-0.4238705851074708,0.0
2019-08-22,1.0,-0.0,-0.2111216027588472,-0.0,-0.4207036702520732,-0.4208884144839478,0.0
2019-08-23,1.0,-0.0,-0.2107477882464027,-0.0,-0.4201818666995094,-0.4217418970790484,0.0
2019-08-26,1.0,-0.0,-0.20717472346146795,-0.0,-0.4166921306198945,-0.4132494041434945,0.0
2019-08-27,1.0,-0.0,-0.20485065516399448,-0.0,-0.4130788638398307,-0.4167412712623098,0.0
2019-08-28,1.0,-0.0,-0.21290059195754235,-0.0,-0.4042865890998163,-0.4240457236170647,0.0
2019-08-29,1.0,-0.0,-0.20227221643270193,-0.0,-0.4216677905147224,-0.4194200944032367,0.0
2019-08-30,1.0,-0.0,-0.19606003752345216,-0.0,-0.42954156130190063,-0.41371645321804384,0.0
2019-09-03,1.0,-0.0,-0.203259494961857,-0.0,-0.431566923673153,-0.4049076000489536,0.0
2019-09-04,1.0,-0.0,-0.1900767409584456,-0.0,-0.436382561841783,-0.41452363458241487,0.0
2019-09-05,1.0,-0.0,-0.19084887394272904,-0.0,-0.4359523081626414,-0.41131152552736167,0.0
2019-09-06,1.0,-0.0,-0.18997109002809562,-0.0,-0.4397369599739403,-0.4061851052567287,0.0
2019-09-09,1.0,-0.0,-0.19592709500050912,-0.0,-0.44042358211994703,-0.4001018226249873,0.0
2019-09-10,1.0,-0.0,-0.19936321332353663,-0.0,-0.4210547799820394,-0.4205649440770675,0.0
2019-09-11,1.0,-0.0,-0.20910430653348616,-0.0,-0.39761748812837727,-0.4401097101686589,0.0
2019-09-12,1.0,-0.0,-0.219425713758685,-0.0,-0.39292082556209135,-0.4372117808612244,0.0
2019-09-13,1.0,-0.0,-0.21931874077717656,-0.0,-0.3920929660600098,-0.4381046073126742,0.0
2019-09-16,1.0,-0.0,-0.21912922269596588,-0.0,-0.3917062971466055,-0.4389963922597573,0.0
2019-09-17,1.0,-0.0,-0.21304740777257417,-0.0,-0.3954892777914715,-0.44552625092432835,0.0
2019-09-18,1.0,-0.0,-0.2115353004027287,-0.0,-0.39196186405851896,-0.4512410618887154,0.0
2019-09-19,1.0,-0.0,-0.21441189762129742,-0.0,-0.38730947783575037,-0.4524259479889898,0.0
2019-09-20,1.0,-0.0,-0.20529529898766344,-0.0,-0.386532234927661,-0.45743678019590966,0.0
2019-09-23,1.0,-0.0,-0.20551203707501128,-0.0,-0.3873190337530246,-0.45777796005413607,0.0
