Date,EBS,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-17,1.0,-0.11295873403878935,-0.9225499340645201,-0.0,-0.657939596667846,-0.5229487633077097,0.0
2019-01-18,1.0,-0.11454017551300036,-0.9196163507650147,-0.0,-0.6758555443186637,-0.5523113561478484,0.0
2019-01-22,1.0,-0.0,-1.06051892249215,-0.0,-0.783275491654272,-0.4614443893571311,0.0
2019-01-23,1.0,-0.0,-1.043811101905551,-0.0,-0.7902568351284175,-0.47993371996685996,0.0
2019-01-24,1.0,-0.0,-1.0366532017747168,-0.0,-0.7992185947950466,-0.475167207469704,0.0
2019-01-25,1.0,-0.0,-1.0606283915053258,-0.0,-0.8919742748040463,-0.3970322234876398,0.0
2019-01-28,1.0,-0.0,-1.0315197751455532,-0.0,-0.9276249749046375,-0.3869035668875058,0.0
2019-01-29,1.0,-0.0,-1.0437888609604444,-0.0,-0.9016735017859504,-0.36185341976451907,0.0
2019-01-30,1.0,-0.0,-1.041625306068427,-0.0,-0.9002382370458606,-0.3670174045397393,0.0
2019-01-31,1.0,-0.0,-1.0483593543265415,-0.0,-0.8705014554114846,-0.38889256417041546,0.0
2019-02-01,1.0,-0.0,-1.0506043299242929,-0.0,-0.8855425687342277,-0.3843471908620003,0.0
2019-02-04,1.0,-0.0,-1.0456883108265038,-0.0,-0.8855967351272437,-0.38667507216563257,0.0
2019-02-05,1.0,-0.0,-1.0355452589773293,-0.0,-0.88204534171769,-0.39202382922389545,0.0
2019-02-06,1.0,-0.0,-1.0160586835844567,-0.0,-0.8839214908802538,-0.4042426645519429,0.0
2019-02-07,1.0,-0.0,-1.0122612201731773,-0.0,-0.8805274638112235,-0.4121224139070659,0.0
2019-02-08,1.0,-0.0,-0.986327219757664,-0.0,-0.8807190624379262,-0.4435211547374694,0.0
2019-02-11,1.0,-0.0,-0.9933520754092938,-0.0,-0.8863568711757897,-0.4276831486687614,0.0
2019-02-12,1.0,-0.0,-1.018419567886894,-0.0,-0.8821147655238791,-0.41830672729083007,0.0
2019-02-13,1.0,-0.0,-1.0331332294119597,-0.0,-0.8743325262843687,-0.4091738250804285,0.0
2019-02-14,1.0,-0.0,-1.018805861049274,-0.0,-0.8849719241120376,-0.4188125062298568,0.0
2019-02-15,1.0,-0.0,-1.0332734411392828,-0.0,-0.8798828774871899,-0.41422106874292947,0.0
2019-02-19,1.0,-0.0,-1.0248529753796058,-0.0,-0.8857693457819715,-0.411967970229591,0.0
2019-02-20,1.0,-0.0,-1.0437367162592988,-0.0,-0.8762951647183846,-0.40090329436769395,0.0
2019-02-21,1.0,-0.0,-1.0373533614702068,-0.0,-0.8811604798777043,-0.4047389584925725,0.0
2019-02-22,1.0,-0.0,-1.0451462765957447,-0.0,-0.8685505319148935,-0.4107712765957447,0.0
2019-02-25,1.0,-0.0,-1.0358729416480177,-0.0,-0.880924546578042,-0.4233274324459735,0.0
2019-02-26,1.0,-0.0,-1.047750445872733,-0.0,-0.897668001480634,-0.41969243194131306,0.0
2019-02-27,1.0,-0.0,-1.0795578231292517,-0.0,-0.9057142857142858,-0.4160884353741497,0.0
2019-02-28,1.0,-0.0,-1.0823945819010994,-0.0,-0.9078718987169452,-0.4130619746111698,0.0
2019-03-01,1.0,-0.0,-1.0773779182383525,-0.0,-0.9113399259183743,-0.40952186767254567,0.0
2019-03-04,1.0,-0.0,-1.0844314631164245,-0.0,-0.8978399673957342,-0.4140062491509306,0.0
2019-03-05,1.0,-0.0,-1.078676219720232,-0.0,-0.9066530194472875,-0.4264414875469123,0.0
2019-03-06,1.0,-0.0,-1.0807912863492926,-0.0,-0.9003766414441313,-0.41199823555359505,0.0
2019-03-07,1.0,-0.0,-1.0492836093892897,-0.0,-0.9327642854723437,-0.4051417538868001,0.0
2019-03-08,1.0,-0.0,-1.0472631722631722,-0.0,-0.9688779688779688,-0.39636227136227137,0.0
2019-03-11,1.0,-0.0,-1.0405242698407238,-0.0,-0.9629846227940418,-0.4365475248546562,0.0
2019-03-12,1.0,-0.0,-1.0183467038716427,-0.0,-0.9860830136030694,-0.48353679804673877,0.0
2019-03-13,1.0,-0.0,-1.0424115835309944,-0.0,-0.9945834955924524,-0.5031684780684674,0.0
2019-03-14,1.0,-0.0,-1.0815687718652183,-0.0,-1.0358313386116735,-0.5651261277849383,0.0
2019-03-15,1.0,-0.0,-1.081675004632203,-0.0,-1.0366129331109877,-0.5875115805076895,0.0
2019-03-18,1.0,-0.0,-1.096606622318559,-0.0,-1.0455938410942522,-0.594999626279991,0.0
2019-03-19,1.0,-0.0,-1.0929107276819205,-0.0,-1.0538634658664665,-0.6041635408852213,0.0
2019-03-20,1.0,-0.0,-1.0983908564553726,-0.0,-1.0520715843296489,-0.6092187382509963,0.0
2019-03-21,1.0,-0.0,-1.0999811924017304,-0.0,-1.0577017114914427,-0.6038367500470191,0.0
2019-03-22,1.0,-0.0,-1.0945807964300571,-0.0,-1.0847483265892675,-0.6023900465151457,0.0
2019-03-25,1.0,-0.0,-0.9937809081372696,-0.0,-1.1383935261501574,-0.6142664468754683,0.0
2019-03-26,1.0,-0.0,-1.0075182317119014,-0.0,-1.1423577174648523,-0.6092399067739268,0.0
2019-03-27,1.0,-0.0,-1.0117421968787514,-0.0,-1.1379051620648257,-0.6018532412965185,0.0
2019-03-28,1.0,-0.0,-1.0093886134895598,-0.0,-1.1362100045065344,-0.6098092233738921,0.0
2019-03-29,1.0,-0.0,-1.0055903650620943,-0.0,-1.1367200690353807,-0.609612426368514,0.0
2019-04-01,1.0,-0.0,-1.007399616872629,-0.0,-1.1352214250835742,-0.613529654809751,0.0
2019-04-02,1.0,-0.0,-1.0223013493253374,-0.0,-1.1553973013493253,-0.5703898050974513,0.0
2019-04-03,1.0,-0.0,-1.0219978227410937,-0.0,-1.1705394346634632,-0.5613198693644655,0.0
2019-04-04,1.0,-0.0,-1.0209601081812034,-0.0,-1.1701600180302005,-0.5651716625347457,0.0
2019-04-05,1.0,-0.0,-1.0134071479682145,-0.0,-1.1710164576507363,-0.5816668549693067,0.0
2019-04-08,1.0,-0.0,-1.0151355421686747,-0.0,-1.1714231927710843,-0.5784638554216868,0.0
2019-04-09,1.0,-0.0,-1.003359758399396,-0.0,-1.2057002642506605,-0.5659871649679123,0.0
2019-04-10,1.0,-0.0,-0.9674681224993457,-0.0,-1.1907415024492392,-0.5810492465318027,0.0
2019-04-11,1.0,-0.0,-0.962798008907519,-0.0,-1.2104869194206371,-0.5693701111568547,0.0
2019-04-12,1.0,-0.0,-0.9628354354579138,-0.0,-1.209289269808002,-0.570530334219095,0.0
2019-04-15,1.0,-0.0,-0.9672690461907618,-0.0,-1.2008473305338931,-0.5810962807438511,0.0
2019-04-16,1.0,-0.0,-0.9716716004046914,-0.0,-1.198598568591449,-0.5769101060441414,0.0
2019-04-17,1.0,-0.0,-0.9706201986134534,-0.0,-1.2057710324152147,-0.57103241521454,0.0
2019-04-18,1.0,-0.0,-0.9815023262794538,-0.0,-1.2077892841062585,-0.5627720246135375,0.0
2019-04-22,1.0,-0.0,-0.9668342462669768,-0.0,-1.2123883844826293,-0.5725219479252646,0.0
2019-04-23,1.0,-0.0,-0.9901245651442037,-0.0,-1.200501253132832,-0.550069202857891,0.0
2019-04-24,1.0,-0.0,-0.9734757919904363,-0.0,-1.2020696353855351,-0.5602585176329946,0.0
2019-04-25,1.0,-0.0,-0.9817358434073131,-0.0,-1.2111231707773495,-0.5497960253003481,0.0
2019-04-26,1.0,-0.0,-0.9672629092136348,-0.0,-1.2414594817564781,-0.5411932350845614,0.0
2019-04-29,1.0,-0.0,-0.9512514988009592,-0.0,-1.237185251798561,-0.5586031175059951,0.0
2019-04-30,1.0,-0.0,-0.9563997005988024,-0.0,-1.2389595808383234,-0.5471556886227545,0.0
2019-05-01,1.0,-0.0,-0.9844365272829553,-0.0,-1.2267016688543033,-0.5390961935120945,0.0
2019-05-02,1.0,-0.0,-0.983810382390504,-0.0,-1.2065584854631508,-0.5659229208924949,0.0
2019-05-03,1.0,-0.0,-0.9895183710271245,-0.0,-1.2045983920655194,-0.5627394995867457,0.0
2019-05-06,1.0,-0.0,-0.8403188790916778,-0.0,-1.427467085396787,-0.7584249305471675,0.0
2019-05-07,1.0,-0.0,-0.8580606060606061,-0.0,-1.4234747474747476,-0.7588282828282829,0.0
2019-05-08,1.0,-0.0,-0.8464225487834257,-0.027704167670440857,-1.371035091945716,-0.7699751064000642,0.0
2019-05-09,1.0,-0.0,-0.8435543425911062,-0.029338577620805908,-1.3730935944774443,-0.7674987959544068,0.0
2019-05-10,1.0,-0.0,-0.8448517909430027,-0.03393365689302475,-1.3701817014961293,-0.7621435161044483,0.0
2019-05-13,1.0,-0.0,-0.853501389280393,-0.01574517778762131,-1.3813474006362503,-0.7763057222244595,0.0
2019-05-14,1.0,-0.0,-0.7712936882611973,-0.09719522354901416,-1.3317332487007576,-0.7669298210814456,0.0
2019-05-15,1.0,-0.0,-0.7556340263450246,-0.1215283288366926,-1.3394699254086655,-0.7509919060466593,0.0
2019-05-16,1.0,-0.0,-0.7544800731116144,-0.11944212659434975,-1.3475583104859539,-0.7520165295823896,0.0
2019-05-17,1.0,-0.0,-0.7451456310679612,-0.12649212159796275,-1.330335826834315,-0.7770173484004457,0.0
2019-05-20,1.0,-0.0,-0.7424206254476008,-0.13014243654014482,-1.3290363650831543,-0.7770748786504337,0.0
2019-05-21,1.0,-0.0,-0.739398520168669,-0.12721775797597265,-1.3344737051475852,-0.7769910096268597,0.0
2019-05-22,1.0,-0.0,-0.7333625044751183,-0.13337841600700107,-1.3345797366641474,-0.7765623135367358,0.0
2019-05-23,1.0,-0.0,-0.7305077332909228,-0.13422925529800006,-1.3358912170490238,-0.775356844658264,0.0
2019-05-24,1.0,-0.0,-0.6926889223693601,-0.15787804297835223,-1.3296328602014114,-0.7845531678693204,0.0
2019-05-28,1.0,-0.0,-0.6822900158478605,-0.1565768621236133,-1.3316957210776543,-0.7914025356576863,0.0
2019-05-29,1.0,-0.0,-0.6820784143404272,-0.1559600426422395,-1.3309511588423422,-0.7793658941051053,0.0
2019-05-30,1.0,-0.0,-0.6860506180105944,-0.14161271336080045,-1.3261526388071414,-0.7701000588581518,0.0
2019-05-31,1.0,-0.0,-0.696284647139768,-0.12848437192844506,-1.325850206408492,-0.7809317869078042,0.0
2019-06-03,1.0,-0.0,-0.7134827134827134,-0.13398013398013395,-1.2794332794332792,-0.723107723107723,0.0
2019-06-04,1.0,-0.0,-0.7222399235303488,-0.07766448940576708,-1.2836944400191173,-0.8991954755456427,0.0
2019-06-05,1.0,-0.0,-0.7001023944549466,-0.10113421550094519,-1.2646502835538753,-0.8723613736609958,0.0
2019-06-06,1.0,-0.0,-0.7084825821688644,-0.10501869710686872,-1.2558945089549303,-0.8667978744341664,0.0
2019-06-07,1.0,-0.0,-0.7382322794291571,-0.09867539225735236,-1.2430418670661514,-0.8623354096034062,0.0
2019-06-10,1.0,-0.0,-0.7350964579380139,-0.0976043643263757,-1.2585388994307398,-0.861954459203036,0.0
2019-06-11,1.0,-0.0,-0.7313635456178877,-0.12832900778598524,-1.2799760431223797,-0.8531443401876622,0.0
2019-06-12,1.0,-0.0,-0.7284802552852014,-0.13159154367770243,-1.279816513761468,-0.8489429597128042,0.0
2019-06-13,1.0,-0.0,-0.745129351644842,-0.14791600127754712,-1.2653704886617696,-0.833958799105717,0.0
2019-06-14,1.0,-0.0,-0.7385566188197766,-0.16535087719298244,-1.2662679425837318,-0.8170653907496012,0.0
2019-06-17,1.0,-0.0,-0.7488204718112755,-0.16453418632546982,-1.261815273890444,-0.8232706917233107,0.0
2019-06-18,1.0,-0.0,-0.7725720255555109,-0.15192670872342992,-1.28147225459075,-0.8121911037891268,0.0
2019-06-19,1.0,-0.0,-0.7568142587611899,-0.16390349644735258,-1.2767853558668862,-0.8167877644414114,0.0
2019-06-20,1.0,-0.0,-0.7613458214414922,-0.15677131486915624,-1.2815050046227439,-0.8201551634039475,0.0
2019-06-21,1.0,-0.0,-0.7669805650170306,-0.15447806050891605,-1.2618312963334002,-0.8239230615107193,0.0
2019-06-24,1.0,-0.0,-0.7350543478260869,-0.1638027493606138,-1.2330962276214834,-0.8641703964194373,0.0
2019-06-25,1.0,-0.0,-0.7339460539460541,-0.16431568431568433,-1.2333666333666333,-0.8643756243756244,0.0
2019-06-26,1.0,-0.0,-0.7323088063724503,-0.14076517681136097,-1.2026390956269861,-0.9472583175765378,0.0
2019-06-27,1.0,-0.0,-0.7355594940787883,-0.15185692419237895,-1.2087730605010876,-0.9318456456940304,0.0
2019-06-28,1.0,-0.0,-0.7447503123614526,-0.15041715368183467,-1.2034581435653542,-0.9318044415783322,0.0
2019-07-01,1.0,-0.0,-0.7316896593331457,-0.15822708442263606,-1.2106744962393918,-0.921449543498371,0.0
2019-07-02,1.0,-0.0,-0.7542049240269765,-0.14365808076704314,-1.2169497034208174,-0.9479158202648899,0.0
2019-07-03,1.0,-0.0,-0.7508940182054616,-0.14657834850455137,-1.2189938231469442,-0.9472529258777633,0.0
2019-07-05,1.0,-0.0,-0.7485686441710319,-0.14593738579607748,-1.2166727575425347,-0.9493645186177773,0.0
2019-07-08,1.0,-0.0,-0.737646771037182,-0.15504729288975866,-1.2303489889106327,-0.9539302022178734,0.0
2019-07-09,1.0,-0.0,-0.7426410466067048,-0.15134914145543743,-1.2392886345053147,-0.9549877350776778,0.0
2019-07-10,1.0,-0.0,-0.7412043855342825,-0.15238913434789722,-1.2439044346260841,-0.9534855179185077,0.0
2019-07-11,1.0,-0.0,-0.7382404716092849,-0.15982314651819707,-1.245343267695583,-0.9503827731608466,0.0
2019-07-12,1.0,-0.0,-0.7410922479034567,-0.16318265493966047,-1.2533033340151358,-0.933237880957251,0.0
2019-07-15,1.0,-0.0,-0.7401768172888016,-0.17387033398821217,-1.268009168303864,-0.9109364767518009,0.0
2019-07-16,1.0,-0.0,-0.7349279161205766,-0.18164318479685454,-1.2679390563564876,-0.9112057667103539,0.0
2019-07-17,1.0,-0.0,-0.7309800392670157,-0.18275523560209422,-1.2641115837696335,-0.912467277486911,0.0
2019-07-18,1.0,-0.0,-0.7303885480572597,-0.17877300613496933,-1.269243353783231,-0.9115337423312884,0.0
2019-07-19,1.0,-0.0,-0.7290365011509372,-0.1896169023347583,-1.265455442288721,-0.9263811246300558,0.0
2019-07-22,1.0,-0.0,-0.7462674356771792,-0.19053462592547143,-1.242442835521741,-0.9112365525422342,0.0
2019-07-23,1.0,-0.0,-0.7675386687344407,-0.1852426233522426,-1.2278904623923603,-0.9005019793494675,0.0
2019-07-24,1.0,-0.0,-0.7677756033920417,-0.19267775603392043,-1.2232550554468362,-0.8932648401826484,0.0
2019-07-25,1.0,-0.0,-0.7645668649661804,-0.19472740607937414,-1.2235351642082959,-0.8918181077336811,0.0
2019-07-26,1.0,-0.0,-0.7509212391172302,-0.18578659647701962,-1.2189512046973072,-0.8937436728082607,0.0
2019-07-29,1.0,-0.0,-0.7678259810884299,-0.1881417150277992,-1.2215819163183312,-0.8807678259810885,0.0
2019-07-30,1.0,-0.0,-0.7774051476827346,-0.19043193664390481,-1.2003313265182431,-0.8723988848034264,0.0
2019-07-31,1.0,-0.0,-0.8167867843550085,-0.1869382136205361,-1.1897724512106242,-0.8554133937970686,0.0
2019-08-01,1.0,-0.0,-0.832504548211037,-0.18811400848999396,-1.1787750151607035,-0.8434606832423692,0.0
2019-08-02,1.0,-0.0,-0.8182514718928946,-0.21784014839906443,-1.1774336640051617,-0.8190579885474636,0.0
2019-08-05,1.0,-0.0,-0.8106556714366562,-0.2046244643867734,-1.2037755679521385,-0.8233082706766918,0.0
2019-08-06,1.0,-0.0,-0.8097908216018452,-0.20528115803706354,-1.1440388133301518,-0.8177046051061798,0.0
2019-08-07,1.0,-0.0,-0.8118044515103339,-0.20139109697933227,-1.1440779014308426,-0.8172893481717012,0.0
2019-08-08,1.0,-0.0,-0.8073390848010179,-0.19894247207092597,-1.147775613246929,-0.8216117361746115,0.0
2019-08-09,1.0,-0.0,-0.7737028630589734,-0.19006092462071436,-1.1413212280492173,-0.8769163381515549,0.0
2019-08-12,1.0,-0.0,-0.7687661434532088,-0.21192131929266841,-1.1413073713490962,-0.8518180011921319,0.0
2019-08-13,1.0,-0.0,-0.7705502515548865,-0.2063938517608842,-1.1406330467852475,-0.8439171255397536,0.0
2019-08-14,1.0,-0.0,-0.7792156553302296,-0.20429259054683183,-1.1270022883295194,-0.8348851889844551,0.0
2019-08-15,1.0,-0.0,-0.8135152948474392,-0.21982708486798744,-1.0894428720970808,-0.7542356453301283,0.0
2019-08-16,1.0,-0.0,-0.8050482726532513,-0.22488464968399832,-1.0926679849559926,-0.7547206389825909,0.0
2019-08-19,1.0,-0.0,-0.7923204441188944,-0.23458884305485947,-1.092139249778326,-0.7361116465553799,0.0
2019-08-20,1.0,-0.0,-0.7944126349767513,-0.2429005110863467,-1.0812742573876954,-0.7241670829650694,0.0
2019-08-21,1.0,-0.0,-0.7943278764122665,-0.2232726154792099,-1.0930366612866036,-0.7322650065329337,0.0
2019-08-22,1.0,-0.0,-0.7973514012935017,-0.22112719433323066,-1.1093701878657223,-0.7218586387434556,0.0
2019-08-23,1.0,-0.0,-0.8040452203337691,-0.2201030531415827,-1.1090133046220103,-0.712066446204722,0.0
2019-08-26,1.0,-0.0,-0.784597875569044,-0.21896813353566008,-1.0977617602427923,-0.692298937784522,0.0
2019-08-27,1.0,-0.0,-0.7807280027271694,-0.21181015870610959,-1.0932919207605771,-0.7019052308624673,0.0
2019-08-28,1.0,-0.0,-0.7686660359508042,-0.22274361400189216,-1.1018732261116366,-0.6910122989593189,0.0
2019-08-29,1.0,-0.0,-0.7548433479642803,-0.2326698955653095,-1.1117375510821856,-0.6845769638262449,0.0
2019-08-30,1.0,-0.0,-0.7369723381467667,-0.22147948443328286,-1.0856815747682536,-0.6490379288695203,0.0
