Date,HON,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-02-01,1.0,-0.0,-0.06049613346076983,-0.0,-0.6397167434181944,-0.47200017377704406,0.0
2019-02-04,1.0,-0.0,-0.05851676408596075,-0.0,-0.6376436844049456,-0.4767606092870646,0.0
2019-02-05,1.0,-0.0,-0.07516646654295382,-0.0,-0.6430520685514681,-0.4649492413491977,0.0
2019-02-06,1.0,-0.0,-0.0721133896787438,-0.0,-0.6451767891851755,-0.46666229880538995,0.0
2019-02-07,1.0,-0.0,-0.0714160915523718,-0.0,-0.6448196033895344,-0.46774263999301124,0.0
2019-02-08,1.0,-0.0,-0.07200297189808137,-0.0,-0.6506708622874875,-0.46254534329793273,0.0
2019-02-11,1.0,-0.0,-0.06991293695585599,-0.0,-0.6546790917443234,-0.46294351839699,0.0
2019-02-12,1.0,-0.0,-0.06872048277068393,-0.0,-0.6535333216722057,-0.4642076263774707,0.0
2019-02-13,1.0,-0.0,-0.06537958115183247,-0.0,-0.6522687609075044,-0.4638525305410123,0.0
2019-02-14,1.0,-0.0,-0.07954421901841825,-0.0,-0.6371800726292213,-0.45780329223476196,0.0
2019-02-15,1.0,-0.0,-0.07835885833623392,-0.0,-0.6383571179951271,-0.45873216150365476,0.0
2019-02-19,1.0,-0.0,-0.07862252464450842,-0.0,-0.6416295908575417,-0.46067783302800314,0.0
2019-02-20,1.0,-0.0,-0.07758395115569124,-0.0,-0.6437418229393806,-0.4592237243785434,0.0
2019-02-21,1.0,-0.0,-0.06934147405146097,-0.0,-0.6447230702136938,-0.46648495420846053,0.0
2019-02-22,1.0,-0.0,-0.0696807118555352,-0.0,-0.6434397627148216,-0.4678094739596964,0.0
2019-02-25,1.0,-0.0,-0.06801430502856644,-0.0,-0.6438571241659035,-0.46877316934885954,0.0
2019-02-26,1.0,-0.0,-0.0709945774080446,-0.0,-0.6362290119558354,-0.470524183889022,0.0
2019-02-27,1.0,-0.0,-0.07106610040291843,-0.0,-0.6366111292605903,-0.47026026353043665,0.0
2019-02-28,1.0,-0.0,-0.07473317360052276,-0.0,-0.639228926159878,-0.464234371596602,0.0
2019-03-01,1.0,-0.0,-0.0770755292272846,-0.0,-0.6369457269797021,-0.463868803902779,0.0
2019-03-04,1.0,-0.0,-0.07879368953194456,-0.0,-0.6393489061274297,-0.46088642900723437,0.0
2019-03-05,1.0,-0.0,-0.07911848134409775,-0.0,-0.6401047348898102,-0.462753654811259,0.0
2019-03-06,1.0,-0.0,-0.0787441089195322,-0.0,-0.6406659102810264,-0.4624716355384884,0.0
2019-03-07,1.0,-0.0,-0.060547300535971064,-0.0,-0.6570220924659026,-0.46117477885746655,0.0
2019-03-08,1.0,-0.0,-0.05170538588706169,-0.0,-0.6640128774036369,-0.45951883755329326,0.0
2019-03-11,1.0,-0.0,-0.05268889808542615,-0.0,-0.6641763411818518,-0.46126200692644465,0.0
2019-03-12,1.0,-0.0,-0.04342415509562484,-0.0,-0.6687843856431752,-0.47102873111518645,0.0
2019-03-13,1.0,-0.0,-0.047151877990691975,-0.0,-0.6666593833985185,-0.4711910328402561,0.0
2019-03-14,1.0,-0.0,-0.04788849321652502,-0.0,-0.6646494658423088,-0.4721560745417604,0.0
2019-03-15,1.0,-0.0,-0.04435157429490406,-0.0,-0.6668927641511498,-0.4767958339715117,0.0
2019-03-18,1.0,-0.0,-0.05230539316953101,-0.0,-0.6673772581424993,-0.4780229440464156,0.0
2019-03-19,1.0,-0.0,-0.05464432751370511,-0.0,-0.6652429492965808,-0.4817375222914511,0.0
2019-03-20,1.0,-0.0,-0.05563150467454578,-0.0,-0.6637193508555301,-0.4856235667666255,0.0
2019-03-21,1.0,-0.0,-0.05488960380767706,-0.0,-0.6658366753338327,-0.48279053369177205,0.0
2019-03-22,1.0,-0.0,-0.05656676950198325,-0.0,-0.665359189070075,-0.4816879682679595,0.0
2019-03-25,1.0,-0.0,-0.03869635876487899,-0.0,-0.6751658101638336,-0.4822989414503448,0.0
2019-03-26,1.0,-0.0,-0.04079346250164755,-0.0,-0.6759369096261147,-0.48003163305654406,0.0
2019-03-27,1.0,-0.0,-0.043642430628732,-0.0,-0.6735818405338954,-0.4780690200210748,0.0
2019-03-28,1.0,-0.0,-0.045143608857706644,-0.0,-0.6728349046261785,-0.4745231308923482,0.0
2019-03-29,1.0,-0.0,-0.048528992343300936,-0.0,-0.6729997147934446,-0.47236787257848667,0.0
2019-04-01,1.0,-0.0,-0.05264428351985956,-0.0,-0.6724818959842002,-0.469321922317314,0.0
2019-04-02,1.0,-0.0,-0.05333450294962609,-0.0,-0.6709796267462006,-0.46871641921971974,0.0
2019-04-03,1.0,-0.0,-0.05306784790140783,-0.0,-0.670803912109118,-0.4690145169071532,0.0
2019-04-04,1.0,-0.0,-0.05178540094753466,-0.0,-0.679592911037024,-0.4619889454290227,0.0
2019-04-05,1.0,-0.0,-0.03936335573702301,-0.0,-0.6776714757974472,-0.47225080456247126,0.0
2019-04-08,1.0,-0.0,-0.03484206387347634,-0.0,-0.6739918738258551,-0.4755996330114902,0.0
2019-04-09,1.0,-0.0,-0.03259586375759695,-0.0,-0.6794193520178392,-0.47415941585413846,0.0
2019-04-10,1.0,-0.0,-0.02859328888403104,-0.0,-0.6786752650562903,-0.47878456661930263,0.0
2019-04-11,1.0,-0.0,-0.013762772684506487,-0.0,-0.703411154628799,-0.4708662451042601,0.0
2019-04-12,1.0,-0.0,-0.01293499671700591,-0.0,-0.7030422411906325,-0.4726636025388488,0.0
2019-04-15,1.0,-0.0,-0.011695778589073738,-0.0,-0.7045668189668365,-0.4698642415232932,0.0
2019-04-16,1.0,-0.0,-0.013883119438553531,-0.0,-0.7033822339797546,-0.46903080522092744,0.0
2019-04-17,1.0,-0.0,-0.017544242953899936,-0.0,-0.6987764911514093,-0.46851649552108365,0.0
2019-04-18,1.0,-0.0,-0.018378094884290118,-0.0,-0.6934507550097244,-0.47343808046152835,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-0.7230246200337748,-0.4987778864100969,0.0
2019-04-23,1.0,-0.0,-0.0019338490264070418,-0.0,-0.7205254734595892,-0.5003556503956611,0.0
2019-04-24,1.0,-0.0,-0.011729289775894748,-0.0,-0.7228453562270041,-0.49532835321663504,0.0
2019-04-25,1.0,-0.0,-0.011107393777183004,-0.0,-0.724233299877328,-0.4950596632095461,0.0
2019-04-26,1.0,-0.0,-0.010910307898259705,-0.0,-0.7236278447121821,-0.49663096831771536,0.0
2019-04-29,1.0,-0.0,-0.015476004377051744,-0.0,-0.7261439514057929,-0.4915473771187387,0.0
2019-04-30,1.0,-0.0,-0.013040953954713948,-0.0,-0.7268322093698361,-0.4931668974141396,0.0
2019-05-01,1.0,-0.0,-0.008269080344172534,-0.0,-0.7321264945804,-0.4944686557157224,0.0
2019-05-02,1.0,-0.0,-0.01287995878413189,-0.0,-0.7315816589386914,-0.49553121430011426,0.0
2019-05-03,1.0,-0.0,-0.014984880725725165,-0.0,-0.7304065404860566,-0.49447866502407883,0.0
2019-05-06,1.0,-0.0,-0.005104325244022566,-0.0,-0.7273215724903734,-0.5063356317721859,0.0
2019-05-07,1.0,-0.0,-0.00411550247153817,-0.0,-0.7277952984857635,-0.5047753248786597,0.0
2019-05-08,1.0,-0.0,-0.0184183468192588,-0.0,-0.7138003486968573,-0.5030175689570388,0.0
2019-05-09,1.0,-0.0,-0.017478375539214594,-0.0,-0.7169039583379898,-0.500704052211618,0.0
2019-05-10,1.0,-0.0,-0.018077808317132578,-0.0,-0.7175929029518894,-0.49891622533574664,0.0
2019-05-13,1.0,-0.0,-0.017477203647416416,-0.0,-0.7187108886107634,-0.49874843554443055,0.0
2019-05-14,1.0,-0.0,-0.02389337137253154,-0.0,-0.7104711808496411,-0.4944724290108322,0.0
2019-05-15,1.0,-0.0,-0.023007706356630585,-0.0,-0.7130161699853,-0.49124682613924897,0.0
2019-05-16,1.0,-0.0,-0.021509677132635602,-0.0,-0.7102637601937648,-0.4903006466235585,0.0
2019-05-17,1.0,-0.0,-0.022322420150148816,-0.0,-0.70900892896806,-0.489804984229932,0.0
2019-05-20,1.0,-0.0,-0.0201208137159101,-0.0,-0.7100248734120991,-0.4906946788664831,0.0
2019-05-21,1.0,-0.0,-0.022051965356429046,-0.0,-0.7081945369753498,-0.4904952254052854,0.0
2019-05-22,1.0,-0.0,-0.018844472066233103,-0.0,-0.711672918562582,-0.48909062659534325,0.0
2019-05-23,1.0,-0.0,-0.022730296713531734,-0.0,-0.7169911739921053,-0.47789062846498426,0.0
2019-05-24,1.0,-0.0,-0.018859143692935024,-0.0,-0.7200159560322668,-0.47724049286410786,0.0
2019-05-28,1.0,-0.0,-0.017019767751085896,-0.0,-0.7205035014626364,-0.4785923233755873,0.0
2019-05-29,1.0,-0.0,-0.017270009963467284,-0.0,-0.7216871471272003,-0.4751466843794974,0.0
2019-05-30,1.0,-0.0,-0.016536792703444613,-0.0,-0.7216860001771008,-0.4755379438590277,0.0
2019-05-31,1.0,-0.0,-0.018464399574920298,-0.0,-0.7266206163655685,-0.4688939071909316,0.0
2019-06-03,1.0,-0.0,-0.02325684024713151,-0.0,-0.7310900264783761,-0.45216240070609004,0.0
2019-06-04,1.0,-0.0,-0.023442333186036234,-0.0,-0.7149801148917366,-0.47105612019443216,0.0
2019-06-05,1.0,-0.0,-0.03193909695484774,-0.0,-0.7222829891494574,-0.4334091704585229,0.0
2019-06-06,1.0,-0.0,-0.037634761311202955,-0.00164009709374795,-0.7181001115266025,-0.4294211550657132,0.0
2019-06-07,1.0,-0.0,-0.039710404082255714,-0.0007414353315742417,-0.712584774407397,-0.42765553786771926,0.0
2019-06-10,1.0,-0.0,-0.0390412004623874,-0.0,-0.714563022094266,-0.42746842897336906,0.0
2019-06-11,1.0,-0.0,-0.03636840494820125,-0.015758185076714604,-0.7127027145167636,-0.4207500983520566,0.0
2019-06-12,1.0,-0.0,-0.03774533374131223,-0.01615159330331774,-0.7115006338243651,-0.42020369803733004,0.0
2019-06-13,1.0,-0.0,-0.047346206836223675,-0.024646270256085026,-0.7051195136352701,-0.4097797799986878,0.0
2019-06-14,1.0,-0.0,-0.04333187581985134,-0.03154787931788369,-0.7083515522518584,-0.4030607783121994,0.0
2019-06-17,1.0,-0.0,-0.04314376885081086,-0.031275954014949515,-0.7055120863749617,-0.405669449665603,0.0
2019-06-18,1.0,-0.0,-0.03930054644808743,-0.03217486338797814,-0.7059672131147541,-0.4083715846994535,0.0
2019-06-19,1.0,-0.0,-0.03380701101355346,-0.033675636618423065,-0.705589980512798,-0.41647872829585514,0.0
2019-06-20,1.0,-0.0,-0.03775941793955863,-0.028160680239310995,-0.7079836076351603,-0.41761083473954114,0.0
2019-06-21,1.0,-0.0,-0.04040846737082,-0.028180742428890737,-0.7041898584388833,-0.41856948766270763,0.0
2019-06-24,1.0,-0.0,-0.04609104077959703,-0.03226372854571792,-0.6992669329704578,-0.417167815284667,0.0
2019-06-25,1.0,-0.0,-0.041832188398481226,-0.03360182604306126,-0.7014463490112591,-0.41786098369290875,0.0
2019-06-26,1.0,-0.0,-0.04591502554473604,-0.03702895070084276,-0.6952534823806821,-0.40511331382909044,0.0
2019-06-27,1.0,-0.0,-0.05426744388376544,-0.032234209152601355,-0.6938620149643292,-0.39466243257351663,0.0
2019-06-28,1.0,-0.0,-0.04398782343987824,-0.03357251576429659,-0.7015655577299413,-0.39525983909545553,0.0
2019-07-01,1.0,-0.0,-0.039027038766424146,-0.03657291779780649,-0.7034422847214681,-0.3927245086328591,0.0
2019-07-02,1.0,-0.0,-0.03638454362022955,-0.035494999023670565,-0.7042806621683192,-0.39346076240480793,0.0
2019-07-03,1.0,-0.0,-0.038466545170528506,-0.03369348260001736,-0.7033107697648182,-0.3941247938904799,0.0
2019-07-05,1.0,-0.0,-0.049165763813651134,-0.029837486457204764,-0.6977464788732395,-0.39011917659804984,0.0
2019-07-08,1.0,-0.0,-0.05264846825260996,-0.02408865308916652,-0.6739688516173198,-0.38862741742255685,0.0
2019-07-09,1.0,-0.0,-0.052022503155147705,-0.023444351750839587,-0.675201608590558,-0.38841472544867267,0.0
2019-07-10,1.0,-0.0,-0.059776452736637384,-0.025218524930007907,-0.6654484836827594,-0.38671966831228227,0.0
2019-07-11,1.0,-0.0,-0.0662316615489594,-0.017933299215284887,-0.6587128966223132,-0.3895001705902422,0.0
2019-07-12,1.0,-0.0,-0.06462751785143345,-0.019396781413194075,-0.6635404454865182,-0.3839496962591922,0.0
2019-07-15,1.0,-0.0,-0.07712016397642839,-0.02583482791015458,-0.6493722777350757,-0.3827611239217696,0.0
2019-07-16,1.0,-0.0,-0.08119411902780445,-0.00465185754219747,-0.6519428973817297,-0.39611207135693405,0.0
2019-07-17,1.0,-0.0,-0.07356791621431764,-0.007599463567277603,-0.6482959746258807,-0.39923792494199284,0.0
2019-07-18,1.0,-0.0,-0.07066151202749141,-0.0036726804123711335,-0.6575601374570447,-0.41587199312714773,0.0
2019-07-19,1.0,-0.0,-0.06838958450673716,-0.017048654737663014,-0.6474372860794594,-0.4334300940167238,0.0
2019-07-22,1.0,-0.0,-0.056335586756803606,-0.012458831686600797,-0.6524744323106259,-0.4454628185127405,0.0
2019-07-23,1.0,-0.0,-0.0576623038918263,-0.013543382161740489,-0.6518809049146225,-0.44385455491028863,0.0
2019-07-24,1.0,-0.0,-0.05810655755450196,-0.014245199281245265,-0.650559632828906,-0.44203416249918814,0.0
2019-07-25,1.0,-0.0,-0.042148992794859036,-0.02276218707402038,-0.6644957483177185,-0.4342990674427159,0.0
2019-07-26,1.0,-0.0,-0.04186207343692593,-0.024291672970110867,-0.6632015733396728,-0.43180393767154374,0.0
2019-07-29,1.0,-0.0,-0.03493072217538854,-0.026284503815143852,-0.6600306940751789,-0.4403302855413614,0.0
2019-07-30,1.0,-0.0,-0.03215065620202807,-0.028345333073879486,-0.6580830684741952,-0.4435363559706817,0.0
2019-07-31,1.0,-0.0,-0.02874494802135339,-0.02874494802135339,-0.6591670448896669,-0.44461734638743,0.0
2019-08-01,1.0,-0.0,-0.0322706065318818,-0.02797217902194574,-0.6578538102643857,-0.4419172282702609,0.0
2019-08-02,1.0,-0.0,-0.032819159292992665,-0.021006858057676915,-0.6632196092854207,-0.44637950803712445,0.0
2019-08-05,1.0,-0.0,-0.03259788016439542,-0.020982046290287694,-0.663768115942029,-0.44572788232749294,0.0
2019-08-06,1.0,-0.0,-0.036051650922956924,-0.026887078602998524,-0.6566210243521968,-0.44698414074009873,0.0
2019-08-07,1.0,-0.0,-0.03032009355914584,-0.02678996838047386,-0.6611512972668602,-0.44745960930393724,0.0
2019-08-08,1.0,-0.0,-0.03205822466750422,-0.026772949789888662,-0.6605943768141056,-0.44667071004635445,0.0
2019-08-09,1.0,-0.0,-0.032723022984028044,-0.021880275288923515,-0.6612561139245985,-0.4483616846297017,0.0
2019-08-12,1.0,-0.0,-0.030012757584275736,-0.03072631738274915,-0.6633943823383139,-0.438190585335265,0.0
2019-08-13,1.0,-0.0,-0.02950132820767553,-0.027924756495259488,-0.6663067187871197,-0.43595447379219493,0.0
2019-08-14,1.0,-0.0,-0.028616474450347717,-0.02684549263530733,-0.6690207766403179,-0.4352511770549868,0.0
2019-08-15,1.0,-0.0,-0.0369257191927866,-0.034542722198368396,-0.6570845856590812,-0.4183125805066552,0.0
2019-08-16,1.0,-0.0,-0.040969702175173386,-0.033110734147860255,-0.6516501685598334,-0.42154989156341927,0.0
2019-08-19,1.0,-0.0,-0.0407690327010557,-0.033537893743026355,-0.6517251738048236,-0.4197064629645524,0.0
2019-08-20,1.0,-0.0,-0.04451585261353899,-0.032604970008568976,-0.6516495287060841,-0.4134747215081405,0.0
2019-08-21,1.0,-0.0,-0.04092903778229691,-0.058375254201006095,-0.6340361768168683,-0.40729958257518994,0.0
2019-08-22,1.0,-0.0,-0.0448516691228295,-0.04858930821639862,-0.6293543495440079,-0.4129984408705495,0.0
2019-08-23,1.0,-0.0,-0.04819663029319439,-0.04838881889427492,-0.630656217301245,-0.40818723440603044,0.0
2019-08-26,1.0,-0.0,-0.050634269892034595,-0.046878018416364374,-0.6354289639185215,-0.4134881624417781,0.0
2019-08-27,1.0,-0.0,-0.0486554874126174,-0.046168031908049925,-0.6335506282969507,-0.4159840459750397,0.0
2019-08-28,1.0,-0.0,-0.04021522433492679,-0.053120109755836135,-0.6402495230337198,-0.4101052541319214,0.0
