Date,IWF,IWM,MTUM,NRC,SPY,VLUE,VXX
2019-01-03,-0.0,-0.9430888903663321,-0.0,1.0,-0.7654078851140218,-0.615750282561,0.0
2019-01-04,-0.0,-0.9420965608465608,-0.0,1.0,-0.7518518518518519,-0.6129298941798942,0.0
2019-01-07,-0.0,-0.9096057997281379,-0.0,1.0,-0.7389475046928604,-0.5879344941420157,0.0
2019-01-08,-0.0,-0.8961064118292761,-0.0,1.0,-0.747271905469103,-0.5851359204494092,0.0
2019-01-09,-0.0,-0.885397531341648,-0.0,1.0,-0.7464952141545006,-0.5908988365722389,0.0
2019-01-10,-0.0,-0.8827735016585617,-0.0,1.0,-0.748252874303565,-0.5895140253131944,0.0
2019-01-11,-0.0,-0.8657322377960366,-0.0,1.0,-0.752505236023844,-0.6039310455936846,0.0
2019-01-14,-0.0,-0.8624851919444178,-0.0,1.0,-0.7463900361796817,-0.5928665193865463,0.0
2019-01-15,-0.0,-0.855769846863587,-0.0,1.0,-0.740597167937464,-0.6073236368296278,0.0
2019-01-16,-0.0,-0.860030706243603,-0.0,1.0,-0.732088024564995,-0.6064483111566019,0.0
2019-01-17,-0.0,-0.8600460122699386,-0.0,1.0,-0.731083844580777,-0.6041666666666666,0.0
2019-01-18,-0.0,-0.848699231437116,-0.0,1.0,-0.7326108627841913,-0.6344341897932275,0.0
2019-01-22,-0.0,-0.9222193160269403,-0.0,1.0,-0.7948080821290786,-0.5524422938599359,0.0
2019-01-23,-0.0,-0.8863285230597284,-0.0,1.0,-0.8161796127674962,-0.5846947832089675,0.0
2019-01-24,-0.0,-0.89064283617625,-0.0,1.0,-0.7880043051433417,-0.5828250872443821,0.0
2019-01-25,-0.0,-0.864140388265459,-0.0,1.0,-0.8922446804968199,-0.5735073757117645,0.0
2019-01-28,-0.0,-0.8500666666666667,-0.0,1.0,-0.9112333333333333,-0.5720666666666667,0.0
2019-01-29,-0.0,-0.8329377945649631,-0.0,1.0,-0.9215161948056289,-0.5881271517866096,0.0
2019-01-30,-0.0,-0.834024202714448,-0.0,1.0,-0.9226114862606137,-0.5862806712576051,0.0
2019-01-31,-0.0,-0.8569991512369934,-0.0,1.0,-0.7418817390210933,-0.5447172361761654,0.0
2019-02-01,-0.0,-0.8573274096480449,-0.0,1.0,-0.7548917667076284,-0.5386772536786716,0.0
2019-02-04,-0.0,-0.862529111852458,-0.0,1.0,-0.7531000188833638,-0.531598162019261,0.0
2019-02-05,-0.0,-0.8255955540291611,-0.0,1.0,-0.7418277186299915,-0.5547160385900277,0.0
2019-02-06,-0.0,-0.8495934959349593,-0.0,1.0,-0.7052692707378201,-0.501558774986246,0.0
2019-02-07,-0.0,-0.8602992716301466,-0.0,1.0,-0.7086825343613812,-0.478621278151952,0.0
2019-02-08,-0.0,-0.8639982915891272,-0.0,1.0,-0.7199731535434271,-0.46676225632264556,0.0
2019-02-11,-0.0,-0.8446148206976601,-0.0,1.0,-0.7229824668580854,-0.4869570529659723,0.0
2019-02-12,-0.0,-0.8389399509803922,-0.0,1.0,-0.7341299019607843,-0.490625,0.0
2019-02-13,-0.0,-0.8147868386862859,-0.0,1.0,-0.7234492552195063,-0.48315557301265977,0.0
2019-02-14,-0.0,-0.7479388577962327,-0.0,1.0,-0.7730035505807306,-0.4880243124511043,0.0
2019-02-15,-0.0,-0.7193924745621103,-0.0,1.0,-0.775042520812819,-0.4894816936711127,0.0
2019-02-19,-0.0,-0.7029328569301773,-0.0,1.0,-0.7889831770135477,-0.48560369212446036,0.0
2019-02-20,-0.0,-0.6928357055834546,-0.0,1.0,-0.7954417139630939,-0.4832555789974148,0.0
2019-02-21,-0.0,-0.7109872847446574,-0.0,1.0,-0.7891164527697915,-0.4637956074572453,0.0
2019-02-22,-0.0,-0.703727849226575,-0.0,1.0,-0.7968648136075387,-0.46269187459254435,0.0
2019-02-25,-0.0,-0.6989652207430248,-0.0,1.0,-0.7989148160227711,-0.4670738577400895,0.0
2019-02-26,-0.0,-0.7059453987912709,-0.0,1.0,-0.8080026199053261,-0.4632171246539045,0.0
2019-02-27,-0.0,-0.6975676642422798,-0.0,1.0,-0.818826755693335,-0.4644092047215929,0.0
2019-02-28,-0.0,-0.7000208587860186,-0.0,1.0,-0.8190947286867905,-0.46068118835483773,0.0
2019-03-01,-0.0,-0.6988926364803152,-0.0,1.0,-0.816344804942841,-0.469569889263648,0.0
2019-03-04,-0.0,-0.6976258649486995,-0.0,1.0,-0.806072536387497,-0.47891314722023376,0.0
2019-03-05,-0.0,-0.6899183050543136,-0.0,1.0,-0.8165903582009156,-0.4859801897237932,0.0
2019-03-06,-0.0,-0.6841335680821222,-0.0,1.0,-0.8154337381755244,-0.48455730954015097,0.0
2019-03-07,-0.0,-0.651295197782216,-0.0,1.0,-0.8536083703460816,-0.4759591021551853,0.0
2019-03-08,-0.0,-0.6449868591970517,-0.0,1.0,-0.8970183971241277,-0.4788689846841676,0.0
2019-03-11,-0.0,-0.6448503297818368,-0.0,1.0,-0.8837556331512818,-0.4558450473035485,0.0
2019-03-12,-0.0,-0.5923543908156519,-0.0,1.0,-0.8974574743042616,-0.515567710524734,0.0
2019-03-13,-0.0,-0.6152962515114874,-0.0,1.0,-0.8962212817412335,-0.5114570737605805,0.0
2019-03-14,-0.0,-0.6132015595248889,-0.0,1.0,-0.8994771360353009,-0.5096563605041255,0.0
2019-03-15,-0.0,-0.6114980988593156,-0.0,1.0,-0.9004410646387834,-0.5298859315589354,0.0
2019-03-18,-0.0,-0.6170565481672501,-0.0,1.0,-0.9079941057284951,-0.54488242156321,0.0
2019-03-19,-0.0,-0.6106304829554079,-0.0,1.0,-0.902225055398719,-0.5226907081929394,0.0
2019-03-20,-0.0,-0.6091467287740843,-0.0,1.0,-0.8997912948791628,-0.5157738725386407,0.0
2019-03-21,-0.0,-0.6095016329986694,-0.0,1.0,-0.9194992137413814,-0.4950707632756744,0.0
2019-03-22,-0.0,-0.6009308267932105,-0.0,1.0,-0.9567439313743386,-0.48421244752692094,0.0
2019-03-25,-0.0,-0.5709808648485762,-0.0,1.0,-0.9610968811209885,-0.481331927075486,0.0
2019-03-26,-0.0,-0.5901146914254506,-0.0,1.0,-0.9608896170884157,-0.4831300442988046,0.0
2019-03-27,-0.0,-0.5675692028437452,-0.0,1.0,-0.971350779004689,-0.4863409469066706,0.0
2019-03-28,-0.0,-0.5674424235087613,-0.0,1.0,-0.9736101443573525,-0.48527676058469266,0.0
2019-03-29,-0.0,-0.5588013171011691,-0.0,1.0,-0.9743225689514545,-0.4877503549527233,0.0
2019-04-01,-0.0,-0.5668096936000483,-0.0,1.0,-0.9754940472593219,-0.479422251767692,0.0
2019-04-02,-0.0,-0.5786586284853052,-0.0,1.0,-0.990263752825923,-0.4453956292388847,0.0
2019-04-03,-0.0,-0.5767689851492604,-0.0,1.0,-0.9979516221345301,-0.43759978311293196,0.0
2019-04-04,-0.0,-0.5703498089780324,-0.0,1.0,-0.961497134670487,-0.4528414517669532,0.0
2019-04-05,-0.0,-0.5706700077561004,-0.0,1.0,-0.9669470795298609,-0.44549847861106134,0.0
2019-04-08,-0.0,-0.5774749138834806,-0.0,1.0,-0.9666017672607459,-0.45128051520143775,0.0
2019-04-09,-0.0,-0.5687370413774453,-0.0,1.0,-0.9949818203671987,-0.4411791219688092,0.0
2019-04-10,-0.0,-0.5662480471097223,-0.0,1.0,-0.9952830188679245,-0.4428854704963346,0.0
2019-04-11,-0.0,-0.5747587454764777,-0.0,1.0,-1.0019300361881784,-0.43902291917973457,0.0
2019-04-12,-0.0,-0.571038333383364,-0.0,1.0,-0.9999699816888303,-0.43082280190916467,0.0
2019-04-15,-0.0,-0.5711718726602977,-0.0,1.0,-0.9953879787966818,-0.4282591117366955,0.0
2019-04-16,-0.0,-0.5384240966615129,-0.0,1.0,-0.9255282597491838,-0.39924411613124894,0.0
2019-04-17,-0.0,-0.5320382220436741,-0.0,1.0,-0.951505064707739,-0.38597951160721966,0.0
2019-04-18,-0.0,-0.5283716398234655,-0.0,1.0,-0.9507938327506162,-0.3866567318163582,0.0
2019-04-22,-0.0,-0.530625143645139,-0.0,1.0,-0.9517065042518962,-0.3905711330728568,0.0
2019-04-23,-0.0,-0.5428029541078766,-0.0,1.0,-0.945889249691083,-0.3849535906204201,0.0
2019-04-24,-0.0,-0.5679427487497845,-0.0,1.0,-0.9322584353624187,-0.37385756164856004,0.0
2019-04-25,-0.0,-0.5512805722196585,-0.0,1.0,-0.9463832487309645,-0.38650784494693124,0.0
2019-04-26,-0.0,-0.5529066252051481,-0.0,1.0,-0.9448619389018457,-0.3815035559010682,0.0
2019-04-29,-0.0,-0.549513501065116,-0.0,1.0,-0.9442685243825205,-0.3849098969428291,0.0
2019-04-30,-0.0,-0.5518263722978612,-0.0,1.0,-0.9440142770789557,-0.3826026884660776,0.0
2019-05-01,-0.0,-0.5466224974794758,-0.0,1.0,-0.9504536943684286,-0.3835229727783379,0.0
2019-05-02,-0.0,-0.5453183520599251,-0.0,1.0,-0.9399308556611926,-0.3957360991068856,0.0
2019-05-03,-0.0,-0.5413052874225616,-0.0,1.0,-0.9433222878547759,-0.39683042789223455,0.0
2019-05-06,-0.0,-0.5305219614489673,-0.0,1.0,-0.9494987216684382,-0.3926345120795151,0.0
2019-05-07,-0.0,-0.530659767141009,-0.0,1.0,-0.9511858559724019,-0.3929279862009487,0.0
2019-05-08,-0.0,-0.515066693324955,-0.0,1.0,-0.9234240667218874,-0.4177544200394162,0.0
2019-05-09,-0.0,-0.5029628299515173,-0.0,1.0,-1.040162806009457,-0.4496618183994733,0.0
2019-05-10,-0.0,-0.5100416824554755,-0.0,1.0,-1.155456612353164,-0.492263483642794,0.0
2019-05-13,-0.0,-0.5122098185969808,-0.0,1.0,-1.1549219840162375,-0.5042496511480401,0.0
2019-05-14,-0.0,-0.4530827648345991,-0.013032565323722487,1.0,-1.2202664435577295,-0.5315355901660446,0.0
2019-05-15,-0.0,-0.45573781057652024,-0.014856111630305181,1.0,-1.2253230640327415,-0.5266991073442687,0.0
2019-05-16,-0.0,-0.45522580645161287,-0.014032258064516127,1.0,-1.2294838709677418,-0.5270967741935484,0.0
2019-05-17,-0.0,-0.4691523263224983,-0.0,1.0,-1.1967176545570426,-0.5208731676226896,0.0
2019-05-20,-0.0,-0.45407141267368284,-0.0,1.0,-1.2034275539728465,-0.5220501732854281,0.0
2019-05-21,-0.0,-0.44564971751412424,-0.01049233252623083,1.0,-1.22637610976594,-0.5458595641646489,0.0
2019-05-22,-0.0,-0.42668868596593484,-0.029046046240528468,1.0,-1.2394598795414806,-0.5429376335729552,0.0
2019-05-23,-0.0,-0.41464988706034206,-0.026782833171990966,1.0,-1.2468538238141336,-0.5385285575992256,0.0
2019-05-24,-0.0,-0.3453518536761567,-0.07089613502774768,1.0,-1.2797753915870358,-0.5877253472564279,0.0
2019-05-28,-0.0,-0.33480103834653174,-0.07182992146682877,1.0,-1.284986692077679,-0.5942890940755101,0.0
2019-05-29,-0.0,-0.3490745602520347,-0.07495405618272512,1.0,-1.2921042268311893,-0.5655355736413757,0.0
2019-05-30,-0.0,-0.3503186805966227,-0.07681187988698339,1.0,-1.2955844667849399,-0.5626848018923715,0.0
2019-05-31,-0.0,-0.33802122695757897,-0.08556501166496895,1.0,-1.2994446817599317,-0.5629086846515295,0.0
2019-06-03,-0.0,-0.3449669241046697,-0.09759833154104344,1.0,-1.2882653892527782,-0.5278782546355134,0.0
2019-06-04,-0.0,-0.32511079249217933,-0.10704509906152242,1.0,-1.3213959854014599,-0.505050834202294,0.0
2019-06-05,-0.0,-0.3100513808606294,-0.1357096981374438,1.0,-1.318625561978163,-0.446917148362235,0.0
2019-06-06,-0.0,-0.3154836431346111,-0.11804552313075861,1.0,-1.312241163440239,-0.46457350155703236,0.0
2019-06-07,-0.0,-0.3258605865681623,-0.11361971786135085,1.0,-1.2894946342706113,-0.45546603827659776,0.0
2019-06-10,-0.0,-0.33239570164348925,-0.13476611883691528,1.0,-1.2461757269279392,-0.44721871049304673,0.0
2019-06-11,-0.0,-0.3315579227696405,-0.15962843193202714,1.0,-1.2383805719358316,-0.44077737619681695,0.0
2019-06-12,-0.0,-0.3385529157667387,-0.1662431711345445,1.0,-1.237485707025791,-0.4339664591538559,0.0
2019-06-13,-0.0,-0.34436749475824385,-0.17323209860855202,1.0,-1.227841667196137,-0.4313806468009403,0.0
2019-06-14,-0.0,-0.34056110318592486,-0.17216674591852907,1.0,-1.2273260421619907,-0.4299889047392614,0.0
2019-06-17,-0.0,-0.3270867742345318,-0.17510481514420023,1.0,-1.253589124634735,-0.4204675390674628,0.0
2019-06-18,-0.0,-0.3436324214016963,-0.16803775269434346,1.0,-1.2639181174669982,-0.4129838658248836,0.0
2019-06-19,-0.0,-0.3392925308563431,-0.17546761674513298,1.0,-1.2599249268354753,-0.40638121898460366,0.0
2019-06-20,-0.0,-0.3473208316087746,-0.16660829698494065,1.0,-1.2614537234550607,-0.40841796937183616,0.0
2019-06-21,-0.0,-0.3492205183791883,-0.16883986355086555,1.0,-1.2617400452705072,-0.40823158096088247,0.0
2019-06-24,-0.0,-0.3038736979166667,-0.15791015625000002,1.0,-1.3171875000000002,-0.4762044270833334,0.0
2019-06-25,-0.0,-0.3222720675550864,-0.14447816334608787,1.0,-1.3363240533051854,-0.4955469059242644,0.0
2019-06-26,-0.0,-0.323272595472668,-0.1411578635210386,1.0,-1.3242610959174932,-0.5063099278394675,0.0
2019-06-27,-0.0,-0.31400059282679577,-0.16342258670091886,1.0,-1.3195665777426473,-0.49649244145835386,0.0
2019-06-28,-0.0,-0.3256565923188597,-0.16015573445954862,1.0,-1.3154942589415335,-0.49815230302230434,0.0
2019-07-01,-0.0,-0.33639724248176645,-0.15322876078196293,1.0,-1.3183801245545677,-0.5223299030872216,0.0
2019-07-02,-0.0,-0.3554147853628951,-0.14000269559943393,1.0,-1.329166385875059,-0.5449491205606848,0.0
2019-07-03,-0.0,-0.35960093026391177,-0.13630388621119685,1.0,-1.3273787454919275,-0.5472378576965856,0.0
2019-07-05,-0.0,-0.3562649425867933,-0.13604067750951274,1.0,-1.3245108933562313,-0.5505269892581742,0.0
2019-07-08,-0.0,-0.3605398673891825,-0.13069233617178824,1.0,-1.3212614856450475,-0.5532294436404025,0.0
2019-07-09,-0.0,-0.34862632732175963,-0.13271532108545422,1.0,-1.328029664587898,-0.5616382942861958,0.0
2019-07-10,-0.0,-0.3141431845759741,-0.12124174194418229,1.0,-1.3613994876634758,-0.5738506134555751,0.0
2019-07-11,-0.0,-0.2996621621621622,-0.1404391891891892,1.0,-1.3731418918918918,-0.5651351351351352,0.0
2019-07-12,-0.0,-0.31000676132521976,-0.14019607843137255,1.0,-1.3741379310344828,-0.5563218390804598,0.0
2019-07-15,-0.0,-0.3581534129006303,-0.17557328684457557,1.0,-1.3236221000402306,-0.4952058468553038,0.0
2019-07-16,-0.0,-0.3724174760522012,-0.21434531557691666,1.0,-1.3002236240445915,-0.45068589165915696,0.0
2019-07-17,-0.0,-0.37455783220983785,-0.21310818928118536,1.0,-1.2992725088433559,-0.4501434959620904,0.0
2019-07-18,-0.0,-0.37591350485534086,-0.21894083491841027,1.0,-1.3008642840457838,-0.44128541395535087,0.0
2019-07-19,-0.0,-0.3773288814691152,-0.2265108514190317,1.0,-1.292153589315526,-0.4429048414023372,0.0
2019-07-22,-0.0,-0.3507951356407858,-0.20987571829480156,1.0,-1.2965722303888816,-0.48366296939730063,0.0
2019-07-23,-0.0,-0.3405160767360173,-0.219636584706836,1.0,-1.3232572277762766,-0.49405566063226153,0.0
2019-07-24,-0.0,-0.33979795249518535,-0.21992093793289857,1.0,-1.324390985572862,-0.4946109402980031,0.0
2019-07-25,-0.0,-0.35766299169729143,-0.21154893153668167,1.0,-1.3190417857628964,-0.5144957125357289,0.0
2019-07-26,-0.0,-0.3517070184983678,-0.21249319912948855,1.0,-1.322395266594124,-0.5138397714907508,0.0
2019-07-29,-0.0,-0.3381997617832227,-0.21439509954058192,1.0,-1.320299472519993,-0.5302024842606772,0.0
2019-07-30,-0.0,-0.32316759757393004,-0.2207106877291574,1.0,-1.3285131754788748,-0.5542953089127232,0.0
2019-07-31,-0.0,-0.33164314101685627,-0.2208441825407702,1.0,-1.320611210086337,-0.5530012333835823,0.0
2019-08-01,-0.0,-0.3489326765188834,-0.21120689655172414,1.0,-1.3205391351943074,-0.5402298850574713,0.0
2019-08-02,-0.0,-0.34212506841817186,-0.21548303229337712,1.0,-1.3214969896004376,-0.5418035030103995,0.0
2019-08-05,-0.0,-0.3420746319753509,-0.21119479630263607,1.0,-1.3214994864772338,-0.5486819582334816,0.0
2019-08-06,-0.0,-0.34641051567239634,-0.22089652847994606,1.0,-1.258004718570947,-0.5451297607010448,0.0
2019-08-07,-0.0,-0.3561879684018635,-0.2215245425697117,1.0,-1.25632975491189,-0.5418607791506314,0.0
2019-08-08,-0.0,-0.3373758912507496,-0.19694142733391085,1.0,-1.244652495502099,-0.5528086892783368,0.0
2019-08-09,-0.0,-0.3193469333686581,-0.18817061862498344,1.0,-1.2286395549079348,-0.5755398065969003,0.0
2019-08-12,-0.0,-0.3166198114767653,-0.19907392095253845,1.0,-1.2294360840085992,-0.5622622788159418,0.0
2019-08-13,-0.0,-0.29556178848374853,-0.19670021448605843,1.0,-1.2358686685365452,-0.5716218445801023,0.0
2019-08-14,-0.0,-0.2993514323892709,-0.1972427728709709,1.0,-1.199947853860444,-0.5626242544731611,0.0
2019-08-15,-0.0,-0.32852758775014385,-0.2135413336743175,1.0,-1.161914199859344,-0.4927753979924558,0.0
2019-08-16,-0.0,-0.3340583418628455,-0.21116939611054247,1.0,-1.1544588024564995,-0.4988805015353122,0.0
2019-08-19,-0.0,-0.31377226463104324,-0.21428117048346054,1.0,-1.1609732824427481,-0.49163486005089063,0.0
2019-08-20,-0.0,-0.3190550281014829,-0.2264312704410504,1.0,-1.1541612421808023,-0.47566125805734605,0.0
2019-08-21,-0.0,-0.32092462821447826,-0.2390842502457431,1.0,-1.1457018739892824,-0.4651678980245426,0.0
2019-08-22,-0.0,-0.3232611174458381,-0.2351133916128215,1.0,-1.145952109464082,-0.4630368681109844,0.0
2019-08-23,-0.0,-0.3298409492552386,-0.23264327190103506,1.0,-1.141125978288311,-0.45219010350921485,0.0
2019-08-26,-0.0,-0.32440457585797333,-0.23191848471588422,1.0,-1.1271175845471024,-0.4421454022629243,0.0
2019-08-27,-0.0,-0.3217678387890491,-0.23490204628274206,1.0,-1.1193820662160898,-0.4385025072414115,0.0
2019-08-28,-0.0,-0.31191061591609354,-0.24319193302418227,1.0,-1.1267623167657401,-0.4303943232392394,0.0
2019-08-29,-0.0,-0.30316699850671974,-0.24732453957192632,1.0,-1.130693130910901,-0.4298158287705326,0.0
2019-08-30,-0.0,-0.2945335028371213,-0.2502558060215187,1.0,-1.1346934978760348,-0.4211962419769929,0.0
2019-09-03,-0.0,-0.31719150777218086,-0.27590469421181124,1.0,-1.1102938904168855,-0.3869402639142124,0.0
2019-09-04,-0.0,-0.3010215103539796,-0.2898805666142024,1.0,-1.1020893127179583,-0.3931426102521372,0.0
2019-09-05,-0.0,-0.29288766788766785,-0.2661172161172161,1.0,-1.1032051282051283,-0.3902930402930403,0.0
2019-09-06,-0.0,-0.2756225023055641,-0.29299108515216726,1.0,-1.1526283430679374,-0.3528435290501076,0.0
2019-09-09,-0.0,-0.28272766402262806,-0.29511775195228435,1.0,-1.1533849843202362,-0.3432331058230339,0.0
2019-09-10,-0.0,-0.2701643760139582,-0.3185282683889926,1.0,-1.164131133490465,-0.3081514585692859,0.0
