Date,AIN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-16,1.0,-0.3724087856235252,-0.9612633871846071,-0.0074786712652023975,-0.6677799963695771,-0.6214921038300963,0.0
2018-10-17,1.0,-0.355917053986414,-0.9274222381122632,-0.0,-0.6637468716481946,-0.6281730425455845,0.0
2018-10-18,1.0,-0.3566138323374718,-0.9297291495223443,-0.0,-0.6629575297863967,-0.6286092525671759,0.0
2018-10-19,1.0,-0.3421192852829385,-0.9204291144186708,-0.0,-0.6633156903840006,-0.6264075876523036,0.0
2018-10-22,1.0,-0.3432644789703843,-0.9239520745191453,-0.0,-0.6623528993493796,-0.6257688342162334,0.0
2018-10-23,1.0,-0.3520755389274897,-0.9272047033671833,-0.0,-0.6588989845002672,-0.6249777302690184,0.0
2018-10-24,1.0,-0.35156947469913935,-0.9334714137770954,-0.0,-0.660643502481877,-0.6253615684033853,0.0
2018-10-25,1.0,-0.3271682340647858,-0.8992337164750958,-0.0,-0.6572971090212468,-0.5993730407523511,0.0
2018-10-26,1.0,-0.3107968264918938,-0.8862711279751638,-0.0,-0.6616764401517765,-0.5907209382545706,0.0
2018-10-29,1.0,-0.27921831302006006,-0.9116113662258744,-0.0,-0.6536270413976453,-0.6082242861582019,0.0
2018-10-30,1.0,-0.2831133835417674,-0.9120431147654253,-0.0,-0.6539418227043461,-0.6056104470393147,0.0
2018-10-31,1.0,-0.28576824034334763,-0.8964120171673818,-0.0,-0.6507467811158798,-0.600549356223176,0.0
2018-11-01,1.0,-0.3052442230524422,-0.8894423688944237,-0.0,-0.6582952815829528,-0.6062681610626816,0.0
2018-11-02,1.0,-0.3124397631832576,-0.8571526917251824,-0.0,-0.6704529808619029,-0.602058378080683,0.0
2018-11-05,1.0,-0.30810271237780534,-0.8698196337601541,-0.0,-0.6717609803111662,-0.5924549084400386,0.0
2018-11-06,1.0,-0.31737001792856157,-0.8790856433595364,-0.0,-0.6672527927182458,-0.5841263274031168,0.0
2018-11-07,1.0,-0.3179025131179232,-0.8800055233360949,-0.0,-0.6690140845070423,-0.5851629384148025,0.0
2018-11-08,1.0,-0.30592839243417663,-0.8788232467131235,-0.0,-0.6630737015550444,-0.5849095465311868,0.0
2018-11-09,1.0,-0.3048763736263736,-0.8791895604395605,-0.0,-0.6649381868131867,-0.5850274725274726,0.0
2018-11-12,1.0,-0.3042585941508466,-0.8643748931075764,-0.0,-0.6700530186420387,-0.5818710449803318,0.0
2018-11-13,1.0,-0.2788037205512933,-0.8629574309185959,-0.0,-0.6742820286509607,-0.5786543553533845,0.0
2018-11-14,1.0,-0.28065765337319115,-0.8624227189347103,-0.0,-0.6753176166859163,-0.5786058835518718,0.0
2018-11-15,1.0,-0.27983036471586087,-0.8626632739609839,-0.0,-0.6763358778625954,-0.5738761662425784,0.0
2018-11-16,1.0,-0.278169014084507,-0.8570557963163595,-0.0,-0.6747020585048754,-0.575738082340195,0.0
2018-11-19,1.0,-0.2781013001083424,-0.857089653304442,-0.0,-0.6747359154929577,-0.5757719393282773,0.0
2018-11-20,1.0,-0.26414712333389573,-0.8548000674877678,-0.0,-0.6753500927956808,-0.5800911084865868,0.0
2018-11-21,1.0,-0.26532049776942945,-0.8510716801395365,-0.0,-0.6723576963069802,-0.5654580216683998,0.0
2018-11-23,1.0,-0.2658444213560344,-0.8464993129336059,-0.0,-0.6736267050976974,-0.5655729463417903,0.0
2018-11-26,1.0,-0.2652103993567408,-0.8495711605467703,-0.0,-0.671837309032431,-0.5636893594210667,0.0
2018-11-27,1.0,-0.25395765145948834,-0.8571905684323023,-0.0,-0.6688931935074477,-0.5597488477723599,0.0
2018-11-28,1.0,-0.2513642907362148,-0.8726103987411696,-0.0,-0.6654390840001339,-0.5585389534299776,0.0
2018-11-29,1.0,-0.2370387591749975,-0.8636620279650602,-0.0,-0.6613304991862897,-0.5592015676375833,0.0
2018-11-30,1.0,-0.23657985649747545,-0.8640047834174861,-0.0,-0.6613739038001595,-0.5598591549295775,0.0
2018-12-03,1.0,-0.23606960217838877,-0.86391711496314,-0.0,-0.6611542804011423,-0.5595736202430762,0.0
2018-12-04,1.0,-0.23169963879775987,-0.8654604500115983,-0.0,-0.6587135898200617,-0.5578752029691487,0.0
2018-12-06,1.0,-0.22617261399960856,-0.8397155717920282,-0.0,-0.6546089112140387,-0.5412942788179267,0.0
2018-12-07,1.0,-0.2282378265549069,-0.8395681810769381,-0.0,-0.6544796321059326,-0.5391865888261962,0.0
2018-12-10,1.0,-0.2077985062562643,-0.8441268712211839,-0.0,-0.6552749846422451,-0.5259788547964693,0.0
2018-12-11,1.0,-0.2109534124341276,-0.8428437489896867,-0.0,-0.6559438750767839,-0.5232614529113188,0.0
2018-12-12,1.0,-0.21102489492402196,-0.842806336889751,-0.0,-0.6558680892337536,-0.523440025864856,0.0
2018-12-13,1.0,-0.2109581960328229,-0.8402468178587582,-0.0,-0.657233313949732,-0.5221296116818506,0.0
2018-12-14,1.0,-0.2128140541238778,-0.8355615836724151,-0.0,-0.6590131111541692,-0.5219595685590648,0.0
2018-12-17,1.0,-0.20023170496234793,-0.8357147454463537,-0.0,-0.6492887944905709,-0.5329214134002703,0.0
2018-12-18,1.0,-0.1911374180131179,-0.8280595104783234,-0.0,-0.646424572068469,-0.5338665813469845,0.0
2018-12-19,1.0,-0.1875740213181396,-0.8294868922249606,-0.0,-0.6487628436989853,-0.5350981082551775,0.0
2018-12-20,1.0,-0.18827140755899469,-0.82691692779945,-0.0,-0.6482701285412803,-0.534085822088636,0.0
2018-12-21,1.0,-0.1854805269369398,-0.827533412012376,-0.0,-0.6485598545500941,-0.5281490223597334,0.0
2018-12-24,1.0,-0.17155634495226615,-0.8136636112785054,-0.0,-0.645437533699134,-0.5410257223508516,0.0
2018-12-26,1.0,-0.17103396083625008,-0.816668243307161,-0.0,-0.6329896257055466,-0.5325891590199602,0.0
2018-12-27,1.0,-0.14168862202070953,-0.7920470559401998,-0.0,-0.5893021260952148,-0.5404999693646223,0.0
2018-12-28,1.0,-0.13872389933255772,-0.7952666707488824,-0.0,-0.5889718939440328,-0.5386994060375971,0.0
2018-12-31,1.0,-0.1388157491886596,-0.7953279039862837,-0.0,-0.5888800440879309,-0.5386687894188966,0.0
2019-01-02,1.0,-0.13840502066431962,-0.795438542782795,-0.0,-0.588856574315016,-0.5386805449257616,0.0
2019-01-03,1.0,-0.14478918058870327,-0.7930359219142036,-0.0,-0.593445933541399,-0.5285172266079187,0.0
2019-01-04,1.0,-0.1303234460262781,-0.7978233698137366,-0.0,-0.5884827607231046,-0.5318720848702863,0.0
2019-01-07,1.0,-0.11628675256029071,-0.7788989999099019,-0.0,-0.5887917830435174,-0.5192960326756164,0.0
2019-01-08,1.0,-0.11876854821787225,-0.7675290026679457,-0.0,-0.5947420486225606,-0.5166222009053029,0.0
2019-01-09,1.0,-0.11991827168654788,-0.7741654397403924,-0.0,-0.596105886241399,-0.5145278086595956,0.0
2019-01-10,1.0,-0.11785628164938511,-0.7801422715215819,-0.0,-0.5969375452134073,-0.5192609115022908,0.0
2019-01-11,1.0,-0.11957112654787073,-0.7744790093627303,-0.0,-0.5996073693748113,-0.5266082754454847,0.0
2019-01-14,1.0,-0.12526808639178372,-0.7733877057846246,-0.0,-0.599637516991391,-0.522398429240296,0.0
2019-01-15,1.0,-0.1219157760891284,-0.7728194726166329,-0.0,-0.598619478671551,-0.5340740516484515,0.0
2019-01-16,1.0,-0.1070358601906491,-0.7780602209108791,-0.0,-0.5907701619004387,-0.5503101830836737,0.0
2019-01-17,1.0,-0.10844831759864439,-0.7762043088840476,-0.0,-0.5902323892519972,-0.5510167029774873,0.0
2019-01-18,1.0,-0.11256687743190663,-0.7717959630350195,-0.0,-0.5922300583657588,-0.5633207684824904,0.0
2019-01-22,1.0,-0.0,-0.8688761693746921,-0.0,-0.6748522895125553,-0.5335733628754308,0.0
2019-01-23,1.0,-0.0,-0.8887481910274964,-0.0,-0.6518330921369996,-0.4743728895320792,0.0
2019-01-24,1.0,-0.0,-0.8909255351220983,-0.0,-0.6473319264395538,-0.47654507084715103,0.0
2019-01-25,1.0,-0.0,-0.8980552837573386,-0.0,-0.6901602250489237,-0.4695144324853229,0.0
2019-01-28,1.0,-0.0,-0.8805499418212995,-0.0,-0.7141894788413253,-0.467297446261253,0.0
2019-01-29,1.0,-0.0,-0.8705509582551451,-0.0,-0.7311348324976158,-0.47460546959116495,0.0
2019-01-30,1.0,-0.0,-0.867941964698272,-0.0,-0.7308320241505715,-0.48165603918307,0.0
2019-01-31,1.0,-0.0,-0.8779245632446449,-0.0,-0.7185011420458053,-0.49021544539786405,0.0
2019-02-01,1.0,-0.0,-0.8765561768249359,-0.0,-0.7194093478730963,-0.49321923944271107,0.0
2019-02-04,1.0,-0.0,-0.8747024453581477,-0.0,-0.7168825547964264,-0.4998917983120537,0.0
2019-02-05,1.0,-0.0,-0.8709019559373359,-0.0,-0.7154157525569323,-0.5036306893674876,0.0
2019-02-06,1.0,-0.0,-0.8596361165168503,-0.0,-0.7151947610663207,-0.51413214715967,0.0
2019-02-07,1.0,-0.0,-0.8644715747934394,-0.0,-0.7113700826242447,-0.5071525465532125,0.0
2019-02-08,1.0,-0.0,-0.8537827576627467,-0.0,-0.7182455165601754,-0.5147081519893818,0.0
2019-02-11,1.0,-0.0,-0.8443482294727075,-0.0,-0.7252822019483531,-0.5229936601206123,0.0
2019-02-12,1.0,-0.0,-0.8516039051603905,-0.0,-0.7288083062141639,-0.5189524252285759,0.0
2019-02-13,1.0,-0.0,-0.8433513782589758,-0.0,-0.736108518449381,-0.5317030676373592,0.0
2019-02-14,1.0,-0.0,-0.8464073624972795,-0.0,-0.7303734104405684,-0.5323508379193483,0.0
2019-02-15,1.0,-0.0,-0.8616902109652126,-0.0,-0.723536000995706,-0.5263862094716535,0.0
2019-02-19,1.0,-0.0,-0.8489639961479917,-0.0,-0.7342735547202635,-0.5232207759932901,0.0
2019-02-20,1.0,-0.0,-0.851785103936861,-0.0,-0.7321878010129571,-0.5232576204828636,0.0
2019-02-21,1.0,-0.0,-0.8299634063139613,-0.0,-0.7342616138435775,-0.5369348136202939,0.0
2019-02-22,1.0,-0.0,-0.8355481213022333,-0.0,-0.7279373044636496,-0.5341201251432642,0.0
2019-02-25,1.0,-0.0,-0.8396435137577515,-0.0,-0.7390234021999939,-0.5374715652363591,0.0
2019-02-26,1.0,-0.0,-0.8380836681930038,-0.0,-0.7420178799489144,-0.5348721303304987,0.0
2019-02-27,1.0,-0.0,-0.8382668783266412,-0.0,-0.7525134621969061,-0.5218352164845769,0.0
2019-02-28,1.0,-0.0,-0.8350104364621951,-0.0,-0.7504906694912614,-0.5298607433253373,0.0
2019-03-01,1.0,-0.0,-0.8371911897566903,-0.0,-0.7550390977912085,-0.5231315617308951,0.0
2019-03-04,1.0,-0.0,-0.8282097649186255,-0.0,-0.7499532331483444,-0.5396271123027998,0.0
2019-03-05,1.0,-0.0,-0.8191871544156697,-0.0,-0.7623316984786479,-0.5424072974914873,0.0
2019-03-06,1.0,-0.0,-0.8166114824764166,-0.0,-0.7667270569126008,-0.5402948709939402,0.0
2019-03-07,1.0,-0.0,-0.7899809725818023,-0.0,-0.7958139679965065,-0.533453944290215,0.0
2019-03-08,1.0,-0.0,-0.7886145748480481,-0.0,-0.8134281596591265,-0.5309856507299956,0.0
2019-03-11,1.0,-0.0,-0.7867813918305597,-0.0,-0.815998487140696,-0.5490103378719112,0.0
2019-03-12,1.0,-0.0,-0.7452787769784173,-0.0,-0.8581706063720451,-0.6082669578622816,0.0
2019-03-13,1.0,-0.0,-0.7557355361233906,-0.0,-0.8595398664128295,-0.6114355780710529,0.0
2019-03-14,1.0,-0.0,-0.7584485035920234,-0.0,-0.8521310524789795,-0.6109339260977417,0.0
2019-03-15,1.0,-0.0,-0.754698094930578,-0.0,-0.8546012269938652,-0.6196319018404908,0.0
2019-03-18,1.0,-0.0,-0.7685296702581297,-0.0,-0.8583704957520915,-0.6282022069594089,0.0
2019-03-19,1.0,-0.0,-0.7712224108658744,-0.0,-0.8566671019981716,-0.6370967741935484,0.0
2019-03-20,1.0,-0.0,-0.7703007887932445,-0.0,-0.8558897653258272,-0.6468104605112427,0.0
2019-03-21,1.0,-0.0,-0.7675026123301985,-0.0,-0.8669344305120167,-0.6309430512016718,0.0
2019-03-22,1.0,-0.0,-0.7634436825355163,-0.0,-0.8930411102726467,-0.62446274484071,0.0
2019-03-25,1.0,-0.0,-0.7513587846244515,-0.0,-0.8990897780106083,-0.6236985135223626,0.0
2019-03-26,1.0,-0.0,-0.7595382186554401,-0.0,-0.897217471385344,-0.6322852256282069,0.0
2019-03-27,1.0,-0.0,-0.7569068033244637,-0.0,-0.8994448276994842,-0.6286915672941099,0.0
2019-03-28,1.0,-0.0,-0.7538633524034983,-0.0,-0.8945880186756098,-0.639508121259946,0.0
2019-03-29,1.0,-0.0,-0.7494328456353774,-0.0,-0.8955120828538551,-0.6429064606279796,0.0
2019-04-01,1.0,-0.0,-0.7558135710291747,-0.0,-0.8952406012564548,-0.6380949248429431,0.0
2019-04-02,1.0,-0.0,-0.7677633307065932,-0.0,-0.9109535066981876,-0.6047084318360915,0.0
2019-04-03,1.0,-0.0,-0.7667388735722726,-0.0,-0.9134829985558619,-0.6019102008664828,0.0
2019-04-04,1.0,-0.0,-0.7676253081347576,-0.0,-0.9081018898931799,-0.6110435497124075,0.0
2019-04-05,1.0,-0.0,-0.7666239358380172,-0.0,-0.9098708214180061,-0.6104920619268317,0.0
2019-04-08,1.0,-0.0,-0.7562280500213345,-0.0,-0.911477992582138,-0.6145337578363476,0.0
2019-04-09,1.0,-0.0,-0.7575797478355335,-0.0,-0.9221121243045727,-0.6122724429667182,0.0
2019-04-10,1.0,-0.0,-0.7400499146197294,-0.0,-0.9230264022067516,-0.6207802443189282,0.0
2019-04-11,1.0,-0.0,-0.7297989751675207,-0.0,-0.9453094205754828,-0.6096439364078308,0.0
2019-04-12,1.0,-0.0,-0.7289121009065825,-0.0,-0.9455065037445802,-0.610300880304822,0.0
2019-04-15,1.0,-0.0,-0.7289649059453072,-0.0,-0.9444535635730935,-0.6094678441285579,0.0
2019-04-16,1.0,-0.0,-0.7323509140437822,-0.0,-0.9430240572385046,-0.6066165610948833,0.0
2019-04-17,1.0,-0.0,-0.726941029518112,-0.0,-0.9413582275984486,-0.618762737492604,0.0
2019-04-18,1.0,-0.0,-0.7218094549280032,-0.0,-0.9393122493260568,-0.6264382931159181,0.0
2019-04-22,1.0,-0.0,-0.7232984120708968,-0.0,-0.9409962443170587,-0.6301640640442776,0.0
2019-04-23,1.0,-0.0,-0.7111965559170528,-0.0,-0.9358506687699235,-0.6392586019915212,0.0
2019-04-24,1.0,-0.0,-0.708516790431754,-0.0,-0.9395084445028588,-0.637773542748242,0.0
2019-04-25,1.0,-0.0,-0.6939466675434847,-0.0,-0.9510077927202183,-0.6431131424062079,0.0
2019-04-26,1.0,-0.0,-0.6947260658498728,-0.0,-0.9411181929262573,-0.666556586638486,0.0
2019-04-29,1.0,-0.0,-0.6859708785947767,-0.0,-0.9400402813088125,-0.6757354640604881,0.0
2019-04-30,1.0,-0.0,-0.6796238244514107,-0.0,-0.9371060881042733,-0.6830556013859099,0.0
2019-05-01,1.0,-0.0,-0.6752179080824089,-0.0,-0.9404714738510301,-0.6859482303222398,0.0
2019-05-02,1.0,-0.0,-0.6646148671375715,-0.0,-0.9510931718802557,-0.7478977463841238,0.0
2019-05-03,1.0,-0.0,-0.6570345012753389,-0.0,-0.9533158813263526,-0.7457712444623439,0.0
2019-05-06,1.0,-0.0,-0.6423254878294106,-0.0,-0.9539998658888218,-0.7564205726547307,0.0
2019-05-07,1.0,-0.0,-0.6442465432388094,-0.0,-0.9513542468780342,-0.7523519367906525,0.0
2019-05-08,1.0,-0.0,-0.6419798411321006,-0.0,-0.9393565182564582,-0.7562245510980575,0.0
2019-05-09,1.0,-0.0,-0.6431410534754,-0.0,-0.9373058552389859,-0.7596780119576473,0.0
2019-05-10,1.0,-0.0,-0.6447799078217887,-0.0,-0.9393828067597355,-0.7556275465900741,0.0
2019-05-13,1.0,-0.0,-0.6455146616792465,-0.0,-0.9364103934272928,-0.7578652060650591,0.0
2019-05-14,1.0,-0.0,-0.6147226267708196,-0.0,-0.9420759962928638,-0.7531113464848405,0.0
2019-05-15,1.0,-0.0,-0.6207855865403723,-0.0,-0.9543286745711069,-0.7368020136450951,0.0
2019-05-16,1.0,-0.0,-0.6283901135604543,-0.0,-0.957314629258517,-0.754308617234469,0.0
2019-05-17,1.0,-0.0,-0.6210565053025994,-0.0,-0.9581813923923589,-0.7662507109163292,0.0
2019-05-20,1.0,-0.0,-0.6124728306303294,-0.0,-0.9624811904363818,-0.7690018391573317,0.0
2019-05-21,1.0,-0.0,-0.6059381470843631,-0.0,-0.9646316211341927,-0.7692538908556542,0.0
2019-05-22,1.0,-0.0,-0.6086650583031765,-0.0,-0.96632488942501,-0.7757673234150919,0.0
2019-05-23,1.0,-0.0,-0.6019554007901963,-0.0,-0.9822205852809215,-0.7641130382374607,0.0
2019-05-24,1.0,-0.0,-0.6020821477588457,-0.0,-0.984634954641315,-0.7607873330432163,0.0
2019-05-28,1.0,-0.0,-0.6014126468717571,-0.0,-0.9841328289759983,-0.7619589595956214,0.0
2019-05-29,1.0,-0.0,-0.6102425335738625,-0.0,-0.986370014030868,-0.7440702879668605,0.0
2019-05-30,1.0,-0.0,-0.6162169473185907,-0.0,-1.0150470007438968,-0.7500845337120443,0.0
2019-05-31,1.0,-0.0,-0.6238923087330042,-0.0,-1.008218900087939,-0.7501860244875871,0.0
2019-06-03,1.0,-0.0,-0.6385058827495533,-0.002022721909449482,-1.026632505141085,-0.7040757846475407,0.0
2019-06-04,1.0,-0.0,-0.6298221337203416,-0.012622768233824968,-1.0515710958857876,-0.6810894731513045,0.0
2019-06-05,1.0,-0.0,-0.6294502705230111,-0.025783180816244738,-1.051265780508984,-0.6332910293233585,0.0
2019-06-06,1.0,-0.0,-0.6404351888933386,-0.020224269122947537,-1.039647577092511,-0.6370311039914563,0.0
2019-06-07,1.0,-0.0,-0.6438182364528731,-0.02574204534072318,-1.0316850856398785,-0.6375413174852259,0.0
2019-06-10,1.0,-0.0,-0.6429717801257189,-0.02878828407115153,-1.035274842851411,-0.636552093085462,0.0
2019-06-11,1.0,-0.0,-0.6431946911552769,-0.04108992190903911,-1.0322753628045713,-0.6349498944263833,0.0
2019-06-12,1.0,-0.0,-0.6412500419139591,-0.038762029306240155,-1.0336988230560307,-0.6394058277168628,0.0
2019-06-13,1.0,-0.0,-0.6650685620411038,-0.05920810004358467,-1.0116002279813592,-0.616790156569551,0.0
2019-06-14,1.0,-0.0,-0.6628770146458904,-0.07734233932990037,-1.0055172875008358,-0.5980739650906173,0.0
2019-06-17,1.0,-0.0,-0.6767751479289942,-0.07537654653039269,-0.9971086605701991,-0.6127622377622378,0.0
2019-06-18,1.0,-0.0,-0.6928415024423109,-0.07091123463028465,-1.0003705575206334,-0.6045814384369209,0.0
2019-06-19,1.0,-0.0,-0.6892097008128985,-0.0717779201942861,-1.0012480183492427,-0.610786926164536,0.0
2019-06-20,1.0,-0.0,-0.6917465892205863,-0.07476698635688235,-0.999189517763069,-0.611306227205187,0.0
2019-06-21,1.0,-0.0,-0.6953570825595137,-0.07587371264561876,-0.9954077325679553,-0.6099949349991558,0.0
2019-06-24,1.0,-0.0,-0.6819150735916089,-0.07508035865335816,-0.9998308238876671,-0.6266959905261378,0.0
2019-06-25,1.0,-0.0,-0.6798863021115321,-0.07535868976719004,-1.0009813210611804,-0.62760557661072,0.0
2019-06-26,1.0,-0.0,-0.6790612618104237,-0.06715432286904399,-0.9855057739848961,-0.6547800467337194,0.0
2019-06-27,1.0,-0.0,-0.669899291309213,-0.07581974161608626,-0.9833508528025499,-0.6617612152860195,0.0
2019-06-28,1.0,-0.0,-0.6380409713743047,-0.08703025369692036,-1.0029846696513363,-0.6636141636141636,0.0
2019-07-01,1.0,-0.0,-0.6389831658973663,-0.08627477599782786,-1.0003393972305186,-0.6683749660602769,0.0
2019-07-02,1.0,-0.0,-0.6419104437137725,-0.08237008914952035,-0.9964407986169961,-0.6689942713806312,0.0
2019-07-03,1.0,-0.0,-0.6439201328858606,-0.08074849994915083,-0.9952540764093699,-0.6700227126343267,0.0
2019-07-05,1.0,-0.0,-0.6372446040727814,-0.0806085453867787,-0.9952902110934164,-0.6752278656863078,0.0
2019-07-08,1.0,-0.0,-0.6332055500899006,-0.08260677816602775,-0.9983037622553177,-0.6783593988533433,0.0
2019-07-09,1.0,-0.0,-0.6287853126481946,-0.08248086173023508,-0.9950545356005692,-0.6809836731928731,0.0
2019-07-10,1.0,-0.0,-0.6439199242526715,-0.08595969160016233,-0.9767347490869742,-0.6749628026511565,0.0
2019-07-11,1.0,-0.0,-0.64709666497376,-0.08549178940240393,-0.9759945826984934,-0.6772304046047063,0.0
2019-07-12,1.0,-0.0,-0.6422108177459652,-0.09105949085015869,-0.9860220136403539,-0.657066648659599,0.0
2019-07-15,1.0,-0.0,-0.6511596502481348,-0.10107693865838427,-0.981263292934067,-0.6424496134499174,0.0
2019-07-16,1.0,-0.0,-0.6531031925294137,-0.0800997876141995,-0.9812223982739439,-0.6567778039982469,0.0
2019-07-17,1.0,-0.0,-0.6470845677349851,-0.08237947751144625,-0.978454080258551,-0.658665499596014,0.0
2019-07-18,1.0,-0.0,-0.647502102607233,-0.0833978132884777,-0.9765853658536585,-0.6566862910008411,0.0
2019-07-19,1.0,-0.0,-0.6510493744114086,-0.08949952912686669,-0.970469527781515,-0.652327458630432,0.0
2019-07-22,1.0,-0.0,-0.6329599354122515,-0.07804352945134053,-0.9732229959296264,-0.6796851347260068,0.0
2019-07-23,1.0,-0.0,-0.6399583067146364,-0.07740156686056285,-0.9691335193840153,-0.6758683299149322,0.0
2019-07-24,1.0,-0.0,-0.667840708970062,-0.03164233369312049,-0.6665625177526558,-0.4744077714026019,0.0
2019-07-25,1.0,-0.0,-0.6652415199048644,-0.029276855994110652,-0.672008607508919,-0.46489042414632764,0.0
2019-07-26,1.0,-0.0,-0.6668459339352939,-0.02887146536839424,-0.6716012341136177,-0.463245492371706,0.0
2019-07-29,1.0,-0.0,-0.6500169990933817,-0.030966681776971896,-0.6710108794197642,-0.4811876699909338,0.0
2019-07-30,1.0,-0.0,-0.6482006234060641,-0.03315386795126098,-0.6690280532728818,-0.48330971946727114,0.0
2019-07-31,1.0,-0.0,-0.6458852867830424,-0.03369417365676717,-0.6696894128315575,-0.484555656313761,0.0
2019-08-01,1.0,-0.0,-0.7001015895781044,-0.0,-0.7853471973228159,-0.5024799808772559,0.0
2019-08-02,1.0,-0.0,-0.6944659097663913,-0.0,-0.76163585567378,-0.5160494561017654,0.0
2019-08-05,1.0,-0.0,-0.6930061422509719,-0.0,-0.7637162102014777,-0.5105189756980506,0.0
2019-08-06,1.0,-0.0,-0.6918601234205114,-0.0023802527181898325,-0.7332941522186307,-0.5110196885101381,0.0
2019-08-07,1.0,-0.0,-0.691777203897171,-0.0,-0.7311304143678835,-0.5117091207888249,0.0
2019-08-08,1.0,-0.0,-0.6926688971062981,-0.0,-0.7306450666197101,-0.5115043728355931,0.0
2019-08-09,1.0,-0.0,-0.684342696957309,-0.0,-0.7186240728844245,-0.5170822869824213,0.0
2019-08-12,1.0,-0.0,-0.6825753376702938,-0.007934887248752881,-0.7225706700895592,-0.504157064091718,0.0
2019-08-13,1.0,-0.0,-0.6910713247689357,-0.0031680520839388483,-0.7196128582224032,-0.492617566703482,0.0
2019-08-14,1.0,-0.0,-0.6985147224876227,-0.0032137583601146535,-0.7039288919771853,-0.4895914763021512,0.0
2019-08-15,1.0,-0.0,-0.7154783006461204,-0.019212076162159072,-0.6824575447424096,-0.44179198353250615,0.0
2019-08-16,1.0,-0.0,-0.7116457361901765,-0.022513373573247134,-0.6867008038447235,-0.4397974654575621,0.0
2019-08-19,1.0,-0.0,-0.6984887368120901,-0.028286284573709724,-0.6932706016538353,-0.4313943541488452,0.0
2019-08-20,1.0,-0.0,-0.7046515600091096,-0.035014803006148947,-0.6881974493281713,-0.4188396720564792,0.0
2019-08-21,1.0,-0.0,-0.7051529973836879,-0.05335001706290524,-0.6758901148902287,-0.40942441132976903,0.0
2019-08-22,1.0,-0.0,-0.7082137682188823,-0.046197119072648236,-0.6760235247322215,-0.41071682245645935,0.0
2019-08-23,1.0,-0.0,-0.7030074120353278,-0.047794848493454126,-0.6728196972708943,-0.4162383210746031,0.0
2019-08-26,1.0,-0.0,-0.6995281286202707,-0.047017603345483314,-0.6683620129411433,-0.41066937922070584,0.0
2019-08-27,1.0,-0.0,-0.6979172546142124,-0.044420612970593215,-0.6657447649150534,-0.41406558672461474,0.0
2019-08-28,1.0,-0.0,-0.689441169003357,-0.051792716296651525,-0.6719512539140736,-0.40776890744449773,0.0
2019-08-29,1.0,-0.0,-0.6870383943169646,-0.054716130123470715,-0.6735355471613013,-0.40367593166826404,0.0
2019-08-30,1.0,-0.0,-0.684765448804691,-0.05254848894903023,-0.6782814614343708,-0.4035577356788453,0.0
2019-09-03,1.0,-0.0,-0.6892253898429349,-0.05916025152976341,-0.6741956405267462,-0.3972591151340834,0.0
2019-09-04,1.0,-0.0,-0.7021294646644609,-0.06399705890670514,-0.6720680976216736,-0.38977970080031676,0.0
2019-09-05,1.0,-0.0,-0.7033845807287267,-0.048487920256800134,-0.6818156220082221,-0.3821028326857014,0.0
2019-09-06,1.0,-0.0,-0.7067953493622305,-0.04275313240772096,-0.683711479850999,-0.3887007562930353,0.0
