Date,IWF,IWM,MTUM,NXRT,SPY,VLUE,VXX
2018-12-13,-0.0,-0.7480230616552723,-0.0,1.0,-0.8639299328943637,-0.5382313096625815,0.0
2018-12-14,-0.0008189750212618515,-0.7464957318801777,-0.0,1.0,-0.8649636186096326,-0.5376571014584056,0.0
2018-12-17,-0.0,-0.7420103496942135,-0.0,1.0,-0.8447859495060372,-0.5494746746118864,0.0
2018-12-18,-0.0,-0.7482433752402559,-0.0,1.0,-0.8511201436808773,-0.5515329111132118,0.0
2018-12-19,-0.0,-0.7540422294084079,-0.0,1.0,-0.8577769323441762,-0.5585568448417982,0.0
2018-12-20,-0.0,-0.7391126236843764,-0.0,1.0,-0.8603705804499905,-0.5517426104493602,0.0
2018-12-21,-0.0,-0.736527321121027,-0.0,1.0,-0.8592453421011428,-0.5356192265539377,0.0
2018-12-24,-0.0,-0.7067559153175591,-0.0,1.0,-0.8487235367372354,-0.5578455790784559,0.0
2018-12-26,-0.0,-0.7064925442252478,-0.0,1.0,-0.8341514618258158,-0.5466641968448026,0.0
2018-12-27,-0.0,-0.6661423398824716,-0.0,1.0,-0.7659227162106014,-0.5358224016145308,0.0
2018-12-28,-0.0,-0.6708409994658437,-0.0,1.0,-0.7642886818208796,-0.5324351593566383,0.0
2018-12-31,-0.0,-0.671751647177539,-0.0,1.0,-0.7639342316139373,-0.5322015789161275,0.0
2019-01-02,-0.0,-0.6706688011383849,-0.0,1.0,-0.7617988853314359,-0.5320763666548085,0.0
2019-01-03,-0.0,-0.6790685144721482,-0.0,1.0,-0.800921907270496,-0.5131850698913466,0.0
2019-01-04,-0.0,-0.6941098927437234,-0.0,1.0,-0.7743124213553838,-0.5275331056384445,0.0
2019-01-07,-0.0,-0.6652296322364948,-0.0,1.0,-0.7624200832893424,-0.5050736113555048,0.0
2019-01-08,-0.0,-0.6585394409483389,-0.0,1.0,-0.765286111517635,-0.503117225230499,0.0
2019-01-09,-0.0,-0.6634308003636683,-0.0,1.0,-0.7668709857172185,-0.5025075519840455,0.0
2019-01-10,-0.0,-0.6602943763560665,-0.0,1.0,-0.7704509470474404,-0.5012900955843548,0.0
2019-01-11,-0.0,-0.6411383686508983,-0.0,1.0,-0.7739675840440811,-0.5158123039948416,0.0
2019-01-14,-0.0,-0.6456438838369023,-0.0,1.0,-0.7787327662070989,-0.5090642417131124,0.0
2019-01-15,-0.0,-0.6408012218045113,-0.0,1.0,-0.7749353853383458,-0.5213228383458647,0.0
2019-01-16,-0.0,-0.6399272343172349,-0.0,1.0,-0.7679420221817969,-0.5262015139956575,0.0
2019-01-17,-0.0,-0.6413389855284315,-0.0,1.0,-0.7630463382546411,-0.5191638649320274,0.0
2019-01-18,-0.0,-0.6360744580584355,-0.0,1.0,-0.7642259660697455,-0.5450341658812441,0.0
2019-01-22,-0.0,-0.6478823004904146,-0.0,1.0,-0.8895229603209985,-0.43483429930153067,0.0
2019-01-23,-0.0,-0.6080099976196144,-0.0,1.0,-0.8990418947869554,-0.46843013568198044,0.0
2019-01-24,-0.0,-0.6138758259420203,-0.0,1.0,-0.8895767605214595,-0.47291505446752785,0.0
2019-01-25,-0.0,-0.5785816162413134,-0.0,1.0,-1.027341971899372,-0.4286711376809395,0.0
2019-01-28,-0.0,-0.5709984343008551,-0.0,1.0,-1.0196013489100324,-0.4203601108033241,0.0
2019-01-29,-0.0,-0.5550642112914951,-0.0,1.0,-1.0199600193845408,-0.4538102738066392,0.0
2019-01-30,-0.0,-0.5516102644893508,-0.0,1.0,-1.0163601660253887,-0.4616899445572152,0.0
2019-01-31,-0.0,-0.5739151097513886,-0.0,1.0,-0.9276145780734845,-0.46873793328778923,0.0
2019-02-01,-0.0,-0.5730517549077929,-0.0,1.0,-0.9362284354550862,-0.4651397977394408,0.0
2019-02-04,-0.0,-0.5719767960731816,-0.0,1.0,-0.942109177450543,-0.46074669046556593,0.0
2019-02-05,-0.0,-0.5677782074545616,-0.0,1.0,-0.9380670494095249,-0.4688401701520064,0.0
2019-02-06,-0.0,-0.5704049473746804,-0.0,1.0,-0.936849616459535,-0.46589760361538923,0.0
2019-02-07,-0.0,-0.5783584310457711,-0.0,1.0,-0.9469972025474674,-0.4506576989464913,0.0
2019-02-08,-0.0,-0.5821614389772559,-0.0,1.0,-0.953352162925524,-0.4375799018879144,0.0
2019-02-11,-0.0,-0.5688595968030538,-0.0,1.0,-0.9683884051055708,-0.44494810926875816,0.0
2019-02-12,-0.0,-0.5778276481149013,-0.0,1.0,-0.9692698982645123,-0.4451526032315979,0.0
2019-02-13,-0.0,-0.5947240770129053,-0.0,1.0,-0.9640686289187651,-0.43545827469533194,0.0
2019-02-14,-0.0,-0.5538429244009956,-0.0,1.0,-0.9903739466818605,-0.4545836207155067,0.0
2019-02-15,-0.0,-0.5745274527452745,-0.0,1.0,-0.9801680168016802,-0.4456045604560457,0.0
2019-02-19,-0.0,-0.5567211149408062,-0.0,1.0,-0.9974524202008092,-0.44297916978870067,0.0
2019-02-20,-0.0,-0.5616063919259883,-0.0,1.0,-1.0047458848972728,-0.4373723417037126,0.0
2019-02-21,-0.0,-0.5448689003281255,-0.0,1.0,-1.014991420572564,-0.4504951985309612,0.0
2019-02-22,-0.0,-0.5334414999098612,-0.0,1.0,-1.028874466678685,-0.4422811129138874,0.0
2019-02-25,-0.0,-0.533681257353163,-0.0,1.0,-1.0366526893722283,-0.44634830613291504,0.0
2019-02-26,-0.0,-0.5400278349267821,-0.0,1.0,-1.0422969865666223,-0.443210698293598,0.0
2019-02-27,-0.0,-0.5443149129447389,-0.0,1.0,-1.0480545041635125,-0.43560938682816047,0.0
2019-02-28,-0.0,-0.5311629899336047,-0.0,1.0,-1.0454670623871738,-0.48306459015390263,0.0
2019-03-01,-0.0,-0.5223839688147155,-0.0,1.0,-1.0499147277378487,-0.4731392374223414,0.0
2019-03-04,-0.0,-0.52480043873012,-0.0,1.0,-1.0475595637072697,-0.4743464749253549,0.0
2019-03-05,-0.0,-0.5190318829936968,-0.0,1.0,-1.0570344532158373,-0.4837219264426902,0.0
2019-03-06,-0.0,-0.5210225361587623,-0.0,1.0,-1.0542763660826224,-0.48255511726752903,0.0
2019-03-07,-0.0,-0.5214095785323513,-0.0,1.0,-1.0554417922308141,-0.4794767566245912,0.0
2019-03-08,-0.0,-0.5147171900470582,-0.0,1.0,-1.0890413065543014,-0.47190354627379827,0.0
2019-03-11,-0.0,-0.521305218370667,-0.0,1.0,-1.0944812914528845,-0.512764359904893,0.0
2019-03-12,-0.0,-0.474064450711366,-0.0,1.0,-1.1213599923951962,-0.5732437656452992,0.0
2019-03-13,-0.0,-0.49083606923150475,-0.0,1.0,-1.1243425875753035,-0.5722436489975457,0.0
2019-03-14,-0.0,-0.485817513390169,-0.0,1.0,-1.1236332519887176,-0.5598199854213546,0.0
2019-03-15,-0.0,-0.47907450431240256,-0.0,1.0,-1.1273988733649472,-0.5761115177747366,0.0
2019-03-18,-0.0,-0.5010080967772905,-0.0,1.0,-1.1190194258648831,-0.5803117099241526,0.0
2019-03-19,-0.0,-0.5004176304291955,-0.0,1.0,-1.1224299665895656,-0.5896941660241584,0.0
2019-03-20,-0.0,-0.5042960579243764,-0.0,1.0,-1.1158165728077232,-0.5979082864038615,0.0
2019-03-21,-0.0,-0.5056812695142756,-0.0,1.0,-1.1492258666752504,-0.5639424469694531,0.0
2019-03-22,-0.0,-0.49996744155759587,-0.0,1.0,-1.1800481864947578,-0.5758286123591847,0.0
2019-03-25,-0.0,-0.3766592022847499,-0.0,1.0,-1.268133579982475,-0.6005582059520331,0.0
2019-03-26,-0.0,-0.4035145236377942,-0.0,1.0,-1.2735886171398596,-0.6013704019408563,0.0
2019-03-27,-0.0,-0.3764782750735054,-0.0,1.0,-1.2881737994119569,-0.6022868343678537,0.0
2019-03-28,-0.0,-0.36791433343157487,-0.0,1.0,-1.2858172053574353,-0.6209843796050692,0.0
2019-03-29,-0.0,-0.37319743051914,-0.0,1.0,-1.2852648138437337,-0.6189368117461982,0.0
2019-04-01,-0.0,-0.3841561423650976,-0.0,1.0,-1.2877808758405773,-0.6083647695587995,0.0
2019-04-02,-0.0,-0.402721757665191,-0.0,1.0,-1.314444990982128,-0.5620593539924578,0.0
2019-04-03,-0.0,-0.405494793372192,-0.0,1.0,-1.30182068242845,-0.5672932084615889,0.0
2019-04-04,-0.0,-0.40388203332133155,-0.0,1.0,-1.3124938627213512,-0.5568393833262414,0.0
2019-04-05,-0.0,-0.39871350816427514,-0.0,1.0,-1.3423057892132608,-0.5576777173016658,0.0
2019-04-08,-0.0,-0.39081178988967563,-0.0,1.0,-1.3425325209945662,-0.5599209616334596,0.0
2019-04-09,-0.0,-0.37850606230797185,-0.0,1.0,-1.3759291684561763,-0.5492748356404241,0.0
2019-04-10,-0.0,-0.35783339954972854,-0.0,1.0,-1.4074625877367237,-0.5455237716858695,0.0
2019-04-11,-0.0,-0.36725342827004215,-0.0,1.0,-1.378790875527426,-0.5503691983122363,0.0
2019-04-12,-0.0,-0.3733077989830284,-0.0,1.0,-1.3804728257280592,-0.548075018160206,0.0
2019-04-15,-0.0,-0.3773135119027911,-0.0,1.0,-1.3739694732311358,-0.5596463927424428,0.0
2019-04-16,-0.0,-0.3907951171230617,-0.0,1.0,-1.360112174199934,-0.5483668756186078,0.0
2019-04-17,-0.0,-0.35127055306427507,-0.0,1.0,-1.4464042517854176,-0.5240325527321044,0.0
2019-04-18,-0.0,-0.33534451148371613,-0.0,1.0,-1.4443481449381648,-0.5537851261708724,0.0
2019-04-22,-0.0,-0.3376679815471017,-0.0,1.0,-1.4464130507454702,-0.5588353279400949,0.0
2019-04-23,-0.0,-0.32783649986620284,-0.0,1.0,-1.43500802782981,-0.5820845598073321,0.0
2019-04-24,-0.0,-0.3400919802611702,-0.0,1.0,-1.4371076571888952,-0.5797442008795193,0.0
2019-04-25,-0.0,-0.3643452905675731,-0.0,1.0,-1.4611446395877128,-0.5650301756289415,0.0
2019-04-26,-0.0,-0.34835496222003864,-0.0,1.0,-1.4697590892149222,-0.5701894080574662,0.0
2019-04-29,-0.0,-0.3503558538806625,-0.0,1.0,-1.4628461564407866,-0.5598205551995142,0.0
2019-04-30,-0.0,-0.3320263220703058,-0.0,1.0,-1.5003921033789083,-0.5771761737529408,0.0
2019-05-01,-0.0,-0.3267851042022549,-0.0,1.0,-1.4922787837376152,-0.5974034847967201,0.0
2019-05-02,-0.0,-0.32305740347026957,-0.0,1.0,-1.4800768122899663,-0.6259858720252384,0.0
2019-05-03,-0.0,-0.30782190132370635,-0.0,1.0,-1.4962695547533094,-0.6341413099535843,0.0
2019-05-06,-0.0,-0.30903880679464163,-0.0,1.0,-1.4966855406711779,-0.6468374533904157,0.0
2019-05-07,-0.0,-0.3138393474353657,-0.0,1.0,-1.4973040232268766,-0.6452371077008157,0.0
2019-05-08,-0.0,-0.32481450948062657,-0.0,1.0,-1.4504671613080518,-0.6597279472382523,0.0
2019-05-09,-0.0,-0.31560951782848373,-0.0,1.0,-1.4999302211988,-0.6733654315818854,0.0
2019-05-10,-0.0,-0.3232731361113063,-0.0,1.0,-1.5183051085658072,-0.6719134284308903,0.0
2019-05-13,-0.0,-0.3211102533511123,-0.0,1.0,-1.5128079163450066,-0.6751350971998035,0.0
2019-05-14,-0.0,-0.26527575946301296,-0.0,1.0,-1.521313403916684,-0.6733444052314719,0.0
2019-05-15,-0.0,-0.2696041045552243,-0.0,1.0,-1.5434028981487902,-0.6536781529501491,0.0
2019-05-16,-0.0,-0.27366040361864996,-0.0,1.0,-1.5414752957550453,-0.6643354210160055,0.0
2019-05-17,-0.0,-0.26436661073825507,-0.0,1.0,-1.526356263982103,-0.704837807606264,0.0
2019-05-20,-0.0,-0.2505416171640227,-0.0,1.0,-1.535047871968691,-0.7086798518414984,0.0
2019-05-21,-0.0,-0.2579026243334611,-0.0,1.0,-1.5227407381591327,-0.704562088314223,0.0
2019-05-22,-0.0,-0.24874206197730506,-0.0,1.0,-1.522018253114481,-0.699413540618385,0.0
2019-05-23,-0.0,-0.25134282842984373,-0.0,1.0,-1.5287798454447794,-0.6852410160446339,0.0
2019-05-24,-0.0,-0.22128512668072306,-0.0,1.0,-1.5425322318620165,-0.6926480246102796,0.0
2019-05-28,-0.0,-0.21460666390156227,-0.0,1.0,-1.544898382413936,-0.6968754320475598,0.0
2019-05-29,-0.0,-0.2218776916451335,-0.0,1.0,-1.5466666666666666,-0.676761412575366,0.0
2019-05-30,-0.0,-0.21878951505416766,-0.0,1.0,-1.5302279484638257,-0.6685007347664127,0.0
2019-05-31,-0.0,-0.2157170655105315,-0.0,1.0,-1.5244256306967534,-0.6736421670706312,0.0
2019-06-03,-0.0,-0.22802374893977947,-0.0,1.0,-1.5391687871077184,-0.6255131467345207,0.0
2019-06-04,-0.0,-0.2252723015846086,-0.0,1.0,-1.5424654745342878,-0.6254283872281226,0.0
2019-06-05,-0.0,-0.22365237263072993,-0.0,1.0,-1.5914437424385,-0.54560424788278,0.0
2019-06-06,-0.0,-0.2199221633228209,-0.0,1.0,-1.5823324162920218,-0.5527746091390995,0.0
2019-06-07,-0.0,-0.23883351790328536,-0.0,1.0,-1.565186751233263,-0.5517634819960402,0.0
2019-06-10,-0.0,-0.2446570119401987,-0.0,1.0,-1.5454697481521122,-0.5544667045720594,0.0
2019-06-11,-0.0,-0.2494638069705094,-0.0,1.0,-1.5607238605898124,-0.5410187667560322,0.0
2019-06-12,-0.0,-0.2478643931526582,-0.0,1.0,-1.560081739305216,-0.5420253927841613,0.0
2019-06-13,-0.0,-0.27364683815648444,-0.0,1.0,-1.546389335476956,-0.5294078242229368,0.0
2019-06-14,-0.0,-0.2708096162860778,-0.0,1.0,-1.555749012254738,-0.5217303957677627,0.0
2019-06-17,-0.0,-0.2646861812579543,-0.0,1.0,-1.5656105566347376,-0.5188894098734008,0.0
2019-06-18,-0.0,-0.27248385045352613,-0.0,1.0,-1.55932657227968,-0.515245841282592,0.0
2019-06-19,-0.0,-0.26630489398050444,-0.003885706629149499,1.0,-1.5812481157672595,-0.4982748802465413,0.0
2019-06-20,-0.0,-0.27209286720794473,-0.0,1.0,-1.5821311145406964,-0.5006710058377508,0.0
2019-06-21,-0.0,-0.27614093959731545,-0.0016107382550335572,1.0,-1.5756375838926175,-0.5023154362416107,0.0
2019-06-24,-0.0,-0.25693440473388696,-0.006791513969673537,1.0,-1.5670914164677403,-0.5312510506673839,0.0
2019-06-25,-0.0,-0.2590909090909091,-0.004377104377104377,1.0,-1.5691245791245791,-0.5344444444444445,0.0
2019-06-26,-0.0,-0.2598356238210725,-0.0,1.0,-1.5485381298841285,-0.5599905685798977,0.0
2019-06-27,-0.0,-0.26055933177775525,-0.01843021879544148,1.0,-1.5617327787359239,-0.5410030097054548,0.0
2019-06-28,-0.0,-0.23158855751673765,-0.023162237100155542,1.0,-1.583248799621289,-0.5433150740515317,0.0
2019-07-01,-0.0,-0.24298140883506736,-0.01593041105236227,1.0,-1.5863551083063276,-0.5659559952242879,0.0
2019-07-02,-0.0,-0.25524594631421177,-0.010185311350320208,1.0,-1.5772244174955716,-0.5638029704319389,0.0
2019-07-03,-0.0,-0.2325221695194886,-0.029765587406338077,1.0,-1.6057262665841754,-0.5691551522650719,0.0
2019-07-05,-0.0,-0.19777177813471858,-0.046341546768736544,1.0,-1.5999794948908104,-0.5733912033081577,0.0
2019-07-08,-0.0,-0.19613609163959653,-0.047221747307232005,1.0,-1.6013677551718244,-0.5746623354419559,0.0
2019-07-09,-0.0,-0.18726297447811677,-0.047695514025077726,1.0,-1.6017971232361885,-0.5798284874782192,0.0
2019-07-10,-0.0,-0.16994156443290162,-0.043126131975532236,1.0,-1.6207497522468646,-0.5834330041349144,0.0
2019-07-11,-0.0,-0.1664899257688229,-0.051311873567543534,1.0,-1.6230287688571137,-0.5798925871446653,0.0
2019-07-12,-0.0,-0.18513940392803188,-0.050405164125806895,1.0,-1.6297211921439363,-0.5683285263013322,0.0
2019-07-15,-0.0,-0.17920164468048655,-0.05362343669693336,1.0,-1.6352235737536405,-0.55836902518417,0.0
2019-07-16,-0.0,-0.18131058815469459,-0.07142123111704861,1.0,-1.627718973726578,-0.5450279176514917,0.0
2019-07-17,-0.0,-0.13893328983852554,-0.08605447724677867,1.0,-1.5290490947643125,-0.508106344805089,0.0
2019-07-18,-0.0,-0.1381585361890214,-0.08102310767330755,1.0,-1.5328414963112222,-0.4980337352530143,0.0
2019-07-19,-0.0,-0.14022704355463034,-0.07800149627557494,1.0,-1.5412939530950136,-0.49325049604788085,0.0
2019-07-22,-0.0,-0.14985356329319882,-0.08402212821347217,1.0,-1.5442889684347543,-0.4760169215750081,0.0
2019-07-23,-0.0,-0.15521114837365282,-0.0823104222967473,1.0,-1.542636668511705,-0.4757594503955979,0.0
2019-07-24,-0.0,-0.15573184212237465,-0.08817218284673904,1.0,-1.5383965147278755,-0.4688861434423564,0.0
2019-07-25,-0.0,-0.15029877890361132,-0.0894063393089114,1.0,-1.5446219797349958,-0.463269680436477,0.0
2019-07-26,-0.0,-0.11786472745993952,-0.0901280648690392,1.0,-1.5449514125748118,-0.4647982495656091,0.0
2019-07-29,-0.0,-0.12790252615463127,-0.09597473845368716,1.0,-1.5150229650421025,-0.45065705537126816,0.0
2019-07-30,-0.0,-0.12667432070417145,-0.1013522132925118,1.0,-1.5039226942212016,-0.45723306544202064,0.0
2019-07-31,-0.0,-0.09065429593118778,-0.10640765439257754,1.0,-1.5345188621500594,-0.48996488515189585,0.0
2019-08-01,-0.0,-0.12621327387198322,-0.0809286463798531,1.0,-1.5836175236096537,-0.48839192025183625,0.0
2019-08-02,-0.0,-0.10688554791591275,-0.10961608053426325,1.0,-1.5944994571832745,-0.4787972497285916,0.0
2019-08-05,-0.0,-0.10246966358643822,-0.1003650235127758,1.0,-1.6061034562136207,-0.4795948567858199,0.0
2019-08-06,-0.0,-0.10718537825401422,-0.10699230942497669,1.0,-1.5273353283779,-0.47630080123564056,0.0
2019-08-07,-0.0,-0.11305017323238804,-0.09816501988964454,1.0,-1.5207237264211473,-0.4760682663929167,0.0
2019-08-08,-0.0,-0.10914065014483426,-0.09890569681364661,1.0,-1.5297392983585454,-0.4807853234631478,0.0
2019-08-09,-0.0,-0.10082771403918059,-0.09171966380109296,1.0,-1.5158032661148573,-0.4874564571282477,0.0
2019-08-12,-0.0,-0.09488888180339891,-0.11009788604406465,1.0,-1.5207728852469469,-0.4626789529062908,0.0
2019-08-13,-0.0,-0.06312323910221912,-0.10756909050618887,1.0,-1.5229035423723447,-0.47206305992592357,0.0
2019-08-14,-0.0,-0.07965217391304348,-0.10684584980237155,1.0,-1.5075415019762848,-0.4679841897233202,0.0
2019-08-15,-0.0,-0.10020475274554819,-0.12387541105664826,1.0,-1.458366941738537,-0.41986722094682627,0.0
2019-08-16,-0.0,-0.10845805129478979,-0.12062969632987643,1.0,-1.4482084083711109,-0.42771533254673044,0.0
2019-08-19,-0.0,-0.0976446587537092,-0.12280539070227499,1.0,-1.450698565776459,-0.41985039564787346,0.0
2019-08-20,-0.0,-0.09038152858377577,-0.12973823928880107,1.0,-1.445147549080133,-0.4215335226571181,0.0
2019-08-21,-0.0,-0.09375866851595006,-0.13721682847896438,1.0,-1.4406225920789026,-0.41054091539528437,0.0
2019-08-22,-0.0,-0.09675234723718638,-0.13175311682314914,1.0,-1.4395259350469445,-0.4103124519008773,0.0
2019-08-23,-0.0,-0.09531726239955667,-0.13284689510790926,1.0,-1.4391798282072596,-0.41137896000738894,0.0
2019-08-26,-0.0,-0.08640063168124391,-0.13617589893100096,1.0,-1.4245626822157433,-0.3897898445092322,0.0
2019-08-27,-0.0,-0.08331313620940378,-0.13611851672321862,1.0,-1.4193528841492973,-0.3907840523509452,0.0
2019-08-28,-0.0,-0.08114803625377642,-0.13812688821752264,1.0,-1.4212084592145016,-0.38069486404833836,0.0
2019-08-29,-0.0,-0.06999426276534709,-0.1438838059002929,1.0,-1.42672947428813,-0.3789896427816529,0.0
2019-08-30,-0.0,-0.05792958170328017,-0.14790851640084263,1.0,-1.4349684020463438,-0.3685224195004514,0.0
2019-09-03,-0.0,-0.08726638277738348,-0.18582919328128694,1.0,-1.3594452330257865,-0.3246392240359593,0.0
2019-09-04,-0.0,-0.0698888266344254,-0.20167497272271534,1.0,-1.3478222405709062,-0.32953908761168943,0.0
2019-09-05,-0.0,-0.05635481152091145,-0.17470282210015403,1.0,-1.3447263638213154,-0.3305722672711948,0.0
2019-09-06,-0.0,-0.0382005382005382,-0.2023224523224523,1.0,-1.391189891189891,-0.29329004329004327,0.0
2019-09-09,-0.0,-0.041404903135318354,-0.2018525552990679,1.0,-1.3874295064722557,-0.2913245478187184,0.0
2019-09-10,-0.0,-0.03552723463687151,-0.2374301675977654,1.0,-1.3751454841713222,-0.26158054003724396,0.0
2019-09-11,-0.0,-0.017846778874056876,-0.2470400464306442,1.0,-1.3775101567034242,-0.2595182820661636,0.0
2019-09-12,-0.0,-0.008809551408369075,-0.2505795757505506,1.0,-1.3765503651327229,-0.26191028167381475,0.0
