Date,IWF,IWM,MTUM,REDU,SPY,VLUE,VXX
2018-11-14,-0.7606089288531314,-2.048193721407162,-0.0,1.0,-2.15120681495504,-1.9275911026975863,0.0
2018-11-15,-0.7639042940896847,-2.0667881476786563,-0.0,1.0,-2.1751703375059424,-1.9168119157027412,0.0
2018-11-16,-0.7664970519344156,-2.087553509409579,-0.0,1.0,-2.230191422340683,-1.9926500282691222,0.0
2018-11-19,-0.8416075650118203,-2.1897163120567376,-0.0,1.0,-2.3237926376224247,-2.087977034785545,0.0
2018-11-20,-0.7693906392883864,-2.14963837392967,-0.0,1.0,-2.304098428797074,-2.0901155540776455,0.0
2018-11-21,-0.7650036743692332,-2.1107209928962196,-0.0,1.0,-2.2750061239487223,-2.014615824283498,0.0
2018-11-23,-0.7654914094943408,-2.0863936161550365,-0.0,1.0,-2.2782346714436934,-2.0125396954645387,0.0
2018-11-26,-0.7794521688452252,-2.1721755057863628,-0.0,1.0,-2.322870701856632,-2.0512863208725336,0.0
2018-11-27,-0.7533572441404621,-2.203686712820085,-0.0,1.0,-2.3294686796229875,-2.0545500041704896,0.0
2018-11-28,-0.7537582934408331,-2.245989753926262,-0.0,1.0,-2.335180985974637,-2.0634920634920637,0.0
2018-11-29,-0.670832990708001,-2.193405147602993,-0.0,1.0,-2.3044157552832827,-2.05435408272346,0.0
2018-11-30,-0.6742268041237114,-2.202721649484536,-0.0,1.0,-2.316371134020619,-2.0541030927835053,0.0
2018-12-03,-0.671774592189817,-2.2008568133135604,-0.0,1.0,-2.3142198055692864,-2.051738342395782,0.0
2018-12-04,-0.648151191454396,-2.2128184059161873,-0.0,1.0,-2.3070665571076416,-2.0488907148726376,0.0
2018-12-06,-0.6023715415019764,-2.034466403162055,-0.0,1.0,-2.301264822134387,-1.9670355731225295,0.0
2018-12-07,-0.609032666297556,-2.0349600569485093,-0.0,1.0,-2.302934430119434,-1.9625879933560073,0.0
2018-12-10,-0.539164794297668,-2.019679243821183,-0.0,1.0,-2.2807003951344234,-1.9082668319516543,0.0
2018-12-11,-0.5321542161197734,-2.0255992552943916,-0.0,1.0,-2.2807384997284927,-1.9189356915677604,0.0
2018-12-12,-0.5377380489700739,-2.02914885347843,-0.0,1.0,-2.286980178779635,-1.9192382432957638,0.0
2018-12-13,-0.5366364270760642,-2.0185314414204854,-0.0,1.0,-2.2864231991936106,-1.912150112429247,0.0
2018-12-14,-0.5426668731609107,-2.0001548706829793,-0.0,1.0,-2.2910020133188786,-1.909710391822828,0.0
2018-12-17,-0.5001155357005315,-1.9975352383886622,-0.0,1.0,-2.263652468612801,-1.9411538165293076,0.0
2018-12-18,-0.46406698193658424,-1.9987595937669587,-0.0,1.0,-2.2997906814481746,-1.9899216993565396,0.0
2018-12-19,-0.4537037037037037,-2.010971055088702,-0.0,1.0,-2.3149704326174914,-2.001322751322751,0.0
2018-12-20,-0.4465137755887333,-1.968600892719717,-0.0,1.0,-2.305371710020009,-1.9752962905956597,0.0
2018-12-21,-0.43188229015781043,-1.9534192269573836,-0.0,1.0,-2.2922924449188073,-1.9461767172371731,0.0
2018-12-24,-0.3843724148304129,-1.8971948559825524,-0.0,1.0,-2.2711137850643,-1.9678122884861247,0.0
2018-12-26,-0.4456593225912529,-2.1910555738243995,-0.0,1.0,-2.436616244656363,-2.147566589937521,0.0
2018-12-27,-0.2704897654760918,-2.2423966188779314,-0.0,1.0,-2.4235518355846524,-2.3506256733239415,0.0
2018-12-28,-0.271996685998343,-2.241673570836785,-0.0,1.0,-2.4219552609776303,-2.3492957746478873,0.0
2018-12-31,-0.27128056361375885,-2.2455035225859925,-0.0,1.0,-2.4222958972233735,-2.349357646083713,0.0
2019-01-02,-0.2623438921511868,-2.2419981804648086,-0.0,1.0,-2.416094615829956,-2.3500951120668265,0.0
2019-01-03,-0.2741162867525603,-2.2348860257680876,-0.0,1.0,-2.420630987776677,-2.3292864222001985,0.0
2019-01-04,-0.18332241153342071,-2.2618774574049803,-0.0,1.0,-2.393348623853211,-2.3528014416775886,0.0
2019-01-07,-0.1116953473550032,-2.175908221797323,-0.0,1.0,-2.380975143403442,-2.2983588272785216,0.0
2019-01-08,-0.11616121624831736,-2.1393617863647156,-0.0,1.0,-2.381186158840763,-2.281574154723256,0.0
2019-01-09,-0.10619187663937683,-2.1183530720928383,-0.0,1.0,-2.402352754153088,-2.3216755424846993,0.0
2019-01-10,-0.10691324708310183,-2.112707357726804,-0.0,1.0,-2.400349234066196,-2.317088657829987,0.0
2019-01-11,-0.11162346955000794,-2.0821275242486883,-0.0,1.0,-2.411273652408968,-2.345444426776912,0.0
2019-01-14,-0.13207397412493055,-2.0759584093975714,-0.0,1.0,-2.404555917136281,-2.3245495674259864,0.0
2019-01-15,-0.12388250319284802,-2.068167305236271,-0.0,1.0,-2.419141123882503,-2.3708492975734354,0.0
2019-01-16,-0.09365028717294194,-2.075382897255903,-0.0,1.0,-2.4071474154435224,-2.400845564773453,0.0
2019-01-17,-0.0932034182573277,-2.0806644836674386,-0.0,1.0,-2.409392221068605,-2.403322418337194,0.0
2019-01-18,-0.12038614423622941,-2.0833130526486574,-0.0,1.0,-2.4346556339742027,-2.473919039506774,0.0
2019-01-22,-0.0,-2.1766475011057054,-0.0,1.0,-2.8788146837682445,-2.7902697921273774,0.0
2019-01-23,-0.0,-2.171896071203812,-0.0,1.0,-2.9688932841859215,-2.849680841499595,0.0
2019-01-24,-0.0,-2.1812110820323074,-0.0,1.0,-2.9829437776373973,-2.8603916614024008,0.0
2019-01-25,-0.0,-2.0716061185468453,-0.0,1.0,-3.34302103250478,-3.145602294455067,0.0
2019-01-28,-0.0,-2.032441278398152,-0.0,1.0,-3.431266846361186,-3.1627839815171352,0.0
2019-01-29,-0.0,-2.0216289945440375,-0.0,1.0,-3.4774941543257993,-3.2436671862821513,0.0
2019-01-30,-0.0,-2.0189120686293625,-0.0,1.0,-3.476701111327744,-3.252875804250341,0.0
2019-01-31,-0.0,-2.0762278978388995,-0.0,1.0,-3.400098231827112,-3.3468565815324167,0.0
2019-02-01,-0.0,-2.0798737797061433,-0.0,1.0,-3.438122473128883,-3.342964204713539,0.0
2019-02-04,-0.0,-2.1675670166140044,-0.0,1.0,-3.598308021608399,-3.4267658750382224,0.0
2019-02-05,-0.0,-2.1765785983882484,-0.0,1.0,-3.587881260838518,-3.436499030908905,0.0
2019-02-06,-0.0,-2.1623635064802533,-0.0,1.0,-3.5900602102255332,-3.4526992550260234,0.0
2019-02-07,-0.0,-2.156211687780956,-0.0,1.0,-3.5890886800163466,-3.4712913771965677,0.0
2019-02-08,-0.0,-2.179556014455343,-0.0,1.0,-3.664119772844605,-3.481569437274135,0.0
2019-02-11,-0.0,-2.1052577636568617,-0.0,1.0,-3.6473301219637184,-3.4964640770728708,0.0
2019-02-12,-0.0,-2.1077001013171226,-0.0,1.0,-3.6060790273556234,-3.418034447821682,0.0
2019-02-13,-0.0,-2.1500754906894817,-0.0,1.0,-3.556618017111223,-3.358832410669351,0.0
2019-02-14,-0.0,-2.1372130814543975,-0.0,1.0,-3.6242128783262237,-3.3948811700182815,0.0
2019-02-15,-0.0,-2.2128934010152284,-0.0,1.0,-3.5822335025380707,-3.357157360406091,0.0
2019-02-19,-0.0,-2.1614445574771106,-0.0,1.0,-3.644354018311292,-3.367243133265514,0.0
2019-02-20,-0.0,-2.1873331964688973,-0.0,1.0,-3.669575035926914,-3.4079244508314512,0.0
2019-02-21,-0.0,-2.193062151558951,-0.0,1.0,-3.701321494941152,-3.4297955812512906,0.0
2019-02-22,-0.0,-2.1877133105802047,-0.0,1.0,-3.7312028131140758,-3.423415037749509,0.0
2019-02-25,-0.0,-2.1791215653621983,-0.0,1.0,-3.7730016652789344,-3.4557660283097418,0.0
2019-02-26,-0.0,-2.1125241631905585,-0.0,1.0,-3.695289449587954,-3.3660596194933357,0.0
2019-02-27,-0.0,-2.0947015834348357,-0.0,1.0,-3.714981729598051,-3.3405399918798215,0.0
2019-02-28,-0.0,-2.116008570554025,-0.0,1.0,-3.740944801550862,-3.346087133965922,0.0
2019-03-01,-0.0,-2.1404215747055177,-0.0,1.0,-3.831680099194048,-3.3607150237652403,0.0
2019-03-04,-0.0,-2.0423661860556983,-0.0,1.0,-3.5770294291921783,-3.2561722299032194,0.0
2019-03-05,-0.0,-1.713568739917548,-0.0,1.0,-3.3214733823265816,-2.9270478580390753,0.0
2019-03-06,-0.0,-1.7094987043159684,-0.0,1.0,-3.314806540970423,-2.9113573407202216,0.0
2019-03-07,-0.0,-1.6190008920606602,-0.0,1.0,-3.4030330062444243,-2.8985727029438,0.0
2019-03-08,-0.0,-1.6081719633095526,-0.0,1.0,-3.6303159455202447,-3.0267766144723436,0.0
2019-03-11,-0.0,-1.5861941334320346,-0.0,1.0,-3.5666697510872583,-3.1003978902563154,0.0
2019-03-12,-0.0,-1.3472547254725473,-0.0,1.0,-3.487578757875787,-3.166066606660666,0.0
2019-03-13,-0.0,-1.4036672387318219,-0.0,1.0,-3.4853220124649984,-3.1435281365730283,0.0
2019-03-14,-0.0,-1.407958852192745,-0.0,1.0,-3.479696805630753,-3.1359862840642485,0.0
2019-03-15,-0.0,-1.3891365662815032,-0.0,1.0,-3.5176962969702483,-3.1915203348193977,0.0
2019-03-18,-0.0,-1.5027811822381445,-0.0,1.0,-3.6351466013010274,-3.289714339587065,0.0
2019-03-19,-0.0,-1.505811206652178,-0.0,1.0,-3.622507795521119,-3.320797505433242,0.0
2019-03-20,-0.0,-1.5361904761904763,-0.0,1.0,-3.6354285714285717,-3.3521904761904766,0.0
2019-03-21,-0.0,-1.5484211536615797,-0.0,1.0,-3.752759381898455,-3.296669546021691,0.0
2019-03-22,-0.0,-1.5581896551724137,-0.0,1.0,-3.9169278996865198,-3.321120689655172,0.0
2019-03-25,-0.0,-1.2677195685670262,-0.0,1.0,-4.028697996918336,-3.3337827426810476,0.0
2019-03-26,-0.0,-1.3036176950388638,-0.0,1.0,-3.9584492850973994,-3.333941080510508,0.0
2019-03-27,-0.0,-1.23642081189251,-0.0,1.0,-3.971316943015056,-3.3215170573661137,0.0
2019-03-28,-0.0,-1.2233130003812427,-0.0,1.0,-3.9562523827678233,-3.351505909264201,0.0
2019-03-29,-0.0,-1.2129647283126788,-0.0,1.0,-3.9598665395614874,-3.3600571973307916,0.0
2019-04-01,-0.0,-1.24154036793442,-0.0,1.0,-3.9489085883137927,-3.3415308359546274,0.0
2019-04-02,-0.0,-1.2828206341694275,-0.0,1.0,-3.9663984855655467,-3.21590156176053,0.0
2019-04-03,-0.0,-1.282833065050658,-0.0,1.0,-3.9771801912697664,-3.2086923586781557,0.0
2019-04-04,-0.0,-1.2590277129793785,-0.0,1.0,-3.8667537557152185,-3.205188019035178,0.0
2019-04-05,-0.0,-1.2248350218421786,-0.0,1.0,-3.8600241658146666,-3.2096849149549214,0.0
2019-04-08,-0.0,-1.2061146733574946,-0.0,1.0,-3.8728742681906887,-3.2138277111792584,0.0
2019-04-09,-0.0,-1.1591373861312513,-0.0,1.0,-3.9558468116750327,-3.1804238706079198,0.0
2019-04-10,-0.0,-1.127201198950918,-0.0,1.0,-4.052641438741102,-3.1869614087673286,0.0
2019-04-11,-0.0,-1.0584313362348365,-0.0,1.0,-4.0949161959440685,-3.106676544124456,0.0
2019-04-12,-0.0,-1.070039996279416,-0.0,1.0,-4.115524137289555,-3.115803181099433,0.0
2019-04-15,-0.0,-1.0656934306569341,-0.0,1.0,-4.072253534140256,-3.101635406079645,0.0
2019-04-16,-0.0,-1.083226162042991,-0.0,1.0,-4.034539775858901,-3.068344662869741,0.0
2019-04-17,-0.0,-1.041326108917256,-0.0,1.0,-4.073652309670309,-3.068601340802645,0.0
2019-04-18,-0.0,-1.023268698060942,-0.0,1.0,-4.080794090489381,-3.1295475530932597,0.0
2019-04-22,-0.0,-1.0399629114510893,-0.0,1.0,-4.089290681502086,-3.142883634677793,0.0
2019-04-23,-0.0,-1.0474865516601743,-0.0,1.0,-4.092190688184011,-3.1349471341124096,0.0
2019-04-24,-0.0,-1.003154866846061,-0.0,1.0,-4.100955739073954,-3.174909529553679,0.0
2019-04-25,-0.0,-1.0008387698042869,-0.0,1.0,-4.131314072693383,-3.187511649580615,0.0
2019-04-26,-0.0,-0.9764507989907486,-0.0,1.0,-4.174843472572657,-3.1936267638538456,0.0
2019-04-29,-0.0,-0.9675865901092795,-0.0,1.0,-4.131042785701056,-3.162344878681237,0.0
2019-04-30,-0.0,-0.9616418048735291,-0.0,1.0,-4.141758547206522,-3.1618641712220885,0.0
2019-05-01,-0.0,-0.914245939675174,-0.0,1.0,-4.190533642691415,-3.1758700696055686,0.0
2019-05-02,-0.0,-0.9182943603851446,-0.0,1.0,-4.074736359468134,-3.1770747363594682,0.0
2019-05-03,-0.0,-0.9130075326106927,-0.0,1.0,-4.085247106375161,-3.18785596178578,0.0
2019-05-06,-0.0,-0.8491548652352672,-0.0,1.0,-4.0948378254910915,-3.192507994518045,0.0
2019-05-07,-0.0,-0.8636822309879828,-0.0,1.0,-4.106320521053115,-3.203375837079167,0.0
2019-05-08,-0.0,-0.8682023486901536,-0.0,1.0,-4.000722673893406,-3.1644986449864496,0.0
2019-05-09,-0.0,-0.865540906628138,-0.0,1.0,-4.008759255914755,-3.1559508759255914,0.0
2019-05-10,-0.0,-0.8787601718935724,-0.0,1.0,-4.081740879583067,-3.1827740696717566,0.0
2019-05-13,-0.0,-0.8898226819357222,-0.0,1.0,-4.11377909124492,-3.2317140746213524,0.0
2019-05-14,-0.0,-0.7560174082955858,-0.0,1.0,-4.003819166888712,-3.1218580691002757,0.0
2019-05-15,-0.0,-0.7808412866737363,-0.0,1.0,-3.993990809473312,-3.062301166489926,0.0
2019-05-16,-0.0,-0.7885992045956695,-0.0,1.0,-3.987627043747238,-3.0615112682280157,0.0
2019-05-17,-0.0,-0.7880575668186288,-0.0,1.0,-3.9981228211316706,-3.152766604094038,0.0
2019-05-20,-0.0,-0.7624378109452736,-0.0,1.0,-3.980987917555082,-3.140724946695096,0.0
2019-05-21,-0.0,-0.7774927010528178,-0.0,1.0,-3.943200920109705,-3.1264266124037867,0.0
2019-05-22,-0.0,-0.73346834551378,-0.030377740600510697,1.0,-3.9374834903583693,-3.103724575151889,0.0
2019-05-23,-0.0,-0.7104731805811606,-0.05697480467035379,1.0,-3.9460977965060136,-3.065314722149065,0.0
2019-05-24,-0.0,-0.6394599303135888,-0.08327526132404182,1.0,-3.927700348432056,-3.0603658536585363,0.0
2019-05-28,-0.0,-0.6520942408376964,-0.07190226876090751,1.0,-3.93455497382199,-3.067452006980803,0.0
2019-05-29,-0.0,-0.6824756728324712,-0.08012623827474358,1.0,-3.975103006925572,-3.0288419391601646,0.0
2019-05-30,-0.0,-0.6811721354623619,-0.0782593437445166,1.0,-3.9834181435339535,-3.0306194069134937,0.0
2019-05-31,-0.0,-0.6896158568672164,-0.07858270478863356,1.0,-3.9792141729521138,-3.022978424837748,0.0
2019-06-03,-0.0,-0.7030494771069514,-0.1606468055189384,1.0,-4.007469900694262,-2.916952280516741,0.0
2019-06-04,-0.0,-0.6350345322450444,-0.24908063503453223,1.0,-4.2199300385684815,-2.865369091398332,0.0
2019-06-05,-0.0,-0.6344086021505376,-0.3026361429066944,1.0,-4.041796739507458,-2.6926812348248355,0.0
2019-06-06,-0.0,-0.626159230096238,-0.34129483814523187,1.0,-4.093700787401575,-2.6878390201224844,0.0
2019-06-07,-0.0,-0.7074661234611639,-0.33956248339385353,1.0,-4.101496767336817,-2.707997520148791,0.0
2019-06-10,-0.0,-0.7109347442680776,-0.3355379188712522,1.0,-4.06957671957672,-2.7022927689594356,0.0
2019-06-11,-0.0,-0.710718094560967,-0.4170814077497334,1.0,-4.063988624244579,-2.6955207963028798,0.0
2019-06-12,-0.0,-0.7120646766169154,-0.4227078891257996,1.0,-4.058813077469794,-2.690565031982943,0.0
2019-06-13,-0.0,-0.7509581959176398,-0.4568143328282378,1.0,-4.034673322042963,-2.6710045458597023,0.0
2019-06-14,-0.0,-0.7413670345318618,-0.4793520825916696,1.0,-4.033018867924528,-2.6462264150943393,0.0
2019-06-17,-0.0,-0.7302660852540713,-0.4837590104120317,1.0,-4.041470143276675,-2.6436771380261637,0.0
2019-06-18,-0.0,-0.7313273390901808,-0.4866909997329298,1.0,-4.039081278376213,-2.6451526751535654,0.0
2019-06-19,-0.0,-0.6840290060134419,-0.5374955783516094,1.0,-4.013972408914043,-2.6078882207286878,0.0
2019-06-20,-0.0,-0.7108798149630815,-0.4968419179788275,1.0,-4.052219553420515,-2.635975447024286,0.0
2019-06-21,-0.0,-0.7299244108492664,-0.4953312583370387,1.0,-4.024188528234771,-2.6434859937750113,0.0
2019-06-24,-0.0,-0.6814419225634178,-0.5053849577214062,1.0,-4.007476635514018,-2.7065420560747664,0.0
2019-06-25,-0.0,-0.615880017644464,-0.5142479047198941,1.0,-3.996029995588884,-2.6961623290692542,0.0
2019-06-26,-0.0,-0.6224,-0.48577777777777775,1.0,-3.9812444444444446,-2.7994666666666665,0.0
2019-06-27,-0.0,-0.6237916219119227,-0.5278374507697816,1.0,-4.0139634801288935,-2.785356247762263,0.0
2019-06-28,-0.0,-0.6221049807743898,-0.5281230439059287,1.0,-4.010551730304927,-2.7814539926674415,0.0
2019-07-01,-0.0,-0.5922967696130634,-0.542953496627618,1.0,-3.9953851615193465,-2.744053958111466,0.0
2019-07-02,-0.0,-0.6163348738002132,-0.5273729114824032,1.0,-3.990223960184856,-2.753466050479915,0.0
2019-07-03,-0.0,-0.6087999999999999,-0.5336,1.0,-3.9927111111111113,-2.753688888888889,0.0
2019-07-05,-0.0,-0.6052116684453931,-0.5263251511917467,1.0,-3.993240839558876,-2.7688545001778726,0.0
2019-07-08,-0.0,-0.6175106990014265,-0.5155135520684737,1.0,-4.001694008559201,-2.7811162624821684,0.0
2019-07-09,-0.0,-0.6038423908209553,-0.5138308280707996,1.0,-3.9975095615049363,-2.7792404162590056,0.0
2019-07-10,-0.0,-0.6053006047669868,-0.5133404482390609,1.0,-3.995553183920313,-2.7795268587691213,0.0
2019-07-11,-0.0,-0.6055202079039341,-0.5308719419302805,1.0,-4.027780267049019,-2.797204050542163,0.0
2019-07-12,-0.0,-0.6332915023305844,-0.5250089637863032,1.0,-4.015417712441735,-2.790068124775905,0.0
2019-07-15,-0.0,-0.6939797835226764,-0.5775114053135344,1.0,-3.972985061275606,-2.700867698363002,0.0
2019-07-16,-0.0,-0.6989266547406082,-0.5805008944543828,1.0,-3.9659212880143113,-2.6991055456171735,0.0
2019-07-17,-0.0,-0.705219878441187,-0.5786557025384341,1.0,-3.95745441544512,-2.696907400786557,0.0
2019-07-18,-0.0,-0.7044967880085653,-0.5902926481084939,1.0,-3.949321912919343,-2.678087080656674,0.0
2019-07-19,-0.0,-0.7073583058991013,-0.6093958537236408,1.0,-3.9134264614289527,-2.6674081323961207,0.0
2019-07-22,-0.0,-0.7009337483325923,-0.6008003557136505,1.0,-3.91009337483326,-2.681102712316585,0.0
2019-07-23,-0.0,-0.7208597164006064,-0.5947560866850977,1.0,-3.915990368322483,-2.6867029340943547,0.0
2019-07-24,-0.0,-0.7187472195035146,-0.6206068155529851,1.0,-3.899546222973574,-2.658777471305276,0.0
2019-07-25,-0.0,-0.6730649604549898,-0.6447169643650582,1.0,-3.9348618146272103,-2.633964276193015,0.0
2019-07-26,-0.0,-0.6317149220489978,-0.65728285077951,1.0,-3.9684632516703786,-2.6512249443207123,0.0
2019-07-29,-0.0,-0.5777340957827019,-0.6635989992852037,1.0,-3.979270907791279,-2.714260185847033,0.0
2019-07-30,-0.0,-0.5842124083676024,-0.6727158948685857,1.0,-3.966744144466297,-2.7160736635079563,0.0
2019-07-31,-0.0,-0.6263357462943812,-0.6327128576352982,1.0,-3.773095484315753,-2.5855739400206827,0.0
2019-08-01,-0.0,-0.6664946680426557,-0.6191950464396284,1.0,-3.757911936704507,-2.556415548675611,0.0
2019-08-02,-0.0,-0.6296583182717962,-0.6596092606936913,1.0,-3.757552285050348,-2.5598588518805405,0.0
2019-08-05,-0.0,-0.6212069261100635,-0.6351791530944625,1.0,-3.7545859763415055,-2.560860620606892,0.0
2019-08-06,-0.0,-0.6050099535500996,-0.6090743198407431,1.0,-3.562541473125415,-2.518082282680823,0.0
2019-08-07,-0.0,-0.6615258408531584,-0.5552091878589008,1.0,-3.484741591468417,-2.501968826907301,0.0
2019-08-08,-0.0,-0.6606832657788072,-0.5665481015799487,1.0,-3.5224584332864586,-2.5222102738026306,0.0
2019-08-09,-0.0,-0.605343954858518,-0.5406190357646669,1.0,-3.529665587918015,-2.6224379719525346,0.0
2019-08-12,-0.0,-0.588929219600726,-0.573337733047352,1.0,-3.5158389704669197,-2.5713578617389867,0.0
2019-08-13,-0.0,-0.5655751193022873,-0.5601448082935659,1.0,-3.5287148263946024,-2.573226921178213,0.0
2019-08-14,-0.0,-0.5860408163265307,-0.5482448979591836,1.0,-3.4799183673469387,-2.548979591836735,0.0
2019-08-15,-0.0,-0.6476038338658147,-0.5874600638977636,1.0,-3.403913738019169,-2.34832268370607,0.0
2019-08-16,-0.0,-0.6656341831466921,-0.5787467238503694,1.0,-3.3637518862679694,-2.333968707807164,0.0
2019-08-19,-0.0,-0.6051551977707252,-0.5638981345305364,1.0,-3.297081817478133,-2.2743246381298863,0.0
2019-08-20,-0.0,-0.6251473477406679,-0.6103732809430256,1.0,-3.3469548133595284,-2.2760707269155205,0.0
2019-08-21,-0.0,-0.6414248643548006,-0.608712746716993,1.0,-3.3559015491074935,-2.2574506566013994,0.0
2019-08-22,-0.0,-0.6483352918135526,-0.5873873873873874,1.0,-3.345710928319624,-2.252487269878574,0.0
2019-08-23,-0.0,-0.6421917808219179,-0.5905283757338551,1.0,-3.3409784735812136,-2.2541682974559687,0.0
2019-08-26,-0.0,-0.5864966012373024,-0.5854273275796227,1.0,-3.292522722065226,-2.173298709233942,0.0
2019-08-27,-0.0,-0.5759638922888617,-0.5741279069767442,1.0,-3.298424112607099,-2.201346389228886,0.0
2019-08-28,-0.0,-0.551579429269037,-0.5940790477643827,1.0,-3.3061956355867537,-2.178238974515489,0.0
2019-08-29,-0.0,-0.5311949781826533,-0.6256602618081605,1.0,-3.3398147439332466,-2.1586159381459082,0.0
2019-08-30,-0.0,-0.5423038499961577,-0.6318297087527857,1.0,-3.3402751095058787,-2.170137554752939,0.0
2019-09-03,-0.0,-0.575541225241824,-0.6701980654076464,1.0,-3.314064179333641,-2.117227084292953,0.0
2019-09-04,-0.0,-0.5705714945004231,-0.6713329743865857,1.0,-3.3282824398123223,-2.121529113145143,0.0
2019-09-05,-0.0,-0.6248847217952658,-0.6802182600676299,1.0,-3.3380725484168456,-2.042114970796188,0.0
2019-09-06,-0.0,-0.5928148260671426,-0.716162843688288,1.0,-3.3287255050888653,-1.9576181072459367,0.0
2019-09-09,-0.0,-0.5938947528286127,-0.7165312476270028,1.0,-3.327739387956565,-1.9554256207760652,0.0
2019-09-10,-0.0,-0.571699977201915,-0.7829622311725815,1.0,-3.342579223345239,-1.9021202219013602,0.0
