Date,FCNCA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-23,1.0,-0.027791020499733587,-0.7763257522645055,-0.0,-0.4433663310805126,-0.5568580162090916,0.0
2018-10-24,1.0,-0.02623521811185079,-0.7723378556782112,-0.0,-0.44698182635319234,-0.5633830510378922,0.0
2018-10-25,1.0,-0.016829200334354973,-0.7658122039565338,-0.0,-0.4456115909724157,-0.558038450821956,0.0
2018-10-26,1.0,-0.026813347588768216,-0.7740419785043048,-0.0,-0.4479770412469754,-0.5647403072421361,0.0
2018-10-29,1.0,-0.01449356620223711,-0.7790361918645399,-0.0,-0.4424041938829862,-0.567435732107314,0.0
2018-10-30,1.0,-0.006726834463815236,-0.77924771567913,-0.0,-0.4429059924883682,-0.573967150625035,0.0
2018-10-31,1.0,-0.010842298901833993,-0.7634483527509894,-0.0,-0.4421372428786443,-0.5707676013155695,0.0
2018-11-01,1.0,-0.014619311999553608,-0.761264403091259,-0.0,-0.44287587534525563,-0.5712133470970622,0.0
2018-11-02,1.0,-0.021368827632200514,-0.7340150609942478,-0.0,-0.4549420624114263,-0.5684552755161586,0.0
2018-11-05,1.0,-0.017839279759919974,-0.7442758697343559,-0.0,-0.45606868956318775,-0.560492386351006,0.0
2018-11-06,1.0,-0.019059791064681038,-0.7446654812180483,-0.0,-0.4553234052011558,-0.5593465214492109,0.0
2018-11-07,1.0,-0.020385398365821688,-0.746953345045874,-0.0,-0.4594662427842382,-0.5618952006469784,0.0
2018-11-08,1.0,-0.0,-0.7534714507887136,-0.0,-0.45081648522550544,-0.5728449233503666,0.0
2018-11-09,1.0,-0.0,-0.7532283595767725,-0.0,-0.45138715321169703,-0.5724679941125829,0.0
2018-11-12,1.0,-0.0,-0.7358417270179527,-0.0,-0.4657176947196093,-0.5732123532839425,0.0
2018-11-13,1.0,-0.0,-0.7299977959003746,-0.0,-0.45839761957240466,-0.566701564910734,0.0
2018-11-14,1.0,-0.0,-0.729599426965673,-0.0,-0.4587856080224806,-0.5665601410546035,0.0
2018-11-15,1.0,-0.0,-0.7299457135771171,-0.0,-0.45834825980324617,-0.5673620105266058,0.0
2018-11-16,1.0,-0.0,-0.727480453694527,-0.0,-0.45763131813676905,-0.5678889990089196,0.0
2018-11-19,1.0,-0.0,-0.7281494544252176,-0.0,-0.4581726000220434,-0.5691061390940152,0.0
2018-11-20,1.0,-0.0,-0.716788681418113,-0.0,-0.4489594472320474,-0.5761563982342135,0.0
2018-11-21,1.0,-0.0,-0.7144685253757351,-0.0,-0.4479143977346983,-0.5603082117185798,0.0
2018-11-23,1.0,-0.0,-0.7054023176105761,-0.0,-0.45288613241934605,-0.5618845547032262,0.0
2018-11-26,1.0,-0.0,-0.7056439548483613,-0.0,-0.45265877872977023,-0.5616755065959472,0.0
2018-11-27,1.0,-0.0,-0.7055459178141602,-0.0,-0.4474411796595467,-0.5576276699555458,0.0
2018-11-28,1.0,-0.0,-0.7165707147512491,-0.0,-0.443515098848577,-0.5555072778622637,0.0
2018-11-29,1.0,-0.0,-0.7048540028014223,-0.0,-0.43481305893761446,-0.5540351255252667,0.0
2018-11-30,1.0,-0.0,-0.7049348130589376,-0.0,-0.43459756491757356,-0.5541159357827821,0.0
2018-12-03,1.0,-0.0,-0.7048037050998976,-0.0,-0.4341644676611557,-0.5536916365986322,0.0
2018-12-04,1.0,-0.0,-0.7074029289265081,-0.0,-0.4284831385194142,-0.5512024721214565,0.0
2018-12-06,1.0,-0.0,-0.6834532374100719,-0.0,-0.422423825645366,-0.5390393567498942,0.0
2018-12-07,1.0,-0.0,-0.6835841421808467,-0.0,-0.42225807304752583,-0.5388907989738436,0.0
2018-12-10,1.0,-0.0,-0.6828256302521007,-0.0,-0.4151785714285714,-0.528046218487395,0.0
2018-12-11,1.0,-0.0,-0.6841039930601194,-0.0,-0.41124050366709597,-0.5333981756525854,0.0
2018-12-12,1.0,-0.0,-0.6840694006309148,-0.0,-0.4112250262881178,-0.5335173501577286,0.0
2018-12-13,1.0,-0.0,-0.6842561918283641,-0.0,-0.4112898985118578,-0.5336803912289004,0.0
2018-12-14,1.0,-0.0,-0.7113716544205416,-0.0,-0.40335287408154064,-0.5378657258813231,0.0
2018-12-17,1.0,-0.0,-0.7100436681222706,-0.0,-0.3957919809448193,-0.5407172158263861,0.0
2018-12-18,1.0,-0.0,-0.7008526764566556,-0.0,-0.3891257434601821,-0.5417390388967841,0.0
2018-12-19,1.0,-0.0,-0.7022168331707832,-0.0,-0.3911748425020429,-0.5425837572818093,0.0
2018-12-20,1.0,-0.0,-0.693265064986215,-0.0,-0.39390836287252196,-0.5385584875935407,0.0
2018-12-21,1.0,-0.0,-0.6950916555529405,-0.0,-0.39564864935540384,-0.524280222797521,0.0
2018-12-24,1.0,-0.0,-0.6778916163927605,-0.0,-0.3861556064073226,-0.5363532348658206,0.0
2018-12-26,1.0,-0.0,-0.683718528082634,-0.0,-0.3703550677856682,-0.5282375726275016,0.0
2018-12-27,1.0,-0.0,-0.6587954231107758,-0.0,-0.32611593109518416,-0.5298629448007042,0.0
2018-12-28,1.0,-0.0,-0.6638661803546723,-0.0,-0.3245629480568482,-0.5269777386492265,0.0
2018-12-31,1.0,-0.0,-0.6712066182405166,-0.0,-0.32465698143664246,-0.5263317191283293,0.0
2019-01-02,1.0,-0.0,-0.6709610730133118,-0.0,-0.323845300524405,-0.5263715207745059,0.0
2019-01-03,1.0,-0.0,-0.6706407218833492,-0.0,-0.32610777839391036,-0.523768715027474,0.0
2019-01-04,1.0,-0.0,-0.6777442853554383,-0.0,-0.30361718161266016,-0.530570208490329,0.0
2019-01-07,1.0,-0.0,-0.6607372906550392,-0.0,-0.2979139827569121,-0.5188286592012684,0.0
2019-01-08,1.0,-0.0,-0.6501855058125154,-0.0,-0.3060351224338363,-0.5171654711847637,0.0
2019-01-09,1.0,-0.0,-0.6440129449838188,-0.0,-0.30573877813187084,-0.5206650361916055,0.0
2019-01-10,1.0,-0.0,-0.6447778162226288,-0.0,-0.30552122979585783,-0.5211803667638772,0.0
2019-01-11,1.0,-0.0,-0.6334653465346534,-0.0,-0.3096039603960396,-0.5321782178217821,0.0
2019-01-14,1.0,-0.0,-0.632001188530679,-0.0,-0.3101074629822215,-0.5339969296290794,0.0
2019-01-15,1.0,-0.0,-0.6237547702829954,-0.0,-0.307825742181692,-0.5464885761015017,0.0
2019-01-16,1.0,-0.0,-0.6165469224501888,-0.0,-0.3064711255956349,-0.5459348690220478,0.0
2019-01-17,1.0,-0.0,-0.6048046721633294,-0.0,-0.3030280722418532,-0.546010011778563,0.0
2019-01-18,1.0,-0.0,-0.6021997490219237,-0.0,-0.30897369651337314,-0.5493959302182525,0.0
2019-01-22,1.0,-0.0,-0.6525242599189289,-0.0,-0.1918191868320845,-0.6123572042746591,0.0
2019-01-23,1.0,-0.0,-0.6322433010998746,-0.0,-0.19263797642774538,-0.6356880982259295,0.0
2019-01-24,1.0,-0.0,-0.6260674820958334,-0.0,-0.20367681441193117,-0.6313095267393498,0.0
2019-01-25,1.0,-0.0,-0.6210494931425163,-0.0,-0.16887795666865435,-0.6946680580401511,0.0
2019-01-28,1.0,-0.0,-0.6174798261949099,-0.0,-0.17256362507759157,-0.6928864059590316,0.0
2019-01-29,1.0,-0.0,-0.6179923067378087,-0.0,-0.1679612855192952,-0.695719071845142,0.0
2019-01-30,1.0,-0.0,-0.6180003971405877,-0.0,-0.1671713661636219,-0.6969569102462271,0.0
2019-01-31,1.0,-0.0,-0.6252514465939851,-0.0,-0.1309012342613058,-0.7272704696153178,0.0
2019-02-01,1.0,-0.0,-0.6241053677932406,-0.0,-0.13166003976143142,-0.7293489065606361,0.0
2019-02-04,1.0,-0.0,-0.6220642692049606,-0.0,-0.13104853741581132,-0.7321867932499937,0.0
2019-02-05,1.0,-0.0,-0.6130103874854351,-0.0,-0.13052532414408607,-0.7356025485286461,0.0
2019-02-06,1.0,-0.0,-0.6069675179766924,-0.0,-0.13047359285891397,-0.7421026531118274,0.0
2019-02-07,1.0,-0.0,-0.6021896906195041,-0.0,-0.1298456813058879,-0.7449902157489288,0.0
2019-02-08,1.0,-0.0,-0.608560870966942,-0.0,-0.1432433102695732,-0.7281452272896362,0.0
2019-02-11,1.0,-0.0,-0.5984598186560676,-0.0,-0.1476586759408769,-0.7380449633585889,0.0
2019-02-12,1.0,-0.0,-0.5975903017081091,-0.0,-0.14641644148052657,-0.7351315169695317,0.0
2019-02-13,1.0,-0.0,-0.5907708286964908,-0.0,-0.14847787917006702,-0.7337339565249648,0.0
2019-02-14,1.0,-0.0,-0.5558745637700171,-0.0,-0.17855109769076552,-0.7406380714303393,0.0
2019-02-15,1.0,-0.0,-0.5575556490950058,-0.0,-0.1781266249040533,-0.7403867581152351,0.0
2019-02-19,1.0,-0.0,-0.555377484096849,-0.0,-0.1738004832585433,-0.7364268455052024,0.0
2019-02-20,1.0,-0.0,-0.5546859569425242,-0.0,-0.17225459213904798,-0.7419514122062019,0.0
2019-02-21,1.0,-0.0,-0.5169877923224003,-0.0,-0.17110359366573516,-0.7632494974751189,0.0
2019-02-22,1.0,-0.0,-0.5064614029076313,-0.0,-0.18473738313182242,-0.756302315336042,0.0
2019-02-25,1.0,-0.0,-0.5026326644505374,-0.0,-0.1710382646252396,-0.7527721835343217,0.0
2019-02-26,1.0,-0.0,-0.5049752451218328,-0.0,-0.17228909814581106,-0.7496844966508106,0.0
2019-02-27,1.0,-0.0,-0.5053998301177041,-0.0,-0.1720422278849654,-0.7494721514379322,0.0
2019-02-28,1.0,-0.0,-0.5113523226730774,-0.0,-0.17894174497948084,-0.7380102474442097,0.0
2019-03-01,1.0,-0.0,-0.5154221370155556,-0.0,-0.1746547916616109,-0.736695221685636,0.0
2019-03-04,1.0,-0.0,-0.5137194012469978,-0.0,-0.17096484630874112,-0.7413571411242389,0.0
2019-03-05,1.0,-0.0,-0.502990808734134,-0.0,-0.19087681758498273,-0.7377085055682536,0.0
2019-03-06,1.0,-0.0,-0.5002550586634926,-0.0,-0.18925352831151163,-0.7396215415259795,0.0
2019-03-07,1.0,-0.0,-0.507894864694165,-0.0,-0.181581887965797,-0.7397123840062186,0.0
2019-03-08,1.0,-0.0,-0.5081776267896141,-0.0,-0.16634312060179568,-0.7520747391409851,0.0
2019-03-11,1.0,-0.0,-0.5091588247970692,-0.0,-0.15805856858942124,-0.7272705504872734,0.0
2019-03-12,1.0,-0.0,-0.5125690051413273,-0.0,-0.14440732579903806,-0.712322600516502,0.0
2019-03-13,1.0,-0.0,-0.5096321007376781,-0.0,-0.13315791946624067,-0.706502842644364,0.0
2019-03-14,1.0,-0.0,-0.5062741878738125,-0.0,-0.13725812126187406,-0.7019584848129471,0.0
2019-03-15,1.0,-0.0,-0.4982483365074886,-0.0,-0.1411441066516188,-0.7118572335472948,0.0
2019-03-18,1.0,-0.0,-0.506753719868474,-0.0,-0.14948075603813307,-0.7093416601613324,0.0
2019-03-19,1.0,-0.0,-0.5097518151188725,-0.0,-0.14891092867650546,-0.714041664689413,0.0
2019-03-20,1.0,-0.0,-0.5287210637076718,-0.0,-0.14982303424526497,-0.7128611057968243,0.0
2019-03-21,1.0,-0.0,-0.5298724385615106,-0.0,-0.1310687774761573,-0.7413697840344008,0.0
2019-03-22,1.0,-0.0,-0.5283082399345808,-0.0,-0.1543604790995238,-0.7224493722641782,0.0
2019-03-25,1.0,-0.0,-0.5268853405155829,-0.0,-0.15638226240861872,-0.7215034628703348,0.0
2019-03-26,1.0,-0.0,-0.5264540699496227,-0.0,-0.1550847253356473,-0.7288307180562587,0.0
2019-03-27,1.0,-0.0,-0.5298336899435907,-0.0,-0.15998832911884847,-0.74161155417234,0.0
2019-03-28,1.0,-0.0,-0.5322490457783289,-0.0,-0.157610677558165,-0.7412782923686578,0.0
2019-03-29,1.0,-0.0,-0.5396775136399065,-0.0,-0.1584421278254092,-0.7375779423226811,0.0
2019-04-01,1.0,-0.0,-0.5464249159233806,-0.0,-0.16013549739240632,-0.7304430472291271,0.0
2019-04-02,1.0,-0.0,-0.546280829321018,-0.0,-0.17023680848973174,-0.7400019652156824,0.0
2019-04-03,1.0,-0.0,-0.5470891672807664,-0.0,-0.16791943011545074,-0.7414148857774502,0.0
2019-04-04,1.0,-0.0,-0.5424642760851981,-0.0,-0.1585578077894066,-0.7500183828035001,0.0
2019-04-05,1.0,-0.0,-0.5344802198880927,-0.0,-0.1613821537253362,-0.7582458034750172,0.0
2019-04-08,1.0,-0.0,-0.5299990188383046,-0.0,-0.16316718995290425,-0.7597380298273155,0.0
2019-04-09,1.0,-0.0,-0.5146820525411245,-0.0,-0.195506997299288,-0.7450036827890989,0.0
2019-04-10,1.0,-0.0,-0.5144215453231064,-0.0,-0.20280834170607984,-0.7333300659200628,0.0
2019-04-11,1.0,-0.0,-0.5165660072865981,-0.0,-0.19177445778418956,-0.7368266621023547,0.0
2019-04-12,1.0,-0.0,-0.5164950722652907,-0.0,-0.18987063167934265,-0.7391602064023869,0.0
2019-04-15,1.0,-0.0,-0.5140255544132765,-0.0,-0.1985607284476428,-0.7351544524403975,0.0
2019-04-16,1.0,-0.0,-0.5191491449741161,-0.0,-0.19796854682401432,-0.7363036384602173,0.0
2019-04-17,1.0,-0.0,-0.5079510099264162,-0.0,-0.1931453405106425,-0.7681613906859597,0.0
2019-04-18,1.0,-0.0,-0.5049041352456997,-0.0,-0.19838336044161864,-0.7611020750160186,0.0
2019-04-22,1.0,-0.0,-0.511429276721797,-0.0,-0.19928412737595655,-0.7578375709701308,0.0
2019-04-23,1.0,-0.0,-0.5080195430094261,-0.0,-0.197971672506539,-0.7615851552090017,0.0
2019-04-24,1.0,-0.0,-0.5135509396636994,-0.0,-0.20111275964391692,-0.758135509396637,0.0
2019-04-25,1.0,-0.0,-0.5134000247005064,-0.0,-0.1969371372113128,-0.7597381746325801,0.0
2019-04-26,1.0,-0.0,-0.5046897814735071,-0.0,-0.22233771376246692,-0.7477912242928205,0.0
2019-04-29,1.0,-0.0,-0.5057272209989856,-0.0,-0.22188961183543207,-0.7463199821874767,0.0
2019-04-30,1.0,-0.0,-0.5008283262863784,-0.0,-0.21880177039289864,-0.7529856835546325,0.0
2019-05-01,1.0,-0.0,-0.48913687537033373,-0.0,-0.23926031996839817,-0.7405194548686549,0.0
2019-05-02,1.0,-0.0,-0.49307971282658575,-0.0,-0.22305282115806874,-0.7509930180346878,0.0
2019-05-03,1.0,-0.0,-0.5024826461796893,-0.0,-0.21911514043625405,-0.7487216224895631,0.0
2019-05-06,1.0,-0.0,-0.48776215149272145,-0.0,-0.22287194670614358,-0.756674068591167,0.0
2019-05-07,1.0,-0.0,-0.49448248682201096,-0.0,-0.21643923345977634,-0.7522538056061875,0.0
2019-05-08,1.0,-0.0,-0.48633047579278327,-0.0,-0.2276534597528923,-0.7423300827786101,0.0
2019-05-09,1.0,-0.0,-0.48543498550867026,-0.0,-0.23245075404037924,-0.7382964090976077,0.0
2019-05-10,1.0,-0.0,-0.487923297614085,-0.0,-0.2252764767906623,-0.7389470586792869,0.0
2019-05-13,1.0,-0.0,-0.48782342121397915,-0.0,-0.22557939914163092,-0.7390803188228081,0.0
2019-05-14,1.0,-0.0,-0.491119352005465,-0.0,-0.22494388601541915,-0.7236752220161998,0.0
2019-05-15,1.0,-0.0,-0.4974023427927266,-0.0,-0.22807920403862178,-0.7251384600303877,0.0
2019-05-16,1.0,-0.0,-0.5009683983426905,-0.0,-0.2244477677805291,-0.7262006913628675,0.0
2019-05-17,1.0,-0.0,-0.4990918462520249,-0.0,-0.22694025821020078,-0.7284620293554562,0.0
2019-05-20,1.0,-0.0,-0.4971779141104295,-0.0,-0.22699386503067487,-0.7297914110429448,0.0
2019-05-21,1.0,-0.0,-0.5065367477843608,-0.0,-0.21306859912843362,-0.7286392792439896,0.0
2019-05-22,1.0,-0.0,-0.4997434707190149,-0.0,-0.22081063252791283,-0.7225819061347145,0.0
2019-05-23,1.0,-0.0,-0.4980074811138547,-0.0,-0.24413857174290396,-0.702662396401242,0.0
2019-05-24,1.0,-0.0,-0.5029075449569977,-0.0,-0.24020230648944488,-0.7001808053166536,0.0
2019-05-28,1.0,-0.0,-0.4975958604866857,-0.0,-0.23892509335871714,-0.7042298210929682,0.0
2019-05-29,1.0,-0.0,-0.508253312264495,-0.0,-0.23182204934970221,-0.6909444511972772,0.0
2019-05-30,1.0,-0.0,-0.5060097613092781,-0.0,-0.22732680960590534,-0.6948740985358036,0.0
2019-05-31,1.0,-0.0,-0.5128355152490309,-0.0,-0.21750895926278066,-0.7075501596820986,0.0
2019-06-03,1.0,-0.0,-0.5219256781324995,-0.0,-0.2170508811480377,-0.6850895692434489,0.0
2019-06-04,1.0,-0.0,-0.5308113079678575,-0.0,-0.20536838028850807,-0.684214347952367,0.0
2019-06-05,1.0,-0.0,-0.5239847959969207,-0.0,-0.21309661277906083,-0.6686152809853734,0.0
2019-06-06,1.0,-0.0,-0.5286271488419126,-0.0,-0.2209996629267588,-0.6580391968026196,0.0
2019-06-07,1.0,-0.0,-0.5325754473855343,-0.0,-0.22093499361738,-0.6550254100532286,0.0
2019-06-10,1.0,-0.0,-0.5256001342957864,-0.0,-0.21345835631549917,-0.6590805534904913,0.0
2019-06-11,1.0,-0.0,-0.5292571786773392,-0.0,-0.211659473925308,-0.6700581044916459,0.0
2019-06-12,1.0,-0.0,-0.5324015862269078,-0.0,-0.2211287358545314,-0.6644985008221298,0.0
2019-06-13,1.0,-0.0,-0.5247195077813971,-0.0,-0.22227047894800336,-0.665846302328387,0.0
2019-06-14,1.0,-0.0,-0.5134155184916607,-0.0,-0.25445975344452504,-0.6493352671017645,0.0
2019-06-17,1.0,-0.0,-0.501987493334626,-0.0,-0.27577681904115564,-0.6460080469242329,0.0
2019-06-18,1.0,-0.0,-0.4865686155342166,-0.0,-0.28513431384465787,-0.6593411936307282,0.0
2019-06-19,1.0,-0.0,-0.4873456116085511,-0.0,-0.28866079444808423,-0.6505301982480406,0.0
2019-06-20,1.0,-0.0,-0.494982951777886,-0.0,-0.28928397467121286,-0.6511933755479785,0.0
2019-06-21,1.0,-0.0,-0.49840504541359243,-0.0,-0.2838532154771471,-0.6527869091971656,0.0
2019-06-24,1.0,-0.0,-0.5018638988378042,-0.0,-0.2830689764393441,-0.6515361937480203,0.0
2019-06-25,1.0,-0.0,-0.49336611729191515,-0.0,-0.28626725418117194,-0.654818998466295,0.0
2019-06-26,1.0,-0.0,-0.4920835972134262,-0.0,-0.28192137185170746,-0.661811272957568,0.0
2019-06-27,1.0,-0.0,-0.48336542445587266,-0.0,-0.28533476321626167,-0.6686002583538473,0.0
2019-06-28,1.0,-0.0,-0.47961595633209053,-0.0,-0.2884957477398445,-0.6687135999220216,0.0
2019-07-01,1.0,-0.0,-0.49017259081797293,-0.0,-0.2769520363760818,-0.6775045225639271,0.0
2019-07-02,1.0,-0.0,-0.4931132167627234,-0.0,-0.27422584741623524,-0.6747826511673342,0.0
2019-07-03,1.0,-0.0,-0.4956780778434341,-0.0,-0.2707672022268887,-0.6753186501928993,0.0
2019-07-05,1.0,-0.0,-0.5031576894004048,-0.0,-0.2632220623735096,-0.671990441588842,0.0
2019-07-08,1.0,-0.0,-0.5078071630721186,-0.0,-0.2568312676881038,-0.6751000292768615,0.0
2019-07-09,1.0,-0.0,-0.5110647890055021,-0.0,-0.24725501127081467,-0.6655113071721163,0.0
2019-07-10,1.0,-0.0,-0.5015879942783718,-0.0,-0.25446699153877855,-0.6683637597885906,0.0
2019-07-11,1.0,-0.0,-0.5014676985031901,-0.0,-0.2572232599888406,-0.6672812401445866,0.0
2019-07-12,1.0,-0.0,-0.4861233050434104,-0.0,-0.26633986928104575,-0.6863232855331187,0.0
2019-07-15,1.0,-0.0,-0.4872682926829269,-0.0,-0.27939024390243905,-0.6723902439024391,0.0
2019-07-16,1.0,-0.0,-0.5052724292320114,-0.0,-0.28997137474616497,-0.651359087906442,0.0
2019-07-17,1.0,-0.0,-0.5241653845214546,-0.0,-0.27755391115344225,-0.6404620607126285,0.0
2019-07-18,1.0,-0.0,-0.523188300172485,-0.0,-0.2734494570366591,-0.6327284211549207,0.0
2019-07-19,1.0,-0.0,-0.5234058059030731,-0.0,-0.27365480383821206,-0.6321875379570023,0.0
2019-07-22,1.0,-0.0,-0.5299338037389976,-0.0,-0.2635241628476516,-0.6313377464174001,0.0
2019-07-23,1.0,-0.0,-0.5341942701493264,-0.0,-0.2621479643951554,-0.6356826693905345,0.0
2019-07-24,1.0,-0.0,-0.5338651231790656,-0.0,-0.2608283275371483,-0.6372723072059145,0.0
2019-07-25,1.0,-0.0,-0.5283905179302162,-0.0,-0.26722196663357467,-0.6257294365481003,0.0
2019-07-26,1.0,-0.0,-0.5235732610484535,-0.0,-0.26978556561305,-0.626869645190958,0.0
2019-07-29,1.0,-0.0,-0.5191478016384701,-0.0,-0.27500121188617965,-0.6296233457753648,0.0
2019-07-30,1.0,-0.0,-0.5281169431337257,-0.0,-0.2792722673541859,-0.6248723062703703,0.0
2019-07-31,1.0,-0.0,-0.5500182503954253,-0.0,-0.27098187127387763,-0.6123859350285923,0.0
2019-08-01,1.0,-0.0,-0.561948516006709,-0.0,-0.2659277085004497,-0.6028829091616228,0.0
2019-08-02,1.0,-0.0,-0.5659703537008952,-0.0,-0.2627073039479477,-0.6173621642776772,0.0
2019-08-05,1.0,-0.0,-0.5656595286985431,-0.0,-0.26283367556468173,-0.6160164271047228,0.0
2019-08-06,1.0,-0.0,-0.5657799098706208,-0.0,-0.2525318602510055,-0.6045210059601687,0.0
2019-08-07,1.0,-0.0,-0.5728597009146784,-0.0,-0.242244591782413,-0.6046556647147074,0.0
2019-08-08,1.0,-0.0,-0.5668819076640306,-0.0,-0.24000580425161427,-0.6115504607124718,0.0
2019-08-09,1.0,-0.0,-0.5655219050379172,-0.0,-0.23532821330241996,-0.6142588030720186,0.0
2019-08-12,1.0,-0.0,-0.5623222634597774,-0.0,-0.24540897479153614,-0.6022557478189619,0.0
2019-08-13,1.0,-0.0,-0.5556812983072885,-0.0,-0.24316775420770026,-0.6090149526859454,0.0
2019-08-14,1.0,-0.0,-0.5611108444145745,-0.0,-0.231409917910806,-0.6077480677835917,0.0
2019-08-15,1.0,-0.0,-0.5701130279595479,-0.0,-0.22867340868530636,-0.5807733491969066,0.0
2019-08-16,1.0,-0.0,-0.5699021964162483,-0.0,-0.22989791304761678,-0.579849130238203,0.0
2019-08-19,1.0,-0.0,-0.567608115831587,-0.0,-0.22921032577633835,-0.5845637264240807,0.0
2019-08-20,1.0,-0.0,-0.5701623060288491,-0.0,-0.22658682065540267,-0.5796202561726195,0.0
2019-08-21,1.0,-0.0,-0.5737988985947589,-0.0,-0.2252895936194455,-0.5746296999620205,0.0
2019-08-22,1.0,-0.0,-0.575742480311225,-0.0,-0.22260176487332767,-0.5738210456400038,0.0
2019-08-23,1.0,-0.0,-0.5724119923089706,-0.0,-0.22225651007667294,-0.5791060365086524,0.0
2019-08-26,1.0,-0.0,-0.5720578831442579,-0.0,-0.22066172465244063,-0.57565781682969,0.0
2019-08-27,1.0,-0.0,-0.5717804196466632,-0.0,-0.22149860275659544,-0.5749301378297731,0.0
2019-08-28,1.0,-0.0,-0.5793833519261351,-0.0,-0.2115781728418504,-0.5825639078113503,0.0
2019-08-29,1.0,-0.0,-0.5743543443655112,-0.0,-0.2124783197510038,-0.5890612749174369,0.0
2019-08-30,1.0,-0.0,-0.5718287789938511,-0.0,-0.21426366895372856,-0.5879964863132404,0.0
2019-09-03,1.0,-0.0,-0.571364132757229,-0.0,-0.21577797825364417,-0.5868904610417359,0.0
2019-09-04,1.0,-0.0,-0.5805837714394462,-0.0,-0.21490591621666627,-0.583367033803554,0.0
2019-09-05,1.0,-0.0,-0.5834798726296279,-0.0,-0.21370182025569123,-0.5791312199990495,0.0
2019-09-06,1.0,-0.0,-0.5850004763265695,-0.0,-0.2110126702867486,-0.5856435171953892,0.0
2019-09-09,1.0,-0.0,-0.5921143537820132,-0.0,-0.21198332340678977,-0.5782727814175104,0.0
2019-09-10,1.0,-0.0,-0.5936322442165514,-0.0,-0.1996661101836394,-0.5916050560457906,0.0
2019-09-11,1.0,-0.0,-0.5940660179355085,-0.0,-0.19938942949818736,-0.5916094256821217,0.0
2019-09-12,1.0,-0.0,-0.5748415987804296,-0.0,-0.20997093992663524,-0.597184507646134,0.0
2019-09-13,1.0,-0.0,-0.5726485532310774,-0.0,-0.22356336919443714,-0.5892273562176474,0.0
2019-09-16,1.0,-0.0,-0.5745980247149196,-0.0,-0.22150388854430078,-0.5895319433179064,0.0
2019-09-17,1.0,-0.0,-0.5770478507704785,-0.0,-0.21959830160774774,-0.5887362244167741,0.0
2019-09-18,1.0,-0.0,-0.5815684029765312,-0.0,-0.21694333142530053,-0.5865054378935317,0.0
2019-09-19,1.0,-0.0,-0.564426237317201,-0.0,-0.24491497165721907,-0.5723812699471252,0.0
2019-09-20,1.0,-0.0,-0.5813011037211853,-0.0,-0.24293785310734464,-0.5595842570740662,0.0
