Date,IWF,IWM,MBI,MTUM,SPY,VLUE,VXX
2018-12-07,-0.01843718326174043,-1.3593802789709928,1.0,-0.0,-1.2352912785366088,-1.213379024084174,0.0
2018-12-10,-0.0,-1.3580823484559665,1.0,-0.0,-1.2243614182234082,-1.183091879527259,0.0
2018-12-11,-0.0,-1.359401077678699,1.0,-0.0,-1.2214009823089027,-1.187687759286634,0.0
2018-12-12,-0.0,-1.359919858798836,1.0,-0.0,-1.2235367075323187,-1.1868053236655058,0.0
2018-12-13,-0.0,-1.3550400152439024,1.0,-0.0,-1.224895198170732,-1.1837842987804879,0.0
2018-12-14,-0.0,-1.3320927569424563,1.0,-0.0,-1.2494512835194198,-1.1899036167573243,0.0
2018-12-17,-0.0,-1.3282544519569564,1.0,-0.0,-1.2180268545852775,-1.2151699838110654,0.0
2018-12-18,-0.0,-1.3067228881413748,1.0,-0.0,-1.2094565783863174,-1.2215852560761833,0.0
2018-12-19,-0.0,-1.3350550299285575,1.0,-0.0,-1.2446900946128596,-1.2474898629078972,0.0
2018-12-20,-0.0,-1.3126836552820464,1.0,-0.0,-1.2624403873018932,-1.242015511344477,0.0
2018-12-21,-0.0,-1.308141203482254,1.0,-0.0,-1.2580598871137474,-1.2171147039127523,0.0
2018-12-24,-0.0,-1.2797325493171472,1.0,-0.0,-1.2394252655538693,-1.2228281487101669,0.0
2018-12-26,-0.0,-1.3070034876048637,1.0,-0.0,-1.2023282118955603,-1.2036007163728908,0.0
2018-12-27,-0.0,-1.2296605603448276,1.0,-0.0,-1.0730064655172413,-1.187275502873563,0.0
2018-12-28,-0.0,-1.2301080108010802,1.0,-0.0,-1.0778577857785778,-1.1924842484248424,0.0
2018-12-31,-0.0,-1.2297376355699565,1.0,-0.0,-1.0779892894109178,-1.1925205886323749,0.0
2019-01-02,-0.0,-1.2278099860680418,1.0,-0.0,-1.0740640870073255,-1.1923059637769087,0.0
2019-01-03,-0.0,-1.227209417261985,1.0,-0.0,-1.0877027452037562,-1.1780563418250438,0.0
2019-01-04,-0.0,-1.236314847942755,1.0,-0.0,-1.0501341681574239,-1.1858228980322003,0.0
2019-01-07,-0.0,-1.187768146396988,1.0,-0.0,-1.0365116889939585,-1.153620523596883,0.0
2019-01-08,-0.0,-1.169518903344102,1.0,-0.0,-1.046668995023138,-1.1495241421461624,0.0
2019-01-09,-0.0,-1.1520251122640275,1.0,-0.0,-1.0469982996904565,-1.1607010507041027,0.0
2019-01-10,-0.0,-1.1487192890747517,1.0,-0.0,-1.048701864436313,-1.1587384561770344,0.0
2019-01-11,-0.0,-1.1423399057756063,1.0,-0.0,-1.0528703542139242,-1.167030186703891,0.0
2019-01-14,-0.0,-1.1415875228718306,1.0,-0.0,-1.0568528361069967,-1.158098806308269,0.0
2019-01-15,-0.0,-1.137055396121402,1.0,-0.0,-1.0561787981563615,-1.1549699973910776,0.0
2019-01-16,-0.0,-1.1368082424031647,1.0,-0.0,-1.038299352258401,-1.1721949310959439,0.0
2019-01-17,-0.0,-1.138827216925689,1.0,-0.0,-1.0393104348961735,-1.1751338644377693,0.0
2019-01-18,-0.0,-1.136325706003777,1.0,-0.0,-1.0535816241380824,-1.2020290746189994,0.0
2019-01-22,-0.0,-1.1736946882635055,1.0,-0.0,-1.0979549362048684,-1.252827798389286,0.0
2019-01-23,-0.0,-1.1188998142190403,1.0,-0.0,-1.1098826408083737,-1.3024604649055236,0.0
2019-01-24,-0.0,-1.1161641351167535,1.0,-0.0,-1.1166175470414872,-1.3013375651779642,0.0
2019-01-25,-0.0,-1.0273424784933736,1.0,-0.0,-1.238781678679377,-1.383957219251337,0.0
2019-01-28,-0.0,-1.0127453716624801,1.0,-0.0,-1.2574192948181226,-1.3814308307749559,0.0
2019-01-29,-0.0,-0.9953792298716453,1.0,-0.0,-1.263710618436406,-1.4083547257876314,0.0
2019-01-30,-0.0,-0.994436975569051,1.0,-0.0,-1.2552037457697833,-1.3862129711186315,0.0
2019-01-31,-0.0,-0.9589618154640577,1.0,-0.0,-1.1946822484939077,-1.375911582189609,0.0
2019-02-01,-0.0,-0.9522111913357402,1.0,-0.0,-1.2076714801444044,-1.352707581227437,0.0
2019-02-04,-0.0,-0.9188457269700332,1.0,-0.0,-1.186015538290788,-1.3346503884572698,0.0
2019-02-05,-0.0,-0.9012581692081982,1.0,-0.0,-1.1770773129418042,-1.3674921086560263,0.0
2019-02-06,-0.0,-0.8891464229997771,1.0,-0.0,-1.1945620681970137,-1.373612658792066,0.0
2019-02-07,-0.0,-0.8861904549708123,1.0,-0.0,-1.1951784679827102,-1.3747604830444276,0.0
2019-02-08,-0.0,-0.8616391123684909,1.0,-0.0,-1.1951197948899301,-1.3637167359207851,0.0
2019-02-11,-0.0,-0.8160056221724425,1.0,-0.0,-1.1896604734923353,-1.3866561250933367,0.0
2019-02-12,-0.0,-0.8251757469244289,1.0,-0.0,-1.1851933216168717,-1.383347978910369,0.0
2019-02-13,-0.0,-0.8613644335320939,1.0,-0.0,-1.1684058225184146,-1.3547001052262362,0.0
2019-02-14,-0.0,-0.756625671228131,1.0,-0.0,-1.2070847046596225,-1.3667936947860733,0.0
2019-02-15,-0.0,-0.8110141438459224,1.0,-0.0,-1.1609561067881862,-1.327071063152917,0.0
2019-02-19,-0.0,-0.7966751918158568,1.0,-0.0,-1.1526001705029836,-1.313299232736573,0.0
2019-02-20,-0.0,-0.8037526652452026,1.0,-0.0,-1.1481023454157784,-1.312579957356077,0.0
2019-02-21,-0.0,-0.8193935780597905,1.0,-0.0,-1.141768162848139,-1.297461885699685,0.0
2019-02-22,-0.0,-0.8069921742089146,1.0,-0.0,-1.1533684926845864,-1.2927866621299762,0.0
2019-02-25,-0.0,-0.8027446453764268,1.0,-0.0,-1.1682270958915821,-1.3041768201444999,0.0
2019-02-26,-0.0,-0.8054211450348993,1.0,-0.0,-1.1804479081916672,-1.2961932085813388,0.0
2019-02-27,-0.0,-0.7948882885200909,1.0,-0.0,-1.1946052575153308,-1.2988978944208585,0.0
2019-02-28,-0.0,-0.80078125,1.0,-0.0,-1.19973385989011,-1.2920673076923077,0.0
2019-03-01,-0.0,-0.8058427351893955,1.0,-0.0,-1.198489983269701,-1.2854875380721547,0.0
2019-03-04,-0.0,-0.8399023369375654,1.0,-0.0,-1.2339117544471572,-1.286144053017091,0.0
2019-03-05,-0.0,-0.8177602799650043,1.0,-0.0,-1.2702974628171477,-1.286395450568679,0.0
2019-03-06,-0.0,-0.8175418652441957,1.0,-0.0,-1.2710856543220674,-1.2837217436928863,0.0
2019-03-07,-0.0,-0.7660857030533351,1.0,-0.0,-1.325252260516315,-1.2767658236142052,0.0
2019-03-08,-0.0,-0.7269597803825875,1.0,-0.0,-1.3657239966883088,-1.2648481415312214,0.0
2019-03-11,-0.0,-0.7212414703940128,1.0,-0.0,-1.366321813779441,-1.3148139995597623,0.0
2019-03-12,-0.0,-0.6801799795072838,1.0,-0.0,-1.4004989530894996,-1.374214817124783,0.0
2019-03-13,-0.0,-0.7045648368418691,1.0,-0.0,-1.4086808205036134,-1.3752861439023296,0.0
2019-03-14,-0.0,-0.7090305504463685,1.0,-0.0,-1.403705531380378,-1.3733345296307928,0.0
2019-03-15,-0.0,-0.6938683701471051,1.0,-0.0,-1.4096900445364167,-1.3950695038013408,0.0
2019-03-18,-0.0,-0.7172627172627173,1.0,-0.0,-1.4248794248794248,-1.4078169078169078,0.0
2019-03-19,-0.0,-0.7173853462452037,1.0,-0.0,-1.4319386077105791,-1.4186004019733236,0.0
2019-03-20,-0.0,-0.7248386653851435,1.0,-0.0,-1.4248707034646895,-1.4271591377179733,0.0
2019-03-21,-0.0,-0.7242342383590494,1.0,-0.0,-1.4628451078247333,-1.3914655922347878,0.0
2019-03-22,-0.0,-0.7184416781927155,1.0,-0.0,-1.5080221300138312,-1.3839557399723375,0.0
2019-03-25,-0.0,-0.5953801995535104,1.0,-0.0,-1.5684541436967516,-1.3921818761674793,0.0
2019-03-26,-0.0,-0.6098646478550126,1.0,-0.0,-1.5724707501720578,-1.4058729066299611,0.0
2019-03-27,-0.0,-0.5715462031107045,1.0,-0.0,-1.5941903019213177,-1.4088289112534311,0.0
2019-03-28,-0.0,-0.5562267060789102,1.0,-0.0,-1.4835282525810736,-1.2441845521141242,0.0
2019-03-29,-0.0,-0.4749932099483956,1.0,-0.0,-1.3134675823536257,-1.0915298956272068,0.0
2019-04-01,-0.0,-0.505994454641309,1.0,-0.0,-1.3244034834225016,-1.0747842386847346,0.0
2019-04-02,-0.0,-0.5281577614092522,1.0,-0.0,-1.353326318250906,-1.015822908141393,0.0
2019-04-03,-0.0,-0.5300697665354485,1.0,-0.0,-1.346650037026932,-1.020890984916397,0.0
2019-04-04,-0.0,-0.5266731707317074,1.0,-0.0,-1.3506731707317072,-1.0250926829268294,0.0
2019-04-05,-0.0,-0.5191209822475952,1.0,-0.0,-1.3534058027684366,-1.0376945335105967,0.0
2019-04-08,-0.0,-0.5045585599625965,1.0,-0.0,-1.350035065845866,-1.041572508376841,0.0
2019-04-09,-0.0,-0.47321497790526396,1.0,-0.0,-1.4061555159314678,-0.9969377471121792,0.0
2019-04-10,-0.0,-0.4446280991735537,1.0,-0.0,-1.3847780126849896,-1.0145685181625985,0.0
2019-04-11,-0.0,-0.44437172774869116,1.0,-0.0,-1.403410840776101,-1.001924853711118,0.0
2019-04-12,-0.0,-0.4448421862971517,1.0,-0.0,-1.401424172440339,-1.0028098537336414,0.0
2019-04-15,-0.0,-0.4450494669836644,1.0,-0.0,-1.3892169644911418,-1.0003834649896464,0.0
2019-04-16,-0.0,-0.45389363904758256,1.0,-0.0,-1.3839193282466162,-0.9963575016295387,0.0
2019-04-17,-0.0,-0.4591445653840258,1.0,-0.0,-1.3725663038479228,-1.0008431703204048,0.0
2019-04-18,-0.0,-0.45419349892670957,1.0,-0.0,-1.362120515179393,-1.0168659920269856,0.0
2019-04-22,-0.0,-0.45888227386210867,1.0,-0.0,-1.3632417898982139,-1.0188592279623583,0.0
2019-04-23,-0.0,-0.4534776600644864,1.0,-0.0,-1.3600107477352987,-1.0250268693382467,0.0
2019-04-24,-0.0,-0.44031566043518233,1.0,-0.0,-1.3527045663499846,-1.0378102972724486,0.0
2019-04-25,-0.0,-0.4465203713649965,1.0,-0.0,-1.359970843244073,-1.0299624031305148,0.0
2019-04-26,-0.0,-0.43414071510957325,1.0,-0.0,-1.3901960784313727,-1.020338331410996,0.0
2019-04-29,-0.0,-0.4340397757813099,1.0,-0.0,-1.3873531444367657,-1.018006603701144,0.0
2019-04-30,-0.0,-0.4310901129292463,1.0,-0.0,-1.384996542982254,-1.0250441730045323,0.0
2019-05-01,-0.0,-0.4432677180461225,1.0,-0.0,-1.3731629638156633,-1.020720617013929,0.0
2019-05-02,-0.0,-0.4421048579567326,1.0,-0.0,-1.3504888752020938,-1.0568558010624374,0.0
2019-05-03,-0.0,-0.4500500654702303,1.0,-0.0,-1.3467226372949241,-1.0543788030501426,0.0
2019-05-06,-0.0,-0.4401908352891386,1.0,-0.0,-1.3488515255280675,-1.0584433072986805,0.0
2019-05-07,-0.0,-0.4279089538972833,1.0,-0.0,-1.3656528963944816,-1.0709123932449665,0.0
2019-05-08,-0.0,-0.44188372898310957,1.0,-0.0,-1.339732984494633,-1.0659074294948252,0.0
2019-05-09,-0.0,-0.44144213398931464,1.0,-0.0,-1.3473113733328208,-1.0548871891455587,0.0
2019-05-10,-0.0,-0.449801875318765,1.0,-0.0,-1.4066460041586568,-1.0668523676880224,0.0
2019-05-13,-0.0,-0.46163723916532906,1.0,-0.0,-1.4345505617977528,-1.11661316211878,0.0
2019-05-14,-0.0,-0.42709365463120763,1.0,-0.0,-1.430581427608894,-1.1057429352780312,0.0
2019-05-15,-0.0,-0.4435289943627547,1.0,-0.0,-1.4355264713998501,-1.0630740726140262,0.0
2019-05-16,-0.0,-0.4448341082827646,1.0,-0.0,-1.4318307195208448,-1.0637560091417761,0.0
2019-05-17,-0.0,-0.448265021417063,1.0,-0.0,-1.409164145085865,-1.0723071481903566,0.0
2019-05-20,-0.0,-0.4317994262584981,1.0,-0.0,-1.4195779463198022,-1.0783589421149842,0.0
2019-05-21,-0.0,-0.43082242917206964,1.0,-0.0,-1.4202915635191953,-1.078274195449723,0.0
2019-05-22,-0.0,-0.42203661059287306,1.0,-0.0,-1.4197338121072558,-1.0612778580071036,0.0
2019-05-23,-0.0,-0.42839890923256724,1.0,-0.0,-1.4283599532528244,-1.038839111803662,0.0
2019-05-24,-0.0,-0.39163425608175095,1.0,-0.0,-1.3919774269808587,-1.0293983070235644,0.0
2019-05-28,-0.0,-0.38314725407362704,1.0,-0.0,-1.3800543150271574,-1.008637598068799,0.0
2019-05-29,-0.0,-0.381876292536191,1.0,-0.0,-1.378981011468321,-0.9992103778905808,0.0
2019-05-30,-0.0,-0.3790822653989252,1.0,-0.0,-1.37705287684618,-1.0019542260137548,0.0
2019-05-31,-0.0,-0.37494361750112765,1.0,-0.0,-1.3823109306871149,-1.0015787099684257,0.0
2019-06-03,-0.0,-0.39574800804229654,1.0,-0.0,-1.3886365328766104,-0.9389008861419317,0.0
2019-06-04,-0.0,-0.3941097624543898,1.0,-0.0,-1.3944076252885547,-0.9348052721721648,0.0
2019-06-05,-0.0,-0.4071564605918547,1.0,-0.0,-1.3808233225900968,-0.8744872546147084,0.0
2019-06-06,-0.0,-0.42844626168224303,1.0,-0.0,-1.3464880257009346,-0.8757666471962616,0.0
2019-06-07,-0.0,-0.4353734061930783,1.0,-0.0,-1.3349362477231328,-0.8726775956284153,0.0
2019-06-10,-0.0,-0.43292304320829833,1.0,-0.0,-1.3267833010701635,-0.8927645275576173,0.0
2019-06-11,-0.0,-0.43575828688765034,1.0,-0.0,-1.343025814021707,-0.8880170137870342,0.0
2019-06-12,-0.0,-0.43617294363563025,1.0,-0.0,-1.3422201034141332,-0.8887747992225604,0.0
2019-06-13,-0.0,-0.4514661088480311,1.0,-0.0,-1.3411868325443135,-0.8771698043964916,0.0
2019-06-14,-0.0,-0.4467523903725684,1.0,-0.0,-1.341246290801187,-0.875444188006008,0.0
2019-06-17,-0.0,-0.44279645499157694,1.0,-0.0,-1.3431480260748552,-0.8762543030835713,0.0
2019-06-18,-0.0,-0.46295551738002116,1.0,-0.0,-1.328776636572974,-0.8633721992762894,0.0
2019-06-19,-0.0,-0.4493530162201568,1.0,-0.0,-1.3369783123747039,-0.8586477127756516,0.0
2019-06-20,-0.0,-0.44476956839795173,1.0,-0.0,-1.3464155084125824,-0.8664228237015363,0.0
2019-06-21,-0.0,-0.4493853281289899,1.0,-0.0,-1.329952942034801,-0.8685660088279284,0.0
2019-06-24,-0.0,-0.4339036338378299,1.0,-0.0,-1.3288001754770784,-0.8931052131315347,0.0
2019-06-25,-0.0,-0.41643183897529734,1.0,-0.0,-1.3448856358645929,-0.8983714547118025,0.0
2019-06-26,-0.0,-0.4138890923741851,1.0,-0.0,-1.3226137279320196,-0.9262691377921032,0.0
2019-06-27,-0.0,-0.4136058415587275,1.0,-0.0,-1.3416137672916744,-0.9141011998679045,0.0
2019-06-28,-0.0,-0.40702706667644684,1.0,-0.0,-1.3466221668011442,-0.9139221007848602,0.0
2019-07-01,-0.0,-0.39963349825911676,1.0,-0.0,-1.36276342312626,-0.9025838372732271,0.0
2019-07-02,-0.0,-0.4080155044429005,1.0,-0.0,-1.3507148864592093,-0.8979778403481187,0.0
2019-07-03,-0.0,-0.4074750648496584,1.0,-0.0,-1.3504073654597932,-0.8956559862628329,0.0
2019-07-05,-0.0,-0.3988679934270586,1.0,-0.0,-1.3507394559065182,-0.9020266569289758,0.0
2019-07-08,-0.0,-0.401233216579101,1.0,-0.0,-1.3430385288966724,-0.9042980151780502,0.0
2019-07-09,-0.0,-0.39456601021152443,1.0,-0.0,-1.3446389496717726,-0.9077680525164114,0.0
2019-07-10,-0.0,-0.3955947779155422,1.0,-0.0,-1.3437750711107868,-0.9073371745313981,0.0
2019-07-11,-0.0,-0.39242584552519244,1.0,-0.0,-1.3531686672260936,-0.9028421321463753,0.0
2019-07-12,-0.0,-0.39416484318016043,1.0,-0.0,-1.3424142961342085,-0.9104303428154632,0.0
2019-07-15,-0.0,-0.4201735832543213,1.0,-0.0,-1.3344759682007146,-0.8920574721026913,0.0
2019-07-16,-0.0,-0.43313075439426474,1.0,-0.0,-1.3446995887768842,-0.8613122748280506,0.0
2019-07-17,-0.0,-0.40566778499536016,1.0,-0.0,-1.3092297808551645,-0.8542365622100079,0.0
2019-07-18,-0.0,-0.4053264971872107,1.0,-0.0,-1.3115431175674714,-0.8436231574449904,0.0
2019-07-19,-0.0,-0.41142613515241955,1.0,-0.0,-1.3027428409010162,-0.8387692744972643,0.0
2019-07-22,-0.0,-0.39669450861915767,1.0,-0.0,-1.2987382264083882,-0.8588946152479119,0.0
2019-07-23,-0.0,-0.3979591836734694,1.0,-0.0,-1.2943184242338048,-0.8631159780985564,0.0
2019-07-24,-0.0,-0.3997869318181818,1.0,-0.0,-1.2952769886363635,-0.8560724431818182,0.0
2019-07-25,-0.0,-0.384208658623137,1.0,-0.0,-1.318026969481902,-0.8463804116394607,0.0
2019-07-26,-0.0,-0.3370694925616466,1.0,-0.0,-1.2436994769377079,-0.815739419876367,0.0
2019-07-29,-0.0,-0.352291366786061,1.0,-0.0,-1.2045659960499449,-0.7906470726073712,0.0
2019-07-30,-0.0,-0.35433676883951276,1.0,-0.0,-1.1993374380939634,-0.7925980457770044,0.0
2019-07-31,-0.0,-0.366903120524861,1.0,-0.0,-1.1778399440503546,-0.7855929663303027,0.0
2019-08-01,-0.0,-0.3923666138404649,1.0,-0.0,-1.1469889064976229,-0.7622820919175912,0.0
2019-08-02,-0.0,-0.38338447325876795,1.0,-0.0,-1.1609422943680094,-0.7550232604176976,0.0
2019-08-05,-0.0,-0.37618858954041207,1.0,-0.0,-1.1675250924458531,-0.7579239302694136,0.0
2019-08-06,-0.0,-0.3779888845805868,1.0,-0.0,-1.0965490500193875,-0.7566886390073673,0.0
2019-08-07,-0.0,-0.4108736119134732,1.0,-0.0,-1.0591501380062904,-0.7394248668078824,0.0
2019-08-08,-0.0,-0.40242645836795743,1.0,-0.0,-1.1215223533322254,-0.8,0.0
2019-08-09,-0.0,-0.41165002857046823,1.0,-0.0,-1.1501126012571006,-0.7994353130987194,0.0
2019-08-12,-0.0,-0.4098344137305613,1.0,-0.0,-1.1594733483357405,-0.7894065092533503,0.0
2019-08-13,-0.0,-0.3934800107324926,1.0,-0.0,-1.1633351220821035,-0.7970888113764423,0.0
2019-08-14,-0.0,-0.4010011680293676,1.0,-0.0,-1.1437009844818955,-0.7925579843150341,0.0
2019-08-15,-0.0,-0.4314704143954817,1.0,-0.0,-1.1248768634662114,-0.7272936231693702,0.0
2019-08-16,-0.0,-0.4232816401629649,1.0,-0.0,-1.1357931397029832,-0.7265080825338415,0.0
2019-08-19,-0.0,-0.41661757968453433,1.0,-0.0,-1.1390143333987826,-0.7168662870606715,0.0
2019-08-20,-0.0,-0.4250236595633587,1.0,-0.0,-1.1363443527069805,-0.7020200372026238,0.0
2019-08-21,-0.0,-0.43250276494697804,1.0,-0.0,-1.1396460867868061,-0.6807299460022119,0.0
2019-08-22,-0.0,-0.4347246602951693,1.0,-0.0,-1.1398478642480983,-0.6761588973408751,0.0
2019-08-23,-0.0,-0.43400091033227123,1.0,-0.0,-1.1405162884452824,-0.6767019962286234,0.0
2019-08-26,-0.0,-0.4210915402417073,1.0,-0.0,-1.131139110311134,-0.6619632296220108,0.0
2019-08-27,-0.0,-0.41637329578186005,1.0,-0.0,-1.122383665109134,-0.6616526915445177,0.0
2019-08-28,-0.0,-0.41748847336065575,1.0,-0.0,-1.1205814549180328,-0.6637743340163934,0.0
2019-08-29,-0.0,-0.431667516573177,1.0,-0.0,-1.1048253442121367,-0.6506565527791943,0.0
2019-08-30,-0.0,-0.42028063253682907,1.0,-0.0,-1.1200165452289286,-0.6414776162143243,0.0
2019-09-03,-0.0,-0.4246841284491264,1.0,-0.0,-1.1193151077304988,-0.6385856592724611,0.0
2019-09-04,-0.0,-0.41250039779779146,1.0,-0.0,-1.1240810871018043,-0.6458008465137002,0.0
2019-09-05,-0.0,-0.4411274864092009,1.0,-0.0,-1.0999905728561101,-0.6012632372812117,0.0
2019-09-06,-0.0,-0.4364295536942117,1.0,-0.0,-1.106013251656457,-0.5829478684835604,0.0
2019-09-09,-0.0,-0.43314989681695953,1.0,-0.0,-1.106309799262085,-0.5872991057469826,0.0
2019-09-10,-0.0,-0.4394680717601304,1.0,-0.0,-1.0605946556266466,-0.6363379751599547,0.0
2019-09-11,-0.0,-0.4553255457079327,1.0,-0.0,-1.0387711001847735,-0.6376561961729981,0.0
2019-09-12,-0.0,-0.42235849942116954,1.0,-0.0,-1.058696536403742,-0.6477582053127249,0.0
2019-09-13,-0.0,-0.4202984701060601,1.0,-0.0,-1.0573475581140692,-0.6510027218971935,0.0
2019-09-16,-0.0,-0.42518185507789336,1.0,-0.0,-1.049295994505323,-0.6474977365677,0.0
2019-09-17,-0.0,-0.44651814924443056,1.0,-0.0,-1.0359245988471724,-0.6332762112478578,0.0
2019-09-18,-0.0,-0.4644434766378398,1.0,-0.0,-1.028930504572886,-0.6174329621103714,0.0
2019-09-19,-0.0,-0.4636756790392334,1.0,-0.0,-1.0309884571108554,-0.6166267384337762,0.0
