Date,IWF,IWM,MTUM,PRO,SPY,VLUE,VXX
2018-11-06,-0.43921356421356417,-1.473800505050505,-0.0,1.0,-0.8685966810966811,-0.7278138528138527,0.0
2018-11-07,-0.4379506128334535,-1.4743150684931507,-0.0,1.0,-0.8665735400144197,-0.7272440519105984,0.0
2018-11-08,-0.41457544016046355,-1.468821038555828,-0.0,1.0,-0.850813461109873,-0.7231112101626923,0.0
2018-11-09,-0.4163802722606561,-1.4701629100647178,-0.0,1.0,-0.8515509930819013,-0.7251952689131891,0.0
2018-11-12,-0.4152361469358712,-1.4603308725429156,-0.0,1.0,-0.8508849951080673,-0.7208040558569777,0.0
2018-11-13,-0.3936137414666373,-1.4575644131248624,-0.0,1.0,-0.8443514644351464,-0.7088306540409601,0.0
2018-11-14,-0.39604091349969134,-1.4573670752138261,-0.0,1.0,-0.8461775857508156,-0.7091967198659731,0.0
2018-11-15,-0.39640798226164076,-1.4644345898004436,-0.0,1.0,-0.8509534368070953,-0.7227937915742794,0.0
2018-11-16,-0.39432260346657233,-1.4558277325787052,-0.0,1.0,-0.8476742129465864,-0.7238680580120268,0.0
2018-11-19,-0.3971700198982976,-1.45505195666593,-0.0,1.0,-0.8462524872871988,-0.7233694450585896,0.0
2018-11-20,-0.3746592807526598,-1.4503209355491076,-0.0,1.0,-0.843532928866614,-0.7279082036402005,0.0
2018-11-21,-0.4063877642825011,-1.4915429599640124,-0.0,1.0,-0.898740440845704,-0.7017543859649122,0.0
2018-11-23,-0.40693127163213016,-1.4872567087697217,-0.0,1.0,-0.8992223670607273,-0.701532790938104,0.0
2018-11-26,-0.40696785794560575,-1.4870757473589569,-0.0,1.0,-0.8995279838165879,-0.7018206338503035,0.0
2018-11-27,-0.3972755694506476,-1.4869584635998214,-0.0,1.0,-0.8900401965163021,-0.692050022331398,0.0
2018-11-28,-0.3957336433969858,-1.4975627208085507,-0.0,1.0,-0.887437950002236,-0.6913375967085551,0.0
2018-11-29,-0.36774819255863156,-1.4762828425321812,-0.0,1.0,-0.8754628813260447,-0.6889437488979016,0.0
2018-11-30,-0.36775529992507383,-1.4769271453127066,-0.0,1.0,-0.8763718101282559,-0.6864119176693552,0.0
2018-12-03,-0.36499757783943276,-1.4773858281587176,-0.0,1.0,-0.8758973003919497,-0.6856035583740697,0.0
2018-12-04,-0.36051313592830153,-1.4782532290659873,-0.0,1.0,-0.8721992795009227,-0.6823214128811177,0.0
2018-12-06,-0.35171183416871976,-1.4040863138221054,-0.0,1.0,-0.857658652620848,-0.6343131424687792,0.0
2018-12-07,-0.3564024131192115,-1.4041974679242075,-0.0,1.0,-0.8576769479140114,-0.6301300025490696,0.0
2018-12-10,-0.3247881178148863,-1.41067382730553,-0.0,1.0,-0.8546614080725015,-0.6055634807417976,0.0
2018-12-11,-0.340058000252175,-1.4072626402723492,-0.0,1.0,-0.861724036481318,-0.5939141764384482,0.0
2018-12-12,-0.33403930870891224,-1.4186716367333108,-0.0,1.0,-0.8717383937648255,-0.6114029142663503,0.0
2018-12-13,-0.3333051206093948,-1.4123571730850613,-0.0,1.0,-0.8775708844688954,-0.6087177316969953,0.0
2018-12-14,-0.34437367303609345,-1.3850530785562634,-0.0,1.0,-0.902547770700637,-0.6143524416135882,0.0
2018-12-17,-0.3270238296434004,-1.38448538110529,-0.0,1.0,-0.887231705256042,-0.626373162075376,0.0
2018-12-18,-0.30764387356756073,-1.3716996180162029,-0.0,1.0,-0.8857406707803384,-0.6325399823699785,0.0
2018-12-19,-0.3073629418184871,-1.3716732432205525,-0.0,1.0,-0.8859457644194442,-0.6327764251532197,0.0
2018-12-20,-0.3028260414486079,-1.3522294326983462,-0.0,1.0,-0.9025748377642872,-0.6290558928197613,0.0
2018-12-21,-0.29789534980450877,-1.3523417352965643,-0.0,1.0,-0.90146410448382,-0.6076449546626737,0.0
2018-12-24,-0.2802161537826912,-1.3326870720237605,-0.0,1.0,-0.8932431317548057,-0.618925831202046,0.0
2018-12-26,-0.28180071145275376,-1.3515557917978493,-0.0,1.0,-0.8581592182197326,-0.5972932084883673,0.0
2018-12-27,-0.23436705643111336,-1.3003011223651795,-0.0,1.0,-0.7768565953619334,-0.5991943999061436,0.0
2018-12-28,-0.23075720872079394,-1.3039774947253262,-0.0,1.0,-0.775924044697976,-0.5965069938266782,0.0
2018-12-31,-0.2326181263923086,-1.3012467268534804,-0.0,1.0,-0.7766053073826553,-0.5977254074334624,0.0
2019-01-02,-0.23143917203671158,-1.30099589923843,-0.0,1.0,-0.775551650068346,-0.5975004881859012,0.0
2019-01-03,-0.24556398030172752,-1.2974673649652155,-0.0,1.0,-0.7885562416946769,-0.5768388962713985,0.0
2019-01-04,-0.23324250681198908,-1.3006617360840793,-0.0,1.0,-0.7820942000778512,-0.576566757493188,0.0
2019-01-07,-0.21594329916549174,-1.2695575963113974,-0.0,1.0,-0.7735396105628168,-0.5514994474717068,0.0
2019-01-08,-0.2168881105569726,-1.2659230212814556,-0.0,1.0,-0.7740510907221989,-0.5501960635017322,0.0
2019-01-09,-0.21460059284031316,-1.255795394086798,-0.0,1.0,-0.7739226267386182,-0.5559398039066658,0.0
2019-01-10,-0.21638870949359873,-1.2512251643049803,-0.0,1.0,-0.7774189871975078,-0.5539262242145652,0.0
2019-01-11,-0.21656462714378066,-1.2465680495874054,-0.0,1.0,-0.7800509563828575,-0.5595695326463095,0.0
2019-01-14,-0.22412350749106397,-1.2426800517149592,-0.0,1.0,-0.7806677313864173,-0.5550992470910335,0.0
2019-01-15,-0.2183181697057368,-1.234573070920096,-0.0,1.0,-0.7802733259735811,-0.5736038676767293,0.0
2019-01-16,-0.21859315589353612,-1.2316349809885931,-0.0,1.0,-0.7801520912547528,-0.5719011406844106,0.0
2019-01-17,-0.22612739679030228,-1.2222391644112378,-0.0,1.0,-0.7860709793008805,-0.5775549879922235,0.0
2019-01-18,-0.23280281582370496,-1.2119902058305916,-0.0,1.0,-0.7888132221287015,-0.5922411814216849,0.0
2019-01-22,-0.0,-1.4426313507547988,-0.0,1.0,-0.9998423396791614,-0.4989949154546529,0.0
2019-01-23,-0.0,-1.4058217149176506,-0.0,1.0,-1.011256368734942,-0.5325249812393854,0.0
2019-01-24,-0.08819360782368364,-1.2380412444192472,-0.0,1.0,-0.9176174615548153,-0.29948267309191406,0.0
2019-01-25,-0.0,-1.2578113750899929,-0.0,1.0,-1.12829373650108,-0.21360691144708424,0.0
2019-01-28,-0.0,-1.2324507611283457,-0.0,1.0,-1.163408123512012,-0.2113844599956713,0.0
2019-01-29,-0.0,-1.202780579167267,-0.0,1.0,-1.1671589108197666,-0.23188301397493158,0.0
2019-01-30,-0.0018350604490500865,-1.1993019573978123,-0.0,1.0,-1.1606937248128957,-0.23636298215313759,0.0
2019-01-31,-0.0,-1.2169087174312587,-0.0,1.0,-1.1159321056614653,-0.2708926447799921,0.0
2019-02-01,-0.0,-1.2143548213709823,-0.0,1.0,-1.0990790841007634,-0.26989644175296523,0.0
2019-02-04,-0.0,-1.2177682249686548,-0.0,1.0,-1.0990506895934087,-0.2654845065377037,0.0
2019-02-05,-0.0,-1.225488084984209,-0.0,1.0,-1.1025337352856732,-0.2608383577375825,0.0
2019-02-06,-0.0,-1.2249478454787426,-0.0,1.0,-1.1143442917775699,-0.2575354291058197,0.0
2019-02-07,-0.0,-1.2230893724150331,-0.0,1.0,-1.1151951087933825,-0.25822693760115084,0.0
2019-02-08,-0.0,-1.2199675617228332,-0.0,1.0,-1.1281311948098758,-0.25615426202919445,0.0
2019-02-11,-0.0,-1.2214875429239425,-0.0,1.0,-1.179988310075254,-0.2516621611748375,0.0
2019-02-12,-0.0,-1.2372719947256612,-0.0,1.0,-1.1778258003076698,-0.2476375357116695,0.0
2019-02-13,-0.0,-1.2502196193265007,-0.0,1.0,-1.1694729136163984,-0.24062957540263546,0.0
2019-02-14,-0.0,-1.2094064127962434,-0.0,1.0,-1.1960158485582215,-0.26322547508988187,0.0
2019-02-15,-0.0,-1.2288238542241856,-0.0,1.0,-1.191606847045831,-0.26077673476900426,0.0
2019-02-19,-0.0,-1.2037296898079763,-0.0,1.0,-1.2240768094534713,-0.2649926144756278,0.0
2019-02-20,-0.0,-1.2183657645017167,-0.0,1.0,-1.2169995938411549,-0.25698777831111763,0.0
2019-02-21,-0.0,-1.1999557375235144,-0.0,1.0,-1.22083287226587,-0.26778798273763416,0.0
2019-02-22,-0.0,-1.2072626728110598,-0.0,1.0,-1.2200552995391707,-0.2593179723502304,0.0
2019-02-25,-0.0,-1.2056611463080287,-0.0,1.0,-1.234374421103331,-0.2649031158534326,0.0
2019-02-26,-0.0,-1.2026085667704165,-0.0,1.0,-1.2353268119164074,-0.2674151474729509,0.0
2019-02-27,-0.0,-1.1944640011857561,-0.0,1.0,-1.2380034831585578,-0.2730203431281728,0.0
2019-02-28,-0.0,-1.20075561152678,-0.0,1.0,-1.2420920068153198,-0.2611304541077117,0.0
2019-03-01,-0.0,-1.2013554551514705,-0.0,1.0,-1.2490185912154657,-0.2530182949411155,0.0
2019-03-04,-0.0,-1.197971422225513,-0.0,1.0,-1.2442437254756793,-0.2595691123121345,0.0
2019-03-05,-0.006010016694490817,-1.183899091077722,-0.0,1.0,-1.2544240400667779,-0.2655907994806158,0.0
2019-03-06,-0.0,-1.1931402552810328,-0.0,1.0,-1.2555796073747854,-0.28345898335448233,0.0
2019-03-07,-0.018665873429017623,-1.1462036141890384,-0.0,1.0,-1.2815497880568156,-0.2719193872239161,0.0
2019-03-08,-0.0,-1.1407843431313736,-0.0,1.0,-1.3547915416916616,-0.2536742651469706,0.0
2019-03-11,-0.0,-1.1342814994137007,-0.0,1.0,-1.3440254189204526,-0.3042705299391005,0.0
2019-03-12,-0.0,-1.095474698058401,-0.0,1.0,-1.3723818987922336,-0.3542271823880141,0.0
2019-03-13,-0.0,-1.0998887567609037,-0.017223522191108214,1.0,-1.3570907974989452,-0.3617706854885113,0.0
2019-03-14,-0.0,-1.1074913619622584,-0.014238523749857615,1.0,-1.3235751983900976,-0.35163458252648366,0.0
2019-03-15,-0.0,-1.1065814015454305,-0.014312359636100643,1.0,-1.324311978988238,-0.3612728864527425,0.0
2019-03-18,-0.0,-1.1068435217224144,-0.049788542868127644,1.0,-1.3054209919261823,-0.3826605151864667,0.0
2019-03-19,-0.0,-1.1094002617599508,-0.04384479174686273,1.0,-1.2961736854261299,-0.40003079528832086,0.0
2019-03-20,-0.0,-1.1097513897467572,-0.04369981470043237,1.0,-1.2954756022235947,-0.41148085237801113,0.0
2019-03-21,-0.0,-1.1107423985182898,-0.048001234758450376,1.0,-1.3089983022071308,-0.3908010495446828,0.0
2019-03-22,-0.0,-1.0942057089668011,-0.07659789016444306,1.0,-1.320896680111697,-0.38667390629847964,0.0
2019-03-25,-0.0,-0.9912864022013299,-0.1570740655812887,1.0,-1.2986700298096767,-0.374722922877016,0.0
2019-03-26,-0.0,-1.0031500902769774,-0.17233298759171756,1.0,-1.2858899005032463,-0.3801621144020591,0.0
2019-03-27,-0.0,-0.9919017463058913,-0.1788140472078296,1.0,-1.2916522740356937,-0.3756668585684129,0.0
2019-03-28,-0.0,-0.9815425940138144,-0.2001151189562548,1.0,-1.2692632386799694,-0.386415963161934,0.0
2019-03-29,-0.0,-0.9709483056376405,-0.2092336032544038,1.0,-1.2649959703726446,-0.3925624592240089,0.0
2019-04-01,-0.0,-0.9797626819246573,-0.20383241810990363,1.0,-1.2658116047770824,-0.39065320072193854,0.0
2019-04-02,-0.0,-0.9823743070158669,-0.24756260753202064,1.0,-1.2458038615943414,-0.3476199579430319,0.0
2019-04-03,-0.0,-0.9826379593865923,-0.2464721404260201,1.0,-1.2520937703162645,-0.3430723928257295,0.0
2019-04-04,-0.0,-0.9807868952847519,-0.23763778322106552,1.0,-1.255281690140845,-0.35360532761788116,0.0
2019-04-05,-0.0,-0.9711457294144731,-0.25201442713529276,1.0,-1.2621824879134371,-0.3516997928017804,0.0
2019-04-08,-0.0,-0.964492503546915,-0.2540358142566816,1.0,-1.2638521415698454,-0.35212239733118594,0.0
2019-04-09,-0.0,-0.9451001499365652,-0.27188497174272425,1.0,-1.2854177078928144,-0.3421244857944716,0.0
2019-04-10,-0.0,-0.8964740899030755,-0.29954972143783865,1.0,-1.2723422117072425,-0.34755399526825914,0.0
2019-04-11,-0.0,-0.8643058841486683,-0.32771121117301377,1.0,-1.2918415630008395,-0.3320613599938945,0.0
2019-04-12,-0.0,-0.8407307819809201,-0.35389885446977787,1.0,-1.218424251353641,-0.2702861983866809,0.0
2019-04-15,-0.0,-0.8447035383536878,-0.3567870715418957,1.0,-1.2077260819835443,-0.2804117625355127,0.0
2019-04-16,-0.0,-0.8372273280921271,-0.3610157605285498,1.0,-1.2109031853246224,-0.2818440187502307,0.0
2019-04-17,-0.0,-0.8102639837548459,-0.39032674912313087,1.0,-1.2254753553627469,-0.26601439911390073,0.0
2019-04-18,-0.0,-0.8048122412773506,-0.374334713187463,1.0,-1.2271584861028975,-0.28973240685984625,0.0
2019-04-22,-0.0,-0.8003428529744318,-0.39139949666265456,1.0,-1.1872925557136083,-0.2683371630740051,0.0
2019-04-23,-0.0,-0.8032499543545737,-0.3948511959101698,1.0,-1.1970056600328647,-0.25652729596494434,0.0
2019-04-24,-0.0,-0.7883617090790286,-0.387991432823901,1.0,-1.2033978291647005,-0.2504446945220895,0.0
2019-04-25,-0.0,-0.7888081395348837,-0.4008720930232558,1.0,-1.203015988372093,-0.2409520348837209,0.0
2019-04-26,-0.0,-0.7835359196448066,-0.3994468301914258,1.0,-1.2099497780042214,-0.24637892131887323,0.0
2019-04-29,-0.0,-0.8667993599500448,-0.38668383873863327,1.0,-1.364867501853803,-0.2843929282285447,0.0
2019-04-30,-0.0,-0.8597346859149435,-0.380881779165041,1.0,-1.3614904408895827,-0.2995708154506438,0.0
2019-05-01,-0.0,-0.8583089240382737,-0.3789884788127319,1.0,-1.3705135715680532,-0.29771528998242536,0.0
2019-05-02,-0.0,-0.8606067705282886,-0.3753074850650111,1.0,-1.362617625239155,-0.30604037327710754,0.0
2019-05-03,-0.0,-0.8557087613765086,-0.3756103277215733,1.0,-1.366899730479278,-0.30787859849224636,0.0
2019-05-06,-0.0,-0.8081553398058252,-0.3890485436893204,1.0,-1.355495145631068,-0.3308349514563107,0.0
2019-05-07,-0.0,-0.8224934342654102,-0.392321952726711,1.0,-1.3368608064266956,-0.31048200216283023,0.0
2019-05-08,-0.0,-0.7998313723987276,-0.4210324608132449,1.0,-1.2769325106350362,-0.3346874640708236,0.0
2019-05-09,-0.0,-0.7978625603309584,-0.42545774917643453,1.0,-1.280701754385965,-0.32655328277024437,0.0
2019-05-10,-0.0,-0.7995708647840913,-0.4307827886125905,1.0,-1.2805471474002836,-0.32070194260316487,0.0
2019-05-13,-0.0,-0.8005594298413672,-0.4246685569775462,1.0,-1.2818989960916547,-0.3245459422177945,0.0
2019-05-14,-0.0,-0.7444810481275324,-0.48502404483320083,1.0,-1.2365481464652204,-0.32049680033321976,0.0
2019-05-15,-0.0,-0.7543168736746441,-0.4914419872765829,1.0,-1.241669191154196,-0.2993032414419873,0.0
2019-05-16,-0.0,-0.7567250132605895,-0.4953019625672502,1.0,-1.2345229976509813,-0.30218989164203985,0.0
2019-05-17,-0.0,-0.7391304347826088,-0.5182487290386221,1.0,-1.2221336975491315,-0.3144016996737234,0.0
2019-05-20,-0.0,-0.7481833745482215,-0.5110138862469089,1.0,-1.2294844968613279,-0.31576945025680053,0.0
2019-05-21,-0.0,-0.7523563393128609,-0.5155822438431134,1.0,-1.2199376710246275,-0.3126710246275463,0.0
2019-05-22,-0.0,-0.7504469890059725,-0.5174420816373112,1.0,-1.2217445885799065,-0.3145280937345456,0.0
2019-05-23,-0.0,-0.734544766231308,-0.5040696573916336,1.0,-1.228090100321787,-0.31902328222600795,0.0
2019-05-24,-0.0,-0.6859557374564196,-0.5395255419129907,1.0,-1.2284750644232227,-0.3356070941336971,0.0
2019-05-28,-0.0,-0.6836421507332046,-0.5384032435299914,1.0,-1.2292827100147778,-0.33784244628850746,0.0
2019-05-29,-0.0,-0.7023635945054101,-0.5425140050648453,1.0,-1.2766096232062005,-0.3155168444478551,0.0
2019-05-30,-0.0,-0.7006093588318706,-0.5371172345073392,1.0,-1.2763959682673516,-0.318284597401602,0.0
2019-05-31,-0.0,-0.6965128323167222,-0.5455940461119423,1.0,-1.2813135381900487,-0.31284766179460616,0.0
2019-06-03,-0.0,-0.6987470007997867,-0.5747038884868797,1.0,-1.2710896141981185,-0.26396770385040175,0.0
2019-06-04,-0.0,-0.6960268435903303,-0.5884618317699992,1.0,-1.2952794936322733,-0.23324182109357128,0.0
2019-06-05,-0.0,-0.6939799962257029,-0.6007171164370635,1.0,-1.286280430269862,-0.193319494244197,0.0
2019-06-06,-0.0,-0.6788737717309147,-0.612660619803477,1.0,-1.3029478458049888,-0.1848450491307634,0.0
2019-06-07,-0.0,-0.6885016631387965,-0.6139628061687329,1.0,-1.2898397338977925,-0.18755669791351676,0.0
2019-06-10,-0.0,-0.6873915994268909,-0.5837040947138225,1.0,-1.3024658773848126,-0.19689314531332477,0.0
2019-06-11,-0.0,-0.6865400620413104,-0.604864946659605,1.0,-1.3047968525383975,-0.18680487251267305,0.0
2019-06-12,-0.0,-0.6854387291981845,-0.6052571860816943,1.0,-1.3043494704992435,-0.18710287443267776,0.0
2019-06-13,-0.0,-0.7058622781738207,-0.6236159563173062,1.0,-1.292279690580919,-0.17010465645381465,0.0
2019-06-14,-0.0,-0.6985221674876847,-0.6290261462675255,1.0,-1.2975748389541493,-0.16419098143236072,0.0
2019-06-17,-0.0,-0.6897440758293839,-0.6303696682464455,1.0,-1.3089289099526067,-0.16238862559241707,0.0
2019-06-18,-0.0,-0.694854195897008,-0.6291380683326381,1.0,-1.3084448826362294,-0.1596071442114444,0.0
2019-06-19,-0.0,-0.6861186799878898,-0.6398349984862247,1.0,-1.3045337571904332,-0.15398879806236754,0.0
2019-06-20,-0.0,-0.6851046120086263,-0.6458325451174757,1.0,-1.2991184593848133,-0.15341833453142145,0.0
2019-06-21,-0.0,-0.690609405716014,-0.6436186299712688,1.0,-1.28685921669439,-0.1593452290942084,0.0
2019-06-24,-0.0,-0.6582158556919813,-0.6452933151432468,1.0,-1.2854706684856754,-0.2006593906321055,0.0
2019-06-25,-0.0,-0.6605685656811022,-0.6410976581774016,1.0,-1.2886476638706494,-0.20518465100390937,0.0
2019-06-26,-0.0,-0.6542480170835876,-0.6380796217205614,1.0,-1.3004499694935938,-0.22052318486882247,0.0
2019-06-27,-0.0,-0.6484649457766916,-0.6465556743546662,1.0,-1.3004429509699098,-0.2230792729494425,0.0
2019-06-28,-0.0,-0.6229051345676656,-0.6550104981866769,1.0,-1.315556403893873,-0.22405039129604884,0.0
2019-07-01,-0.0,-0.6145370264827691,-0.6607773851590106,1.0,-1.3041528933470117,-0.22006915156350926,0.0
2019-07-02,-0.0,-0.623671424233222,-0.6565441846340723,1.0,-1.2972213786820528,-0.2184558153659277,0.0
2019-07-03,-0.0,-0.6113623408702261,-0.668440053201596,1.0,-1.303173095192856,-0.21713851415542468,0.0
2019-07-05,-0.0,-0.5988829362817737,-0.6688324024469015,1.0,-1.3049507960028877,-0.22687032182073788,0.0
2019-07-08,-0.0,-0.6028735413736744,-0.6649055456307728,1.0,-1.304458550305979,-0.22878102550458018,0.0
2019-07-09,-0.0,-0.5988679101926072,-0.6653496941837935,1.0,-1.3052083729058237,-0.2295331079284276,0.0
2019-07-10,-0.0,-0.5571374479363878,-0.6563422945853843,1.0,-1.3412343809163194,-0.2316925407042787,0.0
2019-07-11,-0.0,-0.5526615104640583,-0.6622308158932363,1.0,-1.3468683651804672,-0.22952684258416742,0.0
2019-07-12,-0.0,-0.5409997724341955,-0.6654024121975272,1.0,-1.3564818326632786,-0.2298414624895699,0.0
2019-07-15,-0.0,-0.6000676259533381,-0.7033099147161588,1.0,-1.2888003907277303,-0.16481947627456137,0.0
2019-07-16,-0.0,-0.6015302677968644,-0.6804815842772485,1.0,-1.2875253169304626,-0.181156702422924,0.0
2019-07-17,-0.0,-0.6223951513337573,-0.6726027909760933,1.0,-1.2802199857832315,-0.16599947622432562,0.0
2019-07-18,-0.0,-0.6227155510707478,-0.6719736891280786,1.0,-1.2827671263594573,-0.1598833949994394,0.0
2019-07-19,-0.0,-0.6268511593118922,-0.6764023934181002,1.0,-1.281787584143605,-0.15467464472700074,0.0
2019-07-22,-0.0,-0.6185879447749467,-0.6725782916152205,1.0,-1.2867886407004152,-0.16357990047517493,0.0
2019-07-23,-0.0,-0.6207012685701455,-0.670583392583168,1.0,-1.2857463608127828,-0.16506380271676085,0.0
2019-07-24,-0.0,-0.6224809673085536,-0.6787580235856098,1.0,-1.2770562770562772,-0.15364233467681745,0.0
2019-07-25,-0.0,-0.6274809729891061,-0.6737800328309208,1.0,-1.2768616624384421,-0.15266378152514548,0.0
2019-07-26,-0.0,-0.6195092848087107,-0.6748825415765531,1.0,-1.2817883511074653,-0.15265866209262435,0.0
2019-07-29,-0.0,-0.6567083734359962,-0.6703368623676612,1.0,-1.3622714148219444,-0.16053897978825796,0.0
2019-07-30,-0.0,-0.6591679506933744,-0.6718027734976888,1.0,-1.3573574730354392,-0.16375192604006164,0.0
2019-07-31,-0.0,-0.6882571353561115,-0.6689794846791435,1.0,-1.27615047068972,-0.1171286051832127,0.0
2019-08-01,-0.0,-0.6913300382771563,-0.6464751570106656,1.0,-1.275446876509718,-0.103013861533316,0.0
2019-08-02,-0.0,-0.6865710271389485,-0.6436071877541966,1.0,-1.2529394365155662,-0.11428677068697775,0.0
2019-08-05,-0.0,-0.6861251802284742,-0.6409848792931346,1.0,-1.2544271507264593,-0.11542016340714999,0.0
2019-08-06,-0.0,-0.6851885589360538,-0.6398615412643468,1.0,-1.2025869921661505,-0.11601384587356531,0.0
2019-08-07,-0.0,-0.7099361300624183,-0.6283568006967629,1.0,-1.1798519378719698,-0.11082885759907098,0.0
2019-08-08,-0.0,-0.7146444428269888,-0.6403304461751218,1.0,-1.1813450760608486,-0.1029550913458039,0.0
2019-08-09,-0.0,-0.7069115409693544,-0.6377236832572629,1.0,-1.170796203723828,-0.10696949938419184,0.0
2019-08-12,-0.0,-0.6985049833887043,-0.6456016177957533,1.0,-1.1862631807020079,-0.08074534161490683,0.0
2019-08-13,-0.0,-0.6901566806905556,-0.6445306833019004,1.0,-1.2050631075003626,-0.08708109676483389,0.0
2019-08-14,-0.0,-0.7024462404387357,-0.6451868956559388,1.0,-1.1814475393274644,-0.07894357050079376,0.0
2019-08-15,-0.0,-0.7144742473962048,-0.6550506491653588,1.0,-1.1521971750606363,-0.045120559280924524,0.0
2019-08-16,-0.0,-0.7052928168913617,-0.659783151437335,1.0,-1.1549682573650046,-0.046472644268492756,0.0
2019-08-19,-0.0,-0.7007994315153669,-0.6644164149937822,1.0,-1.1536329721087226,-0.034180138568129334,0.0
2019-08-20,-0.0,-0.7163403774118312,-0.6556293731005725,1.0,-1.1506466888119302,-0.011202205102834123,0.0
2019-08-21,-0.0,-0.7214474845542806,-0.6636893203883495,1.0,-1.1453133274492497,-0.0,0.0
2019-08-22,-0.0,-0.72618963694043,-0.6533662319351428,1.0,-1.1424744448360944,-0.002784631653154741,0.0
2019-08-23,-0.0,-0.7202550822675544,-0.6551456857978367,1.0,-1.1391325793608849,-0.008702392277067258,0.0
2019-08-26,-0.0,-0.7232785017446414,-0.6528519547105319,1.0,-1.1468347219255144,-0.03749198889126255,0.0
2019-08-27,-0.0,-0.7230966455380671,-0.6605654867886902,1.0,-1.1480663770386725,-0.02927141941457161,0.0
2019-08-28,-0.0,-0.7124043424096814,-0.6699768642107138,1.0,-1.1550453817405233,-0.02192560953906389,0.0
