Date,IWF,IWM,MTUM,SA,SPY,VLUE,VXX
2019-01-02,-0.0,-2.02444789626528,-0.0,1.0,-2.065914770041197,-1.6631998379144997,0.0
2019-01-03,-0.0,-2.0196091644204848,-0.0,1.0,-2.072978436657682,-1.6460242587601077,0.0
2019-01-04,-0.0,-2.0339721254355396,-0.0,1.0,-2.0104529616724736,-1.6561913696060035,0.0
2019-01-07,-0.0,-1.9450836820083681,-0.0,1.0,-1.9943122384937235,-1.5982609832635981,0.0
2019-01-08,-0.0,-1.9383410323358103,-0.0,1.0,-2.1057106514025574,-1.6507330789315124,0.0
2019-01-09,-0.0,-1.9062312562479176,-0.0,1.0,-2.098167277574142,-1.660113295568144,0.0
2019-01-10,-0.0,-1.8972739361702127,-0.0,1.0,-2.09813829787234,-1.653590425531915,0.0
2019-01-11,-0.0,-1.871603124791347,-0.0,1.0,-2.116244908860253,-1.6890565533818522,0.0
2019-01-14,-0.0,-1.8676931280410587,-0.0,1.0,-2.107978404319136,-1.6895954142504832,0.0
2019-01-15,-0.0,-1.8249140439037292,-0.0,1.0,-2.07478180375562,-1.7123115577889445,0.0
2019-01-16,-0.0,-1.8206561041351654,-0.0,1.0,-2.0203142462691477,-1.7332193807113272,0.0
2019-01-17,-0.0,-1.8159569582048425,-0.0,1.0,-2.016993635588216,-1.7282330555737815,0.0
2019-01-18,-0.0,-1.842485159201295,-0.0,1.0,-2.0752158661629787,-1.8281840259039392,0.0
2019-01-22,-0.0,-1.9794758213362869,-0.0,1.0,-2.542266519010705,-1.861055740125508,0.0
2019-01-23,-0.0,-1.7761730257957895,-0.0,1.0,-2.502119709707552,-1.907163900265862,0.0
2019-01-24,-0.0,-1.7677851382488479,-0.0,1.0,-2.526065668202765,-1.9066100230414749,0.0
2019-01-25,-0.0,-1.5630974434975917,-0.0,1.0,-2.866469062615784,-1.9806595035198225,0.0
2019-01-28,-0.0,-1.4616217777456855,-0.0,1.0,-2.8643223337425083,-1.8947938479312583,0.0
2019-01-29,-0.0,-1.4145156612529004,-0.0,1.0,-2.8748549883990724,-1.9612093967517403,0.0
2019-01-30,-0.0,-1.406616325062927,-0.0,1.0,-2.8532182668104995,-1.9317511686443725,0.0
2019-01-31,-0.0,-1.3910027177800028,-0.0,1.0,-2.7940208839937064,-1.9670290373337147,0.0
2019-02-01,-0.0,-1.392430565549,-0.0,1.0,-2.8258022737084474,-1.9770470571305225,0.0
2019-02-04,-0.0,-1.395954992166358,-0.0,1.0,-2.790912975359636,-1.9346959122632106,0.0
2019-02-05,-0.0,-1.3662715978866202,-0.0,1.0,-2.7867342567471085,-1.9868627730972444,0.0
2019-02-06,-0.0,-1.368714684214291,-0.0,1.0,-2.7815606895071885,-2.0022888205421645,0.0
2019-02-07,-0.0,-1.3682741843159703,-0.0,1.0,-2.791714367487121,-1.9951345163136804,0.0
2019-02-08,-0.0,-1.3683717579250718,-0.0,1.0,-2.8365273775216138,-1.9997118155619593,0.0
2019-02-11,-0.0,-1.3403961976634498,-0.0,1.0,-2.879181481750236,-2.0367172193599883,0.0
2019-02-12,-0.0,-1.3478646372099898,-0.0,1.0,-2.954632776710507,-2.0862272794443624,0.0
2019-02-13,-0.0,-1.4055237953819884,-0.0,1.0,-2.9509985893533295,-2.0679337738510655,0.0
2019-02-14,-0.0,-1.271296838407494,-0.0,1.0,-2.9875585480093676,-2.0596457845433256,0.0
2019-02-15,-0.0,-1.334806304315805,-0.0,1.0,-2.9785682722050373,-2.051480335837384,0.0
2019-02-19,-0.0,-1.2700397542464763,-0.0,1.0,-2.960896277556921,-1.9971087820744489,0.0
2019-02-20,-0.0,-1.292337974775826,-0.0,1.0,-2.9717868338558,-2.0260990012393383,0.0
2019-02-21,-0.0,-1.3116373674269939,-0.0,1.0,-2.955469998547145,-1.997094290280401,0.0
2019-02-22,-0.0,-1.3047300733851632,-0.0,1.0,-2.9756593765894066,-1.985540943108334,0.0
2019-02-25,-0.0,-1.2997652926507264,-0.0,1.0,-3.0188499339885584,-2.015989438169283,0.0
2019-02-26,-0.0,-1.3008200885405328,-0.0,1.0,-2.9718412076348066,-1.9847594165033748,0.0
2019-02-27,-0.0,-1.2862838915470494,-0.0,1.0,-2.9978251413658112,-1.9653472524285922,0.0
2019-02-28,-0.0,-1.2786610268378065,-0.0,1.0,-3.000583430571762,-2.013637689614936,0.0
2019-03-01,-0.0,-1.2752620850320324,-0.0,1.0,-3.0029120559114735,-2.0018928363424577,0.0
2019-03-04,-0.0,-1.262021877982527,-0.0,1.0,-3.0135085529696792,-2.066074443873431,0.0
2019-03-05,-0.0,-1.2144787785813427,-0.0,1.0,-3.038571115494192,-2.05208561618818,0.0
2019-03-06,-0.0,-1.2106991680046708,-0.0,1.0,-3.043643263757116,-2.0438622098963655,0.0
2019-03-07,-0.0,-1.1511980369515014,-0.0,1.0,-3.0477049653579678,-2.0181148960739033,0.0
2019-03-08,-0.0,-1.1208864512303587,-0.0,1.0,-3.2214645715979837,-2.0694485621108805,0.0
2019-03-11,-0.0,-1.1565224099359717,-0.0,1.0,-3.2835763326390497,-2.2741649309573404,0.0
2019-03-12,-0.0,-1.032741488841831,-0.0,1.0,-3.5199543899657924,-2.5919530868219582,0.0
2019-03-13,-0.0,-1.094831162366216,-0.0,1.0,-3.57554135899776,-2.6263170994773084,0.0
2019-03-14,-0.0,-1.0915043378621707,-0.0,1.0,-3.508512031429039,-2.5846292355541007,0.0
2019-03-15,-0.0,-1.087615557591405,-0.0,1.0,-3.5665028733238944,-2.6742733405513452,0.0
2019-03-18,-0.0,-1.1477953854996306,-0.0,1.0,-3.463338533541342,-2.599638722391001,0.0
2019-03-19,-0.0,-1.1430677258209812,-0.0,1.0,-3.4271558430922937,-2.619113913684383,0.0
2019-03-20,-0.0,-1.1418037436188315,-0.0,1.0,-3.360181508791832,-2.601085811522567,0.0
2019-03-21,-0.0,-1.1489915419648666,-0.0,1.0,-3.4606376057254393,-2.5230969420949902,0.0
2019-03-22,-0.0,-1.1263432106805602,-0.0,1.0,-3.540459133832628,-2.473868446760013,0.0
2019-03-25,-0.0,-0.8375568551007149,-0.0,1.0,-3.743908382066277,-2.5406107862248217,0.0
2019-03-26,-0.0,-0.8874204601076848,-0.0,1.0,-3.712187958883994,-2.55841083374123,0.0
2019-03-27,-0.0,-0.834659090909091,-0.0,1.0,-3.7319805194805196,-2.5502435064935067,0.0
2019-03-28,-0.0,-0.8148297563337099,-0.0,1.0,-3.684121349039858,-2.5694690979506216,0.0
2019-03-29,-0.0,-0.7919152869989075,-0.0,1.0,-3.8612488444407096,-2.7509874779393226,0.0
2019-04-01,-0.0,-0.870600414078675,-0.0,1.0,-3.962646652864044,-2.793391994478951,0.0
2019-04-02,-0.0,-1.015723855601042,-0.0,1.0,-4.402586527726088,-2.8857461853368065,0.0
2019-04-03,-0.0,-1.0183136562238542,-0.0,1.0,-4.3916519475690245,-2.886213628335038,0.0
2019-04-04,-0.0,-1.0157693384342632,-0.0,1.0,-4.398152468041429,-2.916954371559205,0.0
2019-04-05,-0.0,-0.9914010655201421,-0.0,1.0,-4.400878586783811,-2.9543882605851013,0.0
2019-04-08,-0.0,-0.954762127301617,-0.0,1.0,-4.42116085615478,-2.970838396111786,0.0
2019-04-09,-0.0,-0.8884679356865645,-0.0,1.0,-4.478469783773794,-2.873498429125855,0.0
2019-04-10,-0.0,-0.8418240442192538,-0.0,1.0,-4.508429295255643,-2.86218332565638,0.0
2019-04-11,-0.0,-0.8020900767594562,-0.0,1.0,-4.591232775362989,-2.854896883381115,0.0
2019-04-12,-0.0,-0.8022567517573067,-0.0,1.0,-4.592674805771366,-2.853958564557899,0.0
2019-04-15,-0.0,-0.8101606761400576,-0.0,1.0,-4.59348007801616,-2.8839973994613173,0.0
2019-04-16,-0.0,-0.8141477905681397,-0.0,1.0,-4.589212773858151,-2.87996658002228,0.0
2019-04-17,-0.0,-0.7494666542992301,-0.0,1.0,-4.66598645765699,-2.86021704851127,0.0
2019-04-18,-0.0,-0.750092867756315,-0.0,1.0,-4.647288261515602,-2.8893945022288263,0.0
2019-04-22,-0.0,-0.7634137221910637,-0.0,1.0,-4.667414469994391,-2.916713404374649,0.0
2019-04-23,-0.0,-0.7789503175196115,-0.0,1.0,-4.665763914830034,-2.8940978707508407,0.0
2019-04-24,-0.0,-0.7292307692307692,-0.0,1.0,-4.6659207459207455,-2.928764568764569,0.0
2019-04-25,-0.0,-0.7530689329556186,-0.0,1.0,-4.754013220018885,-2.935788479697828,0.0
2019-04-26,-0.0,-0.7295573536411233,-0.0,1.0,-4.835126130414088,-2.9545930509281293,0.0
2019-04-29,-0.0,-0.7189492719139621,-0.0,1.0,-4.8350623393927865,-2.963452936137813,0.0
2019-04-30,-0.0,-0.6969117506453771,-0.0,1.0,-4.875227077158428,-2.9890046849603213,0.0
2019-05-01,-0.0,-0.6746976199765898,-0.0,1.0,-4.99131876706984,-3.088080374561061,0.0
2019-05-02,-0.0,-0.6966194741404219,-0.0,1.0,-4.864393720504671,-3.070210921698931,0.0
2019-05-03,-0.0,-0.6971010305306751,-0.0,1.0,-4.864008475392468,-3.0701146104208803,0.0
2019-05-06,-0.0,-0.6241087555851317,-0.0,1.0,-4.816237284913014,-3.066261051430744,0.0
2019-05-07,-0.0,-0.6284788410217308,-0.0,1.0,-4.826629813191003,-3.075962638200534,0.0
2019-05-08,-0.0,-0.6424682395644283,-0.0,1.0,-4.774190467093323,-3.1353519915942303,0.0
2019-05-09,-0.0,-0.6424005343001622,-0.0,1.0,-4.764621696403015,-3.1340520942658143,0.0
2019-05-10,-0.0,-0.6276465606474075,-0.0,1.0,-4.708854803801637,-3.073397948621436,0.0
2019-05-13,-0.0,-0.6006609749380336,-0.0,1.0,-4.581657945469568,-2.9978885522812817,0.0
2019-05-14,-0.0,-0.45938619421047533,-0.0,1.0,-4.987994965630747,-3.234001355407106,0.0
2019-05-15,-0.0,-0.48366526047287345,-0.0,1.0,-5.124104777788678,-3.202786225841263,0.0
2019-05-16,-0.0,-0.49778128389705156,-0.0,1.0,-5.138152056010255,-3.2250271176412584,0.0
2019-05-17,-0.0,-0.47450822962665595,-0.0,1.0,-5.182055399437977,-3.3795664391810516,0.0
2019-05-20,-0.0,-0.42099458592340083,-0.0,1.0,-5.208842991778625,-3.396330459193904,0.0
2019-05-21,-0.0,-0.4260147970405919,-0.0,1.0,-5.184863027394521,-3.3871225754849035,0.0
2019-05-22,-0.0,-0.3888723298559364,-0.0,1.0,-5.1871833084947845,-3.3593641331346245,0.0
2019-05-23,-0.0,-0.3838633221410231,-0.0,1.0,-5.176278886035947,-3.315425636974126,0.0
2019-05-24,-0.0,-0.276956436033905,-0.0,1.0,-5.228267297457126,-3.3508771929824563,0.0
2019-05-28,-0.0,-0.2606466876971609,-0.0,1.0,-5.238860410094636,-3.358635646687697,0.0
2019-05-29,-0.0,-0.2888757745647684,-0.0033441526507327632,1.0,-5.256221107504672,-3.28740041310121,0.0
2019-05-30,-0.0,-0.27943192948090106,-0.0,1.0,-5.232419196865818,-3.2825661116552403,0.0
2019-05-31,-0.0,-0.2783728014149553,-0.008941731355016212,1.0,-5.256755428908323,-3.2820084504274343,0.0
2019-06-03,-0.0,-0.3040322580645161,-0.11199596774193549,1.0,-5.448991935483871,-3.215625,0.0
2019-06-04,-0.0,-0.2913934012713147,-0.10654827968923418,1.0,-5.462617293915851,-3.2291393401271313,0.0
2019-06-05,-0.0,-0.23835266365244742,-0.21554943974837823,1.0,-5.42431688618046,-2.9507568311381953,0.0
2019-06-06,-0.0,-0.2687168402436628,-0.1737079976419729,1.0,-5.395755551188839,-2.987030850854785,0.0
2019-06-07,-0.0,-0.3357059282371295,-0.1966653666146646,1.0,-5.275351014040561,-2.9426677067082685,0.0
2019-06-10,-0.0,-0.3512882839086048,-0.18755469129800684,1.0,-5.222751579970831,-2.9612056392805055,0.0
2019-06-11,-0.0,-0.34537156463934915,-0.2795912292886199,1.0,-5.302113304891358,-2.9945431094354595,0.0
2019-06-12,-0.0,-0.34942757590841217,-0.27595818815331014,1.0,-5.31687406669985,-3.0129417620706818,0.0
2019-06-13,-0.0,-0.41456807464633294,-0.3288853215611518,1.0,-5.303300892946725,-2.986455302498244,0.0
2019-06-14,-0.0,-0.3826505058599619,-0.3776419913853551,1.0,-5.317139136532105,-2.9395973154362416,0.0
2019-06-17,-0.0,-0.36400080176388055,-0.38063740228502707,1.0,-5.335437963519744,-2.941872118661055,0.0
2019-06-18,-0.0,-0.42845675296006425,-0.3761790086293398,1.0,-5.318783865141482,-2.91069636765001,0.0
2019-06-19,-0.0,-0.360117242773398,-0.47180109157064887,1.0,-5.374974732160906,-2.900242571255306,0.0
2019-06-20,-0.0,-0.38732035470390375,-0.4671287330547345,1.0,-5.409132606258281,-2.929059219243706,0.0
2019-06-21,-0.0,-0.40872045639771803,-0.4655664221678891,1.0,-5.380093724531378,-2.9330684596577017,0.0
2019-06-24,-0.0,-0.3666530944625408,-0.4947068403908795,1.0,-5.3167752442996745,-3.0011197068403908,0.0
2019-06-25,-0.0,-0.2850582078393677,-0.5460856563067393,1.0,-5.64519918829435,-3.2039944462245002,0.0
2019-06-26,-0.0,-0.27770659833440103,-0.509822763185992,1.0,-5.580717488789238,-3.308776425368354,0.0
2019-06-27,-0.0,-0.25,-0.5750319284802043,1.0,-5.548637718177948,-3.269263516389953,0.0
2019-06-28,-0.0,-0.17702127659574465,-0.5930851063829787,1.0,-5.594574468085106,-3.273617021276596,0.0
2019-07-01,-0.0,-0.15606508875739644,-0.6037616229923922,1.0,-5.59065934065934,-3.2158706677937445,0.0
2019-07-02,-0.0,-0.18984500267236776,-0.5789417423837521,1.0,-5.64959914484233,-3.270978086584714,0.0
2019-07-03,-0.0,-0.1734595117754597,-0.5990966770620497,1.0,-5.692332508871921,-3.288955801699107,0.0
2019-07-05,-0.0,-0.11585628227194492,-0.6133820998278829,1.0,-5.702560240963855,-3.325408777969019,0.0
2019-07-08,-0.0,-0.12058950086058519,-0.6069277108433735,1.0,-5.699333046471601,-3.3304647160068845,0.0
2019-07-09,-0.0,-0.09526867908370798,-0.6051166773710126,1.0,-5.677478056090773,-3.3263755084564335,0.0
2019-07-10,-0.0,-0.059882163899303696,-0.5971076593465452,1.0,-5.7168719871451525,-3.33851098018211,0.0
2019-07-11,-0.0,-0.04689684844573519,-0.6211681187479833,1.0,-5.74647735828762,-3.34161557491664,0.0
2019-07-12,-0.0,-0.07805612299752715,-0.6145575744543598,1.0,-5.729383937211052,-3.3296419739812926,0.0
2019-07-15,-0.0,-0.16382616105666808,-0.6751171708564124,1.0,-5.60012782275245,-3.2129314017895183,0.0
2019-07-16,-0.0,-0.15725288831835688,-0.7053915275994865,1.0,-5.6189559264013695,-3.2158750534873772,0.0
2019-07-17,-0.0,-0.19081687132941805,-0.6916177255739455,1.0,-5.601922050186866,-3.193806727175654,0.0
2019-07-18,-0.0,-0.19094445645126434,-0.7143937756645775,1.0,-5.687702615085369,-3.213097039118219,0.0
2019-07-19,-0.0,-0.19812135607860076,-0.7312675448067373,1.0,-5.6646512632260855,-3.2027639818613696,0.0
2019-07-22,-0.0,-0.16850529958901148,-0.7164179104477612,1.0,-5.6848366861345445,-3.2458360372052777,0.0
2019-07-23,-0.0,-0.1805450824087041,-0.7262738338899063,1.0,-5.650328557578369,-3.2152321447807823,0.0
2019-07-24,-0.0,-0.18278867102396512,-0.7830065359477123,1.0,-5.7102396514161216,-3.2171023965141607,0.0
2019-07-25,-0.0,-0.1455744083000108,-0.8008213552361396,1.0,-5.692099859505025,-3.1688101156381716,0.0
2019-07-26,-0.0,-0.1276916451335056,-0.8015719207579672,1.0,-5.679694229112834,-3.1576227390180875,0.0
2019-07-29,-0.0,-0.0228211482858323,-0.7818050392399835,1.0,-5.425753820735233,-3.0959314332920282,0.0
2019-07-30,-0.0,-0.027969193352249695,-0.7922578029995946,1.0,-5.275334414268341,-3.03820429671666,0.0
2019-07-31,-0.0,-0.11409327482396164,-0.7854883151341974,1.0,-5.277477293601389,-3.02816613940198,0.0
2019-08-01,-0.0,-0.12367101303911736,-0.7465396188565697,1.0,-5.2074222668004015,-2.952357071213641,0.0
2019-08-02,-0.0,-0.05225389124722054,-0.8314129775621589,1.0,-5.238023044269254,-2.985445724681625,0.0
2019-08-05,-0.0,-0.04002801961372961,-0.7912538777144,1.0,-5.20504353047133,-2.970679475632943,0.0
2019-08-06,-0.0,-0.06754600574406978,-0.8337410913732582,1.0,-5.427082225295181,-3.3087969364961176,0.0
2019-08-07,-0.0,-0.11183637946040034,-0.7577241079199304,1.0,-5.555156657963447,-3.4541993037423846,0.0
2019-08-08,-0.0,-0.11400934681012934,-0.7597000326051517,1.0,-5.548418650146724,-3.4463645255950444,0.0
2019-08-09,-0.0,-0.028182701652089408,-0.7278911564625851,1.0,-5.506208832739445,-3.535795270489148,0.0
2019-08-12,-0.0,-0.0,-0.7502140410958904,1.0,-5.498180650684932,-3.4536601027397262,0.0
2019-08-13,-0.0,-0.0,-0.7223526900085396,1.0,-5.510034158838599,-3.442250213492741,0.0
2019-08-14,-0.0,-0.0,-0.7197554697554698,1.0,-5.5268125268125265,-3.478442728442728,0.0
2019-08-15,-0.0,-0.08644578313253012,-0.7774096385542169,1.0,-5.148092369477912,-3.0281124497991967,0.0
2019-08-16,-0.0,-0.0797152311240349,-0.7864233430261707,1.0,-5.13015140880377,-3.0306828436779307,0.0
2019-08-19,-0.0,-0.0,-0.8425057327496352,1.0,-5.445486762559933,-3.135188659578904,0.0
2019-08-20,-0.0,-0.0,-0.8716516702864825,1.0,-5.401799565622091,-3.0688799255352155,0.0
2019-08-21,-0.0,-0.0,-0.9212278876170655,1.0,-5.436108220603538,-3.048491155046826,0.0
2019-08-22,-0.0,-0.0024831867563372997,-0.9010863942058975,1.0,-5.413036730470771,-3.029901707190895,0.0
2019-08-23,-0.0,-0.0,-0.9021139227324794,1.0,-5.442986566697907,-3.0684161199625115,0.0
2019-08-26,-0.0,-0.0,-0.9548408415023681,1.0,-5.862870360171826,-3.196717700187245,0.0
2019-08-27,-0.0,-0.0,-0.9324442501093134,1.0,-5.808154787931787,-3.1907520769567115,0.0
2019-08-28,-0.0,-0.0,-0.9706075893836368,1.0,-5.856437815310374,-3.140381662645317,0.0
2019-08-29,-0.0,-0.0,-0.9856972586412396,1.0,-5.7861090042258105,-3.0637122115072057,0.0
2019-08-30,-0.0,-0.0,-1.007811652381469,1.0,-5.826733210372138,-3.014972333731149,0.0
2019-09-03,-0.0,-0.0,-1.0667522464698331,1.0,-5.687740693196406,-2.9430894308943087,0.0
2019-09-04,-0.0,-0.0,-1.0883630047763788,1.0,-5.772362136343899,-2.99468085106383,0.0
2019-09-05,-0.0,-0.0,-1.0836113203486495,1.0,-5.7757451845475085,-2.901538792639621,0.0
2019-09-06,-0.0,-0.0,-1.2682636157788107,1.0,-6.551781670837803,-3.0973662257180314,0.0
2019-09-09,-0.0,-0.0,-1.2803547884454032,1.0,-6.600503416037395,-3.1052379240081507,0.0
2019-09-10,-0.0,-0.0,-1.1580976863753214,1.0,-5.992180805484147,-2.5608397600685517,0.0
2019-09-11,-0.0,-0.0,-1.203699743370402,1.0,-5.979790419161676,-2.509409751924722,0.0
2019-09-12,-0.0,-0.0,-1.21016337789094,1.0,-5.92785911309145,-2.470931466157437,0.0
2019-09-13,-0.0,-0.0,-1.1856032371419445,1.0,-5.952294750292834,-2.510701735704398,0.0
2019-09-16,-0.0,-0.0,-1.1869278262720886,1.0,-5.947200340642963,-2.5108579944645517,0.0
2019-09-17,-0.0,-0.0,-1.1880901287553647,1.0,-6.017811158798283,-2.523712446351931,0.0
2019-09-18,-0.0,-0.0,-1.2026852846401719,1.0,-6.020085929108486,-2.5184747583243823,0.0
