Date,EPAY,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-02,1.0,-0.4634430348716063,-0.7036526322240607,-0.18456211313354168,-0.44986823558252126,-0.2627627627627628,0.0
2018-11-05,1.0,-0.45954890904633494,-0.7154020593282667,-0.18417504290267223,-0.451305467026232,-0.25404510909536654,0.0
2018-11-06,1.0,-0.5118724233805247,-0.7893323958965835,-0.14639992330062956,-0.482790578760666,-0.2654117797449746,0.0
2018-11-07,1.0,-0.5071444626400796,-0.7955559836881483,-0.15518736152586457,-0.48380053302507786,-0.2693061041004399,0.0
2018-11-08,1.0,-0.522730981364838,-0.8056851930420025,-0.16105871218302273,-0.49991840997356485,-0.2742077608433145,0.0
2018-11-09,1.0,-0.5244958656077393,-0.8071379547014413,-0.1598195901558976,-0.5006046344412851,-0.2762362323103572,0.0
2018-11-12,1.0,-0.5713959419848491,-1.0382199550801325,-0.10605656857893335,-0.6426586470744985,-0.4484373215577297,0.0
2018-11-13,1.0,-0.5686921559702626,-1.041647701411015,-0.09672280382339554,-0.6429980276134123,-0.4430283720224549,0.0
2018-11-14,1.0,-0.569932855354501,-1.040855809718903,-0.09673381131216569,-0.6433367474678502,-0.44266150753006334,0.0
2018-11-15,1.0,-0.5724866117209161,-1.04793193816704,-0.09176193550837479,-0.6542595617000265,-0.4316533100383607,0.0
2018-11-16,1.0,-0.5752567087834485,-1.0568385693018285,-0.09344581440622972,-0.6590067564988358,-0.43264495934649005,0.0
2018-11-19,1.0,-0.5752891331730219,-1.0566052139394633,-0.0939730524065804,-0.6586510935531891,-0.432421084774228,0.0
2018-11-20,1.0,-0.582928043503236,-1.063837935128097,-0.0954313943246659,-0.6600926741469767,-0.42722015854172257,0.0
2018-11-21,1.0,-0.5843947830066356,-1.0623140874075203,-0.09553047059720844,-0.6565098009305164,-0.4148424986652429,0.0
2018-11-23,1.0,-0.5853630558635721,-1.0725346996520477,-0.09226474974190342,-0.6565594769242534,-0.4169693725385233,0.0
2018-11-26,1.0,-0.585139318885449,-1.0749149562359057,-0.09157971180675,-0.6551236478997058,-0.4153957879448076,0.0
2018-11-27,1.0,-0.5846054037551519,-1.0761334147458403,-0.08849793924591665,-0.6539078003358266,-0.41302854526026567,0.0
2018-11-28,1.0,-0.5834387094302028,-1.0994750354446874,-0.0821167183967506,-0.6525654289765108,-0.41422385714833126,0.0
2018-11-29,1.0,-0.5705705705705706,-1.0904322043562549,-0.07325046565552894,-0.6502451818907514,-0.41677120158132813,0.0
2018-11-30,1.0,-0.5701841144248326,-1.0914485696895921,-0.07303712720632988,-0.6504108338405356,-0.4188983566646378,0.0
2018-12-03,1.0,-0.5700756855436808,-1.0935990567831744,-0.06731829764576124,-0.6523409272429924,-0.41992165215076255,0.0
2018-12-04,1.0,-0.5532750925113493,-1.112234387517644,-0.06916415519017283,-0.6547133101896007,-0.42551405791019725,0.0
2018-12-06,1.0,-0.5390691955136565,-1.0638670492230875,-0.09855796102395946,-0.6369564407348065,-0.3877482580020121,0.0
2018-12-07,1.0,-0.540421727144028,-1.0636688771328515,-0.09950823336562105,-0.636390730944043,-0.38555249236271516,0.0
2018-12-10,1.0,-0.5211548401388172,-1.0725836225356273,-0.0913017795170937,-0.6387801816436536,-0.36812375396884,0.0
2018-12-11,1.0,-0.5170515425826714,-1.0756696840938482,-0.08775170884906706,-0.6390171808608904,-0.37535562534638833,0.0
2018-12-12,1.0,-0.5167393392949523,-1.075751976941837,-0.08761362796541274,-0.6389771635503657,-0.37609932747025343,0.0
2018-12-13,1.0,-0.5159146296433056,-1.073185141422347,-0.08909977106565245,-0.6394284026290524,-0.37489845653939885,0.0
2018-12-14,1.0,-0.516345657147074,-1.0639067227510886,-0.09390450889233268,-0.6416869603719283,-0.37392074385654195,0.0
2018-12-17,1.0,-0.5093236235242193,-1.0655412115193645,-0.08617455588657176,-0.63382250174703,-0.3830961050424804,0.0
2018-12-18,1.0,-0.5094110727152416,-1.0676053231380047,-0.08344974634218073,-0.6342915962061614,-0.38144254098963315,0.0
2018-12-19,1.0,-0.5233827542966734,-1.067824739986723,-0.08003245555801432,-0.6335841262816257,-0.38334439772811096,0.0
2018-12-20,1.0,-0.5155229357798164,-1.0537614678899083,-0.09387155963302751,-0.6309357798165137,-0.37563302752293576,0.0
2018-12-21,1.0,-0.5149300098680603,-1.0552245897445267,-0.09151712291217426,-0.6308979934943898,-0.3623040093563831,0.0
2018-12-24,1.0,-0.5030353702424661,-1.0434766803591553,-0.09625940601257771,-0.6245955868988331,-0.36780689956014395,0.0
2018-12-26,1.0,-0.5099552734093205,-1.0568460539604674,-0.08739720098109942,-0.6005987591978069,-0.3521858317703073,0.0
2018-12-27,1.0,-0.47025307606263983,-1.0248182326621924,-0.09189737136465324,-0.5478537472035795,-0.36070329977628635,0.0
2018-12-28,1.0,-0.46887227501397427,-1.0266559530463948,-0.09132196757965344,-0.547407769703745,-0.35931386249301284,0.0
2018-12-31,1.0,-0.46727469685851075,-1.028863961980641,-0.09186846979068387,-0.5473320054513052,-0.35908725582695605,0.0
2019-01-02,1.0,-0.4669669669669669,-1.0292618199594943,-0.08806480899504154,-0.547000488860954,-0.3605349535582093,0.0
2019-01-03,1.0,-0.4717713726038897,-1.0218273401427171,-0.1156079473905135,-0.558171260668812,-0.3306282356233385,0.0
2019-01-04,1.0,-0.4604873287551852,-1.026736849443999,-0.1140934918255656,-0.5528636664691323,-0.3317181998814794,0.0
2019-01-07,1.0,-0.44745003445899373,-1.0101998621640247,-0.1291867677463818,-0.5426946933149551,-0.316368022053756,0.0
2019-01-08,1.0,-0.4478628948998555,-1.0040952577603413,-0.13101383440016517,-0.5441530731640168,-0.3142680156927524,0.0
2019-01-09,1.0,-0.44534955660961023,-0.9938131573520315,-0.12999243830343027,-0.5457482642469238,-0.32223138791503403,0.0
2019-01-10,1.0,-0.4461009962212298,-0.9912401236688422,-0.13043627619374784,-0.546719340432841,-0.3207832360013741,0.0
2019-01-11,1.0,-0.4369614120089982,-0.9812424294860703,-0.14203149333794776,-0.5593009171136876,-0.34127011593701334,0.0
2019-01-14,1.0,-0.43475098704717047,-0.9776269308027983,-0.145632749186119,-0.5592920966959894,-0.34598600817344327,0.0
2019-01-15,1.0,-0.4334200937011973,-0.9800451153912891,-0.14811730001735207,-0.5596390768696858,-0.3492278327260107,0.0
2019-01-16,1.0,-0.4327803997779011,-0.9816074403109383,-0.14620349805663518,-0.5593767351471404,-0.35032620766240974,0.0
2019-01-17,1.0,-0.4333414320919094,-0.9819166290652875,-0.14501405713095694,-0.5597514838082677,-0.3508729304779425,0.0
2019-01-18,1.0,-0.41722498003957376,-0.9560523483875447,-0.16030825840941437,-0.5528864512097754,-0.3849411601346895,0.0
2019-01-22,1.0,-0.38675945879111173,-1.1595011834528564,-0.023103825908785812,-0.6890875048574558,-0.27420779312537535,0.0
2019-01-23,1.0,-0.3752341237587023,-1.1236526840301093,-0.05127752058522105,-0.6869279428914726,-0.29685125631692405,0.0
2019-01-24,1.0,-0.37244303126656064,-1.125914149443561,-0.05313548842960607,-0.681540363893305,-0.29994700582935874,0.0
2019-01-25,1.0,-0.3810517228976333,-1.1533342924969427,-0.0,-0.7848715919718006,-0.2776059276311057,0.0
2019-01-28,1.0,-0.372664558781259,-1.125718597298074,-0.030504455303248055,-0.7958465076171314,-0.2682164415061799,0.0
2019-01-29,1.0,-0.3782067472487822,-1.1116002164892658,-0.035468158037163994,-0.8084791629081725,-0.27440014432617715,0.0
2019-01-30,1.0,-0.37793486493309764,-1.1121650376888952,-0.034731489162188475,-0.8093555018573952,-0.27240595809139106,0.0
2019-01-31,1.0,-0.35506486935781145,-1.128871381590835,-0.04155975570091431,-0.7985978099815692,-0.28976184453037473,0.0
2019-02-01,1.0,-0.36040535649656175,-1.1287368802026783,-0.03688020267824828,-0.8092652913499819,-0.283966702859211,0.0
2019-02-04,1.0,-0.26533824930610217,-1.2517088528936575,-0.0,-1.1548945689548034,-0.47069058370272177,0.0
2019-02-05,1.0,-0.2529655744504355,-1.2589796764827872,-0.0,-1.157693902944836,-0.4780588967233513,0.0
2019-02-06,1.0,-0.2459016393442623,-1.2609670056028222,-0.0,-1.157584561112264,-0.4857854326623781,0.0
2019-02-07,1.0,-0.24900249376558603,-1.2674147963424771,-0.0,-1.1681629260182875,-0.471737323358271,0.0
2019-02-08,1.0,-0.24790773202315028,-1.2635216721488947,-0.0,-1.1820793604530124,-0.47020860224008,0.0
2019-02-11,1.0,-0.24525921876970944,-1.2678383719463482,-0.0,-1.2247403607618885,-0.4668881133582811,0.0
2019-02-12,1.0,-0.24254942460902923,-1.2896766850735573,-0.0,-1.2232011128440754,-0.45989124478354343,0.0
2019-02-13,1.0,-0.2316739029633689,-1.3120178729503016,-0.0,-1.2189857943767652,-0.45264089701976984,0.0
2019-02-14,1.0,-0.24092367443431273,-1.2933552853765617,-0.0,-1.2248395812225599,-0.46242823370482944,0.0
2019-02-15,1.0,-0.23923970432946148,-1.299767687434002,-0.0,-1.2234846884899682,-0.461414994720169,0.0
2019-02-19,1.0,-0.25550493545937736,-1.2806884333080233,-0.0,-1.225807812368177,-0.4563823504597992,0.0
2019-02-20,1.0,-0.25673052578276645,-1.2893071145244324,-0.0,-1.2233099839648915,-0.45041775677272344,0.0
2019-02-21,1.0,-0.2585705249841872,-1.2994307400379506,-0.0,-1.2188488298545224,-0.43989036474804977,0.0
2019-02-22,1.0,-0.2593482568188525,-1.2986804940769783,-0.0,-1.2228826777960458,-0.43476244677711734,0.0
2019-02-25,1.0,-0.25367382374115954,-1.2974209122093763,-0.0,-1.2392326260957947,-0.4446279591750307,0.0
2019-02-26,1.0,-0.25580213450787737,-1.2967135354904287,-0.0,-1.2340758936134169,-0.4485007623242419,0.0
2019-02-27,1.0,-0.25956203142869244,-1.293277987208268,-0.0,-1.236138760642128,-0.4466940573510102,0.0
2019-02-28,1.0,-0.26012540247415694,-1.2941026944585663,-0.0,-1.236188781562447,-0.44615319437383494,0.0
2019-03-01,1.0,-0.2593612334801762,-1.2992206031853608,-0.0,-1.2390715011860385,-0.4381989156218231,0.0
2019-03-04,1.0,-0.2534095722151631,-1.3021177467174925,-0.0,-1.2358322744599746,-0.4441761965268954,0.0
2019-03-05,1.0,-0.2642247057323758,-1.2921004546806611,-0.0,-1.23877108740917,-0.4542557260017847,0.0
2019-03-06,1.0,-0.2674710055652322,-1.2895620034835804,-0.0,-1.2376906410637665,-0.45350269765070733,0.0
2019-03-07,1.0,-0.27858989025888736,-1.2657090801237236,-0.0,-1.2543536290835136,-0.43849836871319015,0.0
2019-03-08,1.0,-0.2759150243153315,-1.2573585871512671,-0.0,-1.303045815203481,-0.4295281972527942,0.0
2019-03-11,1.0,-0.263370941348721,-1.256782361553699,-0.0,-1.309275686848678,-0.47687537679786407,0.0
2019-03-12,1.0,-0.24481111593573598,-1.201128962223187,-0.040599218410768564,-1.3213634389926183,-0.5342596613113331,0.0
2019-03-13,1.0,-0.2587108013937282,-1.2,-0.07591463414634148,-1.291637630662021,-0.5291811846689896,0.0
2019-03-14,1.0,-0.26031331592689294,-1.1990861618798956,-0.08102697998259356,-1.2862053959965187,-0.5250217580504787,0.0
2019-03-15,1.0,-0.26354593839979057,-1.1885088561207573,-0.08755780472908123,-1.2892417764592967,-0.533766687025565,0.0
2019-03-18,1.0,-0.23890425391808245,-1.1986478774309672,-0.15580139602265244,-1.2599762939549586,-0.5367224197725976,0.0
2019-03-19,1.0,-0.22919328545622766,-1.2032427193021105,-0.15504251663215401,-1.2651011146847602,-0.5533330396087589,0.0
2019-03-20,1.0,-0.23924078569852128,-1.203442948576473,-0.15126903553299492,-1.2578680203045685,-0.5622158463915251,0.0
2019-03-21,1.0,-0.2491729522297208,-1.2018437651625424,-0.1532795200917472,-1.269419081646156,-0.5372061223589608,0.0
2019-03-22,1.0,-0.23517427698303736,-1.1847291731254708,-0.1934540945126002,-1.2842907126090617,-0.5312015589707251,0.0
2019-03-25,1.0,-0.21772673475649848,-1.1152851444351903,-0.25226844343137683,-1.2804979616885108,-0.5177311182220664,0.0
2019-03-26,1.0,-0.19400492264416314,-1.1246483825597748,-0.2926336146272855,-1.2528568917018286,-0.5310302390998594,0.0
2019-03-27,1.0,-0.21008735349633464,-1.1140862999868313,-0.29111979280979766,-1.251042535446205,-0.523286949651025,0.0
2019-03-28,1.0,-0.18959532492640277,-1.1096269607627751,-0.3188189287754295,-1.2399490311525112,-0.5358759172195615,0.0
2019-03-29,1.0,-0.17450842696629212,-1.1092872191011238,-0.34256495786516855,-1.2292398174157304,-0.5334884129213484,0.0
2019-04-01,1.0,-0.17332103483111522,-1.1122238327403697,-0.3413273597751131,-1.2300698379233101,-0.5353801554882066,0.0
2019-04-02,1.0,-0.1786355082928537,-1.113124152115881,-0.3882981051157499,-1.2092249792131635,-0.4868933525885082,0.0
2019-04-03,1.0,-0.18961141256782776,-1.1123752844389987,-0.38316121127253633,-1.211272536320672,-0.47960791178015055,0.0
2019-04-04,1.0,-0.18878291064129052,-1.1072040789415851,-0.3846863874115424,-1.236824754955826,-0.47791305876664764,0.0
2019-04-05,1.0,-0.208131442163686,-1.0913135406572108,-0.38978944586380054,-1.2393181217513876,-0.47638974539688134,0.0
2019-04-08,1.0,-0.20924906408280114,-1.0809953754679587,-0.3940541730896278,-1.2432944285399692,-0.47667914556265145,0.0
2019-04-09,1.0,-0.24109033168666197,-1.053502117148906,-0.4024347212420607,-1.2526905434015525,-0.4610091743119266,0.0
2019-04-10,1.0,-0.23983435393629676,-1.0402660910172254,-0.40807965108595096,-1.2508480549803958,-0.46645226661967487,0.0
2019-04-11,1.0,-0.26561950017599434,-1.0115276311158041,-0.42485040478704683,-1.2529479056670187,-0.44491376275959166,0.0
2019-04-12,1.0,-0.2654758238373884,-1.0109991640635312,-0.42623960578995995,-1.2532007567424874,-0.44375027497910163,0.0
2019-04-15,1.0,-0.24913831197525407,-1.021034025629695,-0.43809102960671675,-1.2456915598762703,-0.46500220945647375,0.0
2019-04-16,1.0,-0.2527273530321099,-1.0212004770107328,-0.4438849874122168,-1.2390795459564508,-0.4598736804911444,0.0
2019-04-17,1.0,-0.2501767721407106,-1.0112692239703023,-0.4491338165105179,-1.2458016616581225,-0.4629662365211243,0.0
2019-04-18,1.0,-0.251359356350294,-1.0109190575129305,-0.43795588170284255,-1.2445073162106008,-0.4759294460899165,0.0
2019-04-22,1.0,-0.24726829480649518,-1.006921770928562,-0.4569674807365809,-1.1973793043402552,-0.4448217317487267,0.0
2019-04-23,1.0,-0.25927702437535427,-1.0138664806174509,-0.4615183360223259,-1.2054244974490909,-0.4204421575894999,0.0
2019-04-24,1.0,-0.2607275103463298,-1.0066216510564148,-0.4611195817904596,-1.2055325637116094,-0.4223916358091919,0.0
2019-04-25,1.0,-0.25986655619031,-1.002572936199904,-0.4620382887793816,-1.2101958048057213,-0.4262352274213946,0.0
2019-04-26,1.0,-0.2628775973459054,-0.9873843198882486,-0.47380827658459923,-1.2231971363715732,-0.41806355858215466,0.0
2019-04-29,1.0,-0.2627581088750164,-0.9828436722399267,-0.4705548522285764,-1.2255205832278342,-0.4238005849740254,0.0
2019-04-30,1.0,-0.26287534916201116,-0.977566340782123,-0.4732891061452514,-1.2256459497206704,-0.42510474860335196,0.0
2019-05-01,1.0,-0.2722748504823853,-0.9665604400401624,-0.47470205614004457,-1.2268738813463134,-0.4250665735364736,0.0
2019-05-02,1.0,-0.2684428914610177,-0.9715658440707579,-0.4726796243721337,-1.2269491155274077,-0.42817208997597733,0.0
2019-05-03,1.0,-0.26673653871348096,-0.9748897331761212,-0.47906022097034806,-1.2217564085767938,-0.4245163544259575,0.0
2019-05-06,1.0,-0.21785780069994473,-0.8600110517590718,-0.5449438202247191,-1.399290845459569,-0.5827960950451281,0.0
2019-05-07,1.0,-0.19641537324464153,-0.8765705838876571,-0.5672579453067258,-1.3948632668144862,-0.5842572062084257,0.0
2019-05-08,1.0,-0.20240499357444466,-0.8630897741876262,-0.5897741876262163,-1.3486322746465944,-0.5857811639434551,0.0
2019-05-09,1.0,-0.20137677833868747,-0.8631482331344653,-0.5897200550711336,-1.3480495640201926,-0.5869664983937586,0.0
2019-05-10,1.0,-0.19985321774230538,-0.861703591578368,-0.592128801431127,-1.3508554653456262,-0.58235860740333,0.0
2019-05-13,1.0,-0.20299027701339203,-0.861768482847184,-0.5856723536965694,-1.3509447807741697,-0.5849385433865345,0.0
2019-05-14,1.0,-0.12185730464326161,-0.7830577576443941,-0.7075424688561721,-1.3382106455266138,-0.5793431483578709,0.0
2019-05-15,1.0,-0.09170899854862118,-0.792226052249637,-0.7347605224963716,-1.3566309869375905,-0.5602775761973875,0.0
2019-05-16,1.0,-0.07796687088722487,-0.7964147946448832,-0.7442704787837532,-1.356251418198321,-0.5633764465622872,0.0
2019-05-17,1.0,-0.07388558186031717,-0.7896123960558005,-0.7508065615485982,-1.3447085018403238,-0.5849956831917117,0.0
2019-05-20,1.0,-0.07246838322263671,-0.7940132835956693,-0.748203075243381,-1.3493312710399419,-0.5852060776999364,0.0
2019-05-21,1.0,-0.0637553394528765,-0.800554394256112,-0.7581114241570481,-1.3395892029446514,-0.5822048532218487,0.0
2019-05-22,1.0,-0.06090909090909091,-0.7978181818181819,-0.7626818181818181,-1.3415909090909093,-0.5824545454545454,0.0
2019-05-23,1.0,-0.05926733933278793,-0.7882919734569586,-0.7847468411962549,-1.3529224615944004,-0.5597672938823743,0.0
2019-05-24,1.0,-0.040930106064726676,-0.759949233976974,-0.8138428066358443,-1.35377572296256,-0.5641374308766204,0.0
2019-05-28,1.0,-0.04332653523680036,-0.7578971221391343,-0.8116020847496034,-1.35350101971448,-0.5657375934738272,0.0
2019-05-29,1.0,-0.06348058054889903,-0.7693629334900756,-0.8084279061355517,-1.347379843559253,-0.5327576072704254,0.0
2019-05-30,1.0,-0.061624649859943974,-0.7679587964217944,-0.8104273967651577,-1.3456672991777356,-0.532258064516129,0.0
2019-05-31,1.0,-0.06081569904141798,-0.7767227346717308,-0.80163682401881,-1.344546934346175,-0.537891119551456,0.0
2019-06-03,1.0,-0.05751416494289054,-0.7840633150463171,-0.8239949635758611,-1.33672092814102,-0.49451389513445454,0.0
2019-06-04,1.0,-0.12230377808799028,-0.759265096591165,-0.817850227405773,-1.3554734993470527,-0.44823704237402623,0.0
2019-06-05,1.0,-0.12227970032108455,-0.7495540492329648,-0.8346860506600071,-1.3489564752051373,-0.4040313949339993,0.0
2019-06-06,1.0,-0.12157580083876149,-0.7601499063085572,-0.8051664138484875,-1.3416614615865083,-0.4329436959043455,0.0
2019-06-07,1.0,-0.12280153557718061,-0.7615837871618606,-0.8128292116775289,-1.331532898848317,-0.4351843585394161,0.0
2019-06-10,1.0,-0.09904965868023023,-0.7711595948779726,-0.8189443626466782,-1.3254361308169367,-0.4471512068888592,0.0
2019-06-11,1.0,-0.09192113381320695,-0.7728349801046185,-0.8628336388429382,-1.305539410739035,-0.43774310367952785,0.0
2019-06-12,1.0,-0.09341199606686332,-0.7705372307142219,-0.8614463216233128,-1.305041566103513,-0.4390363815142576,0.0
2019-06-13,1.0,-0.09389125083911389,-0.7859476392929067,-0.8745580666815842,-1.2940702618035353,-0.42680689192213017,0.0
2019-06-14,1.0,-0.09228157941754513,-0.7865820975522602,-0.8669376451670538,-1.2907807754154013,-0.4300964802572807,0.0
2019-06-17,1.0,-0.09279592929833959,-0.790260667737904,-0.8679253704695591,-1.2898143188716302,-0.42273701124799146,0.0
2019-06-18,1.0,-0.0838291448361602,-0.7655625610514163,-0.8706597993073438,-1.2930023976556257,-0.4270935085693988,0.0
2019-06-19,1.0,-0.09917793688676745,-0.7305312472376911,-0.8952974454167772,-1.277645186953063,-0.41704234067002566,0.0
2019-06-20,1.0,-0.102004690888171,-0.7448333849626055,-0.8930388989688897,-1.2698588308182501,-0.4156303934150551,0.0
2019-06-21,1.0,-0.10702903682719546,-0.7462376062322945,-0.8908905807365439,-1.2651381019830028,-0.41700601983002833,0.0
2019-06-24,1.0,-0.09826102386656019,-0.7369354981811729,-0.9025374855824682,-1.2586726998491704,-0.43975689823440683,0.0
2019-06-25,1.0,-0.09890402449305587,-0.733149931224209,-0.9020721480232508,-1.2612148910680214,-0.4418068065847274,0.0
2019-06-26,1.0,-0.08687919612289359,-0.731359210350807,-0.901116001956338,-1.2645058023209284,-0.46236272286692454,0.0
2019-06-27,1.0,-0.09191667408528444,-0.7250066767559868,-0.9061248108252471,-1.2628416273479925,-0.4652808688685124,0.0
2019-06-28,1.0,-0.0919080030250456,-0.7170247786823257,-0.9095600338093333,-1.2657146670225545,-0.46434449931046756,0.0
2019-07-01,1.0,-0.12417284718212905,-0.7028467380201626,-0.9014522360882888,-1.2690411688946128,-0.44353155393702537,0.0
2019-07-02,1.0,-0.10438608185575257,-0.7172821401590899,-0.9021908190019109,-1.269475181086966,-0.4505177087499444,0.0
2019-07-03,1.0,-0.09611788798860299,-0.7322144065532901,-0.8936425963850058,-1.2699225358383048,-0.46002136942391597,0.0
2019-07-05,1.0,-0.09806887959419774,-0.7256830114799324,-0.8942333362997242,-1.268843997508232,-0.46275696360238494,0.0
2019-07-08,1.0,-0.09728526924788607,-0.72572318647085,-0.8938584779706275,-1.2693368936359588,-0.46417445482866043,0.0
2019-07-09,1.0,-0.09864852849648796,-0.7257935449453187,-0.8929492309060194,-1.2694051747132569,-0.4588779230016894,0.0
2019-07-10,1.0,-0.096722550807133,-0.7221950460265931,-0.8919375639258239,-1.2742918130475387,-0.4619113265442256,0.0
2019-07-11,1.0,-0.09332325074507361,-0.7246118944886792,-0.8933766291535074,-1.2741870913215603,-0.4626573550998621,0.0
2019-07-12,1.0,-0.08862675272646339,-0.721077231248609,-0.8950812374805254,-1.2765190296016027,-0.47010905853549967,0.0
2019-07-15,1.0,-0.09246727806962872,-0.7339951918796189,-0.903882112011397,-1.2653370136230078,-0.456237200605467,0.0
2019-07-16,1.0,-0.08845110508293683,-0.7297104993996533,-0.891314981989594,-1.2656646062169252,-0.47182816738560057,0.0
2019-07-17,1.0,-0.09069467313426194,-0.7336122112945574,-0.8893685194250367,-1.2670998175426105,-0.4694050109029416,0.0
2019-07-18,1.0,-0.0892356942777111,-0.7347383397803566,-0.8931572629051621,-1.2690409497132187,-0.4600506869414433,0.0
2019-07-19,1.0,-0.10138289830583841,-0.735070478900796,-0.8849215171861798,-1.2720441104539997,-0.45324380808395215,0.0
2019-07-22,1.0,-0.09869240348692404,-0.7270503469133606,-0.8802704145169898,-1.275040028464686,-0.46650951787938083,0.0
2019-07-23,1.0,-0.09843430299795393,-0.7282270260652968,-0.8801263232808468,-1.274530735699671,-0.4666844586780536,0.0
2019-07-24,1.0,-0.09836429904880434,-0.7282869588407858,-0.8854564850208907,-1.2715796959729753,-0.461152102409103,0.0
2019-07-25,1.0,-0.09997779258272263,-0.7255163224516988,-0.8845214301576727,-1.2747501665556296,-0.45671774372640467,0.0
2019-07-26,1.0,-0.0930656123672871,-0.7126738039180844,-0.8938741059926258,-1.2839944915818933,-0.4586646528363911,0.0
2019-07-29,1.0,-0.10388238401267717,-0.6725944185227573,-0.8821199049212078,-1.2687736596531385,-0.47442556563077737,0.0
2019-07-30,1.0,-0.09867348287867436,-0.6664756952095544,-0.8870477281741659,-1.2690934731832004,-0.48574324622096865,0.0
2019-07-31,1.0,-0.10089151734486715,-0.6574278400564922,-0.8880307176273281,-1.2731044222791066,-0.4939977050048548,0.0
2019-08-01,1.0,-0.08493186929488027,-0.6726198350751863,-0.915950081580456,-1.2529876085902016,-0.48322088459672796,0.0
2019-08-02,1.0,-0.07138133239275164,-0.6646532339843921,-0.9342180679864203,-1.251752568228914,-0.4870155636876681,0.0
2019-08-05,1.0,-0.06799066449425338,-0.6615438812805496,-0.9310845920119777,-1.2598088863446213,-0.48315645779206484,0.0
2019-08-06,1.0,-0.0422406277244987,-0.6625980819529207,-0.9300784655623365,-1.2256756756756757,-0.49864864864864866,0.0
