Date,BMI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-14,1.0,-0.17002726523365672,-0.9350072918648152,-0.0,-0.6008179570097014,-0.46455519624627484,0.0
2018-11-15,1.0,-0.1691835248678254,-0.9359546648937855,-0.0,-0.6027796245290785,-0.4579415582359832,0.0
2018-11-16,1.0,-0.16918696614995254,-0.93381841189497,-0.0,-0.6020563112938944,-0.458494147421702,0.0
2018-11-19,1.0,-0.1660487372056913,-0.9365592420065277,-0.0,-0.6056659378267896,-0.4606268022942611,0.0
2018-11-20,1.0,-0.13968293989725486,-0.9325853320306344,-0.0,-0.6078666204418671,-0.4715244728796999,0.0
2018-11-21,1.0,-0.14357178589294647,-0.9289332166083041,-0.0,-0.6052713856928464,-0.44878689344672335,0.0
2018-11-23,1.0,-0.14472204871955027,-0.9190505933791381,-0.0,-0.6094003747657715,-0.4498750780762024,0.0
2018-11-26,1.0,-0.1435360325152415,-0.9282163514147256,-0.0,-0.6073471939971861,-0.44736595279037045,0.0
2018-11-27,1.0,-0.13700037355248412,-0.9301145560951313,-0.0,-0.6031627443655833,-0.442628564313286,0.0
2018-11-28,1.0,-0.13832503113325031,-0.92593399750934,-0.0,-0.6050747198007472,-0.4439912826899128,0.0
2018-11-29,1.0,-0.12304367958018211,-0.9168698873282913,-0.0,-0.6014508411791943,-0.4455625868189535,0.0
2018-11-30,1.0,-0.12312488425211433,-0.9174640409901846,-0.0,-0.6025989258596209,-0.4433915673807025,0.0
2018-12-03,1.0,-0.12225821378991207,-0.9174456270245257,-0.0,-0.6022828937220422,-0.44300478173685026,0.0
2018-12-04,1.0,-0.12171336871991113,-0.9182199728428591,-0.0,-0.6031045549932107,-0.44300086409085304,0.0
2018-12-06,1.0,-0.11559909570459685,-0.8752976639035419,-0.0,-0.6046420497362471,-0.4187792012057272,0.0
2018-12-07,1.0,-0.1137240713941148,-0.8761155330438979,-0.0,-0.6052520501688375,-0.41989266763145205,0.0
2018-12-10,1.0,-0.09861177596936335,-0.8794578745811393,-0.0,-0.6049545236955481,-0.40886787936811875,0.0
2018-12-11,1.0,-0.09912039253231211,-0.8790988511249401,-0.0,-0.6048348492101484,-0.4088379607467688,0.0
2018-12-12,1.0,-0.10011669309715447,-0.8788187068011132,-0.0,-0.6051285120134048,-0.4080667843571407,0.0
2018-12-13,1.0,-0.10061368058673852,-0.8794192486154766,-0.0,-0.6046699595868882,-0.40883101332135907,0.0
2018-12-14,1.0,-0.10310882379342329,-0.8727446814876874,-0.0,-0.6075521378773825,-0.40869513180335715,0.0
2018-12-17,1.0,-0.0871186137373617,-0.874437054490143,-0.0,-0.596617853201706,-0.42431924602582843,0.0
2018-12-18,1.0,-0.08827681494608476,-0.8847505481632775,-0.0,-0.6041510227375124,-0.4264560117742468,0.0
2018-12-19,1.0,-0.08702313006908982,-0.8851006308200662,-0.0,-0.6049264043256234,-0.42688495043556623,0.0
2018-12-20,1.0,-0.08672492219296145,-0.8768853243954992,-0.0,-0.6057277950682308,-0.4232403638975341,0.0
2018-12-21,1.0,-0.08322903629536921,-0.8781512605042018,-0.0,-0.6068895643363729,-0.41164550926753685,0.0
2018-12-24,1.0,-0.0738609397247271,-0.8701945894636925,-0.0,-0.6044435215946844,-0.4178334124347414,0.0
2018-12-26,1.0,-0.07308225440174596,-0.8736249152092488,-0.0,-0.5930928716784145,-0.4094434777479577,0.0
2018-12-27,1.0,-0.04045895447652293,-0.8494663652751151,-0.0,-0.548771066411056,-0.42264442473318264,0.0
2018-12-28,1.0,-0.03837465328414972,-0.851562723399388,-0.0,-0.5483686483085985,-0.42117754711046296,0.0
2018-12-31,1.0,-0.04142808062299588,-0.8474003664681632,-0.0,-0.5503321117727897,-0.42390059551076503,0.0
2019-01-02,1.0,-0.04226402110333754,-0.8486351645830944,-0.0,-0.5523569216653286,-0.4240451886684252,0.0
2019-01-03,1.0,-0.051261467889908256,-0.8458142201834863,-0.0,-0.5598050458715597,-0.4100630733944954,0.0
2019-01-04,1.0,-0.036498643438526344,-0.8511495073539912,-0.0,-0.5550478366414393,-0.413194345280594,0.0
2019-01-07,1.0,-0.023744549163032775,-0.8337037558025039,-0.0,-0.5550710367140245,-0.4008158672105782,0.0
2019-01-08,1.0,-0.026003201258038247,-0.8237342394204038,-0.0,-0.560023588217124,-0.3983600572856702,0.0
2019-01-09,1.0,-0.026405236102137703,-0.8246299053344195,-0.0,-0.5600719121323633,-0.39796061687126044,0.0
2019-01-10,1.0,-0.027831606144859158,-0.8211306765523633,-0.0,-0.5630072738506474,-0.3964389024629989,0.0
2019-01-11,1.0,-0.028789328530421567,-0.8193279675803457,-0.0,-0.5651488715033489,-0.40091180278043564,0.0
2019-01-14,1.0,-0.03388257788775166,-0.8167528961871555,-0.0,-0.5626476211899674,-0.39854909459003485,0.0
2019-01-15,1.0,-0.032099113050823594,-0.8144446008728706,-0.0,-0.5623539349570604,-0.40684217936083344,0.0
2019-01-16,1.0,-0.03231800011260628,-0.8138618321040483,-0.0,-0.5631158155509263,-0.4058611564664152,0.0
2019-01-17,1.0,-0.032190894254037934,-0.8135516911475041,-0.0,-0.5631999549777703,-0.4050030952782937,0.0
2019-01-18,1.0,-0.031820110309715745,-0.8009899589874134,-0.0,-0.5640220619431481,-0.43162211851223314,0.0
2019-01-22,1.0,-0.0,-0.9111760036289409,-0.0,-0.609633703787707,-0.31430029485144023,0.0
2019-01-23,1.0,-0.0,-0.9151246756177367,-0.0,-0.6088796118695701,-0.2967392530745797,0.0
2019-01-24,1.0,-0.0,-0.9170705590622183,-0.0,-0.6017245266005411,-0.29905883678990086,0.0
2019-01-25,1.0,-0.0,-0.9287448236470084,-0.0,-0.6613736969870055,-0.26580037126945594,0.0
2019-01-28,1.0,-0.0,-0.9070843208360697,-0.0,-0.6897575740270123,-0.25858770452014507,0.0
2019-01-29,1.0,-0.0,-0.9135739125477452,-0.0,-0.6924348668833019,-0.24445584630294737,0.0
2019-01-30,1.0,-0.0,-0.9123717217787913,-0.0,-0.6907924743443558,-0.24746294184720638,0.0
2019-01-31,1.0,-0.0,-0.9229408576074863,-0.0,-0.6640038800604833,-0.26601238195771876,0.0
2019-02-01,1.0,-0.0,-0.9224799566321435,-0.0,-0.664669462752147,-0.2659990299295272,0.0
2019-02-04,1.0,-0.0,-0.9255012692165084,-0.0,-0.6620746698610993,-0.264595989846268,0.0
2019-02-05,1.0,-0.0,-0.9281802624073017,-0.0,-0.6548203080433542,-0.26925270964061604,0.0
2019-02-06,1.0,-0.0,-0.9177799721189591,-0.0,-0.708730250929368,-0.27773582713754646,0.0
2019-02-07,1.0,-0.0,-0.9101841851776175,-0.0,-0.6985025832627922,-0.31028342917189644,0.0
2019-02-08,1.0,-0.0,-0.9168399777380708,-0.0,-0.7211107530976303,-0.2912504759951961,0.0
2019-02-11,1.0,-0.0,-0.9122935672171542,-0.0,-0.7246194010149306,-0.2963832096447743,0.0
2019-02-12,1.0,-0.0,-0.8887695567617777,-0.0,-0.7143188876955676,-0.2996139444428319,0.0
2019-02-13,1.0,-0.0,-0.8994831891295512,-0.0,-0.7114859764241332,-0.2924626909006446,0.0
2019-02-14,1.0,-0.0,-0.8908049319530068,-0.0,-0.722083284866814,-0.29510294288705363,0.0
2019-02-15,1.0,-0.0,-0.8912601035064254,-0.0,-0.721579345234634,-0.2946444147234983,0.0
2019-02-19,1.0,-0.0,-0.8847753380834666,-0.0,-0.7290969899665551,-0.2943434637196452,0.0
2019-02-20,1.0,-0.0,-0.8829088160037217,-0.0,-0.7333682251686439,-0.29137590137241215,0.0
2019-02-21,1.0,-0.0,-0.9067088387209101,-0.0,-0.7244791364401371,-0.270529858975103,0.0
2019-02-22,1.0,-0.0,-0.9012327773749093,-0.0,-0.7351704133430021,-0.26427846265409716,0.0
2019-02-25,1.0,-0.0,-0.8930777298683137,-0.0,-0.7446393194266402,-0.27569630579186577,0.0
2019-02-26,1.0,-0.0,-0.8931942664025173,-0.0,-0.7448141242279455,-0.2754049644563571,0.0
2019-02-27,1.0,-0.0,-0.8962833406209008,-0.0,-0.7440314822912112,-0.2747121410873051,0.0
2019-02-28,1.0,-0.0,-0.8953278114792347,-0.0,-0.7433504433037798,-0.2778231451236584,0.0
2019-03-01,1.0,-0.0,-0.8950950892465893,-0.0,-0.7393590605007156,-0.2868744705091876,0.0
2019-03-04,1.0,-0.0,-0.8965869908246157,-0.0,-0.7406054584770031,-0.28493366840044415,0.0
2019-03-05,1.0,-0.0,-0.8898913266352265,-0.0,-0.7492017926711385,-0.29010808752453204,0.0
2019-03-06,1.0,-0.0,-0.8853704136480486,-0.0,-0.7434856274830568,-0.29238724000934796,0.0
2019-03-07,1.0,-0.0,-0.8711164269669477,-0.0,-0.7533475305580677,-0.2927448291957175,0.0
2019-03-08,1.0,-0.0,-0.8699776785714285,-0.0,-0.7836289943609022,-0.2834234022556391,0.0
2019-03-11,1.0,-0.0,-0.8687354355328751,-0.0,-0.7827497713931743,-0.298280286717206,0.0
2019-03-12,1.0,-0.0,-0.8371664038558805,-0.0,-0.7995596679658444,-0.3384903751747939,0.0
2019-03-13,1.0,-0.0,-0.8482618321067433,-0.0,-0.800903488302519,-0.3425178005145695,0.0
2019-03-14,1.0,-0.0,-0.8496681217484902,-0.0,-0.8020391078155833,-0.33821682712431983,0.0
2019-03-15,1.0,-0.0,-0.8443664927744798,-0.0,-0.8040115128620255,-0.34973316543742883,0.0
2019-03-18,1.0,-0.0,-0.853199649684414,-0.0,-0.8082022166520703,-0.35856008214296503,0.0
2019-03-19,1.0,-0.0,-0.8540884312537855,-0.0,-0.8063900666262871,-0.3679890975166566,0.0
2019-03-20,1.0,-0.0,-0.8560852019297873,-0.0,-0.8023485147313166,-0.37585338471341445,0.0
2019-03-21,1.0,-0.0,-0.8575372387222037,-0.0,-0.8279586202712133,-0.34820859751842975,0.0
2019-03-22,1.0,-0.0,-0.853259049532682,-0.0,-0.8485402015404756,-0.34258836423417666,0.0
2019-03-25,1.0,-0.0,-0.8396853837043335,-0.0,-0.853806674967354,-0.34331440371708827,0.0
2019-03-26,1.0,-0.0,-0.8481391092129348,-0.0,-0.8517388651616841,-0.350732153752288,0.0
2019-03-27,1.0,-0.0,-0.843589040260888,-0.0,-0.8562067599280729,-0.34796257352717075,0.0
2019-03-28,1.0,-0.0,-0.8385168923039397,-0.0,-0.8497987559458471,-0.3608366874009026,0.0
2019-03-29,1.0,-0.0,-0.8317269566278289,-0.0,-0.8517049960348929,-0.36665039956078815,0.0
2019-04-01,1.0,-0.0,-0.8370340999206979,-0.0,-0.8471908741536022,-0.36585737814921004,0.0
2019-04-02,1.0,-0.0,-0.8486084891297729,-0.0,-0.8640155897935571,-0.33225747518421533,0.0
2019-04-03,1.0,-0.0,-0.856662965809776,-0.0,-0.7179093005380477,-0.2722407265066758,0.0
2019-04-04,1.0,-0.0,-0.854229564226716,-0.0,-0.7131871261748789,-0.28077470806038163,0.0
2019-04-05,1.0,-0.0,-0.8371161548731643,-0.0,-0.7123540607334602,-0.29119677300230096,0.0
2019-04-08,1.0,-0.0,-0.8392897727272729,-0.0,-0.7123579545454545,-0.2892613636363636,0.0
2019-04-09,1.0,-0.0,-0.851946519858435,-0.0,-0.6640638166395146,-0.2928206280546037,0.0
2019-04-10,1.0,-0.0,-0.8520955233909124,-0.0,-0.6786304207844565,-0.26890450460539206,0.0
2019-04-11,1.0,-0.0,-0.8434655988350928,-0.0,-0.6893954243790429,-0.26742460306348187,0.0
2019-04-12,1.0,-0.0,-0.8426865504288837,-0.0,-0.6879800414867971,-0.27252340640242195,0.0
2019-04-15,1.0,-0.0,-0.8449653702717101,-0.0,-0.6822757479740909,-0.276785463926198,0.0
2019-04-16,1.0,-0.0,-0.8511670968465941,-0.0,-0.6787397598473797,-0.2756144091572214,0.0
2019-04-17,1.0,-0.0,-0.8348167906780849,-0.0,-0.6877158500631756,-0.2852449810473115,0.0
2019-04-18,1.0,-0.0,-0.85154069521581,-0.0,-0.6944546249048518,-0.2731809083476643,0.0
2019-04-22,1.0,-0.0,-0.8521166563047533,-0.0,-0.6966314361611937,-0.2772282823715594,0.0
2019-04-23,1.0,-0.0,-0.8548213881980556,-0.0,-0.6966142889441556,-0.2747004295726882,0.0
2019-04-24,1.0,-0.0,-0.8427740441633252,-0.0,-0.6955441350878184,-0.2854238436776416,0.0
2019-04-25,1.0,-0.0,-0.8391473963928309,-0.0,-0.7005427715271103,-0.2872448691129078,0.0
2019-04-26,1.0,-0.0,-0.8488306085376929,-0.0,-0.678530881017257,-0.310938919164396,0.0
2019-04-29,1.0,-0.0,-0.8463369703840159,-0.0,-0.675442822729205,-0.31228567379906474,0.0
2019-04-30,1.0,-0.0,-0.8237702603490145,-0.0,-0.6758061783475461,-0.3241655842322245,0.0
2019-05-01,1.0,-0.0,-0.81053557244979,-0.0,-0.6722739135368206,-0.35390899807103143,0.0
2019-05-02,1.0,-0.0,-0.8115958472797412,-0.0,-0.6563510523628524,-0.3686106541101719,0.0
2019-05-03,1.0,-0.0,-0.807785128190568,-0.0,-0.6597768376820646,-0.37165327503478035,0.0
2019-05-06,1.0,-0.0,-0.7792723764118281,-0.0,-0.672853169873432,-0.38574833986037793,0.0
2019-05-07,1.0,-0.0,-0.7837263950624275,-0.0,-0.6683276237932108,-0.37912290139010785,0.0
2019-05-08,1.0,-0.0,-0.7808572806445208,-0.0,-0.6660803948824148,-0.3898612805310488,0.0
2019-05-09,1.0,-0.0,-0.7795581520660221,-0.0,-0.6677632511840277,-0.38867303820084514,0.0
2019-05-10,1.0,-0.0,-0.7808926595352268,-0.0,-0.6723604687455664,-0.3841897681809153,0.0
2019-05-13,1.0,-0.0,-0.7816072391002185,-0.0,-0.6735029642867274,-0.3815561796159192,0.0
2019-05-14,1.0,-0.0,-0.758244553084466,-0.0,-0.6795715940882244,-0.38808036849690564,0.0
2019-05-15,1.0,-0.0,-0.7558872586435983,-0.0,-0.6939473609815396,-0.37720860543352275,0.0
2019-05-16,1.0,-0.0,-0.7583592644978784,-0.0,-0.6896463932107497,-0.3808486562942009,0.0
2019-05-17,1.0,-0.0,-0.7520111035576705,-0.0,-0.6878540675277589,-0.3926467255835032,0.0
2019-05-20,1.0,-0.0,-0.751047921151014,-0.0,-0.6881726520901779,-0.3929987538234961,0.0
2019-05-21,1.0,-0.0,-0.7486913957502193,-0.0,-0.6883116883116882,-0.3924115100585689,0.0
2019-05-22,1.0,-0.0,-0.749210377890581,-0.0,-0.6840665538635081,-0.3868020304568528,0.0
2019-05-23,1.0,-0.0,-0.732280150401257,-0.0,-0.6813794264549077,-0.39233402547842194,0.0
2019-05-24,1.0,-0.0,-0.720771405379685,-0.0,-0.6848601897724411,-0.3933719595823887,0.0
2019-05-28,1.0,-0.0,-0.7209907640638119,-0.0,-0.6849706129303107,-0.39280716484746714,0.0
2019-05-29,1.0,-0.0,-0.7320830542531814,-0.0,-0.6837463719580262,-0.374944183969636,0.0
2019-05-30,1.0,-0.0,-0.7299972121550042,-0.0,-0.679983272930025,-0.3778645107332032,0.0
2019-05-31,1.0,-0.0,-0.7241052249839597,-0.0,-0.6883979133539766,-0.3771026864172734,0.0
2019-06-03,1.0,-0.0,-0.7278845888616114,-0.0,-0.6913358894436322,-0.339199514522936,0.0
2019-06-04,1.0,-0.0,-0.7183860462548987,-0.0,-0.6811282221118287,-0.36035215543412263,0.0
2019-06-05,1.0,-0.0,-0.7213150684931507,-0.0,-0.684958904109589,-0.3334246575342466,0.0
2019-06-06,1.0,-0.0,-0.7334409455281661,-0.0,-0.6670952915104922,-0.33539438045470715,0.0
2019-06-07,1.0,-0.0,-0.736449364493645,-0.0,-0.6614732813994806,-0.3354380210468771,0.0
2019-06-10,1.0,-0.0,-0.737861161177563,-0.0,-0.656070784859905,-0.3369654268392594,0.0
2019-06-11,1.0,-0.0,-0.7389785166380041,-0.0,-0.6600878988889799,-0.3307127453389021,0.0
2019-06-12,1.0,-0.0,-0.7442628318825552,-0.0,-0.6578164651949682,-0.3266297377684394,0.0
2019-06-13,1.0,-0.0,-0.7599770548225846,-0.0,-0.6572973858887159,-0.31429429921603974,0.0
2019-06-14,1.0,-0.0,-0.7618722334553801,-0.0,-0.6617301491884802,-0.3087873654298049,0.0
2019-06-17,1.0,-0.0,-0.7592542039746669,-0.0,-0.6583042148940818,-0.3123225595108102,0.0
2019-06-18,1.0,-0.0,-0.7522300117297253,-0.0,-0.6602744210153031,-0.3153113832892332,0.0
2019-06-19,1.0,-0.0,-0.7488425295495397,-0.0,-0.66574976850591,-0.30889481997930174,0.0
2019-06-20,1.0,-0.0,-0.7470657117180906,-0.0,-0.6662127937692329,-0.3099588791154925,0.0
2019-06-21,1.0,-0.0,-0.7482355505899664,-0.0,-0.6703000245251656,-0.3064828187590266,0.0
2019-06-24,1.0,-0.0,-0.744530525396912,-0.0,-0.6699492607343553,-0.3134377216432975,0.0
2019-06-25,1.0,-0.0,-0.7292235448290926,-0.0,-0.6831931855411162,-0.31770776455170907,0.0
2019-06-26,1.0,-0.0,-0.7296980277694427,-0.0,-0.6677759895250824,-0.3303690771706811,0.0
2019-06-27,1.0,-0.0,-0.727404292501775,-0.0,-0.6734749604063132,-0.32971984053301295,0.0
2019-06-28,1.0,-0.0,-0.731883860042064,-0.0,-0.6698806369670318,-0.3296550217147852,0.0
2019-07-01,1.0,-0.0,-0.721866223106918,-0.0,-0.6834455866713931,-0.32148992446759195,0.0
2019-07-02,1.0,-0.0,-0.7327916393083825,-0.0,-0.6716732326548479,-0.3313361785948785,0.0
2019-07-03,1.0,-0.0,-0.731224973441203,-0.0,-0.6693089264798018,-0.32344528887799295,0.0
2019-07-05,1.0,-0.0,-0.6406444260256942,-0.0376605884790717,-0.6147689598010776,-0.2970627849150435,0.0
2019-07-08,1.0,-0.0,-0.6483208715537399,-0.02839230196048203,-0.5955702870063465,-0.2971299365348545,0.0
2019-07-09,1.0,-0.0,-0.6527033985581874,-0.025952626158599383,-0.6002059732234809,-0.2958290422245108,0.0
2019-07-10,1.0,-0.0,-0.6396456713189473,-0.021810784364216924,-0.6144358036771901,-0.29917082968532727,0.0
2019-07-11,1.0,-0.0,-0.6395915525644001,-0.0256568938397669,-0.614734019236224,-0.298625615636523,0.0
2019-07-12,1.0,-0.0,-0.6449441679346003,-0.02612373314077933,-0.6171957603734172,-0.29058462490651676,0.0
2019-07-15,1.0,-0.0,-0.6298935130407942,-0.01916250835948351,-0.6230001543289264,-0.30009259735583105,0.0
2019-07-16,1.0,-0.0,-0.6306069958847738,-0.015586419753086422,-0.6228395061728395,-0.3029578189300412,0.0
2019-07-17,1.0,-0.0,-0.6167849665526222,-0.020808864831741814,-0.6093295205024766,-0.3062860644436501,0.0
2019-07-18,1.0,-0.0,-0.6182976554536187,-0.02505096839959225,-0.6017838939857287,-0.3033129459734964,0.0
2019-07-19,1.0,-0.0,-0.618702269106093,-0.0,-0.7864128344596452,-0.34198670402725123,0.0
2019-07-22,1.0,-0.0,-0.5933134559107724,-0.0,-0.778808458947601,-0.3886312185964331,0.0
2019-07-23,1.0,-0.0,-0.593861369726773,-0.0,-0.7741801806779567,-0.39461833853634276,0.0
2019-07-24,1.0,-0.0,-0.5931669292644498,-0.0,-0.7739724134118363,-0.3970202062083645,0.0
2019-07-25,1.0,-0.0,-0.57960288310182,-0.0,-0.792328298030985,-0.38966060037005334,0.0
2019-07-26,1.0,-0.0,-0.5777814560401666,-0.0,-0.7937322408894039,-0.3871830947060609,0.0
2019-07-29,1.0,-0.0,-0.5658450412652847,-0.0,-0.794888073090618,-0.3994589969361561,0.0
2019-07-30,1.0,-0.0,-0.564565973180288,-0.0,-0.7910159483472213,-0.40364770156172397,0.0
2019-07-31,1.0,-0.0,-0.5895652173913043,-0.0,-0.7779710144927536,-0.3929606625258799,0.0
2019-08-01,1.0,-0.0,-0.5924188920768042,-0.0,-0.775877289781505,-0.3905043036857206,0.0
2019-08-02,1.0,-0.0,-0.5837864694029644,-0.0,-0.7899196776063374,-0.38651356647989177,0.0
2019-08-05,1.0,-0.0,-0.5807509925011028,-0.0,-0.7939457432730481,-0.382223202470225,0.0
2019-08-06,1.0,-0.0,-0.5818048820134919,-0.0,-0.7572268429465472,-0.3701877489095392,0.0
2019-08-07,1.0,-0.0,-0.5769751082251082,-0.0,-0.7585227272727273,-0.3701569264069264,0.0
2019-08-08,1.0,-0.0,-0.5750967288075977,-0.0,-0.7585432506290755,-0.37206093238453425,0.0
2019-08-09,1.0,-0.0,-0.5699709239715701,-0.0,-0.7499730777514537,-0.37228085289683394,0.0
2019-08-12,1.0,-0.0,-0.5694414550150667,-0.0,-0.753955015066724,-0.3670899698665519,0.0
2019-08-13,1.0,-0.0,-0.5635244800343956,-0.0,-0.7556296017627774,-0.3680066641586499,0.0
2019-08-14,1.0,-0.0,-0.5685538972696337,-0.0,-0.7485865866402295,-0.36231612229039956,0.0
2019-08-15,1.0,-0.0,-0.5810842959477678,-0.005286669662446142,-0.7353228833496339,-0.3216409822632233,0.0
2019-08-16,1.0,-0.0,-0.5787595177664974,-0.006556683587140439,-0.7331324027072758,-0.3253754230118443,0.0
2019-08-19,1.0,-0.0,-0.5562552698145025,-0.011172006745362562,-0.7468908094435075,-0.32058916526138276,0.0
2019-08-20,1.0,-0.0,-0.5645500420521447,-0.009435449957947855,-0.7461101766190077,-0.3081896551724138,0.0
2019-08-21,1.0,-0.0,-0.559214342209333,-0.022040601107302923,-0.743422093329818,-0.31173213814922224,0.0
2019-08-22,1.0,-0.0,-0.561862597833821,-0.0168919809207579,-0.7466466387329698,-0.30985321632803653,0.0
2019-08-23,1.0,-0.0,-0.5639410788163062,-0.01691744182982424,-0.7474505257055523,-0.30680650346517696,0.0
2019-08-26,1.0,-0.0,-0.5578460573757642,-0.015023253383497935,-0.7402675445472122,-0.29957673616554314,0.0
2019-08-27,1.0,-0.0,-0.5551223062725831,-0.019314253034911227,-0.7302503314357015,-0.29480880709142426,0.0
2019-08-28,1.0,-0.0,-0.543552197730872,-0.027909754134537994,-0.733156787911831,-0.2916374587844328,0.0
2019-08-29,1.0,-0.0,-0.5466270616743532,-0.02256442325229943,-0.7342296568435862,-0.30217045780244406,0.0
2019-08-30,1.0,-0.0,-0.5451754728270767,-0.02385597960404797,-0.7337859985951767,-0.298733057571737,0.0
2019-09-03,1.0,-0.0,-0.5515060005727228,-0.029807617212922705,-0.7348293546455626,-0.28716840652903963,0.0
2019-09-04,1.0,-0.0,-0.5581947124159149,-0.03269541638421025,-0.7341085675548834,-0.2822912864368775,0.0
2019-09-05,1.0,-0.0,-0.5637328891896113,-0.02828813823973351,-0.7385884557330974,-0.27179513870816635,0.0
2019-09-06,1.0,-0.0,-0.5641252570476611,-0.0274618007652862,-0.7401150532316423,-0.27133820964677097,0.0
2019-09-09,1.0,-0.0,-0.5550629775471354,-0.02636451352126633,-0.7434479881085875,-0.28286437009414034,0.0
2019-09-10,1.0,-0.0,-0.5542573999217629,-0.027904550788890335,-0.7439040292085017,-0.28186204198722126,0.0
2019-09-11,1.0,-0.0,-0.5679372606237462,-0.018655063703394908,-0.7341132331101327,-0.284750267059222,0.0
