Date,IWF,IWM,MTUM,NPK,SPY,VLUE,VXX
2018-10-29,-0.04537060621497707,-0.9762162506367803,-0.0,1.0,-0.5612264391237901,-0.6011207335710647,0.0
2018-10-30,-0.06162608389594599,-0.9805138706684159,-0.0,1.0,-0.5649697629027614,-0.5925511150929511,0.0
2018-10-31,-0.06380949353002895,-0.9666486503672146,-0.0,1.0,-0.5613137061647538,-0.5875751120719804,0.0
2018-11-01,-0.042690486029435135,-0.9847102577958613,-0.0,1.0,-0.5620013350710449,-0.5893385040846817,0.0
2018-11-02,-0.04817716560308334,-0.9571618120932585,-0.0,1.0,-0.5696278511404562,-0.5841915713653882,0.0
2018-11-05,-0.0452837338554331,-0.9649477373922379,-0.0,1.0,-0.5700887359080431,-0.5775097104241007,0.0
2018-11-06,-0.052333849508580096,-0.9710836519925419,-0.0,1.0,-0.5661283696236135,-0.570710741712227,0.0
2018-11-07,-0.05185372323627866,-0.9708520179372196,-0.0,1.0,-0.5650540011368661,-0.5702014779258511,0.0
2018-11-08,-0.04652261559783294,-0.9709273025072447,-0.0,1.0,-0.5626496157238252,-0.5697366763260678,0.0
2018-11-09,-0.04534847051403343,-0.9720277514979502,-0.0,1.0,-0.5657836644591611,-0.5704194260485652,0.0
2018-11-12,-0.044932867968430656,-0.9536207276043142,-0.0,1.0,-0.5768638178788166,-0.5689400371034179,0.0
2018-11-13,-0.02125074003676814,-0.9527934440532203,-0.0,1.0,-0.5771663602654785,-0.5647025831178138,0.0
2018-11-14,-0.020672237465702167,-0.9539473684210527,-0.0,1.0,-0.5777625342978299,-0.5656023946121227,0.0
2018-11-15,-0.01952588895820337,-0.9549282595134123,-0.0,1.0,-0.5779787897691828,-0.5667186525265128,0.0
2018-11-16,-0.014798429808710824,-0.944731758988099,-0.0,1.0,-0.5792884291856191,-0.5766402891145866,0.0
2018-11-19,-0.00985545335085414,-0.9505975846317501,-0.0,1.0,-0.5867905637945059,-0.5814717477003941,0.0
2018-11-20,-0.0,-0.9355331214557239,-0.0,1.0,-0.5797033713466692,-0.6006418645229638,0.0
2018-11-21,-0.0,-0.9321451777592128,-0.0,1.0,-0.575698505523067,-0.586311457656487,0.0
2018-11-23,-0.0,-0.9159752321981425,-0.0,1.0,-0.5882662538699691,-0.591702786377709,0.0
2018-11-26,-0.0,-0.9152883602799976,-0.0,1.0,-0.5893576163042805,-0.5926717462677321,0.0
2018-11-27,-0.0,-0.9197740461785405,-0.0,1.0,-0.5813063341153228,-0.585720459315965,0.0
2018-11-28,-0.0,-0.9281740635430831,-0.0,1.0,-0.5782544195821485,-0.5841884040054395,0.0
2018-11-29,-0.0,-0.9136036725325173,-0.0,1.0,-0.5665799540933435,-0.5802601377199694,0.0
2018-11-30,-0.0,-0.913838998867913,-0.0,1.0,-0.5669308203041337,-0.5788942263562097,0.0
2018-12-03,-0.0,-0.9135273972602741,-0.0,1.0,-0.5661081213307241,-0.5780944227005871,0.0
2018-12-04,-0.0,-0.9165141532454856,-0.0,1.0,-0.5590836993655441,-0.5746400683260127,0.0
2018-12-06,-0.0,-0.868557849398485,-0.0,1.0,-0.5528293479875241,-0.5490568840041586,0.0
2018-12-07,-0.0,-0.8742554401508575,-0.0,1.0,-0.5570055972941423,-0.5619443862432278,0.0
2018-12-10,-0.0,-0.8754557040813302,-0.0,1.0,-0.5480601084798008,-0.540413171700406,0.0
2018-12-11,-0.0,-0.8750407540235335,-0.0,1.0,-0.5503126945078396,-0.5385755357301639,0.0
2018-12-12,-0.0,-0.8777572982935966,-0.0,1.0,-0.5569593911647541,-0.5381116594327844,0.0
2018-12-13,-0.0,-0.8852346387071721,-0.0,1.0,-0.557995041371688,-0.5438958090629387,0.0
2018-12-14,-0.0,-0.9067047504509922,-0.0,1.0,-0.5521046301864101,-0.5478352375225496,0.0
2018-12-17,-0.0,-0.9042696629213484,-0.0,1.0,-0.5408239700374532,-0.5511610486891386,0.0
2018-12-18,-0.0,-0.8960126261874274,-0.0,1.0,-0.5330692951371311,-0.5487626931896012,0.0
2018-12-19,-0.0,-0.897220233834407,-0.0,1.0,-0.5346277738010021,-0.5507337151037939,0.0
2018-12-20,-0.0,-0.8871638069227573,-0.0,1.0,-0.5355934215994775,-0.5458350650121713,0.0
2018-12-21,-0.0,-0.8878280207561157,-0.0,1.0,-0.5341438102297998,-0.5431578947368422,0.0
2018-12-24,-0.0,-0.8654571159283695,-0.0,1.0,-0.5221489161168709,-0.5577285579641847,0.0
2018-12-26,-0.0,-0.8708208018220575,-0.0,1.0,-0.5028177650597132,-0.5462960259292785,0.0
2018-12-27,-0.0,-0.8361919882062767,-0.0,1.0,-0.42916678479290105,-0.5696708530604145,0.0
2018-12-28,-0.0,-0.8358560758810666,-0.0,1.0,-0.4315451679777355,-0.5724590350154772,0.0
2018-12-31,-0.0,-0.8578205865439908,-0.0,1.0,-0.43936170212765957,-0.5780333525014376,0.0
2019-01-02,-0.0,-0.8609868060166873,-0.0,1.0,-0.43944336980685395,-0.5866558882120275,0.0
2019-01-03,-0.0,-0.8614113159567705,-0.0,1.0,-0.45552794313124895,-0.5727330520718951,0.0
2019-01-04,-0.0,-0.8626009020137313,-0.0,1.0,-0.437505386228491,-0.5725489069546982,0.0
2019-01-07,-0.0,-0.8399232354020264,-0.0,1.0,-0.4272288544577089,-0.5551039990968871,0.0
2019-01-08,-0.0,-0.8187464549064095,-0.0,1.0,-0.4583096993760635,-0.5590187180941577,0.0
2019-01-09,-0.0,-0.8231483848972981,-0.0,1.0,-0.45984260916503306,-0.5579988067842836,0.0
2019-01-10,-0.0,-0.820040899795501,-0.0,1.0,-0.46350261304249035,-0.5567484662576687,0.0
2019-01-11,-0.0,-0.8130974055530269,-0.0,1.0,-0.46671597633136097,-0.5649465179790624,0.0
2019-01-14,-0.0,-0.8111680911680912,-0.0,1.0,-0.4675783475783476,-0.5702564102564103,0.0
2019-01-15,-0.0,-0.8055500099820323,-0.0,1.0,-0.4643071043550181,-0.5821806462652939,0.0
2019-01-16,-0.0,-0.8028554330170129,-0.0,1.0,-0.45478897723062894,-0.5920891396654413,0.0
2019-01-17,-0.0,-0.8099175910348171,-0.0,1.0,-0.45236533690724,-0.5892383586643474,0.0
2019-01-18,-0.0,-0.806350844008827,-0.0,1.0,-0.45969105551256695,-0.5998624365918666,0.0
2019-01-22,-0.0,-0.8953454755709742,-0.0,1.0,-0.3965886094246892,-0.5990748771321192,0.0
2019-01-23,-0.0,-0.8543694946685212,-0.0,1.0,-0.3943266110338433,-0.6488178025034771,0.0
2019-01-24,-0.0,-0.8446239360778183,-0.0,1.0,-0.4084882172427769,-0.641914191419142,0.0
2019-01-25,-0.0,-0.8422661923382236,-0.0,1.0,-0.40405139211477964,-0.6937347484785229,0.0
2019-01-28,-0.0,-0.831679680619973,-0.0,1.0,-0.41296307168437735,-0.6908354370927023,0.0
2019-01-29,-0.0,-0.809039913066463,-0.0,1.0,-0.4201591823548415,-0.7077447208434903,0.0
2019-01-30,-0.0,-0.8086448735254416,-0.0,1.0,-0.41651505370033454,-0.7092552379834497,0.0
2019-01-31,-0.0,-0.815338575284591,-0.0,1.0,-0.38129327543715524,-0.7373254312874076,0.0
2019-02-01,-0.0,-0.8140442514232055,-0.0,1.0,-0.3796290862139797,-0.740771172017137,0.0
2019-02-04,-0.0,-0.8079852363934619,-0.0,1.0,-0.3809830687210733,-0.7403187064268557,0.0
2019-02-05,-0.0,-0.7911262398028053,-0.0,1.0,-0.37552086390046363,-0.76782675039615,0.0
2019-02-06,-0.0,-0.7861718382698637,-0.0,1.0,-0.3837564645039962,-0.7684826046074282,0.0
2019-02-07,-0.0,-0.7878013684550553,-0.0,1.0,-0.3792617390538278,-0.769535723724782,0.0
2019-02-08,-0.0,-0.7871119611593351,-0.0,1.0,-0.39673385317051646,-0.7586288068265411,0.0
2019-02-11,-0.0,-0.7771605850199439,-0.0,1.0,-0.4167823903087605,-0.7607032057911066,0.0
2019-02-12,-0.0,-0.7739870172214484,-0.0,1.0,-0.4336188754186798,-0.7565284405845215,0.0
2019-02-13,-0.0,-0.7407428835917612,-0.0,1.0,-0.4155577412635964,-0.7365482527192779,0.0
2019-02-14,-0.0,-0.7144277443125329,-0.0,1.0,-0.43856365869349084,-0.7711562079653781,0.0
2019-02-15,-0.0,-0.717369683496168,-0.0,1.0,-0.4375182823377991,-0.7702860820218803,0.0
2019-02-19,-0.0,-0.7145490723942178,-0.0,1.0,-0.4413004038157664,-0.7703517293849125,0.0
2019-02-20,-0.0,-0.7494193068846976,-0.0,1.0,-0.5497537861191117,-0.7978258849763077,0.0
2019-02-21,-0.0,-0.7402098876265363,-0.0,1.0,-0.5515586787604867,-0.8038881837600224,0.0
2019-02-22,-0.0,-0.7519664394336655,-0.0,1.0,-0.5373700607668344,-0.7952435300286869,0.0
2019-02-25,-0.0,-0.7563364951018504,-0.0,1.0,-0.5532576582180065,-0.8003420929870938,0.0
2019-02-26,-0.0,-0.7679782903663501,-0.0,1.0,-0.5296965585296657,-0.7860799309238929,0.0
2019-02-27,-0.0,-0.7827673656213273,-0.0,1.0,-0.5386280695243397,-0.7712933753943217,0.0
2019-02-28,-0.0,-0.7841450584813415,-0.0,1.0,-0.5401324339377436,-0.7700043319512345,0.0
2019-03-01,-0.0,-0.7894296342219467,-0.0,1.0,-0.5293552386856789,-0.781029138251705,0.0
2019-03-04,-0.0,-0.7829887480239298,-0.0,1.0,-0.5234183689284275,-0.7933108087164068,0.0
2019-03-05,-0.0,-0.8105470643357999,-0.0,1.0,-0.5592787669240961,-0.8615374672827738,0.0
2019-03-06,-0.0,-0.8078438973961363,-0.0,1.0,-0.5628674807779286,-0.859888867351554,0.0
2019-03-07,-0.0,-0.7486482965279134,-0.0,1.0,-0.6555273272099537,-0.8529737476385902,0.0
2019-03-08,-0.0,-0.7394579303993158,-0.0,1.0,-0.6864679955266101,-0.8633313597789618,0.0
2019-03-11,-0.0,-0.7414582365819677,-0.0,1.0,-0.6909374378026936,-0.8848271744178331,0.0
2019-03-12,-0.0,-0.6916835016835017,-0.0,1.0,-0.7253872053872054,-0.94993265993266,0.0
2019-03-13,-0.0,-0.7016265672653339,-0.0,1.0,-0.737749915282955,-0.9493053202304305,0.0
2019-03-14,-0.0,-0.6986268859128666,-0.0,1.0,-0.7434141379894897,-0.9483641295134769,0.0
2019-03-15,-0.0,-0.6749829816201497,-0.0,1.0,-0.7581007488087135,-0.9705922396187884,0.0
2019-03-18,-0.0,-0.6980800990916597,-0.0,1.0,-0.7674442609413707,-0.9751582714010459,0.0
2019-03-19,-0.0,-0.6973538759154345,-0.0,1.0,-0.7688268619593754,-0.988323891115103,0.0
2019-03-20,-0.0,-0.6973574986164914,-0.0,1.0,-0.7696804095185391,-0.9916989485334808,0.0
2019-03-21,-0.0,-0.6993396259032604,-0.0,1.0,-0.8020952183383467,-0.9560211596307436,0.0
2019-03-22,-0.0,-0.6955824413374708,-0.0,1.0,-0.8345943307416059,-0.9564868728426484,0.0
2019-03-25,-0.0,-0.6136590744633196,-0.0,1.0,-0.8737465972916164,-0.9583749698494193,0.0
2019-03-26,-0.0,-0.6431866264349878,-0.0,1.0,-0.8653972878299172,-0.9596642735754172,0.0
2019-03-27,-0.0,-0.6135813567526451,-0.0,1.0,-0.8817163405020401,-0.9622778507710394,0.0
2019-03-28,-0.0,-0.6097434299366365,-0.0,1.0,-0.8737232090301582,-0.9790173470447698,0.0
2019-03-29,-0.0,-0.5995355124961004,-0.0,1.0,-0.8765641790010051,-0.9902249644701722,0.0
2019-04-01,-0.0,-0.6213236576771447,-0.0,1.0,-0.8928932770470641,-0.9746014025049715,0.0
2019-04-02,-0.0,-0.6395162414610344,-0.0,1.0,-0.9205701937822388,-0.9251707793113063,0.0
2019-04-03,-0.0,-0.639412851713678,-0.0,1.0,-0.9181688225654615,-0.9290471043547992,0.0
2019-04-04,-0.0,-0.6340352475386287,-0.0,1.0,-0.94169790827231,-0.9279632808941521,0.0
2019-04-05,-0.0,-0.6302293722996944,-0.0,1.0,-0.9440443991710281,-0.9383188731602795,0.0
2019-04-08,-0.0,-0.6275673208580556,-0.0,1.0,-0.9448091844257978,-0.9384896253905838,0.0
2019-04-09,-0.0,-0.613830011970988,-0.0,1.0,-0.9836983311034435,-0.9233856770649954,0.0
2019-04-10,-0.0,-0.6040655553210945,-0.0,1.0,-0.9979250193430401,-0.9148906239009637,0.0
2019-04-11,-0.0,-0.5944548045459342,-0.0,1.0,-1.0226241159705851,-0.9014461137890994,0.0
2019-04-12,-0.0,-0.5897561831257674,-0.0,1.0,-1.0204525521838275,-0.8979828100333274,0.0
2019-04-15,-0.0,-0.5927225516684795,-0.0,1.0,-1.0111231973051686,-0.9050492999754376,0.0
2019-04-16,-0.0,-0.5935415935415935,-0.0,1.0,-1.0144963144963146,-0.9019656019656019,0.0
2019-04-17,-0.0,-0.590792479353365,-0.0,1.0,-1.0341591987348444,-0.8893691794060797,0.0
2019-04-18,-0.0,-0.6052492513651577,-0.0,1.0,-1.0376255064294522,-0.8801127355997886,0.0
2019-04-22,-0.0,-0.6024339335621043,-0.0,1.0,-1.0466621855874343,-0.8886333887572082,0.0
2019-04-23,-0.0,-0.6008352799603596,-0.0,1.0,-1.0537269059248247,-0.8847596800453033,0.0
2019-04-24,-0.0,-0.5920062197406085,-0.0,1.0,-1.0511361628441176,-0.890801144997703,0.0
2019-04-25,-0.0,-0.5945132743362832,-0.0,1.0,-1.060991150442478,-0.8842831858407081,0.0
2019-04-26,-0.0,-0.58089384680972,-0.0,1.0,-1.1021386954668182,-0.8696177348301832,0.0
2019-04-29,-0.0,-0.5834783535177753,-0.0,1.0,-1.1019995027879392,-0.8660368647228044,0.0
2019-04-30,-0.0,-0.5815022260519891,-0.0,1.0,-1.146991239408301,-0.8619488726123797,0.0
2019-05-01,-0.0,-0.5773732586528796,-0.0,1.0,-1.169000430848772,-0.8439968404423381,0.0
2019-05-02,-0.0,-0.5630922693266833,-0.0,1.0,-1.1711435696473103,-0.8282508015675097,0.0
2019-05-03,-0.0,-0.5609313254298837,-0.0,1.0,-1.1721314393534836,-0.8270141336466234,0.0
2019-05-06,-0.0,-0.5633737682757639,-0.0,1.0,-1.1721034470491978,-0.8218490982177795,0.0
2019-05-07,-0.0,-0.5626624879803411,-0.0,1.0,-1.1742583425335662,-0.8244595605256598,0.0
2019-05-08,-0.0,-0.5535249902034127,-0.0,1.0,-1.159880303516084,-0.8489900609169605,0.0
2019-05-09,-0.0,-0.5538099818317836,-0.0,1.0,-1.156068540486623,-0.8525168323180506,0.0
2019-05-10,-0.0,-0.5522031845545542,-0.0,1.0,-1.1581947066576426,-0.851743668293378,0.0
2019-05-13,-0.0,-0.5487350530461625,-0.0,1.0,-1.1461519355639922,-0.8533513110740516,0.0
2019-05-14,-0.0,-0.5306794055201698,-0.0,1.0,-1.1460368011323425,-0.8618542108987969,0.0
2019-05-15,-0.0,-0.526263732381928,-0.0,1.0,-1.1551096824331484,-0.8510720972129004,0.0
2019-05-16,-0.0,-0.5302521305562432,-0.0,1.0,-1.1513490576045828,-0.8545917465256905,0.0
2019-05-17,-0.0,-0.5188829504831346,-0.0,1.0,-1.139064878066046,-0.881499309807808,0.0
2019-05-20,-0.0,-0.501841620626151,-0.0,1.0,-1.150977475563111,-0.8887590310242244,0.0
2019-05-21,-0.0,-0.5069839810460058,-0.0,1.0,-1.1422256798330919,-0.8869832738074189,0.0
2019-05-22,-0.0,-0.4976704786107581,-0.0,1.0,-1.1517718480869688,-0.8801708315685444,0.0
2019-05-23,-0.0,-0.5117618144793202,-0.0,1.0,-1.1596797977670106,-0.8395477845656906,0.0
2019-05-24,-0.0,-0.4783735509403565,-0.0,1.0,-1.1701047175428152,-0.8537806885441109,0.0
2019-05-28,-0.0,-0.4764879864411286,-0.0,1.0,-1.0806885779801267,-0.7660762354192283,0.0
2019-05-29,-0.0,-0.4899137358991374,-0.0,1.0,-1.0874917053749171,-0.7404445919044459,0.0
2019-05-30,-0.0,-0.49205147615442846,-0.0,1.0,-1.0707632557680282,-0.7284994898462956,0.0
2019-05-31,-0.0,-0.48613301787592006,-0.0,1.0,-1.0669032597266037,-0.7329455835962145,0.0
2019-06-03,-0.0,-0.4969880498844062,-0.0,1.0,-1.0593598384943506,-0.6998143987496337,0.0
2019-06-04,-0.0,-0.502034174125305,-0.0,1.0,-1.0743368592351503,-0.6783075671277461,0.0
2019-06-05,-0.0,-0.49547984428787445,-0.0,1.0,-1.099250394106103,-0.6224624392754883,0.0
2019-06-06,-0.0,-0.5121841300498954,-0.0,1.0,-1.0623853211009175,-0.6444873652019959,0.0
2019-06-07,-0.0,-0.5218552851808935,-0.0,1.0,-1.053720870348912,-0.6431698210377237,0.0
2019-06-10,-0.0,-0.5242270719667446,-0.0,1.0,-1.0491686152247337,-0.6742010911925175,0.0
2019-06-11,-0.0,-0.5271375949408351,-0.0,1.0,-1.0630113766013627,-0.669622192522085,0.0
2019-06-12,-0.0,-0.534469832784641,-0.0,1.0,-1.0618012321131718,-0.6632875908601975,0.0
2019-06-13,-0.0,-0.551294186767634,-0.0,1.0,-1.0626366811371872,-0.6500962888011229,0.0
2019-06-14,-0.0,-0.5498662839997391,-0.0,1.0,-1.0723370947752917,-0.6391950949057466,0.0
2019-06-17,-0.0,-0.5435867331963604,-0.0,1.0,-1.0840752698692233,-0.6335974953527053,0.0
2019-06-18,-0.0,-0.5055778079380316,-0.0,1.0,-1.126253765434142,-0.6784733026581482,0.0
2019-06-19,-0.0,-0.5072798705800786,-0.0,1.0,-1.1271088513981975,-0.6671398857671101,0.0
2019-06-20,-0.0,-0.5146500181680045,-0.0,1.0,-1.1210319426551714,-0.6675915832590097,0.0
2019-06-21,-0.0,-0.5190454185371006,-0.0,1.0,-1.1173092157380513,-0.6644111433852653,0.0
2019-06-24,-0.0,-0.4954283442655535,-0.0,1.0,-1.1215795401841915,-0.6957861260186841,0.0
2019-06-25,-0.0,-0.479045883717078,-0.0,1.0,-1.1332781182706642,-0.7005797581580254,0.0
2019-06-26,-0.0,-0.4738797306710007,-0.0,1.0,-1.1000364854555706,-0.7429433812066736,0.0
2019-06-27,-0.0,-0.4851369013706894,-0.0,1.0,-1.1565065853413319,-0.7097087704011529,0.0
2019-06-28,-0.0,-0.4521747885622231,-0.0,1.0,-1.1895892066049134,-0.714391193448785,0.0
2019-07-01,-0.0,-0.4600013501653953,-0.0,1.0,-1.1842638223182338,-0.7311483156686693,0.0
2019-07-02,-0.0,-0.4658259432848906,-0.0,1.0,-1.1755403446066697,-0.7305189331355161,0.0
2019-07-03,-0.0,-0.4618239481763892,-0.0,1.0,-1.1818212490299942,-0.7302877964843618,0.0
2019-07-05,-0.0,-0.4576688357665464,-0.0,1.0,-1.1810580262314978,-0.7329309821639299,0.0
2019-07-08,-0.0,-0.4625586339553876,-0.0,1.0,-1.175884993082037,-0.7361725103769448,0.0
2019-07-09,-0.0,-0.46165251381587813,-0.0,1.0,-1.1718560452891225,-0.736217819113088,0.0
2019-07-10,-0.0,-0.44721585546716996,-0.0,1.0,-1.183969259808548,-0.7394499123634892,0.0
2019-07-11,-0.0,-0.4485591120464343,-0.0,1.0,-1.2004005295135944,-0.7453582702555922,0.0
2019-07-12,-0.0,-0.4184523409686304,-0.0,1.0,-1.222173708604823,-0.7180090011419359,0.0
2019-07-15,-0.0,-0.40549148451119754,-0.0,1.0,-1.2164074024406597,-0.7306892852353494,0.0
2019-07-16,-0.0,-0.41144823898950744,-0.0137672926552162,1.0,-1.2230167747109535,-0.6933435808327206,0.0
2019-07-17,-0.0,-0.38618482464328574,-0.0246366182157621,1.0,-1.2222963061741565,-0.7006600880117348,0.0
2019-07-18,-0.0,-0.38570476507830725,-0.022892369210263247,1.0,-1.225191602799067,-0.6984671776074642,0.0
2019-07-19,-0.0,-0.3877346850301797,-0.017707673325107545,1.0,-1.2367359188981892,-0.6925667789375396,0.0
2019-07-22,-0.0,-0.3732260326576952,-0.006745249941563429,1.0,-1.239656726884162,-0.7196380271813537,0.0
2019-07-23,-0.0,-0.3740236330863208,-0.0036050470658922492,1.0,-1.2382001468722879,-0.7221777154683222,0.0
2019-07-24,-0.0,-0.3732485772290079,-0.009052484441042367,1.0,-1.2300728858122274,-0.7157453323127101,0.0
2019-07-25,-0.0,-0.3713363718021225,-0.008982334741674706,1.0,-1.2329751488738814,-0.7134635217405768,0.0
2019-07-26,-0.0,-0.35560954504609443,-0.012347322528039405,1.0,-1.2429527074250342,-0.7172429859886178,0.0
2019-07-29,-0.0,-0.33453369344136574,-0.01610483144943483,1.0,-1.2414057550598512,-0.7422893534727085,0.0
2019-07-30,-0.0,-0.33995037220843666,-0.02064516129032258,1.0,-1.212671629445823,-0.7352853598014888,0.0
2019-07-31,-0.0,-0.32936715481171547,-0.020985878661087864,1.0,-1.1960316422594142,-0.7224437761506276,0.0
2019-08-01,-0.0,-0.3543011804604448,-0.02083740950890237,1.0,-1.181764820974369,-0.7040370442835714,0.0
2019-08-02,-0.0,-0.3424157486474154,-0.033374617039306435,1.0,-1.1774656150185776,-0.7059839645394694,0.0
2019-08-05,-0.0,-0.3385116430548771,-0.026705748249470772,1.0,-1.187559029474027,-0.7040547142159258,0.0
2019-08-06,-0.0,-0.33998207082026,-0.029423064609079848,1.0,-1.1280335531792276,-0.7041685342895563,0.0
2019-08-07,-0.0,-0.3245931858632088,-0.022660818713450295,1.0,-1.12709763539283,-0.7038838037121791,0.0
2019-08-08,-0.0,-0.3234926835515994,-0.02981012455572989,1.0,-1.141462008901412,-0.707213986103551,0.0
2019-08-09,-0.0,-0.3115333206033989,-0.026382789128635988,1.0,-1.126853796702947,-0.7176818789383235,0.0
2019-08-12,-0.0,-0.31158935118762954,-0.02225410489399012,1.0,-1.1313884903554918,-0.7230352303523035,0.0
2019-08-13,-0.0,-0.2892485769707762,-0.019461315864788373,1.0,-1.136324609660699,-0.7349190701815753,0.0
2019-08-14,-0.0,-0.2944233206590621,-0.018060836501901142,1.0,-1.1262674271229405,-0.7298479087452472,0.0
2019-08-15,-0.0,-0.31232127315678226,-0.041247047121720753,1.0,-1.084887479796096,-0.6698060425214472,0.0
2019-08-16,-0.0,-0.3349910295552548,-0.02807591829026471,1.0,-1.0814894085801519,-0.7029366403323786,0.0
2019-08-19,-0.0,-0.30893518228022837,-0.035138357281797074,1.0,-1.0976971826567108,-0.6956139800464328,0.0
2019-08-20,-0.0,-0.3115851369948705,-0.04122357062429626,1.0,-1.0902352058050795,-0.684692856249218,0.0
2019-08-21,-0.0,-0.30951113338135355,-0.0355767122858664,1.0,-1.096896432933513,-0.6897998809933921,0.0
2019-08-22,-0.0,-0.3122340425531915,-0.029536921151439303,1.0,-1.0946182728410512,-0.6925219023779725,0.0
2019-08-23,-0.0,-0.3051699227338401,-0.02811106225265406,1.0,-1.0999434637854137,-0.7076449525723978,0.0
2019-08-26,-0.0,-0.2989568737350148,-0.028429082983029735,1.0,-1.0896777206912658,-0.6967149307177332,0.0
2019-08-27,-0.0,-0.2977935455761989,-0.029906949242212058,1.0,-1.0885693834998287,-0.6957955995394143,0.0
2019-08-28,-0.0,-0.29589773893571364,-0.028893104842471932,1.0,-1.08671041582434,-0.698628432805648,0.0
2019-08-29,-0.0,-0.27808299965856537,-0.029487537635409875,1.0,-1.0856069776825898,-0.7107427755532792,0.0
2019-08-30,-0.0,-0.2673836454663453,-0.030131652141665122,1.0,-1.0909821373385253,-0.7019593299956735,0.0
2019-09-03,-0.0,-0.2721258771523076,-0.03728090512844292,1.0,-1.084237534390553,-0.6976722618937216,0.0
2019-09-04,-0.0,-0.2512836374884009,-0.04679863903495206,1.0,-1.0845654191153729,-0.7104546860501083,0.0
2019-09-05,-0.0,-0.25044744800345614,-0.037770783188298455,1.0,-1.0904153551811393,-0.707183854841696,0.0
2019-09-06,-0.0,-0.24661496799606103,-0.04375923190546528,1.0,-1.0931499261447561,-0.6937776957163958,0.0
2019-09-09,-0.0,-0.2504305572641161,-0.04533152909336942,1.0,-1.0922930249723213,-0.6873846721613974,0.0
2019-09-10,-0.0,-0.25,-0.04086715867158672,1.0,-1.0959409594095941,-0.6882226322263223,0.0
2019-09-11,-0.0,-0.22873142364850313,-0.06842866373342359,1.0,-1.1073813113442663,-0.6722870065536445,0.0
2019-09-12,-0.0,-0.29092507141287627,-0.05022444046834291,1.0,-1.1258750039237844,-0.6720344037417207,0.0
2019-09-13,-0.0,-0.29447544992788616,-0.05634288580924312,1.0,-1.1224681758324448,-0.6620681005831818,0.0
2019-09-16,-0.0,-0.2940567989467745,-0.05200300921572315,1.0,-1.125948216412764,-0.6625916870415648,0.0
2019-09-17,-0.0,-0.2817691680772365,-0.053507617077299216,1.0,-1.131371073913861,-0.6679518525484295,0.0
