Date,IWF,IWM,MTUM,RMR,SPY,VLUE,VXX
2018-11-28,-0.18203776899429075,-1.1298858146684234,-0.0,1.0,-0.7840360122968819,-0.5638266725223248,0.0
2018-11-29,-0.1805839416058394,-1.1247810218978103,-0.0,1.0,-0.7808394160583941,-0.5633941605839415,0.0
2018-11-30,-0.17954154937301212,-1.1267137059920302,-0.0,1.0,-0.7818886410996966,-0.5677622198661938,0.0
2018-12-03,-0.176934882701162,-1.1277132207849154,-0.0,1.0,-0.7820287948549295,-0.567492508952715,0.0
2018-12-04,-0.18444986690328305,-1.1350931677018634,-0.0,1.0,-0.7982475598935226,-0.5793404318249039,0.0
2018-12-06,-0.17651328204383798,-1.1054942662215126,-0.0,1.0,-0.7904993467847292,-0.5564668311801422,0.0
2018-12-07,-0.18619535966252093,-1.106771401556477,-0.0,1.0,-0.7927849298130774,-0.5508764273765365,0.0
2018-12-10,-0.1704852967707018,-1.1088580191232185,-0.0,1.0,-0.7906187984845752,-0.5381923146310661,0.0
2018-12-11,-0.17678900075782178,-1.1066002670419688,-0.0,1.0,-0.7923568258092453,-0.532893074952185,0.0
2018-12-12,-0.1788937829446169,-1.1064336775218429,-0.0,1.0,-0.7935591017401978,-0.5314824175030688,0.0
2018-12-13,-0.17811383404915726,-1.101057494495976,-0.0,1.0,-0.8004836322950879,-0.5295412711589129,0.0
2018-12-14,-0.19222226268069767,-1.0706040854968504,-0.0,1.0,-0.8377089174525726,-0.5407639369333285,0.0
2018-12-17,-0.1823493123344341,-1.0702906702471242,-0.0,1.0,-0.8302790579526074,-0.5459229959719853,0.0
2018-12-18,-0.17577772157386998,-1.0660476207681466,-0.0,1.0,-0.8277631246161072,-0.5435198901615059,0.0
2018-12-19,-0.17252222945131207,-1.067338972023422,-0.0,1.0,-0.8298995156509795,-0.5447842116677509,0.0
2018-12-20,-0.17362113774184232,-1.0637453075368177,-0.0,1.0,-0.8286889979786313,-0.5435677158533063,0.0
2018-12-21,-0.16940440674310772,-1.0643039430645913,-0.0,1.0,-0.829014054131771,-0.531648754537939,0.0
2018-12-24,-0.1505122987397808,-1.0462318374924136,-0.0,1.0,-0.8254971261290206,-0.5478204990896434,0.0
2018-12-26,-0.14848387899470336,-1.0481319540720202,-0.0,1.0,-0.8176033557285557,-0.5405780100245281,0.0
2018-12-27,-0.11363714413269686,-1.014011470174113,-0.0,1.0,-0.760225282461623,-0.5463443112744256,0.0
2018-12-28,-0.10715267280472722,-1.022261921121341,-0.0,1.0,-0.7616462828088498,-0.5444207777930465,0.0
2018-12-31,-0.11099256607929517,-1.0174834801762116,-0.0,1.0,-0.7647301762114538,-0.5484237334801763,0.0
2019-01-02,-0.10515804696646236,-1.0193168514565112,-0.0,1.0,-0.7647200606018869,-0.5540940706562909,0.0
2019-01-03,-0.10163064087978764,-1.0214430999413935,-0.0,1.0,-0.7629882442169131,-0.5614162098803737,0.0
2019-01-04,-0.07895729720459613,-1.0290516206482594,-0.0,1.0,-0.7556165323272166,-0.5662836563196708,0.0
2019-01-07,-0.06828625489931071,-1.0097648330855522,-0.0,1.0,-0.750101365049331,-0.5506825246654954,0.0
2019-01-08,-0.06575909831613254,-1.0231531776208582,-0.0,1.0,-0.7489136338946225,-0.5571021184139054,0.0
2019-01-09,-0.06526458616010855,-1.019708276797829,-0.0,1.0,-0.7485074626865671,-0.5586499321573949,0.0
2019-01-10,-0.0666531055058313,-1.0162394901003526,-0.0,1.0,-0.7505085435313263,-0.5568890697043667,0.0
2019-01-11,-0.06850663679261296,-0.9972162813592695,-0.0,1.0,-0.755779610958346,-0.5732763010489866,0.0
2019-01-14,-0.07846733924386019,-0.9962294914908795,-0.0,1.0,-0.7568871225245423,-0.5652705594619383,0.0
2019-01-15,-0.07525857376156778,-0.9932294501905281,-0.0,1.0,-0.7558179096352748,-0.5779804028307022,0.0
2019-01-16,-0.11875318251254818,-1.0523386920782716,-0.0,1.0,-0.8705535753255256,-0.59547537644577,0.0
2019-01-17,-0.11898964201344721,-1.0508086498273668,-0.0,1.0,-0.8709067781210249,-0.5937125204433945,0.0
2019-01-18,-0.12672970900726568,-1.0433385665778232,-0.0,1.0,-0.8700938332907371,-0.6109386980174523,0.0
2019-01-22,-0.0,-1.18667604799289,-0.0,1.0,-1.0360316990075544,-0.4804473411346467,0.0
2019-01-23,-0.0,-1.1532571343194382,-0.0,1.0,-1.0475870312266546,-0.5344389660839683,0.0
2019-01-24,-0.0,-1.1617213451274586,-0.0,1.0,-1.0301571305938118,-0.5404396670772217,0.0
2019-01-25,-0.0,-1.1291896799576302,-0.0,1.0,-1.1626692895513353,-0.4911477642430203,0.0
2019-01-28,-0.0,-1.1429280018314318,-0.0,1.0,-1.1663550688694724,-0.5062001602502958,0.0
2019-01-29,-0.0,-1.142289165838367,-0.0,1.0,-1.1595687743711294,-0.5210643015521065,0.0
2019-01-30,-0.0,-1.1427209639289255,-0.0,1.0,-1.1581255242888737,-0.5122016319682758,0.0
2019-01-31,-0.0,-1.1661967537910538,-0.0,1.0,-1.098986512230435,-0.5448830297950163,0.0
2019-02-01,-0.0,-1.1638023220287197,-0.0,1.0,-1.1097234952642834,-0.5456003666361136,0.0
2019-02-04,-0.0,-1.1667239469966015,-0.0,1.0,-1.110627410547218,-0.5413373047695421,0.0
2019-02-05,-0.0,-1.1639801375095493,-0.0,1.0,-1.1034377387318566,-0.5522918258212376,0.0
2019-02-06,-0.0,-1.1546545398960562,-0.0,1.0,-1.1084912870681747,-0.5583154998471416,0.0
2019-02-07,-0.0,-1.1556719156092343,-0.0,1.0,-1.1123299189726343,-0.5540437242011925,0.0
2019-02-08,-0.0,-1.1562834838512168,-0.0,1.0,-1.1203122608296343,-0.5501301086790142,0.0
2019-02-11,-0.0,-1.1588138005307895,-0.0,1.0,-1.1452363552444325,-0.5422900880803108,0.0
2019-02-12,-0.0,-1.1610934080700273,-0.0,1.0,-1.1514569816101663,-0.5266633393481015,0.0
2019-02-13,-0.0,-1.1591039632395177,-0.0,1.0,-1.1465824238943136,-0.5235305380049781,0.0
2019-02-14,-0.0,-1.0876199946456575,-0.0,1.0,-1.1826595785367346,-0.554250965693961,0.0
2019-02-15,-0.0,-1.113687674587686,-0.0,1.0,-1.169976657865534,-0.5429150882026557,0.0
2019-02-19,-0.0,-1.1159035866682043,-0.0,1.0,-1.178679890823819,-0.5496866951139816,0.0
2019-02-20,-0.0,-1.121191135734072,-0.0,1.0,-1.1743998153277933,-0.5517466912896276,0.0
2019-02-21,-0.0,-1.0996580736870412,-0.0,1.0,-1.1763417726382113,-0.5658304199162472,0.0
2019-02-22,-0.0,-1.1208912168830183,-0.0,1.0,-1.1268503757686175,-0.5479010096409321,0.0
2019-02-25,-0.0,-1.1177098421895248,-0.0,1.0,-1.1384081726004422,-0.5557292063734085,0.0
2019-02-26,-0.0,-1.1259298618490967,-0.0,1.0,-1.120995901017155,-0.5484287232427508,0.0
2019-02-27,-0.0,-1.1398659966499163,-0.0,1.0,-1.1230775087559006,-0.543969849246231,0.0
2019-02-28,-0.0,-1.1337679170478805,-0.0,1.0,-1.119129307715767,-0.5592406221408966,0.0
2019-03-01,-0.0,-1.1409480296973158,-0.0,1.0,-1.1071387778412336,-0.5592613744526936,0.0
2019-03-04,-0.0,-1.1276189749265353,-0.0,1.0,-1.1037285806968669,-0.585009350074419,0.0
2019-03-05,-0.0,-1.1215776373731572,-0.0,1.0,-1.1130384836300977,-0.5945625119663028,0.0
2019-03-06,-0.0,-1.1215336295388387,-0.0,1.0,-1.11230274245442,-0.5964072314999234,0.0
2019-03-07,-0.0,-1.1128354101368396,-0.0,1.0,-1.1237672960782814,-0.5857350355477409,0.0
2019-03-08,-0.0,-1.1074402467232074,-0.0,1.0,-1.1654973014649188,-0.5821125674633769,0.0
2019-03-11,-0.0,-1.108764847449732,-0.0,1.0,-1.1656703672075148,-0.607250989829982,0.0
2019-03-12,-0.0,-1.06361961506801,-0.0,1.0,-1.1907804476500332,-0.6654776370977226,0.0
2019-03-13,-0.0,-1.0890950190973578,-0.0,1.0,-1.1732013407124484,-0.6351625224101646,0.0
2019-03-14,-0.0,-1.096819567086036,-0.0,1.0,-1.1734781589435024,-0.6368680159412362,0.0
2019-03-15,-0.0,-1.088055490242182,-0.0,1.0,-1.1801473469707655,-0.6505995767693392,0.0
2019-03-18,-0.0,-1.1144564013293243,-0.0,1.0,-1.1842063617661023,-0.657659439784776,0.0
2019-03-19,-0.0,-1.1150295201489877,-0.0,1.0,-1.1840155327495345,-0.6633514284582162,0.0
2019-03-20,-0.0,-1.1219812519860184,-0.0,1.0,-1.182793136320305,-0.667262472195742,0.0
2019-03-21,-0.0,-1.1227756593581188,-0.0,1.0,-1.2100413091833493,-0.6392198919605974,0.0
2019-03-22,-0.0,-1.1099641291351137,-0.0,1.0,-1.2461937026703866,-0.6294938222399362,0.0
2019-03-25,-0.0,-1.0635673624288424,-0.0,1.0,-1.2641919671094244,-0.6254743833017077,0.0
2019-03-26,-0.0,-1.0824496604313119,-0.0,1.0,-1.2697486000238294,-0.6194050597720322,0.0
2019-03-27,-0.0,-1.0598657291542524,-0.0,1.0,-1.2909466491876216,-0.6216978508719659,0.0
2019-03-28,-0.0,-1.0562758510976773,-0.0,1.0,-1.2884187082405347,-0.6324371619471842,0.0
2019-03-29,-0.0,-1.0523741350513003,-0.0,1.0,-1.289588801399825,-0.6348524616241151,0.0
2019-04-01,-0.0,-1.0704977483760414,-0.0,1.0,-1.2988482843820985,-0.6158291156896346,0.0
2019-04-02,-0.0,-1.0749373533272342,-0.0,1.0,-1.3009426832663775,-0.6016864882065152,0.0
2019-04-03,-0.0,-1.0802134777760075,-0.0,1.0,-1.2809463119324518,-0.6215947108491316,0.0
2019-04-04,-0.0,-1.082936205998959,-0.0,1.0,-1.2601017179928717,-0.661567418205118,0.0
2019-04-05,-0.0,-1.0751786144336517,-0.0,1.0,-1.2615396965561532,-0.677089186802601,0.0
2019-04-08,-0.0,-1.0583553315734742,-0.0,1.0,-1.2594992400607952,-0.6818254539636829,0.0
2019-04-09,-0.0,-1.054630112792518,-0.0,1.0,-1.2830249267450728,-0.6763135712278731,0.0
2019-04-10,-0.0,-1.039079722634174,-0.0,1.0,-1.288268066856387,-0.6808288909375126,0.0
2019-04-11,-0.0,-1.0323706377858002,-0.0,1.0,-1.3057761732851985,-0.673084636983554,0.0
2019-04-12,-0.0,-1.0336033362739594,-0.0,1.0,-1.3032320153981876,-0.673109311091507,0.0
2019-04-15,-0.0,-1.0348869886386447,-0.0,1.0,-1.3037456341081535,-0.6759805692721507,0.0
2019-04-16,-0.0,-1.0353264160846218,-0.0,1.0,-1.307238887318826,-0.6947393919819129,0.0
2019-04-17,-0.0,-1.0005249131874345,-0.0,1.0,-1.3567794557054025,-0.6804893806024389,0.0
2019-04-18,-0.0,-1.0043529079843618,-0.0,1.0,-1.3368264076417717,-0.6892910402643989,0.0
2019-04-22,-0.0,-1.0080456052397508,-0.0,1.0,-1.3397347780383277,-0.6952373251394841,0.0
2019-04-23,-0.0,-1.000161563938929,-0.0,1.0,-1.339041925842152,-0.6998949834396962,0.0
2019-04-24,-0.0,-0.9943149745988227,-0.0,1.0,-1.3324328683170712,-0.7051850657205064,0.0
2019-04-25,-0.0,-1.0029876054745852,-0.0,1.0,-1.338406879567201,-0.6959505833905285,0.0
2019-04-26,-0.0,-0.991310322528494,-0.0,1.0,-1.3435049713038558,-0.7068951580308787,0.0
2019-04-29,-0.0,-0.995673271330368,-0.0,1.0,-1.345733926405176,-0.7022644561261625,0.0
2019-04-30,-0.0,-0.9665236739766667,-0.0,1.0,-1.3301928396744576,-0.7124243274666239,0.0
2019-05-01,-0.0,-0.9770276229803952,-0.0,1.0,-1.3228962033436233,-0.7092170147937297,0.0
2019-05-02,-0.0,-0.97042106948447,-0.0,1.0,-1.3221261607428754,-0.710014409221902,0.0
2019-05-03,-0.0,-0.9631053959860594,-0.0,1.0,-1.3290069302567802,-0.7137763890558027,0.0
2019-05-06,-0.0,-0.949204063674906,-0.0,1.0,-1.3340132789376848,-0.7164626829853612,0.0
2019-05-07,-0.0,-0.9311049657328363,-0.0,1.0,-1.3456775279547915,-0.7310729028896636,0.0
2019-05-08,-0.0,-0.9124690668156782,-0.0,1.0,-1.3219046858785024,-0.757004869481919,0.0
2019-05-09,-0.0,-0.9105639142754519,-0.0,1.0,-1.3263359540248234,-0.7540008779981641,0.0
2019-05-10,-0.0,-0.9124765740260775,-0.0,1.0,-1.3222217791777982,-0.7527413373738985,0.0
2019-05-13,-0.0,-0.9182696177062375,-0.0,1.0,-1.3272837022132797,-0.7785915492957747,0.0
2019-05-14,-0.0,-0.8582799379153898,-0.0,1.0,-1.3389978907151672,-0.7824650774067736,0.0
2019-05-15,-0.0,-0.8671454219030521,-0.0,1.0,-1.3468980650309197,-0.7755834829443448,0.0
2019-05-16,-0.0,-0.8721678321678323,-0.0,1.0,-1.3424575424575427,-0.7813786213786215,0.0
2019-05-17,-0.0,-0.8652661064425771,-0.0,1.0,-1.3301320528211282,-0.806202480992397,0.0
2019-05-20,-0.0,-0.8509642314155397,-0.0,1.0,-1.3388813315195647,-0.8110746579179003,0.0
2019-05-21,-0.0,-0.8503757595139111,-0.0,1.0,-1.3369043811960346,-0.8102014710585226,0.0
2019-05-22,-0.0,-0.8391510751186819,-0.0,1.0,-1.343280009574341,-0.8068775681174453,0.0
2019-05-23,-0.0,-0.8404591449026118,-0.0,1.0,-1.335079790425149,-0.8239811222653283,0.0
2019-05-24,-0.0,-0.7928337722448328,-0.0,1.0,-1.3499321682228074,-0.8473785013167345,0.0
2019-05-28,-0.0,-0.7898775445292621,-0.0,1.0,-1.3379055343511448,-0.8480041348600509,0.0
2019-05-29,-0.0,-0.7920513531719302,-0.0,1.0,-1.3385901652335856,-0.8317945873122796,0.0
2019-05-30,-0.0,-0.7875653827864956,-0.0,1.0,-1.3366619115549216,-0.8384054525281345,0.0
2019-05-31,-0.0,-0.7835194424645601,-0.0,1.0,-1.3334521263958186,-0.8427971806446504,0.0
2019-06-03,-0.0,-0.7850150007895154,-0.0,1.0,-1.3366887730933208,-0.825911890099479,0.0
2019-06-04,-0.0,-0.7825863770977296,-0.0,1.0,-1.3338598223099705,-0.8322211253701877,0.0
2019-06-05,-0.0,-0.7689123218121461,-0.0,1.0,-1.351611013473931,-0.7849638742433118,0.0
2019-06-06,-0.0,-0.7877437761363192,-0.0,1.0,-1.3112518075585258,-0.8092390667135655,0.0
2019-06-07,-0.0,-0.7910050840829097,-0.0,1.0,-1.3087211576065703,-0.811106765741103,0.0
2019-06-10,-0.0,-0.7810694769711164,-0.0,1.0,-1.3154957064793131,-0.8066354410616706,0.0
2019-06-11,-0.0,-0.7890704401532328,-0.0,1.0,-1.3182706590571496,-0.8016574153701822,0.0
2019-06-12,-0.0,-0.7978086480140872,-0.0,1.0,-1.3212287223635297,-0.794130307180591,0.0
2019-06-13,-0.0,-0.812265037593985,-0.0,1.0,-1.3195097117794488,-0.7842653508771931,0.0
2019-06-14,-0.0,-0.8122357914513857,-0.0,1.0,-1.315680288085173,-0.7862846406763739,0.0
2019-06-17,-0.0,-0.8122876225442331,-0.0,1.0,-1.3002773112525876,-0.7932273561691989,0.0
2019-06-18,-0.0,-0.7678521866698387,-0.0,1.0,-1.3494310296974743,-0.847706276515602,0.0
2019-06-19,-0.0,-0.7525610093738876,-0.0,1.0,-1.3609935529802635,-0.841672269904679,0.0
2019-06-20,-0.0,-0.7555520367364712,-0.0,1.0,-1.360080756897985,-0.843078262934959,0.0
2019-06-21,-0.0,-0.7648525628339601,-0.0,1.0,-1.347199683356422,-0.8459924797150209,0.0
2019-06-24,-0.0,-0.7724586760360935,-0.0,1.0,-1.3420506268466021,-0.878144214645053,0.0
2019-06-25,-0.0,-0.7734350047908017,-0.0,1.0,-1.3411050782497604,-0.8777547109549665,0.0
2019-06-26,-0.0,-0.7650334521854092,-0.0,1.0,-1.3452586034213372,-0.8959576940026441,0.0
2019-06-27,-0.0,-0.7706750291480722,-0.006513086479314919,1.0,-1.3718087886463233,-0.8714268483898202,0.0
2019-06-28,-0.0,-0.7982420772518345,-0.001048302556245464,1.0,-1.359325860817676,-0.8733166680106443,0.0
2019-07-01,-0.0,-0.8180108735641582,-0.0,1.0,-1.3551485917508075,-0.9146466091648613,0.0
2019-07-02,-0.0,-0.8068172450746023,-0.0,1.0,-1.3921770670183826,-0.9226362212513395,0.0
2019-07-03,-0.0,-0.804287889387268,-0.0,1.0,-1.3931525451627504,-0.9176165589893419,0.0
2019-07-05,-0.0,-0.763674355717622,-0.010734625312410373,1.0,-1.3968123898881468,-0.9259638628262383,0.0
2019-07-08,-0.0,-0.7697368421052632,-0.0017162471395881008,1.0,-1.386482510624387,-0.9284079764628964,0.0
2019-07-09,-0.0,-0.7562313264846724,-0.004502107805017804,1.0,-1.3916424507837761,-0.9404084639626735,0.0
2019-07-10,-0.0,-0.7676263700310814,-0.0076476361851791266,1.0,-1.3793145754948473,-0.9350564371012597,0.0
2019-07-11,-0.0,-0.7595454173820619,-0.023260567410677783,1.0,-1.379772708691031,-0.9253944894121494,0.0
2019-07-12,-0.0,-0.7651843374478868,-0.022561922668192593,1.0,-1.3769721245810513,-0.9225864464971798,0.0
2019-07-15,-0.0,-0.795209825997953,-0.05453428863868987,1.0,-1.3748618219037871,-0.8695598771750256,0.0
2019-07-16,-0.0,-0.7909873002867677,-0.07537894305612454,1.0,-1.3717328963539532,-0.8585825481360098,0.0
2019-07-17,-0.0,-0.8021802385148149,-0.07024302282693332,1.0,-1.3702717101758124,-0.8555387074300234,0.0
2019-07-18,-0.0,-0.8034632389061732,-0.07450466677583102,1.0,-1.3675700016374652,-0.8481660389716719,0.0
2019-07-19,-0.0,-0.8057580473421246,-0.0720779752641494,1.0,-1.3744778442132852,-0.8429846834302563,0.0
2019-07-22,-0.0,-0.7908882333661095,-0.06157817109144543,1.0,-1.377212389380531,-0.8673385775155686,0.0
2019-07-23,-0.0,-0.7967233258242883,-0.06180626663936104,1.0,-1.3737456481671102,-0.863567479008806,0.0
2019-07-24,-0.0,-0.7971767594108019,-0.07319967266775777,1.0,-1.367962356792144,-0.8533142389525369,0.0
2019-07-25,-0.0,-0.7977256923139854,-0.07068351945023929,1.0,-1.3707203337832863,-0.8513519041191149,0.0
2019-07-26,-0.0,-0.8019688269073011,-0.06251025430680886,1.0,-1.3801476620180477,-0.8571369975389663,0.0
2019-07-29,-0.0,-0.7880292090580899,-0.06087955365933705,1.0,-1.3841073186741057,-0.869379717755169,0.0
2019-07-30,-0.0,-0.7866639310627821,-0.0650800164136233,1.0,-1.3788264259335248,-0.8728764874846122,0.0
2019-07-31,-0.0,-0.8372963633371729,-0.06055619549119632,1.0,-1.3625555372716802,-0.853505018923811,0.0
2019-08-01,-0.0,-0.8519187358916479,-0.0464190437102401,1.0,-1.3644572132156783,-0.8414529037553868,0.0
2019-08-02,-0.0,-0.8363955577331373,-0.059039686428221466,1.0,-1.3379879144210354,-0.8495018781642986,0.0
2019-08-05,-0.0,-0.8314831442331239,-0.05117949555138357,1.0,-1.351073381764754,-0.8475634642070036,0.0
2019-08-06,-0.0,-0.8320285840459272,-0.046368782367818856,1.0,-1.3000521899714963,-0.8361234895017865,0.0
2019-08-07,-0.0,-0.8328258953609485,-0.022313917154074193,1.0,-1.297412066340838,-0.8535373768127553,0.0
2019-08-08,-0.0,-0.8270863366971007,-0.01533717763895563,1.0,-1.3010571840461318,-0.8610043248438252,0.0
2019-08-09,-0.0,-0.8138172835571138,-0.006653651539901989,1.0,-1.2875014940834297,-0.876250049802781,0.0
2019-08-12,-0.0,-0.8118611033769539,-0.0037786881985601207,1.0,-1.2921522612465692,-0.8698142476432918,0.0
2019-08-13,-0.0,-0.814498510427011,-0.0,1.0,-1.2945382323733865,-0.8631578947368421,0.0
2019-08-14,-0.0,-0.8227597928771888,-0.0,1.0,-1.2805249219336734,-0.8494802166093521,0.0
2019-08-15,-0.0,-0.8473731354909062,-0.007321727616154535,1.0,-1.2517038594851424,-0.7881761888071036,0.0
2019-08-16,-0.0,-0.843899777890348,-0.012274480769980126,1.0,-1.2571406304796788,-0.7833846393640649,0.0
2019-08-19,-0.0,-0.8205366837288662,-0.013882425934543198,1.0,-1.2660539785946952,-0.7772995191561967,0.0
2019-08-20,-0.0,-0.8228270140342716,-0.007637435062417616,1.0,-1.2715360161277816,-0.7749088935411336,0.0
2019-08-21,-0.0,-0.8244670561380432,-0.040275467172205676,1.0,-1.2497001586257594,-0.7544395867992418,0.0
2019-08-22,-0.0,-0.8257710442915667,-0.03922856922006647,1.0,-1.250405812785035,-0.7494782407049547,0.0
2019-08-23,-0.0,-0.8214271930840183,-0.04422832001852495,1.0,-1.2454170043610822,-0.7483308247462467,0.0
2019-08-26,-0.0,-0.8046341184105051,-0.04324922701072642,1.0,-1.2386151086002215,-0.7307706989349926,0.0
2019-08-27,-0.0,-0.8015246807699636,-0.04192872117400419,1.0,-1.235105774728416,-0.7331808652563369,0.0
2019-08-28,-0.0,-0.7728206298493839,-0.06363152289669861,1.0,-1.2419747451696335,-0.7250114103149248,0.0
2019-08-29,-0.0,-0.7751719943745486,-0.06381846516401231,1.0,-1.2402599870766657,-0.7217302063932495,0.0
2019-08-30,-0.0,-0.7699343428593115,-0.06311434969069034,1.0,-1.244829025769479,-0.717294773995218,0.0
2019-09-03,-0.0,-0.7541964621753858,-0.038878434324426045,1.0,-1.2436582611968385,-0.7268724124952954,0.0
2019-09-04,-0.0,-0.7280843850065926,-0.040233565643247315,1.0,-1.254548879261631,-0.7443209644000753,0.0
2019-09-05,-0.0,-0.7360510990043209,-0.029194063498027428,1.0,-1.264287056171332,-0.7277475108021793,0.0
2019-09-06,-0.0,-0.7279000862618611,-0.043243445973821404,1.0,-1.282076285489255,-0.6972958781832502,0.0
2019-09-09,-0.0,-0.7367769525095657,-0.04463950784004802,1.0,-1.281153875009378,-0.6886488108635307,0.0
2019-09-10,-0.0,-0.7328956203834962,-0.03376109826158323,1.0,-1.2851227337163322,-0.678765947922107,0.0
