Date,IWF,IWM,MTUM,SNDX,SPY,VLUE,VXX
2018-10-16,-1.8917449332674243,-3.55548690064261,-0.4851705388037568,1.0,-2.7529658922392484,-2.6726396440929308,0.0
2018-10-17,-1.803511705685619,-3.388557095078834,-0.4108934543717152,1.0,-2.6943382704252268,-2.6472766364070712,0.0
2018-10-18,-1.8069817658349325,-3.396113243761996,-0.4155470249520153,1.0,-2.715690978886756,-2.661828214971209,0.0
2018-10-19,-1.7712581991651761,-3.371258199165176,-0.36839594514013124,1.0,-2.7389385807990463,-2.676326774001193,0.0
2018-10-22,-1.779541656719981,-3.354738601098114,-0.3491286703270471,1.0,-2.7584148961566006,-2.6941990928622586,0.0
2018-10-23,-1.784299603889089,-3.3794262393470174,-0.3344136358180291,1.0,-2.7864602088584807,-2.7186412195414715,0.0
2018-10-24,-1.7810516229488562,-3.372739250209606,-0.31776260630015574,1.0,-2.7865612648221347,-2.7193675889328066,0.0
2018-10-25,-1.6199775533108867,-3.1295173961840628,-0.2510662177328844,1.0,-2.6920314253647586,-2.530639730639731,0.0
2018-10-26,-1.5719814241486065,-3.0863555948695263,-0.18841220698805836,1.0,-2.707098628925254,-2.503206545776205,0.0
2018-10-29,-1.5843259490148058,-3.112434598686408,-0.17544250250473117,1.0,-2.7373928531670937,-2.5226539018145386,0.0
2018-10-30,-1.5981903485254692,-3.1260053619302948,-0.1752680965147453,1.0,-2.748882931188561,-2.5224530831099194,0.0
2018-10-31,-1.5955428067078552,-3.05008826125331,-0.1724404236540159,1.0,-2.7248455428067078,-2.4897396293027363,0.0
2018-11-01,-1.5630298359572832,-3.088737201365188,-0.13519762193108004,1.0,-2.727623032037873,-2.4949906418584167,0.0
2018-11-02,-1.5700283162709652,-3.0020692659551296,-0.1165323458941407,1.0,-2.733173600522762,-2.468961010673056,0.0
2018-11-05,-1.5617695248498087,-3.052648825778263,-0.11370835608956854,1.0,-2.7451665756417256,-2.449699617695248,0.0
2018-11-06,-1.5930564711052515,-3.0921775433970553,-0.1001977587343441,1.0,-2.753790375741595,-2.447484069435289,0.0
2018-11-07,-1.5989416822842024,-3.1081468415830673,-0.08620879726601258,1.0,-2.770808069672583,-2.4600374820857676,0.0
2018-11-08,-1.5341020341564233,-3.1101925378005006,-0.015337756989013381,1.0,-2.746111171543566,-2.472098335690199,0.0
2018-11-09,-1.532005225342913,-3.1121271500108865,-0.017962116263879817,1.0,-2.750489875898106,-2.4735467015022863,0.0
2018-11-12,-1.5313889190068306,-3.062235715060176,-0.01138458202320286,1.0,-2.770681990675485,-2.46665943836062,0.0
2018-11-13,-1.4605433376455368,-3.062742561448901,-0.0,1.0,-2.789780077619664,-2.467442863303148,0.0
2018-11-14,-1.4598036041868998,-3.0672277975612388,-0.0,1.0,-2.793136937520233,-2.4707024927160894,0.0
2018-11-15,-1.4519987070358795,-3.0668031462126923,-0.0,1.0,-2.792802499730632,-2.4630966490679884,0.0
2018-11-16,-1.4376743188157048,-3.0355074018450976,-0.0,1.0,-2.7837373954087106,-2.470392619609526,0.0
2018-11-19,-1.44026169026169,-3.033891033891034,-0.0,1.0,-2.7817460317460316,-2.469219219219219,0.0
2018-11-20,-1.329413011231193,-2.99470226742954,-0.0,1.0,-2.7725153634244544,-2.498940453485908,0.0
2018-11-21,-1.3544196852888373,-2.9936635336360755,-0.0,1.0,-2.7835040658992507,-2.4292955961558773,0.0
2018-11-23,-1.3510436432637571,-2.9813409234661608,-0.0,1.0,-2.783575795909762,-2.425996204933586,0.0
2018-11-26,-1.3485359174215295,-2.9867284600800503,-0.0,1.0,-2.777649041499895,-2.4200547714345904,0.0
2018-11-27,-1.3153228330030249,-2.9768436424324607,-0.0,1.0,-2.748513612183165,-2.390111609471159,0.0
2018-11-28,-1.3137152414802427,-3.000627221409158,-0.0,1.0,-2.7475433828141336,-2.3916997700188167,0.0
2018-11-29,-1.2151508930404433,-2.9459043317593925,-0.0,1.0,-2.718127694518579,-2.3857524122356804,0.0
2018-11-30,-1.2147768086198052,-2.9460236018471013,-0.0,1.0,-2.718932786044125,-2.3819394561313496,0.0
2018-12-03,-1.2090592334494774,-2.9445583111293296,-0.0,1.0,-2.7158229145316666,-2.3783562205369955,0.0
2018-12-04,-1.1886215334420882,-2.9402528548123983,-0.0,1.0,-2.702079934747145,-2.364804241435563,0.0
2018-12-06,-1.132580550958824,-2.727343521853402,-0.0,1.0,-2.6384697751387134,-2.235860994840845,0.0
2018-12-07,-1.1260111100282624,-2.7325796705974073,-0.0,1.0,-2.643796900886853,-2.243251145112562,0.0
2018-12-10,-1.0449743142386354,-2.768052728506349,-0.0,1.0,-2.6660851022584087,-2.2136279926335174,0.0
2018-12-11,-1.0554585999612178,-2.764979639325189,-0.0,1.0,-2.669381423308125,-2.2057397711847977,0.0
2018-12-12,-1.0541327124563447,-2.767171129220023,-0.0,1.0,-2.6703531237873497,-2.209545983701979,0.0
2018-12-13,-1.051408655242521,-2.757575757575758,-0.0,1.0,-2.6696679252589792,-2.202826991964372,0.0
2018-12-14,-1.0619374818542533,-2.7287331849414493,-0.0,1.0,-2.683828510597116,-2.203135585018871,0.0
2018-12-17,-1.011605415860735,-2.7399419729206964,-0.0,1.0,-2.6606382978723406,-2.2589941972920697,0.0
2018-12-18,-0.971332694151486,-2.704985618408437,-0.0,1.0,-2.64928092042186,-2.2621284755512945,0.0
2018-12-19,-0.9642000191957001,-2.710432863038679,-0.0,1.0,-2.6562050100777426,-2.2670121892696034,0.0
2018-12-20,-0.954,-2.6824761904761907,-0.0,1.0,-2.642095238095238,-2.2452380952380953,0.0
2018-12-21,-0.9432077625570776,-2.698630136986301,-0.0,1.0,-2.6646689497716896,-2.2064307458143073,0.0
2018-12-24,-0.9101621417797888,-2.668080693815988,-0.0,1.0,-2.6469645550527905,-2.2015460030165914,0.0
2018-12-26,-0.9053586458430749,-2.69961657158889,-0.0,1.0,-2.585055643879173,-2.1618816047881793,0.0
2018-12-27,-0.7348336594911937,-2.588240526596691,-0.0,1.0,-2.407045009784736,-2.165095178793809,0.0
2018-12-28,-0.7308819610977885,-2.589128697042366,-0.0,1.0,-2.4024336086686207,-2.1593391953104186,0.0
2018-12-31,-0.7269330011566865,-2.6015659756206064,-0.0,1.0,-2.406619806032565,-2.162469970637957,0.0
2019-01-02,-0.7250760694469303,-2.6198317522820833,-0.0,1.0,-2.4283157329514946,-2.17612314301056,0.0
2019-01-03,-0.7392237524593096,-2.613396530137721,-0.0,1.0,-2.4359685208370596,-2.154355213736362,0.0
2019-01-04,-0.6609959241538189,-2.6300726563884456,-0.0,1.0,-2.404837852206273,-2.164540138224349,0.0
2019-01-07,-0.6263745704467354,-2.5392611683848796,-0.0,1.0,-2.3411512027491406,-2.0842783505154636,0.0
2019-01-08,-0.6172925158269014,-2.5838175353395196,-0.0,1.0,-2.359032174139277,-2.1121325123579915,0.0
2019-01-09,-0.6101548308969813,-2.5605051466136146,-0.0,1.0,-2.357495026381801,-2.1217022748897154,0.0
2019-01-10,-0.6146257031588057,-2.553093898745132,-0.0,1.0,-2.366421462570316,-2.1201211596711382,0.0
2019-01-11,-0.6172422747338354,-2.548948325110361,-0.0,1.0,-2.366744568510344,-2.1228252401973515,0.0
2019-01-14,-0.5921821830555798,-2.5618183404589474,-0.0,1.0,-2.390978099642265,-2.1802635023121892,0.0
2019-01-15,-0.5976961340431102,-2.5543241120516624,-0.0,1.0,-2.388951915524915,-2.18579282659918,0.0
2019-01-16,-0.5761352741218514,-2.553124727621372,-0.0,1.0,-2.3787152444870565,-2.2081408524361548,0.0
2019-01-17,-0.5881279332522162,-2.5311142012862855,-0.0,1.0,-2.3691117677733358,-2.2027637754215195,0.0
2019-01-18,-0.5908326696752499,-2.537209096540129,-0.0,1.0,-2.419962835147332,-2.300681355632245,0.0
2019-01-22,-0.10999441652707985,-2.8392890377815,-0.0,1.0,-2.876977479992555,-2.479527265959427,0.0
2019-01-23,-0.10287528005974607,-2.7784727408513814,-0.0,1.0,-2.9057132188200145,-2.548356982823002,0.0
2019-01-24,-0.10280548047348309,-2.7841364526050887,-0.0,1.0,-2.8858234691024327,-2.5476745269829437,0.0
2019-01-25,-0.0,-2.7771995759853523,-0.0,1.0,-3.1551508143008573,-2.704346150139732,0.0
2019-01-28,-0.012446555819477435,-2.684845605700713,-0.0,1.0,-3.158479809976247,-2.64541567695962,0.0
2019-01-29,-0.015645869108948673,-2.661610379698531,-0.0,1.0,-3.1861286014119443,-2.6767792406029383,0.0
2019-01-30,-0.0062082139446036294,-2.66189111747851,-0.0,1.0,-3.1922636103151865,-2.6907354345749765,0.0
2019-01-31,-0.0,-2.6940748540250787,-0.0,1.0,-3.1500909351967072,-2.7279601799559687,0.0
2019-02-01,-0.0,-2.6951769105379233,-0.0,1.0,-3.1615687026560555,-2.7319973151788286,0.0
2019-02-04,-0.0,-2.7001434720229556,-0.0,1.0,-3.1448110951697754,-2.719846963175514,0.0
2019-02-05,-0.0,-2.6785816962146622,-0.0,1.0,-3.1427886919022523,-2.7617632965979877,0.0
2019-02-06,-0.0,-2.6627515163184747,-0.0,1.0,-3.181573120246462,-2.783094252430923,0.0
2019-02-07,-0.0,-2.651956060898054,-0.0,1.0,-3.17874349585662,-2.8049720562728853,0.0
2019-02-08,-0.0,-2.6410132922365634,-0.0,1.0,-3.1975534579079175,-2.793392409940281,0.0
2019-02-11,-0.0,-2.606010823347507,-0.0,1.0,-3.209412446849633,-2.8482798608426747,0.0
2019-02-12,-0.0,-2.6133667663226925,-0.0,1.0,-3.208988330600829,-2.821776449030765,0.0
2019-02-13,-0.0,-2.6509743391857996,-0.0,1.0,-3.196218406328381,-2.7997298861663125,0.0
2019-02-14,-0.0,-2.5514458641560185,-0.0,1.0,-3.2406571236430013,-2.814967816312806,0.0
2019-02-15,-0.0,-2.568817928248533,-0.0,1.0,-3.2362219871116666,-2.8130229874002115,0.0
2019-02-19,-0.0,-2.537369279478077,-0.0,1.0,-3.251271227093927,-2.805526240046052,0.0
2019-02-20,-0.0,-2.566637922774744,-0.0,1.0,-3.2297595094375775,-2.7848998754431347,0.0
2019-02-21,-0.0,-2.5705786392860572,-0.0,1.0,-3.2381729200652534,-2.7872565012954613,0.0
2019-02-22,-0.0,-2.576723641252161,-0.0,1.0,-3.2455348569233724,-2.78019973113117,0.0
2019-02-25,-0.0,-2.559934634240123,-0.0,1.0,-3.2632894357396904,-2.789387676631741,0.0
2019-02-26,-0.0,-2.558470260401653,-0.0,1.0,-3.2655904679542616,-2.7849524358604785,0.0
2019-02-27,-0.0,-2.53534968037401,-0.0,1.0,-3.2669592596126322,-2.7387653849823494,0.0
2019-02-28,-0.0,-2.214515310438166,-0.0,1.0,-2.893165285061749,-2.3511250211470136,0.0
2019-03-01,-0.0,-2.189952112912711,-0.0,1.0,-2.89103587330925,-2.3203394102327146,0.0
2019-03-04,-0.0,-2.1460199004975125,-0.0,1.0,-2.8756218905472637,-2.2702321724709784,0.0
2019-03-05,-0.0,-2.1138760016870517,-0.0,1.0,-3.006495149725854,-2.314888232813159,0.0
2019-03-06,-0.0,-2.109564777327935,-0.0,1.0,-3.013832658569501,-2.311234817813765,0.0
2019-03-07,-0.0,-2.080141426045963,-0.0,1.0,-3.0252546510649045,-2.3128209445239496,0.0
2019-03-08,-0.0,-2.038912804929518,-0.0,1.0,-3.0971553979910524,-2.3049717227990207,0.0
2019-03-11,-0.0,-2.0697511391517702,-0.0,1.0,-3.2316859446196986,-2.461356466876971,0.0
2019-03-12,-0.0,-2.0027777777777778,-0.0,1.0,-3.339695340501792,-2.618100358422939,0.0
2019-03-13,-0.0,-2.035186360750884,-0.0,1.0,-3.3885916387049964,-2.6448716786070556,0.0
2019-03-14,-0.0,-2.0620670798395917,-0.0,1.0,-3.3917243893547213,-2.6604083120670796,0.0
2019-03-15,-0.0,-2.056766160043948,-0.0,1.0,-3.4085332356711224,-2.690532869437832,0.0
2019-03-18,-0.0,-2.109245248200775,-0.0,1.0,-3.4135449344897584,-2.704096696807529,0.0
2019-03-19,-0.0,-2.118230712166172,-0.0,1.0,-3.4211795252225516,-2.7335867952522253,0.0
2019-03-20,-0.0,-2.1311094592083255,-0.0,1.0,-3.4137706745958,-2.7471659542835907,0.0
2019-03-21,-0.0,-2.11663776581181,-0.0,1.0,-3.393264579720727,-2.6166833987405314,0.0
2019-03-22,-0.0,-2.1052631578947367,-0.0,1.0,-3.451845760233918,-2.5803179824561404,0.0
2019-03-25,-0.0,-1.8955721886554242,-0.0,1.0,-3.5307962846063665,-2.5915772387050233,0.0
2019-03-26,-0.0,-1.947933733843073,-0.0,1.0,-3.539686874203532,-2.6149645002730746,0.0
2019-03-27,-0.0,-1.9247292087387553,-0.0,1.0,-3.6087754727372867,-2.6458601064806317,0.0
2019-03-28,-0.0,-2.0060705338215454,-0.0,1.0,-3.773077664289844,-2.8565234149161687,0.0
2019-03-29,-0.0,-1.995096153846154,-0.0,1.0,-3.7618269230769235,-2.8585576923076923,0.0
2019-04-01,-0.0,-2.009435760579489,-0.0,1.0,-3.708444529165078,-2.8131910026686997,0.0
2019-04-02,-0.0,-2.076328502415459,-0.017004830917874397,1.0,-3.813913043478261,-2.754685990338164,0.0
2019-04-03,-0.0,-2.0843443657187226,-0.010094147335727457,1.0,-3.858973114626808,-2.7524022129476853,0.0
2019-04-04,-0.0,-2.0874088478366555,-0.0016528925619834713,1.0,-3.862907146329606,-2.7709285367039382,0.0
2019-04-05,-0.0,-2.064255070202808,-0.0,1.0,-3.874902496099844,-2.811232449297972,0.0
2019-04-08,-0.0,-2.0567982882707647,-0.0,1.0,-3.8591713674382415,-2.809764637230111,0.0
2019-04-09,-0.0,-2.0401602501465703,-0.0,1.0,-3.9284737150674225,-2.8028141489153797,0.0
2019-04-10,-0.0,-2.0060505513808917,-0.023421489216356003,1.0,-3.9492534400312285,-2.780228359519859,0.0
2019-04-11,-0.0,-2.0380033474451116,-0.021364576154376293,1.0,-3.9920252042926063,-2.794132125627646,0.0
2019-04-12,-0.0,-2.043293045373489,-0.0,1.0,-4.032791757479691,-2.8307905686546464,0.0
2019-04-15,-0.0,-2.069611378205128,-0.006310096153846154,1.0,-4.047976762820513,-2.8921274038461537,0.0
2019-04-16,-0.0,-2.0593762495002,-0.0,1.0,-4.043982407037185,-2.892642942822871,0.0
2019-04-17,-0.0,-2.030815407703852,-0.007103551775887945,1.0,-4.065432716358179,-2.9016508254127062,0.0
2019-04-18,-0.0,-2.017519271198318,-0.0,1.0,-4.067274001401541,-2.9262188407247973,0.0
2019-04-22,-0.0,-2.0193736197550693,-0.0,1.0,-4.07889981931339,-2.93987151174463,0.0
2019-04-23,-0.0,-2.031127623255347,-0.0,1.0,-4.087659403554574,-2.922381765237474,0.0
2019-04-24,-0.0,-2.045226130653266,-0.0,1.0,-4.087537688442211,-2.9174874371859296,0.0
2019-04-25,-0.0,-2.0634636426937236,-0.0,1.0,-4.01750721177758,-2.8662090918133893,0.0
2019-04-26,-0.0,-1.978373112518266,-0.0,1.0,-3.9545056015586946,-2.808962493911349,0.0
2019-04-29,-0.0,-1.9766173031956353,-0.0,1.0,-3.956936866718628,-2.8092361652377242,0.0
2019-04-30,-0.0,-1.995845009179631,-0.0,1.0,-3.916417045125133,-2.7506039230843564,0.0
2019-05-01,-0.0,-1.9818234554771343,-0.0058010248477230976,1.0,-3.932901479261336,-2.74784878661897,0.0
2019-05-02,-0.0,-1.9908292306207163,-0.0,1.0,-3.879042378607974,-2.7834733082343854,0.0
2019-05-03,-0.0,-1.921784213819612,-0.0,1.0,-3.5617234289800663,-2.455439349244659,0.0
2019-05-06,-0.0,-1.8506187127214457,-0.0,1.0,-3.5680583993590314,-2.4836642036855694,0.0
2019-05-07,-0.0,-1.8742744887936422,-0.0,1.0,-3.566657737297973,-2.488347173854808,0.0
2019-05-08,-0.0,-1.8692976104272268,-0.0,1.0,-3.5807385952208546,-2.601375814627082,0.0
2019-05-09,-0.0,-1.8644466564111846,-0.0,1.0,-3.5875486381322954,-2.5969595511718397,0.0
2019-05-10,-0.0,-1.8586278586278584,-0.0,1.0,-3.589713459278676,-2.590798156015547,0.0
2019-05-13,-0.0,-1.8616261192005064,-0.0,1.0,-3.5827982273672787,-2.5995297096861716,0.0
2019-05-14,-0.0,-1.6770202919188322,-0.16091135635457457,1.0,-3.5160199359202564,-2.5460128159487363,0.0
2019-05-15,-0.0,-1.6951923931396073,-0.17017684173109393,1.0,-3.5228827868124055,-2.498178263574158,0.0
2019-05-16,-0.0,-1.7029553142246752,-0.18194765889264733,1.0,-3.5090795798468934,-2.507566316539078,0.0
2019-05-17,-0.0,-1.6795146324054246,-0.20208779443254818,1.0,-3.479300499643112,-2.5613847251962882,0.0
2019-05-20,-0.0,-1.6323427781617137,-0.25008638562543195,1.0,-3.3071872840359364,-2.4489460953697306,0.0
2019-05-21,-0.0,-1.6372261514576505,-0.25625323443160253,1.0,-3.290063826116957,-2.441607728135242,0.0
2019-05-22,-0.0,-1.6119107127467036,-0.2830302507972076,1.0,-3.291390157717832,-2.4321296216495734,0.0
2019-05-23,-0.0,-1.5976922414535435,-0.3165418065960562,1.0,-3.3011280461551706,-2.395763368638595,0.0
2019-05-24,-0.0,-1.5157740909481645,-0.3727327430585404,1.0,-3.2910685119917478,-2.4166595031376255,0.0
2019-05-28,-0.0,-1.517110920034394,-0.3688736027515047,1.0,-3.294153052450559,-2.4184006878761823,0.0
2019-05-29,-0.0,-1.518797636379207,-0.36678941508949214,1.0,-3.2874882247152524,-2.3906825383231998,0.0
2019-05-30,-0.0,-1.5067461012791308,-0.37208691081128437,1.0,-3.3820746451725947,-2.5002628351147713,0.0
2019-05-31,-0.0,-1.5195545422658716,-0.35987372851631005,1.0,-3.3808312872676254,-2.508593475973343,0.0
2019-06-03,-0.0,-1.510691933240612,-0.3838664812239221,1.0,-3.3563977746870655,-2.4416724617524337,0.0
2019-06-04,-0.0,-1.5195763521138987,-0.3915270422779755,1.0,-3.3497699453077523,-2.420435801718899,0.0
2019-06-05,-0.0,-1.4809369122926996,-0.44588818601470337,1.0,-3.346725936057446,-2.2750042742349117,0.0
2019-06-06,-0.0,-1.5338127033042288,-0.39068652627974665,1.0,-3.3130457113507963,-2.3227187125492215,0.0
2019-06-07,-0.0,-1.5706582213472566,-0.3898827355987332,1.0,-3.2846015578190535,-2.31430283317641,0.0
2019-06-10,-0.0,-1.5705133680703853,-0.37191423934398227,1.0,-3.282138891261639,-2.317331511061758,0.0
2019-06-11,-0.0,-1.5706064250128846,-0.4179694210616733,1.0,-3.281566741109775,-2.319532726335681,0.0
2019-06-12,-0.0,-1.5795229484198745,-0.4285714285714286,1.0,-3.2901920261775595,-2.312752949280978,0.0
2019-06-13,-0.0,-1.6069424056644503,-0.4628270442966929,1.0,-3.280286676452811,-2.284690441239962,0.0
2019-06-14,-0.0,-1.5698338525441329,-0.5186915887850467,1.0,-3.3168916580131533,-2.248009691934926,0.0
2019-06-17,-0.0,-1.554440020772027,-0.5210316773411805,1.0,-3.3314003808204946,-2.2481391725809243,0.0
2019-06-18,-0.0,-1.6493322720438666,-0.5055275493057398,1.0,-3.423896701158574,-2.2653223666755107,0.0
2019-06-19,-0.0,-1.622609921578994,-0.5322935941492642,1.0,-3.414485857784827,-2.2419596440214997,0.0
2019-06-20,-0.0,-1.6429012073675862,-0.5111483211421521,1.0,-3.41411826914603,-2.2447342910020267,0.0
2019-06-21,-0.0,-1.6693819727288828,-0.5033646183814414,1.0,-3.407561537099345,-2.273950770320524,0.0
2019-06-24,-0.0,-1.6229667609618106,-0.5129950495049505,1.0,-3.3763260254596887,-2.327793493635078,0.0
2019-06-25,-0.0,-1.6039070096349333,-0.5173693980376558,1.0,-3.3861044815698755,-2.332007425086184,0.0
2019-06-26,-0.0,-1.6003893460755685,-0.4885408370940625,1.0,-3.3542164410229183,-2.4055393328024066,0.0
2019-06-27,-0.0,-1.5861487984393012,-0.5110401702580474,1.0,-3.3576305755076703,-2.4128757648310724,0.0
2019-06-28,-0.0,-1.5857054181076529,-0.5069610712068813,1.0,-3.362773787354793,-2.4121663563004345,0.0
2019-07-01,-0.0,-1.5731610161989908,-0.5122598920067274,1.0,-3.3757634770292997,-2.390811719925644,0.0
2019-07-02,-0.0,-1.603674773655246,-0.49937866145925797,1.0,-3.366412213740458,-2.406710456240014,0.0
2019-07-03,-0.0,-1.6040447046301223,-0.5009756962923541,1.0,-3.358169238956892,-2.406776654248714,0.0
2019-07-05,-0.0,-1.5989721779195465,-0.4947722842459685,1.0,-3.3536239588871166,-2.413166755272018,0.0
2019-07-08,-0.0,-1.6113320958189694,-0.47741536285689035,1.0,-3.3351896048793424,-2.4154512507734465,0.0
2019-07-09,-0.0,-1.6010243730130695,-0.47589191098551753,1.0,-3.334422465559873,-2.4193747792299543,0.0
2019-07-10,-0.0,-1.5591274397244548,-0.47151814890046806,1.0,-3.3762253819659103,-2.4247107656981366,0.0
2019-07-11,-0.0,-1.5535793292628972,-0.49190337138306345,1.0,-3.38235554375719,-2.4208477125918058,0.0
2019-07-12,-0.0,-1.6022153300841824,-0.48081524147097915,1.0,-3.364997784669916,-2.4133805937084625,0.0
2019-07-15,-0.0,-1.6241801099095903,-0.5117886899485906,1.0,-3.3560538911540507,-2.371653962063464,0.0
2019-07-16,-0.0,-1.6245788260329845,-0.5273098067033162,1.0,-3.3517467636105693,-2.363184961872672,0.0
2019-07-17,-0.0,-1.6453101428698198,-0.5185908243854823,1.0,-3.3499866891472183,-2.3600141982429674,0.0
2019-07-18,-0.0,-1.6471527408195847,-0.5303352847259181,1.0,-3.3483235763704093,-2.3441546922121694,0.0
2019-07-19,-0.0,-1.656161971830986,-0.5544894366197183,1.0,-3.28512323943662,-2.3070422535211264,0.0
2019-07-22,-0.0,-1.6284456186701892,-0.5335094671950683,1.0,-3.290885072655218,-2.3539409951563193,0.0
2019-07-23,-0.0,-1.62917986624428,-0.5329989440337909,1.0,-3.28255895811334,-2.3548926434354103,0.0
2019-07-24,-0.0,-1.6298609889143059,-0.5637867323596691,1.0,-3.2731831778989973,-2.331339081471054,0.0
2019-07-25,-0.0,-1.5904154456128252,-0.5643854507843475,1.0,-3.226340286157559,-2.2380624030339598,0.0
2019-07-26,-0.0,-1.5939252739666925,-0.5552679264820088,1.0,-3.2395374924497364,-2.240227802226249,0.0
2019-07-29,-0.0,-1.5869058914862415,-0.5598205813853186,1.0,-3.232122832743897,-2.2471318899335806,0.0
2019-07-30,-0.0,-1.5823863636363638,-0.56258608815427,1.0,-3.2150482093663912,-2.2487947658402203,0.0
2019-07-31,-0.0,-1.6280172413793101,-0.5574137931034482,1.0,-3.20051724137931,-2.2348275862068965,0.0
2019-08-01,-0.0,-1.6869158878504673,-0.5407580477673936,1.0,-3.210539979231568,-2.215385946694358,0.0
2019-08-02,-0.0,-1.6566259845927467,-0.5827923483077989,1.0,-3.2011598718947463,-2.2151822037566,0.0
2019-08-05,-0.0,-1.65213261958211,-0.558193748920739,1.0,-3.2001381453980313,-2.223536522189604,0.0
2019-08-06,-0.0,-1.6399628566604763,-0.5472733412122236,1.0,-3.0470200911700154,-2.207496201249367,0.0
2019-08-07,-0.0,-1.65621321674794,-0.5173196569699008,1.0,-3.024634269379519,-2.2094333277282665,0.0
2019-08-08,-0.0,-1.6544749705039608,-0.5223327153210855,1.0,-3.0371650092701836,-2.213467048710602,0.0
2019-08-09,-0.0,-1.6233397376994403,-0.5007935844958651,1.0,-3.001253028151366,-2.228134658758667,0.0
2019-08-12,-0.0,-1.6103841986832237,-0.5369614134511209,1.0,-3.0025002083506958,-2.1840986748895745,0.0
2019-08-13,-0.0,-1.584896224056014,-0.535550554305243,1.0,-3.0150871051096106,-2.199883304159373,0.0
2019-08-14,-0.0,-1.588386775211829,-0.5251702940687821,1.0,-3.006313341086559,-2.1871573351054994,0.0
2019-08-15,-0.0,-1.6400680492546986,-0.5434219053791316,1.0,-2.8976830848995467,-2.0199287103046015,0.0
2019-08-16,-0.0,-1.6384047985733972,-0.5434060144281431,1.0,-2.892518440463646,-2.031369052443868,0.0
2019-08-19,-0.0,-1.5937247943216646,-0.5637199548314243,1.0,-2.9056299403129535,-2.002823035973544,0.0
2019-08-20,-0.0,-1.6019167270677297,-0.5971651767737778,1.0,-2.8837883546750422,-1.9706853507288395,0.0
2019-08-21,-0.0,-1.609671709044094,-0.6352590923720631,1.0,-2.8649018345671062,-1.936514322497586,0.0
2019-08-22,-0.0,-1.6132067883857477,-0.6420815571463042,1.0,-2.873240569452264,-1.914582160379635,0.0
2019-08-23,-0.0,-1.620170637475853,-0.6435930457179653,1.0,-2.87862202189311,-1.9066323245331616,0.0
2019-08-26,-0.0,-1.5814027041986243,-0.6450541630426188,1.0,-2.838301573495691,-1.8422550802561872,0.0
2019-08-27,-0.0,-1.573269048371799,-0.6294656971229846,1.0,-2.8325165981662983,-1.8686373695858363,0.0
2019-08-28,-0.0,-1.5384375972611268,-0.6372549019607844,1.0,-2.7711640211640214,-1.8340336134453783,0.0
2019-08-29,-0.0,-1.5060712886799843,-0.680611045828437,1.0,-2.825930278104191,-1.8213866039952995,0.0
2019-08-30,-0.0,-1.462758890191481,-0.7023837436498632,1.0,-2.852364204767487,-1.7979679562329034,0.0
2019-09-03,-0.0,-1.4782710645615131,-0.7257308113178053,1.0,-2.8332030639362205,-1.778958886978271,0.0
2019-09-04,-0.0,-1.4404724655819774,-0.7446026282853566,1.0,-2.837453066332916,-1.799749687108886,0.0
2019-09-05,-0.0,-1.4544462629569013,-0.7336139038266698,1.0,-2.8381264125944976,-1.7674382355233418,0.0
2019-09-06,-0.0,-1.4397763454220704,-0.7526597810048925,1.0,-2.8491884755766095,-1.724159353886775,0.0
