Date,IWF,IWM,MTUM,PVG,SPY,VLUE,VXX
2019-01-03,-0.0,-3.8199781791732335,-0.0,1.0,-3.688810764941205,-3.613892593041581,0.0
2019-01-04,-0.0,-3.9477658126005695,-0.0,1.0,-3.6916697611090483,-3.7383339522218098,0.0
2019-01-07,-0.0,-3.816103137922646,-0.0,1.0,-3.6819508635368523,-3.6644368766723425,0.0
2019-01-08,-0.0,-3.7720884761090065,-0.0,1.0,-3.763045337895637,-3.6852010265183917,0.0
2019-01-09,-0.0,-3.7046638400969107,-0.0,1.0,-3.730708661417323,-3.6784978800726833,0.0
2019-01-10,-0.0,-3.8809402146142054,-0.0,1.0,-4.000383239652529,-3.8933316300459886,0.0
2019-01-11,-0.0,-3.94716036368428,-0.0,1.0,-4.160627223613124,-4.069047305310318,0.0
2019-01-14,-0.0,-3.9998668619358275,-0.0,1.0,-4.2295300226334716,-4.084409532685395,0.0
2019-01-15,-0.0,-4.0372275619331255,-0.0,1.0,-4.308108839853797,-4.191958846622445,0.0
2019-01-16,-0.0,-4.067539909946787,-0.0,1.0,-4.295538272615636,-4.281348069313686,0.0
2019-01-17,-0.0,-4.0664019715224535,-0.0,1.0,-4.3214676889375685,-4.303258488499452,0.0
2019-01-18,-0.0,-4.16126740551293,-0.0,1.0,-4.49204319408923,-4.55512929809605,0.0
2019-01-22,-0.0,-4.2716067939275515,-0.0,1.0,-5.0120246505335935,-4.747181722531188,0.0
2019-01-23,-0.0,-4.063692353913174,-0.0,1.0,-5.064143007360673,-4.893796004206099,0.0
2019-01-24,-0.0,-4.056632116569025,-0.0,1.0,-5.076010214811476,-4.889139251915276,0.0
2019-01-25,-0.0,-3.7650527622594665,-0.0,1.0,-5.548106765983861,-5.204996896337678,0.0
2019-01-28,-0.0,-3.607419796259693,-0.0,1.0,-5.51832142314125,-5.078607267751255,0.0
2019-01-29,-0.0,-3.689551292214999,-0.0,1.0,-5.780561281116221,-5.385286189947677,0.0
2019-01-30,-0.0,-3.662045060658579,-0.0,1.0,-5.731369150779896,-5.361903261383331,0.0
2019-01-31,-0.0,-3.7832156611039798,-0.0,1.0,-5.694480102695763,-5.568517329910141,0.0
2019-02-01,-0.0,-3.7469725940089234,-0.0,1.0,-5.681644359464627,-5.5050987890376035,0.0
2019-02-04,-0.0,-3.755530797389782,-0.0,1.0,-5.678020054114277,-5.482253700461563,0.0
2019-02-05,-0.0,-3.7472562943834733,-0.0,1.0,-5.749838605551969,-5.642349903163331,0.0
2019-02-06,-0.0,-3.7409804238796314,-0.0,1.0,-5.766866202879793,-5.670765248341692,0.0
2019-02-07,-0.0,-3.7496759559300066,-0.0,1.0,-5.784186649384316,-5.668340894361633,0.0
2019-02-08,-0.0,-3.6374250552224674,-0.0,1.0,-5.657778479015462,-5.482486588829284,0.0
2019-02-11,-0.0,-3.640552255578745,-0.0,1.0,-5.792904157970782,-5.620484829025527,0.0
2019-02-12,-0.0,-3.71071953010279,-0.0,1.0,-5.917115353238701,-5.68804046337086,0.0
2019-02-13,-0.0,-3.851576688129437,-0.0,1.0,-5.961036816906059,-5.697374938088163,0.0
2019-02-14,-0.0,-3.620807000486145,-0.0,1.0,-5.953330092367525,-5.630691946199968,0.0
2019-02-15,-0.0,-3.7400686611083866,-0.0,1.0,-5.9656694458067685,-5.642144842242929,0.0
2019-02-19,-0.0,-3.6926018287614295,-0.0,1.0,-6.181047381546135,-5.751288445552785,0.0
2019-02-20,-0.0,-3.800682011935209,-0.0,1.0,-6.331798806479114,-5.917817561807332,0.0
2019-02-21,-0.0,-3.8147896879240166,-0.0,1.0,-6.289857530529173,-5.85600407055631,0.0
2019-02-22,-0.0,-3.7813080953185736,-0.0,1.0,-6.301504140611797,-5.817813080953186,0.0
2019-02-25,-0.0,-3.8925925925925924,-0.0,1.0,-6.635097001763668,-6.108994708994709,0.0
2019-02-26,-0.0,-3.893587033121917,-0.0,1.0,-6.630902043692742,-6.09355179704017,0.0
2019-02-27,-0.0,-3.896484375,-0.0,1.0,-6.720703125,-6.138671874999999,0.0
2019-02-28,-0.0,-3.856037968008437,-0.0,1.0,-6.633503251889611,-6.088240464053436,0.0
2019-03-01,-0.0,-3.8704681450193594,-0.0,1.0,-6.656458993312214,-6.07250967969025,0.0
2019-03-04,-0.0,-3.844706296166022,-0.0,1.0,-6.623285262047133,-6.118888498065424,0.0
2019-03-05,-0.0,-3.82006796637453,-0.0,1.0,-6.842783044178143,-6.2230370237882315,0.0
2019-03-06,-0.0,-3.7955761683910096,-0.0,1.0,-6.843025330003568,-6.199250802711381,0.0
2019-03-07,-0.0,-3.5617564730580824,-0.0,1.0,-6.859692092372288,-6.073303009097271,0.0
2019-03-08,-0.0,-3.6596810089020773,-0.0,1.0,-7.435089020771513,-6.451224035608308,0.0
2019-03-11,-0.0,-3.7662037037037037,-0.0,1.0,-7.669174382716049,-6.854552469135803,0.0
2019-03-12,-0.0,-3.3367788009772603,-0.0,1.0,-7.519075361774102,-6.937605713211802,0.0
2019-03-13,-0.0,-3.435863627801846,-0.0,1.0,-7.510453946129214,-6.889809757016387,0.0
2019-03-14,-0.0,-3.433795948987247,-0.0,1.0,-7.466804201050262,-6.854276069017255,0.0
2019-03-15,-0.0,-3.423164701407379,-0.0,1.0,-7.581780144541651,-7.01369341955116,0.0
2019-03-18,-0.0,-3.5419367136866184,-0.0,1.0,-7.529927563858178,-6.990087685855891,0.0
2019-03-19,-0.0,-3.556193758376412,-0.0,1.0,-7.529580700746697,-7.060501627417193,0.0
2019-03-20,-0.0,-3.5705005731753916,-0.0,1.0,-7.473824990447078,-7.061520825372564,0.0
2019-03-21,-0.0,-3.615979880054169,-0.0,1.0,-7.706906558328497,-7.023215322112595,0.0
2019-03-22,-0.0,-3.6342328146543235,-0.0,1.0,-7.997242466023241,-7.065195981879063,0.0
2019-03-25,-0.0,-3.02978478093774,-0.0,1.0,-8.149692544196771,-7.036510376633359,0.0
2019-03-26,-0.0,-3.1811507936507937,-0.0,1.0,-8.362896825396826,-7.2972222222222225,0.0
2019-03-27,-0.0,-2.4425087108013934,-0.0,1.0,-7.521254355400697,-6.457839721254356,0.0
2019-03-28,-0.0,-2.2710080578852163,-0.0,1.0,-7.018911363262621,-6.154744285479362,0.0
2019-03-29,-0.0,-2.2557750251088047,-0.0,1.0,-7.173920321392702,-6.30950786742551,0.0
2019-04-01,-0.0,-2.245987553226335,-0.0,1.0,-6.977890599410416,-6.153455617425483,0.0
2019-04-02,-0.0,-2.4111786558595067,-0.0,1.0,-7.32353934481594,-6.151469098277609,0.0
2019-04-03,-0.0,-2.4116157352692893,-0.0,1.0,-7.333952388992065,-6.137768022961337,0.0
2019-04-04,-0.0,-2.41343537414966,-0.0,1.0,-7.393877551020408,-6.1994897959183675,0.0
2019-04-05,-0.0,-2.4111149464963755,-0.0,1.0,-7.511563686572316,-6.336727649292371,0.0
2019-04-08,-0.0,-2.377623590633131,-0.0,1.0,-7.581786643538595,-6.38664353859497,0.0
2019-04-09,-0.0,-2.3298878766643307,-0.0,1.0,-7.78801681850035,-6.401366503153469,0.0
2019-04-10,-0.0,-2.239693859801705,-0.0,1.0,-7.798921551574186,-6.355714037223865,0.0
2019-04-11,-0.0,-2.148773273012006,-0.0,1.0,-7.934226552984166,-6.317382982425613,0.0
2019-04-12,-0.0,-2.163168940188877,-0.0,1.0,-7.9800629590766,-6.3454004896817064,0.0
2019-04-15,-0.0,-2.1883597883597883,-0.0,1.0,-8.022398589065256,-6.425749559082893,0.0
2019-04-16,-0.0,-2.1915343915343914,-0.0,1.0,-8.023985890652558,-6.420987654320988,0.0
2019-04-17,-0.0,-2.140363377271108,-0.0,1.0,-8.211613822586392,-6.4606341289633065,0.0
2019-04-18,-0.0,-2.133688888888889,-0.0,1.0,-8.151644444444445,-6.492444444444445,0.0
2019-04-22,-0.0,-2.1739598278335723,-0.0,1.0,-8.210186513629843,-6.549856527977044,0.0
2019-04-23,-0.0,-2.207094231458259,-0.0,1.0,-8.191687567180223,-6.515944106055177,0.0
2019-04-24,-0.0,-2.1272759728668333,-0.0,1.0,-8.167261692252767,-6.556229917886469,0.0
2019-04-25,-0.0,-2.1353491720662348,-0.0,1.0,-8.271058315334773,-6.592152627789776,0.0
2019-04-26,-0.0,-2.1019700839109814,-0.0,1.0,-8.473914629697191,-6.6658153958409345,0.0
2019-04-29,-0.0,-2.072548304775793,-0.0,1.0,-8.466460080204156,-6.689208895370033,0.0
2019-04-30,-0.0,-2.057910120569967,-0.0,1.0,-8.502374862988674,-6.707891852393132,0.0
2019-05-01,-0.0,-2.0576358296622614,-0.0,1.0,-8.566262848751835,-6.7312775330396475,0.0
2019-05-02,-0.0,-2.047731397459165,-0.0,1.0,-8.39491833030853,-6.70617059891107,0.0
2019-05-03,-0.0,-2.043256997455471,-0.0,1.0,-8.413122500908761,-6.71882951653944,0.0
2019-05-06,-0.0,-2.0079829696647153,-0.0,1.0,-8.148305836437821,-6.5836437821536276,0.0
2019-05-07,-0.0,-1.9920634920634919,-0.0,1.0,-8.090123456790124,-6.554497354497355,0.0
2019-05-08,-0.0,-2.0271283241120828,-0.0,1.0,-8.14492236301981,-6.675709441370693,0.0
2019-05-09,-0.0,-2.019360568383659,-0.0,1.0,-8.103730017761988,-6.638898756660746,0.0
2019-05-10,-0.0,-2.0166578061314904,-0.0,1.0,-8.09551656920078,-6.6088959773170295,0.0
2019-05-13,-0.0,-2.022808267997149,-0.0,1.0,-8.137205987170349,-6.658766928011405,0.0
2019-05-14,-0.0,-1.849128853149531,-0.0,1.0,-9.040206777713957,-7.2567489948305575,0.0
2019-05-15,-0.0,-1.9203627045140945,-0.0,1.0,-9.411393652671004,-7.380445495761878,0.0
2019-05-16,-0.0,-1.941397000789266,-0.0,1.0,-9.403117600631411,-7.386937647987371,0.0
2019-05-17,-0.0,-1.898409542743539,-0.0,1.0,-9.411332007952286,-7.570775347912525,0.0
2019-05-20,-0.0,-1.822474596533174,-0.0,1.0,-9.481171548117155,-7.620840804941223,0.0
2019-05-21,-0.0,-1.819224683544304,-0.0,1.0,-9.393789556962025,-7.5652689873417724,0.0
2019-05-22,-0.0,-1.730603448275862,-0.06778996865203761,1.0,-9.317789968652038,-7.476293103448275,0.0
2019-05-23,-0.0,-1.695542145220946,-0.14385828304457854,1.0,-9.277204594121082,-7.350009733307378,0.0
2019-05-24,-0.0,-1.4957851401685944,-0.2505391099784356,1.0,-9.386786904528524,-7.4708880611644775,0.0
2019-05-28,-0.0,-1.4620364920541495,-0.2721208554051403,1.0,-9.399646851088876,-7.485579752795762,0.0
2019-05-29,-0.0,-1.5105716523101018,-0.2811276429130775,1.0,-9.414643696162882,-7.370790916209867,0.0
2019-05-30,-0.0,-1.4903452311293155,-0.26292178661985566,1.0,-9.382484883947727,-7.368636629607957,0.0
2019-05-31,-0.0,-1.4948191593352884,-0.27624633431085044,1.0,-9.408993157380253,-7.370478983382209,0.0
2019-06-03,-0.0,-1.5487755921316742,-0.4490164592533119,1.0,-9.736049779205137,-7.338418305901244,0.0
2019-06-04,-0.0,-1.4910643367752185,-0.4507545671167593,1.0,-9.6604447974583,-7.254964257347101,0.0
2019-06-05,-0.0,-1.3345731820717874,-0.5763436860702994,1.0,-9.166077738515902,-6.52092244746141,0.0
2019-06-06,-0.0,-1.3868099296035568,-0.512597258243794,1.0,-9.085216746943313,-6.540755835494627,0.0
2019-06-07,-0.0,-1.4620576431959138,-0.5384896023349143,1.0,-8.838380153228748,-6.402772710689529,0.0
2019-06-10,-0.0,-1.4765454545454546,-0.49563636363636365,1.0,-8.787818181818182,-6.421818181818182,0.0
2019-06-11,-0.0,-1.486382039013618,-0.6790577843209422,1.0,-8.799227088700773,-6.437983069562017,0.0
2019-06-12,-0.0,-1.504045605001839,-0.6901434350864288,1.0,-8.776572269216624,-6.418536226553881,0.0
2019-06-13,-0.0,-1.6296157450796627,-0.7906279287722587,1.0,-8.877600749765698,-6.446298031865042,0.0
2019-06-14,-0.0,-1.5674219910846956,-0.8595839524517088,1.0,-8.824108469539377,-6.322622585438336,0.0
2019-06-17,-0.0,-1.5445800961894194,-0.861450240473548,1.0,-8.795042545320015,-6.297077321494636,0.0
2019-06-18,-0.0,-1.5560678716340834,-0.865916635927702,1.0,-8.749723349317595,-6.271670970121727,0.0
2019-06-19,-0.0,-1.4297963558413718,-0.9442658092175776,1.0,-8.455519828510182,-6.034119328331546,0.0
2019-06-20,-0.0,-1.47710407239819,-0.9371945701357466,1.0,-8.566877828054299,-6.118371040723982,0.0
2019-06-21,-0.0,-1.520341445695605,-0.9344351616418454,1.0,-8.558481656374864,-6.148565201598257,0.0
2019-06-24,-0.0,-1.4269266480965646,-0.8399257195914577,1.0,-8.950046425255339,-6.353203342618384,0.0
2019-06-25,-0.0,-1.3310267439685806,-0.8737609874696092,1.0,-9.07293809612867,-6.424350102861418,0.0
2019-06-26,-0.0,-1.3301975540921918,-0.8159924741298212,1.0,-9.05343367826905,-6.615051740357479,0.0
2019-06-27,-0.0,-1.2777777777777777,-0.9023569023569024,1.0,-8.979236812570146,-6.546389824167602,0.0
2019-06-28,-0.0,-1.1559290382819793,-0.934827264239029,1.0,-9.037908496732026,-6.545284780578898,0.0
2019-07-01,-0.0,-1.1010082150858849,-0.9719940253920836,1.0,-9.101194921583271,-6.496452576549663,0.0
2019-07-02,-0.0,-1.1470146451370633,-0.9402929027412692,1.0,-9.141381900112656,-6.547127300037552,0.0
2019-07-03,-0.0,-1.1344015080113101,-0.9596606974552309,1.0,-9.183977379830349,-6.572101790763431,0.0
2019-07-05,-0.0,-1.0902255639097747,-0.9605263157894737,1.0,-9.161842105263158,-6.584398496240602,0.0
2019-07-08,-0.0,-1.0968468468468469,-0.9498873873873874,1.0,-9.140202702702702,-6.58201951951952,0.0
2019-07-09,-0.0,-1.051094890510949,-0.9457233763803107,1.0,-9.128392288976231,-6.590866554370205,0.0
2019-07-10,-0.0,-0.9949532710280374,-0.934392523364486,1.0,-9.166915887850466,-6.595514018691589,0.0
2019-07-11,-0.0,-0.9913191168144933,-0.9703717682581618,1.0,-9.261181354972637,-6.648612945838837,0.0
2019-07-12,-0.0,-1.0302571860816943,-0.9661497730711044,1.0,-9.269099848714069,-6.645045385779122,0.0
2019-07-15,-0.0,-1.1278651259708279,-1.0562606554271643,1.0,-9.237355559765108,-6.521689713960978,0.0
2019-07-16,-0.0,-1.1381866565291772,-1.1184185516061587,1.0,-9.25337388329215,-6.4978141037825505,0.0
2019-07-17,-0.0,-1.1980612050940886,-1.0900969397452955,1.0,-9.24329975289869,-6.476335297471964,0.0
2019-07-18,-0.0,-1.205672390507428,-1.1306193324329539,1.0,-9.412502411730658,-6.5450511286899475,0.0
2019-07-19,-0.0,-1.2129540649625217,-1.1516432827215068,1.0,-9.350951374207188,-6.5041322314049586,0.0
2019-07-22,-0.0,-1.1465566852100517,-1.105505467101477,1.0,-9.346057932092844,-6.584883943986188,0.0
2019-07-23,-0.0,-1.1631031220435193,-1.0949858088930935,1.0,-9.191485335856196,-6.4719016083254495,0.0
2019-07-24,-0.0,-1.1590179414542021,-1.161473087818697,1.0,-9.158073654390936,-6.407176581680831,0.0
2019-07-25,-0.0,-1.0612359550561796,-1.199250936329588,1.0,-9.157677902621723,-6.308239700374531,0.0
2019-07-26,-0.0,-1.0024132170038982,-1.1986263226285503,1.0,-9.098570633005384,-6.263411917579357,0.0
2019-07-29,-0.0,-0.4550972762645914,-0.6658365758754864,1.0,-8.026459143968872,-5.416809338521401,0.0
2019-07-30,-0.0,-0.43784121041959134,-0.6693183590703478,1.0,-8.04944626423335,-5.441584776165965,0.0
2019-07-31,-0.0,-0.46242955541640574,-0.6371321227301189,1.0,-8.109580463368815,-5.445053224796492,0.0
2019-08-01,-0.0,-0.5006956252898439,-0.5679394033080848,1.0,-8.04652960272067,-5.3430205595919,0.0
2019-08-02,-0.0,-0.40125097732603593,-0.6831899921813916,1.0,-8.136512900703673,-5.416262705238467,0.0
2019-08-05,-0.0,-0.37983272842038823,-0.6469938456682973,1.0,-8.273946662458577,-5.479564462679502,0.0
2019-08-06,-0.0,-0.36289327575570635,-0.5963911165946947,1.0,-7.997995064774831,-5.465453423812462,0.0
2019-08-07,-0.0,-0.43268940537277395,-0.4909447630546333,1.0,-7.780410504074857,-5.388016903108965,0.0
2019-08-08,-0.0,-0.4220503488019412,-0.4883227176220807,1.0,-7.831968456172278,-5.422960266909312,0.0
2019-08-09,-0.0,-0.31676115714493386,-0.43116732083151615,1.0,-7.476522750399767,-5.312690798081117,0.0
2019-08-12,-0.0,-0.2536669542709232,-0.44060972102387114,1.0,-7.492090882945067,-5.193845268909979,0.0
2019-08-13,-0.0,-0.15861374748346274,-0.4140063272936439,1.0,-7.561834915156744,-5.24575783721599,0.0
2019-08-14,-0.0,-0.2129481782551894,-0.40034838147771806,1.0,-7.6090869502104805,-5.2935113949775,0.0
2019-08-15,-0.0,-0.33975409836065573,-0.46680327868852456,1.0,-7.161475409836066,-4.693169398907104,0.0
2019-08-16,-0.0,-0.3393101560361347,-0.4734464823432795,1.0,-7.171229126745141,-4.7033944702983845,0.0
2019-08-19,-0.0,-0.21380471380471383,-0.5415263748597082,1.0,-7.478956228956229,-4.794893378226711,0.0
2019-08-20,-0.0,-0.2245555088898222,-0.5720285594288115,1.0,-7.471370572588549,-4.731905361892763,0.0
2019-08-21,-0.0,-0.24809268154846,-0.5854761231986437,1.0,-7.56484882735236,-4.730008476970895,0.0
2019-08-22,-0.0,-0.20982882385422416,-0.5367200441744892,1.0,-7.484124792932081,-4.573854224185533,0.0
2019-08-23,-0.0,-0.20217451142306633,-0.5450041288191577,1.0,-7.451417561244151,-4.564271951555188,0.0
2019-08-26,-0.0,-0.10239068889587921,-0.7368669392890846,1.0,-8.66703365838314,-5.22192513368984,0.0
2019-08-27,-0.0,-0.07293172690763051,-0.7254618473895582,1.0,-8.868594377510039,-5.397269076305221,0.0
2019-08-28,-0.0,-0.0,-0.7949465500485908,1.0,-9.005992873339812,-5.396015549076774,0.0
2019-08-29,-0.0,-0.0,-0.8400065104166667,1.0,-9.075846354166666,-5.360188802083333,0.0
2019-08-30,-0.0,-0.0,-0.8881130507065669,1.0,-9.346134663341644,-5.390856192851205,0.0
2019-09-03,-0.0,-0.0,-0.9656878917848895,1.0,-9.21873968987133,-5.311778290993072,0.0
2019-09-04,-0.0,-0.0,-0.9918087596121699,1.0,-9.341190237378804,-5.383818121029757,0.0
2019-09-05,-0.0,-0.0,-0.9381877022653721,1.0,-9.097411003236246,-5.145631067961165,0.0
2019-09-06,-0.0,-0.0,-1.0757830919501516,1.0,-9.600707308858201,-5.164196699225328,0.0
2019-09-09,-0.0,-0.0,-1.0898629209680148,1.0,-9.657471653410052,-5.176002707733965,0.0
2019-09-10,-0.0,-0.0,-1.480409777138749,1.0,-10.278396836808051,-5.214054636951833,0.0
2019-09-11,-0.0,-0.0,-1.5821893063583816,1.0,-10.331105491329481,-5.150469653179191,0.0
2019-09-12,-0.0,-0.0,-1.6024811218985975,1.0,-10.292520676015823,-5.084322186263933,0.0
2019-09-13,-0.0,-0.0,-1.567359369401648,1.0,-10.254926549623791,-5.09243998566822,0.0
2019-09-16,-0.0,-0.0,-1.579145728643216,1.0,-10.267587939698492,-5.100143575017947,0.0
2019-09-17,-0.0,-0.0,-1.579383672733826,1.0,-10.333213191566047,-5.10884844116057,0.0
2019-09-18,-0.0,-0.0,-1.581527531083481,1.0,-10.167673179396091,-5.012611012433393,0.0
2019-09-19,-0.0,-0.0,-1.5855169971671388,1.0,-10.094192634560905,-5.025672804532578,0.0
