Date,FBNC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-14,1.0,-0.0,-0.8017586142966866,-0.0,-0.40596445692189526,-0.4408189209947824,0.0
2018-11-15,1.0,-0.0,-0.8031581740976645,-0.0,-0.4057855626326964,-0.44498407643312105,0.0
2018-11-16,1.0,-0.0,-0.8079646488846297,-0.0,-0.40885375073204494,-0.44516317947079803,0.0
2018-11-19,1.0,-0.0,-0.8080722025505178,-0.0,-0.4090412928303293,-0.44522243816724794,0.0
2018-11-20,1.0,-0.0,-0.7943001060445387,-0.0,-0.39915164369034994,-0.4576617179215271,0.0
2018-11-21,1.0,-0.0,-0.7926171494724656,-0.0,-0.397900386770858,-0.44060304680716705,0.0
2018-11-23,1.0,-0.0,-0.7817101388304586,-0.0,-0.40460664703407656,-0.44304795961295756,0.0
2018-11-26,1.0,-0.0,-0.7873487638085219,-0.0,-0.40228826933193057,-0.44058390320883745,0.0
2018-11-27,1.0,-0.0,-0.7883184913567314,-0.0,-0.39575694080670515,-0.4351231011000524,0.0
2018-11-28,1.0,-0.0,-0.7904746934926123,-0.0,-0.39471340249397463,-0.43453316567117256,0.0
2018-11-29,1.0,-0.0,-0.7789930375142887,-0.0,-0.38618414215940977,-0.4327652499220618,0.0
2018-11-30,1.0,-0.0,-0.779337231968811,-0.0,-0.38580896686159843,-0.43394411955815465,0.0
2018-12-03,1.0,-0.0,-0.7791866961153696,-0.0,-0.3855268286345329,-0.4336754579706379,0.0
2018-12-04,1.0,-0.0,-0.7859982848678569,-0.0,-0.3803175593149867,-0.4323952080247395,0.0
2018-12-06,1.0,-0.0,-0.799534104590902,-0.0,-0.3810134533842852,-0.4368423807778883,0.0
2018-12-07,1.0,-0.0,-0.8017232321109594,-0.0,-0.38158032993590413,-0.44357465587895345,0.0
2018-12-10,1.0,-0.0,-0.8029478399000026,-0.0,-0.37350589828389885,-0.427645113408505,0.0
2018-12-11,1.0,-0.0,-0.8058282849383747,-0.0,-0.3679235429287654,-0.4374608314184249,0.0
2018-12-12,1.0,-0.0,-0.805976387002403,-0.0,-0.3675425765332776,-0.4385382927593773,0.0
2018-12-13,1.0,-0.0,-0.8059982235226502,-0.0,-0.36765243743142273,-0.4387899054287058,0.0
2018-12-14,1.0,-0.0,-0.8117822481492138,-0.0,-0.36489915504747955,-0.4392706725612787,0.0
2018-12-17,1.0,-0.0,-0.8132572684688456,-0.0,-0.36534687148352657,-0.43830633554026116,0.0
2018-12-18,1.0,-0.0,-0.8056198777156238,-0.0,-0.3585013659425003,-0.4376479771042019,0.0
2018-12-19,1.0,-0.0,-0.8058874053252129,-0.0,-0.3590484370526535,-0.4378074490513001,0.0
2018-12-20,1.0,-0.0,-0.8099180028202851,-0.0,-0.36052645323027105,-0.44093069410351493,0.0
2018-12-21,1.0,-0.0,-0.8140291514836022,-0.0,-0.36467985424258204,-0.42410203019260806,0.0
2018-12-24,1.0,-0.0,-0.7974798178430966,-0.0,-0.3548954667770648,-0.4350807286276133,0.0
2018-12-26,1.0,-0.0,-0.799896960329727,-0.0,-0.3461102524471922,-0.4299587841318908,0.0
2018-12-27,1.0,-0.0,-0.780911940147609,-0.0,-0.3186735416034779,-0.42796481649984836,0.0
2018-12-28,1.0,-0.0,-0.7852052163364336,-0.0,-0.3169985847149212,-0.4250909826122119,0.0
2018-12-31,1.0,-0.0,-0.7878818531256322,-0.0,-0.31655876997774635,-0.42441331175399555,0.0
2019-01-02,1.0,-0.0,-0.7872555460104098,-0.0,-0.3145686997827076,-0.42483197736116024,0.0
2019-01-03,1.0,-0.0,-0.7867552345111509,-0.0,-0.31796024549794155,-0.4209835071856136,0.0
2019-01-04,1.0,-0.0,-0.7876634666263511,-0.0,-0.3116889661602036,-0.42036435104694236,0.0
2019-01-07,1.0,-0.0,-0.7726436209898035,-0.0,-0.3055458841084307,-0.40875404128326287,0.0
2019-01-08,1.0,-0.0,-0.7668065661708099,-0.0,-0.3091116795390767,-0.40750490476072226,0.0
2019-01-09,1.0,-0.0,-0.7657530165350811,-0.0,-0.30905208798848005,-0.40793981826307163,0.0
2019-01-10,1.0,-0.0,-0.7635249156243796,-0.0,-0.31122195751439347,-0.4069138376017471,0.0
2019-01-11,1.0,-0.0,-0.7509684147794993,-0.0,-0.31433750496622964,-0.4178088994835121,0.0
2019-01-14,1.0,-0.0,-0.7483522769666974,-0.0,-0.3154923272067053,-0.4232845026985351,0.0
2019-01-15,1.0,-0.0,-0.7384481037924152,-0.0,-0.31706586826347305,-0.43949600798403193,0.0
2019-01-16,1.0,-0.0,-0.7384799521244763,-0.0,-0.31253740275284264,-0.4424995012966288,0.0
2019-01-17,1.0,-0.0,-0.7387962870545963,-0.0,-0.31238147519712545,-0.4440812456332967,0.0
2019-01-18,1.0,-0.0,-0.7284635266367219,-0.0,-0.31790921181400716,-0.46297458031166094,0.0
2019-01-22,1.0,-0.0,-0.833891659842676,-0.0,-0.19715129407677612,-0.4504081987146083,0.0
2019-01-23,1.0,-0.0,-0.8031777557100297,-0.0,-0.19751737835153924,-0.481901688182721,0.0
2019-01-24,1.0,-0.0,-0.8051257853825714,-0.0,-0.19484938038592398,-0.4834728189336181,0.0
2019-01-25,1.0,-0.0,-0.84246142968967,-0.0,-0.11842537181526651,-0.5641744312299574,0.0
2019-01-28,1.0,-0.0,-0.8457833768472282,-0.0,-0.12159387594737775,-0.5674380877544295,0.0
2019-01-29,1.0,-0.0,-0.8366313968867637,-0.0,-0.13134601688879843,-0.5755163292298301,0.0
2019-01-30,1.0,-0.0,-0.8346013893483295,-0.0,-0.12959617293060893,-0.5804218936868623,0.0
2019-01-31,1.0,-0.0,-0.8433931484502447,-0.0,-0.08597573409461665,-0.6195452691680261,0.0
2019-02-01,1.0,-0.0,-0.8419707656138199,-0.0,-0.08967085761014004,-0.6238117141980988,0.0
2019-02-04,1.0,-0.0,-0.8366059801343104,-0.0,-0.08870617674846157,-0.6281183770395526,0.0
2019-02-05,1.0,-0.0,-0.8338226658837347,-0.0,-0.08958615231433022,-0.6296305751997754,0.0
2019-02-06,1.0,-0.0,-0.8283488698761333,-0.0,-0.08795811518324606,-0.6376452560337121,0.0
2019-02-07,1.0,-0.0,-0.8215253284261105,-0.0,-0.08160813781117415,-0.6527373102284926,0.0
2019-02-08,1.0,-0.0,-0.8234932821497122,-0.0,-0.09177223288547666,-0.643915547024952,0.0
2019-02-11,1.0,-0.0,-0.8130913006691793,-0.0,-0.09424916032100096,-0.6565648796246442,0.0
2019-02-12,1.0,-0.0,-0.8117302955665024,-0.0,-0.09985632183908047,-0.6541204844006568,0.0
2019-02-13,1.0,-0.0,-0.8165478693400339,-0.0,-0.10004615147941132,-0.6473770575867904,0.0
2019-02-14,1.0,-0.0,-0.8046800750044951,-0.0,-0.11615422157149831,-0.6477871105288845,0.0
2019-02-15,1.0,-0.0,-0.8068237414703232,-0.0,-0.11842410196987255,-0.6497746877816404,0.0
2019-02-19,1.0,-0.0,-0.8063404725786131,-0.0,-0.1165248245185509,-0.6482914663307021,0.0
2019-02-20,1.0,-0.0,-0.8016605403182273,-0.0,-0.11778011978510655,-0.6510551885458705,0.0
2019-02-21,1.0,-0.0,-0.7971420493973117,-0.0,-0.11845588424272019,-0.6545015292091804,0.0
2019-02-22,1.0,-0.0,-0.792765017213915,-0.0,-0.12406865012075433,-0.6524073788602847,0.0
2019-02-25,1.0,-0.0,-0.7913894525931825,-0.0,-0.12378946286829869,-0.6536001438516272,0.0
2019-02-26,1.0,-0.0,-0.7881070519577346,-0.0,-0.12635935933362472,-0.6564259454456642,0.0
2019-02-27,1.0,-0.0,-0.7960177219102571,-0.0,-0.12899902117356138,-0.6508423059090207,0.0
2019-02-28,1.0,-0.0,-0.7990393753371176,-0.0,-0.13081447615133693,-0.6386612899083041,0.0
2019-03-01,1.0,-0.0,-0.804965630450395,-0.0,-0.12732122704421872,-0.6326049040730481,0.0
2019-03-04,1.0,-0.0,-0.8003641399117859,-0.0,-0.12257667453072112,-0.6414247615140015,0.0
2019-03-05,1.0,-0.0,-0.7915702904137754,-0.0,-0.1363402724235415,-0.6420971472629144,0.0
2019-03-06,1.0,-0.0,-0.7879386922030243,-0.0,-0.137916869913481,-0.6414726194449436,0.0
2019-03-07,1.0,-0.0,-0.7861635220125787,-0.0,-0.13744063663201128,-0.6434604030291362,0.0
2019-03-08,1.0,-0.0,-0.7917751037130563,-0.0,-0.1307686361411013,-0.6541781545517792,0.0
2019-03-11,1.0,-0.0,-0.7913851569982656,-0.0,-0.13416686081126558,-0.6630426341539178,0.0
2019-03-12,1.0,-0.0,-0.773776378444485,-0.0,-0.14321771486560328,-0.6850979677864225,0.0
2019-03-13,1.0,-0.0,-0.7827622286162701,-0.0,-0.15134710959979075,-0.6816374574941146,0.0
2019-03-14,1.0,-0.0,-0.780308174458083,-0.0,-0.15427004439801514,-0.6770436145207627,0.0
2019-03-15,1.0,-0.0,-0.7686795512200225,-0.0,-0.15511154117739365,-0.6914768418024427,0.0
2019-03-18,1.0,-0.0,-0.7780090640809443,-0.0,-0.16441821247892072,-0.6924799747048903,0.0
2019-03-19,1.0,-0.0,-0.777164585038684,-0.0,-0.16643341871088696,-0.6969448918697685,0.0
2019-03-20,1.0,-0.0,-0.7955862802446158,-0.0,-0.16950279181068864,-0.6937782504653018,0.0
2019-03-21,1.0,-0.0,-0.7957647184016601,-0.0,-0.1640905584080449,-0.7005240894942669,0.0
2019-03-22,1.0,-0.0,-0.7923681257014591,-0.0,-0.19646197423975204,-0.6833947945059057,0.0
2019-03-25,1.0,-0.0,-0.7912193558724563,-0.0,-0.19700368530684184,-0.6822891630614751,0.0
2019-03-26,1.0,-0.0,-0.811126041386724,-0.0,-0.1991937651169041,-0.6771298038161785,0.0
2019-03-27,1.0,-0.0,-0.8140553614619727,-0.0,-0.1963181940338619,-0.6770491803278689,0.0
2019-03-28,1.0,-0.0,-0.8128563743948358,-0.0,-0.1957235072619688,-0.6810381925766541,0.0
2019-03-29,1.0,-0.0,-0.8133032209496155,-0.0,-0.19503145668656233,-0.6802710114534604,0.0
2019-04-01,1.0,-0.0,-0.8175051058798236,-0.0,-0.1964420079544233,-0.6733580565409009,0.0
2019-04-02,1.0,-0.0,-0.8254995853508468,-0.0,-0.2039538803135283,-0.645702362162596,0.0
2019-04-03,1.0,-0.0,-0.8258962011770999,-0.0,-0.2032637774210808,-0.6460406634563938,0.0
2019-04-04,1.0,-0.0,-0.8217031500266951,-0.0,-0.19065670048051256,-0.657154297917779,0.0
2019-04-05,1.0,-0.0,-0.8123411881135154,-0.0,-0.1914569235295691,-0.6709283975713484,0.0
2019-04-08,1.0,-0.0,-0.811380766557973,-0.0,-0.19284225156358586,-0.6685732613460201,0.0
2019-04-09,1.0,-0.0,-0.8008892221984144,-0.0,-0.2171898435826012,-0.6603010499250053,0.0
2019-04-10,1.0,-0.0,-0.829971181556196,-0.0,-0.18308798712256924,-0.5831970298829088,0.0
2019-04-11,1.0,-0.0,-0.8271778089449899,-0.0,-0.18895122331307465,-0.5811646148252039,0.0
2019-04-12,1.0,-0.0,-0.8237277584686413,-0.0,-0.1889816880219951,-0.5810551434351818,0.0
2019-04-15,1.0,-0.0,-0.8246123528496604,-0.0,-0.1861743504641394,-0.5821708240419022,0.0
2019-04-16,1.0,-0.0,-0.825197341088492,-0.0,-0.18594204403822182,-0.585427918570835,0.0
2019-04-17,1.0,-0.0,-0.8241518263356299,-0.0,-0.1792798648121669,-0.5963083322500975,0.0
2019-04-18,1.0,-0.0,-0.8145054258724335,-0.0,-0.1804720639133942,-0.607385432118042,0.0
2019-04-22,1.0,-0.0,-0.8156743241131427,-0.0,-0.182294108454446,-0.606605198728968,0.0
2019-04-23,1.0,-0.0,-0.8190560579604389,-0.0,-0.17951056787678193,-0.607568215579474,0.0
2019-04-24,1.0,-0.0,-0.8081493616246717,-0.0,-0.1826975583118808,-0.6094599162701199,0.0
2019-04-25,1.0,-0.0,-0.8271762650885105,-0.0,-0.1860677320958365,-0.5938420627264906,0.0
2019-04-26,1.0,-0.0,-0.818174696435566,-0.0,-0.208930669800235,-0.584201592897245,0.0
2019-04-29,1.0,-0.0,-0.8259698134923749,-0.0,-0.21266577728949226,-0.5771534698788877,0.0
2019-04-30,1.0,-0.0,-0.8214790021442393,-0.0,-0.21251503582448616,-0.5809319596255426,0.0
2019-05-01,1.0,-0.0,-0.8168376426253533,-0.0,-0.22717994347325446,-0.5729352036009631,0.0
2019-05-02,1.0,-0.0,-0.8138183721538864,-0.0,-0.21920963098665272,-0.5840617639361424,0.0
2019-05-03,1.0,-0.0,-0.8062895714509968,-0.0,-0.22447804929098425,-0.5855266600387211,0.0
2019-05-06,1.0,-0.0,-0.8187958115183246,-0.0,-0.22214659685863875,-0.5768324607329842,0.0
2019-05-07,1.0,-0.0,-0.8229924143342926,-0.0,-0.21812712529427156,-0.5746010986136543,0.0
2019-05-08,1.0,-0.0,-0.8161189972028339,-0.0,-0.2312236948736047,-0.5668575013724414,0.0
2019-05-09,1.0,-0.0,-0.8177863955560214,-0.0,-0.22791112042762815,-0.5745728959228593,0.0
2019-05-10,1.0,-0.0,-0.8187938803311328,-0.0,-0.2294351880959866,-0.5714659960180237,0.0
2019-05-13,1.0,-0.0,-0.8193866059034599,-0.0,-0.22697153034231687,-0.5727456064534717,0.0
2019-05-14,1.0,-0.0,-0.8025402952375984,-0.0,-0.23678994314328936,-0.5687757550466851,0.0
2019-05-15,1.0,-0.0,-0.8027544472846784,-0.0,-0.23715373780583235,-0.568469925400386,0.0
2019-05-16,1.0,-0.0,-0.8056331410373542,-0.0,-0.2338875982145188,-0.5708058158657235,0.0
2019-05-17,1.0,-0.0,-0.802710961372718,-0.0,-0.22889080414740523,-0.5800882760061636,0.0
2019-05-20,1.0,-0.0,-0.7966641434574926,-0.0,-0.23131737621048787,-0.5822348672704968,0.0
2019-05-21,1.0,-0.0,-0.803226983630487,-0.0,-0.2218486080700657,-0.5815347721822542,0.0
2019-05-22,1.0,-0.0,-0.795972001769405,-0.0,-0.2302828445785954,-0.5757851734277016,0.0
2019-05-23,1.0,-0.0,-0.7936128159783626,-0.0,-0.23886923957141373,-0.5681629044002913,0.0
2019-05-24,1.0,-0.0,-0.7888003736668655,-0.0,-0.23592910709188572,-0.5701793081973169,0.0
2019-05-28,1.0,-0.0,-0.7940901779691796,-0.0,-0.2298552378975769,-0.5703834379702174,0.0
2019-05-29,1.0,-0.0,-0.8042015937079583,-0.0,-0.2271292559246611,-0.5558573941840009,0.0
2019-05-30,1.0,-0.0,-0.8007040066259448,-0.0,-0.2250232943368879,-0.5625064706491355,0.0
2019-05-31,1.0,-0.0,-0.8084251458198316,-0.0,-0.21664290343486717,-0.5672845106934543,0.0
2019-06-03,1.0,-0.0,-0.8141551804243456,-0.0,-0.2212327706365185,-0.5457900986010015,0.0
2019-06-04,1.0,-0.0,-0.8141780256092523,-0.0,-0.2171881453944651,-0.5502116893845518,0.0
2019-06-05,1.0,-0.0,-0.802500383494401,-0.0,-0.2320396788873549,-0.5220892774965485,0.0
2019-06-06,1.0,-0.0,-0.809318135350644,-0.0,-0.21516561030464118,-0.5312052749948886,0.0
2019-06-07,1.0,-0.0,-0.8089074211455323,-0.0,-0.2182343761991251,-0.5309917883911899,0.0
2019-06-10,1.0,-0.0,-0.8062736282824154,-0.0,-0.2121692040461837,-0.5359916215387759,0.0
2019-06-11,1.0,-0.0,-0.8125032000409604,-0.0,-0.2109467001177615,-0.5365828682607138,0.0
2019-06-12,1.0,-0.0,-0.8074157475882187,-0.0,-0.21108523759563957,-0.5404181273829933,0.0
2019-06-13,1.0,-0.0,-0.7982254270226041,-0.0,-0.21312774879819985,-0.545668405441342,0.0
2019-06-14,1.0,-0.0,-0.7965022627905193,-0.0,-0.21873641686482062,-0.5415867658714939,0.0
2019-06-17,1.0,-0.0,-0.7940123740860051,-0.0,-0.22245231886281128,-0.5401646469294882,0.0
2019-06-18,1.0,-0.0,-0.785834954438415,-0.0,-0.2265281048428381,-0.5472765434626804,0.0
2019-06-19,1.0,-0.0,-0.7848343896953587,-0.0,-0.22978429768963402,-0.5410958904109588,0.0
2019-06-20,1.0,-0.0,-0.7875725870404953,-0.0,-0.22885063057992888,-0.5417359494512805,0.0
2019-06-21,1.0,-0.0,-0.7926851117196898,-0.0,-0.21995853702234394,-0.5467994164469812,0.0
2019-06-24,1.0,-0.0,-0.7925223128660206,-0.0,-0.22064803212029768,-0.5441781960463392,0.0
2019-06-25,1.0,-0.0,-0.7560477697254261,-0.0,-0.24272736552005714,-0.553026436664285,0.0
2019-06-26,1.0,-0.0,-0.7506450376804189,-0.0,-0.23359305147528417,-0.5703410397241027,0.0
2019-06-27,1.0,-0.0,-0.7445497993712782,-0.0,-0.24047333043678276,-0.570731208628313,0.0
2019-06-28,1.0,-0.0,-0.7360522688989842,-0.0,-0.245520902455209,-0.57064468378337,0.0
2019-07-01,1.0,-0.0,-0.737435714649422,-0.0,-0.2473140180253577,-0.5612047456591476,0.0
2019-07-02,1.0,-0.0,-0.7372298123980424,-0.0,-0.2526763866231648,-0.5590079526916802,0.0
2019-07-03,1.0,-0.0,-0.744513626620394,-0.0,-0.2442074104317648,-0.5630805348576094,0.0
2019-07-05,1.0,-0.0,-0.7419519412274884,-0.0,-0.24447732258558236,-0.564460996887914,0.0
2019-07-08,1.0,-0.0,-0.7446059678653405,-0.0,-0.23914817648559042,-0.5666156592705942,0.0
2019-07-09,1.0,-0.0,-0.7465624363414137,-0.0,-0.23655530657975146,-0.5632002444489712,0.0
2019-07-10,1.0,-0.0,-0.7437340804890474,-0.0,-0.23767193071828835,-0.56571574121243,0.0
2019-07-11,1.0,-0.0,-0.755818053596615,-0.0,-0.1971086036671368,-0.5657364497279871,0.0
2019-07-12,1.0,-0.0,-0.7647221454243848,-0.0,-0.17872671978284366,-0.5699600371980797,0.0
2019-07-15,1.0,-0.0,-0.7702838735655326,-0.0,-0.17752164284276226,-0.5688041071069055,0.0
2019-07-16,1.0,-0.0,-0.7744431004939017,-0.0,-0.17216006450962604,-0.5733293014817055,0.0
2019-07-17,1.0,-0.0,-0.7826623671083791,-0.0,-0.16853932584269662,-0.56807074116995,0.0
2019-07-18,1.0,-0.0,-0.781970597120129,-0.0,-0.16805961131809485,-0.5673144698419093,0.0
2019-07-19,1.0,-0.0,-0.7811399537176777,-0.0,-0.16782372472079685,-0.56637991749673,0.0
2019-07-22,1.0,-0.0,-0.7565383263892376,-0.0,-0.15917875608654186,-0.5941970784599166,0.0
2019-07-23,1.0,-0.0,-0.7599417553725648,-0.0,-0.15721028318939545,-0.5933922474392448,0.0
2019-07-24,1.0,-0.0,-0.76178772070626,-0.0,-0.15880818619582665,-0.5874297752808989,0.0
2019-07-25,1.0,-0.0,-0.7614952614952615,-0.0,-0.159855588427017,-0.5858195858195858,0.0
2019-07-26,1.0,-0.0,-0.7377865392877904,-0.0,-0.19245836176611822,-0.5971137564131725,0.0
2019-07-29,1.0,-0.0,-0.7465032297441636,-0.0,-0.2073394028787956,-0.5892630079853517,0.0
2019-07-30,1.0,-0.0,-0.7538905046175826,-0.0,-0.2122047043216491,-0.5850298484616562,0.0
2019-07-31,1.0,-0.0,-0.7675664642547328,-0.0,-0.2065367148032862,-0.5773077511864061,0.0
2019-08-01,1.0,-0.0,-0.7715873177693955,-0.0,-0.20389438270975635,-0.5731980833928025,0.0
2019-08-02,1.0,-0.0,-0.7742885430682136,-0.0,-0.20123886166890914,-0.563123556142266,0.0
2019-08-05,1.0,-0.0,-0.7733928888663301,-0.0,-0.19914727305027535,-0.5653630434230896,0.0
2019-08-06,1.0,-0.0,-0.7708627292884499,-0.0,-0.1853960894980851,-0.5633944769199758,0.0
2019-08-07,1.0,-0.0,-0.7706463648280731,-0.0,-0.18682565291922962,-0.5634516486840778,0.0
2019-08-08,1.0,-0.0,-0.7697466280095802,-0.0,-0.18636077146098576,-0.5650069330644145,0.0
2019-08-09,1.0,-0.0,-0.7708680082715489,-0.0,-0.18530286982397742,-0.5656175921722902,0.0
2019-08-12,1.0,-0.0,-0.7701357922051747,-0.0,-0.1967349406696395,-0.5524903635401708,0.0
2019-08-13,1.0,-0.0,-0.7593482032841301,-0.0,-0.19340156411094628,-0.5618980561772323,0.0
2019-08-14,1.0,-0.0,-0.7648443565149884,-0.0,-0.17823245097793694,-0.5612431444241316,0.0
2019-08-15,1.0,-0.0,-0.7785811563699393,-0.0,-0.17385167760307044,-0.5237340596756221,0.0
2019-08-16,1.0,-0.0,-0.7768805885121245,-0.0,-0.1764545612166547,-0.5235429618804647,0.0
2019-08-19,1.0,-0.0,-0.77534151653138,-0.0,-0.1763512175806771,-0.5230647396555137,0.0
2019-08-20,1.0,-0.0,-0.7790548222848387,-0.0,-0.17316723515744722,-0.5194769884818824,0.0
2019-08-21,1.0,-0.0,-0.773972432633801,-0.0,-0.1798584378492487,-0.5296907984602012,0.0
2019-08-22,1.0,-0.0,-0.7745066401886559,-0.0,-0.1789748045178106,-0.5288320714906293,0.0
2019-08-23,1.0,-0.0,-0.7743625394145541,-0.0,-0.17987933560096334,-0.5285646895250391,0.0
2019-08-26,1.0,-0.0,-0.7725286930766382,-0.0,-0.17539183018635074,-0.5203011230408491,0.0
2019-08-27,1.0,-0.0,-0.7724871642969985,-0.0,-0.1762934439178515,-0.5196238151658769,0.0
2019-08-28,1.0,-0.0,-0.7676240208877284,-0.0,-0.17468840829597515,-0.5208630967042711,0.0
2019-08-29,1.0,-0.0,-0.7529510131811922,-0.0,-0.18020853826480424,-0.5260180995475113,0.0
2019-08-30,1.0,-0.0,-0.7463067484662578,-0.0,-0.1876073619631902,-0.5200736196319019,0.0
2019-09-03,1.0,-0.0,-0.7464225227657642,-0.0,-0.18902334257872905,-0.5190839694656488,0.0
2019-09-04,1.0,-0.0,-0.7507429329272786,-0.0,-0.18714541837561707,-0.5180637080334995,0.0
2019-09-05,1.0,-0.0,-0.7651958742680746,-0.0,-0.18788739985790234,-0.49685180194526796,0.0
2019-09-06,1.0,-0.0,-0.7618338863946906,-0.0,-0.19529572516103846,-0.48284696466913923,0.0
2019-09-09,1.0,-0.0,-0.7700566074565685,-0.0,-0.19522252586375172,-0.47469744290454813,0.0
2019-09-10,1.0,-0.0,-0.7724965840327933,-0.0,-0.1834862385321101,-0.4839937536599649,0.0
2019-09-11,1.0,-0.0,-0.7655758108207043,-0.0,-0.20011225809600508,-0.47470532249798664,0.0
2019-09-12,1.0,-0.0,-0.7527920019507437,-0.0,-0.20726652036088758,-0.4783467446964155,0.0
2019-09-13,1.0,-0.0,-0.7548732229224682,-0.0,-0.22052860423078802,-0.46731642972299575,0.0
2019-09-16,1.0,-0.0,-0.7535959364087034,-0.0,-0.22002979315734206,-0.4684119270311851,0.0
2019-09-17,1.0,-0.0,-0.72039417518355,-0.0,-0.23177305656511452,-0.48703563675390876,0.0
2019-09-18,1.0,-0.0,-0.7166203229425826,-0.0,-0.23130396604712425,-0.49121908385774915,0.0
2019-09-19,1.0,-0.0,-0.7020846524767425,-0.0,-0.254225317812089,-0.4790560615654376,0.0
2019-09-20,1.0,-0.0,-0.7201384319173308,-0.0,-0.25137091467427064,-0.4656966683726938,0.0
2019-09-23,1.0,-0.0,-0.7238403977868233,-0.0,-0.24571623564969408,-0.46786262705047893,0.0
