Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WMGI
2018-12-10,-0.1793398751115076,-0.9954326494201605,-0.0,-0.7970383586083855,-0.5964674397859054,0.0,1.0
2018-12-11,-0.19778803822613547,-0.992304663731701,-0.0,-0.8065786177028526,-0.5825548516410751,0.0,1.0
2018-12-12,-0.1967917502148382,-0.9929103408765397,-0.0,-0.8065382411916358,-0.5844313950157549,0.0,1.0
2018-12-13,-0.19832090224480237,-1.0036752783482867,-0.0,-0.8082369473570425,-0.5929809389975859,0.0,1.0
2018-12-14,-0.19871702465042526,-1.0044687905434626,-0.0,-0.8074095430301282,-0.5933040219114891,0.0,1.0
2018-12-17,-0.17941260950739624,-1.0056369381013932,-0.0,-0.7938388625592417,-0.6115180238402987,0.0,1.0
2018-12-18,-0.17128274680562497,-0.9983581983010923,-0.0,-0.7896709258333928,-0.6098222571204227,0.0,1.0
2018-12-19,-0.17583633831982579,-0.9973579920739761,-0.0,-0.7878182012924417,-0.6092684494269699,0.0,1.0
2018-12-20,-0.1744487448070163,-0.9831338990874553,-0.0,-0.790363242552285,-0.6028477079856549,0.0,1.0
2018-12-21,-0.17050674959361087,-0.9830376705067495,-0.0,-0.7903738780125804,-0.5899356845006715,0.0,1.0
2018-12-24,-0.15846418660203043,-0.9706677907752838,-0.0,-0.7859626936452735,-0.5977447570871536,0.0,1.0
2018-12-26,-0.15957113516900476,-0.9821074250704911,-0.0,-0.7585546698228147,-0.5808124760678107,0.0,1.0
2018-12-27,-0.13277701133954709,-0.947811164574851,-0.0,-0.7033884047242505,-0.580874188229752,0.0,1.0
2018-12-28,-0.13042601123028816,-0.9501025520325476,-0.0,-0.7027336000806966,-0.5790659359133856,0.0,1.0
2018-12-31,-0.13220555592923924,-0.9475348086365777,-0.0,-0.7033026165332616,-0.580110311427995,0.0,1.0
2019-01-02,-0.13264206840829515,-0.9486264476164825,-0.0,-0.7049218960409371,-0.5803258820360894,0.0,1.0
2019-01-03,-0.14535960923025096,-0.9454943574195721,-0.0,-0.7165571837628432,-0.5612598955701533,0.0,1.0
2019-01-04,-0.11145002346316284,-0.9593081718844272,-0.0,-0.7081517731447342,-0.5729704364148288,0.0,1.0
2019-01-07,-0.09885004448252002,-0.9370654716794622,-0.0,-0.7031533164189925,-0.5558997001548651,0.0,1.0
2019-01-08,-0.10244351629558983,-0.9202157397967573,-0.0,-0.7133883645213274,-0.5526687933699477,0.0,1.0
2019-01-09,-0.10178066890071621,-0.9160588737762009,-0.0,-0.7129574873513372,-0.5546027991326631,0.0,1.0
2019-01-10,-0.10182021290576948,-0.9161847811801812,-0.0,-0.7128729136548824,-0.5547378104875804,0.0,1.0
2019-01-11,-0.10526142716211773,-0.8998026964814206,-0.0,-0.7155212101282473,-0.5678066425517921,0.0,1.0
2019-01-14,-0.12078568368322185,-0.9020531918399631,-0.0,-0.7225060145667865,-0.5503081435586461,0.0,1.0
2019-01-15,-0.11836491715447961,-0.9041571584482587,-0.0,-0.7229222475774713,-0.5617290075073584,0.0,1.0
2019-01-16,-0.12261688418965802,-0.899851313398315,-0.0,-0.7255575747563192,-0.5561539732364117,0.0,1.0
2019-01-17,-0.12058328659562535,-0.9012239780937614,-0.0,-0.7244894592722114,-0.5528026129128039,0.0,1.0
2019-01-18,-0.1222333000997009,-0.8919574609504819,-0.0,-0.7296776337653705,-0.5794948487869724,0.0,1.0
2019-01-22,-0.0,-1.0093328373854529,-0.0,-0.8713691542961485,-0.5007608291346837,0.0,1.0
2019-01-23,-0.0,-0.9814977973568283,-0.0,-0.8830227041680786,-0.5241274144357846,0.0,1.0
2019-01-24,-0.0,-0.9850786577543719,-0.0,-0.8656066437107557,-0.5251839848761056,0.0,1.0
2019-01-25,-0.0,-0.9984943881741035,-0.0,-0.957398029017246,-0.4659526416643855,0.0,1.0
2019-01-28,-0.0,-0.9746194629724646,-0.0,-0.9877544039678469,-0.4582178895159911,0.0,1.0
2019-01-29,-0.0,-0.9669730434186157,-0.0,-0.9952328691954181,-0.46738459427944307,0.0,1.0
2019-01-30,-0.0,-0.9636662781929115,-0.0,-0.9905395214917393,-0.47346952766161654,0.0,1.0
2019-01-31,-0.0,-0.9682441700960218,-0.0,-0.9811385459533608,-0.4800068587105624,0.0,1.0
2019-02-01,-0.0,-0.9652687212574647,-0.0,-0.9919006108861281,-0.4747752076326447,0.0,1.0
2019-02-04,-0.0,-0.9766420854055908,-0.0,-0.9968444520665409,-0.4564225690276111,0.0,1.0
2019-02-05,-0.0,-0.9721183854041633,-0.0,-0.9871051819335367,-0.4702493226791042,0.0,1.0
2019-02-06,-0.0,-0.971534398792784,-0.0,-0.9858357912065299,-0.47222031689416283,0.0,1.0
2019-02-07,-0.0,-0.9689728469555677,-0.0,-0.9881376851343938,-0.4713041689522765,0.0,1.0
2019-02-08,-0.0,-0.9725240715268225,-0.0,-1.0098349381017881,-0.45643053645116916,0.0,1.0
2019-02-11,-0.0,-0.977022942711911,-0.0,-1.0112652836928149,-0.4462838301964556,0.0,1.0
2019-02-12,-0.0,-0.9792032503529248,-0.0,-1.015390972007024,-0.44857624901008847,0.0,1.0
2019-02-13,-0.0,-0.9949428925278658,-0.0,-1.00657079950461,-0.43869547268473924,0.0,1.0
2019-02-14,-0.0,-1.0131695970445374,-0.0,-0.9862146815351989,-0.4213244851884792,0.0,1.0
2019-02-15,-0.0,-0.9913555457237179,-0.0,-0.9886328829595346,-0.423340026545962,0.0,1.0
2019-02-19,-0.0,-0.9820373514431241,-0.0,-0.9935483870967743,-0.42,0.0,1.0
2019-02-20,-0.0,-1.0191162117591628,-0.0,-0.9559452091677044,-0.3904351630599401,0.0,1.0
2019-02-21,-0.0,-1.0297292752648395,-0.0,-0.9538254582142256,-0.37948545485118546,0.0,1.0
2019-02-22,-0.0,-1.0348731731899883,-0.0,-0.9506803292457584,-0.37409709390223417,0.0,1.0
2019-02-25,-0.0,-1.02515447209373,-0.0,-0.9645473883242732,-0.386737346794071,0.0,1.0
2019-02-26,-0.0,-1.0234190456907606,-0.0,-0.968718364041304,-0.3823648511844503,0.0,1.0
2019-02-27,-0.0,-1.0497463311655146,-0.0,-0.9753822057271272,-0.37982226156832033,0.0,1.0
2019-02-28,-0.0,-1.062871794871795,-0.0,-0.9907692307692308,-0.3651623931623932,0.0,1.0
2019-03-01,-0.0,-1.065393696745714,-0.0,-1.0029771070731959,-0.35362556890120794,0.0,1.0
2019-03-04,-0.0,-1.0692170696623056,-0.0,-1.0046921021987807,-0.3509829440372628,0.0,1.0
2019-03-05,-0.0,-1.0553724682457946,-0.0,-1.0216271884654995,-0.3559217301750772,0.0,1.0
2019-03-06,-0.0,-1.0473077054735904,-0.0,-1.0245438674562695,-0.3512819635093965,0.0,1.0
2019-03-07,-0.0,-1.0630014157621521,-0.0,-1.001146093170633,-0.30671475763500305,0.0,1.0
2019-03-08,-0.0,-1.061209916006393,-0.0,-1.0435610568912164,-0.2957799163464481,0.0,1.0
2019-03-11,-0.0,-1.0541080094998796,-0.0,-1.0505971844559943,-0.33728014318659,0.0,1.0
2019-03-12,-0.0,-1.0149876551796084,-0.0,-1.074068922349341,-0.3883576172757937,0.0,1.0
2019-03-13,-0.0,-1.0295959419275844,-0.0,-1.0764386916214796,-0.3923386391464055,0.0,1.0
2019-03-14,-0.0,-1.0310850029721317,-0.0,-1.0754222175600545,-0.3901185356131333,0.0,1.0
2019-03-15,-0.0,-1.0204081632653061,-0.0,-1.0895711124380907,-0.40261336892760546,0.0,1.0
2019-03-18,-0.0,-1.034546357381003,-0.0,-1.0922182024544227,-0.42008938071930196,0.0,1.0
2019-03-19,-0.0,-1.0314747561062452,-0.0,-1.098910489211707,-0.4300719219539984,0.0,1.0
2019-03-20,-0.0,-1.0323996431757358,-0.0,-1.0948082069580731,-0.4410347903657449,0.0,1.0
2019-03-21,-0.0,-1.0345996076333155,-0.0,-1.1108614232209737,-0.42154449794899235,0.0,1.0
2019-03-22,-0.0,-1.0296575219652142,-0.0,-1.1401470324547247,-0.41635287789133946,0.0,1.0
2019-03-25,-0.0,-0.9415036848072563,-0.0,-1.185232426303855,-0.41638321995464855,0.0,1.0
2019-03-26,-0.0,-0.9510997224001707,-0.0,-1.1734287137874582,-0.4344437326500107,0.0,1.0
2019-03-27,-0.0,-0.9033678573944902,-0.0,-1.1887197914464878,-0.430810963150849,0.0,1.0
2019-03-28,-0.0,-0.8920029501633127,-0.0,-1.1715309240332947,-0.4486004284761002,0.0,1.0
2019-03-29,-0.0,-0.8841561907437321,-0.0,-1.1707985111313997,-0.45652784605660507,0.0,1.0
2019-04-01,-0.0,-0.8899477944010371,-0.0,-1.1697207526015205,-0.44406292701727335,0.0,1.0
2019-04-02,-0.0,-0.9175574652413889,-0.0,-1.2087961992594145,-0.36697407950813943,0.0,1.0
2019-04-03,-0.0,-0.9197278911564625,-0.0,-1.2007674864817721,-0.3681144252572824,0.0,1.0
2019-04-04,-0.0,-0.9166608477061657,-0.0,-1.2254730814887227,-0.3492423713427833,0.0,1.0
2019-04-05,-0.0,-0.9142007694998251,-0.0,-1.2393144456103533,-0.3441762854144806,0.0,1.0
2019-04-08,-0.0,-0.9124750952497466,-0.0,-1.2412177985948478,-0.3416756964591562,0.0,1.0
2019-04-09,-0.0,-0.9053258584442887,-0.0,-1.2625788367203925,-0.3359845830413455,0.0,1.0
2019-04-10,-0.0,-0.906539775500244,-0.007181203374468382,-1.2659834065397755,-0.306281809942132,0.0,1.0
2019-04-11,-0.0,-0.8930922771449472,-0.01187863587278364,-1.2704915177482843,-0.3080433343783746,0.0,1.0
2019-04-12,-0.0,-0.8922053496795765,-0.012851769295068266,-1.2707926999164114,-0.3070144887155197,0.0,1.0
2019-04-15,-0.0,-0.8948597316605681,-0.018435267468200036,-1.2577452517860255,-0.31388743683568565,0.0,1.0
2019-04-16,-0.0,-0.8941865328314513,-0.016589990241182212,-1.2577373483897951,-0.31674334309215113,0.0,1.0
2019-04-17,-0.0,-0.9056927057836213,-0.04133156164766767,-1.2723617036156376,-0.27739702077068323,0.0,1.0
2019-04-18,-0.0,-0.9247882472849962,-0.05503813306154008,-1.269321336941623,-0.2654553122693565,0.0,1.0
2019-04-22,-0.0,-0.9287225042301186,-0.051254935138183876,-1.2732656514382403,-0.2718908629441625,0.0,1.0
2019-04-23,-0.0,-0.9061963039590419,-0.0423957639302872,-1.2789914787670513,-0.27909667917382613,0.0,1.0
2019-04-24,-0.0,-0.8979091514026547,-0.04465380170209785,-1.276888593142577,-0.2828424333695233,0.0,1.0
2019-04-25,-0.0,-0.8994707140103053,-0.05240281818500473,-1.277331837779102,-0.2759998597917908,0.0,1.0
2019-04-26,-0.0,-0.9281743663829654,-0.12882761219810934,-1.0218272039194747,-0.061807104048239685,0.0,1.0
2019-04-29,-0.0,-0.9295244074713545,-0.1302150368858892,-1.0206247056976927,-0.058860461466017894,0.0,1.0
2019-04-30,-0.0,-0.9248540398016198,-0.13356142884047964,-1.0215958315022915,-0.05891769728168749,0.0,1.0
2019-05-01,-0.0,-0.9043997485857951,-0.1471401634192332,-1.02438717787555,-0.06678189817724703,0.0,1.0
2019-05-02,-0.0,-0.9037465062965172,-0.14599755048205257,-1.0234274408818265,-0.06723612724931696,0.0,1.0
2019-05-03,-0.0,-0.9089452855078836,-0.1477165651108738,-1.019347948991771,-0.06485960173377725,0.0,1.0
2019-05-06,-0.0,-0.8745890089243775,-0.1584468451542195,-1.0157507436981368,-0.08257397839361202,0.0,1.0
2019-05-07,-0.0,-0.8790451426960308,-0.16362269352463896,-1.0103693493311612,-0.07969675135490743,0.0,1.0
2019-05-08,-0.0,-0.8597859661165017,-0.18676484353062306,-0.9635892795856603,-0.10988736700882967,0.0,1.0
2019-05-09,-0.0,-0.8485687606658724,-0.18424187783752455,-1.0591493061145636,-0.12792607141707182,0.0,1.0
2019-05-10,-0.0,-0.848303200232041,-0.18779206548712496,-1.0644558316413677,-0.12224048470785394,0.0,1.0
2019-05-13,-0.0,-0.8481175863847344,-0.1871132026817947,-1.0664324394017533,-0.12167998968540483,0.0,1.0
2019-05-14,-0.0,-0.7963429811405048,-0.23949325078980122,-1.028592398761847,-0.12665539139036924,0.0,1.0
2019-05-15,-0.0,-0.8077687327735401,-0.23460034613165823,-1.0389718607781553,-0.12361387090571116,0.0,1.0
2019-05-16,-0.0,-0.8076071256620125,-0.23546782217942544,-1.0429786551115392,-0.12370406034344407,0.0,1.0
2019-05-17,-0.0,-0.7943547092257794,-0.24890016377123403,-1.021579268488488,-0.1463665264442375,0.0,1.0
2019-05-20,-0.0,-0.7968554468153378,-0.25275148403657954,-1.0151772822076046,-0.14394352639178565,0.0,1.0
2019-05-21,-0.0,-0.7952197625922363,-0.251106833493744,-1.018639717677254,-0.14327879371190247,0.0,1.0
2019-05-22,-0.0,-0.7787366462416991,-0.2684867344647268,-1.0214943376856696,-0.13939238394661707,0.0,1.0
2019-05-23,-0.0,-0.770623097869614,-0.2670510972288964,-1.0278071440012815,-0.13810667948101876,0.0,1.0
2019-05-24,-0.0,-0.7710361168032787,-0.2654969262295082,-1.0340035860655739,-0.1313076331967213,0.0,1.0
2019-05-28,-0.0,-0.7796485387791684,-0.26618866233475236,-1.0304407669408788,-0.12461188822380845,0.0,1.0
2019-05-29,-0.0,-0.7940098773299347,-0.26987414369921936,-1.0239286283256332,-0.09839095109128565,0.0,1.0
2019-05-30,-0.0,-0.7993532588220519,-0.25609066934572394,-1.0039871907572522,-0.08008916237598895,0.0,1.0
2019-05-31,-0.0,-0.7938118423119207,-0.26191298884875136,-1.007099104758913,-0.07837286005968273,0.0,1.0
2019-06-03,-0.0,-0.8022979892593981,-0.2762270513300861,-1.0006244536030973,-0.04311852129386786,0.0,1.0
2019-06-04,-0.0,-0.8023920307279143,-0.2846703931549199,-1.0141148549480061,-0.02157824063954033,0.0,1.0
2019-06-05,-0.0,-0.7832807766029801,-0.30547826624621277,-1.0028133308600753,-0.0,0.0,1.0
2019-06-06,-0.0,-0.7572201056900578,-0.30637827209045104,-1.0087870222440705,-0.0,0.0,1.0
2019-06-07,-0.0,-0.76160181941115,-0.3108672936259143,-1.0008605323006945,-0.0,0.0,1.0
2019-06-10,-0.0,-0.7627051065787456,-0.2926545008434289,-1.0116546541941418,-0.0,0.0,1.0
2019-06-11,-0.0,-0.765718332409631,-0.2962928751770429,-1.017026910524047,-0.0,0.0,1.0
2019-06-12,-0.0,-0.7734933052970097,-0.30619375985652,-1.0125545007575991,-0.0,0.0,1.0
2019-06-13,-0.0,-0.7732398282307147,-0.3115635330099787,-1.004572275943032,-0.0,0.0,1.0
2019-06-14,-0.0,-0.7617239356611405,-0.31422308665987464,-1.0113303078015499,-0.0,0.0,1.0
2019-06-17,-0.0,-0.7675029351788913,-0.3139096582833838,-1.0082802941358215,-0.0,0.0,1.0
2019-06-18,-0.0,-0.7700098814229248,-0.3174098320158103,-1.0005249505928855,-0.0,0.0,1.0
2019-06-19,-0.0,-0.7700036986808038,-0.319196153371964,-0.9930341511527556,-0.0,0.0,1.0
2019-06-20,-0.0,-0.7701507258884813,-0.3185895262460315,-0.9936195789538574,-0.0,0.0,1.0
2019-06-21,-0.0,-0.7979586085976391,-0.3089952722377031,-1.0172829456150787,-0.006762891762422117,0.0,1.0
2019-06-24,-0.0,-0.7812646663120678,-0.3197334251118551,-0.9934920684584336,-0.03432308125527987,0.0,1.0
2019-06-25,-0.0,-0.7648144094562056,-0.3218049344882579,-1.001751149191657,-0.038650364301572905,0.0,1.0
2019-06-26,-0.0,-0.7608981585869974,-0.31664161342853564,-0.9964299135663285,-0.057716397344356754,0.0,1.0
2019-06-27,-0.0,-0.7651299087974426,-0.32384743159808194,-1.0014416899113046,-0.04372081361456734,0.0,1.0
2019-06-28,-0.0,-0.7450821207768689,-0.32342471741709866,-1.0124898519952539,-0.04143508399425467,0.0,1.0
2019-07-01,-0.0,-0.7472747149773544,-0.3219428392940809,-1.012181789786038,-0.042136498516320474,0.0,1.0
2019-07-02,-0.0,-0.7532921425450914,-0.3191661985895275,-1.0076764650814454,-0.04037945453410722,0.0,1.0
2019-07-03,-0.0,-0.8075348075348074,-0.2643734643734643,-1.0674201474201475,-0.13667485667485665,0.0,1.0
2019-07-05,-0.0,-0.80384880627894,-0.2577255262552954,-1.0723457357722241,-0.15004433351942464,0.0,1.0
2019-07-08,-0.0,-0.8000460193281178,-0.260600880941424,-1.0753402143185853,-0.15107488002103742,0.0,1.0
2019-07-09,-0.0,-0.7935386334505539,-0.26170835113550467,-1.0768396489959575,-0.1544352055739968,0.0,1.0
2019-07-10,-0.0,-0.7659518570818692,-0.2533906932448852,-1.104265869757972,-0.1602903024531214,0.0,1.0
2019-07-11,-0.0,-0.7649802890932983,-0.25473061760841,-1.1061103810775295,-0.15939553219448094,0.0,1.0
2019-07-12,-0.0,-0.7751741816747733,-0.2541080583672933,-1.105067700801893,-0.1520967529906665,0.0,1.0
2019-07-15,-0.0,-0.7780406071358171,-0.26043104014718443,-1.1023391812865497,-0.14458900059136606,0.0,1.0
2019-07-16,-0.0,-0.7857726366696075,-0.30732281148906965,-1.077051269483384,-0.09750678038100838,0.0,1.0
2019-07-17,-0.0,-0.7736821503131525,-0.31256524008350733,-1.0747977557411275,-0.10099164926931108,0.0,1.0
2019-07-18,-0.0,-0.775401766795971,-0.31535026241157876,-1.0777129445512925,-0.09130619030544056,0.0,1.0
2019-07-19,-0.0,-0.774665797195957,-0.31525921095533094,-1.077567655689599,-0.09302249755461364,0.0,1.0
2019-07-22,-0.0,-0.7661701293610349,-0.3055991114595583,-1.0783026264210114,-0.11662093296746374,0.0,1.0
2019-07-23,-0.0,-0.7691352781679789,-0.30603377870700077,-1.0766717846525757,-0.11492600699095097,0.0,1.0
2019-07-24,-0.0,-0.7702998075229177,-0.3128894398590676,-1.0719016083254491,-0.10726519427136005,0.0,1.0
2019-07-25,-0.0,-0.7644584990545739,-0.3154137054182695,-1.0777205450870444,-0.1024972289235183,0.0,1.0
2019-07-26,-0.0,-0.7242992130961035,-0.31289700723698766,-1.039756028189489,-0.08330436431438233,0.0,1.0
2019-07-29,-0.0,-0.7085428725052978,-0.31445108644083875,-1.0379542651105418,-0.10190720182180472,0.0,1.0
2019-07-30,-0.0,-0.6960175026951615,-0.31821929101401486,-1.0391274018644177,-0.11741391337434207,0.0,1.0
2019-07-31,-0.0,-0.7299965087123497,-0.3151363189132574,-1.0248516202748597,-0.10394515504491066,0.0,1.0
2019-08-01,-0.0,-0.744318722069031,-0.3070267186460017,-1.0244683211308674,-0.09362619251370796,0.0,1.0
2019-08-02,-0.0,-0.7424602797069736,-0.30596517933593376,-1.0236260425585895,-0.09922937874607554,0.0,1.0
2019-08-05,-0.0,-0.7333865050247248,-0.29347583346626255,-1.0605519221566437,-0.10285531982772371,0.0,1.0
2019-08-06,-0.0,-0.7311482635937155,-0.29813293032335253,-1.010988319007588,-0.1082774471836529,0.0,1.0
2019-08-07,-0.0,-0.747802059783974,-0.2902223059532781,-0.9969228836975634,-0.10496734488821904,0.0,1.0
2019-08-08,-0.0,-0.738935134286163,-0.27604837443065805,-1.0058740380084812,-0.12033924925396575,0.0,1.0
2019-08-09,-0.0,-0.6205924448106865,-0.3760680053779763,-1.4831504532246174,-0.857266773647916,0.0,1.0
2019-08-12,-0.0,-0.6165576398215137,-0.38656153879478405,-1.485465494086557,-0.843607849932851,0.0,1.0
2019-08-13,-0.0,-0.5752861000385754,-0.38352406669238354,-1.474776049033475,-0.8525566842398526,0.0,1.0
2019-08-14,-0.0,-0.5785648264851693,-0.3729518527854802,-1.4414334929837829,-0.8083774472733384,0.0,1.0
2019-08-15,-0.0,-0.6028287147438534,-0.37924512786777403,-1.4019817449222927,-0.7274484006249486,0.0,1.0
2019-08-16,-0.0,-0.5911107459743674,-0.38588563917186985,-1.4046993098915543,-0.7260515938218863,0.0,1.0
2019-08-19,-0.0,-0.5726307189542484,-0.3929738562091503,-1.4089869281045753,-0.7104166666666667,0.0,1.0
2019-08-20,-0.0,-0.5754613222534523,-0.3919100574361481,-1.4070634241720639,-0.6990508778361644,0.0,1.0
2019-08-21,-0.0,-0.5816061123303259,-0.3825083313013086,-1.4085182475818905,-0.6913760871332195,0.0,1.0
2019-08-22,-0.0,-0.5809953647231032,-0.3841180775798975,-1.40908351630479,-0.6918354070098398,0.0,1.0
2019-08-23,-0.0,-0.5817065235074019,-0.38486253456970887,-1.4099154058890515,-0.6905401008622092,0.0,1.0
2019-08-26,-0.0,-0.5571858087793145,-0.38111846061334936,-1.4049308478653035,-0.6655842854279415,0.0,1.0
2019-08-27,-0.0,-0.5538129150996238,-0.3780507321757222,-1.4004961190685765,-0.6685604545090822,0.0,1.0
2019-08-28,-0.0,-0.5449784103630256,-0.38441548056932673,-1.4042859427474812,-0.6644010874780105,0.0,1.0
2019-08-29,-0.0,-0.5221196499220716,-0.3971945809854934,-1.4158574111817128,-0.661191703632658,0.0,1.0
2019-08-30,-0.0,-0.5076038797748773,-0.4076557697680917,-1.4262563365664793,-0.6500219534586676,0.0,1.0
2019-09-03,-0.0,-0.5185822987585101,-0.41625951141369644,-1.4382458950740888,-0.6317180616740088,0.0,1.0
2019-09-04,-0.0,-0.5258195241343337,-0.41271115034305655,-1.4464550816514865,-0.6274525538659069,0.0,1.0
