Date,IWF,IWM,MTUM,MYOK,SPY,VLUE,VXX
2019-01-04,-0.37752557382055063,-1.6615094915771795,-0.0,1.0,-1.2212326327039544,-0.8290498244185455,0.0
2019-01-07,-0.34801214111558937,-1.6182017216499975,-0.0,1.0,-1.214061800268697,-0.7955913817982784,0.0
2019-01-08,-0.35353134002185355,-1.5915863713122083,-0.0,1.0,-1.2304062779378167,-0.7911989669216252,0.0
2019-01-09,-0.35234599742089084,-1.585061005852594,-0.0,1.0,-1.2292431306418015,-0.7932248784842774,0.0
2019-01-10,-0.3511647543833507,-1.5891322704018278,-0.0,1.0,-1.2302190433616451,-0.7964535836686037,0.0
2019-01-11,-0.3552657774238503,-1.5723671112880748,-0.0,1.0,-1.235914791956998,-0.8135576348795541,0.0
2019-01-14,-0.36029082217021063,-1.5684477864648176,-0.0,1.0,-1.234749265474827,-0.8163936058961208,0.0
2019-01-15,-0.36246453988951377,-1.563380281690141,-0.0,1.0,-1.233066241974817,-0.817946548549246,0.0
2019-01-16,-0.33582163829999,-1.573056633821041,-0.0,1.0,-1.220911714939783,-0.8468199462526127,0.0
2019-01-17,-0.3572277816308332,-1.5380957098979489,-0.0,1.0,-1.2133161597146536,-0.8452888140295254,0.0
2019-01-18,-0.3586489457379834,-1.5228839812131507,-0.0,1.0,-1.2225442190466673,-0.892475267312881,0.0
2019-01-22,-0.0,-1.8041349292709468,-0.0,1.0,-1.5809627441836365,-0.7964661381418727,0.0
2019-01-23,-0.0,-1.7629760482153063,-0.0,1.0,-1.6008209071543618,-0.8318179456538681,0.0
2019-01-24,-0.0,-1.767523060086508,-0.0,1.0,-1.6050341341393506,-0.8388139037990515,0.0
2019-01-25,-0.0,-1.789082151458389,-0.0,1.0,-1.828793149585229,-0.734011238961734,0.0
2019-01-28,-0.0,-1.7463899882340357,-0.0,1.0,-1.8782222697614717,-0.7235533212108246,0.0
2019-01-29,-0.0,-1.7464045246431457,-0.0,1.0,-1.9110692162671692,-0.7290061944519256,0.0
2019-01-30,-0.0,-1.7445341949380722,-0.0,1.0,-1.9098546042003228,-0.7306408185245018,0.0
2019-01-31,-0.0,-1.747242696508312,-0.0,1.0,-1.9045569484047988,-0.7282509280680045,0.0
2019-02-01,-0.0,-1.746109790360925,-0.0,1.0,-1.9195483034363519,-0.7374648800518695,0.0
2019-02-04,-0.0,-1.7347521551724139,-0.0,1.0,-1.9214439655172415,-0.7317349137931034,0.0
2019-02-05,-0.0,-1.7243385958295168,-0.0,1.0,-1.913896222856835,-0.7499865294466297,0.0
2019-02-06,-0.0,-1.6702558635394458,-0.0,1.0,-1.8957889125799576,-0.764498933901919,0.0
2019-02-07,-0.0,-1.6682833235623302,-0.0,1.0,-1.904332995789586,-0.7570217982199009,0.0
2019-02-08,-0.0,-1.6544999200724675,-0.0,1.0,-1.9198593275430276,-0.7541429104278786,0.0
2019-02-11,-0.0,-1.666719375922412,-0.0,1.0,-1.8943179422306557,-0.7098882563778199,0.0
2019-02-12,-0.0,-1.6462107208872458,-0.0,1.0,-1.907367309215738,-0.7276472141536837,0.0
2019-02-13,-0.0,-1.6804774173195227,-0.0,1.0,-1.8797518271202482,-0.6976707503023293,0.0
2019-02-14,-0.0,-1.6044776119402986,-0.0,1.0,-1.9361467311330671,-0.7148412865251209,0.0
2019-02-15,-0.0,-1.6707486631016042,-0.0,1.0,-1.9456684491978609,-0.7311764705882352,0.0
2019-02-19,-0.0,-1.6418013980043755,-0.0,1.0,-1.9689984525905768,-0.7250947121284884,0.0
2019-02-20,-0.0,-1.687420785804816,-0.0,1.0,-1.902724968314322,-0.6908005914659907,0.0
2019-02-21,-0.0,-1.7409550620373269,-0.0,1.0,-1.858565321655719,-0.6137003440725681,0.0
2019-02-22,-0.0,-1.7289724493515963,-0.0,1.0,-1.8718295922087393,-0.6072600385396594,0.0
2019-02-25,-0.0,-1.7114994538929629,-0.0,1.0,-1.8839652571904093,-0.605554688718989,0.0
2019-02-26,-0.0,-1.7130926444651933,-0.0,1.0,-1.8600995953937132,-0.6141197219628591,0.0
2019-02-27,-0.0,-1.7066604419545597,-0.0,1.0,-1.8622263720302934,-0.6183732752360203,0.0
2019-02-28,-0.0,-1.6889364521225094,-0.0,1.0,-1.8161341283188095,-0.5909901646027621,0.0
2019-03-01,-0.0,-1.6712377289748002,-0.0,1.0,-1.8170225685659347,-0.5719562797287725,0.0
2019-03-04,-0.0,-1.7042839036755386,-0.0,1.0,-1.7950316856780735,-0.5703929024081115,0.0
2019-03-05,-0.0,-1.6574362165525824,-0.0,1.0,-1.92221530802738,-0.6059946069280232,0.0
2019-03-06,-0.0,-1.6551670471052087,-0.0,1.0,-1.93743515252127,-0.5952479767586636,0.0
2019-03-07,-0.0,-1.6313473782286867,-0.0,1.0,-1.9509808996324862,-0.5939230809048087,0.0
2019-03-08,-0.0,-1.6238940369614157,-0.0,1.0,-2.0282707711638133,-0.5831108318936181,0.0
2019-03-11,-0.0,-1.6182809934862046,-0.0,1.0,-2.027749827887518,-0.6497378594502992,0.0
2019-03-12,-0.0,-1.5602814027173624,-0.0,1.0,-2.0693840287847056,-0.7406154341872081,0.0
2019-03-13,-0.0,-1.5710654407787994,-0.0,1.0,-2.079989183342347,-0.7572742022714981,0.0
2019-03-14,-0.0,-1.5882193120686843,-0.0,1.0,-2.0780850948214966,-0.7675922403955877,0.0
2019-03-15,-0.0,-1.5702174511423066,-0.0,1.0,-2.1300853289292596,-0.8047894302229561,0.0
2019-03-18,-0.0,-1.6108234508100887,-0.0,1.0,-2.135794220811759,-0.8210010578475587,0.0
2019-03-19,-0.0,-1.615376050771029,-0.0,1.0,-2.1095028670043976,-0.8421755831431275,0.0
2019-03-20,-0.0,-1.6142625607779577,-0.0,1.0,-2.1121108813502487,-0.8624042921813,0.0
2019-03-21,-0.0,-1.6158248046660062,-0.0,1.0,-2.1233630461098274,-0.7632331902718168,0.0
2019-03-22,-0.0,-1.5998673593456396,-0.0,1.0,-2.1723775837294133,-0.7545042555543274,0.0
2019-03-25,-0.0,-1.454371375424007,-0.0,1.0,-2.2503556187766716,-0.7663311084363716,0.0
2019-03-26,-0.0,-1.4336981278817842,-0.0,1.0,-2.279817787900672,-0.8417310149436141,0.0
2019-03-27,-0.0,-1.3864654171504396,-0.0,1.0,-2.3019848509979544,-0.8403273069055122,0.0
2019-03-28,-0.0,-1.379063971199114,-0.0,1.0,-2.300360011077264,-0.8592079756300194,0.0
2019-03-29,-0.0,-1.3763500415397398,-0.002603157020216007,1.0,-2.300193852118527,-0.8595402935474938,0.0
2019-04-01,-0.0,-1.389131516391177,-0.0,1.0,-2.287578086129692,-0.8514566863839902,0.0
2019-04-02,-0.0,-1.3926252063841495,-0.04848651623555311,1.0,-2.262795817281233,-0.7996697853604844,0.0
2019-04-03,-0.0,-1.397030413423856,-0.05022906662250925,1.0,-2.2503173814649227,-0.8221007893139041,0.0
2019-04-04,-0.0,-1.401394422310757,-0.041555998229305,1.0,-2.249391323594511,-0.8410801239486498,0.0
2019-04-05,-0.0,-1.379375172795134,-0.04207907105335913,1.0,-2.252419131877246,-0.8555709151230301,0.0
2019-04-08,-0.0,-1.372045504749282,-0.04870775347912525,1.0,-2.2517671747294017,-0.8499005964214713,0.0
2019-04-09,-0.0,-1.3435270696234032,-0.08167892495714207,1.0,-2.2804291323342367,-0.8243654260908037,0.0
2019-04-10,-0.0,-1.3259909462294357,-0.09296676603731921,1.0,-2.28005962239152,-0.8216296787015568,0.0
2019-04-11,-0.0,-1.2872211177380164,-0.12624254473161034,1.0,-2.3026838966202785,-0.8062734702893749,0.0
2019-04-12,-0.0,-1.2891052951917223,-0.13163282244231725,1.0,-2.3079178885630496,-0.804459691252144,0.0
2019-04-15,-0.0,-1.2967344218593801,-0.1364545151616128,1.0,-2.2947906253471064,-0.8257247584138621,0.0
2019-04-16,-0.0,-1.2958583166777704,-0.14506995336442371,1.0,-2.289029535864979,-0.8219520319786808,0.0
2019-04-17,-0.0,-1.2859443549730658,-0.15832731715443993,1.0,-2.298661631587716,-0.8104070639195868,0.0
2019-04-18,-0.0,-1.3076323553972051,-0.19306351945666092,1.0,-2.287145799699382,-0.7791014863886877,0.0
2019-04-22,-0.0,-1.3067501817571725,-0.1834349309322745,1.0,-2.3046809462558024,-0.7977182484201106,0.0
2019-04-23,-0.0,-1.302328184463846,-0.18300873069173942,1.0,-2.3169912693082604,-0.7942690843966868,0.0
2019-04-24,-0.0,-1.2875237138712199,-0.19679723245173533,1.0,-2.2956701261019976,-0.7997433322173866,0.0
2019-04-25,-0.0,-1.2145077720207254,-0.2571584401418053,1.0,-2.2313607853831465,-0.751022634305972,0.0
2019-04-26,-0.0,-1.1860350492880614,-0.29342825848849946,1.0,-2.2707557502738225,-0.7261774370208104,0.0
2019-04-29,-0.0,-1.1887671232876713,-0.290027397260274,1.0,-2.277260273972603,-0.7233972602739727,0.0
2019-04-30,-0.0,-1.1945948903112862,-0.2941079927785984,1.0,-2.2744679687072598,-0.707533234859675,0.0
2019-05-01,-0.0,-1.2185499889649083,-0.25965570514235264,1.0,-2.341425733833591,-0.6979143676892517,0.0
2019-05-02,-0.0,-1.2051338426867475,-0.2635079426152916,1.0,-2.338976529434398,-0.6890562304182927,0.0
2019-05-03,-0.0,-1.1913424657534246,-0.27594520547945206,1.0,-2.3298082191780822,-0.6824109589041096,0.0
2019-05-06,-0.0,-1.1574261211558419,-0.2794559458130769,1.0,-2.3246845468946304,-0.7008794450210302,0.0
2019-05-07,-0.0,-1.135370945294936,-0.3126003639867252,1.0,-2.246868643614174,-0.6579060057809656,0.0
2019-05-08,-0.0,-1.1449694801094508,-0.36660703009892653,1.0,-2.118343506630183,-0.6321826983792886,0.0
2019-05-09,-0.012393452910108247,-1.1346023113528212,-0.3841970402133556,1.0,-2.1162474507138,-0.5818647701720441,0.0
2019-05-10,-0.011138419704021334,-1.1344977252523138,-0.38916487998744964,1.0,-2.1190189823772423,-0.5754850180411023,0.0
2019-05-13,-0.03909443454564511,-1.1385598993816164,-0.35929147888062046,1.0,-2.11660203332984,-0.5869929776752961,0.0
2019-05-14,-0.0,-1.04862546506821,-0.5052190988011575,1.0,-2.0466618437370814,-0.5669181479950393,0.0
2019-05-15,-0.0,-1.0623738288731301,-0.5077902582949428,1.0,-2.0571458150007764,-0.5489414565971323,0.0
2019-05-16,-0.0,-1.0661905501216167,-0.5192257930963101,1.0,-2.0431092480463695,-0.5466542462350567,0.0
2019-05-17,-0.0,-1.0547206964452274,-0.5307803917504403,1.0,-2.029951290289149,-0.5664317545859674,0.0
2019-05-20,-0.0,-1.0133477633477634,-0.5769428983714698,1.0,-2.000515357658215,-0.5627705627705628,0.0
2019-05-21,-0.0,-1.0083371931449745,-0.58205959549174,1.0,-1.995728475117081,-0.5602902578354175,0.0
2019-05-22,-0.0,-0.9909562715173937,-0.6005344021376086,1.0,-1.993525512563589,-0.5535172909922409,0.0
2019-05-23,-0.0,-0.9776842969271021,-0.6092443441235316,1.0,-2.002616323808547,-0.540501718565639,0.0
2019-05-24,-0.0,-0.9595484958373769,-0.6164768374278564,1.0,-1.9994892486848155,-0.5319985698963176,0.0
2019-05-28,-0.0,-0.9687292761312044,-0.6188338519614345,1.0,-1.9928072233841758,-0.5208896597459572,0.0
2019-05-29,-0.0,-0.9870136484008963,-0.6243124872682827,1.0,-1.9979629252393563,-0.4833978407007537,0.0
2019-05-30,-0.0,-0.9863543788187373,-0.6217922606924644,1.0,-2.00050916496945,-0.48299389002036663,0.0
2019-05-31,-0.0,-1.0051213766260372,-0.5938748335552596,1.0,-2.008399057666701,-0.5139813581890813,0.0
2019-06-03,-0.0,-1.014093106079878,-0.6161790892902569,1.0,-1.9974052403968456,-0.4601373696260494,0.0
2019-06-04,-0.0,-1.0040720757406087,-0.6259289422783264,1.0,-2.0208184872238624,-0.43927517051817166,0.0
2019-06-05,-0.0,-0.9962819675425815,-0.6499020248203787,1.0,-2.0123097020549663,-0.36587449128272115,0.0
2019-06-06,-0.0,-1.0049723756906077,-0.6285786037167254,1.0,-2.002812656956303,-0.38623807132094423,0.0
2019-06-07,-0.0,-1.0545500505561172,-0.6174418604651163,1.0,-1.9896865520728009,-0.39393326592517697,0.0
2019-06-10,-0.0,-1.0581911779549813,-0.6277884324215202,1.0,-1.9693146260220045,-0.3915918037751085,0.0
2019-06-11,-0.0,-1.0602087640562756,-0.6848872976652716,1.0,-1.9348494780898593,-0.3626645151530432,0.0
2019-06-12,-0.0,-1.070426813832211,-0.6966735861475368,1.0,-1.94207888208192,-0.3538555009872918,0.0
2019-06-13,-0.0,-1.0876267748478703,-0.7158215010141988,1.0,-1.9274847870182557,-0.34001014198782964,0.0
2019-06-14,-0.0,-1.0800141707576296,-0.7152183814970394,1.0,-1.929551090642239,-0.33615061490966147,0.0
2019-06-17,-0.0,-1.0822916139480745,-0.7143074042208614,1.0,-1.922111442886786,-0.34227440659952424,0.0
2019-06-18,-0.0,-1.0871450905239801,-0.7031620354026931,1.0,-1.925866155630642,-0.3269453830248626,0.0
2019-06-19,-0.0,-1.0515639905608274,-0.7387658783953406,1.0,-1.9132901541396796,-0.3172164482602801,0.0
2019-06-20,-0.0,-1.0637025872896257,-0.7252449133383572,1.0,-1.9148957548354684,-0.3199698568198945,0.0
2019-06-21,-0.0,-1.0690850625533839,-0.7256192533788876,1.0,-1.907652112746822,-0.3220117570215545,0.0
2019-06-24,-0.0,-1.0513851877922469,-0.7414651314797123,1.0,-1.8797827945095276,-0.35522147920961333,0.0
2019-06-25,-0.0,-1.0699854614729032,-0.7403118263398004,1.0,-1.8591266857171505,-0.3438110994134456,0.0
2019-06-26,-0.0,-1.0661816357250378,-0.7259407927747115,1.0,-1.8388861013547415,-0.3865529352734571,0.0
2019-06-27,-0.0,-1.0605527638190955,-0.743718592964824,1.0,-1.8414070351758793,-0.3794472361809045,0.0
2019-06-28,-0.0,-1.1186689627228525,-0.7320705024311183,1.0,-1.8244529983792543,-0.3895867098865478,0.0
2019-07-01,-0.0,-1.1249366190041579,-0.7275631274718588,1.0,-1.824510698712098,-0.39341851739174527,0.0
2019-07-02,-0.0,-1.137017526086516,-0.7220139803464695,1.0,-1.8149123695674196,-0.39134839428629314,0.0
2019-07-03,-0.0,-1.144674166413297,-0.715769737508868,1.0,-1.8107834194790717,-0.3961690483429614,0.0
2019-07-05,-0.0,-1.1427558257345491,-0.7162613981762918,1.0,-1.8092705167173253,-0.39761904761904765,0.0
2019-07-08,-0.0,-1.1329673681000305,-0.7211039951204635,1.0,-1.8218460912879944,-0.40693300803090376,0.0
2019-07-09,-0.0,-1.1301675977653631,-0.7207211782630778,1.0,-1.8234636871508383,-0.40436769933976635,0.0
2019-07-10,-0.0,-1.1305432513619469,-0.7246066900870628,1.0,-1.8348352935186598,-0.40145613767119803,0.0
2019-07-11,-0.0,-1.1404309252217997,-0.7113814955640051,1.0,-1.817084917617237,-0.4008111533586819,0.0
2019-07-12,-0.0,-1.1618639798488664,-0.7006549118387909,1.0,-1.7656423173803526,-0.4096221662468513,0.0
2019-07-15,-0.0,-1.1897880054383403,-0.7225942897426859,1.0,-1.7419306108061838,-0.3811873709653054,0.0
2019-07-16,-0.0,-1.1913008457511074,-0.7144583165525573,1.0,-1.7392770841723721,-0.38919653644784535,0.0
2019-07-17,-0.0,-1.173538831064852,-0.7205764611689351,1.0,-1.7197257806244997,-0.39011208967173744,0.0
2019-07-18,-0.0,-1.1740713039142359,-0.7155821490900025,1.0,-1.7218150087260036,-0.37486910994764394,0.0
2019-07-19,-0.0,-1.169452887537994,-0.7380952380952381,1.0,-1.7358156028368796,-0.4225430597771023,0.0
2019-07-22,-0.0,-1.1166163141993959,-0.710221550855992,1.0,-1.7304128902316214,-0.4779959718026183,0.0
2019-07-23,-0.0,-1.1111670020120725,-0.7112173038229376,1.0,-1.728219315895372,-0.47957746478873237,0.0
2019-07-24,-0.0,-1.1125,-0.7190763052208836,1.0,-1.7198795180722892,-0.4686244979919679,0.0
2019-07-25,-0.0,-1.077394405102707,-0.7375822409723267,1.0,-1.7556124755160463,-0.45181055697855455,0.0
2019-07-26,-0.0,-1.0752558699578567,-0.7394140076259282,1.0,-1.755769616696769,-0.44661850290989363,0.0
2019-07-29,-0.0,-1.0510367624962436,-0.73464890313533,1.0,-1.7585395171792044,-0.4642892917960533,0.0
2019-07-30,-0.0,-1.057393483709273,-0.7356390977443609,1.0,-1.755438596491228,-0.4640601503759398,0.0
2019-07-31,-0.0,-1.1060334528076463,-0.7297391477499005,1.0,-1.709279171644763,-0.43304460374352843,0.0
2019-08-01,-0.0,-1.1333830474770072,-0.7244842157593836,1.0,-1.6990305741983596,-0.4145662440964455,0.0
2019-08-02,-0.0,-1.1221256518500125,-0.7448224484728085,1.0,-1.6965979637447233,-0.4028805562453439,0.0
2019-08-05,-0.0,-1.1181254649144559,-0.7300768658566823,1.0,-1.7029506570790973,-0.40788494916935286,0.0
2019-08-06,-0.0,-1.1154164838914071,-0.7267144319344935,1.0,-1.6266998099137302,-0.40512745528098654,0.0
2019-08-07,-0.0,-1.1291921843102946,-0.7070088461164576,1.0,-1.6142218333819385,-0.41008068435889955,0.0
2019-08-08,-0.0,-1.1268653089000147,-0.704029553298012,1.0,-1.6163904146211054,-0.413454527779128,0.0
2019-08-09,-0.0,-1.1249515316013958,-0.6959092671578132,1.0,-1.6110895696006202,-0.4148894920511826,0.0
2019-08-12,-0.0,-1.1089104092656576,-0.7306924911187892,1.0,-1.6482067253880968,-0.37870455983259527,0.0
2019-08-13,-0.0,-1.1012781260630802,-0.7280944744131798,1.0,-1.6551489527141954,-0.37527336346406176,0.0
2019-08-14,-0.0,-1.1205962059620596,-0.7280294231513743,1.0,-1.6250967866821526,-0.36556329849012775,0.0
2019-08-15,-0.0,-1.146002372479241,-0.7572953736654804,1.0,-1.5684934756820879,-0.273214709371293,0.0
2019-08-16,-0.0,-1.1444170148120016,-0.7569312571211546,1.0,-1.5635681731864792,-0.28251993923281427,0.0
2019-08-19,-0.0,-1.1043240181268883,-0.7648225075528701,1.0,-1.5805324773413898,-0.2708648036253776,0.0
2019-08-20,-0.0,-1.1013656201604956,-0.7836125580740532,1.0,-1.555492984185086,-0.2524285513163452,0.0
2019-08-21,-0.0,-1.105115627189909,-0.8477458537724831,1.0,-1.5092735342209764,-0.20967063770147165,0.0
2019-08-22,-0.0,-1.1110230345985266,-0.8333022475053623,1.0,-1.5056420777767416,-0.2129068357735708,0.0
2019-08-23,-0.0,-1.1143563663509541,-0.8346475061820557,1.0,-1.5088415060887417,-0.20785704287780526,0.0
2019-08-26,-0.0,-1.094225203289383,-0.8323609133091378,1.0,-1.4865622272246979,-0.1810079478109064,0.0
2019-08-27,-0.0,-1.0874977034723499,-0.8204115377549146,1.0,-1.4841998897666728,-0.20090023883887562,0.0
2019-08-28,-0.0,-1.079912624010194,-0.822016929098025,1.0,-1.453854555383635,-0.19504869391098573,0.0
2019-08-29,-0.0,-1.0740504889697522,-0.8260177393677508,1.0,-1.4566750056856947,-0.19176711394132365,0.0
2019-08-30,-0.0,-1.0788637807423542,-0.8276613122787913,1.0,-1.44672837825574,-0.18440874852527456,0.0
2019-09-03,-0.0,-1.0836170502519407,-0.8359435289845204,1.0,-1.4391937900040854,-0.18076172318307684,0.0
