Date,IWF,IWM,MTUM,SPY,TCS,VLUE,VXX
2019-02-12,-1.5013560635412633,-3.008782125791037,-0.9359421412889062,-3.175900813638125,1.0,-3.293038873821516,0.0
2019-02-13,-1.4799075619463344,-3.0107844395942998,-0.9307998459365772,-3.1520092438053666,1.0,-3.2652458595455127,0.0
2019-02-14,-1.4991590115150732,-3.006339759347911,-0.9588562556604994,-3.180747832837366,1.0,-3.2931815241299,0.0
2019-02-15,-1.4994817310183985,-3.0340761855402953,-0.9528375226742679,-3.1789323658979014,1.0,-3.291396734905416,0.0
2019-02-19,-1.4878329918032787,-2.9821977459016393,-0.9403176229508197,-3.1469006147540988,1.0,-3.250128073770492,0.0
2019-02-20,-1.4946070878274267,-2.99191063174114,-0.9447868515665127,-3.154211607601438,1.0,-3.2548793014894706,0.0
2019-02-21,-1.495184281494799,-2.9939642994734816,-0.9464492102221652,-3.1535893155258767,1.0,-3.2527289071529477,0.0
2019-02-22,-1.493536413669525,-2.9726097529758095,-0.9557148342506079,-3.1433508255471647,1.0,-3.233969025982337,0.0
2019-02-25,-1.534189697677436,-2.990787595692228,-1.017386791228753,-3.1699753470870635,1.0,-3.262877903204879,0.0
2019-02-26,-1.5307284254107905,-2.979298744986415,-1.0179842152930523,-3.1599171949799456,1.0,-3.250355802820546,0.0
2019-02-27,-1.5394890416288418,-2.9783426274153806,-1.0271041369472185,-3.1689793801063417,1.0,-3.25457139151861,0.0
2019-02-28,-1.539270414124367,-2.980656886927171,-1.0295988575879529,-3.1722705439439176,1.0,-3.26028819940283,0.0
2019-03-01,-1.5391711056255686,-2.9854488761855267,-1.035598285046122,-3.1747434065220217,1.0,-3.257113160971807,0.0
2019-03-04,-1.536201741843234,-2.9816716495515405,-1.0389964903158717,-3.175874171324581,1.0,-3.266086052255297,0.0
2019-03-05,-1.5579851620460758,-2.966419367434596,-1.0398281921124561,-3.185864896524795,1.0,-3.265521280749707,0.0
2019-03-06,-1.5538282160901673,-2.944941054540744,-1.045860862806063,-3.1656950382173856,1.0,-3.244720818758907,0.0
2019-03-07,-1.5573749355337803,-2.89930376482723,-1.0507993811242908,-3.162197008767406,1.0,-3.2235688499226405,0.0
2019-03-08,-1.5961310698776154,-2.9255165153309646,-1.1502829319647323,-3.2183181997631265,1.0,-3.269377549677589,0.0
2019-03-11,-1.6085508790623337,-2.950719232818327,-1.189531166755461,-3.2474693660095904,1.0,-3.322722429408631,0.0
2019-03-12,-1.6569123478736496,-2.967591959524135,-1.2896212224805141,-3.330917544099549,1.0,-3.4293723506085056,0.0
2019-03-13,-1.6927852117533453,-2.98661884397848,-1.34542695544213,-3.3371499517174783,1.0,-3.4330252448613603,0.0
2019-03-14,-1.6943677526228602,-2.9914411927112092,-1.349530646051905,-3.3360022087244614,1.0,-3.4331860850358917,0.0
2019-03-15,-1.7099861303744799,-2.990291262135923,-1.3676837725381417,-3.347988904299584,1.0,-3.4535367545076285,0.0
2019-03-18,-1.7164574616457462,-3.006276150627615,-1.4355648535564853,-3.3383542538354254,1.0,-3.4503486750348675,0.0
2019-03-19,-1.7239298245614036,-3.027368421052632,-1.4467368421052633,-3.3583157894736844,1.0,-3.4787368421052633,0.0
2019-03-20,-1.7381556683587143,-3.0418781725888326,-1.4540327129159618,-3.3694303440496336,1.0,-3.4968979131415683,0.0
2019-03-21,-1.7741015402167712,-3.07030804335425,-1.4780376497432972,-3.4237022247575584,1.0,-3.514974329720479,0.0
2019-03-22,-1.7990742080138868,-3.0927238536091424,-1.5441921018371185,-3.483437002748445,1.0,-3.5459279618110804,0.0
2019-03-25,-1.7563993174061434,-2.9343003412969284,-1.5900170648464167,-3.450369738339022,1.0,-3.489761092150171,0.0
2019-03-26,-1.7746539792387543,-2.9802479815455594,-1.6371107266435985,-3.485870818915801,1.0,-3.5396482122260666,0.0
2019-03-27,-1.766355140186916,-2.9626168224299065,-1.6278936017253773,-3.4852624011502518,1.0,-3.536017253774263,0.0
2019-03-28,-1.7668791654592872,-2.979716024340771,-1.6603882932483338,-3.5085482468849607,1.0,-3.573022312373225,0.0
2019-03-29,-1.7607023654041503,-2.9857785517341457,-1.6641996807429982,-3.5177768103323173,1.0,-3.5832244957190538,0.0
2019-04-01,-1.757914609352309,-2.994917223351728,-1.661196630845193,-3.5213476619227415,1.0,-3.586842869590473,0.0
2019-04-02,-1.7691750036247644,-2.9860809047411916,-1.7056691315064518,-3.502827316224445,1.0,-3.535160214586052,0.0
2019-04-03,-1.7693868676619802,-2.985505145673286,-1.7050297144513697,-3.5015219597043052,1.0,-3.533555587766343,0.0
2019-04-04,-1.7755871267033925,-2.9837634096839665,-1.6977384749202669,-3.5017396346767176,1.0,-3.5381269933314003,0.0
2019-04-05,-1.796040180521182,-2.9852962585529186,-1.7085456398311254,-3.5159411850342117,1.0,-3.5520454214587276,0.0
2019-04-08,-1.80294847467523,-2.9837979856955186,-1.7187271931104946,-3.5292658006130493,1.0,-3.5616698292220113,0.0
2019-04-09,-1.8217020661754084,-2.9147522034388094,-1.726484612050282,-3.4927033665655256,1.0,-3.4931368299378707,0.0
2019-04-10,-1.8124191461836998,-2.8860140865315507,-1.7248814144027595,-3.4773609314359635,1.0,-3.473479948253557,0.0
2019-04-11,-1.842409360104001,-2.8698541094901056,-1.7570417449082767,-3.4996388848764988,1.0,-3.475805286725408,0.0
2019-04-12,-1.841634185072903,-2.8690630864732207,-1.7567489533708678,-3.4960300274289016,1.0,-3.4726432799191573,0.0
2019-04-15,-1.8402546664737371,-2.8787440312545214,-1.7589350311098249,-3.50542613225293,1.0,-3.4861814498625376,0.0
2019-04-16,-1.8420138888888886,-2.879050925925926,-1.762152777777778,-3.5024594907407405,1.0,-3.481915509259259,0.0
2019-04-17,-1.8430123099203477,-2.869370021723389,-1.7682838522809559,-3.511803041274439,1.0,-3.4897900072411296,0.0
2019-04-18,-1.8475459678586938,-2.862747936875633,-1.7640075285941796,-3.5096279137107276,1.0,-3.49413638337918,0.0
2019-04-22,-1.8690840250473277,-2.8795689529634485,-1.7703509538371924,-3.528906363768749,1.0,-3.5144895878840834,0.0
2019-04-23,-1.8727564570261204,-2.8869108419670217,-1.7767401138187655,-3.5334889829271856,1.0,-3.522253027871006,0.0
2019-04-24,-1.8612809315866088,-2.8653566229985445,-1.7816593886462881,-3.5253275109170303,1.0,-3.522416302765648,0.0
2019-04-25,-1.8541364296081277,-2.8470246734397677,-1.7921625544267055,-3.51422351233672,1.0,-3.506240928882438,0.0
2019-04-26,-1.861648016276704,-2.838686237465485,-1.800029065542799,-3.523179770382212,1.0,-3.5092283098386865,0.0
2019-04-29,-1.8584494773519167,-2.8295586527293843,-1.7928281068524972,-3.5226480836236935,1.0,-3.5143728222996518,0.0
2019-04-30,-1.8579520697167757,-2.8328249818445896,-1.7917211328976035,-3.5253449527959333,1.0,-3.516485112563544,0.0
2019-05-01,-1.8679848793253857,-2.8288746728700205,-1.7968886304158187,-3.5300959581273625,1.0,-3.515120674614714,0.0
2019-05-02,-1.8821905868681,-2.818274259151656,-1.8092678675188842,-3.511185357350378,1.0,-3.5053747821034285,0.0
2019-05-03,-1.8816190338024081,-2.812853619614101,-1.8099521253445523,-3.5047149281880166,1.0,-3.498476715508487,0.0
2019-05-06,-1.8499502204522826,-2.7158298961740863,-1.7957616270800743,-3.4275352012516005,1.0,-3.4337932015360546,0.0
2019-05-07,-1.8258545505697004,-2.6860317906878604,-1.786608524405683,-3.378534252356168,1.0,-3.3897875931917287,0.0
2019-05-08,-1.775367293697652,-2.6189756968282296,-1.7509268158725797,-3.286283125085816,1.0,-3.2989152821639434,0.0
2019-05-09,-1.770338177373353,-2.585359228575309,-1.7412739372538366,-3.241613472769252,1.0,-3.2428358006247455,0.0
2019-05-10,-1.7679490652939582,-2.5793822812246003,-1.7393660254673529,-3.22947710647521,1.0,-3.230425358981306,0.0
2019-05-13,-1.753016894609815,-2.552561008313221,-1.7189595065701262,-3.1889246446768573,1.0,-3.195092518101368,0.0
2019-05-14,-1.6718339464004206,-2.446794534944824,-1.7556489753021547,-3.135312664214399,1.0,-3.127561744613768,0.0
2019-05-15,-1.6733615221987317,-2.462737843551797,-1.785940803382664,-3.1585623678646937,1.0,-3.132928118393235,0.0
2019-05-16,-1.6742202079445478,-2.490002665955745,-1.8116502266062382,-3.188083177819248,1.0,-3.1659557451346307,0.0
2019-05-17,-1.6753437458283271,-2.4829795754905883,-1.8236550527299427,-3.18408757175277,1.0,-3.183286610599386,0.0
2019-05-20,-1.673066666666667,-2.4685333333333332,-1.8310666666666668,-3.1808,1.0,-3.179866666666667,0.0
2019-05-21,-1.6636484687083888,-2.4673768308921438,-1.8356857523302266,-3.173901464713715,1.0,-3.174966711051931,0.0
2019-05-22,-1.6727710199171233,-2.4635743884507417,-1.8612484961903488,-3.1879427883972733,1.0,-3.1816602058548322,0.0
2019-05-23,-1.6746360357953785,-2.4585281154000267,-1.8752504340857485,-3.1840523574195267,1.0,-3.1640176305596364,0.0
2019-05-24,-1.6512521531734465,-2.4165893732608983,-1.87478468265536,-3.1633761759639594,1.0,-3.144428249635617,0.0
2019-05-28,-1.6526287908886241,-2.4093497549993383,-1.8759104754337175,-3.162362600980003,1.0,-3.1428949807972457,0.0
2019-05-29,-1.6504343248223217,-2.4018162674387997,-1.8637799420900236,-3.1380626480652802,1.0,-3.1073966833377202,0.0
2019-05-30,-1.6456061999211875,-2.3956390384867987,-1.857611979508735,-3.1326678050702745,1.0,-3.104032575857086,0.0
2019-05-31,-1.6486308583464984,-2.4067930489731437,-1.8568983675618749,-3.1387572406529753,1.0,-3.1138757240652972,0.0
2019-06-03,-1.626280970294461,-2.3695680373589307,-1.854196393825399,-3.0850953431054613,1.0,-3.036710338565313,0.0
2019-06-04,-1.6220870015535993,-2.370145002589332,-1.8513723459347486,-3.0748316934230964,1.0,-3.0282237182806835,0.0
2019-06-05,-1.5564475664826893,-2.2789764174611142,-1.8051931761164075,-2.9941043652784747,1.0,-2.9093075765178122,0.0
2019-06-06,-1.5551915322580645,-2.3099798387096775,-1.7912046370967742,-3.0025201612903225,1.0,-2.9419102822580645,0.0
2019-06-07,-1.5539876527655287,-2.322162025954391,-1.792490865566335,-2.9940783671412374,1.0,-2.9366259291923904,0.0
2019-06-10,-1.5405166981726528,-2.330812854442344,-1.7891619407687462,-2.994328922495274,1.0,-2.9475740390674225,0.0
2019-06-11,-1.5675228891149542,-2.3471515768056967,-1.845116988809766,-3.003179043743642,1.0,-2.953204476093591,0.0
2019-06-12,-1.5704108891998474,-2.3483017427808166,-1.8462027731840733,-3.002289785014629,1.0,-2.9536954585930544,0.0
2019-06-13,-1.5901870356136305,-2.3759928260312577,-1.874327440430438,-3.0120420189597743,1.0,-2.9582372533948242,0.0
2019-06-14,-1.5937740199846273,-2.3676658980271585,-1.883935434281322,-3.014732257238022,1.0,-2.950678964898796,0.0
2019-06-17,-1.596668802049968,-2.3616912235746317,-1.8868673926969894,-3.0189622037155672,1.0,-2.947982062780269,0.0
2019-06-18,-1.5966709346991037,-2.3614596670934698,-1.886811779769526,-3.0142125480153648,1.0,-2.945070422535211,0.0
2019-06-19,-1.5850522026992615,-2.3405907817672524,-1.8814616755793228,-3.000509294626942,1.0,-2.924751718869366,0.0
2019-06-20,-1.5996930553779256,-2.3541373577183786,-1.8871978513876455,-3.0112546361427293,1.0,-2.937076352474741,0.0
2019-06-21,-1.6005108556832695,-2.357726692209451,-1.8808429118773948,-3.0001277139208176,1.0,-2.9323116219667944,0.0
2019-06-24,-1.6096373189798794,-2.3528130206330897,-1.890170447263873,-3.0088427527873893,1.0,-2.9541202101755735,0.0
2019-06-25,-1.6074910210364288,-2.353258081067214,-1.8898152898922522,-3.0160338635197537,1.0,-2.9604925602873267,0.0
2019-06-26,-1.5911190965092403,-2.36049794661191,-1.882058521560575,-3.013347022587269,1.0,-2.986524640657084,0.0
2019-06-27,-1.5994351007831558,-2.350237514443446,-1.8953652586981642,-3.0119399152651174,1.0,-2.9815123892669146,0.0
2019-06-28,-1.6012544802867386,-2.3221966205837172,-1.895289298515105,-3.0104966717869948,1.0,-2.971582181259601,0.0
2019-07-01,-1.608895705521472,-2.309432515337423,-1.894683026584867,-3.0088190184049077,1.0,-2.9593558282208585,0.0
2019-07-02,-1.5972452493304425,-2.3087616375462314,-1.8856013263614337,-3.00497385537559,1.0,-2.957020788164775,0.0
2019-07-03,-1.5932073544433094,-2.3193309499489274,-1.8824055158324822,-3.0076608784473953,1.0,-2.965526046986721,0.0
2019-07-05,-1.5956004604169332,-2.323187108325873,-1.8818263205013428,-3.0134288272157566,1.0,-2.9754444302340453,0.0
2019-07-08,-1.601779038287998,-2.3476859610674228,-1.8909372179966482,-3.043831378110094,1.0,-3.0074771174423103,0.0
2019-07-09,-1.5858456821665814,-2.3239652529381707,-1.8737864077669903,-3.0114971895758815,1.0,-2.9795605518650996,0.0
2019-07-10,-1.5864095031293908,-2.320602886703283,-1.8730361476561501,-3.0130284838421253,1.0,-2.97981862306808,0.0
2019-07-11,-1.5980517815944628,-2.3218405537041784,-1.888618302999231,-3.0240963855421685,1.0,-2.984619328377339,0.0
2019-07-12,-1.590646280354619,-2.3435693177438006,-1.8915585249903635,-3.02968007195169,1.0,-2.993190286521907,0.0
2019-07-15,-1.6021671826625385,-2.369195046439628,-1.9179566563467492,-3.032765737874097,1.0,-2.9778121775025794,0.0
2019-07-16,-1.6168067226890757,-2.372333548804137,-1.938978668390433,-3.0342598577892694,1.0,-2.965610859728507,0.0
2019-07-17,-1.619670856550473,-2.3895296099520538,-1.9377996630815084,-3.040041466891279,1.0,-2.9713619282104444,0.0
2019-07-18,-0.7655862726406102,-1.8034318398474738,-1.1222116301239278,-2.4831267874165874,1.0,-2.3585319351763583,0.0
2019-07-19,-0.7730394962793361,-1.8046174394199581,-1.1230681167716086,-2.4830185079183362,1.0,-2.356325128792215,0.0
2019-07-22,-0.7633609333835152,-1.7966691757621378,-1.1066051938276251,-2.4334776063229206,1.0,-2.3089951072638315,0.0
2019-07-23,-0.7588899341486359,-1.8052681091251175,-1.1045155221072436,-2.4312323612417686,1.0,-2.3075258701787393,0.0
2019-07-24,-0.7589999060062036,-1.80298900272582,-1.111194661152364,-2.427577779866529,1.0,-2.2987122849891906,0.0
2019-07-25,-0.7708490566037737,-1.7789622641509433,-1.1332075471698113,-2.4560377358490566,1.0,-2.295,0.0
2019-07-26,-0.7639581960267395,-1.7677243197439036,-1.132096789379531,-2.4577723378212974,1.0,-2.2938518030317296,0.0
2019-07-29,-0.7590147045050107,-1.7458087477755924,-1.1220380256626392,-2.4475976397864567,1.0,-2.291561299990634,0.0
2019-07-30,-0.7437517420793458,-1.7317662361795039,-1.1156740685682431,-2.423580786026201,1.0,-2.2764099228839543,0.0
2019-07-31,-0.7391344639051061,-1.7446019831340933,-1.1113891205634323,-2.407098508015939,1.0,-2.2648503382448335,0.0
2019-08-01,-0.7376837045937703,-1.746372123116739,-1.105462612071356,-2.398188372307977,1.0,-2.255291616600425,0.0
2019-08-02,-0.7128017967434026,-1.7732547258094704,-1.102844843720756,-2.4539584503088157,1.0,-2.315178738536403,0.0
2019-08-05,-0.7089768791537958,-1.7712253112421605,-1.099129458017411,-2.46251053074979,1.0,-2.3189179069549755,0.0
2019-08-06,-0.6291613607422231,-1.7342186647262143,-1.0396579952701475,-2.4082226669092233,1.0,-2.284609787156631,0.0
2019-08-07,-0.6123360058309039,-1.7602040816326532,-1.0183126822157433,-2.4124453352769684,1.0,-2.3073979591836733,0.0
2019-08-08,-0.6095715587967183,-1.7618049225159524,-1.0179580674567001,-2.415496809480401,1.0,-2.3109389243391067,0.0
