Date,IWF,IWM,MTUM,PPL,SPY,VLUE,VXX
2018-11-12,-0.021471029387256264,-0.4631409366146325,-0.0,1.0,-0.7619576690183879,-0.5310260541081051,0.0
2018-11-13,-0.0,-0.4546552812937591,-0.0,1.0,-0.7653551522473299,-0.5256308173855743,0.0
2018-11-14,-0.00046761105762618626,-0.45542566359510384,-0.0,1.0,-0.7679823958190071,-0.5267776096822996,0.0
2018-11-15,-0.0,-0.45843648566870226,-0.0,1.0,-0.7741376464763163,-0.5180172745777631,0.0
2018-11-16,-0.0,-0.47649253731343283,-0.0,1.0,-0.8174225028702641,-0.5763490241102182,0.0
2018-11-19,-0.0,-0.47767241379310343,-0.0,1.0,-0.8187643678160921,-0.5771264367816092,0.0
2018-11-20,-0.0,-0.4593249115133378,-0.0,1.0,-0.8147679203476159,-0.603522200799977,0.0
2018-11-21,-0.0,-0.45208831227950386,-0.0,1.0,-0.8162342096278592,-0.5768180266302492,0.0
2018-11-23,-0.0,-0.4365008753551646,-0.0,1.0,-0.8422351691874982,-0.5912808885572425,0.0
2018-11-26,-0.0,-0.4431935669155658,-0.0,1.0,-0.8399483055715107,-0.5887708213670304,0.0
2018-11-27,-0.0,-0.4449684186458601,-0.0,1.0,-0.8319471834004974,-0.581125496584641,0.0
2018-11-28,-0.0,-0.43777745954460834,-0.0,1.0,-0.839753687526851,-0.5865387369325504,0.0
2018-11-29,-0.0,-0.41915556814961746,-0.0,1.0,-0.8262964012468123,-0.5882119580617738,0.0
2018-11-30,-0.0,-0.4189453401717152,-0.0,1.0,-0.8264430024652177,-0.5882236264203338,0.0
2018-12-03,-0.0,-0.4191894876950526,-0.0,1.0,-0.8254934722890885,-0.5872957435360087,0.0
2018-12-04,-0.0,-0.41782525149768285,-0.0,1.0,-0.822906069854188,-0.5850853396631628,0.0
2018-12-06,-0.0,-0.3534250306414272,-0.0,1.0,-0.8168051205229471,-0.5534250306414272,0.0
2018-12-07,-0.0,-0.3531301908885439,-0.0,1.0,-0.81730795414318,-0.5526781581025515,0.0
2018-12-10,-0.0,-0.36898381098227956,-0.0,1.0,-0.8296324655436447,-0.5360150951651717,0.0
2018-12-11,-0.0,-0.37077297992935576,-0.0,1.0,-0.826401248596698,-0.5409764245228773,0.0
2018-12-12,-0.0,-0.3719431955258253,-0.0,1.0,-0.826187081916877,-0.5433709836604891,0.0
2018-12-13,-0.0,-0.36976285667342135,-0.0,1.0,-0.8266608247987294,-0.5419519141245414,0.0
2018-12-14,-0.0,-0.3604838930399321,-0.0,1.0,-0.833648082765416,-0.542819607521143,0.0
2018-12-17,-0.0,-0.3543514940401676,-0.0,1.0,-0.8194361291024873,-0.547597017362434,0.0
2018-12-18,-0.0,-0.3445927687402043,-0.0,1.0,-0.8137329081770523,-0.5439388207317732,0.0
2018-12-19,-0.0,-0.39420165666952295,-0.0,1.0,-0.8730934018851756,-0.5890602684947157,0.0
2018-12-20,-0.0,-0.3795761627080074,-0.0,1.0,-0.8810979945953635,-0.5838714265396103,0.0
2018-12-21,-0.0,-0.38540274658099,-0.0,1.0,-0.8944869352591623,-0.5633902931392339,0.0
2018-12-24,-0.0,-0.3625999324400406,-0.0,1.0,-0.8827553203468077,-0.569643058214165,0.0
2018-12-26,-0.0,-0.3600736381133023,-0.0,1.0,-0.8697107472594907,-0.5595380881983766,0.0
2018-12-27,-0.0,-0.3176839642705232,-0.0,1.0,-0.7931465333900468,-0.5476127179923437,0.0
2018-12-28,-0.0,-0.3193116634799235,-0.0,1.0,-0.791427660930529,-0.5448799660080731,0.0
2018-12-31,-0.0,-0.319647315026292,-0.0,1.0,-0.791257236946938,-0.5448557922133107,0.0
2019-01-02,-0.0,-0.31836507347090337,-0.0,1.0,-0.7884992838576202,-0.5454883030077979,0.0
2019-01-03,-0.0,-0.31851340955513696,-0.0,1.0,-0.7995065920365015,-0.5347109849590153,0.0
2019-01-04,-0.0,-0.31857312096880347,-0.0,1.0,-0.7789127287087008,-0.5351059628800842,0.0
2019-01-07,-0.0,-0.29755076732289565,-0.0,1.0,-0.7677104324910867,-0.518291737715083,0.0
2019-01-08,-0.0,-0.28719402215923734,-0.0,1.0,-0.77366658077815,-0.5157948982221077,0.0
2019-01-09,-0.0,-0.2856517484678375,-0.0,1.0,-0.7730854405932944,-0.5163258999845496,0.0
2019-01-10,-0.0,-0.28348300440007207,-0.0,1.0,-0.7745928003499474,-0.5150914751820498,0.0
2019-01-11,-0.0,-0.26865633208013595,-0.0,1.0,-0.7782870680331668,-0.5281196889323788,0.0
2019-01-14,-0.0,-0.2713146385387188,-0.0,1.0,-0.7766915358888603,-0.5246719835348598,0.0
2019-01-15,-0.0,-0.27467045748255364,-0.0,1.0,-0.7760920134401653,-0.5338847247350736,0.0
2019-01-16,-0.0,-0.2773276218001652,-0.0,1.0,-0.769328034682081,-0.5338305119735756,0.0
2019-01-17,-0.0,-0.28170970064808143,-0.0,1.0,-0.7635531323937866,-0.5264890443370024,0.0
2019-01-18,-0.0,-0.2815904139433551,-0.0,1.0,-0.7623716153127917,-0.5496420790538438,0.0
2019-01-22,-0.0,-0.15954986095589574,-0.0,1.0,-0.938482729942563,-0.5009226291031006,0.0
2019-01-23,-0.0,-0.11636306940727074,-0.0,1.0,-0.9473533768157368,-0.5348335628719175,0.0
2019-01-24,-0.0,-0.10788046312715134,-0.0,1.0,-0.9685772400125169,-0.5312141441535413,0.0
2019-01-25,-0.0,-0.005809789096697175,-0.0,1.0,-1.1229075474200823,-0.524180925852235,0.0
2019-01-28,-0.0,-0.0,-0.0,1.0,-1.1339084273390845,-0.5203450564034506,0.0
2019-01-29,-0.0,-0.0,-0.0,1.0,-1.1332321780333279,-0.5287494010541447,0.0
2019-01-30,-0.0,-0.0,-0.0,1.0,-1.1337449107214135,-0.5273423986801139,0.0
2019-01-31,-0.0,-0.004298108301716589,-0.0,1.0,-1.0977421665649625,-0.5511395293306094,0.0
2019-02-01,-0.0,-0.003254829319925906,-0.0,1.0,-1.0924318602804974,-0.5505160095263297,0.0
2019-02-04,-0.0,-0.0,-0.0,1.0,-1.095728935405434,-0.5472565810339359,0.0
2019-02-05,-0.0,-0.0,-0.0,1.0,-1.0840316205533596,-0.5510144927536231,0.0
2019-02-06,-0.0,-0.0,-0.0,1.0,-1.0756853084543216,-0.5449709104250747,0.0
2019-02-07,-0.0,-0.0,-0.0,1.0,-1.0735785080855502,-0.5346635367762128,0.0
2019-02-08,-0.0,-0.0,-0.0,1.0,-1.0870062667394753,-0.513300569467197,0.0
2019-02-11,-0.0,-0.0,-0.0,1.0,-1.0811379032886028,-0.5144444156046408,0.0
2019-02-12,-0.0,-0.0,-0.0,1.0,-1.0775475270378918,-0.5160411857769017,0.0
2019-02-13,-0.0,-0.0,-0.0,1.0,-1.0738300126624805,-0.5103496395069386,0.0
2019-02-14,-0.0,-0.0,-0.0,1.0,-1.081354965788928,-0.5103929089778146,0.0
2019-02-15,-0.0,-0.0,-0.0,1.0,-1.0763725616845368,-0.507272962149593,0.0
2019-02-19,-0.0,-0.0,-0.0,1.0,-1.0769983266829708,-0.4973355644227056,0.0
2019-02-20,-0.0,-0.008029663725866257,-0.0,1.0,-1.0566168009205983,-0.49257128244470016,0.0
2019-02-21,-0.0,-0.014210229313086749,-0.0,1.0,-1.0575078233211923,-0.4933052890781306,0.0
2019-02-22,-0.0,-0.023258191483923735,-0.0,1.0,-1.0477687471246742,-0.4848182794049992,0.0
2019-02-25,-0.0,-0.018278770477093857,-0.0,1.0,-1.0579639551875304,-0.48739969749019413,0.0
2019-02-26,-0.0,-0.01470926811798112,-0.0,1.0,-1.05965567521936,-0.4837686423985061,0.0
2019-02-27,-0.0,-0.010623320107513119,-0.0,1.0,-1.0647638551132728,-0.4844489952643031,0.0
2019-02-28,-0.0,-0.010829493087557604,-0.0,1.0,-1.062596006144393,-0.48673835125448034,0.0
2019-03-01,-0.0,-0.010649463686864808,-0.0,1.0,-1.069835906100402,-0.4794562629598342,0.0
2019-03-04,-0.0,-0.0042674980195742725,-0.0,1.0,-1.0721386042470549,-0.4789819334065878,0.0
2019-03-05,-0.0,-0.0022922928022006007,-0.0,1.0,-1.0712138963883653,-0.4735112831745708,0.0
2019-03-06,-0.0,-0.0,-0.0,1.0,-1.0742390308459737,-0.4708083070345108,0.0
2019-03-07,-0.0,-0.0,-0.0,1.0,-1.080881231895106,-0.4601819383036032,0.0
2019-03-08,-0.0,-0.0,-0.0,1.0,-1.122705686048004,-0.4443332049801052,0.0
2019-03-11,-0.0,-0.0,-0.0,1.0,-1.123151685247265,-0.47553338010966456,0.0
2019-03-12,-0.0,-0.0,-0.0,1.0,-1.1314575037578123,-0.5056037551752328,0.0
2019-03-13,-0.0,-0.0,-0.0,1.0,-1.1350117435938036,-0.5039980999129127,0.0
2019-03-14,-0.0,-0.0,-0.0,1.0,-1.1348959705030288,-0.4987621806689492,0.0
2019-03-15,-0.0,-0.0,-0.0,1.0,-1.1368685532927798,-0.507934408886538,0.0
2019-03-18,-0.0,-0.0,-0.0,1.0,-1.1490443813908666,-0.5277584453129183,0.0
2019-03-19,-0.0,-0.0,-0.0,1.0,-1.1463925836356308,-0.540695955931748,0.0
2019-03-20,-0.0,-0.0,-0.0,1.0,-1.152757482275261,-0.5533095199437139,0.0
2019-03-21,-0.0,-0.0,-0.0,1.0,-1.1691600162315705,-0.5361017178412012,0.0
2019-03-22,-0.0,-0.0,-0.0,1.0,-1.196633198734039,-0.5317308741678489,0.0
2019-03-25,-0.0,-0.0,-0.0,1.0,-1.194022604051466,-0.5033852129582176,0.0
2019-03-26,-0.0,-0.0,-0.0,1.0,-1.1807466148783512,-0.5165884447321573,0.0
2019-03-27,-0.0,-0.0,-0.0,1.0,-1.1828556048983987,-0.5085721975508006,0.0
2019-03-28,-0.0,-0.0,-0.0,1.0,-1.164591272610166,-0.5191079383822661,0.0
2019-03-29,-0.0,-0.0,-0.0,1.0,-1.1698858410431208,-0.5353027105989288,0.0
2019-04-01,-0.0,-0.0,-0.0,1.0,-1.1716310905500094,-0.5337770202635067,0.0
2019-04-02,-0.0,-0.0,-0.0,1.0,-1.1934961543651328,-0.5051949804344893,0.0
2019-04-03,-0.0,-0.0,-0.0,1.0,-1.1926105717367852,-0.5042610571736785,0.0
2019-04-04,-0.0,-0.0,-0.0,1.0,-1.1851761846901578,-0.5149723234777913,0.0
2019-04-05,-0.0,-0.0,-0.0,1.0,-1.1924854710095958,-0.5105825111501554,0.0
2019-04-08,-0.0,-0.0,-0.0,1.0,-1.1949556180991556,-0.5112578480190517,0.0
2019-04-09,-0.0,-0.0,-0.0,1.0,-1.2271965396052988,-0.47620978642876455,0.0
2019-04-10,-0.0,-0.0,-0.0,1.0,-1.2341838801134062,-0.4659376265694613,0.0
2019-04-11,-0.0,-0.0,-0.0,1.0,-1.2514140348028469,-0.4548726692105762,0.0
2019-04-12,-0.0,-0.0,-0.0,1.0,-1.2499390854698542,-0.4573733654601078,0.0
2019-04-15,-0.0,-0.0,-0.0,1.0,-1.2446052916937758,-0.46630340490132294,0.0
2019-04-16,-0.0,-0.0,-0.0,1.0,-1.2435102725820861,-0.46336247732994074,0.0
2019-04-17,-0.0,-0.0,-0.0,1.0,-1.2767572863090864,-0.4445260837619397,0.0
2019-04-18,-0.0,-0.0,-0.0,1.0,-1.2751913699637691,-0.4489362281729276,0.0
2019-04-22,-0.0,-0.0,-0.0,1.0,-1.2797472509437058,-0.45560479238470375,0.0
2019-04-23,-0.0,-0.0,-0.0,1.0,-1.2805347155913247,-0.447606056472514,0.0
2019-04-24,-0.0,-0.0,-0.0,1.0,-1.2286847499134879,-0.43319935049378444,0.0
2019-04-25,-0.0,-0.0,-0.0,1.0,-1.2319808434215778,-0.428655048556605,0.0
2019-04-26,-0.0,-0.0,-0.0,1.0,-1.233050847457627,-0.43191024411043594,0.0
2019-04-29,-0.0,-0.0,-0.0,1.0,-1.224238720306106,-0.43290641441249933,0.0
2019-04-30,-0.0,-0.0,-0.0,1.0,-1.22488572339747,-0.43270968427766554,0.0
2019-05-01,-0.0,-0.0,-0.0,1.0,-1.2175270941220437,-0.45184453579627354,0.0
2019-05-02,-0.0,-0.0,-0.0,1.0,-1.2008312463366548,-0.4634198326850323,0.0
2019-05-03,-0.0,-0.0,-0.0,1.0,-1.2003517279970155,-0.46425431000026646,0.0
2019-05-06,-0.0,-0.0,-0.0,1.0,-1.1984332116496574,-0.46617282634762447,0.0
2019-05-07,-0.0,-0.0,-0.0,1.0,-1.2014352024755908,-0.46622739155951554,0.0
2019-05-08,-0.0,-0.0,-0.0,1.0,-1.1660764311010097,-0.47676938527406315,0.0
2019-05-09,-0.0,-0.0,-0.0,1.0,-1.1653384337477422,-0.49112740410158323,0.0
2019-05-10,-0.0,-0.0,-0.0,1.0,-1.1663833855632868,-0.4893769586232538,0.0
2019-05-13,-0.0,-0.0,-0.0,1.0,-1.1833435919394117,-0.49278775390050045,0.0
2019-05-14,-0.0,-0.0,-0.0,1.0,-1.174712339637614,-0.4704404179341357,0.0
2019-05-15,-0.0,-0.0,-0.0,1.0,-1.1946529453889612,-0.45765588945176783,0.0
2019-05-16,-0.0,-0.0,-0.0,1.0,-1.1961526164339764,-0.468240434828946,0.0
2019-05-17,-0.0,-0.0,-0.0,1.0,-1.1706917394224312,-0.5156749496306245,0.0
2019-05-20,-0.0,-0.0,-0.0,1.0,-1.1704743751510107,-0.5141346076404736,0.0
2019-05-21,-0.0,-0.0,-0.0,1.0,-1.1667247526875955,-0.5141685209511809,0.0
2019-05-22,-0.0,-0.0,-0.0,1.0,-1.1128831168831168,-0.4845194805194805,0.0
2019-05-23,-0.0,-0.0,-0.0,1.0,-1.1150877919925417,-0.47464650126896984,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-1.1145701357466065,-0.47107950872656756,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-1.1155560161674785,-0.4753601409472484,0.0
2019-05-29,-0.0,-0.0,-0.0,1.0,-1.108724763081994,-0.4664709517923362,0.0
2019-05-30,-0.0,-0.0,-0.0,1.0,-1.1231722493000103,-0.4693819350824432,0.0
2019-05-31,-0.0,-0.0,-0.0,1.0,-1.083278137259897,-0.46420746930249146,0.0
2019-06-03,-0.0,-0.0,-0.0,1.0,-1.0926910803829206,-0.4398520994782961,0.0
2019-06-04,-0.0,-0.0,-0.0,1.0,-1.07401862518714,-0.46347281077926367,0.0
2019-06-05,-0.0,-0.0,-0.0,1.0,-1.0791960101250595,-0.42700684193378613,0.0
2019-06-06,-0.0,-0.0,-0.0,1.0,-1.0967466183939256,-0.41745864132347765,0.0
2019-06-07,-0.0,-0.0,-0.0,1.0,-1.0856534802203306,-0.4181021532298448,0.0
2019-06-10,-0.0,-0.0,-0.0,1.0,-1.0689397151622477,-0.4252862095627665,0.0
2019-06-11,-0.0,-0.0,-0.0,1.0,-1.0801893845003738,-0.4117119362073262,0.0
2019-06-12,-0.0,-0.0,-0.0,1.0,-1.0811261990781114,-0.4104397657904572,0.0
2019-06-13,-0.0,-0.0,-0.0,1.0,-1.1015084694798036,-0.404254786007818,0.0
2019-06-14,-0.0,-0.0,-0.0,1.0,-1.1132396764580672,-0.3909798913179575,0.0
2019-06-17,-0.0,-0.0,-0.0,1.0,-1.1239594824992478,-0.3833116036505867,0.0
2019-06-18,-0.0,-0.0,-0.0,1.0,-1.1264784337410034,-0.3899793648397,0.0
2019-06-19,-0.0,-0.0,-0.0,1.0,-1.1240821032054336,-0.3821207488534122,0.0
2019-06-20,-0.0,-0.0,-0.0,1.0,-1.1246364456925084,-0.38263464045732626,0.0
2019-06-21,-0.0,-0.0,-0.0,1.0,-1.120772220132882,-0.3864360035100915,0.0
2019-06-24,-0.0,-0.0,-0.0,1.0,-1.0202833381684557,-0.3972778261290011,0.0
2019-06-25,-0.0,-0.0,-0.0,1.0,-1.0188565212135863,-0.39864619847697325,0.0
2019-06-26,-0.0,-0.0,-0.0,1.0,-0.999298669891173,-0.419081015719468,0.0
2019-06-27,-0.0,-0.0,-0.0,1.0,-1.0196035616371886,-0.40657980930198706,0.0
2019-06-28,-0.0,-0.0,-0.0,1.0,-1.020873233290504,-0.4034037188780334,0.0
2019-07-01,-0.0,-0.0,-0.0,1.0,-1.0336661980706772,-0.3901061612293374,0.0
2019-07-02,-0.0,-0.0,-0.0,1.0,-1.029664002332305,-0.39984451300988805,0.0
2019-07-03,-0.0,-0.0,-0.0,1.0,-1.0246820879253966,-0.39752936902022523,0.0
2019-07-05,-0.0,-0.0,-0.0,1.0,-1.0248773058047047,-0.3927423059255857,0.0
2019-07-08,-0.0,-0.0,-0.0,1.0,-1.025515376816492,-0.38842755757253894,0.0
2019-07-09,-0.0,-0.0,-0.0,1.0,-1.0246755752810073,-0.38740411983211925,0.0
2019-07-10,-0.0,-0.0,-0.0,1.0,-1.0206663447609852,-0.3936262675036214,0.0
2019-07-11,-0.0,-0.0,-0.0,1.0,-1.0204871441356456,-0.3983020100137871,0.0
2019-07-12,-0.0,-0.0,-0.0,1.0,-1.02578976627269,-0.3912454982718198,0.0
2019-07-15,-0.0,-0.0,-0.0,1.0,-1.0395211029145,-0.3791510460757045,0.0
2019-07-16,-0.0,-0.0,-0.0,1.0,-1.0412782956058588,-0.3797361094298511,0.0
2019-07-17,-0.0,-0.0,-0.0,1.0,-1.0424104439654127,-0.3796594569719282,0.0
2019-07-18,-0.0,-0.0,-0.0,1.0,-1.0421510574018127,-0.3747673716012085,0.0
2019-07-19,-0.0,-0.0,-0.0,1.0,-1.0420892126727497,-0.37822203935426096,0.0
2019-07-22,-0.0,-0.0,-0.0,1.0,-1.0563291446315075,-0.3695599437193732,0.0
2019-07-23,-0.0,-0.0,-0.0,1.0,-1.055950503457479,-0.37032633749848354,0.0
2019-07-24,-0.0,-0.0,-0.0,1.0,-1.059862824458932,-0.36373330748164123,0.0
2019-07-25,-0.0,-0.0,-0.0,1.0,-1.055632083907296,-0.36105270789530924,0.0
2019-07-26,-0.0,-0.0,-0.0,1.0,-1.0525465808566539,-0.35784703642104754,0.0
2019-07-29,-0.0,-0.0,-0.0,1.0,-1.0487963722321385,-0.3633074436779391,0.0
2019-07-30,-0.0,-0.0,-0.0,1.0,-1.0466962691249577,-0.36654761330180025,0.0
2019-07-31,-0.0,-0.0,-0.0,1.0,-1.0491379101878944,-0.3690663313423452,0.0
2019-08-01,-0.0,-0.0,-0.0,1.0,-1.0479053483037546,-0.3666787395871061,0.0
2019-08-02,-0.0,-0.0,-0.0,1.0,-1.057669598746837,-0.35225930835040364,0.0
2019-08-05,-0.0,-0.0,-0.0,1.0,-1.0584869828601648,-0.34541695713839277,0.0
2019-08-06,-0.0,-0.0,-0.0,1.0,-1.0259419980555358,-0.3453558132365844,0.0
2019-08-07,-0.0,-0.0,-0.0,1.0,-1.024305226216447,-0.34693635587593663,0.0
2019-08-08,-0.0,-0.0,-0.0,1.0,-1.0272186262655003,-0.3437418498233635,0.0
2019-08-09,-0.0,-0.0,-0.0,1.0,-1.006337762699086,-0.34970785034398266,0.0
2019-08-12,-0.0,-0.0,-0.0,1.0,-1.006483861080329,-0.35128380449390517,0.0
2019-08-13,-0.0,-0.0,-0.0,1.0,-1.001456972317526,-0.3484983785308079,0.0
2019-08-14,-0.0,-0.0,-0.0,1.0,-0.996839147740576,-0.34453289627721845,0.0
2019-08-15,-0.0,-0.0,-0.0,1.0,-0.9872930215395969,-0.3188506065218394,0.0
2019-08-16,-0.0,-0.0,-0.0,1.0,-0.9861889280855871,-0.31949920453759423,0.0
2019-08-19,-0.0,-0.0,-0.0,1.0,-0.9874394360375669,-0.3088245424694023,0.0
2019-08-20,-0.0,-0.0,-0.0,1.0,-0.987846467235815,-0.3009315419651645,0.0
2019-08-21,-0.0,-0.0,-0.0,1.0,-0.9915077202543142,-0.2791553133514986,0.0
2019-08-22,-0.0,-0.0,-0.0,1.0,-0.9810478112035547,-0.2859604180363175,0.0
2019-08-23,-0.0,-0.0,-0.0,1.0,-0.9724702548300758,-0.2766919322552349,0.0
2019-08-26,-0.0,-0.0,-0.0,1.0,-0.9590158469095192,-0.26355210810570534,0.0
2019-08-27,-0.0,-0.0,-0.0,1.0,-0.9533108467956684,-0.2657775608024144,0.0
2019-08-28,-0.0,-0.0,-0.0,1.0,-0.9520319786808795,-0.2687097490561848,0.0
2019-08-29,-0.0,-0.0,-0.0,1.0,-0.9570582099820243,-0.26217793657486516,0.0
2019-08-30,-0.0,-0.0,-0.0,1.0,-0.9571836346336823,-0.25557055296174186,0.0
2019-09-03,-0.0,-0.0,-0.0,1.0,-0.9534348441926346,-0.25973796033994334,0.0
2019-09-04,-0.0,-0.0,-0.0,1.0,-0.9519218010526781,-0.2595868901764784,0.0
2019-09-05,-0.0,-0.0,-0.0,1.0,-0.9456798804605784,-0.25175793267117874,0.0
2019-09-06,-0.0,-0.0,-0.0,1.0,-0.9468007995255562,-0.2496979814176203,0.0
2019-09-09,-0.0,-0.0,-0.0,1.0,-0.9536627740757846,-0.24554111411668975,0.0
2019-09-10,-0.0,-0.0,-0.0,1.0,-0.9624394626695594,-0.22895711436898736,0.0
2019-09-11,-0.0,-0.0,-0.0,1.0,-0.9385112557157932,-0.2598707351389377,0.0
2019-09-12,-0.0,-0.0,-0.0,1.0,-0.9396173114696211,-0.26733022886274854,0.0
2019-09-13,-0.0,-0.0,-0.0,1.0,-0.9371984932925084,-0.2655902372403463,0.0
2019-09-16,-0.0,-0.0,-0.0,1.0,-0.9330744080925109,-0.26120729379237706,0.0
2019-09-17,-0.0,-0.0,-0.0,1.0,-0.9365190859802006,-0.25853326601839455,0.0
2019-09-18,-0.0,-0.0,-0.0,1.0,-0.9355270080673448,-0.2566862504384426,0.0
2019-09-19,-0.0,-0.0,-0.0,1.0,-0.930516905142757,-0.26068759997370555,0.0
2019-09-20,-0.0,-0.0,-0.0,1.0,-0.9331056077426702,-0.25656353325012593,0.0
2019-09-23,-0.0,-0.0,-0.0,1.0,-0.9270240700218818,-0.26115973741794307,0.0
2019-09-24,-0.0,-0.0,-0.0,1.0,-0.9275980488658485,-0.2597502023317365,0.0
2019-09-25,-0.0,-0.0,-0.0,1.0,-0.9311211114994757,-0.25342974484445996,0.0
2019-09-26,-0.0,-0.0,-0.0,1.0,-1.0117607899700434,-0.20725618550981914,0.0
2019-09-27,-0.0,-0.0,-0.0,1.0,-1.0304755075516514,-0.21037063595213554,0.0
2019-09-30,-0.0,-0.0,-0.0,1.0,-1.035755970551266,-0.20881217453761897,0.0
2019-10-01,-0.0,-0.0,-0.0,1.0,-1.0369647185564232,-0.20740192117784362,0.0
2019-10-02,-0.0,-0.0,-0.0,1.0,-1.0546236462297074,-0.1969693558192421,0.0
2019-10-03,-0.0,-0.0,-0.0,1.0,-1.0579716673047903,-0.19422985968784484,0.0
2019-10-04,-0.0,-0.0,-0.0,1.0,-1.0557826509180424,-0.2026242688407597,0.0
2019-10-07,-0.0,-0.0,-0.0,1.0,-1.049212421242124,-0.20103510351035103,0.0
2019-10-08,-0.0,-0.0,-0.007970268212958402,1.0,-1.0302691084941566,-0.2005776205615009,0.0
2019-10-09,-0.0,-0.0,-0.008823200089575635,1.0,-1.0331653790169073,-0.19742470048146904,0.0
2019-10-10,-0.0,-0.0,-0.07067608112071104,1.0,-0.9471452096821493,-0.23803830449592817,0.0
2019-10-11,-0.0,-0.0,-0.13292649972977844,1.0,-0.8631102504053325,-0.25580976400648536,0.0
2019-10-14,-0.0,-0.0,-0.13557281729808304,1.0,-0.8637457981284637,-0.27196329608430997,0.0
