Date,IWF,IWM,MTUM,SIM,SPY,VLUE,VXX
2019-01-07,-0.0,-0.90013611615245,-0.0,1.0,-1.3598911070780397,-1.2771778584392015,0.0
2019-01-08,-0.0,-0.8819064829455613,-0.0,1.0,-1.3652586401626385,-1.2705669753783602,0.0
2019-01-09,-0.0,-0.8617889846181604,-0.0,1.0,-1.3654201813342957,-1.2835942081284677,0.0
2019-01-10,-0.0,-0.8604724551438104,-0.0,1.0,-1.3652060229014515,-1.282481291136958,0.0
2019-01-11,-0.0,-0.8384983736899169,-0.0,1.0,-1.3742320202385256,-1.3048427900252981,0.0
2019-01-14,-0.0,-0.8438206310460176,-0.0,1.0,-1.3777235331344362,-1.2988427809420484,0.0
2019-01-15,-0.0,-0.8357282081501292,-0.0,1.0,-1.3778160554825258,-1.3192964960790534,0.0
2019-01-16,-0.0,-0.8336280778125426,-0.0,1.0,-1.3609032784655148,-1.33999909309391,0.0
2019-01-17,-0.0,-0.8247745093595612,-0.0,1.0,-1.3643656800979016,-1.343380319992748,0.0
2019-01-18,-0.0,-0.8234755539278521,-0.0,1.0,-1.370719648416041,-1.3837209302325582,0.0
2019-01-22,-0.0,-0.7036628102347463,-0.0,1.0,-1.6094762613412703,-1.4873985886419279,0.0
2019-01-23,-0.0,-0.6026373417118919,-0.0,1.0,-1.6063505665048081,-1.551556698086261,0.0
2019-01-24,-0.0,-0.6005821166141808,-0.0,1.0,-1.6193816203836247,-1.5515316346979675,0.0
2019-01-25,-0.0,-0.38644832320062755,-0.0,1.0,-1.8371249264561678,-1.679348891939596,0.0
2019-01-28,-0.0,-0.3336257737485987,-0.0,1.0,-1.884632256177804,-1.6557488911634255,0.0
2019-01-29,-0.0,-0.3211957853467287,-0.0,1.0,-1.8937025238912029,-1.6858123009066406,0.0
2019-01-30,-0.0,-0.3188121722938208,-0.0,1.0,-1.8905277600823245,-1.6909883863380213,0.0
2019-01-31,-0.0,-0.34887026417683675,-0.0,1.0,-1.7984610106356909,-1.7539087389109447,0.0
2019-02-01,-0.0,-0.34709322325421393,-0.0,1.0,-1.8100643766278441,-1.7570396579684506,0.0
2019-02-04,-0.0,-0.35770955501897206,-0.0,1.0,-1.8252106637756862,-1.7448873995959198,0.0
2019-02-05,-0.0,-0.35046821094135044,-0.0,1.0,-1.8180877279448004,-1.7600295712173484,0.0
2019-02-06,-0.0,-0.3308211418156741,-0.0,1.0,-1.8245899216787351,-1.7704546574060391,0.0
2019-02-07,-0.0,-0.3329890823251697,-0.0,1.0,-1.815284744762467,-1.769597718107603,0.0
2019-02-08,-0.0,-0.32156746910845274,-0.0,1.0,-1.8316349136021266,-1.769753359917294,0.0
2019-02-11,-0.0,-0.2981286722954624,-0.0,1.0,-1.8439243568853998,-1.7954377129314176,0.0
2019-02-12,-0.0,-0.3040107350529298,-0.0,1.0,-1.86909199343969,-1.7968291834401868,0.0
2019-02-13,-0.0,-0.33676054239308595,-0.0,1.0,-1.856454577062534,-1.7737545323598072,0.0
2019-02-14,-0.0,-0.287727861340771,-0.0,1.0,-1.904074110967228,-1.7888235880067735,0.0
2019-02-15,-0.0,-0.32443644724346477,-0.0,1.0,-1.8939871045134202,-1.7798270605288151,0.0
2019-02-19,-0.0,-0.2865572469876531,-0.0,1.0,-1.9091089403480936,-1.762929538354738,0.0
2019-02-20,-0.0,-0.30494574186127915,-0.0,1.0,-1.9346902035305296,-1.7611141671250685,0.0
2019-02-21,-0.0,-0.3003849807509625,-0.0,1.0,-1.936153192340383,-1.7632118394080296,0.0
2019-02-22,-0.0,-0.30068496575171244,-0.0,1.0,-1.943602819859007,-1.7554622268886555,0.0
2019-02-25,-0.0,-0.29487954843261766,-0.0,1.0,-1.9701138998084868,-1.7748210865840135,0.0
2019-02-26,-0.0,-0.2967647651683128,-0.0,1.0,-1.969764160451522,-1.7727776657931869,0.0
2019-02-27,-0.0,-0.3051266525380967,-0.0,1.0,-1.979866787768695,-1.7608739529720456,0.0
2019-02-28,-0.0,-0.31076301162203135,-0.0,1.0,-1.9836786255684689,-1.7586659929257202,0.0
2019-03-01,-0.0,-0.3147492923574606,-0.0,1.0,-1.9922159320663162,-1.7476243429033564,0.0
2019-03-04,-0.0,-0.3021510251372727,-0.0,1.0,-1.9473578157271676,-1.7880207546219333,0.0
2019-03-05,-0.0,-0.28507153328952023,-0.0,1.0,-1.980031343208129,-1.790253273343107,0.0
2019-03-06,-0.0,-0.28898549259465195,-0.0,1.0,-1.9746752262043168,-1.7911843501996663,0.0
2019-03-07,-0.0,-0.24658776126920168,-0.0,1.0,-2.01244019138756,-1.7774867791488291,0.0
2019-03-08,-0.0,-0.20524084384737193,-0.0,1.0,-2.1025182612249065,-1.8002758338867038,0.0
2019-03-11,-0.0,-0.22001567807682257,-0.0,1.0,-2.1243794094591064,-1.881630519989548,0.0
2019-03-12,-0.0,-0.1367868992828856,-0.0,1.0,-2.2018088408434124,-2.012950872310821,0.0
2019-03-13,-0.0,-0.1736759704151595,-0.0,1.0,-2.2163256491928953,-2.0086918965610323,0.0
2019-03-14,-0.0,-0.1765118033847149,-0.0,1.0,-2.207987495957745,-2.005174086450361,0.0
2019-03-15,-0.0,-0.15062964158863415,-0.0,1.0,-2.197018620170057,-2.033957593369928,0.0
2019-03-18,-0.0,-0.19685168037474807,-0.0,1.0,-2.2034969224903316,-2.046571164006754,0.0
2019-03-19,-0.0,-0.2084203583598989,-0.0,1.0,-2.211388369792239,-2.0764537759701,0.0
2019-03-20,-0.0,-0.21458617863971594,-0.0,1.0,-2.200273149412729,-2.048128926522808,0.0
2019-03-21,-0.0,-0.21537703302119268,-0.0,1.0,-2.2619790811018015,-1.998795246700619,0.0
2019-03-22,-0.0,-0.219472774898289,-0.0,1.0,-2.3502201415593826,-2.0035111185420496,0.0
2019-03-25,-0.0,-0.05826196061316895,-0.0,1.0,-2.4031422181004856,-1.9938355790737001,0.0
2019-03-26,-0.0,-0.08641638969105868,-0.0,1.0,-2.360486024083256,-2.0017980711600285,0.0
2019-03-27,-0.0,-0.030216370798035935,-0.0,1.0,-2.371445529595856,-1.9941185992553825,0.0
2019-03-28,-0.0,-0.024379672770614366,-0.0,1.0,-2.3763679705276846,-2.016903239787626,0.0
2019-03-29,-0.0,-0.04066724814653293,-0.0,1.0,-2.392062799825556,-2.018698211949411,0.0
2019-04-01,-0.0,-0.06675069874499918,-0.0,1.0,-2.407299830109059,-2.0063024058749384,0.0
2019-04-02,-0.0,-0.09561992036218842,-0.0,1.0,-2.429225985927017,-1.9297441771668575,0.0
2019-04-03,-0.0,-0.09563035295401233,-0.0,1.0,-2.4354372374665867,-1.9241721673667556,0.0
2019-04-04,-0.0,-0.09447356924421144,-0.0,1.0,-2.4423875054609,-1.9240388816076888,0.0
2019-04-05,-0.0,-0.08636089648747876,-0.0,1.0,-2.459696421721738,-1.9337497945092879,0.0
2019-04-08,-0.0,-0.09030837004405286,-0.0,1.0,-2.408563446867949,-1.873428602127431,0.0
2019-04-09,-0.0,-0.05255271326126512,-0.0,1.0,-2.4707267472974417,-1.828320667879696,0.0
2019-04-10,-0.0,-0.009782030834662414,-0.0,1.0,-2.477565124933546,-1.8289739500265818,0.0
2019-04-11,-0.0,-0.01574593007739525,-0.0,1.0,-2.5050974112623434,-1.8167066986922873,0.0
2019-04-12,-0.0,-0.019317208904109588,-0.0,1.0,-2.514554794520548,-1.8171553938356166,0.0
2019-04-15,-0.0,-0.021402134849541378,-0.0,1.0,-2.512095692753312,-1.8303921042750628,0.0
2019-04-16,-0.0,-0.02908253441165444,-0.0,1.0,-2.50650741792084,-1.8203631299876817,0.0
2019-04-17,-0.0,-0.0,-0.0,1.0,-2.5327361910855193,-1.7989443378119,0.0
2019-04-18,-0.0,-0.0,-0.0,1.0,-2.508574776310183,-1.8173732424371536,0.0
2019-04-22,-0.0,-0.0,-0.0,1.0,-2.513377837116155,-1.8270761014686248,0.0
2019-04-23,-0.0,-0.0,-0.0,1.0,-2.5003991272417645,-1.821297429620563,0.0
2019-04-24,-0.0,-0.0,-0.0,1.0,-2.382211910286156,-1.773756122712039,0.0
2019-04-25,-0.0,-0.0,-0.0,1.0,-2.3985750425938352,-1.764262481284527,0.0
2019-04-26,-0.0,-0.0,-0.0,1.0,-2.2622535896811877,-1.6051594061815528,0.0
2019-04-29,-0.0,-0.0,-0.0,1.0,-2.243402895463129,-1.5985086912312982,0.0
2019-04-30,-0.0,-0.0,-0.0,1.0,-2.202895077409768,-1.590279442074486,0.0
2019-05-01,-0.0,-0.0,-0.0,1.0,-2.216191616766467,-1.57422754491018,0.0
2019-05-02,-0.0,-0.0,-0.0,1.0,-2.309231378763867,-1.6432250396196513,0.0
2019-05-03,-0.0,-0.005690047589488931,-0.0,1.0,-2.427426029381337,-1.739654458928202,0.0
2019-05-06,-0.0,-0.0,-0.0,1.0,-2.4415624677069343,-1.725328097550894,0.0
2019-05-07,-0.0,-0.0,-0.0,1.0,-2.485059760956175,-1.7571293772279302,0.0
2019-05-08,-0.0,-0.0032162680915080147,-0.0,1.0,-2.4204492400269753,-1.7638117964413549,0.0
2019-05-09,-0.0,-0.0008745755736186852,-0.0,1.0,-2.4221113283259594,-1.7215762938573926,0.0
2019-05-10,-0.0,-0.0,-0.0,1.0,-2.387959866220736,-1.6794365055234621,0.0
2019-05-13,-0.0,-0.0,-0.0,1.0,-2.3772000809225164,-1.6804572122193,0.0
2019-05-14,-0.0,-0.0,-0.0,1.0,-2.311710110584518,-1.6250987361769351,0.0
2019-05-15,-0.0,-0.0,-0.0,1.0,-2.341625944024878,-1.5944518485611332,0.0
2019-05-16,-0.0,-0.0,-0.0,1.0,-2.3519627741200932,-1.5983367160041582,0.0
2019-05-17,-0.0,-0.0,-0.0,1.0,-2.328163710236845,-1.6267466058864335,0.0
2019-05-20,-0.0,-0.0,-0.0,1.0,-2.33083973247461,-1.623334159028982,0.0
2019-05-21,-0.0,-0.0,-0.0,1.0,-2.2913030689283262,-1.6111383468967546,0.0
2019-05-22,-0.0,-0.0,-0.0,1.0,-2.277661184049978,-1.6030064912880084,0.0
2019-05-23,-0.0,-0.0,-0.0,1.0,-2.3227097466933477,-1.5579579286446386,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-2.3103331232119477,-1.5385734374242352,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-2.309997091050131,-1.538252690778629,0.0
2019-05-29,-0.0,-0.0,-0.0,1.0,-2.437128205128205,-1.691076923076923,0.0
2019-05-30,-0.0,-0.0,-0.0,1.0,-2.4458086149084344,-1.7128191900954346,0.0
2019-05-31,-0.0,-0.0,-0.0,1.0,-2.443899922620583,-1.7147278823832859,0.0
2019-06-03,-0.0,-0.0,-0.0,1.0,-2.413283566826874,-1.699713672154617,0.0
2019-06-04,-0.0,-0.0,-0.0,1.0,-2.556422662712658,-1.6462202799021903,0.0
2019-06-05,-0.0,-0.0,-0.0,1.0,-2.5418320610687024,-1.5472264631043258,0.0
2019-06-06,-0.0,-0.0,-0.0,1.0,-2.5134298045189136,-1.5639502411779642,0.0
2019-06-07,-0.0,-0.0,-0.0,1.0,-2.5069691728558348,-1.5800183131549494,0.0
2019-06-10,-0.0,-0.0,-0.0,1.0,-2.495532994923858,-1.5806091370558375,0.0
2019-06-11,-0.0,-0.0,-0.0,1.0,-2.536333608587944,-1.6246387283236996,0.0
2019-06-12,-0.0,-0.0,-0.0,1.0,-2.5308208569953536,-1.6318017552916881,0.0
2019-06-13,-0.0,-0.0,-0.0,1.0,-2.5411667356226726,-1.6305337194869673,0.0
2019-06-14,-0.0,-0.0,-0.0,1.0,-2.4922754245958667,-1.6233374258236137,0.0
2019-06-17,-0.0,-0.0,-0.0,1.0,-2.4639143730886848,-1.6329255861365952,0.0
2019-06-18,-0.0,-0.0050576572931418165,-0.0,1.0,-2.4341998786162247,-1.6183997572324498,0.0
2019-06-19,-0.0,-0.008691697407650715,-0.0,1.0,-2.4575774420132395,-1.5870433068876648,0.0
2019-06-20,-0.0,-0.012104943273905997,-0.0,1.0,-2.460696920583468,-1.592078606158833,0.0
2019-06-21,-0.0,-0.03313899969315741,-0.0,1.0,-2.458064846067301,-1.6228393167638335,0.0
2019-06-24,-0.0,-0.0,-0.0,1.0,-2.470994332818135,-1.6809891808346213,0.0
2019-06-25,-0.0,-0.0,-0.0,1.0,-2.4604209445585217,-1.6730492813141682,0.0
2019-06-26,-0.0,-0.0,-0.0,1.0,-2.4459772481597777,-1.701497915272559,0.0
2019-06-27,-0.0,-0.0,-0.0,1.0,-2.461415454451666,-1.6969462498710408,0.0
2019-06-28,-0.0,-0.04676861841416152,-0.0,1.0,-2.4629726615690792,-1.7274536503613702,0.0
2019-07-01,-0.0,-0.0199323252617109,-0.0,1.0,-2.549804377709633,-1.717352225864439,0.0
2019-07-02,-0.0,-0.015471094837811356,-0.0,1.0,-2.4560363055025527,-1.6855242122634213,0.0
2019-07-03,-0.0,-0.00958318305940543,-0.0,1.0,-2.4583955896748932,-1.6842701839352878,0.0
2019-07-05,-0.0,-0.00992798353909465,-0.0,1.0,-2.45,-1.684053497942387,0.0
2019-07-08,-0.0,-0.01146765401625013,-0.0,1.0,-2.447958449038363,-1.6830196441427545,0.0
2019-07-09,-0.0,-0.0,-0.0,1.0,-2.448031617307396,-1.6846481548016219,0.0
2019-07-10,-0.0,-0.0,-0.0,1.0,-2.457003089598352,-1.6922760041194642,0.0
2019-07-11,-0.0,-0.0,-0.0,1.0,-2.4667732123524257,-1.6886631953394855,0.0
2019-07-12,-0.0,-0.0,-0.0,1.0,-2.4689722708999073,-1.68508401195753,0.0
2019-07-15,-0.0,-0.030658436213991773,-0.0,1.0,-2.4578189300411526,-1.6555555555555557,0.0
2019-07-16,-0.0,-0.024221275722276392,-0.0,1.0,-2.4395237850874945,-1.667881151536922,0.0
2019-07-17,-0.0,-0.03932440063658299,-0.0,1.0,-2.432619744340059,-1.6617896195903281,0.0
2019-07-18,-0.0,-0.038461538461538464,-0.0,1.0,-2.4304517054184167,-1.652463382157124,0.0
2019-07-19,-0.0,-0.03901763740771124,-0.0,1.0,-2.432167760459393,-1.6559680065627564,0.0
2019-07-22,-0.0,-0.005173120262241344,-0.0,1.0,-2.4341323499282934,-1.6825957795533704,0.0
2019-07-23,-0.0,-0.01719839210298682,-0.0,1.0,-2.411641988500483,-1.659441306670737,0.0
2019-07-24,-0.0,-0.0222233523189585,-0.0,1.0,-2.41970097640358,-1.6435109845402767,0.0
2019-07-25,-0.0,-0.0,-0.0,1.0,-2.4736895726147416,-1.6202944322754824,0.0
2019-07-26,-0.0,-0.0,-0.0,1.0,-2.488060006123074,-1.6145525053576895,0.0
2019-07-29,-0.0,-0.0,-0.0,1.0,-2.4857201561536884,-1.650965687281693,0.0
2019-07-30,-0.0,-0.0,-0.0,1.0,-2.520764941899849,-1.6899588348705121,0.0
2019-07-31,-0.0,-0.0,-0.0,1.0,-2.5217073679816324,-1.6963577541223125,0.0
2019-08-01,-0.0,-0.0,-0.0,1.0,-2.521972300322816,-1.6847860043736331,0.0
2019-08-02,-0.0,-0.0,-0.0,1.0,-2.497332573677941,-1.6821878075309475,0.0
2019-08-05,-0.0,-0.0,-0.0,1.0,-2.4903045659030973,-1.6805936191116397,0.0
2019-08-06,-0.0,-0.0,-0.0,1.0,-2.3629845058416485,-1.651306222734794,0.0
2019-08-07,-0.0,-0.0,-0.0,1.0,-2.3824048399294178,-1.6591883035039072,0.0
2019-08-08,-0.0,-0.0,-0.0,1.0,-2.3889673967901484,-1.6579691127485616,0.0
2019-08-09,-0.0,-0.0,-0.0,1.0,-2.33593164443112,-1.6608204666966473,0.0
2019-08-12,-0.0,-0.0,-0.0,1.0,-2.389044803047008,-1.622481707928235,0.0
2019-08-13,-0.0,-0.0,-0.0,1.0,-2.3944687045123727,-1.6248556944235306,0.0
2019-08-14,-0.0,-0.0,-0.0,1.0,-2.372217230707797,-1.6192472796246382,0.0
2019-08-15,-0.0,-0.0,-0.0,1.0,-2.374192917237331,-1.5172177656036,0.0
2019-08-16,-0.0,-0.0,-0.0,1.0,-2.369509678687236,-1.5435295273656284,0.0
2019-08-19,-0.0,-0.0,-0.0,1.0,-2.3081303536392785,-1.4772455376369813,0.0
2019-08-20,-0.0,-0.0,-0.0,1.0,-2.412600127770406,-1.5016462725441053,0.0
2019-08-21,-0.0,-0.0,-0.0,1.0,-2.4454840933714177,-1.4792179651334583,0.0
2019-08-22,-0.0,-0.0,-0.0,1.0,-2.443471846569953,-1.4741578559134496,0.0
2019-08-23,-0.0,-0.0,-0.0,1.0,-2.4249082456569613,-1.4686077807682896,0.0
2019-08-26,-0.0,-0.0,-0.0,1.0,-2.3781472457121016,-1.3995031293297024,0.0
2019-08-27,-0.0,-0.0,-0.0,1.0,-2.376031471886394,-1.4215121857608906,0.0
2019-08-28,-0.0,-0.0,-0.0,1.0,-2.3896470813580426,-1.3989369343485132,0.0
2019-08-29,-0.0,-0.0,-0.0,1.0,-2.420116925436074,-1.3719091431857389,0.0
2019-08-30,-0.0,-0.0,-0.0,1.0,-2.4135055280213495,-1.351982462828822,0.0
2019-09-03,-0.0,-0.0,-0.0052275670231643565,1.0,-2.4088053330775505,-1.3819001486739246,0.0
2019-09-04,-0.0,-0.0,-0.0,1.0,-2.425069691435163,-1.3812361818706145,0.0
2019-09-05,-0.0,-0.0,-0.0,1.0,-2.430402142208196,-1.351312580691436,0.0
2019-09-06,-0.0,-0.0,-0.014482397217855271,1.0,-2.446572340526892,-1.3028917154971178,0.0
2019-09-09,-0.0,-0.0,-0.02122472393517855,1.0,-2.4613031215641286,-1.2978153831445098,0.0
2019-09-10,-0.0,-0.0,-0.04468846980186202,1.0,-2.454666984960611,-1.2750537121031273,0.0
2019-09-11,-0.0,-0.0,-0.056917146528339596,1.0,-2.446818636082425,-1.2552229572169609,0.0
2019-09-12,-0.0,-0.0,-0.047054967693604274,1.0,-2.405328214252271,-1.2297031557261915,0.0
2019-09-13,-0.0,-0.0,-0.04356565231617819,1.0,-2.4007385593418404,-1.2301220025241901,0.0
2019-09-16,-0.0,-0.0,-0.051565120178870875,1.0,-2.3803801006148686,-1.226150549655301,0.0
2019-09-17,-0.0,-0.0,-0.04310904872389791,1.0,-2.3793967517401393,-1.217865429234339,0.0
2019-09-18,-0.0,-0.0,-0.060037261294829995,1.0,-2.387564042850489,-1.2100605496040986,0.0
2019-09-19,-0.0,-0.0,-0.061134150319183636,1.0,-2.3965332463538513,-1.201947719118401,0.0
2019-09-20,-0.0,-0.0,-0.06973912228935412,1.0,-2.3956723338485313,-1.218163083696314,0.0
2019-09-23,-0.0,-0.0,-0.08216105061457213,1.0,-2.36958452119456,-1.221806795345142,0.0
2019-09-24,-0.0,-0.0,-0.08840708378113171,1.0,-2.3638147750105136,-1.2204569879912153,0.0
2019-09-25,-0.0,-0.0,-0.09503320549995323,1.0,-2.387896361425498,-1.1939014124029557,0.0
2019-09-26,-0.0,-0.0,-0.2593383644216622,1.0,-2.4149698609331245,-1.0720015188191183,0.0
2019-09-27,-0.0,-0.0,-0.27432902104653406,1.0,-2.4546244448735273,-1.098184977794941,0.0
2019-09-30,-0.0,-0.0,-0.2588240959214138,1.0,-2.4611161939615736,-1.0953917272595945,0.0
2019-10-01,-0.0,-0.0,-0.2739105283455457,1.0,-2.4535287311993828,-1.0932799845738526,0.0
2019-10-02,-0.0,-0.0,-0.36563919219248237,1.0,-2.438641414629433,-1.0271040680258963,0.0
