Date,IWF,IWM,MTUM,PMO,SPY,VLUE,VXX
2018-12-07,-0.004506206936651452,-0.1419019100502951,-0.0,1.0,-0.17566938977236388,-0.13153763409599675,0.0
2018-12-10,-0.0002455511902010631,-0.14133637624220013,-0.0,1.0,-0.17491911254911022,-0.1279032817194361,0.0
2018-12-11,-0.005507849770144852,-0.13992251423945412,-0.0,1.0,-0.17698846387370976,-0.12319657674848931,0.0
2018-12-12,-0.004902811523776466,-0.1402869374059933,-0.0,1.0,-0.1769640171236839,-0.12410332060627095,0.0
2018-12-13,-0.004683028358338392,-0.1387419420113896,-0.0,1.0,-0.17863440580464257,-0.12331974676957765,0.0
2018-12-14,-0.005044737717003223,-0.13805813734985037,-0.0,1.0,-0.17900868735635506,-0.12337202411066621,0.0
2018-12-17,-0.0011957242054916877,-0.13737862678998472,-0.0,1.0,-0.1753248624196848,-0.12674676578211888,0.0
2018-12-18,-0.000373907040957202,-0.13654797514956282,-0.0,1.0,-0.1749453520478601,-0.12625115048320296,0.0
2018-12-19,-0.0029063075506445676,-0.13604972375690608,-0.0,1.0,-0.17387488489871086,-0.12593519797421732,0.0
2018-12-20,-0.0023228803716608595,-0.13168724279835392,-0.0,1.0,-0.17570725971809983,-0.12414505097431927,0.0
2018-12-21,-0.0016146778503350813,-0.1310461111984339,-0.0,1.0,-0.17555692096652045,-0.12071503079319264,0.0
2018-12-24,-0.0,-0.1244474765133103,-0.0,1.0,-0.17251524325246237,-0.12431956110803166,0.0
2018-12-26,-0.0,-0.12572203313231745,-0.0,1.0,-0.16618413433700058,-0.1203835778948409,0.0
2018-12-27,-0.0,-0.11361067460645659,-0.0,1.0,-0.1412069583436716,-0.12361811815951258,0.0
2018-12-28,-0.0,-0.11439709082894846,-0.0,1.0,-0.14048596380065567,-0.12256535992727073,0.0
2018-12-31,-0.0,-0.11287587376432145,-0.0,1.0,-0.1418703726682384,-0.12398836359625538,0.0
2019-01-02,-0.0,-0.11262074382329029,-0.0,1.0,-0.14132366923426715,-0.1240164804122859,0.0
2019-01-03,-0.0,-0.11583520724022099,-0.0,1.0,-0.13508786541184312,-0.1371699841758974,0.0
2019-01-04,-0.0,-0.11805661081103482,-0.0,1.0,-0.12381715454005443,-0.13953777507632376,0.0
2019-01-07,-0.0,-0.10860437852722267,-0.0,1.0,-0.12140461844652253,-0.1331824749856866,0.0
2019-01-08,-0.0,-0.10913380243277152,-0.0,1.0,-0.12118856706485573,-0.133352424589538,0.0
2019-01-09,-0.0,-0.1163265865832922,-0.0,1.0,-0.12338873347594757,-0.13156162580220504,0.0
2019-01-10,-0.0,-0.11487838986536511,-0.0,1.0,-0.12521593682305518,-0.13093312128108806,0.0
2019-01-11,-0.0,-0.10526315789473682,-0.0,1.0,-0.12685032894736842,-0.13850054824561403,0.0
2019-01-14,-0.0,-0.10506285635776602,-0.0,1.0,-0.12598749742391976,-0.14285910558494197,0.0
2019-01-15,-0.0,-0.10295078397212543,-0.0,1.0,-0.12523138066202089,-0.1328941637630662,0.0
2019-01-16,-0.0,-0.09975695528791972,-0.0,1.0,-0.12285299189398363,-0.13518174041738518,0.0
2019-01-17,-0.0,-0.09830034481822378,-0.0,1.0,-0.1236458418180337,-0.13560587548532485,0.0
2019-01-18,-0.0,-0.09954677449995927,-0.0,1.0,-0.12413493635845524,-0.13328086411376774,0.0
2019-01-22,-0.0,-0.0700856446322131,-0.0,1.0,-0.09894443948077145,-0.10734297420450048,0.0
2019-01-23,-0.0,-0.06632236674317776,-0.0,1.0,-0.0993241520020403,-0.1095383830655445,0.0
2019-01-24,-0.0,-0.05749726748176204,-0.0,1.0,-0.11119442820467197,-0.10224701964871254,0.0
2019-01-25,-0.0,-0.03840829578918225,-0.0,1.0,-0.10608844479122097,-0.11395383957111577,0.0
2019-01-28,-0.0,-0.03367402235692951,-0.0,1.0,-0.11395228673329216,-0.11262901863917629,0.0
2019-01-29,-0.0,-0.03304793655604384,-0.0,1.0,-0.11866696974289033,-0.11110269232712026,0.0
2019-01-30,-0.0,-0.03282573618394514,-0.0,1.0,-0.11843233158531667,-0.10933087938684954,0.0
2019-01-31,-0.0,-0.030965826908322534,-0.0,1.0,-0.11894550165394241,-0.1078521388053882,0.0
2019-02-01,-0.0,-0.03110523665659617,-0.0,1.0,-0.12054380664652568,-0.10716263846928499,0.0
2019-02-04,-0.0,-0.030698716899404406,-0.0,1.0,-0.11978543636752836,-0.10870468539481472,0.0
2019-02-05,-0.0,-0.02635984843716562,-0.0,1.0,-0.11807802213018793,-0.11438965747302962,0.0
2019-02-06,-0.0,-0.03290736026285757,-0.0,1.0,-0.11379626029922622,-0.10740039378472264,0.0
2019-02-07,-0.0,-0.029854110575417946,-0.0,1.0,-0.11365600150272367,-0.10875962682361781,0.0
2019-02-08,-0.0,-0.028186336027307867,-0.0,1.0,-0.11475327543798002,-0.11201746900256013,0.0
2019-02-11,-0.0,-0.02910331677454965,-0.0,1.0,-0.11505845752421094,-0.1102915349490692,0.0
2019-02-12,-0.0,-0.035371393338450505,-0.0,1.0,-0.11358860464823646,-0.10936064728013992,0.0
2019-02-13,-0.0,-0.037827913176890764,-0.0,1.0,-0.11289267838728338,-0.10684373349430316,0.0
2019-02-14,-0.0,-0.04671596891451492,-0.0,1.0,-0.10259463524692906,-0.10414890950112811,0.0
2019-02-15,-0.0,-0.057503013258336684,-0.0,1.0,-0.09794345118521494,-0.10007784250703095,0.0
2019-02-19,-0.0,-0.056323688378290056,-0.0,1.0,-0.10020362502828126,-0.10041730561351468,0.0
2019-02-20,-0.0,-0.05948609644491377,-0.0,1.0,-0.0979911499974858,-0.09962538341630212,0.0
2019-02-21,-0.0,-0.06484104501101667,-0.0,1.0,-0.09682090022033364,-0.09738747245829399,0.0
2019-02-22,-0.0,-0.06507794482741237,-0.0,1.0,-0.09539892376907663,-0.0997340928280677,0.0
2019-02-25,-0.0,-0.06455350283980002,-0.0,1.0,-0.0949412520306774,-0.09984006447794275,0.0
2019-02-26,-0.0,-0.06554568927514327,-0.0,1.0,-0.09493041123496442,-0.09904905850494364,0.0
2019-02-27,-0.0,-0.06469566093328968,-0.0,1.0,-0.09410964768692236,-0.10036767483442041,0.0
2019-02-28,-0.0,-0.06530694516181862,-0.0,1.0,-0.09478577457513952,-0.09968631502034545,0.0
2019-03-01,-0.0,-0.06540690350214161,-0.0,1.0,-0.09452003023431596,-0.09983623078861174,0.0
2019-03-04,-0.0,-0.06522998639729961,-0.0,1.0,-0.093102927099602,-0.1011889767746486,0.0
2019-03-05,-0.0,-0.06515121018467268,-0.0,1.0,-0.09301564937352187,-0.09982136567201733,0.0
2019-03-06,-0.0,-0.06484847722440969,-0.0,1.0,-0.09293900091831984,-0.10017234221881173,0.0
2019-03-07,-0.0,-0.06380732099758649,-0.0,1.0,-0.09391341512469831,-0.09930611423974256,0.0
2019-03-08,-0.0,-0.060273627135741754,-0.0,1.0,-0.1010528970430616,-0.09962801840993632,0.0
2019-03-11,-0.0,-0.06027500946133468,-0.0,1.0,-0.10209410874227325,-0.09915478743534756,0.0
2019-03-12,-0.0,-0.05834626692407667,-0.0,1.0,-0.10266116515879925,-0.100818917111456,0.0
2019-03-13,-0.0,-0.06171838374111476,-0.0,1.0,-0.10472232429076442,-0.10061705713163463,0.0
2019-03-14,-0.0,-0.06091274113668317,-0.0,1.0,-0.10625847065827307,-0.09946927763492888,0.0
2019-03-15,-0.0,-0.0606041367751438,-0.0,1.0,-0.10556521959952767,-0.1035590487194789,0.0
2019-03-18,-0.0,-0.06511912970198422,-0.0,1.0,-0.10793176536683775,-0.10379478536224113,0.0
2019-03-19,-0.0,-0.06543574782797845,-0.0,1.0,-0.10731513825444962,-0.10680332168950649,0.0
2019-03-20,-0.0,-0.05690753970293468,-0.0,1.0,-0.11305699748162615,-0.11492008017680014,0.0
2019-03-21,-0.0,-0.05737378409981626,-0.0,1.0,-0.11684206468524728,-0.11076416997545713,0.0
2019-03-22,-0.0,-0.05589981926155435,-0.0,1.0,-0.12627162406403306,-0.10881745416989415,0.0
2019-03-25,-0.0,-0.031875168422538465,-0.0,1.0,-0.14034569929037968,-0.11099847296898457,0.0
2019-03-26,-0.0,-0.03016769842597717,-0.0,1.0,-0.13952560522014443,-0.11732454729147095,0.0
2019-03-27,-0.0,-0.02895079138173061,-0.0,1.0,-0.14041391389457689,-0.11849476490360468,0.0
2019-03-28,-0.0,-0.027925977473646224,-0.0,1.0,-0.13872780226294493,-0.12202634088507436,0.0
2019-03-29,-0.0,-0.027318531500070874,-0.0,1.0,-0.1384740280659253,-0.12281741685244128,0.0
2019-04-01,-0.0,-0.029381808805517957,-0.0,1.0,-0.13809063366208987,-0.12178173145104107,0.0
2019-04-02,-0.0,-0.031061360081692798,-0.0,1.0,-0.14222561172653594,-0.11932060545738919,0.0
2019-04-03,-0.0,-0.03142613371942706,-0.0,1.0,-0.14097161176896425,-0.12032680076529292,0.0
2019-04-04,-0.0,-0.030655404793625746,-0.0,1.0,-0.14290333846412542,-0.11991825225388367,0.0
2019-04-05,-0.0,-0.02988687255688731,-0.0,1.0,-0.14546066426777807,-0.119016800849103,0.0
2019-04-08,-0.0,-0.02672032297300795,-0.0,1.0,-0.1472529178851479,-0.11998913071607879,0.0
2019-04-09,-0.0,-0.02378914052974291,-0.0,1.0,-0.15216488961527486,-0.12116377409396323,0.0
2019-04-10,-0.0,-0.020899820969876238,-0.0,1.0,-0.1502296255935238,-0.12617731766171092,0.0
2019-04-11,-0.0,-0.026281959720039997,-0.0,1.0,-0.14417420887925103,-0.12805962784537275,0.0
2019-04-12,-0.0,-0.02638789688981235,-0.0,1.0,-0.14452308291669372,-0.1276930069476008,0.0
2019-04-15,-0.0,-0.02716466385189997,-0.0,1.0,-0.14216303994803506,-0.12980837934394282,0.0
2019-04-16,-0.0,-0.028453013550910105,-0.0,1.0,-0.14201821512557003,-0.12875313437877586,0.0
2019-04-17,-0.0,-0.026539816222820083,-0.0,1.0,-0.14829544716081153,-0.12486190717562808,0.0
2019-04-18,-0.0,-0.030880651159162126,-0.0,1.0,-0.14363728562326905,-0.1257200067612373,0.0
2019-04-22,-0.0,-0.035380097879282216,-0.0,1.0,-0.14436541598694944,-0.1253246329526917,0.0
2019-04-23,-0.0,-0.03814372429998042,-0.0,1.0,-0.14300633117942693,-0.12426081848443313,0.0
2019-04-24,-0.0,-0.037505383079512976,-0.0,1.0,-0.14254394550366048,-0.124939644260006,0.0
2019-04-25,-0.0,-0.039779034385488354,-0.0,1.0,-0.14489441448029983,-0.12128295874524962,0.0
2019-04-26,-0.0,-0.038771347124512905,-0.0,1.0,-0.14416664487276723,-0.12469597510264926,0.0
2019-04-29,-0.0,-0.0413007917293725,-0.0,1.0,-0.14542956225871884,-0.12191323692992215,0.0
2019-04-30,-0.0,-0.04241599853512432,-0.0,1.0,-0.1463960134454661,-0.11912578311992361,0.0
2019-05-01,-0.0,-0.04408783562862112,-0.0,1.0,-0.1434587567518081,-0.12030970037012333,0.0
2019-05-02,-0.0,-0.04517714091556566,-0.0,1.0,-0.13644620430992802,-0.12520745939023276,0.0
2019-05-03,-0.0,-0.04325540038704953,-0.0,1.0,-0.13803023170667922,-0.12631413776871175,0.0
2019-05-06,-0.0,-0.04149415529288839,-0.0,1.0,-0.1389930124730621,-0.12560569450793443,0.0
2019-05-07,-0.0,-0.043514000156572114,-0.0,1.0,-0.13727460139349182,-0.12397901933665613,0.0
2019-05-08,-0.0,-0.043483948614635934,-0.0,1.0,-0.1380131341409173,-0.1266842835090657,0.0
2019-05-09,-0.0,-0.043635269334938304,-0.0,1.0,-0.13718614661973857,-0.1275955461931989,0.0
2019-05-10,-0.0,-0.04270118323854351,-0.0,1.0,-0.14011897757730274,-0.12462574360985813,0.0
2019-05-13,-0.0,-0.04250924824512098,-0.0,1.0,-0.13930536855727377,-0.12535783845962797,0.0
2019-05-14,-0.0,-0.02741330834114339,-0.0,1.0,-0.1472977194626679,-0.12697854837030093,0.0
2019-05-15,-0.0,-0.026838914474540107,-0.0,1.0,-0.15054770639814744,-0.12357869539198085,0.0
2019-05-16,-0.0,-0.027412237885118512,-0.0,1.0,-0.1507282595962357,-0.12347221679878168,0.0
2019-05-17,-0.0,-0.022113694080875167,-0.005131210522888585,1.0,-0.14411668945757633,-0.13096307872631371,0.0
2019-05-20,-0.0,-0.017109697229920503,-0.010395930103959302,1.0,-0.14158762376881742,-0.13203742014390363,0.0
2019-05-21,-0.0,-0.017762266902802373,-0.009467131992915928,1.0,-0.1426711115741223,-0.13231847067402855,0.0
2019-05-22,-0.0,-0.016505992704533613,-0.01081292339760292,1.0,-0.14256122980719124,-0.13288170922355394,0.0
2019-05-23,-0.0,-0.016688831521030536,-0.00865733135153459,1.0,-0.14271558580406268,-0.13575321390388276,0.0
2019-05-24,-0.0,-0.013491185845313211,-0.010850191894880633,1.0,-0.1405321017368113,-0.13610876211539713,0.0
2019-05-28,-0.0,-0.018082098982556246,-0.008767473065749534,1.0,-0.14033167884733133,-0.13557666002266774,0.0
2019-05-29,-0.0,-0.020774290840071763,-0.009685135591898287,1.0,-0.14044096617352642,-0.12911780764930708,0.0
2019-05-30,-0.0,-0.02005842259006816,-0.011087309315157418,1.0,-0.13805907172995782,-0.12907497565725412,0.0
2019-05-31,-0.0,-0.022643619857713265,-0.0047602325490655115,1.0,-0.1376305487273531,-0.1355625788494804,0.0
2019-06-03,-0.0,-0.02597065989321445,-0.017171219739775024,1.0,-0.13747343320719504,-0.11533875900679073,0.0
2019-06-04,-0.0,-0.023437905107596576,-0.015050557428052893,1.0,-0.13697173969406276,-0.12089707026186156,0.0
2019-06-05,-0.0,-0.021148270863532822,-0.017705529095050736,1.0,-0.13649306274591014,-0.11890401739490578,0.0
2019-06-06,-0.0,-0.02709914764631208,-0.007655638747117801,1.0,-0.13085831239151274,-0.12977020130055184,0.0
2019-06-07,-0.0,-0.027086573354069467,-0.012286158631415243,1.0,-0.12694401244167963,-0.12969155002592017,0.0
2019-06-10,-0.0,-0.02603579435739927,-0.008462605134585228,1.0,-0.1319414745409069,-0.12950507367520703,0.0
2019-06-11,-0.0,-0.025714359664561547,-0.005694171239258723,1.0,-0.13224712703178385,-0.130474169168651,0.0
2019-06-12,-0.0,-0.02537394544795818,-0.006107344340355055,1.0,-0.13256301433673207,-0.12988458154339838,0.0
2019-06-13,-0.0,-0.03025081618904493,-0.009962688500803233,1.0,-0.1311861947452972,-0.12413846711924133,0.0
2019-06-14,-0.0,-0.02680906148867314,-0.016957928802589,1.0,-0.1336181229773463,-0.11710032362459548,0.0
2019-06-17,-0.0,-0.025562703045521027,-0.016890798721217692,1.0,-0.13424625619652866,-0.11760137715017925,0.0
2019-06-18,-0.0,-0.022126987415194987,-0.017504790512196385,1.0,-0.13507949660779947,-0.12000880418457713,0.0
2019-06-19,-0.0,-0.023452642460266182,-0.020105956841969246,1.0,-0.13575397338157383,-0.11284403669724771,0.0
2019-06-20,-0.0,-0.02694064517798683,-0.02010843544985184,1.0,-0.13410799549695268,-0.1128220390522897,0.0
2019-06-21,-0.0,-0.027552170364901103,-0.02049249342608065,1.0,-0.13528672651200147,-0.11202217645306287,0.0
2019-06-24,-0.0,-0.0221326141638358,-0.02441459430023598,1.0,-0.12760936649119622,-0.1224360137956072,0.0
2019-06-25,-0.0,-0.019695555209792024,-0.02502463565167782,1.0,-0.12896115346714382,-0.12293190187230953,0.0
2019-06-26,-0.0,-0.01881402807172442,-0.02441019515171975,1.0,-0.12967266967033253,-0.12551774283599726,0.0
2019-06-27,-0.0,-0.020006487187804085,-0.023366850470321117,1.0,-0.1295750891988323,-0.12448913396042814,0.0
2019-06-28,-0.0,-0.020417958463594028,-0.02385554359247104,1.0,-0.12865648795548004,-0.12425897339438831,0.0
2019-07-01,-0.0,-0.018992182739800613,-0.02450186032643219,1.0,-0.13157110076876208,-0.12132958243125867,0.0
2019-07-02,-0.0,-0.01831696654429411,-0.02506259161726361,1.0,-0.13297962042886607,-0.12086344000934009,0.0
2019-07-03,-0.0,-0.015680481040872923,-0.027084467252416866,1.0,-0.13455407822097815,-0.11858849752481662,0.0
2019-07-05,-0.0,-0.01315465467411449,-0.028033022719319844,1.0,-0.13517541699607305,-0.11967495690716573,0.0
2019-07-08,-0.0,-0.011783769769250715,-0.02928441794140524,1.0,-0.13586984703137153,-0.11939331086336531,0.0
2019-07-09,-0.0,-0.011742748269694379,-0.029136532130544106,1.0,-0.13556004873370142,-0.11965679031547295,0.0
2019-07-10,-0.0,-0.011432571161922537,-0.029294343340073623,1.0,-0.13628350702545755,-0.119212422875512,0.0
2019-07-11,-0.0,-0.008724213587443365,-0.03235229205343581,1.0,-0.139158996196139,-0.11801056772300621,0.0
2019-07-12,-0.0,-0.008529365944851224,-0.03258555330529159,1.0,-0.14011787921275382,-0.11699641688736565,0.0
2019-07-15,-0.0,-0.007518015970914757,-0.032097643316237094,1.0,-0.14120625852106733,-0.11763942089203402,0.0
2019-07-16,-0.0,-0.006429072395251579,-0.03214536197625789,1.0,-0.14155648492090295,-0.11867158479881551,0.0
2019-07-17,-0.0,-0.010403948564748668,-0.030393557604883752,1.0,-0.1410702688660865,-0.11700220807897128,0.0
2019-07-18,-0.0,-0.010926692534291908,-0.03223504068311294,1.0,-0.14056761702072437,-0.11396462450849348,0.0
2019-07-19,-0.0,-0.010728357976046503,-0.03647641711855811,1.0,-0.1356324529577758,-0.11758280341746967,0.0
2019-07-22,-0.0,-0.011351667641895845,-0.03694168129510435,1.0,-0.13581691697548923,-0.11619530589688576,0.0
2019-07-23,-0.0,-0.01178567247277978,-0.03823188895971277,1.0,-0.13592548749235753,-0.11490380237534635,0.0
2019-07-24,-0.0,-0.012693163917566037,-0.04626820980823559,1.0,-0.133935661932225,-0.10896593024618229,0.0
2019-07-25,-0.0,-0.012313573536869205,-0.047823995214999936,1.0,-0.13053428166486794,-0.10961290909800148,0.0
2019-07-26,-0.0,-0.014420886858511317,-0.04669868415915037,1.0,-0.1306209571408119,-0.10978355654471386,0.0
2019-07-29,-0.0,-0.016806941657763766,-0.046603434348698444,1.0,-0.1316674049560935,-0.10778591343773614,0.0
2019-07-30,-0.0,-0.01464833559428154,-0.047401648753000104,1.0,-0.1317176249608682,-0.11062558697693832,0.0
2019-07-31,-0.0,-0.030383781383075997,-0.04551035870104763,1.0,-0.12770070799696945,-0.10267262324633593,0.0
2019-08-01,-0.0,-0.035822414783108006,-0.04566216004593621,1.0,-0.12473247376937935,-0.09878895442919039,0.0
2019-08-02,-0.0,-0.03605332915475118,-0.04377064807197608,1.0,-0.1247829095989867,-0.10120003656259385,0.0
2019-08-05,-0.0,-0.03426714009712286,-0.04023288601117435,1.0,-0.12982350791081404,-0.10109132682366455,0.0
2019-08-06,-0.0,-0.0348001562296576,-0.04065876838953261,1.0,-0.125061840906132,-0.10139304778023696,0.0
2019-08-07,-0.0,-0.039189681177510795,-0.039202683726010296,1.0,-0.12078067301191034,-0.10106880948665938,0.0
2019-08-08,-0.0,-0.03899228738278252,-0.03818590919141077,1.0,-0.1213729239013097,-0.10207187170783096,0.0
2019-08-09,-0.0,-0.03653571891611565,-0.03670426552573577,1.0,-0.11728251004797095,-0.10597692207960585,0.0
2019-08-12,-0.0,-0.03652908845794877,-0.037462407964326455,1.0,-0.11667790106813233,-0.10562065747174115,0.0
2019-08-13,-0.0,-0.03479903235404458,-0.03742513033466579,1.0,-0.11557418403384175,-0.10583304226336011,0.0
2019-08-14,-0.0,-0.03769398470052503,-0.037810085269417815,1.0,-0.11039874095383068,-0.10410351010719951,0.0
2019-08-15,-0.0,-0.04228096715468834,-0.04158867721340478,1.0,-0.10542037383656828,-0.09274121176380093,0.0
2019-08-16,-0.0,-0.04210796255930247,-0.042095140402615715,1.0,-0.10697525323759456,-0.09102449031927169,0.0
2019-08-19,-0.0,-0.04251412429378531,-0.04090909090909091,1.0,-0.10766563944530044,-0.09293785310734462,0.0
2019-08-20,-0.0,-0.04185957037512023,-0.043180506572619425,1.0,-0.10500801538954792,-0.09241423533183712,0.0
2019-08-21,-0.0,-0.04436309645709605,-0.035851423305345076,1.0,-0.1087318246979316,-0.09101730493549048,0.0
2019-08-22,-0.0,-0.04501208764501976,-0.03511173077169061,1.0,-0.11022141495798105,-0.08877064173243454,0.0
2019-08-23,-0.0,-0.04825387068270007,-0.03529396698554177,1.0,-0.11289971442109444,-0.08416253665783037,0.0
2019-08-26,-0.0,-0.04565128831856605,-0.03598889907322538,1.0,-0.11039820755677768,-0.08100366636113658,0.0
2019-08-27,-0.0,-0.04474671073539694,-0.03718299116506706,1.0,-0.10861247060319075,-0.08065848852729932,0.0
2019-08-28,-0.0,-0.041575103207367424,-0.039606224198158145,1.0,-0.10894887265798667,-0.08010161956176565,0.0
2019-08-29,-0.0,-0.03882632267238861,-0.04186081944109394,1.0,-0.11118446947093104,-0.07779230837597287,0.0
2019-08-30,-0.0,-0.03850492401678095,-0.043055045057605296,1.0,-0.1096211612314478,-0.076262056553315,0.0
2019-09-03,-0.0,-0.03729320260444377,-0.04063743001190747,1.0,-0.11210762331838564,-0.07672721745078664,0.0
2019-09-04,-0.0,-0.03224499613870286,-0.04520882654546836,1.0,-0.10873665953487194,-0.0797959209510185,0.0
2019-09-05,-0.0,-0.03428318695899413,-0.04296455424274973,1.0,-0.11081064004549189,-0.07560497883363872,0.0
2019-09-06,-0.0,-0.03062099581294456,-0.04919790142763457,1.0,-0.11728799878928518,-0.0640669928870504,0.0
