Date,CLB,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-16,1.0,-0.3653359153880531,-0.9629822732012513,-0.0,-0.7050126619991063,-0.6908237747653806,0.0
2018-10-17,1.0,-0.34105911691359836,-0.9204562124101512,-0.0,-0.7021417045621241,-0.7036086254950858,0.0
2018-10-18,1.0,-0.3415770740835872,-0.9223938648956078,-0.0,-0.7013906725865042,-0.703959197152607,0.0
2018-10-19,1.0,-0.3272839911081958,-0.913268466892606,-0.0,-0.7014321635508911,-0.7021974417841915,0.0
2018-10-22,1.0,-0.3283739926339205,-0.9161287969952231,-0.0,-0.7005798052729462,-0.7014914487838677,0.0
2018-10-23,1.0,-0.32903084664187265,-0.9160650477648947,-0.0,-0.6999197841464303,-0.7011230219499744,0.0
2018-10-24,1.0,-0.33027253360758096,-0.9319400572981709,-0.0,-0.7061999559244839,-0.7045471240725777,0.0
2018-10-25,1.0,-0.3060346373122019,-0.8976298899207572,-0.0,-0.7026426189537093,-0.6793717953314926,0.0
2018-10-26,1.0,-0.2725457449898344,-0.9080017426662793,-0.0,-0.7570069706651176,-0.6930002904443798,0.0
2018-10-29,1.0,-0.25351400180668476,-0.9150135501355015,-0.0,-0.7483288166214996,-0.696513098464318,0.0
2018-10-30,1.0,-0.27385364435724147,-0.9206089673715572,-0.0,-0.7530702710558825,-0.6859603226509702,0.0
2018-10-31,1.0,-0.27782789103373623,-0.900414937759336,-0.0,-0.749846653436767,-0.6801010283240122,0.0
2018-11-01,1.0,-0.2596677118247018,-0.9145853605795221,-0.0,-0.7491981115075504,-0.6805420405809637,0.0
2018-11-02,1.0,-0.26360117554297186,-0.8916565120779874,-0.0,-0.7534943731632142,-0.6752204143072182,0.0
2018-11-05,1.0,-0.26252239340738087,-0.8941956288068792,-0.0,-0.7534575420996058,-0.6727337871730562,0.0
2018-11-06,1.0,-0.26101609838299095,-0.8929762288910401,-0.0,-0.7556200925029579,-0.675773547022337,0.0
2018-11-07,1.0,-0.2605252785839693,-0.892758608334229,-0.0,-0.7544877996345265,-0.6752660432118671,0.0
2018-11-08,1.0,-0.23173418621179817,-0.8948471926083866,-0.0,-0.745273631840796,-0.6818407960199006,0.0
2018-11-09,1.0,-0.2368656662966014,-0.9035203953729901,-0.0,-0.7505282383698028,-0.6903627833685493,0.0
2018-11-12,1.0,-0.23680920230057514,-0.8823991712213768,-0.0,-0.7639409852463116,-0.6891722930732683,0.0
2018-11-13,1.0,-0.21790324868775715,-0.879309121861257,-0.0,-0.7644701376081714,-0.6849198467867783,0.0
2018-11-14,1.0,-0.2159244745279658,-0.8864980406127538,-0.0,-0.7694335589597435,-0.6906661916636978,0.0
2018-11-15,1.0,-0.21565831223929552,-0.8918321508788191,-0.0,-0.778601732682092,-0.679061642126279,0.0
2018-11-16,1.0,-0.2182786475087569,-0.8965258417327902,-0.0,-0.7805775966831082,-0.6788190721281008,0.0
2018-11-19,1.0,-0.21215929902682515,-0.9040112040794341,-0.0,-0.7899594211225626,-0.6849211764283406,0.0
2018-11-20,1.0,-0.14672119385851629,-0.9002367628067155,-0.0,-0.8095135600516573,-0.7308437365475677,0.0
2018-11-21,1.0,-0.14196422156764135,-0.9034054170558229,-0.0,-0.8125583734463683,-0.7342481500107766,0.0
2018-11-23,1.0,-0.14319029850746268,-0.8931185419058553,-0.0,-0.8164466130884042,-0.7350746268656716,0.0
2018-11-26,1.0,-0.146268115942029,-0.8921376811594203,-0.0,-0.8338405797101449,-0.7509057971014492,0.0
2018-11-27,1.0,-0.13917246852566648,-0.8928610079001479,-0.0,-0.8292269398650841,-0.7460769813498791,0.0
2018-11-28,1.0,-0.13779157940348088,-0.9022170867335885,-0.0,-0.8262078428540478,-0.7446739365927637,0.0
2018-11-29,1.0,-0.11410907011650347,-0.8900721892645271,-0.0,-0.8218854978200271,-0.7476592094918162,0.0
2018-11-30,1.0,-0.11551971326164874,-0.8949462365591397,-0.0,-0.8294982078853046,-0.7442293906810035,0.0
2018-12-03,1.0,-0.11376173078300737,-0.8952647037753421,-0.0,-0.8291783079017122,-0.7436779138906799,0.0
2018-12-04,1.0,-0.11045929317498929,-0.8959078552010303,-0.0,-0.8279439118614967,-0.7427028187151239,0.0
2018-12-06,1.0,-0.10161573586231121,-0.8620653319283457,-0.0,-0.8243765367053038,-0.7244116613979628,0.0
2018-12-07,1.0,-0.08565962873742385,-0.8738840867224034,-0.0,-0.8373600680175712,-0.7456780501629588,0.0
2018-12-10,1.0,-0.056473974237478505,-0.8806991681583657,-0.0,-0.8417745954862939,-0.7309325751991856,0.0
2018-12-11,1.0,-0.043293090704304676,-0.8884234979409386,-0.0,-0.841012283974517,-0.7469994016402098,0.0
2018-12-12,1.0,-0.03561643835616438,-0.9025796121686532,-0.0,-0.8526240882405266,-0.7672656111012275,0.0
2018-12-13,1.0,-0.03633322657556671,-0.9027080886801182,-0.0,-0.852176079143091,-0.7674104124408385,0.0
2018-12-14,1.0,-0.03750489271608014,-0.9015763441625448,-0.0,-0.8520442657367541,-0.7671778813649789,0.0
2018-12-17,1.0,-0.03879510332274528,-0.9049930404368465,-0.0,-0.8602733859166994,-0.7649452157464578,0.0
2018-12-18,1.0,-0.018782014797951056,-0.8948847467273763,-0.0,-0.8654311326124076,-0.7781374501992032,0.0
2018-12-19,1.0,-0.0018263859045981952,-0.9070333763071193,-0.0,-0.8831113021057156,-0.7891777682280476,0.0
2018-12-20,1.0,-0.003398075616124763,-0.9041384984082699,-0.0,-0.8818900454269056,-0.7874950817326609,0.0
2018-12-21,1.0,-0.0,-0.9047312750142941,-0.0,-0.883111778158948,-0.7855917667238422,0.0
2018-12-24,1.0,-0.0,-0.8721405955387954,-0.0,-0.8718204133907289,-0.8136184140310931,0.0
2018-12-26,1.0,-0.0,-0.87721402865006,-0.0,-0.8505398348740385,-0.8005786465316491,0.0
2018-12-27,1.0,-0.0,-0.8423181054868227,-0.0,-0.7910826279173379,-0.7937215120463347,0.0
2018-12-28,1.0,-0.0,-0.8531977742666759,-0.0,-0.7909596757573676,-0.7906161983925258,0.0
2018-12-31,1.0,-0.0,-0.8520935664479786,-0.0,-0.7915364270257274,-0.7912616356953939,0.0
2019-01-02,1.0,-0.0,-0.8510930368235012,-0.0,-0.789251518583342,-0.7914822059782423,0.0
2019-01-03,1.0,-0.0,-0.8504493379982163,-0.0,-0.7939905330314879,-0.7856211840570761,0.0
2019-01-04,1.0,-0.0,-0.8612137383689106,-0.0,-0.7637520525451559,-0.7959085933223864,0.0
2019-01-07,1.0,-0.0,-0.8369938691639156,-0.0,-0.7536549215118238,-0.7779424644613623,0.0
2019-01-08,1.0,-0.0,-0.8572301425661915,-0.0,-0.7504752206381535,-0.7867617107942975,0.0
2019-01-09,1.0,-0.0,-0.8499610156276485,-0.0,-0.7496525305942575,-0.7902979762025832,0.0
2019-01-10,1.0,-0.0,-0.8515842323088404,-0.0,-0.749338489721148,-0.7914376823393718,0.0
2019-01-11,1.0,-0.0,-0.8400680272108845,-0.0,-0.7551700680272109,-0.8061224489795918,0.0
2019-01-14,1.0,-0.0,-0.8443158611300204,-0.0,-0.7622532334921716,-0.7971068754254595,0.0
2019-01-15,1.0,-0.0,-0.836910602343963,-0.0,-0.7595393840283455,-0.8104728808939765,0.0
2019-01-16,1.0,-0.0,-0.8330554326743117,-0.0,-0.7514887535304726,-0.818321026304148,0.0
2019-01-17,1.0,-0.0,-0.8220902612826603,-0.0,-0.7511706820495418,-0.8200542925008483,0.0
2019-01-18,1.0,-0.0,-0.8173254147040754,-0.0,-0.7580039593146289,-0.8378728923476004,0.0
2019-01-22,1.0,-0.0,-0.8271136924842625,-0.0,-0.7845094424929572,-0.8662748234966786,0.0
2019-01-23,1.0,-0.0,-0.8120308626889641,-0.0,-0.7894424466710889,-0.8897810983486365,0.0
2019-01-24,1.0,-0.0,-0.8279934313965269,-0.0,-0.7662904860067782,-0.8996541001362635,0.0
2019-01-25,1.0,-0.0,-0.7908871025112043,-0.0,-0.7998150387707192,-0.9662445756562567,0.0
2019-01-28,1.0,-0.0,-0.7679314391380108,-0.0,-0.829878027097187,-0.958287400874791,0.0
2019-01-29,1.0,-0.0,-0.7589304812834224,-0.0,-0.8370053475935828,-0.969126559714795,0.0
2019-01-30,1.0,-0.0,-0.7559349825336851,-0.0,-0.8332858059456761,-0.9753689313466885,0.0
2019-01-31,1.0,-0.0,-0.772044392106484,-0.0,-0.8026620989901153,-0.9937908146879351,0.0
2019-02-01,1.0,-0.0,-0.7700890462396739,-0.0,-0.8093552193970605,-0.9966741765904946,0.0
2019-02-04,1.0,-0.0,-0.7699899871263053,-0.0,-0.809791160062938,-0.996209412101273,0.0
2019-02-05,1.0,-0.0,-0.7619098712446352,-0.0,-0.8012517882689556,-1.0133762517882687,0.0
2019-02-06,1.0,-0.0,-0.7645439267708372,-0.0,-0.8020524189223014,-1.0090463760861015,0.0
2019-02-07,1.0,-0.0,-0.7721735413549904,-0.0,-0.7951841561587234,-0.9946569779867493,0.0
2019-02-08,1.0,-0.0,-0.7614917606244579,-0.0,-0.8046400693842151,-1.047629372651055,0.0
2019-02-11,1.0,-0.0,-0.7514758610698634,-0.0,-0.814856397812466,-1.0554126978378182,0.0
2019-02-12,1.0,-0.0,-0.7673835646298045,-0.0,-0.8171910193998402,-1.048390612511807,0.0
2019-02-13,1.0,-0.0,-0.753649306181294,-0.0,-0.8123265453234818,-1.038313209587313,0.0
2019-02-14,1.0,-0.0,-0.7179598323941627,-0.0,-0.8407022106631991,-1.0535327264846122,0.0
2019-02-15,1.0,-0.0,-0.7136299562655871,-0.0,-0.8441826002096359,-1.056565583547186,0.0
2019-02-19,1.0,-0.0,-0.7221317113790232,-0.0,-0.8391441294667101,-1.0591940914521558,0.0
2019-02-20,1.0,-0.0,-0.7274307441607821,-0.0,-0.838529784537389,-1.0552598225602028,0.0
2019-02-21,1.0,-0.0,-0.7278127943200752,-0.0,-0.840940375280736,-1.053647757733826,0.0
2019-02-22,1.0,-0.0,-0.7116858585491664,-0.0,-0.8556431399614952,-1.065203966725998,0.0
2019-02-25,1.0,-0.0,-0.7021121365775362,-0.0,-0.8692591106409369,-1.0764965527304564,0.0
2019-02-26,1.0,-0.0,-0.7009304871373837,-0.0,-0.869914249224594,-1.0781244298485677,0.0
2019-02-27,1.0,-0.0,-0.7127811300054854,-0.0,-0.8728103858109343,-1.0713841652953007,0.0
2019-02-28,1.0,-0.0,-0.7310098630943618,-0.0,-0.8948918003827468,-1.0543942293537463,0.0
2019-03-01,1.0,-0.0,-0.7248613101142585,-0.0,-0.8990778500312282,-1.049928358866968,0.0
2019-03-04,1.0,-0.0,-0.7384240454914703,-0.0,-0.9142973192526401,-1.0397681116608817,0.0
2019-03-05,1.0,-0.0,-0.7300377414341745,-0.0,-0.929105306001628,-1.0409975579072004,0.0
2019-03-06,1.0,-0.0,-0.7264479336394608,-0.0,-0.9407124870389572,-1.0359946674566731,0.0
2019-03-07,1.0,-0.0,-0.6712544960728181,-0.0,-0.9631872568450416,-1.0357850693679806,0.0
2019-03-08,1.0,-0.0,-0.6609435707678076,-0.0,-0.9921184088806662,-1.0472155411655875,0.0
2019-03-11,1.0,-0.0,-0.6546891307589086,-0.0,-0.9847174593708067,-1.0880796183092292,0.0
2019-03-12,1.0,-0.0,-0.6074199623352166,-0.0,-1.0059133709981165,-1.1531073446327682,0.0
2019-03-13,1.0,-0.0,-0.6235338630344306,-0.0,-1.014226258040106,-1.1458569807037458,0.0
2019-03-14,1.0,-0.0,-0.6240635641316686,-0.0,-1.0130911842603103,-1.1464245175936436,0.0
2019-03-15,1.0,-0.0,-0.6257126675476685,-0.0,-1.0107230507834624,-1.139286388521805,0.0
2019-03-18,1.0,-0.0,-0.6471349704930517,-0.0,-1.0163335237007425,-1.143879687797449,0.0
2019-03-19,1.0,-0.0,-0.6588126942706934,-0.0,-1.010169231359607,-1.1684638704478298,0.0
2019-03-20,1.0,-0.0,-0.6567910734898037,-0.0,-1.0086571758368603,-1.1822239322816466,0.0
2019-03-21,1.0,-0.0,-0.6537840332256576,-0.0,-1.0464159360098448,-1.1453622519612368,0.0
2019-03-22,1.0,-0.0,-0.6507143686839354,-0.0,-1.0913385217020948,-1.129864095713788,0.0
2019-03-25,1.0,-0.0,-0.6241375322823113,-0.0,-1.1023782908684425,-1.1280499556720505,0.0
2019-03-26,1.0,-0.0,-0.6123820799755567,-0.0,-1.094336019554673,-1.1125157544971929,0.0
2019-03-27,1.0,-0.0,-0.5793798744531102,-0.0,-1.1058017880920676,-1.1192695453680808,0.0
2019-03-28,1.0,-0.0,-0.5772218414439113,-0.0,-1.1025055212855075,-1.128055745944711,0.0
2019-03-29,1.0,-0.0,-0.5905238240684179,-0.0,-1.103886682956628,-1.1235491753207085,0.0
2019-04-01,1.0,-0.0,-0.6023608511288535,-0.0,-1.1026855636627575,-1.115062841425679,0.0
2019-04-02,1.0,-0.0,-0.6207514781613581,-0.0,-1.1282090406255962,-1.065687583444593,0.0
2019-04-03,1.0,-0.0,-0.6131218293329296,-0.0,-1.1247444536987963,-1.0480427046263348,0.0
2019-04-04,1.0,-0.0,-0.6108564718360543,-0.0,-1.1169741278078715,-1.0601916739270427,0.0
2019-04-05,1.0,-0.0,-0.6014487257281553,-0.0,-1.1209799757281553,-1.070047026699029,0.0
2019-04-08,1.0,-0.0,-0.6067961165048543,-0.0,-1.1202973300970873,-1.065382281553398,0.0
2019-04-09,1.0,-0.0,-0.6085128943083272,-0.0,-1.1094406786079447,-1.068921119400159,0.0
2019-04-10,1.0,-0.0,-0.6124183253389734,-0.0,-1.1134569626468256,-1.050987649658194,0.0
2019-04-11,1.0,-0.0,-0.6139658928705582,-0.0,-1.0854180752760874,-1.0569078205995042,0.0
2019-04-12,1.0,-0.0,-0.6132727409299181,-0.0,-1.087771351310749,-1.054683392173064,0.0
2019-04-15,1.0,-0.0,-0.6136602978787423,-0.0,-1.0892131788776893,-1.058259365127125,0.0
2019-04-16,1.0,-0.0,-0.6147386654616659,-0.0,-1.0970402169001354,-1.0538484711552945,0.0
2019-04-17,1.0,-0.0,-0.5967516525023607,-0.0,-1.0998677998111426,-1.0805288007554297,0.0
2019-04-18,1.0,-0.0,-0.5838058516670447,-0.0,-1.1003250926135935,-1.0960535268768428,0.0
2019-04-22,1.0,-0.0,-0.585459232023047,-0.0,-1.1049998104696561,-1.1001478336681703,0.0
2019-04-23,1.0,-0.0,-0.5838997531801785,-0.0,-1.1208657679893679,-1.0925004746535032,0.0
2019-04-24,1.0,-0.0,-0.555007774280405,-0.0,-1.1279912017899807,-1.1092950054988813,0.0
2019-04-25,1.0,-0.0,-0.5360428864725116,-0.0,-1.143259067751502,-1.1226902897118092,0.0
2019-04-26,1.0,-0.0,-0.5666919666040827,-0.0,-1.1408540726241363,-1.287180921184037,0.0
2019-04-29,1.0,-0.0,-0.5762522003520564,-0.0,-1.145703312530005,-1.2786845895343255,0.0
2019-04-30,1.0,-0.0,-0.569798630849914,-0.0,-1.1537291324712757,-1.2798350614516192,0.0
2019-05-01,1.0,-0.0,-0.5747481639041618,-0.0,-1.1789139944616125,-1.2596620780992895,0.0
2019-05-02,1.0,-0.0,-0.5825007079001657,-0.0,-1.2031875733182313,-1.2594150722058168,0.0
2019-05-03,1.0,-0.0,-0.5660514518799725,-0.0,-1.211986591817778,-1.2605710593271677,0.0
2019-05-06,1.0,-0.0,-0.55174221648653,-0.0,-1.2161235683174705,-1.2650427488304565,0.0
2019-05-07,1.0,-0.0,-0.5554301378698703,-0.0,-1.213214544868177,-1.2626380714343304,0.0
2019-05-08,1.0,-0.0,-0.5491327164203021,-0.0,-1.1937667748267435,-1.2630292833393424,0.0
2019-05-09,1.0,-0.0,-0.5483418776033323,-0.0,-1.1967718679910286,-1.2600128164049984,0.0
2019-05-10,1.0,-0.0,-0.5497457661048164,-0.0,-1.1980622172398607,-1.2559154422068304,0.0
2019-05-13,1.0,-0.0,-0.55528,-0.0,-1.1888,-1.25592,0.0
2019-05-14,1.0,-0.0,-0.4997426659804427,-0.0,-1.2039669028861,-1.2552753474009266,0.0
2019-05-15,1.0,-0.0,-0.4998416719442686,-0.0,-1.2101804939835341,-1.2481396453451552,0.0
2019-05-16,1.0,-0.0,-0.5026325165274533,-0.0,-1.206563477297019,-1.2494754760302442,0.0
2019-05-17,1.0,-0.0,-0.494491122384274,-0.0,-1.1977647431832594,-1.2709258084971466,0.0
2019-05-20,1.0,-0.0,-0.49635065450218163,-0.0,-1.1980166600555335,-1.272312574375248,0.0
2019-05-21,1.0,-0.0,-0.4984719190315539,-0.0,-1.1953165310577494,-1.2752927168088906,0.0
2019-05-22,1.0,-0.0,-0.48762297683275146,-0.0,-1.2059663598857504,-1.2734052681688353,0.0
2019-05-23,1.0,-0.0,-0.5055049129868592,-0.0,-1.2074898386014756,-1.2331399707983108,0.0
2019-05-24,1.0,-0.0,-0.5013805616913852,-0.0,-1.2098059324708108,-1.233275481224361,0.0
2019-05-28,1.0,-0.0,-0.47208021242024334,-0.0,-1.235168232077042,-1.2558157967740657,0.0
2019-05-29,1.0,-0.0,-0.4753819361988443,-0.0,-1.2350193936515474,-1.2475263199556716,0.0
2019-05-30,1.0,-0.0,-0.47081404091970397,-0.0,-1.2323004471882542,-1.2543036922711621,0.0
2019-05-31,1.0,-0.0,-0.4757827982560443,-0.0,-1.2207689258818866,-1.266983749504558,0.0
2019-06-03,1.0,-0.0,-0.49278969617952667,-0.0,-1.2453083639524316,-1.2127533483465687,0.0
2019-06-04,1.0,-0.0,-0.477790973871734,-0.0,-1.2215360253365004,-1.259501187648456,0.0
2019-06-05,1.0,-0.0,-0.4683360764950231,-0.0,-1.2409671604357708,-1.2094991770514931,0.0
2019-06-06,1.0,-0.0,-0.4845474180247399,-0.0,-1.198115059886118,-1.2443353622619282,0.0
2019-06-07,1.0,-0.0,-0.4951996551589013,-0.0,-1.1864884987656257,-1.2369606959520358,0.0
2019-06-10,1.0,-0.0,-0.506687985025153,-0.0,-1.1557930039386968,-1.2371797371602387,0.0
2019-06-11,1.0,-0.0,-0.5082525031289111,-0.0,-1.1633291614518146,-1.2395572590738422,0.0
2019-06-12,1.0,-0.0,-0.49376666143954845,-0.0,-1.1680257174219852,-1.2585463384036382,0.0
2019-06-13,1.0,-0.0,-0.5133752950432731,-0.0,-1.157435090479937,-1.2630605822187255,0.0
2019-06-14,1.0,-0.0,-0.5166115572350811,-0.0,-1.151747756258857,-1.2680680207841284,0.0
2019-06-17,1.0,-0.0,-0.5249113125739062,-0.0,-1.138588884509263,-1.2781631848640127,0.0
2019-06-18,1.0,-0.0,-0.6121039195074336,-0.0,-0.9730815437753416,-1.1691320018020726,0.0
2019-06-19,1.0,-0.0,-0.5987320879285768,-0.0,-0.977830294845825,-1.1746567634481206,0.0
2019-06-20,1.0,-0.0,-0.6063589897775106,-0.0,-0.9766987372218883,-1.175210463018641,0.0
2019-06-21,1.0,-0.0,-0.5963389676343516,-0.0,-1.0163723186538316,-1.1772151898734178,0.0
2019-06-24,1.0,-0.0,-0.5786153963067102,-0.0,-1.027851660460521,-1.1931757732350483,0.0
2019-06-25,1.0,-0.0,-0.6020470516345859,-0.0,-1.0209670027497708,-1.19611212954476,0.0
2019-06-26,1.0,-0.0,-0.6015965166908563,-0.0,-1.0134443510808953,-1.2043770529371325,0.0
2019-06-27,1.0,-0.0,-0.614308768154922,-0.0,-1.0584031353262122,-1.1695996311380927,0.0
2019-06-28,1.0,-0.0,-0.6233029071105315,-0.0,-1.0466364961264092,-1.1652987650533098,0.0
2019-07-01,1.0,-0.0,-0.6201755394580508,-0.0,-1.0475642942010657,-1.1649994250891114,0.0
2019-07-02,1.0,-0.0,-0.6243542152998355,-0.0,-1.0432436569591674,-1.1592744250124374,0.0
2019-07-03,1.0,-0.0,-0.6250526235217574,-0.0,-1.042022274101573,-1.1600903210991618,0.0
2019-07-05,1.0,-0.0,-0.617717935967563,-0.0,-1.0423057797498374,-1.1650919940328197,0.0
2019-07-08,1.0,-0.0,-0.6240425857843137,-0.0,-1.0388710171568627,-1.166704963235294,0.0
2019-07-09,1.0,-0.0,-0.6197581879400063,-0.0,-1.0361570247933884,-1.1702632384450569,0.0
2019-07-10,1.0,-0.0,-0.6168278084714549,-0.0,-1.0379450583179866,-1.181936771025169,0.0
2019-07-11,1.0,-0.0,-0.6053571428571428,-0.0,-1.082414596273292,-1.194215838509317,0.0
2019-07-12,1.0,-0.0,-0.5928463005487876,-0.0,-1.0864048573541432,-1.212859533725139,0.0
2019-07-15,1.0,-0.0,-0.623081716912051,-0.0,-1.1034120121523718,-1.1684973124561813,0.0
2019-07-16,1.0,-0.0,-0.6352404708083249,-0.0,-1.1094785252163069,-1.1526619377971785,0.0
2019-07-17,1.0,-0.0,-0.6424365323870063,-0.0,-1.1052138985298132,-1.1520492922045003,0.0
2019-07-18,1.0,-0.0,-0.6435751577963064,-0.0,-1.1068729057897608,-1.1457570326501987,0.0
2019-07-19,1.0,-0.0,-0.6473889321901792,-0.0,-1.1076383476227591,-1.1420888542478567,0.0
2019-07-22,1.0,-0.0,-0.6263382877759912,-0.0,-1.1019255657084592,-1.1934585670026274,0.0
2019-07-23,1.0,-0.0,-0.623975530371358,-0.0,-1.103603780243912,-1.1938355358613386,0.0
2019-07-24,1.0,-0.0,-0.6254358813619089,-0.0,-1.10457234651099,-1.1879873055675272,0.0
2019-07-25,1.0,-0.0,-0.5981887325048025,-0.0,-1.1477241541537617,-1.1745795271886148,0.0
2019-07-26,1.0,-0.0,-0.606828885400314,-0.0,-1.1445447409733123,-1.1732731554160125,0.0
2019-07-29,1.0,-0.0,-0.5769049858889934,-0.0,-1.1440890561304482,-1.1987300094073376,0.0
2019-07-30,1.0,-0.0,-0.6182643221781056,-0.0,-1.2224293007049671,-1.2108419090835427,0.0
2019-07-31,1.0,-0.0,-0.7216953904510596,-0.0,-1.2202523295126577,-1.1810423023006513,0.0
2019-08-01,1.0,-0.0,-0.7304874032603326,-0.0,-1.2136917503704923,-1.1724024370163018,0.0
2019-08-02,1.0,-0.0,-0.7357443790931465,-0.0,-1.2147415842823177,-1.2208734826680014,0.0
2019-08-05,1.0,-0.0,-0.7330109230384392,-0.0,-1.2119152839156175,-1.2241724339197866,0.0
2019-08-06,1.0,-0.0,-0.7356732348111659,-0.0,-1.161945812807882,-1.207471264367816,0.0
2019-08-07,1.0,-0.0,-0.7465124891979753,-0.0,-1.1354265256573803,-1.2331179786840047,0.0
2019-08-08,1.0,-0.0,-0.7359700694815606,-0.0,-1.1312749249681373,-1.244089956008716,0.0
2019-08-09,1.0,-0.0,-0.7065649731414277,-0.0,-1.1097715996227497,-1.284249805224095,0.0
2019-08-12,1.0,-0.0,-0.7040557148709545,-0.0,-1.1215895124948791,-1.2710364604670217,0.0
2019-08-13,1.0,-0.0,-0.700680551000328,-0.0,-1.126393899639226,-1.2726303706133157,0.0
2019-08-14,1.0,-0.0,-0.7130079640596284,-0.0,-1.1052072697569941,-1.2659179089238308,0.0
2019-08-15,1.0,-0.0,-0.7361172633189706,-0.0,-1.0826319816373373,-1.2081504449724159,0.0
2019-08-16,1.0,-0.0,-0.7413953113021022,-0.0,-1.0730339345519107,-1.2205947625388371,0.0
2019-08-19,1.0,-0.0,-0.7395669529454457,-0.0,-1.0730212491431799,-1.2195072779323415,0.0
2019-08-20,1.0,-0.0,-0.7415218355578854,-0.0,-1.0719787088189041,-1.2189604419533047,0.0
2019-08-21,1.0,-0.0,-0.7394920839025958,-0.0,-1.0545688338825043,-1.2242224543920277,0.0
2019-08-22,1.0,-0.0,-0.7410452849865629,-0.0,-1.0592034013878304,-1.2108619790622117,0.0
2019-08-23,1.0,-0.0,-0.7415766435082928,-0.0,-1.0652985823862495,-1.2090277498895625,0.0
2019-08-26,1.0,-0.0,-0.7269840009527969,-0.0,-1.057406010560165,-1.1855968875302711,0.0
2019-08-27,1.0,-0.0,-0.7248555828123763,-0.0,-1.0422172984094324,-1.1895623961383237,0.0
2019-08-28,1.0,-0.0,-0.7052260948688531,-0.0,-1.076749614273846,-1.1741899750761562,0.0
2019-08-29,1.0,-0.0,-0.698787975440555,-0.0,-1.0799776732317998,-1.2081173750099674,0.0
2019-08-30,1.0,-0.0,-0.6944521773712468,-0.0,-1.080691986478425,-1.2017896202028235,0.0
2019-09-03,1.0,-0.0,-0.7092856574022459,-0.0,-1.093732579437764,-1.178824560006371,0.0
2019-09-04,1.0,-0.0,-0.6727243679354555,-0.0,-1.1133522386867436,-1.208012142029796,0.0
2019-09-05,1.0,-0.0,-0.6819686515375104,-0.0,-1.107725441710206,-1.1986599130538824,0.0
2019-09-06,1.0,-0.0,-0.683019168692464,-0.0,-1.1091539473159846,-1.1930020324393258,0.0
2019-09-09,1.0,-0.0,-0.6914071832444055,-0.0,-1.1051206498367445,-1.1853149637652307,0.0
2019-09-10,1.0,-0.0,-0.6930334394904459,-0.0,-1.081767515923567,-1.2061305732484078,0.0
2019-09-11,1.0,-0.0,-0.6732524002221693,-0.0,-1.0781163215107514,-1.215940649051813,0.0
2019-09-12,1.0,-0.0,-0.6796586624330224,-0.0,-1.0754117880531853,-1.2139710259972216,0.0
2019-09-13,1.0,-0.0,-0.6817821153693565,-0.0,-1.0751805125763705,-1.2103467428390067,0.0
2019-09-16,1.0,-0.0,-0.6804315918917847,-0.0,-1.0760046015311993,-1.2104010472450317,0.0
2019-09-17,1.0,-0.0,-0.7917044237581349,-0.0,-1.1563555482329682,-1.170936650465442,0.0
2019-09-18,1.0,-0.0,-0.8278631141127537,-0.0,-1.1301321912449038,-1.1601120125190463,0.0
