Date,IONS,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-14,1.0,-0.6256926952141058,-1.4909599776098517,-0.0,-1.3572348166806605,-1.1235936188077245,0.0
2018-11-15,1.0,-0.6238393556326212,-1.4911623224074282,-0.0,-1.3578700078308537,-1.120595144870791,0.0
2018-11-16,1.0,-0.6204070253693894,-1.479843880680234,-0.0,-1.3533314747700027,-1.1221633677167548,0.0
2018-11-19,1.0,-0.6139928299350212,-1.4906453058480842,-0.0,-1.3660094107102845,-1.1310777503921128,0.0
2018-11-20,1.0,-0.5314139046981364,-1.4811962950563553,-0.0,-1.3847784845441358,-1.1823457203437118,0.0
2018-11-21,1.0,-0.5435275886878079,-1.4732414632796502,-0.0,-1.3847473573523714,-1.132824173999668,0.0
2018-11-23,1.0,-0.5453691423519009,-1.4549071618037135,-0.0,-1.3914677276746243,-1.134283819628647,0.0
2018-11-26,1.0,-0.5439120101696788,-1.4644890289062067,-0.0,-1.3880506273144309,-1.1305477256397503,0.0
2018-11-27,1.0,-0.5325824175824176,-1.462967032967033,-0.0,-1.3786263736263737,-1.1203846153846155,0.0
2018-11-28,1.0,-0.53144930723554,-1.4718495711458106,-0.0,-1.375687266329448,-1.119199472179459,0.0
2018-11-29,1.0,-0.4914078169892123,-1.4474982381959125,-0.0,-1.363256898140619,-1.118826909524584,0.0
2018-11-30,1.0,-0.4908125101631525,-1.4477749471516073,-0.0,-1.3638679603230528,-1.1178925687029109,0.0
2018-12-03,1.0,-0.4887625236934741,-1.4473869482805306,-0.0,-1.362794476035743,-1.1167072840509071,0.0
2018-12-04,1.0,-0.4775474956822107,-1.4505613126079446,-0.0,-1.3567033678756475,-1.112424438687392,0.0
2018-12-06,1.0,-0.4625882352941176,-1.3560784313725491,-0.0,-1.3482352941176472,-1.0618562091503267,0.0
2018-12-07,1.0,-0.46484027814084805,-1.355779787734616,-0.0,-1.3483034453913316,-1.059287917603388,0.0
2018-12-10,1.0,-0.4345533498759305,-1.354890405293631,-0.0,-1.3440343258891645,-1.0360835401157982,0.0
2018-12-11,1.0,-0.4392866373739984,-1.3530628069268542,-0.0,-1.3447919359007494,-1.0321530111139827,0.0
2018-12-12,1.0,-0.4417726755610715,-1.3529320508842693,-0.0,-1.346002689006102,-1.030458165270452,0.0
2018-12-13,1.0,-0.4429947188567878,-1.3560629595112352,-0.0,-1.345552449000725,-1.032981257119188,0.0
2018-12-14,1.0,-0.4384879367720466,-1.3805636439267888,-0.0,-1.341514143094842,-1.039049500831947,0.0
2018-12-17,1.0,-0.4108567284781933,-1.3814876204288822,-0.0,-1.3232673780171966,-1.064125142442764,0.0
2018-12-18,1.0,-0.3900370141887724,-1.3641270820481184,-0.0,-1.319093152375077,-1.0676537117005964,0.0
2018-12-19,1.0,-0.38504269108116446,-1.3663717724513937,-0.0,-1.3224976854233104,-1.0696430408394197,0.0
2018-12-20,1.0,-0.38105230832224385,-1.3435356740710411,-0.0,-1.332326747875934,-1.0613164090490326,0.0
2018-12-21,1.0,-0.37340999287676807,-1.3435941793019235,-0.0,-1.3351989416912589,-1.0358196804721687,0.0
2018-12-24,1.0,-0.34176895489215536,-1.3123705611961407,-0.0,-1.3313128251755317,-1.065868565944335,0.0
2018-12-26,1.0,-0.3436713321921257,-1.3480515557345685,-0.0,-1.2951867888430169,-1.0477796797905548,0.0
2018-12-27,1.0,-0.26977844282473334,-1.294588984891635,-0.0,-1.1996910749625913,-1.0628952068349664,0.0
2018-12-28,1.0,-0.26803974532124253,-1.2960158209531158,-0.0,-1.1984854331468262,-1.0609203164190624,0.0
2018-12-31,1.0,-0.27424975798644724,-1.29027105517909,-0.0,-1.2061471442400773,-1.069651500484027,0.0
2019-01-02,1.0,-0.2760211763563068,-1.295157608431687,-0.0,-1.2132206518043616,-1.0725630190878626,0.0
2019-01-03,1.0,-0.2886137411993202,-1.2910415149308085,-0.0,-1.222481184753581,-1.053411022092741,0.0
2019-01-04,1.0,-0.23937813827732715,-1.3093375820780224,-0.0,-1.2099266125917343,-1.0694766319042102,0.0
2019-01-07,1.0,-0.2058154953589695,-1.2699848456146998,-0.0,-1.2140083349119153,-1.0459367304413716,0.0
2019-01-08,1.0,-0.2063905325443787,-1.2679763313609467,-0.0,-1.2142011834319528,-1.0451597633136094,0.0
2019-01-09,1.0,-0.2019662523042019,-1.2519260764758708,-0.0,-1.2160041593798743,-1.0567188164673629,0.0
2019-01-10,1.0,-0.20413851750366135,-1.2467047763027355,-0.0,-1.2193981197146502,-1.0541408796711862,0.0
2019-01-11,1.0,-0.20563047078306126,-1.2323160634019399,-0.0,-1.2249822569198012,-1.0685592618878637,0.0
2019-01-14,1.0,-0.21327844028014384,-1.2300302858224492,-0.0,-1.2236418701495362,-1.0651618398637137,0.0
2019-01-15,1.0,-0.20834320929130126,-1.2267361934107608,-0.0,-1.222043138184404,-1.0833846883147664,0.0
2019-01-16,1.0,-0.20600227574435806,-1.2282856059169354,-0.0,-1.222501422340224,-1.0843447752702446,0.0
2019-01-17,1.0,-0.2137600303879208,-1.2176534827406107,-0.0,-1.227529557001092,-1.0891695551018472,0.0
2019-01-18,1.0,-0.22021419009370813,-1.20893096194301,-0.0,-1.2313061770893095,-1.1206253585771657,0.0
2019-01-22,1.0,-0.0,-1.3146628435831522,-0.0,-1.4954518489222859,-1.1335772196954716,0.0
2019-01-23,1.0,-0.0,-1.2909775180746754,-0.0,-1.5140635832425473,-1.14697434881648,0.0
2019-01-24,1.0,-0.0,-1.2938264270508442,-0.0,-1.507945937917719,-1.1489182632803603,0.0
2019-01-25,1.0,-0.0,-1.2458324862776986,-0.0,-1.6821508436674122,-1.154350477739378,0.0
2019-01-28,1.0,-0.0,-1.209607872977223,-0.0,-1.7214528483741693,-1.1417846091411759,0.0
2019-01-29,1.0,-0.0,-1.178493310951727,-0.0,-1.7448496871661836,-1.1633857266391985,0.0
2019-01-30,1.0,-0.0,-1.1905272838749232,-0.0,-1.761393827917433,-1.1574187614960147,0.0
2019-01-31,1.0,-0.0,-1.2117057198403764,-0.0,-1.7185613424741635,-1.1858692315563286,0.0
2019-02-01,1.0,-0.0,-1.2133367530135932,-0.0,-1.7322390356501667,-1.183995896383688,0.0
2019-02-04,1.0,-0.0,-1.213347696727198,-0.0,-1.7314558325638658,-1.1849799938442598,0.0
2019-02-05,1.0,-0.0,-1.2014159655243175,-0.0,-1.719012928380874,-1.2099322799097065,0.0
2019-02-06,1.0,-0.0,-1.1989418532977194,-0.0,-1.7126566673515513,-1.2250873227861105,0.0
2019-02-07,1.0,-0.0,-1.1992602866389273,-0.0,-1.7152617249704627,-1.2224276981558533,0.0
2019-02-08,1.0,-0.0,-1.2038955016231256,-0.0,-1.7406605863863556,-1.2082753645591797,0.0
2019-02-11,1.0,-0.0,-1.1869381006510282,-0.0,-1.7561744342254832,-1.2237780303813166,0.0
2019-02-12,1.0,-0.0,-1.1979818887451488,-0.0,-1.7630012936610608,-1.21366106080207,0.0
2019-02-13,1.0,-0.0,-1.2374762369624417,-0.0,-1.7277911935467298,-1.1726866361814725,0.0
2019-02-14,1.0,-0.0,-1.249718266571048,-0.0,-1.7089437557627294,-1.1638151828706076,0.0
2019-02-15,1.0,-0.0,-1.297230895224446,-0.0,-1.6822951323130473,-1.1389670880892666,0.0
2019-02-19,1.0,-0.0,-1.2704972602038205,-0.0,-1.7109643058329493,-1.1397039995903109,0.0
2019-02-20,1.0,-0.0,-1.2610519852640196,-0.0,-1.721244371674171,-1.13436348751535,0.0
2019-02-21,1.0,-0.0,-1.228997497574179,-0.0,-1.7263163270517337,-1.1516776466983298,0.0
2019-02-22,1.0,-0.0,-1.2115865163955328,-0.0,-1.7410372788005508,-1.1470753225559693,0.0
2019-02-25,1.0,-0.0,-1.2082415047921684,-0.0,-1.7599302957306135,-1.1571421249551535,0.0
2019-02-26,1.0,-0.0,-1.1953804208035392,-0.0,-1.7737023509439784,-1.1752147744225525,0.0
2019-02-27,1.0,-0.0,-1.1897216935027521,-0.0,-1.7890838006070269,-1.1654920520602912,0.0
2019-02-28,1.0,-0.0,-1.318362173481759,-0.0,-1.9752011462581285,-1.217237958778794,0.0
2019-03-01,1.0,-0.0,-1.3125722145804677,-0.0,-1.9834387895460797,-1.2059972489683632,0.0
2019-03-04,1.0,-0.0,-1.300314205391103,-0.0,-1.969351193429249,-1.2427098836888817,0.0
2019-03-05,1.0,-0.0,-1.262211930753115,-0.0,-2.0105303782114894,-1.240544712757746,0.0
2019-03-06,1.0,-0.0,-1.2492987955782875,-0.0,-2.0174888632238903,-1.232909860859044,0.0
2019-03-07,1.0,-0.0,-1.2143170597915525,-0.0,-2.045035655512891,-1.226055951727921,0.0
2019-03-08,1.0,-0.0,-1.1980005554012776,-0.0,-2.120355456817551,-1.2356567620105527,0.0
2019-03-11,1.0,-0.0,-1.2045594923914873,-0.0,-2.128025155820091,-1.282553764950306,0.0
2019-03-12,1.0,-0.0,-1.141963371630076,-0.0,-2.1706859287908085,-1.3749857809122965,0.0
2019-03-13,1.0,-0.0,-1.1520324274948617,-0.0,-2.1736126969627767,-1.3834208723452843,0.0
2019-03-14,1.0,-0.0,-1.1510101586576875,-0.0,-2.174865882890081,-1.3812920899440704,0.0
2019-03-15,1.0,-0.0,-1.1069043576683646,-0.0,-2.1553480475382005,-1.3971137521222412,0.0
2019-03-18,1.0,-0.0,-1.1349911190053286,-0.0,-2.1709734716094657,-1.423709390935656,0.0
2019-03-19,1.0,-0.0,-1.137513625150594,-0.0,-2.155642246572199,-1.4437496414434055,0.0
2019-03-20,1.0,-0.0,-1.1427995855876598,-0.0,-2.1563831011856798,-1.4565442615402324,0.0
2019-03-21,1.0,-0.0,-1.1458776213731685,-0.0,-2.1995403619649525,-1.400057454754381,0.0
2019-03-22,1.0,-0.0,-1.1451201114076826,-0.0,-2.259603110131136,-1.3978182662179413,0.0
2019-03-25,1.0,-0.0,-0.9987954571526902,-0.0,-2.329126993231616,-1.4079958701388093,0.0
2019-03-26,1.0,-0.0,-1.0109756802033387,-0.0,-2.337184449194154,-1.4285136618335161,0.0
2019-03-27,1.0,-0.0,-0.9923827110623811,-0.0,-2.3511454786773616,-1.427145247850424,0.0
2019-03-28,1.0,-0.0,-0.9826656617774944,-0.0,-2.3604846657777263,-1.4542872050553657,0.0
2019-03-29,1.0,-0.0,-0.9914634146341463,-0.0,-2.3638211382113825,-1.4519163763066203,0.0
2019-04-01,1.0,-0.0,-0.9995358282564549,-0.0,-2.3525964606904552,-1.4500145053669857,0.0
2019-04-02,1.0,-0.0,-1.027473482872544,-0.0,-2.382889932185707,-1.3856720570335594,0.0
2019-04-03,1.0,-0.0,-1.0221400080929532,-0.0,-2.387536851841147,-1.3710041042834844,0.0
2019-04-04,1.0,-0.0,-1.024892654055936,-0.0,-2.374028084019961,-1.4036207496808635,0.0
2019-04-05,1.0,-0.0,-0.9789352517985612,-0.0,-2.3791654676258998,-1.397294964028777,0.0
2019-04-08,1.0,-0.0,-0.985235206592652,-0.0,-2.3658006180611193,-1.3717523177291977,0.0
2019-04-09,1.0,-0.0,-0.9956968816363027,-0.0,-2.249469095786297,-1.3432994299765286,0.0
2019-04-10,1.0,-0.0,-0.9685761957730813,-0.0,-2.2336484983314797,-1.3594549499443829,0.0
2019-04-11,1.0,-0.0,-0.949855619724567,-0.0,-2.2713238560639715,-1.3319080408707242,0.0
2019-04-12,1.0,-0.0,-0.957940817909786,-0.0,-2.2597805607890944,-1.323672836085559,0.0
2019-04-15,1.0,-0.0,-0.9578220011055832,-0.0,-2.249253731343283,-1.320840243228303,0.0
2019-04-16,1.0,-0.0,-0.96631137129287,-0.0,-2.2425581266913346,-1.3138565195780636,0.0
2019-04-17,1.0,-0.0,-0.9499502267448291,-0.0,-2.2759650481141467,-1.3045017144121225,0.0
2019-04-18,1.0,-0.0,-1.0657056848442745,-0.0,-2.396549727914785,-1.3267338196132916,0.0
2019-04-22,1.0,-0.0,-1.067773087376395,-0.0,-2.3886543688197537,-1.326259180015035,0.0
2019-04-23,1.0,-0.0,-1.0752371038630582,-0.0,-2.3880985426786956,-1.3196854036548693,0.0
2019-04-24,1.0,-0.0,-1.0920358945597308,-0.0,-2.264834548513741,-1.2516545148625913,0.0
2019-04-25,1.0,-0.0,-1.0858246556936513,-0.0,-2.2561303325495468,-1.2565222259545403,0.0
2019-04-26,1.0,-0.0,-1.0626822157434401,-0.0,-2.292217986095537,-1.25168199147791,0.0
2019-04-29,1.0,-0.0,-1.0540316794525086,-0.0,-2.244605110657321,-1.2204315911474144,0.0
2019-04-30,1.0,-0.0,-1.0530992990009382,-0.0,-2.2522492686427116,-1.2143842799580504,0.0
2019-05-01,1.0,-0.0,-1.0679846238330586,-0.0,-2.2104338275672704,-1.213069741900055,0.0
2019-05-02,1.0,-0.0,-1.078341265933585,-0.0,-2.1655998687017886,-1.2268176596093878,0.0
2019-05-03,1.0,-0.0,-1.068128254316251,-0.0,-2.1782406138668127,-1.2345848177582899,0.0
2019-05-06,1.0,-0.0,-1.0167759562841532,-0.0,-2.188142076502732,-1.2596174863387979,0.0
2019-05-07,1.0,-0.0,-1.00771278040302,-0.0,-2.170930422030308,-1.2528379772961817,0.0
2019-05-08,1.0,-0.0,-1.024444324265859,-0.03920826347953059,-2.100210913417338,-1.2441187604780706,0.0
2019-05-09,1.0,-0.0,-1.0198105548037888,-0.04497970230040595,-2.1113396481732067,-1.2365899864682002,0.0
2019-05-10,1.0,-0.0,-1.0141568055330414,-0.04284865186145782,-2.1144972172691414,-1.2318582158102338,0.0
2019-05-13,1.0,-0.0,-1.012117933459562,-0.042683256694617255,-2.123072761698675,-1.2319177711658102,0.0
2019-05-14,1.0,-0.0,-0.8807354032001695,-0.1614919995761365,-2.0552082229522095,-1.2008583236197945,0.0
2019-05-15,1.0,-0.0,-0.8809574355163995,-0.18315465449527651,-2.0676679757987473,-1.1754590807769876,0.0
2019-05-16,1.0,-0.0,-0.8849585723390694,-0.19141703845336733,-2.057308264287232,-1.1775547057573825,0.0
2019-05-17,1.0,-0.0,-0.8634721631959201,-0.21446026349341268,-2.033574160645984,-1.2008074798130046,0.0
2019-05-20,1.0,-0.0,-0.8434182590233545,-0.2317940552016985,-2.030148619957537,-1.2024946921443735,0.0
2019-05-21,1.0,-0.0,-0.8508497908614391,-0.2455657330438926,-2.0033885741515327,-1.194843013713136,0.0
2019-05-22,1.0,-0.0,-0.8390032273424686,-0.2571292524205068,-2.003174435215068,-1.1914184434685995,0.0
2019-05-23,1.0,-0.0,-0.8310878638981349,-0.26190098800655154,-2.0067628255930683,-1.1837058170867014,0.0
2019-05-24,1.0,-0.0,-0.8005872791148866,-0.2804257773582927,-1.9931833674164965,-1.1693671018824394,0.0
2019-05-28,1.0,-0.0,-0.7622864374604513,-0.2967201012444632,-2.022410883779793,-1.191784433663784,0.0
2019-05-29,1.0,-0.0,-0.7679491222537579,-0.2986965205508252,-2.024650478292862,-1.1646168401135288,0.0
2019-05-30,1.0,-0.0,-0.7647336905137094,-0.29651223868053367,-2.023847042756592,-1.1675596176068916,0.0
2019-05-31,1.0,-0.0,-0.765784221031621,-0.29677487131001157,-2.023006618342263,-1.167139405399727,0.0
2019-06-03,1.0,-0.0,-0.7796211011094829,-0.34153234247435627,-2.0212476449654595,-1.0910090014653548,0.0
2019-06-04,1.0,-0.0,-0.8161730620654133,-0.36379088333762555,-1.9653875869173318,-1.0053051764099923,0.0
2019-06-05,1.0,-0.0,-0.7977991746905089,-0.40470732080085586,-1.9826786896938207,-0.9093178460441185,0.0
2019-06-06,1.0,-0.0,-0.8062939199511152,-0.3905183827273653,-1.97377533353702,-0.9216315307057746,0.0
2019-06-07,1.0,-0.0,-0.8550895140664962,-0.3767263427109974,-1.959693094629156,-0.9235805626598466,0.0
2019-06-10,1.0,-0.0,-0.8628501454155825,-0.37884585948262667,-1.930965865605388,-0.9296392673095566,0.0
2019-06-11,1.0,-0.0,-0.8623373962921234,-0.4165215609955956,-1.920823517361467,-0.9216429376216327,0.0
2019-06-12,1.0,-0.0,-0.8579757581956732,-0.41722497826420496,-1.9183245537769138,-0.9207794200378459,0.0
2019-06-13,1.0,-0.0,-0.8741169243370533,-0.43554827480290775,-1.903348008600389,-0.9063171905395719,0.0
2019-06-14,1.0,-0.0,-0.8545743264009835,-0.4632209814568179,-1.920141378957074,-0.8844380698698904,0.0
2019-06-17,1.0,-0.0,-0.8615384615384616,-0.46297435897435896,-1.9185641025641025,-0.8851282051282051,0.0
2019-06-18,1.0,-0.0,-0.8829612100010289,-0.4536989402201873,-1.93162876839181,-0.8762732791439449,0.0
2019-06-19,1.0,-0.0,-0.8601631857135527,-0.4828347103197003,-1.9284651305998874,-0.8601631857135527,0.0
2019-06-20,1.0,-0.0,-0.8723622734507368,-0.47163320839965084,-1.9281203470760384,-0.862145094213688,0.0
2019-06-21,1.0,-0.0,-0.8816692268305172,-0.4670762928827445,-1.9018945212493599,-0.8696876600102407,0.0
2019-06-24,1.0,-0.0,-0.8574429925698182,-0.47542915705867284,-1.886702536510377,-0.9047399436331027,0.0
2019-06-25,1.0,-0.0,-0.8422481811661031,-0.478173993237012,-1.8943026949482529,-0.908750896608259,0.0
2019-06-26,1.0,-0.0,-0.8396386222473178,-0.4562394127611519,-1.8646886710127817,-0.9726400082131308,0.0
2019-06-27,1.0,-0.0,-0.8345075854975571,-0.4783749035741836,-1.8692723065055283,-0.9606068398045771,0.0
2019-06-28,1.0,-0.0,-0.8131038026721481,-0.48257965056526203,-1.8820657759506683,-0.9609969167523125,0.0
2019-07-01,1.0,-0.0,-0.790605749486653,-0.49666324435318276,-1.902104722792608,-0.9440965092402464,0.0
2019-07-02,1.0,-0.0,-0.800358790363916,-0.4916965658636597,-1.8936442849820605,-0.9398769861609432,0.0
2019-07-03,1.0,-0.0,-0.7901297901810906,-0.5003847535012569,-1.9022213102139232,-0.9373108295285488,0.0
2019-07-05,1.0,-0.0,-0.7592782448226368,-0.5067664547877794,-1.9078326840270659,-0.9522247283165881,0.0
2019-07-08,1.0,-0.0,-0.757114290109214,-0.505922165820643,-1.9085268932984667,-0.9558016715377121,0.0
2019-07-09,1.0,-0.0,-0.7485377142566502,-0.5051625044504349,-1.8832714510960784,-0.949188749300646,0.0
2019-07-10,1.0,-0.0,-0.7666175049585516,-0.511824238417332,-1.8677719574835985,-0.9394802420790317,0.0
2019-07-11,1.0,-0.0,-0.7617593158216249,-0.5247912848706985,-1.8697821217674608,-0.9342801873345551,0.0
2019-07-12,1.0,-0.0,-0.7586259541984733,-0.5270737913486004,-1.8743002544529261,-0.9290076335877862,0.0
2019-07-15,1.0,-0.0,-0.7754759238521838,-0.546828871017001,-1.868013845057518,-0.8997760358342666,0.0
2019-07-16,1.0,-0.0,-0.7562982267872655,-0.5479074045684501,-1.8809341305125453,-0.9249322908682098,0.0
2019-07-17,1.0,-0.0,-0.7723859631199878,-0.5411963017827042,-1.8781222863564386,-0.9163814680492415,0.0
2019-07-18,1.0,-0.0,-0.7734108171483917,-0.5490136106438294,-1.8698577764184126,-0.9053881837182035,0.0
2019-07-19,1.0,-0.0,-0.7710966685430634,-0.5533493679954967,-1.8737014482370402,-0.9192978864950616,0.0
2019-07-22,1.0,-0.0,-0.745702005730659,-0.5436451084731887,-1.8852844862873517,-0.9419770773638969,0.0
2019-07-23,1.0,-0.0,-0.751624290172405,-0.5437151481045684,-1.8820279326750906,-0.9385583465493427,0.0
2019-07-24,1.0,-0.0,-0.7584078665202154,-0.60332653381453,-1.9268790208692923,-0.9417333542549295,0.0
2019-07-25,1.0,-0.0,-0.7178924259055982,-0.6214520934608749,-1.9717735612356906,-0.9160002090847316,0.0
2019-07-26,1.0,-0.0,-0.6768188634365789,-0.6186979678370133,-1.963958839650447,-0.9114225140906975,0.0
2019-07-29,1.0,-0.0,-0.6525537634408602,-0.6179693961952026,-1.9645885028949543,-0.934449958643507,0.0
2019-07-30,1.0,-0.0,-0.6500901829425406,-0.6216439062097397,-1.9457871682556043,-0.9357382118010822,0.0
2019-07-31,1.0,-0.0,-0.6794944544751097,-0.6193448542687645,-1.9345885994325511,-0.925199896827444,0.0
2019-08-01,1.0,-0.0,-0.7061765312435554,-0.6034749432872758,-1.935656836461126,-0.9103938956485873,0.0
2019-08-02,1.0,-0.0,-0.6885364095169432,-0.6347203625502111,-1.9355752394685346,-0.8910289422185602,0.0
2019-08-05,1.0,-0.0,-0.6860961192495502,-0.621331277306605,-1.9347725520431767,-0.8978668722693395,0.0
2019-08-06,1.0,-0.0,-0.6842847785559529,-0.6109235652743488,-1.8602307653549652,-0.8830049881594195,0.0
2019-08-07,1.0,-0.0,-0.679146800501882,-0.5988958594730238,-1.8584190715181932,-0.8823588456712672,0.0
2019-08-08,1.0,-0.0,-0.684559679951385,-0.6181698485845951,-1.877804223426343,-0.8835772522408467,0.0
2019-08-09,1.0,-0.0,-0.6542018496180136,-0.6135906714917572,-1.8511258544431042,-0.9072175311620426,0.0
2019-08-12,1.0,-0.0,-0.6447972838026762,-0.6538845616137406,-1.8371779508687835,-0.8571999201118433,0.0
2019-08-13,1.0,-0.0,-0.672910026967394,-0.640058837950478,-1.797303260603089,-0.7928904143172346,0.0
2019-08-14,1.0,-0.0,-0.6939519175221082,-0.6116073412433898,-1.5205083766608898,-0.6177842954272763,0.0
2019-08-15,1.0,-0.0,-0.735615599860091,-0.630946135012242,-1.483123469744666,-0.5224728926197971,0.0
2019-08-16,1.0,-0.0,-0.7291293129837757,-0.6349761665281847,-1.48480342852145,-0.5242051865133162,0.0
2019-08-19,1.0,-0.0,-0.7192006950477846,-0.6441789748045179,-1.4791920069504778,-0.5014769765421373,0.0
2019-08-20,1.0,-0.0,-0.7254613185480377,-0.6472320887117733,-1.4738369574633976,-0.485099194316902,0.0
2019-08-21,1.0,-0.0,-0.7347884457147806,-0.6542375817418042,-1.4727816032220344,-0.46892728768784375,0.0
2019-08-22,1.0,-0.0,-0.7355700635565741,-0.6547191837087639,-1.4722642569933848,-0.46106619395564014,0.0
2019-08-23,1.0,-0.0,-0.7497151371724078,-0.6617144359716014,-1.5133228153212377,-0.45775265141554916,0.0
2019-08-26,1.0,-0.0,-0.7212545067547022,-0.667998783719213,-1.5202641066852005,-0.4343425567959689,0.0
2019-08-27,1.0,-0.0,-0.7139940044315072,-0.6615979493417908,-1.5196159360472694,-0.44936351392449053,0.0
2019-08-28,1.0,-0.0,-0.7179108368818979,-0.6577300773442253,-1.521334839662814,-0.448205440166855,0.0
2019-08-29,1.0,-0.0,-0.6895376278297352,-0.6821519097980946,-1.5582990997290447,-0.44030242111703527,0.0
2019-08-30,1.0,-0.0,-0.6667829119442024,-0.6913251961639059,-1.5758064516129031,-0.4252397558849172,0.0
2019-09-03,1.0,-0.0,-0.7064161004558356,-0.7366904618560247,-1.5030962415068376,-0.3541756256988045,0.0
2019-09-04,1.0,-0.0,-0.7019685377804521,-0.7346342302071692,-1.5085962348491362,-0.3529184217312817,0.0
2019-09-05,1.0,-0.0,-0.7264086316150026,-0.7386110635382771,-1.50445281726323,-0.3120825483815722,0.0
