Date,IWF,IWM,MTUM,OMC,SPY,VLUE,VXX
2018-12-17,-0.0,-0.5026380095523715,-0.0,1.0,-0.6486448961457292,-0.6255692546928802,0.0
2018-12-18,-0.0,-0.49127113268429906,-0.0,1.0,-0.6417992774207782,-0.6248655506219145,0.0
2018-12-19,-0.0,-0.491832229580574,-0.0,1.0,-0.6424944812362031,-0.6250551876379691,0.0
2018-12-20,-0.0,-0.48130148270181217,-0.0,1.0,-0.6445634266886325,-0.6198791872597473,0.0
2018-12-21,-0.0,-0.47923156801661476,-0.0,1.0,-0.6439306990216975,-0.6095261518281686,0.0
2018-12-24,-0.0,-0.47330844483200263,-0.0,1.0,-0.6407063247676922,-0.6110308744584027,0.0
2018-12-26,-0.0,-0.47612226696575766,-0.0,1.0,-0.6249020296748736,-0.6016053620172428,0.0
2018-12-27,-0.0,-0.4487955754763964,-0.0,1.0,-0.5750045870357264,-0.5973368981153836,0.0
2018-12-28,-0.0,-0.44929396662387683,-0.0,1.0,-0.5742055487149931,-0.5962903775117235,0.0
2018-12-31,-0.0,-0.44992009222143625,-0.0,1.0,-0.5739736435327099,-0.5960334302706385,0.0
2019-01-02,-0.0,-0.4497445972495089,-0.0,1.0,-0.5737524557956778,-0.5960183366077276,0.0
2019-01-03,-0.0,-0.4498768537441702,-0.0,1.0,-0.5856259497982497,-0.584656500550228,0.0
2019-01-04,-0.0,-0.44947980495945344,-0.0,1.0,-0.5733879168730933,-0.5846262157440484,0.0
2019-01-07,-0.0,-0.4302880912032045,-0.0,1.0,-0.5662712473681508,-0.5710984439993838,0.0
2019-01-08,-0.0,-0.42187540042541194,-0.0,1.0,-0.5716152840778043,-0.5692575792521976,0.0
2019-01-09,-0.0,-0.42217494938103906,-0.0,1.0,-0.5716482558884588,-0.5691621600840658,0.0
2019-01-10,-0.0,-0.4213317619328227,-0.0,1.0,-0.5721093489790167,-0.5686249391509314,0.0
2019-01-11,-0.0,-0.41903809670307135,-0.0,1.0,-0.5732964159360099,-0.5713736348254115,0.0
2019-01-14,-0.0,-0.41973059653624123,-0.0,1.0,-0.573470173187941,-0.5725465041693393,0.0
2019-01-15,-0.0,-0.4188143998766606,-0.0,1.0,-0.5725775368091065,-0.5782048976025901,0.0
2019-01-16,-0.0,-0.41789052069425897,-0.0,1.0,-0.5669867515661908,-0.5826229844921434,0.0
2019-01-17,-0.0,-0.41342737991041545,-0.0,1.0,-0.5735983112804407,-0.5872419296710085,0.0
2019-01-18,-0.0,-0.4125841532884516,-0.0,1.0,-0.5771103055411704,-0.5996374935266702,0.0
2019-01-22,-0.0,-0.35397814692153234,-0.0,1.0,-0.622447649099017,-0.6313401309098496,0.0
2019-01-23,-0.0,-0.33584629077011674,-0.0,1.0,-0.6275849431966912,-0.6542065860426155,0.0
2019-01-24,-0.0,-0.31991022261659313,-0.0,1.0,-0.6483023201190072,-0.6415951144400658,0.0
2019-01-25,-0.0,-0.23153296266878476,-0.0,1.0,-0.7056393963463066,-0.7104050833995235,0.0
2019-01-28,-0.0,-0.2201229529916795,-0.0,1.0,-0.7217658593460173,-0.7079601462716626,0.0
2019-01-29,-0.0,-0.22021870945534458,-0.0,1.0,-0.7159689676172319,-0.711626552281092,0.0
2019-01-30,-0.0,-0.21797693225507095,-0.0,1.0,-0.7159220469309293,-0.7175659551902426,0.0
2019-01-31,-0.0,-0.20771310808327423,-0.0,1.0,-0.6858050458113465,-0.7317739098474705,0.0
2019-02-01,-0.0,-0.1843668210187236,-0.0,1.0,-0.676489832897121,-0.6557529695993558,0.0
2019-02-04,-0.0,-0.1769753845381778,-0.0,1.0,-0.6786440167615988,-0.6536019873033397,0.0
2019-02-05,-0.0,-0.1739577843033908,-0.0,1.0,-0.6747232889089677,-0.6611449941018497,0.0
2019-02-06,-0.0,-0.18070206208814613,-0.0,1.0,-0.6720703565433089,-0.6528024855303048,0.0
2019-02-07,-0.0,-0.2007688364941056,-0.0,1.0,-0.7315991799077396,-0.6304202972834444,0.0
2019-02-08,-0.0,-0.2025420464757992,-0.0,1.0,-0.7449993580690718,-0.6201823083836179,0.0
2019-02-11,-0.0,-0.19871926756506533,-0.0,1.0,-0.7490998868429173,-0.623907005452114,0.0
2019-02-12,-0.0,-0.1912359840185591,-0.0,1.0,-0.75904111354556,-0.6273746616832065,0.0
2019-02-13,-0.0,-0.19867123322946978,-0.0,1.0,-0.7557232250920609,-0.6207091906368295,0.0
2019-02-14,-0.0,-0.2020058784097355,-0.0,1.0,-0.7627236631774351,-0.6135203423915846,0.0
2019-02-15,-0.0,-0.20905383781551642,-0.0,1.0,-0.7603881691013266,-0.6114695710524957,0.0
2019-02-19,-0.0,-0.2008670520231214,-0.0,1.0,-0.7691215937241949,-0.6105233278282411,0.0
2019-02-20,-0.0,-0.2128652859095716,-0.0,1.0,-0.761264862913002,-0.6051172267932218,0.0
2019-02-21,-0.0,-0.2309888866021815,-0.0,1.0,-0.7544762296768882,-0.5871064004939288,0.0
2019-02-22,-0.0,-0.22818343149610348,-0.0,1.0,-0.7593940485069829,-0.584372829916926,0.0
2019-02-25,-0.0,-0.22635466707991111,-0.0,1.0,-0.7685572601890593,-0.5878661087866108,0.0
2019-02-26,-0.0,-0.22927912803161402,-0.0,1.0,-0.7677764289588553,-0.5857891882118965,0.0
2019-02-27,-0.0,-0.22614311547403773,-0.0,1.0,-0.7771118574011883,-0.5800568328597261,0.0
2019-02-28,-0.0,-0.22484947153526116,-0.0,1.0,-0.774892110499522,-0.5844380701346358,0.0
2019-03-01,-0.0,-0.22624832006616358,-0.0,1.0,-0.780755711775044,-0.5775095627002998,0.0
2019-03-04,-0.0,-0.22970071652137924,-0.0,1.0,-0.7799736154582375,-0.5770195814687394,0.0
2019-03-05,-0.0,-0.22338577982840405,-0.0,1.0,-0.7904559475362243,-0.5782420487830167,0.0
2019-03-06,-0.0,-0.21638514386073657,-0.0,1.0,-0.7904075623740896,-0.5759853298207552,0.0
2019-03-07,-0.0,-0.21102646868947708,-0.0,1.0,-0.79390574564235,-0.5774047772756618,0.0
2019-03-08,-0.0,-0.1999792229378766,-0.0,1.0,-0.8175773945564098,-0.5795761479326823,0.0
2019-03-11,-0.0,-0.19967528216408725,-0.0,1.0,-0.8139419174064472,-0.6050488386099983,0.0
2019-03-12,-0.0,-0.18198160093052765,-0.0,1.0,-0.827720207253886,-0.6338162207888337,0.0
2019-03-13,-0.0,-0.20013769727783073,-0.0,1.0,-0.8251509374006991,-0.6227094587437773,0.0
2019-03-14,-0.0,-0.20285903375248182,-0.0,1.0,-0.8228987425545997,-0.6214956982131039,0.0
2019-03-15,-0.0,-0.1923148418620708,-0.0,1.0,-0.8297262129219003,-0.6335342698568659,0.0
2019-03-18,-0.0,-0.20428410975022732,-0.0,1.0,-0.8334492164518372,-0.6365192276835856,0.0
2019-03-19,-0.0,-0.20212737382148324,-0.0,1.0,-0.8366327325472078,-0.6473448118402321,0.0
2019-03-20,-0.0,-0.19441747572815532,-0.0,1.0,-0.8419363538295578,-0.6605177993527508,0.0
2019-03-21,-0.0,-0.19629679686444115,-0.0,1.0,-0.8367887552371942,-0.6700094607379375,0.0
2019-03-22,-0.0,-0.19379486621709813,-0.0,1.0,-0.8596911028931913,-0.665651511855558,0.0
2019-03-25,-0.0,-0.16803699897225075,-0.0,1.0,-0.8716395304808785,-0.6649537512846865,0.0
2019-03-26,-0.0,-0.1653382660972226,-0.0,1.0,-0.8703245287124942,-0.68461140883001,0.0
2019-03-27,-0.0,-0.15984887608382484,-0.0,1.0,-0.8747519773857737,-0.6834551928460765,0.0
2019-03-28,-0.0,-0.15559906455648012,-0.0,1.0,-0.8669712296731386,-0.6967150704301952,0.0
2019-03-29,-0.0,-0.15657801707728286,-0.0,1.0,-0.8657475390221352,-0.6969870016859737,0.0
2019-04-01,-0.0,-0.16349532407157144,-0.0,1.0,-0.8642899616195471,-0.6750635169468621,0.0
2019-04-02,-0.0,-0.17112039908318727,-0.0,1.0,-0.8715922879870568,-0.6537953350411218,0.0
2019-04-03,-0.0,-0.17178062985332185,-0.0,1.0,-0.8711712683347714,-0.6533380069025022,0.0
2019-04-04,-0.0,-0.16929675487577892,-0.0,1.0,-0.8682797874349222,-0.6599228507458661,0.0
2019-04-05,-0.0,-0.17119132990052033,-0.0,1.0,-0.8666594775294529,-0.6581026069608821,0.0
2019-04-08,-0.0,-0.1750668142429069,-0.0,1.0,-0.8662365359177173,-0.6582620198148098,0.0
2019-04-09,-0.0,-0.16890740390077638,-0.0,1.0,-0.8821381231909541,-0.6540698460789353,0.0
2019-04-10,-0.0,-0.16991771212734386,-0.0,1.0,-0.8891137191420478,-0.6389316066369891,0.0
2019-04-11,-0.0,-0.1610377689587214,-0.0,1.0,-0.9069139602062579,-0.6317594017440133,0.0
2019-04-12,-0.0,-0.15851979810521202,-0.0,1.0,-0.9075548597802909,-0.633026532430025,0.0
2019-04-15,-0.0,-0.15842681443438303,-0.0,1.0,-0.9094201919178267,-0.6352209758075416,0.0
2019-04-16,-0.0,-0.15512907149614813,-0.0,1.0,-0.9122043519394513,-0.6357615894039735,0.0
2019-04-17,-0.0,-0.1495633794983036,-0.0,1.0,-0.9090327604427387,-0.7224261638578341,0.0
2019-04-18,-0.0,-0.12293057971827825,-0.0,1.0,-0.9114709018463438,-0.7715921207699648,0.0
2019-04-22,-0.0,-0.13506493506493505,-0.0,1.0,-0.9152456239412762,-0.772953133822699,0.0
2019-04-23,-0.0,-0.14474798216402326,-0.0,1.0,-0.912231190382119,-0.7651972681605238,0.0
2019-04-24,-0.0,-0.12152070604209096,-0.0,1.0,-0.9184204571169948,-0.7887531115637021,0.0
2019-04-25,-0.0,-0.11595557821972916,-0.0,1.0,-0.9252932177460479,-0.7918012351974616,0.0
2019-04-26,-0.0,-0.10944680851063832,-0.0,1.0,-0.9325673758865249,-0.7948652482269504,0.0
2019-04-29,-0.0,-0.12379622770528236,-0.0,1.0,-0.9426463046327425,-0.7827226622599579,0.0
2019-04-30,-0.0,-0.1178935963961909,-0.0,1.0,-0.9489935564805838,-0.784199121856646,0.0
2019-05-01,-0.0,-0.12743726626509463,-0.0,1.0,-0.9510976619372521,-0.7762425418938593,0.0
2019-05-02,-0.0,-0.12995657639126956,-0.0,1.0,-0.946149011541538,-0.7807107759113244,0.0
2019-05-03,-0.0,-0.13753426222019186,-0.0,1.0,-0.9395557332115121,-0.778123572407492,0.0
2019-05-06,-0.0,-0.11699672317994017,-0.0,1.0,-0.9387377119247757,-0.7936743125801397,0.0
2019-05-07,-0.0,-0.12053036783575706,-0.0,1.0,-0.9370972341032221,-0.7938123752495011,0.0
2019-05-08,-0.0,-0.13213170593244394,-0.0,1.0,-0.9177405620210048,-0.7886176554073233,0.0
2019-05-09,-0.0,-0.13271639454260792,-0.0,1.0,-0.917048758666965,-0.7460299709237308,0.0
2019-05-10,-0.0,-0.13337432572179211,-0.0,1.0,-0.9176332485536208,-0.7439000531037759,0.0
2019-05-13,-0.0,-0.1327408897831433,-0.0,1.0,-0.9164710485133021,-0.7453331097697296,0.0
2019-05-14,-0.0,-0.12750124028443857,-0.0,1.0,-0.9042224794664021,-0.7244639215037759,0.0
2019-05-15,-0.0,-0.1277393389751082,-0.0,1.0,-0.9128924663009621,-0.7159357168453842,0.0
2019-05-16,-0.0,-0.1318890051202995,-0.0,1.0,-0.9084952926278698,-0.7124373726807244,0.0
2019-05-17,-0.0,-0.12524461839530332,-0.0,1.0,-0.8985970618229926,-0.7324219288332736,0.0
2019-05-20,-0.0,-0.11141431682240414,-0.0,1.0,-0.9076049505223408,-0.73739628986466,0.0
2019-05-21,-0.0,-0.11185170903682486,-0.0,1.0,-0.905279973558818,-0.7371581237777839,0.0
2019-05-22,-0.0,-0.10758047195528266,-0.0,1.0,-0.9095740286917973,-0.7363769033785831,0.0
2019-05-23,-0.0,-0.1069011061581641,-0.0,1.0,-0.9167904903417532,-0.7279456276484508,0.0
2019-05-24,-0.0,-0.0912659200702679,-0.0,1.0,-0.9206466842336408,-0.7329270970575318,0.0
2019-05-28,-0.0,-0.0836165314623986,-0.0,1.0,-0.9252082876562158,-0.7318296426222319,0.0
2019-05-29,-0.0,-0.08560726198939136,-0.0,1.0,-0.926696560398097,-0.721878930387707,0.0
2019-05-30,-0.0,-0.08522214627477785,-0.0,1.0,-0.9273547505126452,-0.7215311004784689,0.0
2019-05-31,-0.0,-0.08091206990715455,-0.0,1.0,-0.9235663571818677,-0.7262971054068814,0.0
2019-06-03,-0.0,-0.08820730347771705,-0.0,1.0,-0.9357478859069528,-0.6951355466731924,0.0
2019-06-04,-0.0,-0.08359621451104102,-0.0,1.0,-0.9470249102578049,-0.6888393342760797,0.0
2019-06-05,-0.0,-0.08315157390203841,-0.0,1.0,-0.9665024099954225,-0.6430783315830574,0.0
2019-06-06,-0.0,-0.08693779775522838,-0.0,1.0,-0.9572039942938658,-0.6474308938712889,0.0
2019-06-07,-0.0,-0.09848240232483048,-0.0,1.0,-0.9477989452158002,-0.6444677645032827,0.0
2019-06-10,-0.0,-0.10058599000053761,-0.0,1.0,-0.9420461265523359,-0.6453685285737326,0.0
2019-06-11,-0.0,-0.09884834263829329,-0.0,1.0,-0.9588424090406451,-0.6393990883836341,0.0
2019-06-12,-0.0,-0.09717724525043178,-0.0,1.0,-0.9582793609671849,-0.643161701208981,0.0
2019-06-13,-0.0,-0.11911260031885859,-0.0,1.0,-0.957359418488394,-0.6257194584808279,0.0
2019-06-14,-0.0,-0.12018452573648429,-0.0,1.0,-0.9463958131002482,-0.6311373691593827,0.0
2019-06-17,-0.0,-0.12310723636265486,-0.0,1.0,-0.9433992820319037,-0.6326486544846015,0.0
2019-06-18,-0.0,-0.1358513965275531,-0.0,1.0,-0.9349994608001725,-0.6251482799525504,0.0
2019-06-19,-0.0,-0.13496206209976863,-0.0,1.0,-0.9410213636119034,-0.6146477963730291,0.0
2019-06-20,-0.0,-0.13798491379310346,-0.0,1.0,-0.940948275862069,-0.615032327586207,0.0
2019-06-21,-0.0,-0.1431839590902974,-0.0,1.0,-0.9292423630736106,-0.6190014802852913,0.0
2019-06-24,-0.0,-0.12652114082188826,-0.0,1.0,-0.9304929710477321,-0.6412401176438844,0.0
2019-06-25,-0.0,-0.12430216564632271,-0.0,1.0,-0.9320909409638878,-0.6405512554276005,0.0
2019-06-26,-0.0,-0.12426450742240215,-0.0,1.0,-0.9358164642375169,-0.638974358974359,0.0
2019-06-27,-0.0,-0.12363822672850826,-0.0,1.0,-0.9279743285513968,-0.6449412145399633,0.0
2019-06-28,-0.0,-0.10587442737806521,-0.0,1.0,-0.9428455941794665,-0.645971436270547,0.0
2019-07-01,-0.0,-0.10775444264943457,-0.0,1.0,-0.9424071082390952,-0.6423532579429186,0.0
2019-07-02,-0.0,-0.12707100591715975,-0.0,1.0,-0.8061390532544378,-0.5322731755424063,0.0
2019-07-03,-0.0,-0.1264855268997485,-0.0,1.0,-0.8064007100941861,-0.53271857586666,0.0
2019-07-05,-0.0,-0.1402460024600246,-0.0,1.0,-0.7933825338253383,-0.5263960639606396,0.0
2019-07-08,-0.0,-0.13833566056686508,-0.0,1.0,-0.7932436735993728,-0.5181646701452683,0.0
2019-07-09,-0.0,-0.1369436892252676,-0.0,1.0,-0.7936414627574888,-0.5187743405099566,0.0
2019-07-10,-0.0,-0.11599667042060421,-0.0,1.0,-0.8091857219801204,-0.5230377515546198,0.0
2019-07-11,-0.0,-0.11613772821958093,-0.0,1.0,-0.8123269207204998,-0.522239921578238,0.0
2019-07-12,-0.0,-0.11284798669210823,-0.0,1.0,-0.8237682861196732,-0.5096873623954206,0.0
2019-07-15,-0.0,-0.1297547363783228,-0.0,1.0,-0.8171048122582856,-0.5008811866647085,0.0
2019-07-16,-0.0,-0.13197894994492718,-0.0,1.0,-0.8094725247827683,-0.5062048708848366,0.0
2019-07-17,-0.0,-0.13390278525625338,-0.0,1.0,-0.8080180136081061,-0.5055803025111362,0.0
2019-07-18,-0.0,-0.13241033949480815,-0.0,1.0,-0.8071777499570415,-0.5151827576895697,0.0
2019-07-19,-0.0,-0.13537932727719126,-0.0,1.0,-0.8075865455438253,-0.512226859808495,0.0
2019-07-22,-0.0,-0.1321303554700981,-0.0,1.0,-0.8229798353300792,-0.5100083814031454,0.0
2019-07-23,-0.0,-0.1319637968877161,-0.0,1.0,-0.8248785420109004,-0.5093097240375841,0.0
2019-07-24,-0.0,-0.1345784260582467,-0.0,1.0,-0.8279455970038929,-0.5013797861331494,0.0
2019-07-25,-0.0,-0.1297531441510177,-0.0,1.0,-0.8323447613890871,-0.4991016711378012,0.0
2019-07-26,-0.0,-0.11530501626096383,-0.0,1.0,-0.8450773627673204,-0.5034000197102592,0.0
2019-07-29,-0.0,-0.10595863225106623,-0.0,1.0,-0.8448339619850603,-0.5145082957374948,0.0
2019-07-30,-0.0,-0.10671332807570977,-0.0,1.0,-0.842961356466877,-0.514836356466877,0.0
2019-07-31,-0.0,-0.09924304065882586,-0.0,1.0,-0.847153389057376,-0.5192691767142541,0.0
2019-08-01,-0.0,-0.10698969783605264,-0.0,1.0,-0.8428550303149801,-0.5147877951397447,0.0
2019-08-02,-0.0,-0.10464915950874948,-0.0,1.0,-0.8465211291870739,-0.5099800644827841,0.0
2019-08-05,-0.0,-0.1026113444862063,-0.0,1.0,-0.8368093939617265,-0.5171837767460142,0.0
2019-08-06,-0.0,-0.10683791870393344,-0.0,1.0,-0.8105767593471016,-0.5151669950619086,0.0
2019-08-07,-0.0,-0.10712899155585752,-0.0,1.0,-0.8002766184606426,-0.5190963796952345,0.0
2019-08-08,-0.0,-0.11002231493159988,-0.0,1.0,-0.7993354031240905,-0.5162025807703503,0.0
2019-08-09,-0.0,-0.10930074677528853,-0.0,1.0,-0.800892250994084,-0.5144263408010863,0.0
2019-08-12,-0.0,-0.10670251677445923,-0.0,1.0,-0.8102366591575225,-0.505389627691786,0.0
2019-08-13,-0.0,-0.10035573409481403,-0.0,1.0,-0.812646710064613,-0.5069815841057038,0.0
2019-08-14,-0.0,-0.10486945610733073,-0.0,1.0,-0.8042082911056416,-0.5039573379663144,0.0
2019-08-15,-0.0,-0.11300424755825393,-0.0,1.0,-0.797341076528041,-0.48940510186940556,0.0
2019-08-16,-0.0,-0.11690617278027014,-0.0,1.0,-0.7912098457404697,-0.49094355012834967,0.0
2019-08-19,-0.0,-0.11100998730630135,-0.0,1.0,-0.7939549253945825,-0.49007256963571477,0.0
2019-08-20,-0.0,-0.10803013685565782,-0.0,1.0,-0.7894711744790425,-0.486767440751514,0.0
2019-08-21,-0.0,-0.11016928974499393,-0.0,1.0,-0.7927569704040573,-0.4780828114955118,0.0
2019-08-22,-0.0,-0.11284185493460167,-0.0,1.0,-0.7860879904875149,-0.479191438763377,0.0
2019-08-23,-0.0,-0.10933377700663133,-0.0,1.0,-0.784826373208471,-0.4826848572718846,0.0
2019-08-26,-0.0,-0.10644436561428403,-0.0,1.0,-0.7825943005794016,-0.47586614638760794,0.0
2019-08-27,-0.0,-0.10495385995138186,-0.0,1.0,-0.781194685044016,-0.4739562436572184,0.0
2019-08-28,-0.0,-0.1052109883885585,-0.0,1.0,-0.7812942509204192,-0.473543849712074,0.0
2019-08-29,-0.0,-0.09988440397272878,-0.0,1.0,-0.789001863691052,-0.470216329708179,0.0
2019-08-30,-0.0,-0.09471132346364769,-0.0,1.0,-0.7950196530703509,-0.4639301433379622,0.0
2019-09-03,-0.0,-0.10464924864191143,-0.0,1.0,-0.7889847847047481,-0.4580344754603391,0.0
2019-09-04,-0.0,-0.10408729598795918,-0.0,1.0,-0.7898734772588307,-0.45776304030854614,0.0
2019-09-05,-0.0,-0.09916286507078022,-0.0,1.0,-0.7903165122513286,-0.4620232328457884,0.0
2019-09-06,-0.0,-0.09731213059386433,-0.0,1.0,-0.7922647527910684,-0.45585889858335676,0.0
2019-09-09,-0.0,-0.11047436377245509,-0.0,1.0,-0.7855538922155689,-0.44304360029940115,0.0
2019-09-10,-0.0,-0.11219170075978958,-0.0,1.0,-0.7807130333138516,-0.4448860315604909,0.0
2019-09-11,-0.0,-0.12970820394908383,-0.0,1.0,-0.7279730722734491,-0.5126934837746225,0.0
2019-09-12,-0.0,-0.11405816682073527,-0.0,1.0,-0.7393870440162128,-0.5168408826945412,0.0
2019-09-13,-0.0,-0.10651528713431009,-0.0,1.0,-0.7210156875677204,-0.5279596740000942,0.0
2019-09-16,-0.0,-0.10590453741897465,-0.0,1.0,-0.7236770771950501,-0.5275191514437242,0.0
2019-09-17,-0.0,-0.09056550290546606,-0.0,1.0,-0.7321538243492228,-0.5394481976661785,0.0
2019-09-18,-0.0,-0.10826358599552045,-0.0,1.0,-0.7258517034068135,-0.5235412000471531,0.0
2019-09-19,-0.0,-0.1010595714622086,-0.0,1.0,-0.7362844360725217,-0.5172827878502472,0.0
2019-09-20,-0.0,-0.1079985864059371,-0.0,1.0,-0.7346683943927436,-0.513323124042879,0.0
2019-09-23,-0.0,-0.10954738330975954,-0.0,1.0,-0.7343470061291844,-0.5134842055634135,0.0
