Date,IWF,IWM,MTUM,PRVB,SPY,VLUE,VXX
2019-06-21,-0.6516916250693289,-0.652886215282222,-0.6521182644310765,0.3902470241904518,-0.6546781006015615,-0.6550194120909596,0.6097529758095482
2019-06-24,-0.6581832251407937,-0.6593439662955162,-0.6585701388590345,0.3863978332831779,-0.6612785348867204,-0.6616654486049611,0.6136021667168222
2019-06-25,-0.6582681227964572,-0.6594290136727148,-0.6586550864218763,0.3863186860435119,-0.6614068277581907,-0.6617937913836099,0.6136813139564881
2019-06-26,-0.6583813537455923,-0.6595854476649178,-0.6588113872882085,0.3862991313322439,-0.661563601960953,-0.6619936355035693,0.6137008686677561
2019-06-27,-0.660102555263498,-0.6613521782220881,-0.6605765501788253,0.38527168526737626,-0.6633343387770931,-0.6637221527987245,0.6147283147326238
2019-06-28,-0.660074112375043,-0.6612375043088591,-0.6605480868665977,0.3853412616339193,-0.6633057566356428,-0.6636504653567734,0.6146587383660806
2019-07-01,-0.6622462203023758,-0.6633693304535637,-0.6626781857451404,0.38410367170626347,-0.6655291576673866,-0.6658747300215982,0.6158963282937365
2019-07-02,-0.6626901798063624,-0.6639004149377592,-0.6632088520055325,0.3841199861687414,-0.666018326417704,-0.6664073305670817,0.6158800138312587
2019-07-03,-0.662905317769131,-0.6642023346303502,-0.6633808906182447,0.3841331603977518,-0.6662343277129269,-0.6666234327712927,0.6158668396022481
2019-07-05,-0.6637095378223992,-0.6650077895101263,-0.6641855634412325,0.38359009866712823,-0.6670849922104899,-0.667474467716808,0.6164099013328718
2019-07-08,-0.664457726957727,-0.6657571032571034,-0.664934164934165,0.38314275814275817,-0.6678361053361054,-0.6682259182259183,0.6168572418572419
2019-07-09,-0.6646161843701265,-0.6658724657771617,-0.6650927049038295,0.38316582914572866,-0.667995148154566,-0.6684283486397504,0.6168341708542714
2019-07-10,-0.6645152906523434,-0.6658147795200555,-0.6650350861994282,0.3831759507926882,-0.6679372780039851,-0.6683271246642988,0.6168240492073117
2019-07-11,-0.6616161616161617,-0.6627816627816628,-0.6620909954243288,0.3850902184235518,-0.6648968315634983,-0.6652853319519987,0.6149097815764483
2019-07-12,-0.6616878912151952,-0.6628102741204402,-0.6621195769479817,0.3851068422188646,-0.6649255342110942,-0.6652708827973235,0.6148931577811353
2019-07-15,-0.6633504909381893,-0.6645616159868506,-0.6638695445304728,0.38401314935767117,-0.6666378303559842,-0.6669838660841731,0.6159868506423288
2019-07-16,-0.6627334024896265,-0.6639436376210235,-0.6632520746887967,0.3842928769017981,-0.6659751037344398,-0.6663208852005532,0.6157071230982019
2019-07-17,-0.6628339240944066,-0.6640442638540677,-0.6633094147142734,0.384196420852425,-0.6660759055934988,-0.666378490533414,0.615803579147575
2019-07-18,-0.6648756391368403,-0.6661322471617992,-0.665395614871306,0.3830054597452119,-0.6681688187884566,-0.6685154692781003,0.6169945402547881
2019-07-19,-0.665885823355891,-0.6671004685059865,-0.6663630053791428,0.38243970154433454,-0.6691827173347216,-0.6694863786222454,0.6175602984556654
2019-07-22,-0.6663483658144885,-0.667563696340987,-0.6668258170927558,0.38213464126047136,-0.6696905247623596,-0.6700377620556448,0.6178653587395286
2019-07-23,-0.6603310059477632,-0.6615377984656494,-0.6607620032755797,0.38565640893026465,-0.663477286440824,-0.6638220843030773,0.6143435910697354
2019-07-24,-0.6603594672643421,-0.6615663117969053,-0.6608335847592777,0.38571613292530493,-0.6635058833670963,-0.6638506960906857,0.6142838670746951
2019-07-25,-0.6595479009687837,-0.6606243272335846,-0.660021528525296,0.386264800861141,-0.6626480086114102,-0.6629494079655543,0.613735199138859
2019-07-26,-0.659476448807371,-0.6605528287264272,-0.659993111168518,0.38637733574442434,-0.6626194781710152,-0.6628778093515887,0.6136226642555757
2019-07-29,-0.6595048439181915,-0.6605382131324004,-0.660021528525296,0.3861786867599569,-0.6626480086114102,-0.6629924650161464,0.613821313240043
2019-07-30,-0.6588503571121246,-0.6599259960416487,-0.6594096893554772,0.38615437569916533,-0.6620342483435161,-0.6623354272437828,0.6138456243008347
2019-07-31,-0.6582398211445032,-0.659314673889677,-0.6587987445719936,0.38630207661550364,-0.661378391160411,-0.6617223440388665,0.6136979233844962
2019-08-01,-0.6598604290514345,-0.6610235202894804,-0.6604204359438269,0.38528474196605494,-0.6630481605927457,-0.6633927802188334,0.614715258033945
2019-08-02,-0.6605018106570099,-0.661665804449043,-0.6611053629936195,0.3851095016382135,-0.6637351267459908,-0.6640369029142956,0.6148904983617866
2019-08-05,-0.6618593203506197,-0.6630251737985232,-0.6624638369532364,0.38417030096290855,-0.6651409819076818,-0.6654864199663199,0.6158296990370914
2019-08-06,-0.6629913088597743,-0.6642452544644788,-0.6636399014139318,0.38573961170925763,-0.6663207506377827,-0.6667531456738878,0.6142603882907425
2019-08-07,-0.6680295780774249,-0.6694649847759896,-0.6686820356676817,0.38338408003479774,-0.671509351892127,-0.6720313179643324,0.6166159199652023
2019-08-08,-0.6684654887283489,-0.6699451649403778,-0.6691182870571851,0.3831055792497171,-0.6719905997040647,-0.6724693184785447,0.6168944207502829
2019-08-09,-0.6689601114788364,-0.6704406897753005,-0.6696568542065842,0.383295593102247,-0.6725309179585437,-0.6730970214248388,0.616704406897753
2019-08-12,-0.6718074184105902,-0.6732054698763598,-0.6725501332517803,0.38193018480492813,-0.67543361439993,-0.6759141945912883,0.6180698151950719
2019-08-13,-0.6718661248743827,-0.6732642985100712,-0.6726525975444575,0.38253156813911826,-0.6754926377419495,-0.6759732599292173,0.6174684318608816
2019-08-14,-0.6718661248743828,-0.6733079914361865,-0.6726525975444576,0.38318696203084723,-0.6754926377419496,-0.6759732599292174,0.6168130379691528
2019-08-15,-0.6739225648213035,-0.6754555010511563,-0.6747985283812195,0.3843290119131044,-0.6776016117729502,-0.6779957953749124,0.6156709880868956
2019-08-16,-0.6744084136722175,-0.6758983347940403,-0.6752848378615249,0.38404907975460123,-0.6780893952673094,-0.6784837861524978,0.6159509202453988
2019-08-19,-0.6745704768583449,-0.6759730014025246,-0.6754470546984572,0.38437938288920054,-0.6782521037868162,-0.6786027349228612,0.6156206171107994
2019-08-20,-0.6756626294540986,-0.6770668773038442,-0.6765841671054942,0.38436896612252064,-0.6793487800596806,-0.6796559592768123,0.6156310338774794
2019-08-21,-0.6764912588948433,-0.67789686374418,-0.6774576122287623,0.38403759992971975,-0.6801809716243521,-0.6804884476851446,0.6159624000702802
2019-08-22,-0.6833879394315062,-0.6848490215177544,-0.6844062693704064,0.3806340210750022,-0.6872841583281679,-0.6875940848313113,0.6193659789249977
2019-08-23,-0.6831924217608782,-0.6846531804700987,-0.6842105263157895,0.3807268381213758,-0.6870877783187995,-0.687397636226816,0.6192731618786242
2019-08-26,-0.6829969906178085,-0.6843689148521862,-0.6840591255089397,0.3827226057709329,-0.6868914852186228,-0.6871570189414056,0.617277394229067
2019-08-27,-0.6820653375182353,-0.6833915388355952,-0.6830820918615444,0.38322797400645414,-0.6859113213385791,-0.6861765616020511,0.6167720259935457
2019-08-28,-0.6820351869861199,-0.6833171249226417,-0.683051896384051,0.38329944302006896,-0.6858810007956857,-0.6861462293342764,0.6167005569799311
2019-08-29,-0.6818844743006145,-0.6830777389843993,-0.6829009590312459,0.383347328412958,-0.6857294382816989,-0.6859062182348523,0.6166526715870421
2019-08-30,-0.6810154525386314,-0.6821633554083886,-0.682075055187638,0.3839735099337749,-0.6848123620309051,-0.6849889624724063,0.6160264900662251
2019-09-03,-0.6791787822715658,-0.6803242576438453,-0.68023614415367,0.38479161159573533,-0.6828795488589303,-0.6830117190941933,0.6152083884042646
2019-09-04,-0.6774831816383063,-0.678538451391637,-0.678538451391637,0.3858330035615354,-0.6811326562019082,-0.6813085344941301,0.6141669964384646
2019-09-05,-0.6770380136233795,-0.6780927268732146,-0.6780487804878049,0.38637662052296196,-0.6806855636123929,-0.6807734563832124,0.613623379477038
2019-09-06,-0.6788954461375849,-0.6799524354796089,-0.6799524354796089,0.3856689861710561,-0.6825949088346692,-0.682682991279838,0.614331013828944
2019-09-09,-0.6790591137344727,-0.6801162893137169,-0.6801162893137169,0.3856488415117611,-0.6827592282618271,-0.6828473262267641,0.614351158488239
2019-09-10,-0.6788796899771006,-0.679848511537784,-0.6799806235687863,0.3857671305266866,-0.6825347895014973,-0.6825347895014973,0.6142328694733133
2019-09-11,-0.6795046930771604,-0.6803419556691491,-0.6806504208346186,0.3854933239324902,-0.6831181421583749,-0.683030009253955,0.6145066760675097
2019-09-12,-0.6801764057331864,-0.6810143329658214,-0.681367144432194,0.385226019845645,-0.6838368246968026,-0.6837486218302095,0.614773980154355
2019-09-13,-0.68047467796012,-0.6813128639491794,-0.6816216693135698,0.3851244044467973,-0.6841362272807482,-0.6840479971766367,0.6148755955532028
2019-09-16,-0.6805046984603168,-0.6812988044293468,-0.6816517404155822,0.38514139497948563,-0.68416640931751,-0.6840340583226717,0.6148586050205144
2019-09-17,-0.6822863710711287,-0.6830820918615446,-0.6834799522567526,0.3842447283497635,-0.6859997347597366,-0.6858671146280005,0.6157552716502365
2019-09-18,-0.6823165340406719,-0.6831564986737401,-0.6835101679929265,0.3842175066312997,-0.6860300618921309,-0.6859416445623342,0.6157824933687002
2019-09-19,-0.6825277495246098,-0.6834121965241233,-0.6837659753239288,0.3841153318887366,-0.6862866492725423,-0.6862424269225668,0.6158846681112634
2019-09-20,-0.6912460920053596,-0.692228673514962,-0.6925413130861993,0.3794997766860206,-0.6951764180437696,-0.6950870924519875,0.6205002233139795
2019-09-23,-0.6912769663674125,-0.6923042565545581,-0.6926169100897762,0.379695386127116,-0.6951628031622672,-0.6951181383715217,0.620304613872884
2019-09-24,-0.6870860191153589,-0.6881084685485663,-0.6883751944876638,0.38172927317181593,-0.6909090909090909,-0.6908646365859079,0.6182707268281841
2019-09-25,-0.6871915707108879,-0.6881696527808652,-0.6884808607122215,0.3819410483261459,-0.691014982438981,-0.6909705241630729,0.618058951673854
2019-09-26,-0.686717014660151,-0.6872501110617503,-0.6882718791648156,0.3787205686361617,-0.6902709906708129,-0.6900044424700134,0.6212794313638382
2019-09-27,-0.6860072804758944,-0.6865843913699724,-0.6876498268667318,0.37805202876675836,-0.6896919115688537,-0.6893811595489656,0.6219479712332415
2019-09-30,-0.6828998584571833,-0.6832537154989384,-0.6845364472753008,0.37911358811040335,-0.6864384288747346,-0.6861288039631989,0.6208864118895966
2019-10-01,-0.6930994361406964,-0.693502192786181,-0.6949342164145709,0.3739819207016916,-0.696947999641994,-0.6965899937348966,0.6260180792983084
2019-10-02,-0.6923902351783957,-0.6927032102298131,-0.6942680854868997,0.37396047572207813,-0.6961012250737726,-0.6956094071358311,0.6260395242779218
2019-10-03,-0.6906738063364569,-0.6911200356983489,-0.6924587237840251,0.3755020080321285,-0.6942882641677823,-0.6937974118697011,0.6244979919678715
2019-10-04,-0.6921907827097581,-0.6926824907245988,-0.694068213311877,0.3741450985651066,-0.6958115417281302,-0.6953198337132895,0.6258549014348934
2019-10-07,-0.6928513912498881,-0.693432942650085,-0.6946855148966629,0.3742059586651159,-0.6964749038203454,-0.6960275565894247,0.6257940413348841
2019-10-08,-0.6901703683881901,-0.6907501560966907,-0.6919989296226918,0.3756132369993756,-0.6937382927481937,-0.6932923022031933,0.6243867630006243
2019-10-09,-0.689910383878015,-0.6904899906371216,-0.6916937892906504,0.37643229747202284,-0.69343260956797,-0.6929867582148111,0.6235677025279772
2019-10-10,-0.6916685280321644,-0.6923386196113469,-0.6935001116819298,0.3748045566227385,-0.6950189859280769,-0.6947062765244584,0.6251954433772615
2019-10-11,-0.6891145554961696,-0.6896935685016925,-0.6909852128986282,0.3764920719757705,-0.6922323178336006,-0.6919650810618208,0.6235079280242295
2019-10-14,-0.6890056552522599,-0.6893173620697333,-0.6909204257024536,0.37654183550785947,-0.6920781938816405,-0.6916328984281072,0.6234581644921405
2019-10-15,-0.6881672597864769,-0.6883896797153025,-0.6900800711743772,0.3770907473309609,-0.6911032028469751,-0.6906138790035588,0.6229092526690391
2019-10-16,-0.6883509833585477,-0.6887069502536264,-0.6903532971433657,0.37687995016463466,-0.6913322061048323,-0.690842751624099,0.6231200498353653
2019-10-17,-0.6887741476008189,-0.6889076827205554,-0.6907771743968663,0.37661354936348257,-0.6916228968218641,-0.6911332680494969,0.6233864506365173
2019-10-18,-0.6888216177714465,-0.6890887236789388,-0.6909139473801362,0.3763967413079286,-0.6917152651026132,-0.6912255709388773,0.6236032586920714
2019-10-21,-0.691555396775778,-0.6917786808377617,-0.6936989237708212,0.3749385968829545,-0.6945027463939623,-0.6941008350823918,0.6250614031170455
2019-10-22,-0.6863763483819417,-0.686509521907045,-0.6883739512584899,0.3776357260176677,-0.6891286012340746,-0.688729080658765,0.6223642739823323
2019-10-23,-0.6853633662927328,-0.6854963862900721,-0.6873143262537135,0.3780871724382565,-0.688112446237751,-0.6877133862457322,0.6219128275617434
2019-10-24,-0.6853469297273332,-0.6853025936599425,-0.6873863888273112,0.3774329416980714,-0.6880070937707826,-0.6875193970294836,0.6225670583019286
2019-10-25,-0.6846978557504872,-0.6846535530746057,-0.6866914761651604,0.37781321991848305,-0.6873560163033847,-0.6868686868686869,0.622186780081517
2019-10-28,-0.6855432372505544,-0.6855875831485587,-0.6875831485587584,0.37738359201773836,-0.6882039911308204,-0.6876718403547674,0.6226164079822617
2019-10-29,-0.6815573408669552,-0.6815131985521321,-0.6835878873488126,0.37843206497748744,-0.6840293104970424,-0.6835437450339895,0.6215679350225126
2019-10-30,-0.6793325114476929,-0.6792884818598098,-0.6813138429024305,0.3796231067277211,-0.6817541387812611,-0.6812698133145474,0.620376893272279
2019-10-31,-0.6788417532124627,-0.6788417532124627,-0.6808220383735257,0.3798186938919204,-0.681262101742651,-0.6808660447104383,0.6201813061080795
2019-11-01,-0.6795560644763499,-0.6795120232537656,-0.6815379194926452,0.3794591737866643,-0.6819783317184885,-0.6815379194926452,0.6205408262133357
2019-11-04,-0.6788558855885588,-0.6787678767876787,-0.6807920792079207,0.3798899889988999,-0.6812761276127614,-0.6807480748074808,0.6201100110011001
2019-11-05,-0.6781255494988571,-0.6778617900474767,-0.6801477052927729,0.3798136099876912,-0.6802795850184631,-0.6796201863900122,0.6201863900123088
2019-11-06,-0.6774732033034616,-0.6772535582498682,-0.6794939377965209,0.3796784396415393,-0.6796257248286768,-0.6790985767000527,0.6203215603584608
2019-11-07,-0.6954981615998566,-0.6952291274325172,-0.69787463007802,0.3699668191193615,-0.6979643081337996,-0.6973365617433414,0.6300331808806385
2019-11-08,-0.6946958157871159,-0.6944270226682198,-0.6970701550040318,0.37035211898575393,-0.6971597527103306,-0.6964877699130902,0.6296478810142461
2019-11-11,-0.695235106907526,-0.6948765072392308,-0.6977004796270564,0.3696266080953875,-0.6976556546685194,-0.6970281052490026,0.6303733919046125
2019-11-12,-0.6948651312841653,-0.694461869343131,-0.6973743166950443,0.36979119992830906,-0.6973295098127072,-0.6966574065776504,0.630208800071691
2019-11-13,-0.6957886711216755,-0.6952504821276404,-0.6983450688433421,0.36928734807373187,-0.6980759743463246,-0.6974032381037808,0.6307126519262681
2019-11-14,-0.696020815575793,-0.6954824817190794,-0.6986227625499081,0.3691175810865372,-0.6983087344668252,-0.6976358171459334,0.6308824189134629
2019-11-15,-0.6977256382596189,-0.6971862639338368,-0.7004225098885293,0.3681679252067601,-0.7000629270046745,-0.6993437612369651,0.6318320747932398
2019-11-18,-0.6887652947719688,-0.6882313681868744,-0.6912569521690767,0.37272525027808673,-0.6909010011123471,-0.6902335928809789,0.6272747497219132
2019-11-19,-0.6885063606440708,-0.6881950004448002,-0.6907748420958989,0.3702517569611244,-0.6905524419535628,-0.6900186816119561,0.6297482430388756
2019-11-20,-0.6877777777777777,-0.6874666666666667,-0.6900888888888889,0.37066666666666664,-0.6898222222222221,-0.6892444444444444,0.6293333333333333
2019-11-21,-0.6900730707538762,-0.6896275173765817,-0.6923899483158082,0.3686063090358225,-0.6919889502762431,-0.6914542862234896,0.6313936909641775
2019-11-22,-0.6780204808157166,-0.6776688788291654,-0.680130092735024,0.3754230211400695,-0.6798224409967918,-0.6793829385136027,0.6245769788599306
2019-11-25,-0.6830518963840508,-0.6826982583325966,-0.6852621342056405,0.37255768720714344,-0.684952700910618,-0.6845106533463,0.6274423127928566
2019-11-26,-0.6823461861225211,-0.6819045095181309,-0.6845545691444723,0.37317256304933527,-0.6842012278609602,-0.68375955125657,0.6268274369506647
2019-11-27,-0.6780644310640355,-0.6775370280842086,-0.6802179932316617,0.375598822133345,-0.6798663912451105,-0.6793829385136025,0.6244011778666549
2019-11-29,-0.6786578125687146,-0.6779981529530762,-0.6808127006464664,0.3749505255288271,-0.6804169048770834,-0.6798451998768635,0.6250494744711729
2019-12-02,-0.6784646500175869,-0.6778051354203305,-0.6807069996482589,0.3746922265212803,-0.6801793879704536,-0.6796078086528314,0.6253077734787197
2019-12-03,-0.677573787772312,-0.6768710470836261,-0.6797259311314126,0.375658819395643,-0.6792867182009839,-0.6787157413914265,0.624341180604357
2019-12-04,-0.6746924659633149,-0.6740795867442981,-0.6768375432298734,0.3776211530884735,-0.676312218185002,-0.6757431160530578,0.6223788469115265
2019-12-05,-0.6733543141883032,-0.6727423725850161,-0.6754961097998077,0.3781362007168459,-0.6749715884255616,-0.6744470670513156,0.6218637992831542
2019-12-06,-0.6713469672524311,-0.6707364932629836,-0.6733964156455764,0.3788427157371474,-0.6728295469410893,-0.6722626782366024,0.6211572842628527
2019-12-09,-0.666941431670282,-0.6661605206073752,-0.6690238611713666,0.38121475054229936,-0.668416485900217,-0.6678524945770065,0.6187852494577006
2019-12-10,-0.6639004149377593,-0.6629062932226834,-0.6659318810511757,0.38360131396957126,-0.6651538727524205,-0.6643758644536654,0.6163986860304288
2019-12-11,-0.6637711223475518,-0.6628203466009767,-0.6658023250788712,0.3835947966636415,-0.6650676347292449,-0.6642465102208392,0.6164052033363585
2019-12-12,-0.6622519413287317,-0.6613028472821398,-0.6642364106988783,0.38455565142364107,-0.6635030198446936,-0.6627264883520276,0.615444348576359
2019-12-13,-0.6622950819672131,-0.6613028472821398,-0.6643658326143227,0.38472821397756685,-0.6635030198446936,-0.6626402070750647,0.6152717860224332
2019-12-16,-0.6577411603158256,-0.6567542052866461,-0.6597150703741846,0.38753003776175765,-0.6588997596979059,-0.6580415379334019,0.6124699622382423
2019-12-17,-0.6580110734366282,-0.6568522254174,-0.6599854070990172,0.3871839993132753,-0.6590840808618397,-0.6580969140306452,0.6128160006867248
2019-12-18,-0.6590186474177193,-0.6578155882100198,-0.6608662026295437,0.385838274469365,-0.659920941823494,-0.6590186474177193,0.6141617255306351
2019-12-19,-0.6556815750053498,-0.6544832013695698,-0.6574791354590198,0.38775946929167554,-0.6565803552321848,-0.6556815750053498,0.6122405307083244
2019-12-20,-0.6528601288231028,-0.6517510557522502,-0.6545663950859532,0.3895832444652988,-0.653713261954528,-0.6527748155099603,0.6104167555347012
2019-12-23,-0.6519238143934551,-0.6508159700029825,-0.6536281903787976,0.39008905364523416,-0.6527333929864928,-0.6518385955941881,0.6099109463547658
2019-12-24,-0.6534340717974986,-0.6523242412600846,-0.6551415033935203,0.3891663465232424,-0.6542877875955094,-0.653391386007598,0.6108336534767576
2019-12-26,-0.6628258242706715,-0.6616174693595719,-0.6646815121698602,0.3833937510788883,-0.6637320904539962,-0.662739513205593,0.6166062489211117
2019-12-27,-0.6625107851596204,-0.6613459879206212,-0.6644089732528041,0.38356341673856775,-0.6634167385677308,-0.6624245038826574,0.6164365832614322
2019-12-30,-0.6617532971295579,-0.6605034048788897,-0.663606585639169,0.38388931988621666,-0.6626152917851909,-0.6615377984656494,0.6161106801137832
2019-12-31,-0.6592178770949721,-0.6579716373012463,-0.6610657498925655,0.38547486033519557,-0.660077352814783,-0.6590030081650193,0.6145251396648045
2020-01-02,-0.658848797250859,-0.6576460481099656,-0.6606958762886598,0.3857817869415808,-0.6597079037800687,-0.6586340206185567,0.6142182130584193
2020-01-03,-0.6540646759793242,-0.6529967106668375,-0.6559015763168012,0.3887393737451408,-0.6549190482293136,-0.6539365201418258,0.6112606262548592
2020-01-06,-0.6569371222836569,-0.6558655865586558,-0.6588658865886587,0.38656722815138655,-0.6577514894346578,-0.6567228151386566,0.6134327718486133
2020-01-07,-0.6578563460053206,-0.6567836608598645,-0.6597871792671415,0.3859950227409251,-0.6586715867158672,-0.6576847163820476,0.614004977259075
2020-01-08,-0.6577287742931915,-0.6566991290917672,-0.6596593590458621,0.3859882448839504,-0.6585439100776525,-0.6576000686430135,0.6140117551160496
