Date,IWF,IWM,LUV,MTUM,SPY,VLUE,VXX
2018-12-07,-0.04195483199706224,-0.6369728869575861,1.0,-0.0,-0.709162127425179,-0.6720729542811678,0.0
2018-12-10,-0.03357116721551409,-0.6367544822539334,1.0,-0.0,-0.7096597145993414,-0.6691974631052567,0.0
2018-12-11,-0.03387711541393505,-0.6367434060070133,1.0,-0.0,-0.7094069217868577,-0.669217868577527,0.0
2018-12-12,-0.034243024851349294,-0.6366824211007776,1.0,-0.0,-0.7093154444275042,-0.6690349138588199,0.0
2018-12-13,-0.033734572603992076,-0.6323023007770837,1.0,-0.0,-0.714429376809386,-0.6669206155721469,0.0
2018-12-14,-0.03473491773308958,-0.6310176721511274,1.0,-0.0,-0.7145642900670324,-0.6666361974405851,0.0
2018-12-17,-0.019821515298688683,-0.6307066537153958,1.0,-0.0,-0.7041342884895581,-0.680791646430306,0.0
2018-12-18,-0.009558845701534844,-0.621445586949311,1.0,-0.0,-0.7015046889605887,-0.6828996170430902,0.0
2018-12-19,-0.012787646650782641,-0.6207437343547366,1.0,-0.0,-0.7000633350423742,-0.6823596827215973,0.0
2018-12-20,-0.012458721104773342,-0.6113779645752027,1.0,-0.0,-0.7008405884118882,-0.6774241969378565,0.0
2018-12-21,-0.009153386753098647,-0.6117463461480748,1.0,-0.0,-0.7023498694516971,-0.6778608084991447,0.0
2018-12-24,-0.0,-0.6006687365655601,1.0,-0.0,-0.6990386911870075,-0.6857236684977311,0.0
2018-12-26,-0.0,-0.6010808884665637,1.0,-0.0,-0.6889476184820049,-0.6794453022924338,0.0
2018-12-27,-0.0,-0.5743057762880343,1.0,-0.0,-0.6417776750368422,-0.6735053601872454,0.0
2018-12-28,-0.0,-0.5761845638552825,1.0,-0.0,-0.6401120318771114,-0.671122917448676,0.0
2018-12-31,-0.0,-0.5759824444893598,1.0,-0.0,-0.6402275286576387,-0.6712095400340715,0.0
2019-01-02,-0.0,-0.5753990014141822,1.0,-0.0,-0.6373921325290772,-0.6732950445900314,0.0
2019-01-03,-0.0,-0.575850320494312,1.0,-0.0,-0.6357914188369811,-0.6757232777039903,0.0
2019-01-04,-0.0,-0.5751829865713792,1.0,-0.0,-0.6310875453864331,-0.6753789406950608,0.0
2019-01-07,-0.0,-0.5636368828350324,1.0,-0.0,-0.6253462406122391,-0.666638110739884,0.0
2019-01-08,-0.0,-0.5508237842768371,1.0,-0.0,-0.634998004674762,-0.6646428367823954,0.0
2019-01-09,-0.0,-0.5382402369897741,1.0,-0.0,-0.6359700344660609,-0.6741960292819096,0.0
2019-01-10,-0.0,-0.545946410168327,1.0,-0.0,-0.6366082674911255,-0.6801786327722432,0.0
2019-01-11,-0.0,-0.5405599014298405,1.0,-0.0,-0.6390154445686123,-0.6858076162640763,0.0
2019-01-14,-0.0,-0.5449460761817347,1.0,-0.0,-0.6451067003212483,-0.6782354290959156,0.0
2019-01-15,-0.0,-0.5390824739306541,1.0,-0.0,-0.6457154347763638,-0.6878572864899026,0.0
2019-01-16,-0.0,-0.5430710536129199,1.0,-0.0,-0.6377327099050515,-0.6877312756375319,0.0
2019-01-17,-0.0,-0.5436066513761468,1.0,-0.0,-0.6370412844036698,-0.686295871559633,0.0
2019-01-18,-0.0,-0.5448230139513432,1.0,-0.0,-0.6406087858872362,-0.6970483108497636,0.0
2019-01-22,-0.0,-0.5080170252463413,1.0,-0.0,-0.6741006355314558,-0.7331933998017609,0.0
2019-01-23,-0.0,-0.4922587053049778,1.0,-0.0,-0.6789553634026642,-0.7500584248656228,0.0
2019-01-24,-0.0,-0.4896217037946559,1.0,-0.0,-0.6852598959246916,-0.7485528854586915,0.0
2019-01-25,-0.0,-0.4676773802304427,1.0,-0.0,-0.685415403274712,-0.8790175864160097,0.0
2019-01-28,-0.0,-0.4520976261307753,1.0,-0.0,-0.7087912087912088,-0.8747192034484853,0.0
2019-01-29,-0.0,-0.45181492065422263,1.0,-0.0,-0.7002796862649723,-0.8879734906061896,0.0
2019-01-30,-0.0,-0.44904235559209527,1.0,-0.0,-0.6998568862093115,-0.8960445784233123,0.0
2019-01-31,-0.0,-0.45877217083371497,1.0,-0.0,-0.6880972005983454,-0.9059132399181855,0.0
2019-02-01,-0.0,-0.45730643235465207,1.0,-0.0,-0.6923124024125157,-0.9119493004316812,0.0
2019-02-04,-0.0,-0.4572399644814599,1.0,-0.0,-0.6913867540341101,-0.913316390581463,0.0
2019-02-05,-0.0,-0.46525540727105386,1.0,-0.0,-0.694370302193588,-0.9083294983893234,0.0
2019-02-06,-0.0,-0.457617235452983,1.0,-0.0,-0.691474343235944,-0.9198993370979621,0.0
2019-02-07,-0.0,-0.45420256968507555,1.0,-0.0,-0.6958694918892397,-0.9163779092944098,0.0
2019-02-08,-0.0,-0.45594199336364755,1.0,-0.0,-0.7100589897996805,-0.906384416861251,0.0
2019-02-11,-0.0,-0.45887193343363325,1.0,-0.0,-0.7119346617949585,-0.899567072983512,0.0
2019-02-12,-0.0,-0.46792406387495766,1.0,-0.0,-0.7129934463554967,-0.895910895049383,0.0
2019-02-13,-0.0,-0.4805002772472429,1.0,-0.0,-0.7136652085515371,-0.8863594356478343,0.0
2019-02-14,-0.0,-0.4494721896413359,1.0,-0.0,-0.7400456818322119,-0.8970615470090747,0.0
2019-02-15,-0.0,-0.47423985182898587,1.0,-0.0,-0.7269640376601326,-0.8856922364562432,0.0
2019-02-19,-0.0,-0.4565163681284744,1.0,-0.0,-0.7468190240889439,-0.8849598517603461,0.0
2019-02-20,-0.0,-0.4654229854526361,1.0,-0.0,-0.7427803687803071,-0.8804089322667327,0.0
2019-02-21,-0.0,-0.47313593029863,1.0,-0.0,-0.7840772776059094,-0.8995517393774859,0.0
2019-02-22,-0.0,-0.47916535333795623,1.0,-0.0,-0.7775641429742167,-0.8952594086868815,0.0
2019-02-25,-0.0,-0.4709589561692425,1.0,-0.0,-0.7876868507727388,-0.9083164428680011,0.0
2019-02-26,-0.0,-0.47044662654418756,1.0,-0.0,-0.7880582831802345,-0.9090592334494775,0.0
2019-02-27,-0.0,-0.4700053816201842,1.0,-0.0,-0.7990439710025643,-0.896577922694609,0.0
2019-02-28,-0.0,-0.473514232340183,1.0,-0.0,-0.8017921033467372,-0.8909539942374061,0.0
2019-03-01,-0.0,-0.4862491185332393,1.0,-0.0,-0.8448618501185974,-0.8742227065837553,0.0
2019-03-04,-0.0,-0.4649595252684877,1.0,-0.0,-0.855064985325894,-0.9050536975521656,0.0
2019-03-05,-0.0,-0.45608250088901825,1.0,-0.0,-0.86991239129732,-0.9068308925742734,0.0
2019-03-06,-0.0,-0.4551978277734678,1.0,-0.0,-0.8712503232479958,-0.9059994828032064,0.0
2019-03-07,-0.0,-0.4647189583994919,1.0,-0.0,-0.8482057796125754,-0.8627183232772309,0.0
2019-03-08,-0.0,-0.45099987181130624,1.0,-0.0,-0.8820984489168056,-0.871651070375593,0.0
2019-03-11,-0.0,-0.4465441366813358,1.0,-0.0,-0.8823129691949263,-0.9069376132539477,0.0
2019-03-12,-0.0,-0.40234285527306046,1.0,-0.0,-0.9081181898498086,-0.9617159124374203,0.0
2019-03-13,-0.0,-0.4240081921183893,1.0,-0.0,-0.9140157896475407,-0.9652165295808146,0.0
2019-03-14,-0.0,-0.42662882038418376,1.0,-0.0,-0.9098290316192488,-0.9640570334675556,0.0
2019-03-15,-0.0,-0.41942963134709016,1.0,-0.0,-0.9217647643337418,-0.9710509754562617,0.0
2019-03-18,-0.0,-0.42349744881054935,1.0,-0.0,-0.9216751706315023,-0.9680604333708833,0.0
2019-03-19,-0.0,-0.4203912466843502,1.0,-0.0,-0.9276856763925729,-0.9675729442970824,0.0
2019-03-20,-0.0,-0.4272890484739677,1.0,-0.0,-0.9251944943147817,-0.9722055987765145,0.0
2019-03-21,-0.0,-0.4288567149276086,1.0,-0.0,-0.926177400565818,-0.9733067066067567,0.0
2019-03-22,-0.0,-0.42812636092593215,1.0,-0.0,-0.9487789353790493,-0.9730662289370541,0.0
2019-03-25,-0.0,-0.3726446390658174,1.0,-0.0,-0.9726645435244162,-0.972100583864119,0.0
2019-03-26,-0.0,-0.3770279255319149,1.0,-0.0,-0.9502659574468084,-0.9971742021276595,0.0
2019-03-27,-0.0,-0.37263039075727905,1.0,-0.0,-0.9542179874506159,-0.9930945187742771,0.0
2019-03-28,-0.0,-0.3801837182986088,1.0,-0.0,-0.9549024828596152,-0.9931438461026426,0.0
2019-03-29,-0.0,-0.38471015216595084,1.0,-0.0,-0.953284720141178,-0.9916758232610795,0.0
2019-04-01,-0.0,-0.38059401966686734,1.0,-0.0,-0.9520703726001739,-1.012040939193257,0.0
2019-04-02,-0.0,-0.39647019647019643,1.0,-0.0,-0.9692973692973693,-0.9642357642357642,0.0
2019-04-03,-0.0,-0.39093409324364625,1.0,-0.0,-0.9760098081447364,-0.946651645183737,0.0
2019-04-04,-0.0,-0.3903077279803902,1.0,-0.0,-0.9801914604657326,-0.9419324919672729,0.0
2019-04-05,-0.0,-0.3824212271973466,1.0,-0.0,-0.9850414593698176,-0.9492868988391377,0.0
2019-04-08,-0.0,-0.37746544237080254,1.0,-0.0,-0.9890608943547586,-0.948354161832466,0.0
2019-04-09,-0.0,-0.38254407304962174,1.0,-0.0,-1.0010997433932083,-0.9489119205518712,0.0
2019-04-10,-0.0,-0.3690519796210582,1.0,-0.0,-1.0154839998668042,-0.9453564649861809,0.0
2019-04-11,-0.0,-0.36294323289495584,1.0,-0.0,-1.0386216081238555,-0.9279174296653904,0.0
2019-04-12,-0.0,-0.36270689712592,1.0,-0.0,-1.0372664601858328,-0.9303626735937657,0.0
2019-04-15,-0.0,-0.36394535154948354,1.0,-0.0,-1.0334888370543152,-0.9347884038653783,0.0
2019-04-16,-0.0,-0.3671583021890016,1.0,-0.0,-1.0323011211959423,-0.9374332621462894,0.0
2019-04-17,-0.0,-0.3690285561782759,1.0,-0.0,-1.028622898318655,-0.9383840405657858,0.0
2019-04-18,-0.0,-0.3673884755263422,1.0,-0.0,-1.0215541690300625,-0.947616028827867,0.0
2019-04-22,-0.0,-0.3752093802345059,1.0,-0.0,-1.0250921273031826,-0.9497822445561139,0.0
2019-04-23,-0.0,-0.3915674735856627,1.0,-0.0,-1.0184566002407383,-0.9335629263073425,0.0
2019-04-24,-0.0,-0.38962992678768427,1.0,-0.0,-1.019824156721158,-0.9335740313576038,0.0
2019-04-25,-0.0,-0.38364989818740197,1.0,-0.0,-1.0292752945889108,-0.925159395133024,0.0
2019-04-26,-0.0,-0.3712182061579652,1.0,-0.0,-1.0618808567603748,-0.9136211512717537,0.0
2019-04-29,-0.0,-0.35914691308423735,1.0,-0.0,-1.0609682603455204,-0.9279496451051293,0.0
2019-04-30,-0.0,-0.3581914465746079,1.0,-0.0,-1.0584863922777852,-0.9350113956294409,0.0
2019-05-01,-0.0,-0.3563476627992757,1.0,-0.0,-1.0579437998792838,-0.9389376970022131,0.0
2019-05-02,-0.0,-0.34746414362609074,1.0,-0.0,-1.0593761492427536,-0.9364113536825918,0.0
2019-05-03,-0.0,-0.3479176415535798,1.0,-0.0,-1.0575907480446554,-0.9369610268066048,0.0
2019-05-06,-0.0,-0.32359910556352833,1.0,-0.0,-1.067983846744318,-0.9458999432633581,0.0
2019-05-07,-0.0,-0.3239380176329148,1.0,-0.0,-1.0671253005610473,-0.9485038738979429,0.0
2019-05-08,-0.0,-0.32155032601860123,1.0,-0.0,-1.0401151822063348,-0.9481349088140866,0.0
2019-05-09,-0.0,-0.32053444455468466,1.0,-0.0,-1.050203393193769,-0.9364685650031418,0.0
2019-05-10,-0.0,-0.31699270939860785,1.0,-0.0,-1.0541022003760763,-0.9278197473031372,0.0
2019-05-13,-0.0,-0.3103922017598378,1.0,-0.0,-1.0358509698734095,-0.9248307219260083,0.0
2019-05-14,-0.0,-0.3034607438016529,1.0,-0.0,-1.0214682334710745,-0.9033768078512397,0.0
2019-05-15,-0.0,-0.3132747933884298,1.0,-0.0,-1.0303783574380165,-0.8846526342975207,0.0
2019-05-16,-0.0,-0.31519281700148566,1.0,-0.0,-1.0298107357405852,-0.884761966281248,0.0
2019-05-17,-0.0,-0.3051379053901122,1.0,-0.0,-1.0273870727842986,-0.9008956575160862,0.0
2019-05-20,-0.0,-0.2967866946552559,1.0,-0.0,-1.030582916195705,-0.9020829969320201,0.0
2019-05-21,-0.0,-0.30488433533088477,1.0,-0.0,-1.0178168696436627,-0.8991880920162382,0.0
2019-05-22,-0.0,-0.30345561901074436,1.0,-0.0,-1.0190688219920627,-0.9040105830348788,0.0
2019-05-23,-0.0,-0.30224229714470074,1.0,-0.0,-1.0190353282787548,-0.9050492014841103,0.0
2019-05-24,-0.0,-0.30088752622236564,1.0,-0.0,-1.022301113441988,-0.9042117153461351,0.0
2019-05-28,-0.0,-0.2979258733589239,1.0,-0.0,-1.0240959969033256,-0.9036482694106641,0.0
2019-05-29,-0.0,-0.29863932417617844,1.0,-0.0,-1.0246340362416972,-0.9010446894950666,0.0
2019-05-30,-0.0,-0.29739393744161324,1.0,-0.0,-1.0220983796669136,-0.9018780401378733,0.0
2019-05-31,-0.0,-0.2952255239689643,1.0,-0.0,-1.017385145359132,-0.9068606934741316,0.0
2019-06-03,-0.0,-0.2922086284610431,1.0,-0.0,-1.0192208628461044,-0.9081455247907276,0.0
2019-06-04,-0.0,-0.28632602466273865,1.0,-0.0,-1.0264013651437587,-0.9069190894748704,0.0
2019-06-05,-0.0,-0.288559592096877,1.0,-0.0,-1.0333970681963034,-0.8647864882090502,0.0
2019-06-06,-0.0,-0.2823540706605223,1.0,-0.0,-1.0661482334869432,-0.8517025089605735,0.0
2019-06-07,-0.0,-0.3059527980380291,1.0,-0.0,-1.0398764213141383,-0.839188457495939,0.0
2019-06-10,-0.0,-0.297431832593532,1.0,-0.0,-1.035415345592898,-0.8377298668357641,0.0
2019-06-11,-0.0,-0.2983717084340415,1.0,-0.0,-1.0477038544714414,-0.83418140185727,0.0
2019-06-12,-0.0,-0.30003180661577605,1.0,-0.0,-1.0457697201017813,-0.8348918575063613,0.0
2019-06-13,-0.0,-0.3128918308245553,1.0,-0.0,-1.0459854246889222,-0.8235368997231327,0.0
2019-06-14,-0.0,-0.3205660618451316,1.0,-0.0,-1.0404101712241247,-0.8335037055967288,0.0
2019-06-17,-0.0,-0.3219180270261636,1.0,-0.0,-1.0366099095933299,-0.8360221065073635,0.0
2019-06-18,-0.0,-0.3073061550759393,1.0,-0.0,-1.0434212629896085,-0.8466826538768985,0.0
2019-06-19,-0.0,-0.30216676771867124,1.0,-0.0,-1.0496856750805759,-0.8392634904426078,0.0
2019-06-20,-0.0,-0.30520497172252925,1.0,-0.0,-1.0488545227977122,-0.8411668850049525,0.0
2019-06-21,-0.0,-0.3104471895049315,1.0,-0.0,-1.0371540744996648,-0.8443295349356825,0.0
2019-06-24,-0.0,-0.30421436336893265,1.0,-0.0,-1.0360682995459485,-0.8572616230734795,0.0
2019-06-25,-0.0,-0.2899584266069716,1.0,-0.0,-1.0465302206587783,-0.861432683082827,0.0
2019-06-26,-0.0,-0.287241191718135,1.0,-0.0,-1.0302729687349996,-0.8826202438478031,0.0
2019-06-27,-0.0,-0.2882051282051282,1.0,-0.0,-1.044230769230769,-0.8727243589743588,0.0
2019-06-28,-0.0,-0.2694821840553704,1.0,-0.0,-1.0611381697000768,-0.8736862342988977,0.0
2019-07-01,-0.0,-0.2626016780887722,1.0,-0.0,-1.0764427079997438,-0.8634151027989497,0.0
2019-07-02,-0.0,-0.26257126385241175,1.0,-0.0,-1.0775094484658254,-0.8627890589968612,0.0
2019-07-03,-0.0,-0.26284964475452854,1.0,-0.0,-1.0763937784036357,-0.8611662292773474,0.0
2019-07-05,-0.0,-0.2606915523142373,1.0,-0.0,-1.0752327031954707,-0.8627450980392157,0.0
2019-07-08,-0.0,-0.2607471852610031,1.0,-0.0,-1.0752622824974414,-0.862589559877175,0.0
2019-07-09,-0.0,-0.2531665813715456,1.0,-0.0,-1.0774053224155578,-0.868027123848516,0.0
2019-07-10,-0.0,-0.20376914016489986,1.0,-0.0,-1.1044153694330372,-0.8752108999458822,0.0
2019-07-11,-0.0,-0.20268161406414217,1.0,-0.0,-1.108156310710532,-0.8740087263925603,0.0
2019-07-12,-0.0,-0.16405585913782633,1.0,-0.0,-1.097085610200364,-0.7747115968427443,0.0
2019-07-15,-0.0,-0.22460890493381472,1.0,-0.0,-1.0604693140794224,-0.7233453670276775,0.0
2019-07-16,-0.0,-0.22590542654313558,1.0,-0.0,-1.0570930092648296,-0.7250631692937071,0.0
2019-07-17,-0.0,-0.23692706918922185,1.0,-0.0,-1.054464258773121,-0.7259889562777225,0.0
2019-07-18,-0.0,-0.23862851652805717,1.0,-0.0,-1.0408923049208876,-0.722821028612604,0.0
2019-07-19,-0.0,-0.24065343383081592,1.0,-0.0,-1.0408396144259933,-0.7214197771838684,0.0
2019-07-22,-0.0,-0.24428305623912128,1.0,-0.0,-1.0399135706140088,-0.7168537302682911,0.0
2019-07-23,-0.0,-0.24210557942493163,1.0,-0.0,-1.045608869392783,-0.7168224018267584,0.0
2019-07-24,-0.0,-0.23967813874992466,1.0,-0.0,-1.0487312398288229,-0.7252727382315713,0.0
2019-07-25,-0.0,-0.23498089708492526,1.0,-0.0,-1.0553834120513825,-0.7179687735026022,0.0
2019-07-26,-0.0,-0.2208917504061616,1.0,-0.0,-1.065798182802816,-0.7218845899271917,0.0
2019-07-29,-0.0,-0.18029203727877113,1.0,-0.0,-1.08111472025743,-0.7743237910203091,0.0
2019-07-30,-0.0,-0.18424489052203225,1.0,-0.0,-1.0785629688116856,-0.7739986030550577,0.0
2019-07-31,-0.0,-0.183951367781155,1.0,-0.0,-1.078936170212766,-0.7766565349544073,0.0
2019-08-01,-0.0,-0.20253432528881632,1.0,-0.0,-1.0587915078933043,-0.7629286880783887,0.0
2019-08-02,-0.0,-0.19364763369830784,1.0,-0.0,-1.047235544294634,-0.7754652670949839,0.0
2019-08-05,-0.0,-0.19051781300862017,1.0,-0.0,-1.0470191090481644,-0.7765386702031466,0.0
2019-08-06,-0.0,-0.19679796395489926,1.0,-0.0,-1.0083158237400491,-0.754283685004883,0.0
2019-08-07,-0.0,-0.210913278412614,1.0,-0.0,-0.9900197832698495,-0.7517937815572681,0.0
2019-08-08,-0.0,-0.21277349632385506,1.0,-0.0,-0.9911122922018484,-0.7488115274455959,0.0
2019-08-09,-0.0,-0.20096354396169325,1.0,-0.0,-0.973414412032549,-0.7632560735583561,0.0
2019-08-12,-0.0,-0.19710536359099318,1.0,-0.0,-0.9921909403164725,-0.746440419223204,0.0
2019-08-13,-0.0,-0.1827165562137118,1.0,-0.0,-0.9956014310011143,-0.7540613453756377,0.0
2019-08-14,-0.0,-0.19386234107847436,1.0,-0.0,-0.9816747040771592,-0.7471284524331434,0.0
2019-08-15,-0.0,-0.21559355266572475,1.0,-0.0,-0.9684553501917477,-0.6994031313975952,0.0
2019-08-16,-0.0,-0.22002308136180032,1.0,-0.0,-0.9605597230236583,-0.7045874206578188,0.0
2019-08-19,-0.0,-0.2162458519694128,1.0,-0.0,-0.9619102582599912,-0.707430385225797,0.0
2019-08-20,-0.0,-0.2208147401756154,1.0,-0.0,-0.9579098891607889,-0.7002447099467396,0.0
2019-08-21,-0.0,-0.22230528161927487,1.0,-0.0,-0.9549754176130646,-0.6978522756677495,0.0
2019-08-22,-0.0,-0.2233079465440437,1.0,-0.0,-0.9527230923983332,-0.6979451070556115,0.0
2019-08-23,-0.0,-0.21413386957770753,1.0,-0.0,-0.9491812697500717,-0.7094225797184717,0.0
2019-08-26,-0.0,-0.20060297505617336,1.0,-0.0,-0.9456753605051338,-0.6979436275206917,0.0
2019-08-27,-0.0,-0.19787022575606986,1.0,-0.0,-0.9388328837143263,-0.7030242794263808,0.0
2019-08-28,-0.0,-0.18373059631860209,1.0,-0.0,-0.9430542596205502,-0.7006814261882546,0.0
2019-08-29,-0.0,-0.18696707888644193,1.0,-0.0,-0.9415551414534983,-0.6948726636173697,0.0
2019-08-30,-0.0,-0.18549342662077528,1.0,-0.0,-0.9423066072335383,-0.6934209783896632,0.0
2019-09-03,-0.0,-0.19998309287646532,1.0,-0.0,-0.9388525698827773,-0.6790182596934176,0.0
2019-09-04,-0.0,-0.20248808146915284,1.0,-0.0,-0.9409574318034359,-0.677508533385991,0.0
2019-09-05,-0.0,-0.20583098591549295,1.0,-0.0,-0.9411830985915492,-0.6698591549295775,0.0
2019-09-06,-0.0,-0.20414525233802344,1.0,-0.0,-0.9522565787626028,-0.6520347122756761,0.0
2019-09-09,-0.0,-0.2194534662336208,1.0,-0.0,-0.9435827080300145,-0.6368574308433196,0.0
2019-09-10,-0.0,-0.223964728206273,1.0,-0.0,-0.929149458644938,-0.637375823194553,0.0
2019-09-11,-0.0,-0.22267477542822073,1.0,-0.0,-0.9394353623835295,-0.6276293031300564,0.0
2019-09-12,-0.0,-0.24145054576924152,1.0,-0.0,-0.9290918734820357,-0.6211161050780268,0.0
2019-09-13,-0.0,-0.24325380214873726,1.0,-0.0,-0.9300404632342683,-0.6173015208594949,0.0
2019-09-16,-0.0,-0.2475206034362341,1.0,-0.0,-0.9268612934767426,-0.619304372119011,0.0
2019-09-17,-0.0,-0.2284876413908672,1.0,-0.0,-0.9357631615696133,-0.62865521575199,0.0
