Date,IWF,IWM,MTUM,SJW,SPY,VLUE,VXX
2018-11-21,-0.09124733591012535,-0.9880793266625726,-0.0,1.0,-0.9058628038868619,-0.6271357873062889,0.0
2018-11-23,-0.09353557240881186,-0.9708920187793428,-0.0,1.0,-0.9159624413145542,-0.6310220296135789,0.0
2018-11-26,-0.09313070786557412,-0.9721329819875104,-0.0,1.0,-0.9147023788037397,-0.629751290473956,0.0
2018-11-27,-0.08547131221070006,-0.9714736804334565,-0.0,1.0,-0.9085004844092003,-0.6227708206250673,0.0
2018-11-28,-0.08115133213562171,-1.1089790145636633,-0.0,1.0,-0.9573793050724361,-0.6749741982340124,0.0
2018-11-29,-0.010040631348648224,-1.136974527269886,-0.0,1.0,-1.0148851383028596,-0.7449601500234411,0.0
2018-11-30,-0.009074626865671643,-1.158766169154229,-0.0,1.0,-1.03526368159204,-0.776995024875622,0.0
2018-12-03,-0.015128349561438801,-1.1698318178160456,-0.0,1.0,-1.0487647863522973,-0.7897722700571336,0.0
2018-12-04,-0.001365297353732482,-1.1790547323615628,-0.0,1.0,-1.0459783961771674,-0.7891820262618962,0.0
2018-12-06,-0.0,-1.089593464306555,-0.0,1.0,-1.0532970239253063,-0.7474032289437853,0.0
2018-12-07,-0.0,-1.0898867660220242,-0.0,1.0,-1.0533872913342932,-0.7478890229191798,0.0
2018-12-10,-0.0,-1.084298979356918,-0.0,1.0,-1.0381781904688818,-0.7144885273578389,0.0
2018-12-11,-0.0,-1.0847483672685363,-0.0,1.0,-1.0484825201690358,-0.7084902036112178,0.0
2018-12-12,-0.0,-1.0847516231895193,-0.0,1.0,-1.0489069883591378,-0.7082100733796919,0.0
2018-12-13,-0.0,-1.0916242480333178,-0.0,1.0,-1.0505552984729292,-0.7140598488354157,0.0
2018-12-14,-0.0,-1.0733750192990583,-0.0,1.0,-1.068318666049097,-0.7181179558437548,0.0
2018-12-17,-0.0,-1.0670045693660486,-0.0,1.0,-1.0431977882732404,-0.729639442460546,0.0
2018-12-18,-0.0,-1.051129879023054,-0.0,1.0,-1.0307007532526822,-0.7224758426538842,0.0
2018-12-19,-0.0,-1.0511718155531882,-0.0,1.0,-1.030779181250951,-0.7226069091462486,0.0
2018-12-20,-0.0,-1.0323738289513447,-0.0,1.0,-1.0318827440314295,-0.7133197340586279,0.0
2018-12-21,-0.0,-1.0387775097980103,-0.0,1.0,-1.042847452517335,-0.6868405185408503,0.0
2018-12-24,-0.0,-1.0103369780199276,-0.0,1.0,-1.0263462327872523,-0.6950404896070456,0.0
2018-12-26,-0.0,-1.011061539028797,-0.0,1.0,-1.0001843589838133,-0.6759337782530143,0.0
2018-12-27,-0.0,-0.9493804191385544,-0.0,1.0,-0.8936707972057428,-0.6673219363218309,0.0
2018-12-28,-0.0,-0.9516779464880599,-0.0,1.0,-0.8912578461970053,-0.6637444331451415,0.0
2018-12-31,-0.0,-0.9542855138055644,-0.0,1.0,-0.8907834263060029,-0.6633336841735957,0.0
2019-01-02,-0.0,-0.9534459791067798,-0.0,1.0,-0.8892939774241043,-0.6628339059103975,0.0
2019-01-03,-0.0,-0.9550147492625369,-0.0,1.0,-0.9101699676920916,-0.6465444584913611,0.0
2019-01-04,-0.0,-0.9623379799461971,-0.0,1.0,-0.8795024979911261,-0.651888341543514,0.0
2019-01-07,-0.0,-0.9262960436562073,-0.0,1.0,-0.8616984993178717,-0.6226466575716234,0.0
2019-01-08,-0.0,-0.907006846748646,-0.0,1.0,-0.8783595053990529,-0.6209762577920087,0.0
2019-01-09,-0.0,-0.89862315145334,-0.0,1.0,-0.876763556008839,-0.6242053374128845,0.0
2019-01-10,-0.0,-0.8951445754476572,-0.0,1.0,-0.8799904862220107,-0.6226427916142843,0.0
2019-01-11,-0.0,-0.8653683319220999,-0.0,1.0,-0.8814563928873834,-0.6401693480101609,0.0
2019-01-14,-0.0,-0.8658966194702258,-0.0,1.0,-0.8821895535532823,-0.6392520831921957,0.0
2019-01-15,-0.0,-0.8572446314075383,-0.0,1.0,-0.8800420666960681,-0.6551887912609832,0.0
2019-01-16,-0.0,-0.8582117344347766,-0.0,1.0,-0.8615634627755018,-0.6658089853404204,0.0
2019-01-17,-0.0,-0.8593179049939098,-0.0,1.0,-0.8603329273244011,-0.663756935985925,0.0
2019-01-18,-0.0,-0.8521297275176484,-0.0,1.0,-0.8638611328990894,-0.6942672987074993,0.0
2019-01-22,-0.0,-0.899446783340872,-0.0,1.0,-0.9776625726314325,-0.6022407014369715,0.0
2019-01-23,-0.0,-0.8541041913662041,-0.0,1.0,-0.9933747123230352,-0.6395146105028245,0.0
2019-01-24,-0.0,-0.8579193352951359,-0.0,1.0,-0.9665916565691536,-0.6375281287865675,0.0
2019-01-25,-0.0,-0.8232535001066023,-0.0,1.0,-1.1069220382346672,-0.6232321796602942,0.0
2019-01-28,-0.0,-0.8009130465796419,-0.0,1.0,-1.1426991939510664,-0.6229759611955203,0.0
2019-01-29,-0.0,-0.7905644843755593,-0.0,1.0,-1.1474746751619715,-0.6414432473064394,0.0
2019-01-30,-0.0,-0.789739367034226,-0.0,1.0,-1.1464270370900758,-0.6439567521122727,0.0
2019-01-31,-0.0,-0.8125757899992867,-0.0,1.0,-1.082530850987945,-0.6715172266210143,0.0
2019-02-01,-0.0,-0.8126404394193386,-0.0,1.0,-1.0829974676320577,-0.6711131718800156,0.0
2019-02-04,-0.0,-0.8077197234300377,-0.0,1.0,-1.0922731484781525,-0.6640886734621142,0.0
2019-02-05,-0.0,-0.7876447876447876,-0.0,1.0,-1.0825333852856789,-0.6720272041372959,0.0
2019-02-06,-0.0,-0.785175211706764,-0.0,1.0,-1.080501718456578,-0.6775325089466039,0.0
2019-02-07,-0.0,-0.7897522251623766,-0.0,1.0,-1.0286264132788066,-0.6181999381422041,0.0
2019-02-08,-0.0,-0.7961477280586485,-0.0,1.0,-1.0616916799225398,-0.6002143993360537,0.0
2019-02-11,-0.0,-0.7794107452339689,-0.0,1.0,-1.0696707105719239,-0.6171230502599654,0.0
2019-02-12,-0.0,-0.7692865779927449,-0.0,1.0,-1.0660563136983936,-0.6194852306097772,0.0
2019-02-13,-0.0,-0.7730406010891293,-0.0,1.0,-1.0619011511684013,-0.611670228165713,0.0
2019-02-14,-0.0,-0.7365056327320477,-0.0,1.0,-1.0943050660031792,-0.6248531342870965,0.0
2019-02-15,-0.0,-0.7879982178964323,-0.0,1.0,-1.0517495459063024,-0.5873744816477603,0.0
2019-02-19,-0.0,-0.7810786732456141,-0.0,1.0,-1.0586965460526316,-0.5867941337719299,0.0
2019-02-20,-0.0,-0.7996989497451336,-0.0,1.0,-1.0445075433614996,-0.5768533406315213,0.0
2019-02-21,-0.0,-0.7792500512260091,-0.0,1.0,-1.0475035858206405,-0.5883136397787037,0.0
2019-02-22,-0.0,-0.7751604533661068,-0.0,1.0,-1.0558855660248532,-0.5828553871364195,0.0
2019-02-25,-0.0,-0.7724244505494505,-0.0,1.0,-1.0697458791208792,-0.5918956043956044,0.0
2019-02-26,-0.0,-0.7703286900432307,-0.0,1.0,-1.0726686337747888,-0.5880052151238592,0.0
2019-02-27,-0.0,-0.776655327629454,-0.0,1.0,-1.072982166786929,-0.5864343882074012,0.0
2019-02-28,-0.0,-0.777571507150715,-0.0,1.0,-1.072882288228823,-0.5873899889988998,0.0
2019-03-01,-0.0,-0.7591429250568781,-0.0,1.0,-1.0713097218920846,-0.5652483955312575,0.0
2019-03-04,-0.0,-0.7389165880609083,-0.0,1.0,-1.076101603557472,-0.5538000269505458,0.0
2019-03-05,-0.0,-0.7114681514775433,-0.0,1.0,-1.0945896085600242,-0.5481501358467783,0.0
2019-03-06,-0.0,-0.7041246072598435,-0.0,1.0,-1.0937896918243197,-0.5445551173206765,0.0
2019-03-07,-0.0,-0.7078872769718192,-0.0,1.0,-1.0917125229281306,-0.535367683841921,0.0
2019-03-08,-0.0,-0.6968632879765,-0.0,1.0,-1.1454907654387683,-0.5340513894047338,0.0
2019-03-11,-0.0,-0.6966042634599618,-0.0,1.0,-1.1509975403115607,-0.5686321399289423,0.0
2019-03-12,-0.0,-0.6639855775897934,-0.0,1.0,-1.1798987657745112,-0.6230411870753018,0.0
2019-03-13,-0.0,-0.6789929464348069,-0.0,1.0,-1.1868147216984426,-0.6260562888469865,0.0
2019-03-14,-0.0,-0.6820720469142697,-0.0,1.0,-1.1842711533091315,-0.6243018709857582,0.0
2019-03-15,-0.0,-0.6690375249640867,-0.0,1.0,-1.191513962369924,-0.6432150240005606,0.0
2019-03-18,-0.0,-0.684806531771388,-0.0,1.0,-1.2028753993610224,-0.6622293219737309,0.0
2019-03-19,-0.0,-0.6877719911535993,-0.0,1.0,-1.2023970892487694,-0.676928015980595,0.0
2019-03-20,-0.0,-0.691044402304197,-0.0,1.0,-1.2035851014347563,-0.6833160399298722,0.0
2019-03-21,-0.0,-0.6920901932712956,-0.0,1.0,-1.2369005010737295,-0.6501073729420186,0.0
2019-03-22,-0.0,-0.6857648290552005,-0.0,1.0,-1.2752084912812736,-0.6492653164374165,0.0
2019-03-25,-0.0,-0.5866500533997864,-0.0,1.0,-1.323495906016376,-0.6498398006407975,0.0
2019-03-26,-0.0,-0.5988234450104025,-0.0,1.0,-1.3236243632972238,-0.6646100868068011,0.0
2019-03-27,-0.0,-0.5730429496119873,-0.0,1.0,-1.337803526088045,-0.6653077280692344,0.0
2019-03-28,-0.0,-0.5602218982255254,-0.0,1.0,-1.3138935315244833,-0.6819814373599801,0.0
2019-03-29,-0.0,-0.5475538160469667,-0.0,1.0,-1.3148550080056927,-0.695676925813912,0.0
2019-04-01,-0.0,-0.5614285205118152,-0.0,1.0,-1.3202765798196527,-0.6824678333392737,0.0
2019-04-02,-0.0,-0.5827533283363673,-0.0,1.0,-1.3542492058393119,-0.6322589856158761,0.0
2019-04-03,-0.0,-0.5836514789310308,-0.0,1.0,-1.3540871302672424,-0.630249402362008,0.0
2019-04-04,-0.0,-0.5797204791785511,-0.0,1.0,-1.343375641756988,-0.6422204791785511,0.0
2019-04-05,-0.0,-0.5696075981004749,-0.0,1.0,-1.347913021744564,-0.6530153175991716,0.0
2019-04-08,-0.0,-0.5734575170395747,-0.0,1.0,-1.3471791028797775,-0.6478606858651822,0.0
2019-04-09,-0.0,-0.557006403606053,-0.0,1.0,-1.39183629664079,-0.6285908489249812,0.0
2019-04-10,-0.0,-0.5382800772035171,-0.0,1.0,-1.4088212166702412,-0.627135606548002,0.0
2019-04-11,-0.0,-0.5315268198607526,-0.0,1.0,-1.1774262086098126,-0.559768574510509,0.0
2019-04-12,-0.0,-0.5238187451587917,-0.0,1.0,-1.1617931835786213,-0.5418603150012911,0.0
2019-04-15,-0.0,-0.5270064970747002,-0.0,1.0,-1.1551863464460033,-0.5501826292142096,0.0
2019-04-16,-0.0,-0.5222189950624455,-0.0,1.0,-1.152257398263788,-0.5526511117565431,0.0
2019-04-17,-0.0,-0.5087447063007144,-0.0,1.0,-1.1800989234797787,-0.5439174991109819,0.0
2019-04-18,-0.0,-0.5067399385808954,-0.0,1.0,-1.1765314368837885,-0.5493454016486181,0.0
2019-04-22,-0.0,-0.4997558196321016,-0.0,1.0,-1.1910792772261112,-0.5649031417874003,0.0
2019-04-23,-0.0,-0.5151919323357189,-0.0,1.0,-1.183636955107352,-0.5542615484710475,0.0
2019-04-24,-0.0,-0.5107246000584094,-0.0,1.0,-1.1758769510335205,-0.5583606450984846,0.0
2019-04-25,-0.0,-0.5092267706302793,-0.0,1.0,-1.186582196231319,-0.5530864197530864,0.0
2019-04-26,-0.0,-0.5023616404443142,-0.0,1.0,-1.1888009381413076,-0.5662725170200984,0.0
2019-04-29,-0.0,-0.48966706805089993,-0.0,1.0,-1.1858951410811338,-0.5788720018225014,0.0
2019-04-30,-0.0,-0.4945044224765869,-0.0,1.0,-1.1849310613943809,-0.5723855359001041,0.0
2019-05-01,-0.0,-0.4824059855588591,-0.0,1.0,-1.191230764204267,-0.593589701702225,0.0
2019-05-02,-0.0,-0.49063071297989036,-0.0,1.0,-1.1720096630974146,-0.6019195612431444,0.0
2019-05-03,-0.0,-0.4817878629348679,-0.0,1.0,-1.1812385561077687,-0.606624378760136,0.0
2019-05-06,-0.0,-0.4564122559053839,-0.0,1.0,-1.1663904864021835,-0.6263768398479385,0.0
2019-05-07,-0.0,-0.4559760697099753,-0.0,1.0,-1.1668617505527377,-0.628560280920796,0.0
2019-05-08,-0.0,-0.4615359803889946,-0.0,1.0,-1.1322775215301746,-0.6316808050833791,0.0
2019-05-09,-0.0,-0.46158560185782477,-0.0,1.0,-1.1313701457876404,-0.632434524577474,0.0
2019-05-10,-0.0,-0.4577496465749904,-0.0,1.0,-1.135361778691685,-0.6198432078139057,0.0
2019-05-13,-0.0,-0.45378124194795155,-0.0,1.0,-1.1440350425148158,-0.6230030919866014,0.0
2019-05-14,-0.0,-0.38103172060237106,-0.0,1.0,-1.1881127843639858,-0.6349247036206345,0.0
2019-05-15,-0.0,-0.3806190598510147,-0.0,1.0,-1.209414333418957,-0.6208900590804007,0.0
2019-05-16,-0.0,-0.3824992777581614,-0.0,1.0,-1.2014894231695183,-0.6259429268449267,0.0
2019-05-17,-0.0,-0.3667723647544922,-0.0,1.0,-1.1928829954197495,-0.6433169981743058,0.0
2019-05-20,-0.0,-0.3551258244221041,-0.0,1.0,-1.199846321316514,-0.6466670935518986,0.0
2019-05-21,-0.0,-0.3555911054231323,-0.0,1.0,-1.197152455607103,-0.6467125259958407,0.0
2019-05-22,-0.0,-0.34742024167252733,-0.0,1.0,-1.2044945975321273,-0.6448117128060866,0.0
2019-05-23,-0.0,-0.3658644711842938,-0.0,1.0,-1.20538315389487,-0.5952818239392019,0.0
2019-05-24,-0.0,-0.3437578894218632,-0.0,1.0,-1.2122254481191619,-0.599785407725322,0.0
2019-05-28,-0.0,-0.3377619288058571,-0.0,1.0,-1.2161701590507448,-0.601836657409745,0.0
2019-05-29,-0.0,-0.3385274026505493,-0.0,1.0,-1.2160103251802186,-0.5933830704819467,0.0
2019-05-30,-0.0,-0.338049424636861,-0.0,1.0,-1.213513173615041,-0.5924982707665221,0.0
2019-05-31,-0.0,-0.3371782380488418,-0.0,1.0,-1.2049533268378538,-0.6008423170003457,0.0
2019-06-03,-0.0,-0.3523051368038361,-0.0,1.0,-1.2318300059548062,-0.5499733600777258,0.0
2019-06-04,-0.0,-0.3529042780077782,-0.0,1.0,-1.2225567682850331,-0.5609082925605319,0.0
2019-06-05,-0.0,-0.33608534322820033,-0.0,1.0,-1.2577303648732219,-0.498330241187384,0.0
2019-06-06,-0.0,-0.33812571499242494,-0.0,1.0,-1.2552020529944656,-0.49853136691092353,0.0
2019-06-07,-0.0,-0.3523064556022755,-0.0,1.0,-1.2420232500618353,-0.497464753895622,0.0
2019-06-10,-0.0,-0.35558991804546153,-0.0,1.0,-1.22746250193289,-0.509540745322406,0.0
2019-06-11,-0.0,-0.35761527713088026,-0.0,1.0,-1.2429436422915696,-0.5045489830771619,0.0
2019-06-12,-0.0,-0.36197633613862923,-0.0,1.0,-1.2423527219651564,-0.5011335051706469,0.0
2019-06-13,-0.0,-0.38416212003117695,-0.0,1.0,-1.2491348402182387,-0.4843959469992206,0.0
2019-06-14,-0.0,-0.37479327238119015,-0.0,1.0,-1.2736917652198334,-0.47190064592629577,0.0
2019-06-17,-0.0,-0.37002495321272616,-0.0,1.0,-1.2828758577666874,-0.4662507797878977,0.0
2019-06-18,-0.0,-0.34931678575905734,-0.0,1.0,-1.2982324182023317,-0.486461075592328,0.0
2019-06-19,-0.0,-0.35083606813564616,-0.0,1.0,-1.3061415846225972,-0.46847944991404905,0.0
2019-06-20,-0.0,-0.3540532081377152,-0.0,1.0,-1.305602503912363,-0.47023474178403757,0.0
2019-06-21,-0.0,-0.36007760428075225,-0.0,1.0,-1.2963669931470412,-0.4727602716149826,0.0
2019-06-24,-0.0,-0.33882801036495896,-0.0,1.0,-1.2778558271674316,-0.5052605288626644,0.0
2019-06-25,-0.0,-0.32925306020484635,-0.0,1.0,-1.28525480889333,-0.5081501373969523,0.0
2019-06-26,-0.0,-0.3238142848215959,-0.0,1.0,-1.2545460226207585,-0.5460538649003311,0.0
2019-06-27,-0.0,-0.331795499482158,-0.0,1.0,-1.2809842136647522,-0.5256567178231805,0.0
2019-06-28,-0.0,-0.3232066716829696,-0.0,1.0,-1.2865249561073488,-0.5254577376473538,0.0
2019-07-01,-0.0,-0.32072636192861614,-0.0,1.0,-1.2932999373825922,-0.516844082654978,0.0
2019-07-02,-0.0,-0.32418149410550673,-0.0,1.0,-1.2889708871446888,-0.5138997467087777,0.0
2019-07-03,-0.0,-0.31107619795758057,-0.0,1.0,-1.3153809897879027,-0.5157580518460331,0.0
2019-07-05,-0.0,-0.29394396280939816,-0.0,1.0,-1.3261402186204299,-0.521045357456967,0.0
2019-07-08,-0.0,-0.29510616911672327,-0.0,1.0,-1.3247267244628724,-0.5212652343259203,0.0
2019-07-09,-0.0,-0.29139592554226695,-0.0,1.0,-1.3257368867124963,-0.5218947170166682,0.0
2019-07-10,-0.0,-0.27231890431614,-0.0,1.0,-1.3400452346547718,-0.5289313312810203,0.0
2019-07-11,-0.0,-0.261650862739002,-0.0,1.0,-1.346774444271724,-0.500544069640914,0.0
2019-07-12,-0.0,-0.2684784974657172,-0.0,1.0,-1.348984732112317,-0.49208619671009673,0.0
2019-07-15,-0.0,-0.2673790147232404,-0.0,1.0,-1.3570851711499037,-0.4817046654656147,0.0
2019-07-16,-0.0,-0.27348649487736726,-0.0,1.0,-1.364886681154921,-0.4662216702887302,0.0
2019-07-17,-0.0,-0.2700777402669805,-0.0,1.0,-1.3593087000960138,-0.4678353516895345,0.0
2019-07-18,-0.0,-0.27321743980663754,-0.008428620123330545,1.0,-1.3588670942951877,-0.45824424405813274,0.0
2019-07-19,-0.0,-0.27286840961311554,-0.01285474756256598,1.0,-1.3559895671613984,-0.4632987642054276,0.0
2019-07-22,-0.0,-0.25812963940739825,-0.006211758859521074,1.0,-1.3623008354815667,-0.47926825480634844,0.0
2019-07-23,-0.0,-0.2725984785487696,-0.007545658936216083,1.0,-1.3388154855400536,-0.4608703686593366,0.0
2019-07-24,-0.0,-0.27365217925862173,-0.01364726132661216,1.0,-1.3334972644003196,-0.45291080100817604,0.0
2019-07-25,-0.0,-0.25680778558929174,-0.022503300279372484,1.0,-1.3471586897123382,-0.4435268473889417,0.0
2019-07-26,-0.0,-0.24805154955507822,-0.023565510892911937,1.0,-1.3527155569193003,-0.4440932801472844,0.0
2019-07-29,-0.0,-0.23234029484029484,-0.02592137592137592,1.0,-1.3499692874692875,-0.46302211302211305,0.0
2019-07-30,-0.0,-0.2307479819526718,-0.03118381879009239,1.0,-1.3385101746416623,-0.4688315275774224,0.0
2019-07-31,-0.0,-0.22280371633541105,-0.0295189932964836,1.0,-1.2706985769728332,-0.417117487945431,0.0
2019-08-01,-0.0,-0.23538384816216373,-0.019977118718648244,1.0,-1.271524538707501,-0.40661210361113553,0.0
2019-08-02,-0.0,-0.2251135531135531,-0.03425641025641026,1.0,-1.2741978021978022,-0.3968351648351649,0.0
2019-08-05,-0.0,-0.2290353653502133,-0.0,1.0,-1.154231457272602,-0.3687353791110499,0.0
2019-08-06,-0.0,-0.2304987383905084,-0.014172974714124658,1.0,-1.0691469372416385,-0.3704568636924894,0.0
2019-08-07,-0.0,-0.2429864011136096,-0.0008030838419530998,1.0,-1.0584109647713889,-0.3747456901167149,0.0
2019-08-08,-0.0,-0.25479809407192483,-0.016663561104160566,1.0,-1.0392099448984482,-0.351239119439934,0.0
2019-08-09,-0.0,-0.24360894353800477,-0.020519692073250835,1.0,-1.0137410998134573,-0.3494916055805155,0.0
2019-08-12,-0.0,-0.2411589039660502,-0.03520720909519568,1.0,-1.0116047571645623,-0.33161313983339447,0.0
2019-08-13,-0.0,-0.22320029255041268,-0.033016403719569536,1.0,-1.0169783721659178,-0.3388621878591579,0.0
2019-08-14,-0.0,-0.23127839065541858,-0.03161583387410773,1.0,-1.0057105775470474,-0.32713822193380926,0.0
2019-08-15,-0.0,-0.2546015397950339,-0.04509763932085862,1.0,-0.9731300667924336,-0.2765002804262479,0.0
2019-08-16,-0.0,-0.242106340514815,-0.05322143186121488,1.0,-0.9887672074100609,-0.2746021186223837,0.0
2019-08-19,-0.0,-0.2346598006475132,-0.05542101103831544,1.0,-0.9908736329568919,-0.2683355851836745,0.0
2019-08-20,-0.0,-0.23950359840297025,-0.06093126160262441,1.0,-0.9865981740965847,-0.25603336469750526,0.0
2019-08-21,-0.0,-0.24025661181124325,-0.08689809062555469,1.0,-0.9671881735426122,-0.2413469584400436,0.0
2019-08-22,-0.0,-0.24383450650731756,-0.07925254469033272,1.0,-0.966526560996607,-0.24244188990732768,0.0
2019-08-23,-0.0,-0.24692169603802686,-0.07800055624383707,1.0,-0.9654370306692626,-0.23804707845566483,0.0
2019-08-26,-0.0,-0.23840347895631311,-0.0788263520943717,1.0,-0.9568379486154155,-0.2251824452664201,0.0
2019-08-27,-0.0,-0.23889915588631935,-0.07726886768892663,1.0,-0.9560211777633485,-0.2251885520203786,0.0
2019-08-28,-0.0,-0.2321664712193418,-0.08163876344220165,1.0,-0.9581825893859627,-0.2230844082936201,0.0
2019-08-29,-0.0,-0.22993638518148934,-0.08274915803916677,1.0,-0.9591617812149184,-0.22282649370088561,0.0
2019-08-30,-0.0,-0.2238197104621661,-0.08419979105517138,1.0,-0.9627879209989554,-0.2166310133824188,0.0
2019-09-03,-0.0,-0.22240235446700254,-0.09033770638998354,1.0,-0.952037711378261,-0.2293859430338704,0.0
2019-09-04,-0.0,-0.19638126655670515,-0.10246413755185685,1.0,-0.9543409806567701,-0.24593892137751786,0.0
2019-09-05,-0.0,-0.19925428784489185,-0.08769574944071588,1.0,-0.9647029579915486,-0.23405418841660453,0.0
2019-09-06,-0.0,-0.1896641726117975,-0.1029108354669517,1.0,-0.9865271321683363,-0.2066668323845982,0.0
2019-09-09,-0.0,-0.20141773411267253,-0.1040915309041164,1.0,-0.986295236910832,-0.1954483273224723,0.0
2019-09-10,-0.0,-0.1804767025986044,-0.16484505915013878,1.0,-1.0132056123852637,-0.14253557762048868,0.0
2019-09-11,-0.0,-0.18245526216994118,-0.15487423351270177,1.0,-1.0122387686146916,-0.1532724314854211,0.0
2019-09-12,-0.0,-0.18833429337073307,-0.15309674672543766,1.0,-1.0110946930802176,-0.1518946129379649,0.0
2019-09-13,-0.0,-0.189123458028282,-0.16021462240497444,1.0,-1.0133637548891785,-0.14456925082739946,0.0
2019-09-16,-0.0,-0.1858130883124017,-0.15402861351776487,1.0,-1.0145564405383136,-0.14241841651893836,0.0
2019-09-17,-0.0,-0.1502593257530421,-0.16083183722321964,1.0,-1.021344504288849,-0.16108118890883702,0.0
