Date,IDNA,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-03-27,1.0,-0.22420866347584767,-0.3521095603909424,-0.15611551301130194,-0.20793950850661627,-0.07062703615814664,0.0
2020-03-30,1.0,-0.2171839621696355,-0.35029154226861964,-0.16642955897970224,-0.2071452902398461,-0.06267657843589076,0.0
2020-03-31,1.0,-0.21466722678989378,-0.35243753625797675,-0.16543639600712157,-0.20476504831062836,-0.06313388945568024,0.0
2020-04-01,1.0,-0.2155713771449142,-0.35458581656733734,-0.16187352505899763,-0.20539178432862684,-0.062497500099995995,0.0
2020-04-02,1.0,-0.2160186904690589,-0.3551388805687015,-0.1606262105872721,-0.20517582220092254,-0.05990534954771461,0.0
2020-04-03,1.0,-0.21724006956799874,-0.35377726245926877,-0.16030625912080443,-0.20930372028866723,-0.05843312076444836,0.0
2020-04-06,1.0,-0.2190259299212913,-0.3448399856166846,-0.15949498581645288,-0.21329258060649647,-0.06102920612089976,0.0
2020-04-07,1.0,-0.21248219091340825,-0.3372051606775368,-0.15553268956783284,-0.21366946335285736,-0.05987810669621655,0.0
2020-04-08,1.0,-0.2172749439961937,-0.3375096643736495,-0.1646809269868961,-0.21533215708819853,-0.04763792795828955,0.0
2020-04-09,1.0,-0.2198449735031243,-0.3296883651032192,-0.1685319939887685,-0.2147828838092225,-0.04455034406390889,0.0
2020-04-13,1.0,-0.22087781731909845,-0.3267101621194148,-0.16935547647291418,-0.21490707789640173,-0.04521550019770661,0.0
2020-04-14,1.0,-0.22277580071174377,-0.3218663503361012,-0.1736457097667062,-0.21445235270858046,-0.04434559114274416,0.0
2020-04-15,1.0,-0.2290159548112179,-0.3198097314438608,-0.17821821425032205,-0.21565751659894955,-0.03928252898622535,0.0
2020-04-16,1.0,-0.23278097840074444,-0.3163469343311358,-0.18063392132406805,-0.21585397240205106,-0.03415097701490765,0.0
2020-04-17,1.0,-0.2406201611942669,-0.30877039742724427,-0.19138841465835552,-0.21693730892920954,-0.027454639298050584,0.0
2020-04-20,1.0,-0.23244170506452833,-0.323499491353001,-0.18428978916083216,-0.22194961402668897,-0.03249356711148345,0.0
2020-04-21,1.0,-0.23845784866290923,-0.33495223248191225,-0.19408802014630053,-0.21713235000199863,-0.014030459287684375,0.0
2020-04-22,1.0,-0.23758957264616057,-0.33775125252001037,-0.1924190103594882,-0.2169703986107507,-0.011297630691231362,0.0
2020-04-23,1.0,-0.238385209735061,-0.33737297103040703,-0.19284445065585878,-0.21724199892187593,-0.010701379599496874,0.0
2020-04-24,1.0,-0.24031642661659244,-0.33334665095187677,-0.194949959048323,-0.2189016959987215,-0.010108072474480114,0.0
2020-04-27,1.0,-0.2424824824824825,-0.33585585585585587,-0.1953953953953954,-0.2194994994994995,-0.008768768768768769,0.0
2020-04-28,1.0,-0.24888462077106216,-0.3243102654902667,-0.1977072204549547,-0.22381609747314085,-0.005962027089210332,0.0
2020-04-29,1.0,-0.2606097071801043,-0.31227436823104693,-0.20533493782591256,-0.2273967107902126,-0.0,0.0
2020-04-30,1.0,-0.26046064875032515,-0.2921377543873692,-0.21223460668761132,-0.23626758449562762,-0.0,0.0
2020-05-01,1.0,-0.25639126343816937,-0.29833236571840405,-0.2123481011391163,-0.23489019238854078,-0.0,0.0
2020-05-04,1.0,-0.25613046345704177,-0.29530147690708874,-0.2126426444431121,-0.23444650958290866,-0.0,0.0
2020-05-05,1.0,-0.2589332263886104,-0.2945057148586325,-0.22299979947864448,-0.22877481451774614,-0.0,0.0
2020-05-06,1.0,-0.2593773819553095,-0.2941990612588759,-0.22391382837886628,-0.2283668311469491,-0.0,0.0
2020-05-07,1.0,-0.26193628631038357,-0.2932314235275237,-0.22528486599261757,-0.22566602471513403,-0.0,0.0
2020-05-08,1.0,-0.262324685487269,-0.2934850217700997,-0.22472361002427818,-0.22592748650655112,-0.0,0.0
2020-05-11,1.0,-0.26170456141759146,-0.29555898938411834,-0.22395697457406036,-0.22556240091509303,-0.0,0.0
2020-05-12,1.0,-0.2694753416638069,-0.28612955972303533,-0.244261864868684,-0.21882633183277148,-0.0,0.0
2020-05-13,1.0,-0.269474363629029,-0.2850659566743314,-0.24438258905159546,-0.21812094073984428,-0.0,0.0
2020-05-14,1.0,-0.26961604353522123,-0.2834828176962612,-0.24538949914340422,-0.21701098458127582,-0.0,0.0
2020-05-15,1.0,-0.26874244256348245,-0.28675937122128176,-0.24677549375251917,-0.21301894397420396,-0.0,0.0
2020-05-18,1.0,-0.2680815865394315,-0.2902535961425949,-0.24972259769604777,-0.20941352109266245,-0.0,0.0
2020-05-19,1.0,-0.2659516341191946,-0.3070120408782759,-0.23672973793382576,-0.21396337144591726,-0.0,0.0
2020-05-20,1.0,-0.2640870076902786,-0.3138404723738409,-0.2335288030355295,-0.2176409715317655,-0.0,0.0
2020-05-21,1.0,-0.2644473764335736,-0.31570080178625803,-0.23209174870597787,-0.2175987009032782,-0.0,0.0
2020-05-22,1.0,-0.2650810415566478,-0.31340130803915994,-0.23365966608441321,-0.21897469228581876,-0.0,0.0
2020-05-26,1.0,-0.2653471784763569,-0.3140151592123712,-0.2345410578935604,-0.2181422852614253,-0.0,0.0
2020-05-27,1.0,-0.279822788428166,-0.28849962230252546,-0.2649598824033809,-0.20834609338314855,-0.0,0.0
2020-05-28,1.0,-0.28840183021488686,-0.27563526431898033,-0.2708758885529864,-0.20775798676362447,-0.0,0.0
2020-05-29,1.0,-0.2890028187425957,-0.2742963356346256,-0.2712937620000817,-0.2079741819518771,-0.0,0.0
2020-06-01,1.0,-0.2746531343764474,-0.26156386556314065,-0.27531766648543066,-0.2021788598239997,-0.0,0.0
2020-06-02,1.0,-0.2740997202037078,-0.2613780470621389,-0.27585096318363894,-0.201594234988627,-0.0,0.0
2020-06-03,1.0,-0.27364586059056784,-0.2611863690344397,-0.2778929570660816,-0.20009661641271312,-0.0,0.0
2020-06-04,1.0,-0.27547299067115316,-0.2505087546090145,-0.29215611210735226,-0.19675202998126173,-0.0,0.0
2020-06-05,1.0,-0.27787971046635884,-0.24951105913664132,-0.29407020585922533,-0.19479000746012864,-0.0,0.0
2020-06-08,1.0,-0.27500503119339903,-0.23497685651036426,-0.3099416381565708,-0.19257395854296638,-0.0,0.0
2020-06-09,1.0,-0.27610722845461316,-0.23516142675877627,-0.30954059334152384,-0.1932488771625949,-0.0,0.0
2020-06-10,1.0,-0.27800036239908194,-0.2339487406631903,-0.3090056171857698,-0.19237351265376793,-0.0,0.0
2020-06-11,1.0,-0.2818891931067805,-0.2220566918988565,-0.316757932034144,-0.19250281848928974,-0.0,0.0
2020-06-12,1.0,-0.28382229000280934,-0.2117630533370791,-0.31775494642212143,-0.1933017618493398,-0.0,0.0
2020-06-15,1.0,-0.28450992593187335,-0.21228848431321384,-0.31704771272004656,-0.1934201810554206,-0.0,0.0
2020-06-16,1.0,-0.28331122633546363,-0.21419671208649863,-0.3217974998995137,-0.19042164074118734,-0.0,0.0
2020-06-17,1.0,-0.2823822236496116,-0.2129508821935406,-0.32146369858889173,-0.1904694995885104,-0.0,0.0
2020-06-18,1.0,-0.28209140885197226,-0.21337426267003734,-0.32081377151799684,-0.19006059146904217,-0.0,0.0
2020-06-19,1.0,-0.2818404268121465,-0.21278430743311003,-0.3207308756869509,-0.19032051024910746,-0.0,0.0
2020-06-22,1.0,-0.27918547497241447,-0.21245862172735477,-0.3277961681211757,-0.18677901494633364,-0.0,0.0
2020-06-23,1.0,-0.2829206527855937,-0.2129391430179275,-0.3287040758903449,-0.18524399067449152,-0.0,0.0
2020-06-24,1.0,-0.2855964760544683,-0.21151718728000482,-0.3270913369672345,-0.1871593217611682,-0.0,0.0
2020-06-25,1.0,-0.28495066615758696,-0.21144223619958602,-0.3278339328416695,-0.1852983140083998,-0.0,0.0
2020-06-26,1.0,-0.2846061093247588,-0.21241961414790997,-0.3277130225080386,-0.18490755627009645,-0.0,0.0
2020-06-29,1.0,-0.2864215419911852,-0.21290426452534766,-0.3272354042142124,-0.18593652518666104,-0.0,0.0
2020-06-30,1.0,-0.28981686456027367,-0.2047896961159187,-0.33038840813040854,-0.18748239082310325,-0.0,0.0
2020-07-01,1.0,-0.29023242721569886,-0.2047209264918771,-0.32716744410487375,-0.18851536110664305,-0.0,0.0
2020-07-02,1.0,-0.2853841826072978,-0.21093875582703744,-0.32436505384986336,-0.18863526764185823,-0.0,0.0
2020-07-06,1.0,-0.28536982337693656,-0.21090280708099746,-0.32445194606868005,-0.18863905801032813,-0.0,0.0
2020-07-07,1.0,-0.2825763964181022,-0.21378950327269808,-0.3214472151949564,-0.18997711119142272,-0.0,0.0
2020-07-08,1.0,-0.28379681723195627,-0.20894952579971066,-0.3275397846005465,-0.18903713229384342,-0.0,0.0
2020-07-09,1.0,-0.28303137428192665,-0.20742779094524563,-0.3283854898967581,-0.1897521391555859,-0.0,0.0
2020-07-10,1.0,-0.28190870036535914,-0.20650821054322077,-0.32874292367607494,-0.1903079455574738,-0.0,0.0
2020-07-13,1.0,-0.2895397657646799,-0.2019727194198357,-0.3292553084634082,-0.188111452620583,-0.0,0.0
2020-07-14,1.0,-0.2888839805630296,-0.20149793180996745,-0.3287819766274447,-0.18878759889161079,-0.0,0.0
2020-07-15,1.0,-0.28859909982317955,-0.20083185982960938,-0.33063414242083267,-0.1892581578524353,-0.0,0.0
2020-07-16,1.0,-0.2850620487137714,-0.21024155755345036,-0.32770168346105105,-0.18831834912206602,-0.0,0.0
2020-07-17,1.0,-0.28482692075744787,-0.2099867326016162,-0.32673983837896514,-0.18865838459373618,-0.0,0.0
2020-07-20,1.0,-0.2847787539292335,-0.20988151849762232,-0.3290884178286451,-0.19122269686467316,-0.0,0.0
2020-07-21,1.0,-0.277935520248092,-0.2147244205481383,-0.3254797720453493,-0.1955939507440746,-0.0,0.0
2020-07-22,1.0,-0.28416468405984113,-0.20873825557482156,-0.33003346909149567,-0.19327392233557805,-0.0,0.0
2020-07-23,1.0,-0.28406890430853643,-0.20985960948846216,-0.33052283362917545,-0.19265370340487334,-0.0,0.0
2020-07-24,1.0,-0.28777080094490093,-0.20656585030991945,-0.3321690322841164,-0.1925336671445012,-0.0,0.0
2020-07-27,1.0,-0.28552668794698777,-0.2090387490403653,-0.33484181179037537,-0.19087639904642612,-0.0,0.0
2020-07-28,1.0,-0.288798947687949,-0.20868157442072247,-0.33744814327633316,-0.18874835576242033,-0.0,0.0
2020-07-29,1.0,-0.29224866006171835,-0.20838070488874452,-0.33754263439987003,-0.19203751827188564,-0.0,0.0
2020-07-30,1.0,-0.2930351593443422,-0.20167367416163956,-0.3397314809172709,-0.1967379603111734,-0.0,0.0
2020-07-31,1.0,-0.29481400259909035,-0.20053606237816765,-0.3396889213775179,-0.19550032488628982,-0.0,0.0
2020-08-03,1.0,-0.2818553222626476,-0.21142706152564078,-0.34649078233297426,-0.1927884713103925,-0.0,0.0
2020-08-04,1.0,-0.28588319233513404,-0.2161043726429518,-0.35040260931607375,-0.18613800835796557,-0.0,0.0
2020-08-05,1.0,-0.28709802402169704,-0.2152164603682783,-0.3502926242378515,-0.18658618650461878,-0.0,0.0
2020-08-06,1.0,-0.2848646556816099,-0.21367904352608103,-0.35071389290588023,-0.1875267327942644,-0.0,0.0
2020-08-07,1.0,-0.28240401076057714,-0.21557838102225482,-0.3517771256215864,-0.18822858074508844,-0.0,0.0
2020-08-10,1.0,-0.2826769406392694,-0.21536611219830396,-0.3521689497716895,-0.18827462491846053,-0.0,0.0
2020-08-11,1.0,-0.28278279298188413,-0.2126423899089112,-0.35394208627962426,-0.18841318036394758,-0.0,0.0
2020-08-12,1.0,-0.2844730884542432,-0.21113173298525423,-0.35763088658195835,-0.18631070139299627,-0.0,0.0
2020-08-13,1.0,-0.2835504454365686,-0.21397264183638104,-0.35400485189488917,-0.1871037449289544,-0.0,0.0
2020-08-14,1.0,-0.2840920674400114,-0.21367556216998634,-0.35471244215204584,-0.18621434833132863,-0.0,0.0
2020-08-17,1.0,-0.28436569750846147,-0.2124740039962484,-0.3549524935774579,-0.18711005994372631,-0.0,0.0
2020-08-18,1.0,-0.2845008881719991,-0.21181370847540684,-0.3610878575657962,-0.1843722563652327,-0.0,0.0
2020-08-19,1.0,-0.2833248238537731,-0.2145001531706321,-0.3600122536505667,-0.18441744102930666,-0.0,0.0
2020-08-20,1.0,-0.2830188679245283,-0.2136731193334967,-0.3601854120722045,-0.18510577472841624,-0.0,0.0
2020-08-21,1.0,-0.2795819640342104,-0.21832581494560224,-0.3552285113592292,-0.18805494886815946,-0.0,0.0
2020-08-24,1.0,-0.27949549990816136,-0.2141064103349048,-0.3618645278475071,-0.18539153860282864,-0.0,0.0
2020-08-25,1.0,-0.28046911713626055,-0.21055104917965797,-0.3723923748033427,-0.17978056106082588,-0.0,0.0
2020-08-26,1.0,-0.2799697595063444,-0.2100284015447171,-0.3738378864346867,-0.1794405508673709,-0.0,0.0
2020-08-27,1.0,-0.2747432258591469,-0.21552692299838688,-0.3716537684029976,-0.18001756069671043,-0.0,0.0
2020-08-28,1.0,-0.275885308173018,-0.21380141322550342,-0.3726463260221378,-0.17990033901074215,-0.0,0.0
2020-08-31,1.0,-0.27584305234992545,-0.21358687881696928,-0.37316938662962884,-0.17992606058130273,-0.0,0.0
2020-09-01,1.0,-0.276157208808269,-0.21166809658046332,-0.37692527679045634,-0.17800384033991093,-0.0,0.0
2020-09-02,1.0,-0.27156784597461525,-0.21078341202199197,-0.3785435444642018,-0.18294602162405219,-0.0,0.0
2020-09-03,1.0,-0.2740798266947334,-0.210132635752386,-0.3778586172365167,-0.18162310191902883,-0.0,0.0
2020-09-04,1.0,-0.27026586201272224,-0.2113643777524058,-0.37738541836568257,-0.17980345783722068,-0.0,0.0
2020-09-08,1.0,-0.27019367991845056,-0.21005096839959225,-0.3776962283384302,-0.18079510703363913,-0.0,0.0
2020-09-09,1.0,-0.2652994857828093,-0.2177801264201947,-0.3658258978476047,-0.18357350460356497,-0.0,0.0
2020-09-10,1.0,-0.2640521283722063,-0.21375068509834969,-0.3688772506749487,-0.18324097192619207,-0.0,0.0
2020-09-11,1.0,-0.2635765890088481,-0.2141610520334443,-0.368881402711259,-0.1827867521714425,-0.0,0.0
2020-09-14,1.0,-0.26263651496082174,-0.21261824530063742,-0.36874264138687024,-0.1859648410539564,-0.0,0.0
2020-09-15,1.0,-0.2619397202169746,-0.21887107957094498,-0.37807414658020316,-0.18032954035645826,-0.0,0.0
2020-09-16,1.0,-0.26386420736564736,-0.2157811957432032,-0.380946544927181,-0.18201687194885308,-0.0,0.0
2020-09-17,1.0,-0.25636151818014596,-0.22519263392400923,-0.3770515257424326,-0.18525558485090032,-0.0,0.0
2020-09-18,1.0,-0.2555296618831514,-0.2250091990678278,-0.3775910707714952,-0.18608692096978618,-0.0,0.0
2020-09-21,1.0,-0.25218226792321685,-0.22832553100149233,-0.38213708935543883,-0.18163419670053355,-0.0,0.0
2020-09-22,1.0,-0.24817324027263238,-0.23710010847984936,-0.3769572425650367,-0.18455901917841866,-0.0,0.0
2020-09-23,1.0,-0.24692495036941528,-0.23613925216430282,-0.3785841468655983,-0.18497370090665358,-0.0,0.0
2020-09-24,1.0,-0.2463486478746471,-0.23591621323078182,-0.3786769218181074,-0.1846336374422125,-0.0,0.0
2020-09-25,1.0,-0.2460237856426422,-0.23689435653900476,-0.37938304710048515,-0.18465600884285507,-0.0,0.0
2020-09-28,1.0,-0.2462681982922784,-0.2368695865839425,-0.3802035342056228,-0.1843069803632492,-0.0,0.0
2020-09-29,1.0,-0.24518266988503865,-0.23333878820112097,-0.38274761690463527,-0.18430634537495397,-0.0,0.0
2020-09-30,1.0,-0.24526951007466505,-0.2330980873478572,-0.3832873069448706,-0.18398281681497392,-0.0,0.0
2020-10-01,1.0,-0.245777268823361,-0.2325262770438837,-0.3824383460799149,-0.18416424686106908,-0.0,0.0
2020-10-02,1.0,-0.24435859700760362,-0.2319515983975145,-0.38202109394162376,-0.1856757419671327,-0.0,0.0
2020-10-05,1.0,-0.24892572130141188,-0.22625332514835275,-0.3870677307141395,-0.1839779005524862,-0.0,0.0
2020-10-06,1.0,-0.2502359748840645,-0.22805433578200027,-0.39272376574875856,-0.18092091763450568,-0.0,0.0
2020-10-07,1.0,-0.24961539250476913,-0.22895940596090336,-0.3923406699349757,-0.18030399376423048,-0.0,0.0
2020-10-08,1.0,-0.24987176067464142,-0.2289431027761249,-0.393253585571537,-0.17974023842255368,-0.0,0.0
2020-10-09,1.0,-0.24984614122184384,-0.22875723136257334,-0.39340663849341484,-0.17944036433758667,-0.0,0.0
2020-10-12,1.0,-0.249287252589478,-0.22846887498718083,-0.39380576351143476,-0.17950979386729568,-0.0,0.0
2020-10-13,1.0,-0.24625412507430255,-0.23090167462643735,-0.39383442310451555,-0.17875663598909544,-0.0,0.0
2020-10-14,1.0,-0.247083905618991,-0.2304380804001558,-0.3961583403374265,-0.1762776490846846,-0.0,0.0
2020-10-15,1.0,-0.24814389433528855,-0.2306903482505435,-0.39579145986299685,-0.17634029287501538,-0.0,0.0
2020-10-16,1.0,-0.24895950794464375,-0.2270015376729882,-0.398257303946694,-0.17601230138390567,-0.0,0.0
2020-10-19,1.0,-0.2479240563426486,-0.2271748713427511,-0.3973509933774834,-0.17786480224714493,-0.0,0.0
2020-10-20,1.0,-0.2482004798720341,-0.22609355453930233,-0.399339663269282,-0.17708098353259644,-0.0,0.0
2020-10-21,1.0,-0.24629037547138874,-0.22405312346286277,-0.40369322839809807,-0.17547958681751105,-0.0,0.0
2020-10-22,1.0,-0.2460174084414518,-0.22643291180817868,-0.40634751190671703,-0.1740638856955165,-0.0,0.0
2020-10-23,1.0,-0.2448774484668239,-0.22844836427033127,-0.4030560968105835,-0.1746897754076505,-0.0,0.0
2020-10-26,1.0,-0.24444900051255766,-0.22819067145053817,-0.40373141978472576,-0.17383905689390056,-0.0,0.0
2020-10-27,1.0,-0.2429598377946628,-0.22739467917340817,-0.4068650541708481,-0.1708276158682696,-0.0,0.0
2020-10-28,1.0,-0.24616928875778435,-0.22609390363815143,-0.4065265486725664,-0.16971894460832512,-0.0,0.0
2020-10-29,1.0,-0.24438127569070942,-0.22650769954395797,-0.40779975050614536,-0.16634286999734146,-0.0,0.0
