Date,BLOK,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-25,1.0,-0.286126472709786,-0.2683577783120943,-0.2656648232748257,-0.31632603991344077,-0.2679730704496273,0.0
2018-10-26,1.0,-0.2794922668706524,-0.26455190878014967,-0.2542729424138838,-0.32565199722706956,-0.2664881791886788,0.0
2018-10-29,1.0,-0.28078817733990147,-0.263307666555072,-0.2550576306853508,-0.32677315988330385,-0.2653881103830886,0.0
2018-10-30,1.0,-0.2807336378201296,-0.26332528276620676,-0.25500370644922166,-0.3267653458954064,-0.26542958942107653,0.0
2018-10-31,1.0,-0.2812328407381765,-0.26010456704944257,-0.2554969322224079,-0.3261155012294984,-0.26442571680951127,0.0
2018-11-01,1.0,-0.2859124279599206,-0.2552789535356434,-0.25996604251859295,-0.32596790778869833,-0.2642465982734295,0.0
2018-11-02,1.0,-0.2866767003511789,-0.2523471654841253,-0.25951408299290474,-0.3267636589502855,-0.26367089514799685,0.0
2018-11-05,1.0,-0.28164329808106425,-0.26994305402689384,-0.25843422500837443,-0.33016700961860557,-0.2524764320237355,0.0
2018-11-06,1.0,-0.28825205295793527,-0.275371687136393,-0.2548061959826666,-0.3278986808398573,-0.24779142426201248,0.0
2018-11-07,1.0,-0.2893532385996022,-0.2760058469722748,-0.25300136589106414,-0.3293235244782056,-0.2486161366849584,0.0
2018-11-08,1.0,-0.2839273352271371,-0.2766704065312358,-0.24802463536320452,-0.32763600773435825,-0.250913083955981,0.0
2018-11-09,1.0,-0.28544455066921604,-0.27777246653919696,-0.24684512428298278,-0.32782026768642447,-0.2521749521988528,0.0
2018-11-12,1.0,-0.285383495261512,-0.2748800458332339,-0.24695041894440334,-0.32856699529731925,-0.25136664199947484,0.0
2018-11-13,1.0,-0.2852748300941934,-0.2739239298914988,-0.24683438655061404,-0.3286514844402051,-0.24995826874925478,0.0
2018-11-14,1.0,-0.2858573574647686,-0.27345780575625345,-0.24684646016644013,-0.3287073467343873,-0.2496840498843503,0.0
2018-11-15,1.0,-0.2859661663092685,-0.273409578270193,-0.24662854419823685,-0.3293781272337384,-0.24727186085299022,0.0
2018-11-16,1.0,-0.28508876302888964,-0.2703821807624578,-0.24534767502736662,-0.3293036980629194,-0.24958355147303796,0.0
2018-11-19,1.0,-0.28591498987974756,-0.2686272175258959,-0.2529348731991904,-0.325634004048101,-0.248124776759138,0.0
2018-11-20,1.0,-0.2760159513862514,-0.26644986707178125,-0.24280763387770607,-0.3304215723509305,-0.2579756931257121,0.0
2018-11-21,1.0,-0.2751513129676405,-0.26943239765524474,-0.23950340752037366,-0.3335557355954821,-0.26526235523995617,0.0
2018-11-23,1.0,-0.27529563227160025,-0.27152870493991993,-0.2387945832538623,-0.33313465573145146,-0.2653776463856571,0.0
2018-11-26,1.0,-0.27524313501144165,-0.27233504958047294,-0.2386060259344012,-0.33266590389016015,-0.2648741418764302,0.0
2018-11-27,1.0,-0.27367169856174967,-0.2766908356115535,-0.23047664329014617,-0.3326993937953167,-0.26373469630334007,0.0
2018-11-28,1.0,-0.2734557040277712,-0.27868657568120214,-0.2299919159256265,-0.3320652432355319,-0.263445717818251,0.0
2018-11-29,1.0,-0.27365266612757455,-0.27890881415592444,-0.2301764733862912,-0.3320410978452172,-0.26356847262522,0.0
2018-11-30,1.0,-0.2736569240647816,-0.2788651335346857,-0.23013626959023997,-0.3320649718185926,-0.26345454113058575,0.0
2018-12-03,1.0,-0.2736566809320019,-0.2795767950546838,-0.2279838326200666,-0.3326676176890157,-0.26369472182596293,0.0
2018-12-04,1.0,-0.2748750892219843,-0.27937187723054957,-0.22717106828455863,-0.33371401379966686,-0.2641208660480609,0.0
2018-12-06,1.0,-0.2705544031680181,-0.263671506694324,-0.23786064491797096,-0.3300726004148595,-0.254973599849142,0.0
2018-12-07,1.0,-0.26880984952120385,-0.264753054389358,-0.2357658380112269,-0.3314543138827303,-0.257842351054295,0.0
2018-12-10,1.0,-0.26394794333904953,-0.2648875942587329,-0.23533557283469192,-0.3316028095562499,-0.2533533792196199,0.0
2018-12-11,1.0,-0.2646699553676298,-0.26448202959830863,-0.2359173126614987,-0.3316654921306084,-0.2523373267559314,0.0
2018-12-12,1.0,-0.2639012925969448,-0.2652878965922444,-0.23494712103407758,-0.3318683901292597,-0.25419506462984726,0.0
2018-12-13,1.0,-0.2645135491155438,-0.2669834399698909,-0.23405156191193077,-0.33136526157320284,-0.2553631915694392,0.0
2018-12-14,1.0,-0.2645149148395596,-0.267384962830526,-0.2338853862802296,-0.33125529312129476,-0.2555048461466077,0.0
2018-12-17,1.0,-0.2605225474776403,-0.26740064320758705,-0.23054531796521047,-0.32702645602009434,-0.26195450597431863,0.0
2018-12-18,1.0,-0.260551147833435,-0.2673818130604197,-0.23055255621801793,-0.32726163090934696,-0.26153701704145343,0.0
2018-12-19,1.0,-0.2606450401389606,-0.2673583399840383,-0.23055255621801793,-0.32721468475658416,-0.26153701704145343,0.0
2018-12-20,1.0,-0.2556327647925879,-0.26012493858356145,-0.23878711307643713,-0.32739056175569126,-0.25773847125710675,0.0
2018-12-21,1.0,-0.25525406314216326,-0.25964412478983745,-0.2388847375303568,-0.3276667289370446,-0.2537128712871287,0.0
2018-12-24,1.0,-0.2482721708980057,-0.252204872827124,-0.24291997300630627,-0.3249714937286203,-0.2586973215740116,0.0
2018-12-26,1.0,-0.25256241179056477,-0.2589019226764767,-0.2391430091853497,-0.31170033085768495,-0.2514055667383911,0.0
2018-12-27,1.0,-0.2323913290205425,-0.24846214958574508,-0.2390194075587334,-0.2888434910906821,-0.26117353308364544,0.0
2018-12-28,1.0,-0.23153022327101108,-0.24959157741876928,-0.23870030858595026,-0.2887093846433109,-0.2604828462515883,0.0
2018-12-31,1.0,-0.23078494111239703,-0.2507091474345882,-0.23893162684094674,-0.28862867905689066,-0.2602400889554542,0.0
2019-01-02,1.0,-0.23057376863216644,-0.2517412709576423,-0.23384077863738456,-0.2893345735871316,-0.26326655625382855,0.0
2019-01-03,1.0,-0.22923542667243302,-0.2574374615892382,-0.22190608426467573,-0.2895317870393554,-0.2780825347688526,0.0
2019-01-04,1.0,-0.22142500340583987,-0.2599336996503338,-0.22192452658825665,-0.2866808955088325,-0.2806185005222288,0.0
2019-01-07,1.0,-0.22112263658442474,-0.2595955239802982,-0.22218943641192093,-0.28653789409174474,-0.2803640738134689,0.0
2019-01-08,1.0,-0.22045630493191856,-0.26840930825629583,-0.2193178195728403,-0.2849628853772941,-0.28384716972539736,0.0
2019-01-09,1.0,-0.21944671944671945,-0.264036764036764,-0.21896896896896897,-0.28544453544453546,-0.2871052871052871,0.0
2019-01-10,1.0,-0.21952273709593031,-0.26381400850792786,-0.21899952228212652,-0.285538797515867,-0.28697195113628615,0.0
2019-01-11,1.0,-0.21828230905699858,-0.2626575080744211,-0.22071600782422782,-0.2854705909111587,-0.28735841331938317,0.0
2019-01-14,1.0,-0.22155266509004914,-0.262370383845734,-0.22207567764235037,-0.286838275422958,-0.2811306167000182,0.0
2019-01-15,1.0,-0.22189127123075875,-0.2620449739660308,-0.2217321115936427,-0.28703303699324706,-0.28100770787385465,0.0
2019-01-16,1.0,-0.22462399599535826,-0.2609843227377187,-0.224532981410271,-0.2892671050535848,-0.27597897563084484,0.0
2019-01-17,1.0,-0.2207824683443588,-0.26497533474277657,-0.22567005387710562,-0.2883902793880288,-0.27345472731819315,0.0
2019-01-18,1.0,-0.2235494106980961,-0.26466455122393473,-0.2263599274705349,-0.28526745240253853,-0.26670444242973707,0.0
2019-01-22,1.0,-0.21649324083955887,-0.24933297758804698,-0.22818836712913554,-0.2765697260761295,-0.25280149413020275,0.0
2019-01-23,1.0,-0.22372631060792517,-0.24883091311838543,-0.21721522386055983,-0.2806479761931399,-0.26706643098471794,0.0
2019-01-24,1.0,-0.22482042560809148,-0.24739868871534382,-0.21701089753630645,-0.2823513616326165,-0.26610575309360246,0.0
2019-01-25,1.0,-0.23522535686186352,-0.24192424412723387,-0.1969877486793301,-0.2820726087445206,-0.2917387883556255,0.0
2019-01-28,1.0,-0.2443147242444049,-0.24882237598323154,-0.18402488223759833,-0.28139015979625415,-0.2952962654105344,0.0
2019-01-29,1.0,-0.24826090884452076,-0.24430842894570423,-0.18481796006866022,-0.286001445478363,-0.2951486132441955,0.0
2019-01-30,1.0,-0.2519596105626963,-0.24511509182497912,-0.18459870338159887,-0.2852334590797172,-0.2919876211344282,0.0
2019-01-31,1.0,-0.24986457204767065,-0.24514716504153125,-0.18368544600938966,-0.28374413145539906,-0.2946912242686891,0.0
2019-02-01,1.0,-0.24250919529918363,-0.24280075356598188,-0.19428994348255135,-0.264622768457881,-0.2985108100834305,0.0
2019-02-04,1.0,-0.24393854435348208,-0.24407311876191543,-0.19262083660423907,-0.26634518335763147,-0.29590669507681955,0.0
2019-02-05,1.0,-0.23926614569298485,-0.247664600736549,-0.18348603251594361,-0.2722536602892302,-0.30290577562202464,0.0
2019-02-06,1.0,-0.24963520035918732,-0.25116174654843415,-0.17627118644067796,-0.2732068694578516,-0.2946458637333034,0.0
2019-02-07,1.0,-0.24652551696266192,-0.24820943442825388,-0.17955050629785133,-0.26974112575495635,-0.3011742517793395,0.0
2019-02-08,1.0,-0.25090679703516794,-0.24608556559352962,-0.1686304548629103,-0.2743596097956609,-0.3129294613287674,0.0
2019-02-11,1.0,-0.2503548815934747,-0.24699758905838085,-0.1708839368198103,-0.2771681575448953,-0.307789369324711,0.0
2019-02-12,1.0,-0.25129638814988503,-0.2462686567164179,-0.1697479370519006,-0.27963656040041485,-0.30766109031879874,0.0
2019-02-13,1.0,-0.24588572589565888,-0.2542158611192632,-0.1693794162132876,-0.2822313023455313,-0.30579948980743615,0.0
2019-02-14,1.0,-0.24724778920772425,-0.2597680924020935,-0.1665764302472478,-0.27853726764122,-0.303780905973651,0.0
2019-02-15,1.0,-0.24738872470503304,-0.2572021566990773,-0.16680578428497306,-0.2796038531820335,-0.3049608590700927,0.0
2019-02-19,1.0,-0.2557961554044929,-0.2524422635393688,-0.16602890199432765,-0.2744113807230001,-0.3022554360059425,0.0
2019-02-20,1.0,-0.24079918265410374,-0.25753206947440116,-0.1594959700306505,-0.2894539675332047,-0.32312407764786016,0.0
2019-02-21,1.0,-0.24141375161737,-0.25060722311760836,-0.1586271082559644,-0.2908541983519851,-0.32846798174925657,0.0
2019-02-22,1.0,-0.24642459243764356,-0.2516541233714559,-0.14842773015620384,-0.2934903708419545,-0.33373502194129284,0.0
2019-02-25,1.0,-0.24237102586324863,-0.2524745700862108,-0.15077772202709483,-0.2998905259316699,-0.33521872006568443,0.0
2019-02-26,1.0,-0.24112068572470707,-0.25017097524278487,-0.15212237268043588,-0.30260338303013723,-0.33367528381890305,0.0
2019-02-27,1.0,-0.24201339835027116,-0.24543134484801532,-0.15328350726883289,-0.30116665907123,-0.3367360889577542,0.0
2019-02-28,1.0,-0.24003191610623503,-0.24673429841559333,-0.1532429043656674,-0.30343098142026675,-0.3362589764048786,0.0
2019-03-01,1.0,-0.23727152559369158,-0.24725374903140526,-0.15782396645243632,-0.30479967181731166,-0.331920324536214,0.0
2019-03-04,1.0,-0.2360544372763125,-0.24907105569106616,-0.15749880320058357,-0.3039186632320423,-0.3330749766339161,0.0
2019-03-05,1.0,-0.23852750661436,-0.2473998722744275,-0.15498129732688623,-0.30706596113493295,-0.332816348873278,0.0
2019-03-06,1.0,-0.24032475084950627,-0.24616296836871993,-0.1537093206230473,-0.31102191612123425,-0.32935756801751465,0.0
2019-03-07,1.0,-0.24635668093633298,-0.23267146370343383,-0.1565033245286456,-0.31546588942526643,-0.32607705619819655,0.0
2019-03-08,1.0,-0.24461777047983943,-0.23029556650246308,-0.15752143769385152,-0.32044791096515235,-0.327677431125707,0.0
2019-03-11,1.0,-0.23654215874759682,-0.23015655039824226,-0.16229515700814795,-0.3240410143733407,-0.3357136317861394,0.0
2019-03-12,1.0,-0.2274428751865886,-0.21821104604432195,-0.17590997818348836,-0.32534160064301293,-0.3495694109541853,0.0
2019-03-13,1.0,-0.22700596056854655,-0.2175607519486474,-0.1718707015130674,-0.3265703805593764,-0.3495414947271894,0.0
2019-03-14,1.0,-0.22521366542171714,-0.22008111266411567,-0.17118438237518044,-0.324886006919781,-0.3499301147950416,0.0
2019-03-15,1.0,-0.22486632856782246,-0.22151593730637723,-0.16988319526355647,-0.3243224636849715,-0.35417766252839805,0.0
2019-03-18,1.0,-0.2185428939617084,-0.22259296759941088,-0.17827227540500737,-0.32421299705449186,-0.35758008100147276,0.0
2019-03-19,1.0,-0.21353168094985098,-0.22852324963618303,-0.17158300801552284,-0.328775034071747,-0.36751287796539694,0.0
2019-03-20,1.0,-0.21539492535933816,-0.2256089106622914,-0.17202015066783752,-0.3277487636918242,-0.37006054443776865,0.0
2019-03-21,1.0,-0.2210416907264118,-0.22533779882203486,-0.17191361589098048,-0.3378681141009354,-0.35357431574084763,0.0
2019-03-22,1.0,-0.20984708063021315,-0.22300741427247453,-0.18401297497683042,-0.35067191844300283,-0.3493975903614458,0.0
2019-03-25,1.0,-0.2068096713050714,-0.21251906985345104,-0.1944431602792289,-0.3487124959548796,-0.34901299061532065,0.0
2019-03-26,1.0,-0.2042903525046382,-0.20391929499072353,-0.1947820037105751,-0.3503942486085343,-0.3657467532467532,0.0
2019-03-27,1.0,-0.20329785013567103,-0.20656787031239127,-0.19388204735731346,-0.35007769196873767,-0.3653145944943064,0.0
2019-03-28,1.0,-0.21505227125543525,-0.20931631048200572,-0.18077527985937641,-0.3511888241280414,-0.3565547229160884,0.0
2019-03-29,1.0,-0.21722041108876097,-0.2076483780721833,-0.17830801599963006,-0.35180689463827425,-0.35712469075859515,0.0
2019-04-01,1.0,-0.21707633199092718,-0.20869786603712448,-0.17594778502985697,-0.35240475859834286,-0.36034347081423873,0.0
2019-04-02,1.0,-0.21651057925771766,-0.20978147762747137,-0.18411377037807838,-0.349843912591051,-0.3521794427101399,0.0
2019-04-03,1.0,-0.23016534667222457,-0.20814228150618314,-0.17359084803853458,-0.3618637395210968,-0.3420175072947061,0.0
2019-04-04,1.0,-0.22953971599990733,-0.21003497880423452,-0.17304083949130164,-0.358683314415437,-0.34517825291296994,0.0
2019-04-05,1.0,-0.24357964027442983,-0.20076951603931023,-0.1707305766734656,-0.35777860189134064,-0.3449378824402003,0.0
2019-04-08,1.0,-0.24397646186637012,-0.19803539987026225,-0.1725048651654156,-0.35812250949865626,-0.34410619961078676,0.0
2019-04-09,1.0,-0.252725585710972,-0.1902806773370448,-0.17286012526096034,-0.3620737647877523,-0.3417304569705405,0.0
2019-04-10,1.0,-0.2507478607703546,-0.18328965981031003,-0.17324861442849523,-0.3587876539201818,-0.3528743362010992,0.0
2019-04-11,1.0,-0.24674240667748665,-0.18796661256665895,-0.17122652446093206,-0.35671226524460925,-0.3559471365638766,0.0
2019-04-12,1.0,-0.24466406829992576,-0.19067835931700075,-0.17499536005939123,-0.35595304380103937,-0.35367947290274687,0.0
2019-04-15,1.0,-0.24180442050520062,-0.1917951337295691,-0.1758683135215453,-0.3561478454680535,-0.35607819465081725,0.0
2019-04-16,1.0,-0.2402823573120327,-0.19128779083267541,-0.1726884317094692,-0.3589838851994613,-0.35879812380996606,0.0
2019-04-17,1.0,-0.2431326981175924,-0.1941900999302812,-0.1622356495468278,-0.3565187078782245,-0.36788287241459444,0.0
2019-04-18,1.0,-0.2467384479430711,-0.19046068696076834,-0.14901979023743633,-0.3580149298853515,-0.3812934582916676,0.0
2019-04-22,1.0,-0.2503028608703755,-0.19294567141925265,-0.14334637964774952,-0.3611033454477681,-0.3820007455036809,0.0
2019-04-23,1.0,-0.2513393897041696,-0.19107849988353134,-0.1418588399720475,-0.36172839506172844,-0.38336827393431167,0.0
2019-04-24,1.0,-0.24572679428065763,-0.17425830189558006,-0.1476177169204974,-0.36519025662521537,-0.3959526803595547,0.0
2019-04-25,1.0,-0.2402535362244541,-0.17330412695453593,-0.1550113019364761,-0.36730128399319556,-0.39437932561228534,0.0
2019-04-26,1.0,-0.240115561147224,-0.17108175485193727,-0.15829081335476808,-0.36977237249831085,-0.3906013373406957,0.0
2019-04-29,1.0,-0.24230751272353737,-0.15648783676518654,-0.15107157865247234,-0.37362842601671564,-0.4110986599430359,0.0
2019-04-30,1.0,-0.24186242002521835,-0.1630318031102601,-0.14762060430579554,-0.3747956848643348,-0.4077429598841825,0.0
2019-05-01,1.0,-0.24202661685734297,-0.16521130049031052,-0.14734998832593976,-0.3730562689703479,-0.4071678729862246,0.0
2019-05-02,1.0,-0.24488273418193687,-0.1602555135916445,-0.14750314729332775,-0.3724763370168322,-0.4061873455494941,0.0
2019-05-03,1.0,-0.24558662344628157,-0.1584617896037872,-0.1458687997014995,-0.37466476994473075,-0.40742986404234977,0.0
2019-05-06,1.0,-0.24500793132406457,-0.15832322478305497,-0.14535317719511057,-0.37508164598301763,-0.40897639264719604,0.0
2019-05-07,1.0,-0.24570988302864746,-0.15514463822931987,-0.14379771660713034,-0.3782307207396512,-0.41189792440055095,0.0
2019-05-08,1.0,-0.24360558651402459,-0.1585254960479377,-0.15223017556949334,-0.369908368113036,-0.40733055095712184,0.0
2019-05-09,1.0,-0.2462750950171381,-0.1562478140228974,-0.1534497633315457,-0.3738428894536806,-0.4018700305453867,0.0
2019-05-10,1.0,-0.2450687806015388,-0.15553742131032877,-0.15378876194917232,-0.3763114945208673,-0.40083935649335506,0.0
2019-05-13,1.0,-0.23487378278028162,-0.15489339840739788,-0.16180557177217852,-0.3821310977745604,-0.40146650164631154,0.0
2019-05-14,1.0,-0.1989399129710212,-0.14408388112211834,-0.21618368669567634,-0.3662855291176743,-0.3890843440422183,0.0
2019-05-15,1.0,-0.18773006134969325,-0.14378979048500984,-0.22812825558513716,-0.37383956476444036,-0.3815950920245399,0.0
2019-05-16,1.0,-0.1787211375900322,-0.14636744713865538,-0.23715231941453022,-0.37268116445494337,-0.38101855068436047,0.0
2019-05-17,1.0,-0.17854493183715106,-0.14504312343503664,-0.23975238801817678,-0.3755216544560883,-0.3796021515348233,0.0
2019-05-20,1.0,-0.17611781323083336,-0.14265867043323222,-0.24116053442008015,-0.37640956769398204,-0.37916502651260797,0.0
2019-05-21,1.0,-0.18173186039509948,-0.14606637485814863,-0.2392598253780773,-0.370481020866625,-0.3784015377845712,0.0
2019-05-22,1.0,-0.1796418298227707,-0.14691008629488725,-0.23925953419318918,-0.3722046951841885,-0.3817620859237264,0.0
2019-05-23,1.0,-0.17868818251373722,-0.1456724861468549,-0.2453687602884236,-0.3744870278917716,-0.37430154645150815,0.0
2019-05-24,1.0,-0.1807178534092229,-0.15209664304797305,-0.2367290045301429,-0.37976536183064236,-0.3738413288419096,0.0
2019-05-28,1.0,-0.17327274845625074,-0.16628218571595016,-0.2340440405452639,-0.3831294419200746,-0.3734824653384598,0.0
2019-05-29,1.0,-0.18669303245318133,-0.1709898801907642,-0.23040595556589508,-0.3821565662440386,-0.35612422938234267,0.0
2019-05-30,1.0,-0.1870157068062827,-0.17119255381035484,-0.229435718440954,-0.38329261198371145,-0.3559976730657358,0.0
2019-05-31,1.0,-0.18464725461443568,-0.1730558852966506,-0.22610152922281965,-0.3830039801689826,-0.3607522752135558,0.0
2019-06-03,1.0,-0.18310153474656946,-0.17518400705844112,-0.23401982864705473,-0.38138800529383077,-0.34818546982748616,0.0
2019-06-04,1.0,-0.22832195439134273,-0.16230086851516418,-0.22462960382704006,-0.3911104918489619,-0.3158701407273234,0.0
2019-06-05,1.0,-0.21978047265112638,-0.1692707734081966,-0.23529005683779367,-0.4022827162482454,-0.2744782198495064,0.0
2019-06-06,1.0,-0.2201389527928591,-0.17463421367442716,-0.22777675531425415,-0.39608447593632096,-0.2819085304131775,0.0
2019-06-07,1.0,-0.22108311879367415,-0.18014435454211106,-0.22512872379551307,-0.3922627804339831,-0.2800202280250092,0.0
2019-06-10,1.0,-0.22373831346334966,-0.1777042703236625,-0.21489444789010634,-0.4008223646429146,-0.27994854478211934,0.0
2019-06-11,1.0,-0.22688959830963917,-0.17679887921728946,-0.20782710548678257,-0.4029305711857789,-0.2822167612135688,0.0
2019-06-12,1.0,-0.22779284040255504,-0.17761132300905288,-0.2055512154772299,-0.4018197693120721,-0.284936354027848,0.0
2019-06-13,1.0,-0.23012264020945294,-0.17231638418079098,-0.20111616370400992,-0.4025768223783933,-0.29050112535023653,0.0
2019-06-14,1.0,-0.22997682795328883,-0.17000481795030628,-0.19964668364420585,-0.40369835042558566,-0.29091242801752815,0.0
2019-06-17,1.0,-0.2301924003027037,-0.16933061205769717,-0.19914233953264385,-0.400692549361341,-0.2938748366088013,0.0
2019-06-18,1.0,-0.2344835492376476,-0.17583400206351024,-0.19704230196033476,-0.396010546830219,-0.2894187779433681,0.0
2019-06-19,1.0,-0.24204886314198704,-0.16202230210885443,-0.2036727497538525,-0.38868408398781856,-0.2933162365763744,0.0
2019-06-20,1.0,-0.24403097933183632,-0.16536822327116082,-0.20065533201961414,-0.38779157692131433,-0.293524586407589,0.0
2019-06-21,1.0,-0.24289156626506023,-0.16270797475616752,-0.20224899598393573,-0.39437751004016064,-0.2926678141135972,0.0
2019-06-24,1.0,-0.24995989090325688,-0.1594966881345832,-0.19476977378469437,-0.39811143453049436,-0.28961059796933375,0.0
2019-06-25,1.0,-0.245027643320869,-0.14624578468032393,-0.2003165791103668,-0.40900644628478355,-0.2934780115161386,0.0
2019-06-26,1.0,-0.2536559608806447,-0.14497577997658348,-0.1993388277967814,-0.4150921738331918,-0.28265111687596134,0.0
2019-06-27,1.0,-0.2641717876130636,-0.13546917075191606,-0.18780639370296212,-0.4082717668991231,-0.30580680798177173,0.0
2019-06-28,1.0,-0.2664595558623864,-0.12042342653319527,-0.19051892762628006,-0.4174663444943044,-0.30636290415372225,0.0
2019-07-01,1.0,-0.27406930488169423,-0.1183287727931201,-0.18756467152613304,-0.41748488123433514,-0.301961415530364,0.0
2019-07-02,1.0,-0.2659257561869844,-0.12023373052245646,-0.1877635197066911,-0.413038496791934,-0.30451420714940425,0.0
2019-07-03,1.0,-0.2652303460921384,-0.11760256704102681,-0.1907403162961265,-0.4140958056383222,-0.30435480174192064,0.0
2019-07-05,1.0,-0.2658190148911798,-0.11720504009163803,-0.18946162657502863,-0.41292096219931274,-0.30556701030927835,0.0
2019-07-08,1.0,-0.26533324168900496,-0.11835865007904323,-0.18832909478314658,-0.4126744106124132,-0.30641281187710495,0.0
2019-07-09,1.0,-0.2655917180092073,-0.11390027713520076,-0.18934518219921667,-0.41233595199377016,-0.30917752685463,0.0
2019-07-10,1.0,-0.2658790126848926,-0.11897238631680175,-0.19128085359710584,-0.4069698218619774,-0.3065897330219352,0.0
2019-07-11,1.0,-0.2683832802146149,-0.11620388416297893,-0.19108981267053401,-0.4105197991424575,-0.3066975443101827,0.0
2019-07-12,1.0,-0.2827396632688123,-0.11212919482304433,-0.1863016836559386,-0.40964379796128736,-0.29987401214064824,0.0
2019-07-15,1.0,-0.2823273393654793,-0.11673347841026228,-0.19026457450463863,-0.40799450234795553,-0.293368457221395,0.0
2019-07-16,1.0,-0.27197399743636697,-0.11813312580113533,-0.17844717084783007,-0.41393517670756275,-0.30644570591466763,0.0
2019-07-17,1.0,-0.2780308058499073,-0.12510013045567941,-0.1733916187947726,-0.4121483990570572,-0.300025175657428,0.0
2019-07-18,1.0,-0.2830559619604974,-0.1251143013899049,-0.17476682516459402,-0.4070729700073153,-0.29599487929773227,0.0
2019-07-19,1.0,-0.28914285714285715,-0.12534857142857142,-0.17314285714285713,-0.40425142857142854,-0.2938057142857143,0.0
2019-07-22,1.0,-0.2892480738894858,-0.12169360554171144,-0.17141812029903294,-0.4056377311904163,-0.29818705562287096,0.0
2019-07-23,1.0,-0.2909864178899712,-0.12205606621850276,-0.17194859834453743,-0.40487949878812823,-0.2966799286596241,0.0
2019-07-24,1.0,-0.29166190617645044,-0.12234079016520805,-0.17331992779288438,-0.40314877864863014,-0.29456390101227065,0.0
2019-07-25,1.0,-0.292185394156749,-0.11983461635105193,-0.174360965803961,-0.4047559220595289,-0.29316764511044613,0.0
2019-07-26,1.0,-0.29131179358374243,-0.1177531681698824,-0.17584199109487383,-0.40561707957529397,-0.2928416485900217,0.0
2019-07-29,1.0,-0.29264561499646097,-0.12288512911843276,-0.17578829600200926,-0.40400027399136923,-0.2879420964906272,0.0
2019-07-30,1.0,-0.2989354669584445,-0.12131573548519456,-0.1731746791584034,-0.4000319131961066,-0.2860790079555039,0.0
2019-07-31,1.0,-0.2980611313868613,-0.12098540145985401,-0.17395072992700727,-0.39956660583941606,-0.28845802919708025,0.0
2019-08-01,1.0,-0.30323931799039355,-0.1236996061827039,-0.16576748844726716,-0.399804229552232,-0.2838899132691388,0.0
