Date,ESPR,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-07,1.0,-1.3357393483709272,-2.675689223057644,-0.38666666666666666,-2.3707268170426063,-2.2562406015037593,0.0
2018-11-08,1.0,-1.2849746091805236,-2.6987951807228914,-0.32002389724186,-2.3680175246440305,-2.2855720402270236,0.0
2018-11-09,1.0,-1.2835954608799525,-2.6975910810272747,-0.3210232928528768,-2.3676089986064106,-2.284292255624129,0.0
2018-11-12,1.0,-1.2707798617966437,-2.665646594274432,-0.3089832181638697,-2.359427443237907,-2.2668311944718655,0.0
2018-11-13,1.0,-1.2208963911525028,-2.6425106713232442,-0.25252231276678305,-2.343325572370974,-2.2419480015521924,0.0
2018-11-14,1.0,-1.2215324927255091,-2.6412221144519883,-0.25257032007759456,-2.3429679922405433,-2.241028128031038,0.0
2018-11-15,1.0,-1.2189228529839884,-2.6483260553129546,-0.2423095584667637,-2.3490538573508006,-2.2455118874332847,0.0
2018-11-16,1.0,-1.2119628339140536,-2.62862950058072,-0.2316105303910182,-2.3488192024777392,-2.2576461478900502,0.0
2018-11-19,1.0,-1.2135093167701865,-2.6409161490683224,-0.2203027950310559,-2.3618982919254656,-2.268439440993789,0.0
2018-11-20,1.0,-1.1473613380755552,-2.629433817168125,-0.14111314044025763,-2.3786407766990294,-2.3160626742285877,0.0
2018-11-21,1.0,-1.1415962797760273,-2.601879092720888,-0.14036253202998955,-2.3563632912593717,-2.250166081427351,0.0
2018-11-23,1.0,-1.141608889733118,-2.6072751448380664,-0.13695507645550387,-2.3590084528445248,-2.2527305537088043,0.0
2018-11-26,1.0,-1.1445714285714286,-2.6291428571428574,-0.13314285714285715,-2.3620952380952382,-2.2547619047619047,0.0
2018-11-27,1.0,-1.126321752265861,-2.628115558912387,-0.10120845921450151,-2.3470543806646527,-2.2383874622356497,0.0
2018-11-28,1.0,-1.1261337868480725,-2.637944066515495,-0.09939531368102796,-2.3461829176114892,-2.238567649281935,0.0
2018-11-29,1.0,-1.0672237697307334,-2.6029712163416896,-0.041597028783658306,-2.332961931290622,-2.240297121634169,0.0
2018-11-30,1.0,-1.0667409263900491,-2.603638726445744,-0.039172004084284784,-2.333797456604474,-2.239209133945976,0.0
2018-12-03,1.0,-1.064435379195253,-2.6028184683849434,-0.03411830150194697,-2.3324680140923424,-2.237437418876321,0.0
2018-12-04,1.0,-1.0548363232846312,-2.6040318106158686,-0.024320325503976326,-2.329850194192713,-2.234233401146662,0.0
2018-12-06,1.0,-0.9773029523893961,-2.4331057717882794,-0.054171469101870734,-2.2721872506427876,-2.129178118627538,0.0
2018-12-07,1.0,-0.9818181818181818,-2.4324611973392463,-0.058270509977827054,-2.2718403547671837,-2.124789356984479,0.0
2018-12-10,1.0,-0.9272632129774987,-2.4283097854526425,-0.023024594453165882,-2.2581545438688293,-2.084772370486656,0.0
2018-12-11,1.0,-0.9388592890208752,-2.4251026290505724,-0.03249192069176347,-2.263254432701546,-2.0746790112673597,0.0
2018-12-12,1.0,-0.9392139737991265,-2.4244541484716158,-0.03318777292576419,-2.2627947598253275,-2.0739737991266374,0.0
2018-12-13,1.0,-0.9369550052319497,-2.4181199860481337,-0.03487966515521451,-2.2607254970352284,-2.069236135333101,0.0
2018-12-14,1.0,-0.9387755102040817,-2.4464395200140143,-0.024174476657615837,-2.2678461942717,-2.0816326530612246,0.0
2018-12-17,1.0,-0.9155505305270483,-2.441207166463733,-0.0,-2.2500434858236216,-2.090363541485476,0.0
2018-12-18,1.0,-0.8803028999225541,-2.4096893554771537,-0.0,-2.2323380087772136,-2.0828672231305396,0.0
2018-12-19,1.0,-0.8817657688667069,-2.409173048790982,-0.0,-2.2317356509766806,-2.082523018673092,0.0
2018-12-20,1.0,-0.8712651528086051,-2.374338398497524,-0.0,-2.2280177565306474,-2.0630869045586477,0.0
2018-12-21,1.0,-0.8505591324974585,-2.3656387665198237,-0.0,-2.2182311080989496,-2.0371907827854963,0.0
2018-12-24,1.0,-0.8051926298157454,-2.319514237855946,-0.0,-2.1987437185929646,-2.0516750418760465,0.0
2018-12-26,1.0,-0.804935173567545,-2.3618569636135507,-0.0,-2.1637808448347973,-2.0341279799247176,0.0
2018-12-27,1.0,-0.6695851080612083,-2.2397854551191037,-0.0,-1.9964505442498817,-1.9818583372771728,0.0
2018-12-28,1.0,-0.6633569739952718,-2.245311268715524,-0.0,-1.994168636721828,-1.9773837667454686,0.0
2018-12-31,1.0,-0.6631462799495588,-2.246926229508197,-0.0,-1.9940889029003785,-1.9773013871374527,0.0
2019-01-02,1.0,-0.6580604534005038,-2.2455919395465997,-0.0,-1.9914987405541564,-1.9762279596977332,0.0
2019-01-03,1.0,-0.6706280497402801,-2.2413033212655438,-0.0,-2.0,-1.9584448292145442,0.0
2019-01-04,1.0,-0.6069783779564436,-2.2554835688080552,-0.0,-1.9758020451174771,-1.9676059636250098,0.0
2019-01-07,1.0,-0.556600790513834,-2.265612648221344,-0.0,-2.0667984189723323,-2.016205533596838,0.0
2019-01-08,1.0,-0.5607064017660044,-2.235966572059287,-0.0,-2.0782087669504885,-2.009066540523494,0.0
2019-01-09,1.0,-0.5537911869789599,-2.2228662167526796,-0.0,-2.1072647876141324,-2.0557364033346563,0.0
2019-01-10,1.0,-0.554647842639594,-2.216846446700508,-0.0,-2.107947335025381,-2.05195114213198,0.0
2019-01-11,1.0,-0.5591628869260762,-2.209039548022599,-0.0,-2.1187236412827244,-2.0704225352112675,0.0
2019-01-14,1.0,-0.563681314299386,-2.209586091394848,-0.0,-2.120583778610735,-2.081266448680118,0.0
2019-01-15,1.0,-0.5602780218902292,-2.2052408724135177,-0.0,-2.1224734361268673,-2.1010625549253015,0.0
2019-01-16,1.0,-0.5370754265667358,-2.2096954233774517,-0.0,-2.1093924413969063,-2.1171264551108275,0.0
2019-01-17,1.0,-0.5328617976635143,-2.205197488675197,-0.0,-2.102121910514186,-2.107128665660017,0.0
2019-01-18,1.0,-0.5331110052405909,-2.1719072574241705,-0.0,-2.09274257582976,-2.1425281880260445,0.0
2019-01-22,1.0,-0.24266356305594813,-2.375675450993433,-0.0,-2.3794995427716352,-2.315321306841799,0.0
2019-01-23,1.0,-0.23394495412844035,-2.3334445371142616,-0.0,-2.408673894912427,-2.364303586321935,0.0
2019-01-24,1.0,-0.2398031528901493,-2.3290516306614397,-0.0,-2.410292768371007,-2.3618316790391196,0.0
2019-01-25,1.0,-0.2193548387096774,-2.2747877758913413,-0.0,-2.5328522920203738,-2.461969439728353,0.0
2019-01-28,1.0,-0.23578410539736505,-2.2543136421589463,-0.0,-2.5488312792180197,-2.4608584785380363,0.0
2019-01-29,1.0,-0.23934454066904398,-2.221090168110036,-0.0,-2.5545933095601967,-2.475462727118356,0.0
2019-01-30,1.0,-0.23280917977050575,-2.222779430514237,-0.0,-2.560135996600085,-2.4840628984275392,0.0
2019-01-31,1.0,-0.20733162830349533,-2.252088661551577,-0.0,-2.545609548167093,-2.52003410059676,0.0
2019-02-01,1.0,-0.20793515358361775,-2.251109215017065,-0.0,-2.5558873720136517,-2.5175767918088736,0.0
2019-02-04,1.0,-0.20923286969877974,-2.251983957675569,-0.0,-2.5567881218534003,-2.5150610120317434,0.0
2019-02-05,1.0,-0.18836258306355427,-2.251916851252343,-0.0,-2.554012608621571,-2.525046856363946,0.0
2019-02-06,1.0,-0.1729059829059829,-2.258461538461538,-0.0,-2.5656410256410256,-2.55,0.0
2019-02-07,1.0,-0.17032357209937676,-2.2595406812942884,-0.0,-2.560232220609579,-2.5475113122171944,0.0
2019-02-08,1.0,-0.17441860465116282,-2.2548734610123122,-0.0,-2.5728454172366626,-2.5477086183310536,0.0
2019-02-11,1.0,-0.17911984215492838,-2.2470618512481773,-0.0,-2.586342969889337,-2.5660118383803723,0.0
2019-02-12,1.0,-0.19676503484470448,-2.2488170007743267,-0.0,-2.595371246666093,-2.562763486191173,0.0
2019-02-13,1.0,-0.17913132870727322,-2.271395528141866,-0.0,-2.5772295039835518,-2.5390216739484277,0.0
2019-02-14,1.0,-0.20694396699896872,-2.2542970092815398,-0.0,-2.589807493984187,-2.5429700928154,0.0
2019-02-15,1.0,-0.20012086678753344,-2.276871276871277,-0.0,-2.602261935595269,-2.554001554001554,0.0
2019-02-19,1.0,-0.22073233625580196,-2.237837373216435,-0.0,-2.599707753137356,-2.5373044524669073,0.0
2019-02-20,1.0,-0.22085995510274561,-2.2611811431531685,-0.0,-2.6118977724054564,-2.5400621654291142,0.0
2019-02-21,1.0,-0.2217623728229005,-2.271770994999138,-0.0,-2.6031212277978963,-2.5255216416623556,0.0
2019-02-22,1.0,-0.23429308122045553,-2.2490760636012035,-0.0,-2.6030081650193386,-2.5083798882681565,0.0
2019-02-25,1.0,-0.2428546682833882,-2.259916854321843,-0.0,-2.6289624112246663,-2.5292742075177554,0.0
2019-02-26,1.0,-0.24038544265680117,-2.2392669706616193,-0.0,-2.6159339241159767,-2.508044394734578,0.0
2019-02-27,1.0,-0.2449647099328628,-2.2389395765191944,-0.0,-2.617317954897573,-2.506111206748149,0.0
2019-02-28,1.0,-0.23999311354050099,-2.2429198588275803,-0.0,-2.619867435654644,-2.505293965739864,0.0
2019-03-01,1.0,-0.2404268135272352,-2.2426641425006455,-0.0,-2.6210308923500563,-2.5009895878151625,0.0
2019-03-04,1.0,-0.22787420518989515,-2.243340780202784,-0.0,-2.61333562467778,-2.507991063756659,0.0
2019-03-05,1.0,-0.25542916235780766,-2.2285418821096172,-0.0,-2.623578076525336,-2.510082730093071,0.0
2019-03-06,1.0,-0.26322146492968684,-2.224398240013804,-0.0,-2.6315244586316973,-2.5082391510654816,0.0
2019-03-07,1.0,-0.28833089689569175,-2.165620431679422,-0.0,-2.651560753289191,-2.493679594118153,0.0
2019-03-08,1.0,-0.3210816487266999,-2.1828126367375518,-0.0,-2.7102476590531195,-2.5369738339021617,0.0
2019-03-11,1.0,-0.30604511808248147,-2.182675361297145,-0.03189989425449419,-2.7091117377511456,-2.5823933732816355,0.0
2019-03-12,1.0,-0.29612513330963386,-2.1178457163170994,-0.10211517952364024,-2.726715250622112,-2.644418769996445,0.0
2019-03-13,1.0,-0.32456452186277995,-2.112957696409527,-0.16494845360824742,-2.681389975115535,-2.603448275862069,0.0
2019-03-14,1.0,-0.32455121907653833,-2.1184245780119673,-0.16147182280968114,-2.7050102706081987,-2.621505760471555,0.0
2019-03-15,1.0,-0.3267979761474521,-2.131189013371883,-0.16118539934947598,-2.7387965305384894,-2.677177448500181,0.0
2019-03-18,1.0,-0.33425034387895464,-2.158826226501605,-0.23842274186153142,-2.742044933516736,-2.6966529115084823,0.0
2019-03-19,1.0,-0.32257171847615534,-2.1688036159025916,-0.2471174245918273,-2.7602619684530945,-2.7254865787288995,0.0
2019-03-20,1.0,-0.3108336462636125,-2.2399549380398045,-0.22399549380398046,-2.827262485918137,-2.7858618099887344,0.0
2019-03-21,1.0,-0.3201795399289321,-2.2303160650832243,-0.2315317000187021,-2.8265382457452777,-2.742565924817655,0.0
2019-03-22,1.0,-0.3222065063649222,-2.221216407355021,-0.28939179632248935,-2.8577086280056574,-2.738896746817539,0.0
2019-03-25,1.0,-0.2805408909882375,-2.0634435491340186,-0.3691766231360563,-2.845975734000185,-2.7026025747892937,0.0
2019-03-26,1.0,-0.26939614881286217,-2.0898298747429425,-0.4037203215554309,-2.8537109740138344,-2.7308842774350346,0.0
2019-03-27,1.0,-0.2819918397626113,-2.0306008902077153,-0.4173775964391691,-2.835404302670623,-2.707622403560831,0.0
2019-03-28,1.0,-0.26692672053496797,-2.024612241107086,-0.44218445249373084,-2.832729636853348,-2.7212779790099377,0.0
2019-03-29,1.0,-0.2515787518573551,-2.0091939078751855,-0.47223254086181277,-2.8269873699851416,-2.726690193164933,0.0
2019-04-01,1.0,-0.2435564620804747,-2.0223437789727425,-0.46495457073984797,-2.8212497682180606,-2.719173002039681,0.0
2019-04-02,1.0,-0.2552599870238205,-2.0223375660394844,-0.5353600889795161,-2.8028547594772455,-2.6528871999258503,0.0
2019-04-03,1.0,-0.27905449770190416,-2.039864928243129,-0.5288434480817935,-2.8586436544414218,-2.673482787730982,0.0
2019-04-04,1.0,-0.2900197164585485,-2.038024598629237,-0.5194817388038682,-2.8602009201013994,-2.6810628110036614,0.0
2019-04-05,1.0,-0.3149249504389692,-2.023883696780893,-0.5297838195034458,-2.880392712168413,-2.6912111771924856,0.0
2019-04-08,1.0,-0.31440965673330823,-2.0167861184458693,-0.5304602036967182,-2.8797623538287436,-2.688985288570351,0.0
2019-04-09,1.0,-0.34081226924169267,-2.0029347723184703,-0.5470983622077061,-2.891697434440973,-2.684369970652277,0.0
2019-04-10,1.0,-0.337204910292729,-1.9796978281397546,-0.5562795089707271,-2.8920679886685554,-2.6776203966005667,0.0
2019-04-11,1.0,-0.36417657045840407,-1.944067157140162,-0.5807394831163931,-2.8936049801924164,-2.6495000943218256,0.0
2019-04-12,1.0,-0.36461075592327946,-1.942459571267394,-0.5802933433621662,-2.8769274163219256,-2.6376457314779995,0.0
2019-04-15,1.0,-0.358356940509915,-1.9558073654390935,-0.5888574126534467,-2.8813975448536358,-2.6583569405099152,0.0
2019-04-16,1.0,-0.36000377857547705,-1.9541847723408277,-0.5956924239561686,-2.881258265633856,-2.655299452106556,0.0
2019-04-17,1.0,-0.0,-1.8642266824085008,-0.0,-2.7925226288862652,-2.214167650531287,0.0
2019-04-18,1.0,-0.0,-1.7806817345210926,-0.0,-2.637635279393359,-1.9438268423765,0.0
2019-04-22,1.0,-0.0,-1.7642229165152945,-0.0,-2.594492479837245,-1.9071423381530188,0.0
2019-04-23,1.0,-0.0,-1.7826844857640907,-0.0,-2.6048808832074375,-1.8757263219058686,0.0
2019-04-24,1.0,-0.0,-1.7772467231515678,-0.0,-2.5888188862336157,-1.8755883843869943,0.0
2019-04-25,1.0,-0.0,-1.7583697234352258,-0.0,-2.615211062590975,-1.904439592430859,0.0
2019-04-26,1.0,-0.0,-1.7117346938775513,-0.0,-2.689650145772595,-1.88731778425656,0.0
2019-04-29,1.0,-0.0,-1.7144311899912714,-0.0,-2.6819901076520223,-1.8773639802153042,0.0
2019-04-30,1.0,-0.0,-1.688966622941262,-0.0,-2.7054365252878587,-1.8931642617694213,0.0
2019-05-01,1.0,-0.0,-1.6777251184834123,-0.0,-2.72344148742253,-1.890193219103172,0.0
2019-05-02,1.0,-0.0,-1.6824575468260332,-0.0,-2.7007506741491145,-1.9048903141170468,0.0
2019-05-03,1.0,-0.0,-1.6828309305373526,-0.0,-2.6979030144167764,-1.9004659967962723,0.0
2019-05-06,1.0,-0.0,-1.6263816172193135,-0.0,-2.726148923792903,-1.9191390343222803,0.0
2019-05-07,1.0,-0.0,-1.6820296597848214,-0.0,-2.6783948822332073,-1.9092032567606863,0.0
2019-05-08,1.0,-0.0,-1.6859788929571398,-0.0,-2.609232536434776,-1.8841266422571614,0.0
2019-05-09,1.0,-0.0,-1.6809122958486222,-0.0,-2.656450104324052,-1.8573998129361824,0.0
2019-05-10,1.0,-0.0,-1.6847138337647396,-0.0,-2.65595340811044,-1.8495110727638768,0.0
2019-05-13,1.0,-0.0,-1.6876619637201267,-0.0,-2.6510941549093006,-1.8596314425568676,0.0
2019-05-14,1.0,-0.0,-1.5863655670395018,-0.09471895794987965,-2.5906130539430836,-1.8074472603709473,0.0
2019-05-15,1.0,-0.0,-1.5969990799065752,-0.11281760917262368,-2.5991223724255077,-1.7687026682709321,0.0
2019-05-16,1.0,-0.0,-1.6030598638500948,-0.14604533651484314,-2.5320373359534,-1.7368938171099724,0.0
2019-05-17,1.0,-0.0,-1.569384032552266,-0.18324680791356812,-2.5065244843552685,-1.7564192507366356,0.0
2019-05-20,1.0,-0.0,-1.5260127782068384,-0.22263568068524892,-2.5056518991785435,-1.7666924103068176,0.0
2019-05-21,1.0,-0.0,-1.5242439127078802,-0.22180899585993966,-2.505859237948214,-1.7650691179566345,0.0
2019-05-22,1.0,-0.0,-1.503817328570428,-0.2410170203824333,-2.502836730405547,-1.756671569657491,0.0
2019-05-23,1.0,-0.0,-1.4935310161549757,-0.2585495489195049,-2.5066787887264845,-1.7348066298342542,0.0
2019-05-24,1.0,-0.0,-1.4248028473724614,-0.30274268965035944,-2.499057854700258,-1.7523204689789935,0.0
2019-05-28,1.0,-0.0,-1.4257294429708223,-0.30071199218204664,-2.500698031551026,-1.7531760435571688,0.0
2019-05-29,1.0,-0.0,-1.4359259774593014,-0.30276888827048837,-2.4983998886879086,-1.7199109503269792,0.0
2019-05-30,1.0,-0.0,-1.4357887421820708,-0.2917998610145935,-2.501181375955525,-1.7204308547602503,0.0
2019-05-31,1.0,-0.0,-1.4499581823250627,-0.27028157234457767,-2.5046696403679958,-1.7446333983830498,0.0
2019-06-03,1.0,-0.0,-1.4635021388160616,-0.30329791637919135,-2.4740582309921346,-1.6585483648406234,0.0
2019-06-04,1.0,-0.0,-1.4568233588734727,-0.2962656174501277,-2.474494374266584,-1.6751570373438256,0.0
2019-06-05,1.0,-0.0,-1.4148545800489263,-0.3528132644740418,-2.473566186463713,-1.5540907855395485,0.0
2019-06-06,1.0,-0.0,-1.4365354544836495,-0.318172547419947,-2.456863145013257,-1.5869875586375688,0.0
2019-06-07,1.0,-0.0,-1.4691607684529828,-0.30185372430064034,-2.408628244017526,-1.5612403100775194,0.0
2019-06-10,1.0,-0.0,-1.473708983324368,-0.30802850995158687,-2.3836067778375476,-1.5586336740182896,0.0
2019-06-11,1.0,-0.0,-1.4733819754087285,-0.3406296446426158,-2.387515200648561,-1.5543169841913254,0.0
2019-06-12,1.0,-0.0,-1.4747228980805622,-0.3466477426331441,-2.3874695863746958,-1.5496755879967556,0.0
2019-06-13,1.0,-0.0,-1.5032498307379825,-0.37535545023696687,-2.366553825321598,-1.5253215978334462,0.0
2019-06-14,1.0,-0.0,-1.4897586696410463,-0.38159940512404517,-2.3719326708578383,-1.5166632866896506,0.0
2019-06-17,1.0,-0.0,-1.487134463429459,-0.38096846086310526,-2.3653677314783548,-1.5200918484500574,0.0
2019-06-18,1.0,-0.0,-1.5039556427074179,-0.37162756102508626,-2.3752113057001827,-1.511055514233552,0.0
2019-06-19,1.0,-0.0,-1.4193870752831443,-0.4429713524317121,-2.318520986009327,-1.4814123917388407,0.0
2019-06-20,1.0,-0.0,-1.4332132372564717,-0.42507339204697087,-2.3255270883373367,-1.4881238323992525,0.0
2019-06-21,1.0,-0.0,-1.4473297730307078,-0.42156208277703605,-2.311348464619493,-1.4953271028037385,0.0
2019-06-24,1.0,-0.0,-1.4056326748531767,-0.4284570208222103,-2.2931793913507743,-1.546583021890016,0.0
2019-06-25,1.0,-0.0,-1.3771242697822623,-0.4255177907594265,-2.289830058417419,-1.5458709506107275,0.0
2019-06-26,1.0,-0.0,-1.3753076564890574,-0.4018492649504424,-2.2603605401450144,-1.614581254573272,0.0
2019-06-27,1.0,-0.0,-1.3741922590100593,-0.4169608953434149,-2.2641396309373127,-1.6064885750449671,0.0
2019-06-28,1.0,-0.0,-1.3202426990265368,-0.43239098546472865,-2.30190692092279,-1.6130150686758233,0.0
2019-07-01,1.0,-0.0,-1.2823053589484328,-0.46134142231209974,-2.395753286147624,-1.6014829794405123,0.0
2019-07-02,1.0,-0.0,-1.3034846029173421,-0.44941923284710966,-2.386885467314965,-1.6132495948136143,0.0
2019-07-03,1.0,-0.0,-1.286013796834844,-0.4647639659137022,-2.4027458406600837,-1.609698363316651,0.0
2019-07-05,1.0,-0.0,-1.2934782608695652,-0.45490143127194166,-2.3921145017553336,-1.6107885498244665,0.0
2019-07-08,1.0,-0.0,-1.295908722657305,-0.4509181744531461,-2.390629219551715,-1.613759114231704,0.0
2019-07-09,1.0,-0.0,-1.288181327576902,-0.4503507825148408,-2.3913923367512138,-1.6158931462493253,0.0
2019-07-10,1.0,-0.0,-1.2725615929800878,-0.4483293958825515,-2.4103273709078636,-1.6186297671279108,0.0
2019-07-11,1.0,-0.0,-1.2622021197596704,-0.46816985080672374,-2.412745561331263,-1.6077094444069397,0.0
2019-07-12,1.0,-0.0,-1.281393464758304,-0.46482581690521196,-2.403929246556846,-1.6011342155009451,0.0
2019-07-15,1.0,-0.0,-1.331823099810657,-0.5160941303759805,-2.393765215039221,-1.520489586150933,0.0
2019-07-16,1.0,-0.0,-1.3331305347123639,-0.5520178462786453,-2.3834921922530925,-1.4913134590684782,0.0
2019-07-17,1.0,-0.0,-1.3215710133171095,-0.5589129993916041,-2.3840329885756777,-1.495437031028189,0.0
2019-07-18,1.0,-0.0,-1.3223759703003712,-0.5634829564630441,-2.380762740465744,-1.4833614579817753,0.0
2019-07-19,1.0,-0.0,-1.3208915145005369,-0.550483351235231,-2.37453007518797,-1.4672395273899033,0.0
2019-07-22,1.0,-0.0,-1.2840871021775544,-0.5331993299832496,-2.381574539363484,-1.5013065326633166,0.0
2019-07-23,1.0,-0.0,-1.2882991556091676,-0.5346468301836216,-2.379975874547648,-1.49859268194612,0.0
2019-07-24,1.0,-0.0,-1.2898074213245656,-0.5661947258941152,-2.3754948668053415,-1.4785613634838624,0.0
2019-07-25,1.0,-0.0,-1.2427947598253273,-0.5934161907961034,-2.422774605307356,-1.4591871011084985,0.0
2019-07-26,1.0,-0.0,-1.222983410571563,-0.5997044798173148,-2.4324669218886426,-1.4612129760225672,0.0
2019-07-29,1.0,-0.0,-1.1807715613007475,-0.6038510738571333,-2.4392378644044976,-1.5088534302834444,0.0
2019-07-30,1.0,-0.0,-1.184439205119569,-0.6079488043112159,-2.4332771977096663,-1.5105422701246212,0.0
2019-07-31,1.0,-0.0,-1.1971565258405767,-0.6089212317229298,-2.4253756485412037,-1.506637019068796,0.0
2019-08-01,1.0,-0.0,-1.2158525097564257,-0.6103485399004172,-2.4111828825191766,-1.491185573946979,0.0
2019-08-02,1.0,-0.0,-1.1986817325800376,-0.6286655905299973,-2.4066451439332797,-1.4917944578961528,0.0
2019-08-05,1.0,-0.0,-1.1914993621164305,-0.6217686161283824,-2.41851876720607,-1.4827099979856306,0.0
2019-08-06,1.0,-0.0,-1.1844200276333972,-0.6121455358905191,-2.3061385617474834,-1.4766760971116522,0.0
2019-08-07,1.0,-0.0,-1.1834381551362683,-0.5940120545073375,-2.2974973794549265,-1.4763495807127882,0.0
2019-08-08,1.0,-0.0,-1.1888139367345603,-0.5961097648830965,-2.2937323989783223,-1.4705612679284825,0.0
2019-08-09,1.0,-0.0,-1.1544069782580393,-0.5768780106756932,-2.266957427418305,-1.5112615544850931,0.0
2019-08-12,1.0,-0.0,-1.1484202314393446,-0.5936809257573787,-2.2694708100377063,-1.4895332206475098,0.0
2019-08-13,1.0,-0.0,-1.1523384436250728,-0.5847079371240054,-2.2619833106928002,-1.4697587166052137,0.0
2019-08-14,1.0,-0.0,-1.1699472533127493,-0.579956258844719,-2.228418885887045,-1.4542647626399074,0.0
2019-08-15,1.0,-0.0,-1.2225312934631434,-0.6262485775698572,-2.1735996965482363,-1.2995321785307878,0.0
2019-08-16,1.0,-0.0,-1.219299355001897,-0.628556974832427,-2.170671556848362,-1.3049829265208044,0.0
2019-08-19,1.0,-0.0,-1.1909999371503992,-0.6390547420023883,-2.174344792910565,-1.2804977688391679,0.0
2019-08-20,1.0,-0.0,-1.203168044077135,-0.6374279989982469,-2.1658527422990232,-1.2545078888054093,0.0
2019-08-21,1.0,-0.0,-1.2018984575032785,-0.6798226441016674,-2.137513270467745,-1.2257540748142135,0.0
2019-08-22,1.0,-0.0,-1.2051761771125664,-0.6736513875896477,-2.137698783910196,-1.2198316183348925,0.0
2019-08-23,1.0,-0.0,-1.1970925879710508,-0.6746942850012478,-2.1366982780134762,-1.2305340653855752,0.0
