Date,IWF,IWM,LILA,MTUM,SPY,VLUE,VXX
2018-12-13,-0.1590752480705623,-0.7248484013230431,1.0,-0.0,-0.8950868246968027,-0.6664140022050717,0.0
2018-12-14,-0.15077180389560613,-0.7641032788598906,1.0,-0.0,-0.8921913655528066,-0.6773755183107425,0.0
2018-12-17,-0.12841454090498367,-0.7663863209842219,1.0,-0.0,-0.8790227288524362,-0.7015361089872802,0.0
2018-12-18,-0.11732229123533472,-0.7554865424430641,1.0,-0.0,-0.8755693581780539,-0.7022774327122153,0.0
2018-12-19,-0.12744250389071415,-0.7550752204738025,1.0,-0.0,-0.8733529310046687,-0.7025419332526369,0.0
2018-12-20,-0.1289541918755402,-0.7540881590319792,1.0,-0.0,-0.8721521175453759,-0.7019878997407087,0.0
2018-12-21,-0.12525858502275547,-0.7533443662943042,1.0,-0.0,-0.8730864708316094,-0.6961453592607916,0.0
2018-12-24,-0.10962328767123287,-0.7363013698630138,1.0,-0.0,-0.8693150684931508,-0.7094178082191781,0.0
2018-12-26,-0.10868160642024009,-0.7375114768592511,1.0,-0.0,-0.8549324990648486,-0.6994253068997177,0.0
2018-12-27,-0.06321104226090947,-0.706501426182748,1.0,-0.0,-0.7938100390151143,-0.7150585226713878,0.0
2018-12-28,-0.05985650165449006,-0.709858139763457,1.0,-0.0,-0.7934672214395702,-0.7130360711594536,0.0
2018-12-31,-0.062080041954833,-0.7068733816250943,1.0,-0.0,-0.794290209446393,-0.7144449178930807,0.0
2019-01-02,-0.06032026721681894,-0.706323476438419,1.0,-0.0,-0.7930707011166782,-0.7150014736221634,0.0
2019-01-03,-0.04305840333355381,-0.7211455784112707,1.0,-0.0,-0.7919505258284278,-0.750975593623917,0.0
2019-01-04,-0.0032275062574100904,-0.7379462521406929,1.0,-0.0,-0.7846133579238572,-0.7675866157291529,0.0
2019-01-07,-0.0,-0.7168207623682076,1.0,-0.0,-0.7757015409570153,-0.7515977291159772,0.0
2019-01-08,-0.0,-0.7188768057133583,1.0,-0.0,-0.7750040577828275,-0.7523453984742736,0.0
2019-01-09,-0.0,-0.7143783643556652,1.0,-0.0,-0.774207147026396,-0.7541669368960374,0.0
2019-01-10,-0.0,-0.7154073256983422,1.0,-0.0,-0.7739999351133894,-0.7548908282775849,0.0
2019-01-11,-0.0,-0.695393903982861,1.0,-0.0,-0.7790112636738403,-0.7716103482974649,0.0
2019-01-14,-0.005191939513904663,-0.6955900963753772,1.0,-0.0,-0.7811272998669565,-0.7630853100561379,0.0
2019-01-15,-0.0040650406504065045,-0.6895934959349593,1.0,-0.0,-0.7873821138211382,-0.7709918699186993,0.0
2019-01-16,-0.0,-0.7031966504951154,1.0,-0.0,-0.7806871801688045,-0.8390709111450788,0.0
2019-01-17,-0.0,-0.7112140809387292,1.0,-0.0,-0.7815521034735649,-0.8408227215147677,0.0
2019-01-18,-0.0,-0.7042702358189931,1.0,-0.0,-0.7848780651437389,-0.8653181711448795,0.0
2019-01-22,-0.0,-0.679460474645723,1.0,-0.0,-0.8315178418985829,-0.9037732627625065,0.0
2019-01-23,-0.0,-0.6707810320781032,1.0,-0.0,-0.8505230125523013,-0.9654463040446305,0.0
2019-01-24,-0.0,-0.669472703825763,1.0,-0.0,-0.9271027367817738,-0.9855638343602234,0.0
2019-01-25,-0.0,-0.6051265174784262,1.0,-0.0,-1.017222465993857,-1.0342255375164544,0.0
2019-01-28,-0.0,-0.5985159858873168,1.0,-0.0,-1.011275597424799,-1.0274615356636234,0.0
2019-01-29,-0.0,-0.5899726526891522,1.0,-0.0,-1.013236098450319,-1.0430628988149497,0.0
2019-01-30,-0.0,-0.5881387460334828,1.0,-0.0,-1.0117445380603276,-1.0474887843308895,0.0
2019-01-31,-0.0,-0.5893403232852774,1.0,-0.0,-0.9615916703072667,-1.0896679772826563,0.0
2019-02-01,-0.0,-0.6207053469852105,1.0,-0.0,-1.0514599924156238,-1.1200227531285551,0.0
2019-02-04,-0.0,-0.6210741920801093,1.0,-0.0,-1.0500303444090429,-1.1219845243513884,0.0
2019-02-05,-0.0,-0.6389820176775374,1.0,-0.0,-1.0605760438890584,-1.110256019506248,0.0
2019-02-06,-0.0,-0.6262722525063851,1.0,-0.0,-1.0688827049898981,-1.1167994510730759,0.0
2019-02-07,-0.0,-0.6213581140267356,1.0,-0.0,-1.0700765510149672,-1.1170354572114103,0.0
2019-02-08,-0.0,-0.6136181880498115,1.0,-0.0,-1.0861799763890474,-1.1084580524772458,0.0
2019-02-11,-0.0,-0.5515560554930634,1.0,-0.0,-1.063292088488939,-1.1347206599175104,0.0
2019-02-12,-0.0,-0.56022103601233,1.0,-0.0,-1.0679648146755885,-1.1309300052627622,0.0
2019-02-13,-0.0,-0.5717611716109652,1.0,-0.0,-1.0628614344723997,-1.1205407435223433,0.0
2019-02-14,-0.0,-0.5505271084337349,1.0,-0.0,-1.0877259036144578,-1.1268072289156625,0.0
2019-02-15,-0.0,-0.5731077873639001,1.0,-0.0,-1.0769694458049204,-1.117394416607015,0.0
2019-02-19,-0.0,-0.5675341696311552,1.0,-0.0,-1.0683767084815579,-1.108706234787493,0.0
2019-02-20,-0.0,-0.5819164508501296,1.0,-0.0,-1.0719888901399992,-1.0994257403445558,0.0
2019-02-21,-0.0,-0.5863052781740371,1.0,-0.0,-1.0708761919062992,-1.0968541181770404,0.0
2019-02-22,-0.0,-0.5871738966994964,1.0,-0.0,-1.0830012780993912,-1.0889406811517932,0.0
2019-02-25,-0.0,-0.5807267101837528,1.0,-0.0,-1.0965928385465797,-1.0958382069954347,0.0
2019-02-26,-0.0,-0.5791855203619909,1.0,-0.0,-1.10052790346908,-1.0910633484162897,0.0
2019-02-27,-0.0,-0.5719461111740065,1.0,-0.0,-1.1116268538435412,-1.0901543454469982,0.0
2019-02-28,-0.0,-0.5677205161095601,1.0,-0.0,-1.1061269146608315,-1.0989209990190898,0.0
2019-03-01,-0.0,-0.5764567258352655,1.0,-0.0,-1.1422326960355773,-1.0822532213311034,0.0
2019-03-04,-0.0,-0.5903811736034423,1.0,-0.0,-1.13342980084536,-1.084079052587487,0.0
2019-03-05,-0.0,-0.578708298343385,1.0,-0.0,-1.1521871898618217,-1.0862279563325445,0.0
2019-03-06,-0.0,-0.5763242253091131,1.0,-0.0,-1.1525339642802626,-1.08735307586628,0.0
2019-03-07,-0.0,-0.5187245228389653,1.0,-0.0,-1.2091127281039278,-1.0817935921368433,0.0
2019-03-08,-0.0,-0.5041319137487027,1.0,-0.0,-1.2463389322366145,-1.0931698504823768,0.0
2019-03-11,-0.0,-0.49990304440566213,1.0,-0.0,-1.2401396160558462,-1.138181113050223,0.0
2019-03-12,-0.0,-0.4507804533688917,1.0,-0.0,-1.2674719585849872,-1.203584594870186,0.0
2019-03-13,-0.0,-0.4759071746582089,1.0,-0.0,-1.2695323273314685,-1.1945549820732044,0.0
2019-03-14,-0.0,-0.48419629057187025,1.0,-0.0,-1.2082302936630605,-1.171561051004637,0.0
2019-03-15,-0.0,-0.4655918966983685,1.0,-0.0,-1.2073764787752261,-1.1931106471816284,0.0
2019-03-18,-0.0,-0.4893567523554728,1.0,-0.0,-1.1944476755457332,-1.193517118374627,0.0
2019-03-19,-0.0,-0.49667483374168697,1.0,-0.0,-1.1784700346128416,-1.2139384747015127,0.0
2019-03-20,-0.0,-0.506417508680217,1.0,-0.0,-1.1769203760777123,-1.217844185229977,0.0
2019-03-21,-0.0,-0.5066297480695734,1.0,-0.0,-1.1920287029092895,-1.2011933546525233,0.0
2019-03-22,-0.0,-0.4969654254277771,1.0,-0.0,-1.230392732683347,-1.188221935079682,0.0
2019-03-25,-0.0,-0.4223267288566803,1.0,-0.0,-1.2548377149024748,-1.1776270141083958,0.0
2019-03-26,-0.0,-0.43277457318725565,1.0,-0.0,-1.2409507955557277,-1.1975920405714067,0.0
2019-03-27,-0.0,-0.41446297014346645,1.0,-0.0,-1.263280341217526,-1.199728576967817,0.0
2019-03-28,-0.0,-0.40142260708210914,1.0,-0.0,-1.2442399876295034,-1.2201175197154785,0.0
2019-03-29,-0.0,-0.3979217367790783,1.0,-0.0,-1.2412021477961912,-1.2238575346699117,0.0
2019-04-01,-0.0,-0.4047140649149923,1.0,-0.0,-1.2370942812983,-1.2221792890262753,0.0
2019-04-02,-0.0,-0.4042479776099375,1.0,-0.0,-1.2204501015987423,-1.2092167312042326,0.0
2019-04-03,-0.0,-0.4046413502109705,1.0,-0.0,-1.2285769083237439,-1.2026467203682394,0.0
2019-04-04,-0.0,-0.4039066697367411,1.0,-0.0,-1.230869598587766,-1.2028167933072378,0.0
2019-04-05,-0.0,-0.40306519371401905,1.0,-0.0,-1.2379803952077175,-1.248755251283647,0.0
2019-04-08,-0.0,-0.39464986974610217,1.0,-0.0,-1.242583304172013,-1.2509428826937286,0.0
2019-04-09,-0.0,-0.3910411622276029,1.0,-0.0,-1.269585253456221,-1.2447082714988673,0.0
2019-04-10,-0.0,-0.38687041946047085,1.0,-0.0,-1.2795883361921097,-1.2318727584593794,0.0
2019-04-11,-0.0,-0.3880265210608424,1.0,-0.0,-1.3028861154446179,-1.2092433697347893,0.0
2019-04-12,-0.0,-0.3837728667417563,1.0,-0.0,-1.30376354526741,-1.1964112323765876,0.0
2019-04-15,-0.0,-0.38423587910807244,1.0,-0.0,-1.3009867143190117,-1.1994794499261907,0.0
2019-04-16,-0.0,-0.37967457574463126,1.0,-0.0,-1.3036386936429651,-1.2000699001980506,0.0
2019-04-17,-0.0,-0.29996565278784876,1.0,-0.0,-1.343739266496203,-1.1726519864137694,0.0
2019-04-18,-0.0,-0.30718455492388114,1.0,-0.0,-1.3315273379373498,-1.1767713380899691,0.0
2019-04-22,-0.0,-0.3048081333129491,1.0,-0.0,-1.3358813637058555,-1.181394282219844,0.0
2019-04-23,-0.0,-0.29725394339838823,1.0,-0.0,-1.329374021311538,-1.192682274758431,0.0
2019-04-24,-0.0,-0.2904160787155333,1.0,-0.0,-1.3250066740398918,-1.1982761908394035,0.0
2019-04-25,-0.0,-0.29653489879159833,1.0,-0.0,-1.3239050051461898,-1.191552624556856,0.0
2019-04-26,-0.0,-0.29143271838356066,1.0,-0.0,-1.3260379664642297,-1.2020931209655858,0.0
2019-04-29,-0.0,-0.2931218952999618,1.0,-0.0,-1.3278563240351546,-1.20019105846389,0.0
2019-04-30,-0.0,-0.30066108754633347,1.0,-0.0,-1.325346784363178,-1.1953074248156217,0.0
2019-05-01,-0.0,-0.3198227205575969,1.0,-0.0,-1.276866547975302,-1.1913330050380697,0.0
2019-05-02,-0.0,-0.3237320211960636,1.0,-0.0,-1.2560560181680545,-1.2052611657834973,0.0
2019-05-03,-0.0,-0.31554901072345565,1.0,-0.0,-1.257891557166591,-1.2023863464733424,0.0
2019-05-06,-0.0,-0.3084716289267758,1.0,-0.0,-1.25448909386459,-1.21732884738971,0.0
2019-05-07,-0.0,-0.31128257498392525,1.0,-0.0,-1.2533378720829078,-1.2177086879231438,0.0
2019-05-08,-0.0,-0.3227079652670751,1.0,-0.0,-1.2301996015486976,-1.2060293951809948,0.0
2019-05-09,-0.0,-0.3360816798304758,1.0,-0.0,-1.2409554999036794,-1.275785012521672,0.0
2019-05-10,-0.0,-0.3360766585526062,1.0,-0.0,-1.2423399404968896,-1.285421737954484,0.0
2019-05-13,-0.0,-0.33619124860000776,1.0,-0.0,-1.2395241957285754,-1.2863322133395125,0.0
2019-05-14,-0.0,-0.292847296676367,1.0,-0.0,-1.2493490580487059,-1.286873947005667,0.0
2019-05-15,-0.0,-0.2995009596928983,1.0,-0.0,-1.282341650671785,-1.2569673704414588,0.0
2019-05-16,-0.0,-0.29869477911646586,1.0,-0.0,-1.3024019153537225,-1.2605035526722272,0.0
2019-05-17,-0.0,-0.2755011735734349,1.0,-0.0,-1.2670360537150334,-1.3052445265304553,0.0
2019-05-20,-0.0,-0.2652559622105304,1.0,-0.0,-1.2694035869273013,-1.3057337071316104,0.0
2019-05-21,-0.0,-0.26455351318162634,1.0,-0.0,-1.2669327295751949,-1.3059595533213095,0.0
2019-05-22,-0.0,-0.2541989416366286,1.0,-0.0,-1.279277551959506,-1.3012117493672828,0.0
2019-05-23,-0.0,-0.25691517891349325,1.0,-0.0,-1.285878476745077,-1.288330396138227,0.0
2019-05-24,-0.0,-0.23985479556744368,1.0,-0.0,-1.289109667558273,-1.2922048146732903,0.0
2019-05-28,-0.0,-0.23442929697941728,1.0,-0.0,-1.2880054989116736,-1.2962538664222705,0.0
2019-05-29,-0.0,-0.2501815402254921,1.0,-0.0,-1.3038792279763043,-1.2678387158417734,0.0
2019-05-30,-0.0,-0.2497992582112951,1.0,-0.0,-1.3058922494551295,-1.2679998470538754,0.0
2019-05-31,-0.0,-0.25112827966036866,1.0,-0.0,-1.2969479079017823,-1.2766006272469976,0.0
2019-06-03,-0.0,-0.2673749952397273,1.0,-0.0,-1.316653337903195,-1.2241517194104878,0.0
2019-06-04,-0.0,-0.2684162413346538,1.0,-0.0,-1.3363677915746173,-1.2041593661918184,0.0
2019-06-05,-0.0,-0.26821641172481353,1.0,-0.0,-1.367568382186723,-1.1318287996383092,0.0
2019-06-06,-0.0,-0.29785006543279113,1.0,-0.0,-1.3271639558796036,-1.1140026173116468,0.0
2019-06-07,-0.0,-0.2889196365132194,1.0,-0.0,-1.3332336113084777,-1.1173852885082833,0.0
2019-06-10,-0.0,-0.2942122186495177,1.0,-0.0,-1.3145890974351306,-1.1300755253121963,0.0
2019-06-11,-0.0,-0.29618790334684075,1.0,-0.0,-1.3231277202461356,-1.1327104907699235,0.0
2019-06-12,-0.0,-0.2906066169582974,1.0,-0.0,-1.32178050882386,-1.1344748772902693,0.0
2019-06-13,-0.0,-0.33784137183845775,1.0,-0.0,-1.305114506668659,-1.0929876340269733,0.0
2019-06-14,-0.0,-0.34012672768369956,1.0,-0.0,-1.3077778189498648,-1.0575462259606476,0.0
2019-06-17,-0.0,-0.34071909447362575,1.0,-0.0,-1.310904786565066,-1.0474217651845823,0.0
2019-06-18,-0.0,-0.35136436002813876,1.0,-0.0,-1.3113036395275648,-1.0397645229367989,0.0
2019-06-19,-0.0,-0.3413200221852468,1.0,-0.0,-1.329303013496025,-1.0269180994638563,0.0
2019-06-20,-0.0,-0.34801925212884116,1.0,-0.0,-1.3265827471306924,-1.027693446871529,0.0
2019-06-21,-0.0,-0.34786614579494357,1.0,-0.0,-1.3130389916709662,-1.0245079973465026,0.0
2019-06-24,-0.0,-0.3340962787950384,1.0,-0.0,-1.3086975782634376,-1.0488777318369757,0.0
2019-06-25,-0.0,-0.3341824491453465,1.0,-0.0,-1.3086720567061692,-1.0489902905452801,0.0
2019-06-26,-0.0,-0.32716026519500724,1.0,-0.0,-1.3109004037186562,-1.065780214082003,0.0
2019-06-27,-0.0,-0.34531185460553493,1.0,-0.0,-1.3880815590852766,-1.0216289286921256,0.0
2019-06-28,-0.0,-0.32807866981946476,1.0,-0.0,-1.4029951582029052,-1.0222572533123147,0.0
2019-07-01,-0.0,-0.32105756609788116,1.0,-0.0,-1.4229139321207576,-1.0062628914307143,0.0
2019-07-02,-0.0,-0.3284223909060315,1.0,-0.0,-1.4118834835284,-0.9989903900086005,0.0
2019-07-03,-0.0,-0.3371032334618808,1.0,-0.0,-1.375852862652032,-0.9951053099970336,0.0
2019-07-05,-0.0,-0.3482817360391053,1.0,-0.0,-1.3647237446304252,-0.9901866390164421,0.0
2019-07-08,-0.0,-0.3512424197603905,1.0,-0.0,-1.3537568407040377,-0.992678597840556,0.0
2019-07-09,-0.0,-0.3554129733338279,1.0,-0.0,-1.35945555019842,-0.9938805029113972,0.0
2019-07-10,-0.0,-0.30012540572440244,1.0,-0.0,-1.3904544113307757,-0.997823841841251,0.0
2019-07-11,-0.0,-0.30120615248423144,1.0,-0.0,-1.389472907675851,-0.9978237615727932,0.0
2019-07-12,-0.0,-0.30432217141171264,1.0,-0.0,-1.386782711314353,-0.9967915621773121,0.0
2019-07-15,-0.0,-0.32142330383480827,1.0,-0.0,-1.387278761061947,-0.978613569321534,0.0
2019-07-16,-0.0,-0.3244827967695541,1.0,-0.0,-1.3890179592137772,-0.9742228122579931,0.0
2019-07-17,-0.0,-0.31933298976662,1.0,-0.0,-1.3854082308768312,-0.9762938967827431,0.0
2019-07-18,-0.0,-0.322084312573443,1.0,-0.0,-1.3816833137485312,-0.9683827849588719,0.0
2019-07-19,-0.0,-0.32777553343861326,1.0,-0.0,-1.381982445187117,-0.9627970178853429,0.0
2019-07-22,-0.0,-0.32260911129904035,1.0,-0.0,-1.38879288156782,-0.9654741331764533,0.0
2019-07-23,-0.0,-0.3242020885424327,1.0,-0.0,-1.3867112810707458,-0.9660611854684514,0.0
2019-07-24,-0.0,-0.3289836427127366,1.0,-0.0,-1.3936408748391838,-0.9531703730931813,0.0
2019-07-25,-0.0,-0.3138672735281163,1.0,-0.0,-1.416165027161944,-0.9405006606959331,0.0
2019-07-26,-0.0,-0.30765567765567764,1.0,-0.0,-1.4199267399267397,-0.9354212454212453,0.0
2019-07-29,-0.0,-0.3064864666886423,1.0,-0.0,-1.4168040142108926,-0.9392740724462514,0.0
2019-07-30,-0.0,-0.31350340884099404,1.0,-0.0,-1.4139359284509931,-0.9379810864306136,0.0
2019-07-31,-0.0,-0.3416746165700447,1.0,-0.0,-1.401665810523226,-0.9258090555514786,0.0
2019-08-01,-0.0,-0.35157223484570843,1.0,-0.0,-1.3953675877739502,-0.917906618778861,0.0
2019-08-02,-0.0,-0.34780692087282344,1.0,-0.0,-1.3947909778855339,-0.9309382117405038,0.0
2019-08-05,-0.0,-0.34349586083658507,1.0,-0.0,-1.3626417709055103,-0.9407023813865286,0.0
2019-08-06,-0.0,-0.34486706981071313,1.0,-0.0,-1.2890471249150177,-0.944287401152181,0.0
2019-08-07,-0.0,-0.32840342124019956,1.0,-0.0,-1.2906272273699215,-0.9447612259444048,0.0
2019-08-08,-0.0,-0.33130103429504626,1.0,-0.0,-1.3405552531301033,-0.9572491380874614,0.0
2019-08-09,-0.0,-0.3217099082170991,1.0,-0.0,-1.3255763532557636,-0.9662137746621379,0.0
2019-08-12,-0.0,-0.3193511091841896,1.0,-0.0,-1.32701062215478,-0.9666522147554013,0.0
2019-08-13,-0.0,-0.30938188649254,1.0,-0.0,-1.3324663126332141,-0.9707380513709765,0.0
2019-08-14,-0.0,-0.31678394113655034,1.0,-0.0,-1.310176090295389,-0.9448155159481373,0.0
2019-08-15,-0.0,-0.3392136920001403,1.0,-0.0,-1.26577350682145,-0.902184968260092,0.0
2019-08-16,-0.0,-0.34288419723644525,1.0,-0.0,-1.2595917794767482,-0.9046082626078418,0.0
2019-08-19,-0.0,-0.3355132016086729,1.0,-0.0,-1.2632278370344465,-0.898373841580696,0.0
2019-08-20,-0.0,-0.33867588518751307,1.0,-0.0,-1.2611914239821216,-0.8920315664501711,0.0
2019-08-21,-0.0,-0.3465329293351444,1.0,-0.0,-1.2657681189705012,-0.8704419600877652,0.0
2019-08-22,-0.0,-0.3500104376870085,1.0,-0.0,-1.2590633915524319,-0.8701551736135271,0.0
2019-08-23,-0.0,-0.34047311226807364,1.0,-0.0,-1.263950522380237,-0.8897236101890353,0.0
2019-08-26,-0.0,-0.3467515117423709,1.0,-0.0,-1.269933905217269,-0.8989593587399801,0.0
2019-08-27,-0.0,-0.349153620525144,1.0,-0.0,-1.2895006537795526,-0.8952892532777327,0.0
2019-08-28,-0.0,-0.36178028965030024,1.0,-0.0,-1.2764747439067468,-0.8941010243730131,0.0
2019-08-29,-0.0,-0.36030345800988006,1.0,-0.0,-1.2805575158786169,-0.8877205363443897,0.0
2019-08-30,-0.0,-0.36888904509190595,1.0,-0.0,-1.2621164727796716,-0.8835623660070995,0.0
2019-09-03,-0.0,-0.3785541067725723,1.0,-0.0,-1.2543844234351387,-0.8816293536709662,0.0
2019-09-04,-0.0,-0.3630584433829728,1.0,-0.0,-1.2590615341388032,-0.8901025568980051,0.0
2019-09-05,-0.0,-0.3944698211234701,1.0,-0.0,-1.2496251612678266,-0.8427769448028174,0.0
2019-09-06,-0.0,-0.3870765588552728,1.0,-0.0,-1.2800194965706926,-0.8144692406782023,0.0
2019-09-09,-0.0,-0.3873281114012184,1.0,-0.0,-1.2782245430809398,-0.8157006092254133,0.0
2019-09-10,-0.0,-0.39718447961899433,1.0,-0.0,-1.2286034458607649,-0.8761030956716628,0.0
2019-09-11,-0.0,-0.39771096566448494,1.0,-0.0,-1.2367435511532672,-0.8655979839697595,0.0
2019-09-12,-0.0,-0.43311608243790733,1.0,-0.0,-1.2282191298220893,-0.861652281134402,0.0
2019-09-13,-0.0,-0.43005564555892084,1.0,-0.0,-1.227477636120307,-0.8643023173909979,0.0
2019-09-16,-0.0,-0.4359064533145771,1.0,-0.0,-1.2187445050114296,-0.862176894672059,0.0
2019-09-17,-0.0,-0.4705056179775281,1.0,-0.0,-1.2026685393258427,-0.838061797752809,0.0
2019-09-18,-0.0,-0.5218845832171731,1.0,-0.0,-1.1638904376916643,-0.7990312238639532,0.0
