Date,CFB,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-07-10,1.0,-0.528870393341603,-1.3725341122804209,-0.20335320715457564,-0.8967228202152775,-0.0,0.0
2020-07-13,1.0,-0.5267267267267267,-1.374854854854855,-0.20364364364364365,-0.8987787787787788,-0.0,0.0
2020-07-14,1.0,-0.5146329761714377,-1.378698224852071,-0.1923076923076923,-0.9124420278266432,-0.0,0.0
2020-07-15,1.0,-0.5162798130318406,-1.3766129998801486,-0.19020414685789622,-0.9119491830130639,-0.0,0.0
2020-07-16,1.0,-0.5176160421826316,-1.3729727570504116,-0.19125988655428616,-0.9127187025645123,-0.0,0.0
2020-07-17,1.0,-0.5178571428571429,-1.3727628635346756,-0.1916347075743049,-0.9126318312559923,-0.0,0.0
2020-07-20,1.0,-0.5245520503467351,-1.372068785825951,-0.19252815969856096,-0.9193891049023931,-0.0,0.0
2020-07-21,1.0,-0.5235652452709202,-1.3726755370310997,-0.19192850272523246,-0.9195254889387625,-0.0,0.0
2020-07-22,1.0,-0.5130923694779117,-1.3877911646586345,-0.18497991967871485,-0.9301606425702812,-0.0,0.0
2020-07-23,1.0,-0.5153957762373045,-1.392028050943092,-0.19071417056263099,-0.9322102208608738,-0.0,0.0
2020-07-24,1.0,-0.49496130280554657,-1.4137778136085133,-0.18369074492099324,-0.9384875846501128,-0.0,0.0
2020-07-27,1.0,-0.49516402031111467,-1.4132747642459902,-0.18267913274764247,-0.9388248569356009,-0.0,0.0
2020-07-28,1.0,-0.49165659008464335,-1.4128980249899237,-0.1780733575171302,-0.9479645304312778,-0.0,0.0
2020-07-29,1.0,-0.489639603321777,-1.4117149076836248,-0.17773925663146012,-0.9522292993630573,-0.0,0.0
2020-07-30,1.0,-0.4894654151391854,-1.407404423317085,-0.17822181041775773,-0.9533900012085565,-0.0,0.0
2020-07-31,1.0,-0.4873902183546854,-1.4139070179679316,-0.17657722987672228,-0.9508097655305777,-0.0,0.0
2020-08-03,1.0,-0.47171031361138055,-1.431498545101843,-0.18800517297122535,-0.9501697381183318,-0.0,0.0
2020-08-04,1.0,-0.4707807953443259,-1.4275379890074362,-0.1871968962172648,-0.9558680892337537,-0.0,0.0
2020-08-05,1.0,-0.4715729882733522,-1.428305701577032,-0.18799029518803073,-0.9558026688232916,-0.0,0.0
2020-08-06,1.0,-0.47230308911531615,-1.4292414685427786,-0.18724729095908133,-0.9545123726346434,-0.0,0.0
2020-08-07,1.0,-0.4801169828181486,-1.4303180470368415,-0.19777407693245055,-0.9536943011495187,-0.0,0.0
2020-08-10,1.0,-0.48209276799869916,-1.4288385706736046,-0.20017073864791252,-0.9540631732997277,-0.0,0.0
2020-08-11,1.0,-0.4831958385825172,-1.4321534522696793,-0.19819563538830415,-0.9503393343357581,-0.0,0.0
2020-08-12,1.0,-0.4776573724582978,-1.4381671334063884,-0.1881975729534478,-0.9545436097244206,-0.0,0.0
2020-08-13,1.0,-0.4762715989291798,-1.4433357670154943,-0.18435142370406424,-0.952218706903545,-0.0,0.0
2020-08-14,1.0,-0.4763121602985317,-1.4435791352316054,-0.18390524864119412,-0.9523403910116005,-0.0,0.0
2020-08-17,1.0,-0.47997077803482285,-1.4467307926458055,-0.18324607329842932,-0.948658630626243,-0.0,0.0
2020-08-18,1.0,-0.4801007147498376,-1.4454191033138404,-0.18526640675763484,-0.9502923976608189,-0.0,0.0
2020-08-19,1.0,-0.4781793732936718,-1.4615133857626015,-0.18141070046045393,-0.9537101177621125,-0.0,0.0
2020-08-20,1.0,-0.47713750101882796,-1.4641372565001223,-0.18061781726302062,-0.953378433450159,-0.0,0.0
2020-08-21,1.0,-0.4738556768203291,-1.4685616549926699,-0.1752728457403486,-0.9546343052614432,-0.0,0.0
2020-08-24,1.0,-0.47165892988028346,-1.4766267611369004,-0.17004642071829953,-0.9536200016287972,-0.0,0.0
2020-08-25,1.0,-0.46997027566268984,-1.484995317398917,-0.1640131927195733,-0.9528075247363492,-0.0,0.0
2020-08-26,1.0,-0.46960133566803763,-1.4843832715722605,-0.16553324917538786,-0.9526407948853687,-0.0,0.0
2020-08-27,1.0,-0.4571393682839466,-1.4989824161510907,-0.16057473135786388,-0.9535981764897427,-0.0,0.0
2020-08-28,1.0,-0.4554519923480809,-1.500997191582889,-0.15938784647319795,-0.9543326956734096,-0.0,0.0
2020-08-31,1.0,-0.4557884028484232,-1.4981078331637843,-0.16252288911495424,-0.9527568667344862,-0.0,0.0
2020-09-01,1.0,-0.4543347430058555,-1.5014638906961615,-0.15907612231620039,-0.9514476252439817,-0.0,0.0
2020-09-02,1.0,-0.44793529507397173,-1.5023573402698749,-0.15952690619411478,-0.9546008779060315,-0.0,0.0
2020-09-03,1.0,-0.45059545583871885,-1.502011949762224,-0.1630288989147665,-0.9489493151241719,-0.0,0.0
2020-09-04,1.0,-0.4074386811419381,-1.527623642943305,-0.12171290711700844,-0.9641334941696823,-0.0,0.0
2020-09-08,1.0,-0.4023085585585585,-1.5302043114543114,-0.11836389961389962,-0.9638835263835265,-0.007078507078507079,0.0
2020-09-09,1.0,-0.3829982814435874,-1.538307821429999,-0.08932496702769674,-0.9587546460972783,-0.02729707046081292,0.0
2020-09-10,1.0,-0.37538351197354264,-1.5425349643383668,-0.07686177630792525,-0.9558911423676135,-0.033908435271147945,0.0
2020-09-11,1.0,-0.3709908475925188,-1.5462793473935532,-0.07688022284122562,-0.9518503780342219,-0.03330680461599682,0.0
2020-09-14,1.0,-0.3681052296932126,-1.5464155142266731,-0.07566364647909714,-0.9495708154506438,-0.034175806707995554,0.0
2020-09-15,1.0,-0.36756348607081823,-1.5443707030163334,-0.07403727695425823,-0.9491714024559869,-0.038946071613082694,0.0
2020-09-16,1.0,-0.3696508896938816,-1.5349309342780941,-0.07404163846980613,-0.9511564030094344,-0.05095338561363003,0.0
2020-09-17,1.0,-0.36801939663738625,-1.5332087920823565,-0.07214118208195874,-0.9480503994594381,-0.05326125839659764,0.0
2020-09-18,1.0,-0.36328560063643595,-1.5299124900556882,-0.07501988862370723,-0.9488066825775655,-0.06070007955449482,0.0
2020-09-21,1.0,-0.3654749581973087,-1.5281471454733657,-0.07448841468269767,-0.9520264352257345,-0.06107174138068317,0.0
2020-09-22,1.0,-0.36004008016032063,-1.5464128256513026,-0.07106212424849699,-0.9601603206412825,-0.07034068136272545,0.0
2020-09-23,1.0,-0.3543143143143143,-1.5409409409409411,-0.07391391391391391,-0.957077077077077,-0.0777977977977978,0.0
2020-09-24,1.0,-0.34742008859092544,-1.540564268326749,-0.06500658446067281,-0.9577796400494833,-0.07977173869667585,0.0
2020-09-25,1.0,-0.3478069825037948,-1.5410242070783735,-0.06363345849644483,-0.9573380202924023,-0.08472477430694256,0.0
2020-09-28,1.0,-0.3427853553481694,-1.5387652548456567,-0.055794847252133684,-0.9572465502113743,-0.09360293531147802,0.0
2020-09-29,1.0,-0.3437524918268081,-1.5379156367115863,-0.052507774499641176,-0.9569412327565586,-0.09580575711665737,0.0
2020-09-30,1.0,-0.34206649412701573,-1.539916384630699,-0.04985068684053355,-0.9554847700577345,-0.09436591678279913,0.0
2020-10-01,1.0,-0.34024104053140286,-1.5467562944990254,-0.04812855495008153,-0.9527465096853743,-0.08969412513424287,0.0
2020-10-02,1.0,-0.3412073490813648,-1.5438240674461146,-0.04704525570667303,-0.9542273124950289,-0.09047164558975582,0.0
2020-10-05,1.0,-0.32951881432034014,-1.553621806333691,-0.03492668971271903,-0.9548217904398617,-0.10056820439464377,0.0
2020-10-06,1.0,-0.33321438483803184,-1.546806232901154,-0.03568454859046033,-0.9547202727885493,-0.09448475476785219,0.0
2020-10-07,1.0,-0.32810028472002534,-1.5517241379310347,-0.02914425814615628,-0.9506880733944955,-0.09478804175893706,0.0
2020-10-08,1.0,-0.3265555906506633,-1.5511291850915983,-0.026650347441566646,-0.9505685407454201,-0.09333543903979785,0.0
2020-10-09,1.0,-0.32570436429642496,-1.549956593796859,-0.02521505800647147,-0.9481887775234789,-0.09691421355851945,0.0
2020-10-12,1.0,-0.3201956839073658,-1.5482305598295658,-0.023710892807827358,-0.9459502110703438,-0.1071527202430268,0.0
2020-10-13,1.0,-0.31884800252147194,-1.548420140256875,-0.021038531242612877,-0.9429516980537389,-0.10854148609250651,0.0
2020-10-14,1.0,-0.31749281467774326,-1.5503366274262766,-0.018662152053230442,-0.941848104256073,-0.10882318201503997,0.0
2020-10-15,1.0,-0.3161498504643475,-1.550802770344719,-0.019360931843223673,-0.9390051943963481,-0.10983000157405949,0.0
2020-10-16,1.0,-0.3197557612763443,-1.5468583809336223,-0.02253299192436478,-0.9406736261571794,-0.10955288556233996,0.0
2020-10-19,1.0,-0.3180349826662464,-1.5460526315789473,-0.020800504254648598,-0.9417743460447525,-0.11282697762369996,0.0
2020-10-20,1.0,-0.3154085205145352,-1.547775461232839,-0.019236064670941348,-0.9386334133196963,-0.11270209669171158,0.0
2020-10-21,1.0,-0.31484322750698296,-1.5469530666037214,-0.021952083087454263,-0.9377237499508241,-0.11259294228726542,0.0
2020-10-22,1.0,-0.31513315762558514,-1.5454545454545454,-0.02108492978246332,-0.938318712875182,-0.11376421069194761,0.0
2020-10-23,1.0,-0.3175183917541996,-1.5433337267398402,-0.022581533498564066,-0.9388646288209606,-0.11176678862268381,0.0
2020-10-26,1.0,-0.31672961913755115,-1.5411551778407302,-0.022898961284230405,-0.9382672332389046,-0.11547843877872208,0.0
2020-10-27,1.0,-0.3128338045868677,-1.5456330505812128,-0.025408419729814644,-0.9383443292491361,-0.10489318253220234,0.0
2020-10-28,1.0,-0.3097828221340769,-1.5449868436555,-0.02756941444448808,-0.9383811805364647,-0.10654675411381219,0.0
